"figura_tabla","cap_tulo","t_tulo","indicador","sub_indicador","pa_s","a_o","mes","per_odo","rubro","valor","valor_u_d","fuente","notas"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Argentina","2015",," 1S",,,,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Sector Público Nacional No Financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Brasil","2013",,,,"1.8",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Brasil","2014",,,,"-0.6",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Brasil","2015",," 1S",,"0.6",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Paraguay","2013",,,,"-1.6",,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Paraguay","2014",,,,"-1.9",,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Paraguay","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Uruguay","2013",,,,"0.4",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Uruguay","2014",,,,"-0.5",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Uruguay","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Venezuela","2013",,,,"-0.3",,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Venezuela","2014",,,,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Venezuela","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Bolivia","2013",,,,"2.0",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Bolivia","2014",,,,"-1.7",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultados primarios (%)",,"Bolivia","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Argentina","2013",,,,"1.2",,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Sector Público Nacional No Financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Argentina","2014",,,,"1.6",,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Sector Público Nacional No Financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Argentina","2015",," 1S",,,,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Sector Público Nacional No Financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Brasil","2013",,,,"4.8",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Brasil","2014",,,,"5.6",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Brasil","2015",," 1S",,"7.9",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Paraguay","2013",,,,"0.3",,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Paraguay","2014",,,,"0.4",,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Paraguay","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Uruguay","2013",,,,"2.7",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Uruguay","2014",,,,"3.2",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Uruguay","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Venezuela","2013",,,,"3.1",,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Venezuela","2014",,,,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Venezuela","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Bolivia","2013",,,,"0.6",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Bolivia","2014",,,,"0.7",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Intereses (%)",,"Bolivia","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Argentina","2013",,,,"-2.6",,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Sector Público Nacional No Financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Argentina","2014",,,,"-2.5",,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Sector Público Nacional No Financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Argentina","2015",," 1S",,,,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Sector Público Nacional No Financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Brasil","2013",,,,"-3.1",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Brasil","2014",,,,"-6.2",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Brasil","2015",," 1S",,"-7.4",,"BID-INTAL en base a datos de IPEA y BCB","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Paraguay","2013",,,,"-1.9",,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Paraguay","2014",,,,"-2.3",,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Paraguay","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Uruguay","2013",,,,"-2.3",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Uruguay","2014",,,,"-3.7",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Uruguay","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Sector Público Consolidado"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Venezuela","2013",,,,"-3.4",,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Venezuela","2014",,,,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Venezuela","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Bolivia","2013",,,,"1.4",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Bolivia","2014",,,,"-2.4",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Resultado global (%)",,"Bolivia","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Argentina","2013",,,,"38.8",,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Deuda del Sector Público Nacional No financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Argentina","2014",,,,"43.0",,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Deuda del Sector Público Nacional No financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Argentina","2015",," 1S",,,,"BID-INTAL en base a datos de la Secretaría de Política Económica y Secretaría de Finanzas","Deuda del Sector Público Nacional No financiero"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Brasil","2013",,,,"31.5",,"BID-INTAL en base a datos de IPEA y BCB","Deuda Neta del Sector Público"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Brasil","2014",,,,"34.1",,"BID-INTAL en base a datos de IPEA y BCB","Deuda Neta del Sector Público"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Brasil","2015",," 1S",,"34.5",,"BID-INTAL en base a datos de IPEA y BCB","Deuda Neta del Sector Público"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Paraguay","2013",,,,"9.3",,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Deuda externa"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Paraguay","2014",,,,"11.9",,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Deuda externa"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Paraguay","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Hacienda y BCP","Deuda externa"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Uruguay","2013",,,,"57.5",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Deuda del Sector Público Global"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Uruguay","2014",,,,"58.4",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Deuda del Sector Público Global"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Uruguay","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas y BCU","Deuda del Sector Público Global"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Venezuela","2013",,,,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Saldo agregado de la Deuda Pública Interna y Externa"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Venezuela","2014",,,,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Saldo agregado de la Deuda Pública Interna y Externa"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Venezuela","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio del Poder Popular de Planificación y Finanzas","Saldo agregado de la Deuda Pública Interna y Externa"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Bolivia","2013",,,,"28.4",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Deuda del Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Bolivia","2014",,,,"26.9",,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Deuda del Gobierno Central"
"Cuadro AI.2","Anexo I","MERCOSUR: Principales indicadores fiscales, 2013-2015 (como % del PIB)","Deuda pública  (%)",,"Bolivia","2015",," 1S",,,,"BID-INTAL en base a datos del Ministerio de Economía y Finanzas Públicas","Deuda del Gobierno Central"
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2000",,,,,"25242","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2001",,,,,"20320","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2002",,,,,"8989","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2003",,,,,"13832","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2004",,,,,"22443","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2005",,,,,"28684","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2006",,,,,"34151","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2007",,,,,"44706","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2008",,,,,"57410","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2009",,,,,"38768","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2010",,,,,"56489","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2011",,,,,"73924","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2012",,,,,"65088","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2013",,,,,"73654","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2014",,,,,"65247","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2014",,"1S",,,"33093","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Argentina","2015",,"1S",,,"28981","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2000",,,,,"55851","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2001",,,,,"55602","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2002",,,,,"47243","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2003",,,,,"48326","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2004",,,,,"62836","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2005",,,,,"73600","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2006",,,,,"91351","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2007",,,,,"120617","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2008",,,,,"172985","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2009",,,,,"127722","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2010",,,,,"181768","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2011",,,,,"226247","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2012",,,,,"223183","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2013",,,,,"239748","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2014",,,,,"229145","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2014",,"1S",,,"113046","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Brasil","2015",,"1S",,,"92108","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2000",,,,,"2050","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2001",,,,,"1989","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2002",,,,,"1510","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2003",,,,,"1772","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2004",,,,,"2466","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2005",,,,,"3058","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2006",,,,,"4518","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2007",,,,,"5552","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2008",,,,,"8532","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2009",,,,,"6517","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2010",,,,,"9393","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2011",,,,,"11549","BID-INTAL en base a datos de BCP",
