"ticket_last_updated_date_time","ticket_id","issue_type","issue_description","secondary_issue_type","street_address","city","state","zip_code","ticket_status","ticket_created_date_time","ticket_closed_date_time","case_closure_reason","neighborhood_district","neighborhood_district_secondary","locatable","latitude","longitude","count","location"
"2015-09-01T10:57:59.000","101000014441","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-08-31T15:03:28.000","2015-09-01T10:57:59.000","Case is Invalid","No Location",,"false",,,"1",
"2015-09-03T17:20:18.000","101000014444","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-31T16:11:00.000","2015-09-03T17:20:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T08:46:37.000","101000014445","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-31T16:24:00.000","2015-09-01T08:46:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T06:12:24.000","101000014446","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-31T16:27:00.000","2015-09-01T06:12:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T08:19:50.000","101000014447","Assessment clarification","Assessment clarification","Assessment & Tax","23125 TWP RD 534 TWP RD  Sherwood Park AB","Sherwood Park","AB","T8A 4V4","Closed","2015-08-31T16:29:00.000","2015-09-01T08:19:50.000","Case Resolved","Ward 4",,"true","53.5988","-113.279","1","POINT (-113.279 53.5988)"
"2015-09-01T11:00:48.000","101000014479","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-01T08:06:52.000","2015-09-01T11:00:48.000","Case is Invalid","No Location",,"false",,,"1",
"2015-09-01T11:02:29.000","101000014481","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-01T08:48:44.000","2015-09-01T11:02:29.000","Case is Invalid","No Location",,"false",,,"1",
"2015-09-01T14:53:50.000","101000014484","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T09:14:00.000","2015-09-01T14:53:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T13:51:19.000","101000014485","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-01T09:32:00.000","2015-09-03T13:51:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T07:51:07.000","101000014486","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T09:44:00.000","2015-09-02T07:51:07.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-30T11:18:27.000","101000014493","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T10:35:00.000","2015-09-30T11:18:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-23T15:56:26.000","101000014494","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T10:39:00.000","2015-09-23T15:56:26.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T14:39:01.000","101000014495","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T10:43:00.000","2015-09-04T14:39:01.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-09T13:52:18.000","101000014501","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T11:03:00.000","2015-10-09T13:52:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-11-06T09:59:03.000","101000014502","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T11:06:00.000","2015-11-06T09:59:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T08:52:45.000","101000014503","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T11:12:00.000","2015-09-04T08:52:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T06:32:52.000","101000014512","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T11:51:00.000","2015-09-02T06:32:52.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T11:13:09.000","101000014514","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T13:10:20.000","2015-09-08T11:13:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T15:48:17.000","101000014515","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T13:16:00.000","2015-09-01T15:48:17.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T13:11:42.000","101000014516","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T13:24:00.000","2015-09-02T13:11:42.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T16:41:37.000","101000014517","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T13:47:00.000","2015-09-02T16:41:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T10:51:36.000","101000014518","Workshops and Special Events","Workshops and Special Events","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T13:55:00.000","2015-09-16T10:51:36.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T11:40:17.000","101000014519","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T14:07:00.000","2015-09-15T11:40:17.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T16:38:59.000","101000014520","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T14:17:00.000","2015-09-02T16:38:59.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T15:12:08.000","101000014522","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T14:34:00.000","2015-09-01T15:12:08.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T07:47:01.000","101000014525","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T14:38:00.000","2015-09-02T07:47:01.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T09:39:15.000","101000014528","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T14:53:00.000","2015-09-08T09:39:15.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T06:15:53.000","101000014533","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T15:44:00.000","2015-09-02T06:15:53.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T07:42:35.000","101000014534","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T16:08:00.000","2015-09-02T07:42:35.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T10:42:25.000","101000014535","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T16:10:00.000","2015-09-03T10:42:25.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T13:49:43.000","101000014537","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T16:13:00.000","2015-09-04T13:49:43.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T15:37:18.000","101000014539","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T16:16:00.000","2015-09-03T15:37:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T08:09:27.000","101000014541","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T16:19:00.000","2015-09-04T08:09:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T06:25:50.000","101000014542","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T16:23:00.000","2015-09-02T06:25:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T06:22:11.000","101000014543","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-01T16:30:00.000","2015-09-02T06:22:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T11:51:05.000","101000014544","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-09-01T16:38:00.000","2015-09-02T11:51:05.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T12:00:10.000","101000014545","Bus route or schedule suggestion","Bus route or schedule suggestion","Transit",,,,,"Closed","2015-09-01T17:01:00.000","2015-09-08T12:00:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T04:55:24.000","101000014547","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-01T17:09:00.000","2015-09-15T04:55:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-05T09:39:23.000","101000014548","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-09-01T18:25:00.000","2015-10-05T09:39:23.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T15:53:45.000","101000014552","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T08:36:00.000","2015-09-02T15:53:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-21T15:39:12.000","101000014555","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T08:42:00.000","2015-09-21T15:39:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T15:07:05.000","101000014556","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T08:52:00.000","2015-09-03T15:07:05.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T10:41:19.000","101000014557","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T09:06:00.000","2015-09-03T10:41:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T14:58:53.000","101000014566","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T09:29:00.000","2015-09-02T14:58:53.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:25:25.000","101000014567","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T09:42:00.000","2015-09-15T10:25:25.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:47:14.000","101000014568","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T09:45:00.000","2015-09-15T10:47:14.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:49:19.000","101000014569","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T09:47:00.000","2015-09-15T10:49:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:51:45.000","101000014570","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T09:56:00.000","2015-09-15T10:51:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:19:47.000","101000014572","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T10:03:00.000","2015-09-15T10:19:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-11-03T11:34:16.000","101000014573","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T10:19:00.000","2015-11-03T11:34:16.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:53:30.000","101000014576","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T10:38:00.000","2015-09-15T10:53:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T10:39:03.000","101000014577","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T11:18:05.000","2015-09-04T10:39:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T14:54:40.000","101000014579","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T11:27:00.000","2015-09-09T14:54:40.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T14:25:47.000","101000014581","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T11:34:00.000","2015-09-04T14:25:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T12:10:59.000","101000014584","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T11:43:00.000","2015-09-02T12:10:59.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T08:58:01.000","101000014585","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T11:45:00.000","2015-09-04T08:58:01.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T12:18:09.000","101000014586","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-09-02T11:51:00.000","2015-09-08T12:18:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T13:19:19.000","101000014589","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T13:34:00.000","2015-09-04T13:19:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-05T07:57:39.000","101000014591","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T13:51:00.000","2015-10-05T07:57:39.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T15:27:50.000","101000014592","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T13:53:00.000","2015-09-08T15:27:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T06:48:44.000","101000014593","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T13:58:52.000","2015-09-09T06:48:44.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T12:02:16.000","101000014594","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T14:00:00.000","2015-09-03T12:02:16.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T10:52:03.000","101000014595","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T14:02:00.000","2015-09-03T10:52:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T12:00:46.000","101000014596","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T14:07:00.000","2015-09-03T12:00:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T11:19:55.000","101000014602","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T14:38:00.000","2015-09-03T11:19:55.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T15:08:04.000","101000014610","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T15:45:00.000","2015-09-03T15:08:04.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T16:02:50.000","101000014611","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-02T15:55:00.000","2015-09-04T16:02:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T15:01:12.000","101000014612","Bus route or schedule suggestion","Bus route or schedule suggestion","Transit",,,,,"Closed","2015-09-02T17:05:00.000","2015-09-09T15:01:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-02T06:09:26.000","101000014625","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-03T11:15:00.000","2015-10-02T06:09:26.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T07:56:31.000","101000014627","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-03T11:27:00.000","2015-09-08T07:56:31.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T15:14:22.000","101000014631","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-03T11:44:00.000","2015-09-03T15:14:22.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-14T13:35:28.000","101000014633","Crowding or standing on a bus","Crowding or standing on a bus","Transit",,,,,"Closed","2015-09-03T12:16:00.000","2015-09-14T13:35:28.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T07:55:29.000","101000014666","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-03T14:06:00.000","2015-09-08T07:55:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-03T15:03:35.000","101000014682","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-03T14:13:00.000","2015-09-03T15:03:35.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:56:29.000","101000014683","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-03T14:23:00.000","2015-09-15T10:56:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T08:24:22.000","101000014686","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-03T16:18:00.000","2015-09-09T08:24:22.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-25T15:37:32.000","101000014687","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T08:37:00.000","2015-09-25T15:37:32.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T09:42:36.000","101000014688","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T09:43:00.000","2015-09-08T09:42:36.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T10:07:29.000","101000014689","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T09:50:00.000","2015-09-08T10:07:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:59:27.000","101000014690","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T10:42:00.000","2015-09-15T10:59:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T10:21:03.000","101000014691","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T10:46:00.000","2015-09-10T10:21:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-13T11:46:24.000","101000014692","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T10:52:00.000","2015-10-13T11:46:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T06:49:33.000","101000014693","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T10:56:00.000","2015-09-09T06:49:33.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T10:09:04.000","101000014694","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T11:03:00.000","2015-09-08T10:09:04.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T09:59:28.000","101000014695","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T11:41:00.000","2015-09-08T09:59:28.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T11:21:45.000","101000014696","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T11:54:00.000","2015-09-09T11:21:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-21T20:10:03.000","101000014710","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-04T12:27:00.000","2015-09-21T20:10:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T14:43:04.000","101000014714","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T13:32:27.000","2015-09-04T14:43:04.000","Case is Invalid","No Location",,"false",,,"1",
"2015-09-08T10:09:57.000","101000014715","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T14:10:00.000","2015-09-08T10:09:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T14:40:07.000","101000014717","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T14:29:00.000","2015-09-04T14:40:07.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T09:38:56.000","101000014718","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T14:42:00.000","2015-09-10T09:38:56.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T15:51:19.000","101000014719","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-04T15:31:00.000","2015-09-04T15:51:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-22T16:01:59.000","101000014726","Tax refund","Tax refund","Assessment & Tax","70 CAVAN RD 5 Sherwood Park AB","Sherwood Park","AB","T8H 2W9","Closed","2015-09-04T16:02:39.000","2015-09-22T16:01:59.000","Case Resolved","Ward 2",,"true","53.5426","-113.27","1","POINT (-113.27 53.5426)"
"2015-09-09T08:45:49.000","101000014727","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-04T16:59:00.000","2015-09-09T08:45:49.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T08:52:02.000","101000014736","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-05T12:25:00.000","2015-09-09T08:52:02.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T08:48:30.000","101000014754","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-09-08T08:43:00.000","2015-09-16T08:48:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T10:03:24.000","101000014755","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T08:46:00.000","2015-09-10T10:03:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T09:54:45.000","101000014756","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T09:00:00.000","2015-09-08T09:54:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T13:35:30.000","101000014758","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T09:12:00.000","2015-09-08T13:35:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T15:53:20.000","101000014759","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T09:15:00.000","2015-09-09T15:53:20.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T14:57:52.000","101000014760","Winter Snow and Ice Control","Winter Snow and Ice Control","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T09:23:00.000","2015-09-10T14:57:52.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-22T16:00:38.000","101000014761","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T09:26:00.000","2015-09-22T16:00:38.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T11:05:48.000","101000014763","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T09:29:00.000","2015-09-15T11:05:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T09:49:52.000","101000014765","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T09:46:00.000","2015-09-10T09:49:52.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T09:31:52.000","101000014766","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T09:49:00.000","2015-09-10T09:31:52.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T15:47:11.000","101000014767","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T10:38:00.000","2015-09-15T15:47:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T06:48:05.000","101000014770","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T11:18:00.000","2015-09-09T06:48:05.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-23T15:08:26.000","101000014771","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T11:22:00.000","2015-09-23T15:08:26.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T16:17:09.000","101000014772","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T11:39:00.000","2015-09-15T16:17:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-02T14:36:22.000","101000014774","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T11:44:00.000","2015-10-02T14:36:22.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T07:24:57.000","101000014782","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T13:24:00.000","2015-09-09T07:24:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-30T16:37:50.000","101000014785","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T14:51:00.000","2015-09-30T16:37:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T07:59:40.000","101000014786","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T14:55:00.000","2015-09-09T07:59:40.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-30T11:06:48.000","101000014787","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T15:27:00.000","2015-09-30T11:06:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T07:03:58.000","101000014788","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T15:39:00.000","2015-09-16T07:03:58.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T10:22:28.000","101000014789","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T15:55:00.000","2015-09-10T10:22:28.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T16:28:05.000","101000014790","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T15:56:00.000","2015-09-09T16:28:05.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-14T11:38:48.000","101000014791","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-09-08T16:16:45.000","2015-09-14T11:38:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-17T08:39:28.000","101000014793","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-08T16:21:00.000","2015-09-17T08:39:28.000","Case Resolved","No Location",,"false",,,"1",
