Case Reference,Open Date,Closed Date,Status,Subject,Reason,Type,Object Type,Address Number,Address Line 1,Address Line 2,City,State,Zipcode,Property ID,Location,Latitude,Longitude,Council District,Police District,Census Tract,Census Block Group,Census Block,X Coordinate,Y Coordinate,Council Districts,Neighborhoods ,Tracts,Police Districts,Zip Codes,Block Groups,Blocks,Local Historic Districts
1001144456,04/15/2020 01:34:00 PM,04/20/2020 10:42:00 AM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,642,ELMWOOD,,Buffalo,NY,14222,100.29-4-10,42 91429299416537,43,-79,NIAGARA,District B,66.01,2,2000,-8780593,5298977,,,,,,,,
1001574820,02/07/2022 11:50:00 AM,02/09/2022 05:47:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,415,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-42,"(42.90827203494319, -78.87666362927739)",42.90827203494319,-78.87666362927739,NIAGARA,District B,67.02,2,2003,-8780511.668,5298032.1314,3,5,52,1,12,135,1042,
1001501784,08/26/2021 12:54:00 PM,08/30/2021 09:03:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,306,BRYANT,,Buffalo,NY,14222,100.53-3-23,42 9088777842636,43,-79,NIAGARA,District B,67.01,2,2004,-8780691,5298090,,,,,,,,
1001158707,05/11/2020 01:32:00 PM,05/18/2020 10:25:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,295,BRYANT,,Buffalo,NY,14222,100.45-4-11.11,42 908981351517276,43,-79,NIAGARA,District B,67.01,2,2003,-8780653,5298165,,,,,,,,
1001111002,01/17/2020 10:07:00 AM,01/30/2020 02:50:00 PM,Closed,Dept of Public Works,Sanitation,Totes Combo (Req_Serv),Property,230,BRYANT,,Buffalo,NY,14222,100.54-1-7,42 90884893234951,43,-79,NIAGARA,District B,67.02,2,2003,-8780371,5298074,,,,,,,,
1001095945,12/16/2019 03:59:00 PM,12/16/2019 04:01:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,325,ELMWOOD,,Buffalo,NY,14222,100.62-1-34,42 90571601338119,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1001306582,10/30/2020 01:15:00 PM,11/23/2020 08:50:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1001289944,10/05/2020 04:40:00 PM,10/06/2020 01:56:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1001571536,01/31/2022 11:55:00 AM,01/31/2022 02:10:00 PM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,424,ELMWOOD,,Buffalo,NEW YORK,14222,100.53-3-26,"(42.90870510558376, -78.8775987740811)",42.90870510558376,-78.8775987740811,NIAGARA,District B,67.01,2,2004,-8780614.573,5298087.1792,3,5,58,1,12,109,2116,
1001113258,01/31/2020 12:13:00 PM,02/04/2020 06:28:00 AM,Closed,Utilities,Buffalo Water Authority,Water Issue (Req_Serv),Property,520,ELMWOOD,,Buffalo,NY,14222,100.45-3-8.11,42 91124719631452,43,-79,NIAGARA,District B,67.01,2,2000,-8780604,5298442,,,,,,,,
1000975542,05/16/2019 09:46:00 AM,11/14/2019 03:36:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Bike Rack (Req_Serv),Property,492,ELMWOOD,,Buffalo,NY,14222,100.45-3-14,42 91055849090203,43,-79,NIAGARA,District B,67.01,2,2000,-8780597,5298344,,,,,,,,
1001512758,10/06/2021 10:20:00 AM,11/01/2021 08:37:00 AM,Closed,Dept of Public Works,Forestry,Tree Other (Req_Serv),Property,405,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-39,42 908069936451845,43,-79,NIAGARA,District B,67.02,2,2003,-8780518,5297991,,,,,,,,
1001572466,02/02/2022 01:04:00 PM,03/01/2022 11:37:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,415,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-42,"(42.90827203494319, -78.87666362927739)",42.90827203494319,-78.87666362927739,NIAGARA,District B,67.02,2,2003,-8780511.668,5298032.1314,3,5,52,1,12,135,1042,
1000991491,06/06/2019 01:14:00 PM,06/10/2019 08:10:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Property,456,ELMWOOD,,Buffalo,NY,14222,100.45-4-8,42 909589116667846,43,-79,NIAGARA,District B,67.01,2,2003,-8780597,5298214,,,,,,,,
1001502542,08/30/2021 09:29:00 AM,09/03/2021 10:20:00 AM,Closed,Dept of Public Works,Sanitation,Totes Abandon Pickup (Req_Serv),Property,615,ELMWOOD,,Buffalo,NY,14222,100.38-2-37,42 913816174136656,43,-79,NIAGARA,District B,66.02,1,1002,-8780513,5298864,,,,,,,,
1001362369,03/26/2021 09:07:00 AM,04/14/2021 11:08:00 AM,Closed,Utilities,Buffalo Sewer Authority,Street Flooding (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1000997351,06/26/2019 10:29:00 AM,06/26/2019 01:37:00 PM,Closed,Dept of Public Works,Streets,PW Vacant Lot (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1001362390,03/26/2021 09:28:00 AM,03/31/2021 10:12:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,298,BRYANT,,Buffalo,NY,14222,100.53-3-25.1,42 908873302633964,43,-79,NIAGARA,District B,67.01,2,2004,-8780660,5298086,,,,,,,,
1001457712,07/14/2021 09:02:00 AM,07/14/2021 01:10:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,242,BRYANT,,Buffalo,NY,14222,100.54-1-4,42 908852232157926,43,-79,NIAGARA,District B,67.02,2,2003,-8780428,5298066,,,,,,,,
1001541967,11/17/2021 03:27:00 PM,01/26/2022 01:17:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Property,INTERSECTION,Bryant St,Oakland Pl,Buffalo,NEW YORK,14222,2650,"(42.908897124789604, -78.87496105774468)",42.908897124789604,-78.87496105774468,NIAGARA,District B,67.02,2,2004,1070164.4,1060006.6,3,5,52,1,12,135,2801,
1001238947,09/01/2020 11:07:00 AM,12/07/2020 11:50:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1001186263,07/10/2020 03:29:00 PM,08/05/2020 08:17:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,528,ELMWOOD,,Buffalo,NY,14222,100.37-5-5,42 91144954118704,43,-79,NIAGARA,District B,66.01,2,2012,-8780593,5298506,,,,,,,,
1001108872,01/07/2020 08:45:00 AM,01/07/2020 03:18:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,493,ELMWOOD,,Buffalo,NY,14222,100.46-1-62,42 91047977795145,43,-79,NIAGARA,District B,67.02,2,2000,,,,,,,,,,
1001483864,08/02/2021 01:31:00 PM,08/04/2021 10:24:00 AM,Closed,Dept of Public Works,Sanitation,Totes Abandon Pickup (Req_Serv),Property,333,ELMWOOD,,Buffalo,NY,14222,100.62-1-36,42 90593145055671,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297690,,,,,,,,
1001338968,02/04/2021 11:24:00 AM,02/18/2021 09:58:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,528,ELMWOOD,,Buffalo,NY,14222,100.37-5-5,42 91144954118704,43,-79,NIAGARA,District B,66.01,2,2012,-8780593,5298506,,,,,,,,
1001014555,07/23/2019 10:00:00 AM,07/24/2019 03:01:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1001203006,07/24/2020 03:26:00 PM,07/28/2020 01:15:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,400,ELMWOOD,,Buffalo,NY,14222,100.53-3-29,42 9080097584993,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297982,,,,,,,,
1001445233,07/07/2021 05:52:00 AM,07/07/2021 09:01:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,577,ELMWOOD,,Buffalo,NY,14222,100.38-5-55,42 91273281118682,43,-79,NIAGARA,District B,66.02,2,2001,-8780519,5298730,,,,,,,,
1001178966,06/26/2020 08:51:00 AM,07/03/2020 10:57:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,410,ELMWOOD,,Buffalo,NY,14222,100.53-3-28,42 908257649239694,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298011,,,,,,,,
1001175033,06/18/2020 12:28:00 PM,07/02/2020 12:25:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,385,BRYANT,,Buffalo,NY,14222,100.45-1-33,42 90900231628249,43,-79,NIAGARA,District B,67.01,2,2002,-8781033,5298159,,,,,,,,
1001321733,12/30/2020 09:11:00 AM,01/07/2021 10:55:00 AM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,478,ELMWOOD,,Buffalo,NY,14222,100.45-3-16,42 91021413816457,43,-79,NIAGARA,District B,67.01,2,2000,-8780590,5298302,,,,,,,,
1001500661,08/23/2021 09:29:00 PM,09/09/2021 02:56:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,302,BRYANT,,Buffalo,NY,14222,100.53-3-24,42 90887554353963,43,-79,NIAGARA,District B,67.01,2,2004,,,,,,,,,,
1001323374,01/06/2021 09:59:00 AM,01/08/2021 11:52:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1001094074,12/03/2019 02:34:00 PM,12/04/2019 05:02:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298335,,,,,,,,
1001410474,05/24/2021 02:02:00 PM,06/17/2021 10:00:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Combo (Req_Serv),Property,296,BRYANT,,Buffalo,NY,14222,100.53-3-25.2,42 908872182113,43,-79,NIAGARA,District B,67.01,2,2004,-8780661,5298047,,,,,,,,
1001217104,08/03/2020 04:42:00 PM,08/11/2020 02:09:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,385,ELMWOOD,,Buffalo,NY,14222,100.54-1-35,42 90741555532805,43,-79,NIAGARA,District B,67.02,2,2003,-8780502,5297903,,,,,,,,
1001393151,05/03/2021 11:19:00 AM,05/04/2021 12:13:00 PM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1001114136,02/06/2020 05:56:00 AM,02/07/2020 12:24:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,323,BRYANT,,Buffalo,NY,14222,100.45-2-27,42 9089994846074,43,-79,NIAGARA,District B,67.01,2,2001,-8780776,5298152,,,,,,,,
1001116178,02/19/2020 01:46:00 PM,02/22/2020 07:51:00 AM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,160,BRYANT,,Buffalo,NY,14222,100.54-2-16,42 90882813069557,43,-79,NIAGARA,District B,67.02,2,2004,-8780090,5298061,,,,,,,,
1001234340,08/19/2020 02:33:00 PM,08/19/2020 02:48:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1001514800,10/14/2021 09:44:00 AM,10/15/2021 05:38:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,353,BRYANT,,Buffalo,NEW YORK,14222,100.45-2-35,42 90920303363606,43,-79,NIAGARA,District B,67.01,2,2001,-8780895,5298163,,,,,,,,
1001380942,04/23/2021 04:28:00 PM,04/27/2021 01:29:00 PM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,567,ELMWOOD,,Buffalo,NY,14222,100.38-5-52,42 91243325690407,43,-79,NIAGARA,District B,66.02,2,2001,-8780519,5298664,,,,,,,,
1001511059,09/29/2021 11:15:00 AM,09/30/2021 02:15:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,405,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-39,42 908069936451845,43,-79,NIAGARA,District B,67.02,2,2003,-8780518,5297991,,,,,,,,
1001083210,11/26/2019 12:18:00 PM,11/27/2019 12:56:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,400,ELMWOOD,,Buffalo,NY,14222,100.53-3-29,42 9080097584993,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297982,,,,,,,,
1001110674,01/15/2020 02:45:00 PM,01/22/2020 10:07:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,166,BRYANT,,Buffalo,NY,14222,100.54-2-15,42 90882938817286,43,-79,NIAGARA,District B,67.02,2,2004,,,,,,,,,,
1001562416,01/12/2022 09:20:00 AM,01/14/2022 09:56:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,415,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-42,"(42.90827203494319, -78.87666362927739)",43,-79,NIAGARA,District B,67.02,2,2003,-8780512,5298032,3,5,52,1,12,135,1042,
1000974729,05/13/2019 01:02:00 PM,06/17/2019 10:10:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1001232663,08/16/2020 04:58:00 PM,09/16/2020 03:03:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,367,ELMWOOD,,Buffalo,NY,14222,100.54-1-32,42 90691835724657,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297828,,,,,,,,
1001547332,12/16/2021 12:42:00 PM,01/14/2022 08:14:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NEW YORK,14222,2457,"(42.90891512449249, -78.8771075543517)",43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,3,5,58,1,12,109,2116,
1001483946,08/02/2021 02:40:00 PM,09/29/2021 02:26:00 PM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,346,ELMWOOD,,Buffalo,NEW YORK,14222,100.61-4-1,42 90645648821156,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1001360331,03/19/2021 01:27:00 PM,03/24/2021 01:57:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,405,ELMWOOD,,Buffalo,NY,14222,100.54-1-39,42 9079679975901,43,-79,NIAGARA,District B,67.02,2,2003,-8780518,5297991,,,,,,,,
1001543766,11/30/2021 09:11:00 AM,12/20/2021 11:01:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,584,ELMWOOD,,Buffalo,NEW YORK,14222,100.37-4-7,42 913037167871806,43,-79,NIAGARA,District B,66.01,2,2007,-8780586,5298746,,,,,,,,
1001528468,11/01/2021 10:04:00 AM,11/09/2021 01:04:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,528,ELMWOOD,,Buffalo,NEW YORK,14222,100.37-5-5,42 91146263426548,43,-79,NIAGARA,District B,66.01,2,2012,-8780593,5298506,,,,,,,,
1001363267,03/29/2021 07:58:00 PM,03/30/2021 08:27:00 AM,Closed,DPIS,Housing,Rental Registration (Req_Serv),Property,312,BRYANT,,Buffalo,NY,14222,100.53-3-21,42 90888114500886,43,-79,NIAGARA,District B,67.01,2,2004,-8780721,5298093,,,,,,,,
1001012667,07/16/2019 10:02:00 AM,10/10/2019 09:07:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1001229418,08/07/2020 03:20:00 PM,08/21/2020 11:37:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,400,ELMWOOD,,Buffalo,NY,14222,100.53-3-29,42 9080097584993,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297982,,,,,,,,
1001047167,09/10/2019 10:44:00 AM,09/11/2019 09:25:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1001172833,06/15/2020 03:26:00 PM,07/10/2020 06:17:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61./Z,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,,,,,,,,,,
1001426151,06/09/2021 09:52:00 AM,06/16/2021 11:53:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,302,BRYANT,,Buffalo,NY,14222,100.53-3-24,42 90887554353963,43,-79,NIAGARA,District B,67.01,2,2004,-8780675,5298069,,,,,,,,
1001116994,02/25/2020 10:28:00 AM,03/05/2020 11:56:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,INTERSECTION,Bryant St,Oakland Pl,Buffalo,NY,14222,2650,42 908892984554726,43,-79,NIAGARA,District B,67.02,2,2004,1070164,1060007,,,,,,,,
1001130591,03/14/2020 03:42:00 PM,04/08/2020 05:52:00 PM,Closed,DPIS,Housing,Graffiti Private Property (Req_Serv),Property,555,ELMWOOD,,Buffalo,NY,14222,100.38-4-60,42 91209290730507,43,-79,NIAGARA,District B,66.02,2,2002,-8780520,5298592,,,,,,,,
1001568161,01/23/2022 03:52:00 PM,01/26/2022 10:08:00 AM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,611,ELMWOOD,,Buffalo,NEW YORK,14222,100.38-2-36,"(42.91370770291803, -78.87673875894913)",42.91370770291803,-78.87673875894913,NIAGARA,District B,66.02,1,1002,-8780518.835,5298847.5276,3,5,61,1,12,140,1435,
1000996970,06/25/2019 11:17:00 AM,06/25/2019 12:54:00 PM,Closed,Dept of Public Works,Sanitation,Totes Abandon Pickup (Req_Serv),Property,INTERSECTION,Bryant St,Saint Georges Sq,Buffalo,NY,14222,2651,42 908885043903396,43,-79,NIAGARA,District B,67.02,2,2004,1070617,1060002,,,,,,,,
1000988223,05/26/2019 10:10:00 AM,07/03/2019 10:46:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,334,BRYANT,,Buffalo,NY,14222,100.53-2-25.1,42 90889696473513,43,-79,NIAGARA,District B,67.01,4,4000,-8780829,5298085,,,,,,,,
1001114009,02/05/2020 10:59:00 AM,02/05/2020 11:38:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,456,ELMWOOD,,Buffalo,NY,14222,100.45-4-8,42 909589116667846,43,-79,NIAGARA,District B,67.01,2,2003,-8780597,5298214,,,,,,,,
1001542203,11/18/2021 02:56:00 PM,12/01/2021 01:32:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,353,ELMWOOD,,Buffalo,NEW YORK,14222,100.62-1-1,42 90663898723074,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297773,,,,,,,,
1001393156,05/03/2021 11:22:00 AM,05/05/2021 10:57:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,358,ELMWOOD,,Buffalo,NY,14222,100.53-3-36,42 90696861727225,43,-79,NIAGARA,District B,67.01,2,2004,-8780619,5297813,,,,,,,,
1001185022,07/09/2020 08:56:00 AM,07/10/2020 08:19:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Property,358,ELMWOOD,,Buffalo,NY,14222,100.53-3-36,42 90696861727225,43,-79,NIAGARA,District B,67.01,2,2004,-8780619,5297813,,,,,,,,
1001202710,07/24/2020 10:55:00 AM,07/31/2020 02:03:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,309,ELMWOOD,,Buffalo,NY,14222,100.62-1-31,42 905285139005784,43,-79,NIAGARA,District B,67.02,2,2003,-8780514,5297592,,,,,,,,
1001510671,09/28/2021 09:04:00 AM,10/18/2021 08:05:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,333,ELMWOOD,,Buffalo,NEW YORK,14222,100.62-1-36,42 90609466068763,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297690,,,,,,,,
1001487243,08/11/2021 06:12:00 PM,08/12/2021 12:48:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,405,ELMWOOD,,Buffalo,NY,14222,100.54-1-39,42 9079679975901,43,-79,NIAGARA,District B,67.02,2,2003,-8780518,5297991,,,,,,,,
1001483891,08/02/2021 01:58:00 PM,08/04/2021 10:24:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,329,ELMWOOD,,Buffalo,NY,14222,100.62-1-35,42 90582373196996,43,-79,NIAGARA,District B,67.02,2,2003,-8780504,5297669,,,,,,,,
1001547443,12/16/2021 04:20:00 PM,12/17/2021 12:26:00 PM,Closed,Dept of Public Works,Sanitation,Illegal Dumping Curb (Req_Serv),Property,619,ELMWOOD,,Buffalo,NEW YORK,14222,100.38-2-38.1,42 91395608385705,43,-79,NIAGARA,District B,66.02,1,1002,-8780518,5298885,,,,,,,,
1001204002,07/28/2020 09:25:00 AM,08/07/2020 10:34:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,619,ELMWOOD,,Buffalo,NY,14222,100.38-2-38.1,42 91392662816201,43,-79,NIAGARA,District B,66.02,1,1002,-8780518,5298885,,,,,,,,
1001203834,07/27/2020 03:22:00 PM,08/11/2020 08:47:00 AM,Closed,Dept of Public Works,Sanitation,Totes Pickup (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1001560858,01/06/2022 01:25:00 PM,01/10/2022 02:52:00 PM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,424,ELMWOOD,,Buffalo,NEW YORK,14222,100.53-3-26,"(42.90870510558376, -78.8775987740811)",43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298087,3,5,58,1,12,109,2116,
1001567451,01/20/2022 03:21:00 PM,01/24/2022 12:10:00 PM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,333,BRYANT,,Buffalo,NEW YORK,14222,100.45-2-30,"(42.90929711509395, -78.87943566868802)",42.90929711509395,-78.87943566868802,NIAGARA,District B,67.01,2,2001,-8780819.055,5298177.156,3,5,58,1,12,109,1109,
1001231504,08/13/2020 09:01:00 AM,09/18/2020 04:35:00 PM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1001237623,08/27/2020 04:25:00 PM,08/11/2021 03:59:00 PM,Closed,City Clerk,City Clerk Issue,City Clerk Issue (Req_Serv),Property,646,ELMWOOD,,Buffalo,NY,14222,100.29-4-9,42 914424789932816,43,-79,NIAGARA,District B,66.01,2,2000,-8780593,5298992,,,,,,,,
1001341217,02/16/2021 01:20:00 PM,02/25/2021 08:51:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1001576902,02/11/2022 03:25:00 PM,02/17/2022 02:50:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,301,BRYANT,,Buffalo,NEW YORK,14222,100.45-4-11.121,"(42.90936383077846, -78.87807414573508)",42.90936383077846,-78.87807414573508,NIAGARA,District B,67.01,2,2003,-8780671.824,5298175.6096,3,5,58,1,12,109,2993,
1001306581,10/30/2020 01:14:00 PM,11/23/2020 08:50:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1001291311,10/09/2020 10:07:00 AM,10/14/2020 05:57:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1001110234,01/14/2020 11:20:00 AM,02/09/2020 12:58:00 PM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Property,376,BRYANT,,Buffalo,NY,14222,100.53-1-20,42 9088930685308,43,-79,NIAGARA,District B,67.01,4,4001,,,,,,,,,,
1001316824,12/10/2020 09:54:00 AM,12/10/2020 10:06:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,410,ELMWOOD,,Buffalo,NY,14222,100.53-3-28,42 908257649239694,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298011,,,,,,,,
1001171461,06/11/2020 03:24:00 PM,06/17/2020 02:24:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,531,ELMWOOD,,Buffalo,NY,14222,100.38-4-58,42 9114718762445,43,-79,NIAGARA,District B,66.02,2,2002,-8780520,5298513,,,,,,,,
