"codmunicipio","nombremunicipio","coddaneestablecimiento","nombreestablecimiento","danesede","zonasede","consdane","nombresede","docentedirectivo","direccion","telefono","email"
"PUTUMAYO","86219","286219000139","IE RUR ALBERTO LEON ROJAS","286219000139","IE RUR ALBERTO LEON ROJAS","28621900013901","COL ALBERTO LEON ROJAS","RURAL","ROSERO MENESES YENNY LUCIA ",,"NO"
"PUTUMAYO","86865","286865001780","IE RUR EL CAIRO","286865002905","IE RUR EL CAIRO","28686500178004","ESC RUR MIX EL DIAMANTE","RURAL","ORDOÑEZ BOLAÑOS DEIBER  ",,"NO"
"PUTUMAYO","86573","186573000354","IE JOSE MARIA HERNANDEZ","186573001415","IE JOSE MARIA HERNANDEZ","18657300035402","CENT DOCENTE JAIME GUZMAN SALAZAR","URBANA","DEDIEGO GONZALEZ MARCELINO  ",,"NO"
"PUTUMAYO","86749","186749000577","IE FRAY BARTOLOME DE IGUALADA","186749000577","IE FRAY BARTOLOME DE IGUALADA","18674900057701","COL FRAY BARTOLOME DE IGUALADA","URBANA","NARVAEZ DIAZ JESUS ELOS ",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320002444","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150212","ESC RUR MIX CUAIQUER AWA","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","286568000189","CENT EDUC RUR COCAYA","28656800280701","EL AGUILA","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86320","286320000883","IE RUR NUEVA BENGALA","286320001481","IE RUR NUEVA BENGALA","28632000088303","ESC RUR MIX MONTEBELLO","RURAL","ARTEAGA BENITEZ FRANCISCO FELI ",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320002339","CENT EDUC RUR LUCITANIA","28632000046807","BONAIRE","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86571","286001003365","CENT EDUC RUR LA BRASILERA","286571004837","CENT EDUC RUR LA BRASILERA","28600100336502","ESC RUR MIX PATIO BONITO","RURAL","TOBAR MORA ALEXANDER  ",,"NO"
"PUTUMAYO","86568","286568061137","CEPBIN MANUEL QUINTIN LAME CHANTRE","286568061277","CEPBIN MANUEL QUINTIN LAME CHANTRE","28656806113708","ESFOBIN Kwe'sx Kiwe Ksxa'w","RURAL","ULCUE TROCHEZ FABIO  ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571000237","IE RUR MAYOYOQUE","48600100071308","ESC RUR MIX LA CRUZ","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286569005559","CEPBIN KWE'SX UMA KIWE","28656900031003","ESFOBIN LA CRISTALINA BELLO HORIZONTE","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573003901","IE RUR SAN LUIS GONZAGA","286573000642","IE RUR SAN LUIS GONZAGA","28657300390105","ESC RUR MIX MARIA INMACULADA","RURAL","CORTES VILLACORTA JUAN JOSE ",,"NO"
"PUTUMAYO","86865","286865000571","CENT EDUC RUR LAS PALMERAS","286865000571","CENT EDUC RUR LAS PALMERAS","28686500057101","ESC RUR MIX LAS PALMERAS","RURAL","PEREZ INGUILAN JOSE RAUL ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571800048","IE RUR MAYOYOQUE","48600100071318","LA PORFIA","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885002260","IE RUR VILLA AMAZONICA","28688500006206","ESC RUR MIX LA GAITANA","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286571004322","CENT EDUC RUR LA BARRIALOSA","28600100286505","ESC RUR MIX LA SEVILLA YURILLA","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86757","486865000961","IE RUR SAN MARCELINO","486865000961","IE RUR SAN MARCELINO","48686500096101","IER SAN MARCELINO - SEDE PRINCIPAL","RURAL","YANGUATIN ZAMBRANO TEOFILO GERMAN ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571000157","IE RUR MAYOYOQUE","48600100071312","ESC RUR MIX VATICANO","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865004169","IE RUR JORDAN GUISIA","28686500393604","ESC RUR MIX LOS OLIVOS","RURAL","BURBANO OBANDO AURA INES ",,"NO"
"PUTUMAYO","86568","286568001100","IE RUR LA LIBERTAD","286568001690","IE RUR LA LIBERTAD","28656800110002","ESC RUR MIX CAMPO QUEMADO","RURAL","SANCHEZ PASINGA BENARDINO  ",,"NO"
"PUTUMAYO","86568","286568061137","CEPBIN MANUEL QUINTIN LAME CHANTRE","286568061072","CEPBIN MANUEL QUINTIN LAME CHANTRE","28656806113714","ESFOBIN BILINGAE NASA FIW","RURAL","ULCUE TROCHEZ FABIO  ",,"NO"
"PUTUMAYO","86755","286755000192","CENT ETNOEDUCATIVO RURAL SAN SILVESTRE","286755000303","CENT ETNOEDUCATIVO RURAL SAN SILVESTRE","28675500019202","ESC RUR MIX LA MENTA","RURAL","CHASOY JACANAMEJOY LUZ MYRIAM ",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320002231","CENT EDUC RUR LUCITANIA","28632000046803","ESC RUR MIX NUEVA CARTAGENA","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86320","286320000298","CENT EDUC RUR ALTAMIRA","286320000298","CENT EDUC RUR ALTAMIRA","28632000029801","CER ALTAMIRA - SEDE PRINCIPAL","RURAL","#N/A",,"NO"
"PUTUMAYO","86760","486760000043","IE RUR INTERCULTURAL MADRE LAURA","286760000303","IE RUR INTERCULTURAL MADRE LAURA","48676000004303","ESC RUR MIX ISIDRO BALSAYACO","RURAL","SALAS SALAS ARTURO DOCITEO ",,"NO"
"PUTUMAYO","86865","286865004193","IE RUR JOSE ASUNCION SILVA","286865003049","IE RUR JOSE ASUNCION SILVA","28686500419309","COSTA RICA","RURAL","BURBANO QUETAMA SEGUNDO CESAR ",,"NO"
"PUTUMAYO","86571","286001001494","IE RUR GALLINAZO","286001003101","IE RUR GALLINAZO","28600100149402","ESC RUR MIX LA LIBERTAD I","RURAL","ADARVE CABEZAS CLARA INES ",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","486571000415","IE RUR JOSE MARIA","28600100048002","ESC RUR MIX LA AURORA","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86757","286865001879","IE RUR EL SABALO","286865003651","IE RUR EL SABALO","28686500187909","ERM SIMON BOLIVAR","RURAL","RAMOS  JOSE ANTONIO ",,"NO"
"PUTUMAYO","86320","286320000883","IE RUR NUEVA BENGALA","286320001499","IE RUR NUEVA BENGALA","28632000088304","ESC RUR MIX ARAUCA","RURAL","ARTEAGA BENITEZ FRANCISCO FELI ",,"NO"
"PUTUMAYO","86568","286568000359","CENT ETNOEDUCATIVO RUR BUENAVISTA","286568000324","CENT ETNOEDUCATIVO RUR BUENAVISTA","28656800035904","ESC RUR MIX PIÑUÑA BLANCO","RURAL","PIAGUAJE CABRERA HUMBERTO ERNEY ",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885000194","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205711","ESC RUR MIX ALEMANIA","RURAL","BENAVIDES RINCON EDUARDO  ",,"NO"
"PUTUMAYO","86001","286001001800","CENT EDUC RUR CALIYACO","286001003446","CENT EDUC RUR CALIYACO","28600100180007","ESC RUR MIX LOS GUADUALES","RURAL","ESCOBAR RAMIREZ SEGUNDO RAUL ",,"NO"
"PUTUMAYO","86571","286001003365","CENT EDUC RUR LA BRASILERA","286571000297","CENT EDUC RUR LA BRASILERA","28600100336504","ESC RUR MIX LUCITANIA","RURAL","TOBAR MORA ALEXANDER  ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571800030","IE RUR MAYOYOQUE","48600100071319","LA CAQUETEÑA","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286001001745","IE RUR LA CEIBA","28600100269511","ESC RUR MIX EL DIAMANTE","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320000867","IE RUR EL YARUMO","28632000037914","ESC RUR MIX LA UNION","RURAL","#N/A",,"NO"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","286001003144","IE RUR RAFAEL REYES","28600100263603","ESC RUR MIX MEDIO MANDUR","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86573","186573001237","IE NAVAL LEGUIZAMO","186573001237","IE NAVAL LEGUIZAMO","18657300123701","CENTRO EDUCATIVO NAVAL LEGUIZAMO","URBANA","#N/A",,"NO"
"PUTUMAYO","86568","286568003072","IE RUR PUERTO VEGA","286568004885","IE RUR PUERTO VEGA","28656800307216","ESC RUR MIX SANTA MARIA DE LAS MISIONES","RURAL","BURGOS PRIETO FLAVIO ALBERTO ",,"NO"
"PUTUMAYO","86573","286573000057","IE RUR SAN PEDRO","286573001401","IE RUR SAN PEDRO","28657300005708","SAN JOSE","RURAL","#N/A",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286571000441","IE RUR QUINAPEJO","28600100290302","ERM LA AMISTAD","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"NO"
"PUTUMAYO","86219","186219000070","IE SUCRE","186219000070","IE SUCRE","18621900007001","COL TECNICO SUCRE","URBANA","CALPA PAZOS JORGE ENRIQUE ",,"NO"
"PUTUMAYO","86568","286568000197","CENT EDUC RUR ALTO LORENZO","286568004770","CENT EDUC RUR ALTO LORENZO","28656800019703","ESC RUR MIX LA CORDIALIDAD","RURAL","ACOSTA SINSAJOA AMANDA ANGELICA ",,"NO"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","286568005130","CENT EDUC RUR COCAYA","28656800280702","ESC RUR MIX PUERTO UNION","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","286568060807","CENT EDUC RUR COCAYA","28656800280709","ACACIAS DEL MANSOYA","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86757","286865003600","IE RUR SAN JOSE ","286757000173","IE RUR SAN JOSE ","28686500360003","ERM ALBANIA","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573000804","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","286573001533","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","28657300080408","ESC RUR MIX LUZ DE AMERICA","RURAL","MUÑOZ MACANILLA MARIA LIBIA ",,"NO"
"PUTUMAYO","86569","286569000239","CENT EDUC RUR VILLAFLOR","286569000361","CENT EDUC RUR VILLAFLOR","28656900023909","ESC RUR MIX CAUQUITA","RURAL","JOSSA SEMANATE BAIRON MARTIN ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320002341","IE RUR EL YARUMO","28632000037913","ERM VILLA ADRIANA","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","286573000588","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","28657300444102","ESC RUR MIX JIRIJIRI","RURAL","LOPEZ MORALES JHON FREDY ",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568000332","IE RUR CIUDAD SANTANA","28656800053717","ESC RUR MIX PUERTO GALLO","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86571","286001003365","CENT EDUC RUR LA BRASILERA","286001003365","CENT EDUC RUR LA BRASILERA","28600100336501","CER LA BRASILERA - SEDE PRINCIAPL","RURAL","TOBAR MORA ALEXANDER  ",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320001952","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150210","ESC RUR MIX CAÑAVERAL","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320000387","IE RUR TESALIA","28632000036102","ESC RUR MIX EL TRIUNFO","RURAL","MATURANA MOSQUERA FABIOLA  ",,"NO"
"PUTUMAYO","86001","286001003543","IE RUR ABORIGENES DE COLOMBIA","286001003543","IE RUR ABORIGENES DE COLOMBIA","28600100354301","COL ETNOEDUCATIVO RUR ABORIGENES DE COLOMBIA","RURAL","MUTUMBAJOY LUCERO NANCY ELIZABETH ",,"SI"
"PUTUMAYO","86568","286568000197","CENT EDUC RUR ALTO LORENZO","286568000197","CENT EDUC RUR ALTO LORENZO","28656800019701","CER ALTO LORENZO - SEDE PRINCIPAL","RURAL","ACOSTA SINSAJOA AMANDA ANGELICA ",,"SI"
"PUTUMAYO","86320","286320000140","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","286320000140","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","28632000014001","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","RURAL","AYZAMO OCHOA LIDA ISABEL ",,"NO"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","286571000360","IE RUR RAFAEL REYES","28600100263606","ESC RUR MIX LA PATRIA","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86320","186320000536","IE GABRIELA MISTRAL","186320000536","IE GABRIELA MISTRAL","18632000053601","COL TEC GABRIELA MISTRAL","URBANA","BENAVIDES ALBAN ARACELY  ",,"NO"
"PUTUMAYO","86320","286320000883","IE RUR NUEVA BENGALA","286320001511","IE RUR NUEVA BENGALA","28632000088310","ESC RUR MIX LOS RIOS","RURAL","ARTEAGA BENITEZ FRANCISCO FELI ",,"NO"
"PUTUMAYO","86320","286320000875","CENT EDUC RUR EL LIBANO","286320001651","CENT EDUC RUR EL LIBANO","28632000087508","QUEBRADA HONDA","RURAL","CARVAJAL CABRERA FABER  ",,"NO"
"PUTUMAYO","86001","486001000331","CENT EDUC RUR CONDAGUA","486001000331","CENT EDUC RUR CONDAGUA","48600100033101","ESC RUR MIX CONDAGUA","RURAL","LOPEZ MORA SEGUNDO LUCIO ",,"NO"
"PUTUMAYO","86573","286573003901","IE RUR SAN LUIS GONZAGA","286573003862","IE RUR SAN LUIS GONZAGA","28657300390107","ESC RUR MIX LA NUEVA ESPERANZA","RURAL","CORTES VILLACORTA JUAN JOSE ",,"NO"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","286568002670","CENT EDUC RUR COCAYA","28656800280704","ESC RUR MIX LA DANTA","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","386571000011","IE RUR MAYOYOQUE","48600100071314","ESC RUR MIX NUEVA","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568001291","CENT EDUC RUR MARACAIBO","28656800236011","ESC RUR MIX LA ROCHELA","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86001","186001002798","IE ETNOEDUCATIVA BILINGUE INGA","286001003951","IE ETNOEDUCATIVA BILINGUE INGA","18600100279802","ESC RUR MIX BELEN DE PALMAR","RURAL","HERNANDEZ GARRETA LEONARDO  ",,"NO"
"PUTUMAYO","86865","286865001739","IE RUR MARAVELEZ","286865003481","IE RUR MARAVELEZ","28686500173907","ESC RUR MIX VILLA ARBOLEDA","RURAL","CUARAN RUANO ALBA MERY ",,"NO"
"PUTUMAYO","86865","186865002927","IE VALLE DEL GUAMUEZ","186865002927","IE VALLE DEL GUAMUEZ","18686500292701","COL AGROP VALLE DEL GUAMUEZ","URBANA","VILLOTA ROJAS CARLOS JULIO ",,"NO"
"PUTUMAYO","86569","286568005466","CENT EDUC RUR LA ISLA","286569000221","CENT EDUC RUR LA ISLA","28656800546605","ESC RUR MIX SAN CARLOS","RURAL","RENGIFO URBANO YILMER  ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320002291","IE RUR EL YARUMO","28632000037908","ESC RUR MIX EL ROSAL","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568003072","IE RUR PUERTO VEGA","286568002301","IE RUR PUERTO VEGA","28656800307203","ESC RUR MIX MEDELLIN","RURAL","BURGOS PRIETO FLAVIO ALBERTO ",,"NO"
"PUTUMAYO","86001","186001000698","IE SAN AGUSTIN","186001000698","IE SAN AGUSTIN","18600100069801","COL CIAL SAN AGUSTIN MOCOA","URBANA","ROSAS  SEGUNDO LEONEL ",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568004974","IE RUR CIUDAD SANTANA","28656800053706","ESC RUR MIX MARMATO","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86571","286001000048","INSTITUCION ETNOEDUCATIVA RURAL  BILINGÜE INGA ATUN IACHAI","286571004926","INSTITUCION ETNOEDUCATIVA RURAL  BILINGÜE INGA ATUN IACHAI","28600100004806","NUKANCHIPA ALPA","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568061137","CEPBIN MANUEL QUINTIN LAME CHANTRE","286568060976","CEPBIN MANUEL QUINTIN LAME CHANTRE","28656806113715","ESFOBIN NASA KIWE NXUSXA","RURAL","ULCUE TROCHEZ FABIO  ",,"NO"
"PUTUMAYO","86001","286001000633","IE RUR ALTO AFAN","286001003900","IE RUR ALTO AFAN","28600100063308","ESC RUR MIX ETNOEDUCATIVA DESAYOK YANACONA","RURAL","HERNANDEZ GARRETA EDUARDO  ",,"NO"
"PUTUMAYO","86573","286573001371","IE RUR LEONIDAS NORZAGARAY","286573001371","IE RUR LEONIDAS NORZAGARAY","28657300137101","COL AGROP LEONIDAS NORZAGARAY","RURAL","ROJAS BROWN RAMIRO  ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320000263","IE RUR EL YARUMO","28632000037912","ESC RUR MIX SANTA INES","RURAL","#N/A",,"NO"
"PUTUMAYO","86320","286320001839","IE RUR FRANCISCO JOSE DE CALDAS","286320001839","IE RUR FRANCISCO JOSE DE CALDAS","28632000183901","IER FRANCISCO JOSE DE CALDAS - SEDE PRICIPAL","RURAL","PORTILLA VALENCIA FANY RUBIELA ",,"SI"
"PUTUMAYO","86568","286568061137","CEPBIN MANUEL QUINTIN LAME CHANTRE","286568004494","CEPBIN MANUEL QUINTIN LAME CHANTRE","28656806113711","ESFOBIN LAS MINAS","RURAL","ULCUE TROCHEZ FABIO  ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286001002695","IE RUR LA CEIBA","28600100269501","ESC RUR MIX LA CEIBA","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"SI"
"PUTUMAYO","86865","286865001739","IE RUR MARAVELEZ","286865004614","IE RUR MARAVELEZ","28686500173910","ERM SUR ORIENTASL LAS PALMERAS","RURAL","CUARAN RUANO ALBA MERY ",,"NO"
"PUTUMAYO","86568","286568000405","CENT EDUC RUR VILLA VICTORIA","286568003803","CENT EDUC RUR VILLA VICTORIA","28656800040503","ESC RUR MIX BOCANA DEL GUAMUEZ","RURAL","REVELO TIMANA BENICIO ARTURO ",,"NO"
"PUTUMAYO","86571","286001003209","IE RUR PUERTO ROSARIO","286001003241","IE RUR PUERTO ROSARIO","28600100320908","BUENOS AIRES DEL MANDUR","RURAL","CUARAN ORDOÑEZ JORGE WILSON ",,"NO"
"PUTUMAYO","86757","486865000961","IE RUR SAN MARCELINO","486757003953","IE RUR SAN MARCELINO","48686500096103","CENT DE FORMACION INDIG MANDAGUASALE","RURAL","YANGUATIN ZAMBRANO TEOFILO GERMAN ",,"NO"
"PUTUMAYO","86569","286569000387","CENT EDUC RUR LA INDEPENDENCIA","286569005745","CENT EDUC RUR LA INDEPENDENCIA","28656900038705","EL PALMAR DEL PICUDITO","RURAL","HERNANDEZ BURGOS FREDY ERNEY ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568002360","CENT EDUC RUR MARACAIBO","28656800236001","ESC RUR MIX MARACAIBO","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320002207","IE RUR EL YARUMO","28632000037915","ALTO AMERICA","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573003935","IE RUR OVER ANTONIO MORALES","286573000600","IE RUR OVER ANTONIO MORALES","28657300393502","ESC RUR MIX EL PARAISO","RURAL","NUÑEZ TORRES LILIA  ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320000115","IE RUR EL YARUMO","28632000037905","ESC RUR MIX SAN ANDRES","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573003901","IE RUR SAN LUIS GONZAGA","286573004281","IE RUR SAN LUIS GONZAGA","28657300390104","ESC RUR MIX LA MISTELA","RURAL","CORTES VILLACORTA JUAN JOSE ",,"SI"
"PUTUMAYO","86568","186568003906","IE SANTA TERESA","186568061191","IE SANTA TERESA","18656800390604","ESC URB MIX LUIS CARLOS GALAN","URBANA","BURBANO PORTILLO FELIPE NERY ",,"NO"
"PUTUMAYO","86320","286320000140","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","286320001405","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","28632000014002","ESC RUR MIX LA CRISTALINA","RURAL","AYZAMO OCHOA LIDA ISABEL ",,"SI"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286001002865","CENT EDUC RUR LA BARRIALOSA","28600100286516","BARRIALOSA","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885001646","IE RUR VILLA AMAZONICA","28688500006209","ESC RUR MIX EL PROGRESO","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86568","286568000472","IE RUR NUEVA GRANADA","286568005164","IE RUR NUEVA GRANADA","28656800047210","ESC RUR MIX BELEN","RURAL","SANCHEZ TARAPUEZ FABIO SIGIFREDO ",,"NO"
"PUTUMAYO","86571","286001001494","IE RUR GALLINAZO","486571004224","IE RUR GALLINAZO","28600100149405","ESC RUR MIX LA LIBERTAD II","RURAL","ADARVE CABEZAS CLARA INES ",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320002614","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150219","ESC RUR MIX AWA RUZ PA SU","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86568","286568005083","IE RUR ECOLOGICO EL CUEMBI","286568005776","IE RUR ECOLOGICO EL CUEMBI","28656800508306","ESC RUR MIX EL NARANJAL","RURAL","TORRES NACED MARIA CRISTINA ",,"NO"
"PUTUMAYO","86757","286865003600","IE RUR SAN JOSE ","286865003766","IE RUR SAN JOSE ","28686500360002","ESC RUR MIX MARIA AUXILIADORA","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","286568005601","CENT EDUC RUR COCAYA","28656800280706","JERUSALEN","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86573","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","28657300444101","ESC RUR MIX UMANCIA","RURAL","LOPEZ MORALES JHON FREDY ",,"NO"
"PUTUMAYO","86320","286320001839","IE RUR FRANCISCO JOSE DE CALDAS","286320001928","IE RUR FRANCISCO JOSE DE CALDAS","28632000183903","LA RUIDOSA","RURAL","PORTILLA VALENCIA FANY RUBIELA ",,"NO"
"PUTUMAYO","86320","286320000875","CENT EDUC RUR EL LIBANO","286320000034","CENT EDUC RUR EL LIBANO","28632000087509","EL ACHIOTE","RURAL","CARVAJAL CABRERA FABER  ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286001002628","IE RUR MAYOYOQUE","48600100071317","ESC RUR MIX ALEJANDRIA","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86001","286001003543","IE RUR ABORIGENES DE COLOMBIA","486001000721","IE RUR ABORIGENES DE COLOMBIA","28600100354303","ESC RUR MIX OSOCOCHA","RURAL","MUTUMBAJOY LUCERO NANCY ELIZABETH ",,"NO"
"PUTUMAYO","86885","286885000658","IE RUR ALBANIA","286885000658","IE RUR ALBANIA","28688500065801","IER ALBANIA - SEDE PRINCIPAL","RURAL","CABRERA  LUIS ANTIDIO ",,"SI"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286569000395","CEPBIN KWE'SX UMA KIWE","28656900031005","ESFOBIN LOS GUAYABALES","RURAL","#N/A",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865003936","IE RUR JORDAN GUISIA","28686500393601","ESC RUR MIX JORDAN GUISIA","RURAL","BURBANO OBANDO AURA INES ",,"SI"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568004613","CENT EDUC RUR TETEYE","28656800309902","ESC RUR MIX ANTONIO NARIÑO","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286571800081","CENT EDUC RUR LA BARRIALOSA","28600100286517","EL BOSQUE","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86569","286569000298","IE RUR ARIZONA","286569000298","IE RUR ARIZONA","28656900029801","IER ARIZONA - SEDE PRINCIPAL","RURAL","REYES RAMOS YENIS ASALIA ",,"NO"
"PUTUMAYO","86865","186865004059","IE LA LIBERTAD","186865004059","IE LA LIBERTAD","18686500405901","IE LA LIBERTAD - SEDE PRINCIPAL","URBANA","JURADO  GIRARDOT  ",,"NO"
"PUTUMAYO","86571","286001000161","CENT EDUC RUR EL CEDRO","286001002113","CENT EDUC RUR EL CEDRO","28600100016102","ESC RUR MIX LA PRIMAVERA","RURAL","MOSQUERA MOSQUERA EMERSON  ",,"NO"
"PUTUMAYO","86001","486001000331","CENT EDUC RUR CONDAGUA","286001003969","CENT EDUC RUR CONDAGUA","48600100033106","ESC RUR MIX QUEBRADA SAN ANTONIO","RURAL","LOPEZ MORA SEGUNDO LUCIO ",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885001247","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205710","ESC RUR MIX CHAMPAGNAT","RURAL","BENAVIDES RINCON EDUARDO  ",,"NO"
"PUTUMAYO","86865","286865001747","IE RUR MIRAVALLE","286865002841","IE RUR MIRAVALLE","28686500174702","ESC RUR MIX LOS GUADUALES","RURAL","CAMPAÑA BURBANO MARCELINO  DE JESUS ",,"NO"
