"caracterizacion","parentesco","fuerza","grado_alfabetico","rango","sexo","fec_nacimiento","edad","ciudad","dpto","pais"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1977-08-02T00:00:00.000","43","TUNJA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","T1","SUBOFICIAL","MASCULINO","1980-06-09T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1971-08-09T00:00:00.000","49","YOPAL","CASANARE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TC","OFICIAL","MASCULINO","1975-11-01T00:00:00.000","45","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1980-08-14T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1980-12-19T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1976-09-14T00:00:00.000","44","MOMIL","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-03-07T00:00:00.000","42","TIERRA ALTA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","1964-07-28T00:00:00.000","56","JAMUNDI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-10-14T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1970-12-18T00:00:00.000","49","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","OFICIAL","MASCULINO","1971-08-19T00:00:00.000","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1967-01-04T00:00:00.000","53","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1971-02-24T00:00:00.000","49","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1981-08-14T00:00:00.000","39","GIRARDOTA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","1974-05-06T00:00:00.000","46","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-10-14T00:00:00.000","40","TULUA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-05-16T00:00:00.000","41","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-10T00:00:00.000","40","PASTO","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-07-10T00:00:00.000","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1982-08-07T00:00:00.000","38","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1974-07-15T00:00:00.000","46","SANTANDER DE QUILICHAO","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-02-12T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-01T00:00:00.000","41","ZIPAQUIRA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","1972-11-09T00:00:00.000","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-05-09T00:00:00.000","42","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","1977-08-09T00:00:00.000","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","1978-03-26T00:00:00.000","42","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1979-01-07T00:00:00.000","41","SANTA CATALINA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1980-02-03T00:00:00.000","40","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SV","SUBOFICIAL","MASCULINO","1975-07-26T00:00:00.000","45","SUESCA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-10-02T00:00:00.000","41","GUATAPE","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1974-01-29T00:00:00.000","46","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SV","SUBOFICIAL","MASCULINO","1980-05-21T00:00:00.000","40","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-05-26T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-05-03T00:00:00.000","40","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SM","SUBOFICIAL","MASCULINO","1968-11-14T00:00:00.000","52","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1974-06-15T00:00:00.000","46","SABANETA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-06-10T00:00:00.000","41","EL PEÑOL","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","1977-07-14T00:00:00.000","43","MELGAR","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1968-08-22T00:00:00.000","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1981-05-09T00:00:00.000","39","COROZAL","SUCRE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-07T00:00:00.000","40","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-04-22T00:00:00.000","42","DOSQUEBRADAS","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-21T00:00:00.000","40","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1969-08-23T00:00:00.000","51","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1981-03-25T00:00:00.000","39","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-01-19T00:00:00.000","42","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-06-21T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1969-11-04T00:00:00.000","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1968-04-27T00:00:00.000","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1970-04-16T00:00:00.000","50","CAUCASIA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-09-13T00:00:00.000","42","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-06-06T00:00:00.000","40","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1972-12-09T00:00:00.000","47","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-02-22T00:00:00.000","40","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1977-01-30T00:00:00.000","43","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1971-01-12T00:00:00.000","49","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1982-04-11T00:00:00.000","38","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1979-07-02T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","OFICIAL","MASCULINO","1970-10-02T00:00:00.000","50","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","VA","OFICIAL","MASCULINO","1964-08-24T00:00:00.000","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1980-12-18T00:00:00.000","39","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1973-12-13T00:00:00.000","46","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-04-24T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1970-07-11T00:00:00.000","50","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-12-13T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-01-08T00:00:00.000","39","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-18T00:00:00.000","41","TARAZA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-19T00:00:00.000","40","LEBRIJA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-12-19T00:00:00.000","39","MELGAR","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-03-13T00:00:00.000","44","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1976-12-22T00:00:00.000","43","VILLAMARIA","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-21T00:00:00.000","41","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-07-24T00:00:00.000","43","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-12T00:00:00.000","41","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-11-29T00:00:00.000","39","CAQUEZA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-05-08T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-13T00:00:00.000","41","PATIA (EL BORDO)","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-07T00:00:00.000","40","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-03-19T00:00:00.000","44","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-01-19T00:00:00.000","39","PUERTO BERRIO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-06-22T00:00:00.000","39","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-10-07T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-05-13T00:00:00.000","39","FLORIDA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-07-26T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-09-22T00:00:00.000","39","TAME","ARAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-03T00:00:00.000","41","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1975-12-23T00:00:00.000","44","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-10-27T00:00:00.000","41","SANTAFE DE ANTIOQUIA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-23T00:00:00.000","40","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-02-26T00:00:00.000","42","CHIGORODO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-10-02T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-12-13T00:00:00.000","38","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1974-02-10T00:00:00.000","46","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-11-06T00:00:00.000","42","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-18T00:00:00.000","40","LA MESA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-02T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-02-16T00:00:00.000","44","QUINCHIA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-11-11T00:00:00.000","40","PITALITO","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-20T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-05-03T00:00:00.000","42","CHIGORODO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-12-29T00:00:00.000","38","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-03-31T00:00:00.000","41","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-11-07T00:00:00.000","42","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-23T00:00:00.000","40","CHAPARRAL","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-03-28T00:00:00.000","39","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-01-28T00:00:00.000","41","DIBULLA","LA GUAJIRA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-08-23T00:00:00.000","39","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1982-01-13T00:00:00.000","38","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-10-11T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-07-11T00:00:00.000","39","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-07-16T00:00:00.000","39","YOPAL","CASANARE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-09-16T00:00:00.000","39","SANTA ROSA DE CABAL","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-04-19T00:00:00.000","43","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-10-26T00:00:00.000","39","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-18T00:00:00.000","41","CHIGORODO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-28T00:00:00.000","40","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1982-01-03T00:00:00.000","38","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-04-25T00:00:00.000","40","BUGA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-11T00:00:00.000","40","SAN PABLO DE BORBUR","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-28T00:00:00.000","40","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1974-05-04T00:00:00.000","46","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1976-05-01T00:00:00.000","44","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1977-10-05T00:00:00.000","43","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1979-02-27T00:00:00.000","41","COROZAL","SUCRE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SV","SUBOFICIAL","MASCULINO","1978-08-23T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-09-17T00:00:00.000","41","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","1980-12-05T00:00:00.000","39","MADRID","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TC","OFICIAL","MASCULINO","1977-09-03T00:00:00.000","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-07-28T00:00:00.000","42","SAN ANTONIO DEL TEQUENDAMA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-15T00:00:00.000","41","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-06-22T00:00:00.000","39","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-04-23T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-12-11T00:00:00.000","39","CALARCA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-10T00:00:00.000","40","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-11-10T00:00:00.000","40","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-08-15T00:00:00.000","39","RICAURTE","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-12-02T00:00:00.000","38","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-06T00:00:00.000","41","RIOHACHA","LA GUAJIRA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-07-19T00:00:00.000","43","TARQUI","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-10-13T00:00:00.000","40","MANIZALES","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-15T00:00:00.000","40","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1975-10-17T00:00:00.000","45","ARJONA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-01-30T00:00:00.000","39","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-03-19T00:00:00.000","41","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-10-23T00:00:00.000","40","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-10-12T00:00:00.000","40","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-10-22T00:00:00.000","39","BARRANCABERMEJA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-11-02T00:00:00.000","39","SOCORRO","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-17T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-03-29T00:00:00.000","39","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-11-13T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-06T00:00:00.000","40","SUBA","BOGOTÁ D.C","COLOMBIA"
