"regi_n","metropolitana","distrito","estaci_n","barrio","zona","nro_integrantes","estado"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CANDELARIA IV","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MADELENA","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","SIERRA MORENA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","GRUPOS UNIDOS","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","VILLA BOLIVAR","URBANA","33","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA ENGATIVA","LA CABAÑA","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","29","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","27","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","ARBORIZADORA BAJA","URBANA","26","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","TESORO","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","TESORO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA MARTIRES","LA SABANA E-14","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA MARTIRES","EDUARDO SANTOS I E-14","URBANA","40","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","26","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MEXICO","URBANA","26","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","PROTECHO II ETAPA","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA TUNJUELITO","SAN BENITO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","SANTA INES E-3","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","CARIMAGUA","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","CARIMAGUA E-8","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LOS LACHES E-3","URBANA","109","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LAS NIEVES E-3","URBANA","170","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","SAGRADO CORAZON","URBANA","30","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","LA LLANURA   E-8","URBANA","40","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","LA LLANURA   E-8","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","FLORALIA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","FLORALIA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PASTRANITA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","EL BALCON","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","ROMA","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MADELENA","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA TUNJUELITO","RINCON DE VENECIA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CANDELARIA II","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","GIRALDILLA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","JUAN PABLO II","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CASA GRANDE","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","ALAMEDA E-3","URBANA","48","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PATIO BONITO","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","EL JAZMIN","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","LA RIVERA","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","VILLA HERMOSA","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","BELLAVISTA","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PATIO BONITO","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","PEÑON DEL CORTIJO","URBANA","28","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","SAN FRANCISCO","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA TUNJUELITO","ABRAHAM LINCON E-6","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA TUNJUELITO","SAN VICENTE E-6","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA MARTIRES","SANTA ISABEL","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA MARTIRES","LA ESTANZUELA E-14","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","ALAMEDA E-3","URBANA","90","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LOS LACHES E-3","URBANA","87","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","EL ROCIO E-3","URBANA","68","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","EL TRIUNFO E-3","URBANA","280","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MANUELA BELTRAN","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MADELENA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LA VERACRUZ E-3","URBANA","65","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LA CAPUCHINA E-3","URBANA","95","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LAS NIEVES E-3","URBANA","60","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LAS NIEVES E-3","URBANA","150","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LAS CRUCES E-3","URBANA","52","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","SAN BERNARDO E-3","URBANA","40","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","GIRARDOT E-3","URBANA","150","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LAS CRUCES E-3","URBANA","65","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA SANTA FE","LAS CRUCES E-3","URBANA","26","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","TIMIZA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","CAMPO HERMOSO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","CAMPO HERMOSO E-8","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PATIO BONITO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PATIO BONITO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PATIO BONITO","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PATIO BONITO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PRIMAVERA","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","PATIO BONITO","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CANDELARIA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CANDELARIA","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","AMERICAS","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA TEUSAQUILLO","TEUSAQUILLO E-13","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","PINOS DEL SUR","URBANA","28","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","PINOS DEL SUR","URBANA","29","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CASAVIANCA","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","LUCERO BAJO","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","LA FLORESTA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","AMERICAS","URBANA","28","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA MARTIRES","RICAURTE E-14","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","NUEVA MARSELLA E-8","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CANDELARIA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CANDELARIA","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CANDELARIA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","LA IGUALDAD  E-8","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","CANDELARIA","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","AMERICAS OCCIDENTAL E-8","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","LA IGUALDAD  E-8","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","LA IGUALDAD  E-8","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","LA IGUALDAD  E-8","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","AMERICAS","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA KENNEDY","AMERICAS","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","JERUSALEN","URBANA","28","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","SAN FRANCISCO","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","BARLOVENTO","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","VISTA HERMOSA","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","SAN MARCOS","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","BALMORAL","URBANA","5","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","ARBORIZADORA BAJA","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","EL PRECISO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","NUEVA ARGENTINA","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","POTOSI","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","URAPANES","URBANA","5","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","LA ESTANCIA","URBANA","26","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","LA ESTRELLA","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA CIUDAD BOLIVAR","MARIA CANO","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA RAFAEL URIBE","PIJAOS","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 4","ESTACION DE POLICIA MARTIRES","LA SABANA E-14","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA TEUSAQUILLO","TEUSAQUILLO E-13","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA TEUSAQUILLO","NICOLAS DE FEDERMAN","URBANA","10","ACTIVO"
