"municipio","clase","marca","linea","modelo","carroceria","pasajeros","tonelaje","cilindraje","servicio","estado","blindaje","importado","puertas"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1996","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1996","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1997","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","TURISMO","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1997","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 200","1997","SIN CARROC","2","0","200","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1997","TURISMO","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1997","TURISMO","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 125","1998","CROSS","2","0","175","PARTICULAR","ACTIVO","N",,"0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1998","TURISMO","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175 S","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1998","CROSS","2","0","175","PARTICULAR","ACTIVO","0","0","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","TURISMO","2","0","185","PARTICULAR","ACTIVO","0","0","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1999","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","0","0","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","CAGIVA",,"1993","TURISMO","2","0","350","PARTICULAR","ACTIVO","0","0","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI",,"1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1999","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","PIAGGIO",,"1995","CROSS","2","0","150","PARTICULAR","ACTIVO","N",,"0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1998","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","GT 250","2001","TURISMO","2","0","250","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","2000","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","COLMOVE","QJ150C","1998","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","XT 225D","2003","TURISMO","2","0","225","PARTICULAR","ACTIVO","0","0","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1991","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2004","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","2005","MOTOCICLETA","2","0","185","OFICIAL","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1997","MOTOCICLETA","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AMC","MONTANA 200","2005","TURISMO","2","0","200","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1997","MOTOCICLETA","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2006","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR","2006","TURISMO","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA",,"1997","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2007","TURISMO","2","0","150","PARTICULAR","ACTIVO",,,"0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","L 150","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR DTS-T 178.6","2006","TURISMO","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2006","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR DTS-T 178.6","2007","TURISMO","2","0","179","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","MOTOCICLETA","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","MOTOCICLETA","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","MOTOCICLETA","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XL 185","1997","MOTOCICLETA","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","SIN LINEA","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","SIN LINEA","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR DTS-T 178.6","2007","TURISMO","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1982","SIN CARROC","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR DTS-T 178.6","2007","TURISMO","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR DTS-T 178.6","2007","TURISMO","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR DTS-T 178.6","2007","TURISMO","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","2007","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1999","TURISMO","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","MOTOCICLETA","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1996","SIN CARROC","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","L 150","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO",,"2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1999","SIN CARROC","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","SIN CARROC","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","SIN CARROC","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XR 250 R","1998","SIN CARROC","2","0","250","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA",,"2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO",,,"0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA",,"2007","TURISMO","2","0","150","PARTICULAR","ACTIVO",,,"0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","2002","SIN CARROC","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","FURAX","2007","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR DTS-T 178.6","2007","TURISMO","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","2007","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","LIFAN","LF150","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","2007","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1999","MOTOCICLETA","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA",,"1980","MOTOCICLETA","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR DTS-T 178.6","2008","TURISMO","2","0","180","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","2007","SIN CARROC","2","0","183","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","SIN CARROC","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","2007","SIN CARROC","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","2007","SIN CARROC","2","0","183","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI",,"2007","SIN CARROC","2","0","199","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2006","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SIN LINEA","2007","MOTOCICLETA","2","0","150","PARTICULAR","ACTIVO","N","S","0"
