"id","tipo_asset","nombre_del_asset","nombre_del_programa","tipo","temporada","capitulo","canal","url"
"4063","Video","Clase 22 - Ser emprendedor naranja","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","22","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-22-ser-emprendedor"
"4062","Video","Clase 21 - Escribir, crear y celebrar","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","21","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-21-escribir-crear"
"4058","Audio","Clase 21 - Escribir, crear y celebrar","Podcast - Profe en tu casa","Series podcasts","Sin definir","21","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-21-escribir-crear-celebrar"
"4057","Audio","Clase 20 - Colombia, país de la megabiodiversidad","Podcast - Profe en tu casa","Series podcasts","Sin definir","20","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-20-colombia-pais-megabiodiversidad"
"4056","Video","Clase 20 - Colombia, país de la megabiodiversidad","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","20","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-20-colombia-pais"
"4055","Video","Clase 19 - Expresión de emociones a través del cuerpo","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","19","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-19-expresion-emociones"
"4054","Video","Clase 18 - La alegría de ver a mi profe","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","18","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-18-alegria-ver-mi-profe"
"4040","Video","Pudín huevos de mosca","Asquerosamente Rico","Conviértete en un chef","Temporada 4","2","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/pudin-huevos-mosca"
"4061","Video","Pudín huevos de mosca","Asquerosamente Rico","Competencias básicas","Temporada 4","2","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/pudin-huevos-mosca"
"4039","Video","Ranas de charco al gratín","Asquerosamente Rico","Conviértete en un chef","Temporada 4","1","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/ranas-charco-al-gratin"
"4060","Video","Ranas de charco al gratín","Asquerosamente Rico","Competencias básicas","Temporada 4","1","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/ranas-charco-al-gratin"
"4038","Video","La Cucaracha Dorada","Asquerosamente Rico","Conviértete en un chef","Temporada 3","13","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/cucaracha-dorada"
"4053","Video","La Cucaracha Dorada","Asquerosamente Rico","Competencias básicas","Temporada 3","13","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/cucaracha-dorada"
"4037","Video","Escupitajo de dragón","Asquerosamente Rico","Conviértete en un chef","Temporada 3","12","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/escupitajo-dragon"
"4052","Video","Escupitajo de dragón","Asquerosamente Rico","Competencias básicas","Temporada 3","12","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/escupitajo-dragon"
"4036","Video","Cucaratouille","Asquerosamente Rico","Conviértete en un chef","Temporada 3","11","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/cucaratouille"
"4051","Video","Cucaratouille","Asquerosamente Rico","Competencias básicas","Temporada 3","11","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/cucaratouille"
"4035","Video","Postre de gato en cobija pulgosa","Asquerosamente Rico","Conviértete en un chef","Temporada 3","10","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/postre-gato-cobija-pulgosa"
"4050","Video","Postre de gato en cobija pulgosa","Asquerosamente Rico","Competencias básicas","Temporada 3","10","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/postre-gato-cobija-pulgosa"
"4034","Video","Murciélago vampiro apanado","Asquerosamente Rico","Conviértete en un chef","Temporada 3","9","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/murcielago-vampiro-apanado"
"4049","Video","Murciélago vampiro apanado","Asquerosamente Rico","Competencias básicas","Temporada 3","9","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/murcielago-vampiro-apanado"
"4033","Video","Gusano alienígena","Asquerosamente Rico","Conviértete en un chef","Temporada 3","8","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/gusano-alienigena"
"4048","Video","Gusano alienígena","Asquerosamente Rico","Competencias básicas","Temporada 3","8","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/gusano-alienigena"
"4032","Video","Dip de zombie rockero","Asquerosamente Rico","Conviértete en un chef","Temporada 3","7","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/dip-zombie-rockero"
"4059","Video","Dip de zombie rockero","Asquerosamente Rico","Competencias básicas","Temporada 3","7","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/dip-zombie-rockero"
"4031","Video","Hormigas gigantes con crías al huevo","Asquerosamente Rico","Conviértete en un chef","Temporada 3","6","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/hormigas-gigantes-crias-al-huevo"
"4047","Video","Hormigas gigantes con crías al huevo","Asquerosamente Rico","Competencias básicas","Temporada 3","6","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/hormigas-gigantes-crias-al-huevo"
"4030","Video","Licuado de sesos a la Frankenstein","Asquerosamente Rico","Conviértete en un chef","Temporada 3","5","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/licuado-sesos-frankenstein"
"4046","Video","Licuado de sesos a la Frankenstein","Asquerosamente Rico","Competencias básicas","Temporada 3","5","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/licuado-sesos-frankenstein"
"4029","Video","Monstruo burguer","Asquerosamente Rico","Conviértete en un chef","Temporada 3","4","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/monstruo-burguer"
"4045","Video","Monstruo burguer","Asquerosamente Rico","Competencias básicas","Temporada 3","4","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/monstruo-burguer"
"4028","Video","Lasagna de cementerio","Asquerosamente Rico","Conviértete en un chef","Temporada 3","3","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/lasagna-cementerio"
"4044","Video","Lasagna de cementerio","Asquerosamente Rico","Competencias básicas","Temporada 3","3","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/lasagna-cementerio"
"4027","Video","Momias al zucchini","Asquerosamente Rico","Conviértete en un chef","Temporada 3","2","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/momias-al-zucchini"
"4043","Video","Momias al zucchini","Asquerosamente Rico","Competencias básicas","Temporada 3","2","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/momias-al-zucchini"
"4026","Video","Demonio hawaiano","Asquerosamente Rico","Conviértete en un chef","Temporada 3","1","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/demonio-hawaiano"
"4042","Video","Demonio hawaiano","Asquerosamente Rico","Competencias básicas","Temporada 3","1","Señal Colombia","https://www.rtvcplay.co/competencias-basicas/asquerosamente-rico/demonio-hawaiano"
"4025","Video","Empatía","Entrenando juntos","Inventos","Sin definir","15","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/empatia-0"
"4024","Video","Trabajo en equipo","Entrenando juntos","Inventos","Sin definir","14","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/trabajo-equipo-0"
"4021","Video","Barrios, ollas y centros de venta de drogas","Jíbaros","Series de ficción","Sin definir","4","Canal TRO","https://www.rtvcplay.co/series-de-ficcion/jibaros/barrios-ollas-centros-venta-drogas"
"4020","Video","Venta de drogas por las redes sociales","Jíbaros","Series de ficción","Sin definir","3","Canal TRO","https://www.rtvcplay.co/series-de-ficcion/jibaros/venta-drogas-redes-sociales"
"4019","Video","Ingreso de drogas en colegios de Bucaramanga","Jíbaros","Series de ficción","Sin definir","2","Canal TRO","https://www.rtvcplay.co/series-de-ficcion/jibaros/ingreso-drogas-colegios-bucaramanga"
"4018","Video","Drogadicción en menores de edad","Jíbaros","Series de ficción","Sin definir","1","Canal TRO","https://www.rtvcplay.co/series-de-ficcion/jibaros/drogadiccion-menores-edad"
"4016","Video","Clase 17 - Recuperación del patrimonio y conocimiento ancestral","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","17","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-17-recuperacion-del"
"4015","Audio","Clase 19 - Expresión de emociones a través del cuerpo","Podcast - Profe en tu casa","Series podcasts","Sin definir","19","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-19-expresion-emociones-traves-del-cuerpo"
"4013","Audio","Clase 18 - La alegría de ver a mi profe","Podcast - Profe en tu casa","Series podcasts","Sin definir","18","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-18-alegria-ver-mi-profe"
"4012","Video","Clase 16 - Lúdica en familia","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","16","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-16-ludica-familia"
"4011","Video","Clase 15 - Conociendo el aspecto lúdico de las matemáticas","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","15","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-15-conociendo-aspecto"
"4010","Video","Clase 14 - Historias, relatos y cantos tradicionales","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","14","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-14-historias-relatos"
"4009","Video","Clase 13 - Hablemos sobre lo que nos pasa","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","13","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-13-hablemos-sobre-lo-nos"
"4008","Audio","Clase 17 - Recuperación del patrimonio y conocimiento ancestral","Podcast - Profe en tu casa","Series podcasts","Sin definir","17","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-17-recuperacion-del-patrimonio-conocimiento"
"4007","Audio","Clase 16 - Lúdica en familia","Podcast - Profe en tu casa","Series podcasts","Sin definir","16","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-16-ludica-familia"
"4006","Video","Resilencia","Entrenando juntos","Inventos","Sin definir","13","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/resilencia-0"
"4005","Video","Neurociencia","Entrenando juntos","Inventos","Sin definir","12","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/neurociencia-0"
"4004","Video","Espiritualidad","Entrenando juntos","Inventos","Sin definir","11","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/espiritualidad"
"4003","Video","Reto","Entrenando juntos","Inventos","Sin definir","10","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/reto-0"
"4002","Video","Salud mental","Entrenando juntos","Inventos","Sin definir","9","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/salud-mental"
"4000","Video","El retiro","Malos Pasos","Series documentales","Temporada 2","13","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/retiro"
"3999","Video","Records y campeones del mundo.","Malos Pasos","Series documentales","Temporada 2","12","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/records-campeones-del-mundo"
"3998","Video","Deportes sin límites","Malos Pasos","Series documentales","Temporada 2","11","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/deportes-sin-limites"
"3997","Video","El deporte y los sueños","Malos Pasos","Series documentales","Temporada 2","10","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/deporte-suenos"
"3996","Video","La competencia","Malos Pasos","Series documentales","Temporada 2","9","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/competencia"
"3995","Video","Deporte y legado","Malos Pasos","Series documentales","Temporada 2","8","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/deporte-legado"
"3994","Video","Deportes extremos y medios de comunicación","Malos Pasos","Series documentales","Temporada 2","7","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/deportes-extremos-medios-comunicacion"
"3993","Video","Deporte y familia","Malos Pasos","Series documentales","Temporada 2","6","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/deporte-familia"
"3992","Video","Huesos y fierros","Malos Pasos","Series documentales","Temporada 2","5","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/huesos-fierros"
"3991","Video","En la calle","Malos Pasos","Series documentales","Temporada 2","4","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/calle"
"3990","Video","Estereotipos femeninos","Malos Pasos","Series documentales","Temporada 2","3","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/estereotipos-femeninos"
"3989","Video","Deporte y entorno","Malos Pasos","Series documentales","Temporada 2","2","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/deporte-entorno"
"3988","Video","Primeros pasos","Malos Pasos","Series documentales","Temporada 2","1","Señal Colombia","https://www.rtvcplay.co/series-documentales/malos-pasos/primeros-pasos"
"3986","Video","#TBT Sin límites Capítulo 41","# TBT Sin Límites","Series de ficción","Temporada 1","41","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-41"
"3985","Video","#TBT Sin límites Capítulo 40","# TBT Sin Límites","Series de ficción","Temporada 1","40","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-40"
"3984","Video","#TBT Sin límites Capítulo 39","# TBT Sin Límites","Series de ficción","Temporada 1","39","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-39"
"3983","Video","#TBT Sin límites Capítulo 38","# TBT Sin Límites","Series de ficción","Temporada 1","38","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-38"
"3982","Video","#TBT Sin límites Capítulo 37","# TBT Sin Límites","Series de ficción","Temporada 1","37","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-37"
"3981","Video","#TBT Sin límites Capítulo 36","# TBT Sin Límites","Series de ficción","Temporada 1","36","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-36"
"3980","Video","#TBT Sin límites Capítulo 35","# TBT Sin Límites","Series de ficción","Temporada 1","35","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-35"
"3979","Video","#TBT Sin límites Capítulo 34","# TBT Sin Límites","Series de ficción","Temporada 1","34","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-34"
"3978","Video","#TBT Sin límites Capítulo 33","# TBT Sin Límites","Series de ficción","Temporada 1","33","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-33"
"3977","Video","#TBT Sin límites Capítulo 32","# TBT Sin Límites","Series de ficción","Temporada 1","32","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-32"
"3976","Video","#TBT Sin límites Capítulo 31","# TBT Sin Límites","Series de ficción","Temporada 1","31","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-31"
"3975","Video","#TBT Sin límites Capítulo 30","# TBT Sin Límites","Series de ficción","Temporada 1","30","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-30"
"3974","Video","#TBT Sin límites Capítulo 29","# TBT Sin Límites","Series de ficción","Temporada 1","29","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-29"
"3973","Video","#TBT Sin límites Capítulo 28","# TBT Sin Límites","Series de ficción","Temporada 1","28","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-28"
"3972","Video","#TBT Sin límites Capítulo 27","# TBT Sin Límites","Series de ficción","Temporada 1","27","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-27"
"3971","Video","#TBT Sin límites Capítulo 26","# TBT Sin Límites","Series de ficción","Temporada 1","26","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-26"
"3970","Video","#TBT Sin límites Capítulo 25","# TBT Sin Límites","Series de ficción","Temporada 1","25","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-25"
"3969","Video","#TBT Sin límites Capítulo 24","# TBT Sin Límites","Series de ficción","Temporada 1","24","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-24"
"3968","Video","#TBT Sin límites Capítulo 23 (Rafael)","# TBT Sin Límites","Series de ficción","Temporada 1","23","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-23-rafael"
"3967","Video","#TBT Sin límites Capítulo 23 (Teresa y Alex)","# TBT Sin Límites","Series de ficción","Temporada 1","23","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-23-teresa-alex"
"3966","Video","#TBT Sin límites Capítulo 22","# TBT Sin Límites","Series de ficción","Temporada 1","22","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-22"
"3965","Video","#TBT Sin límites Capítulo 21","# TBT Sin Límites","Series de ficción","Temporada 1","21","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-21"
"3964","Video","#TBT Sin límites Capítulo 20","# TBT Sin Límites","Series de ficción","Temporada 1","20","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-20"
"3963","Video","#TBT Sin límites Capítulo 19","# TBT Sin Límites","Series de ficción","Temporada 1","19","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-19"
"3962","Video","#TBT Sin límites Capítulo 18","# TBT Sin Límites","Series de ficción","Temporada 1","18","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-18"
"3961","Video","#TBT Sin límites Capítulo 17","# TBT Sin Límites","Series de ficción","Temporada 1","17","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-17"
"3960","Video","#TBT Sin límites Capítulo 16","# TBT Sin Límites","Series de ficción","Temporada 1","16","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-16"
"3958","Video","#TBT Sin límites Capítulo 15","# TBT Sin Límites","Series de ficción","Temporada 1","15","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-15"
"3957","Video","#TBT Sin límites Capítulo 14","# TBT Sin Límites","Series de ficción","Temporada 1","14","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-14"
"3956","Video","#TBT Sin límites Capítulo 13 (Alex)","# TBT Sin Límites","Series de ficción","Temporada 1","13","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-13-alex"
"3955","Video","#TBT Sin límites Capítulo 12","# TBT Sin Límites","Series de ficción","Temporada 1","12","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-12"
"3954","Video","#TBT Sin límites Capítulo 11","# TBT Sin Límites","Series de ficción","Temporada 1","11","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-11"
"3952","Audio","Clase 15 - Conociendo el aspecto lúdico de las matemáticas","Podcast - Profe en tu casa","Series podcasts","Sin definir","15","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-15-conociendo-aspecto-ludico-matematicas"
"3951","Audio","Clase 14 - Historias, relatos y cantos tradicionales","Podcast - Profe en tu casa","Series podcasts","Sin definir","14","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-14-historias-relatos-cantos-tradicionales"
"3950","Video","#TBT Sin límites Capítulo 10 (Alex)","# TBT Sin Límites","Series de ficción","Temporada 1","10","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-10-alex"
"3949","Video","#TBT Sin límites Capítulo 10 (Rafael)","# TBT Sin Límites","Series de ficción","Temporada 1","10","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-10-rafael"
"3948","Video","#TBT Sin límites Capítulo 9","# TBT Sin Límites","Series de ficción","Temporada 1","9","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-9"
"3947","Video","#TBT Sin límites Capítulo 8","# TBT Sin Límites","Series de ficción","Temporada 1","8","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-8"
"3946","Video","#TBT Sin límites Capítulo 7","# TBT Sin Límites","Series de ficción","Temporada 1","7","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-7"
"3944","Video","#TBT Sin límites Capítulo 4","# TBT Sin Límites","Series de ficción","Temporada 1","4","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-4"
"3943","Video","#TBT Sin límites Capítulo 3 (Rafael)","# TBT Sin Límites","Series de ficción","Temporada 1","3","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-3-rafael"
"3942","Video","#TBT Sin límites Capítulo 2 (Rafael)","# TBT Sin Límites","Series de ficción","Temporada 1","2","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-2-rafael"
"3940","Video","#TBT Sin límites Capítulo 2 (Teresa)","# TBT Sin Límites","Series de ficción","Temporada 1","2","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-2-teresa"
"3939","Video","#TBT Sin límites Capítulo 1","# TBT Sin Límites","Series de ficción","Temporada 1","1","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-capitulo-1"
"3937","Audio","Clase 13 - Hablemos sobre lo que nos pasa","Podcast - Profe en tu casa","Series podcasts","Sin definir","13","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-13-hablemos-sobre-lo-nos-pasa"
"3936","Audio","Clase 12 - La casa: un espacio de juego y creación","Podcast - Profe en tu casa","Series podcasts","Sin definir","12","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-12-casa-espacio-juego-creacion"
"3935","Video","Tranquilidad","Entrenando juntos","Inventos","Sin definir","8","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/tranquilidad"
"3934","Video","Reto","Entrenando juntos","Inventos","Sin definir","7","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/reto"
"3933","Video","Optimismo","Entrenando juntos","Inventos","Sin definir","6","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/optimismo-0"
"3931","Audio","'Indomable': historias de fútbol africano","Tribuna Radiónica","Entrevistas podcasts","Sin definir","7","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/tribuna-radionica/indomable-historias-futbol-africano"
"3930","Audio","Dos clavadistas y un sueño llamado Tokyo - Parte 2","Tribuna Radiónica","Entrevistas podcasts","Sin definir","6","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/tribuna-radionica/dos-clavadistas-sueno-llamado-tokyo-parte-2"
"3929","Audio","Dos clavadistas y un sueño llamado Tokyo - Parte 1","Tribuna Radiónica","Entrevistas podcasts","Sin definir","5","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/tribuna-radionica/dos-clavadistas-sueno-llamado-tokyo-parte-1"
"3928","Audio","Ultimate: la jugadora más valiosa es de la comuna 13","Tribuna Radiónica","Entrevistas podcasts","Sin definir","4","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/tribuna-radionica/ultimate-jugadora-mas-valiosa-comuna-13"
"3927","Audio","Colombia en los Panamericanos: historias de oro","Tribuna Radiónica","Entrevistas podcasts","Sin definir","3","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/tribuna-radionica/colombia-panamericanos-historias-oro"
"3926","Audio","María José Quiroz y sus medallas en los WRG","Tribuna Radiónica","Entrevistas podcasts","Sin definir","2","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/tribuna-radionica/maria-jose-quiroz-sus-medallas-wrg"
"3925","Audio","FIFA Gate, 4 años después","Tribuna Radiónica","Entrevistas podcasts","Sin definir","1","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/tribuna-radionica/fifa-gate-4-anos-despues"
"3923","Video","Neurociencia","Entrenando juntos","Inventos","Sin definir","5","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/neurociencia"
"3921","Video","Resilencia","Entrenando juntos","Inventos","Sin definir","4","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/resilencia"
"3920","Video","Trabajo en equipo","Entrenando juntos","Inventos","Sin definir","3","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/trabajo-equipo"
"3919","Video","Empatía","Entrenando juntos","Inventos","Sin definir","2","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/empatia"
"3918","Video","Optimismo","Entrenando juntos","Inventos","Sin definir","1","Señal Colombia","https://www.rtvcplay.co/series-documentales/entrenando-juntos/optimismo"
"3917","Video","Clase 12 - La casa: un espacio de juego y creación","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","12","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-12-casa-espacio-juego"
