"caracterizacion_de_afiliados","parentesco","fuerza","grado_alfabetico","grado_numerico","rango","sexo","estado_civil","edad","ciudad","dpto","pais"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","66","COPACABANA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","62","PLANETA RICA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","68","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","MASCULINO","CASADO","69","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","74","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","81","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","58","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","CAUCASIA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","55","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","50","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","MASCULINO","CASADO","66","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","MASCULINO","CASADO","65","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","MASCULINO","CASADO","64","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","MASCULINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","62","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","60","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","59","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","60","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","MASCULINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","59","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","71","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","75","FLANDES","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","54","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","59","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","61","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","58","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","MASCULINO","CASADO","55","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","56","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","MASCULINO","CASADO","65","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","61","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","MASCULINO","CASADO","58","GIRARDOT","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","58","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","026A","SOLDADO","MASCULINO","CASADO","56","GIRARDOT","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","MY","006D","OFICIAL","MASCULINO","CASADO","79","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","79","ANDALUCIA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","78","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","MY","006D","OFICIAL","MASCULINO","CASADO","83","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","MASCULINO","CASADO","54","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","53","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","52","GALAN","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","006A","OFICIAL","MASCULINO","CASADO","53","PASTO","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","80","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","86","BUGA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","006A","OFICIAL","MASCULINO","CASADO","87","SAN GIL","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","72","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","73","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","76","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","60","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","59","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","60","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","MASCULINO","CASADO","61","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","MASCULINO","CASADO","61","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","MASCULINO","CASADO","64","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","MASCULINO","CASADO","62","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","MASCULINO","CASADO","61","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","90","REPELON","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","69","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","60","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","60","VALLEDUPAR","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","60","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","56","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","56","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","57","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","SP","021E","SUBOFICIAL","MASCULINO","CASADO","77","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","84","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","PASTO","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","60","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","92","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","82","ENVIGADO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","87","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","56","SAN JOSE","CALIFORNIA","ESTADOS UNIDOS"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","ANDES","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","026A","SOLDADO","MASCULINO","CASADO","56","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","006A","OFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","MASCULINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","SP","021E","SUBOFICIAL","MASCULINO","CASADO","87","CHIA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","86","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","81","CHIGORODO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","77","PASTO","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CP","024A","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","SP","021E","SUBOFICIAL","MASCULINO","CASADO","77","SINCELEJO","SUCRE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","78","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","77","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","57","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","57","MANIZALES","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","62","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","SP","021E","SUBOFICIAL","MASCULINO","CASADO","60","ZIPAQUIRA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","56","SANTANDER DE QUILICHAO","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","58","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","56","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","56","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","55","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","MASCULINO","CASADO","62","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","MASCULINO","CASADO","62","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","S3","024B","SUBOFICIAL","MASCULINO","CASADO","90","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","80","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","79","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","006A","OFICIAL","MASCULINO","CASADO","58","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SS","023A","SUBOFICIAL","MASCULINO","CASADO","73","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","59","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CF","005B","OFICIAL","MASCULINO","CASADO","59","ENVIGADO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","59","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","MASCULINO","CASADO","64","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CF","005B","OFICIAL","MASCULINO","CASADO","65","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","65","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","84","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","83","TULUA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","58","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","57","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SS","023A","SUBOFICIAL","MASCULINO","CASADO","83","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","83","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","85","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","77","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","VILLAMARIA","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","53","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","006A","OFICIAL","MASCULINO","CASADO","51","FACATATIVA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","58","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","026A","SOLDADO","MASCULINO","CASADO","56","SANTANDER DE QUILICHAO","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","MASCULINO","CASADO","65","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","62","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","60","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","026A","SOLDADO","MASCULINO","CASADO","58","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","54","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","56","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","54","CHAPINERO","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","55","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","MASCULINO","CASADO","89","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","006A","OFICIAL","MASCULINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","SV","022E","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","65","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","MASCULINO","CASADO","67","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","60","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","MASCULINO","CASADO","54","SOCORRO","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","020B","SUBOFICIAL","MASCULINO","CASADO","59","TUMACO","NARIÑO","COLOMBIA"
