"clasificacion","codigo_dane","cons_sede","dane_sede","direccion","estado","nombre_establecimiento","nucleo","objectid","sector","sede_educativa","servicio","telefono","vigencia","x_magnamed","y_magnamed","point"
"Oficial - Sede Principal","105001013447","10500101344701","105001013447","CR 121 57 57","Activo","INST EDUC JOSE HORACIO BETANCUR","936","251","Oficial","INST EDUC JOSE HORACIO BETANCUR","OFICIAL","4271454","2020","828438.091","1185856.555","POINT (-75.62759343359883 6.274766244931229)"
"Oficial - Sede Principal","105001013439","10500101343901","105001013439","CL 108 70 39","Activo","INST EDUC FELIX DE BEDOUT MORENO","919","250","Oficial","INST EDUC FELIX DE BEDOUT MORENO","OFICIAL","4631980","2020","834883.85","1189349.77","POINT (-75.56935760294611 6.306350260688705)"
"Oficial - Sede Principal","105001001716","10500100171601","105001001716","CL 1 29 300","Activo","INST EDUC SANTA CATALINA DE SIENA","932","249","Oficial","INST EDUC SANTA CATALINA DE SIENA","OFICIAL","3541437 - 2667989","2020","835780.0766","1177552.9589","POINT (-75.56126062680838 6.199701536951251)"
"Oficial - Sede Escuela","105001013340","10500101334002","105001000272","CR 43B  9 61","Activo","INST EDUC INEM JOSE FELIX DE RESTREPO","932","248","Oficial","SEC ESC GUILLERMO ECHAVARRIA MISAS","OFICIAL","3112578","2020","834675.34","1178769.98","POINT (-75.5712404058608 6.210703955278351)"
"Oficial - Sede Principal","105001013340","10500101334001","105001013340","CR 48 1 25","Activo","INST EDUC INEM JOSE FELIX DE RESTREPO","932","247","Oficial","INST EDUC INEM JOSE FELIX DE RESTREPO","OFICIAL","2663443/2664600","2020","834027.8652","1178308.0908","POINT (-75.57708940006455 6.206528156448048)"
"Oficial - Sede Principal","105001013145","10500101314501","105001013145","CR 52 109 A 18","Activo","INST EDUC SANTA TERESA","915","246","Oficial","INST EDUC SANTA TERESA","OFICIAL","2584245","2020","836316.55","1188800.91","POINT (-75.55641275367263 6.301388258605499)"
"Oficial - Sede Escuela","105001013072","10500101307202","105001005371","CR 74 115 16","Activo","INST EDUC MAESTRO PEDRO NEL GOMEZ","919","245","Oficial","SEC ESC DIEGO MARIA GOMEZ","OFICIAL","2730379","2020","834901.8064","1189770.8694","POINT (-75.56919539222629 6.310157199009613)"
"Oficial - Sede Principal","105001013072","10500101307201","105001013072","CL 118 70 42","Activo","INST EDUC MAESTRO PEDRO NEL GOMEZ","919","244","Oficial","INST EDUC MAESTRO PEDRO NEL GOMEZ","OFICIAL","4620035","2020","835032.7605","1189877.7659","POINT (-75.56801217473112 6.311123602064563)"
"Oficial - Sede Principal","105001013013","10500101301301","105001013013","CR 85 A 98 B 17","Activo","INST EDUC EL PICACHITO","921","243","Oficial","INST EDUC EL PICACHITO","OFICIAL","4761277/4722556","2020","833182.2951","1188660.2883","POINT (-75.58473149094377 6.300116667154423)"
"Oficial - Sede Escuela","105001012700","10500101270003","105001010090","CL 99 37 18","Activo","INST EDUC SAN PABLO","914","242","Oficial","SEC ESC MARCO FIDEL SUAREZ","OFICIAL","2586525","2020","837422.2419","1187466.9613","POINT (-75.54642297366803 6.289328478943083)"
"Oficial - Sede Escuela","105001012700","10500101270002","105001006912","CL 96 36 45","Activo","INST EDUC SAN PABLO","914","241","Oficial","SEC ESC MEDELLIN","OFICIAL","2363305","2020","837420.6654","1187180.5422","POINT (-75.54643730868344 6.286739115834942)"
"Oficial - Sede Principal","105001012700","10500101270001","105001012700","CL 98 B 37 38","Activo","INST EDUC SAN PABLO","914","240","Oficial","INST EDUC SAN PABLO","OFICIAL","5213099","2020","837356.8786","1187338.1132","POINT (-75.54701357376848 6.288163651743859)"
"Oficial - Sede Escuela","105001012696","10500101269603","105001008222","CL 58 29 31","Activo","INST EDUC ALFONSO LOPEZ PUMAREJO","924","239","Oficial","SEC ESC SANTIAGO SANTAMARIA","OFICIAL","2841231","2020","837065.3232","1183029.6447","POINT (-75.54964891433963 6.249213149271425)"
"Oficial - Sede Escuela","105001012696","10500101269602","105001002429","CL 58 28 58","Activo","INST EDUC ALFONSO LOPEZ PUMAREJO","924","238","Oficial","SEC ESC JULIA AGUDELO","OFICIAL","2841315","2020","837138.7198","1183082.0266","POINT (-75.54898580916652 6.249686686762142)"
"Oficial - Sede Principal","105001012696","10500101269601","105001012696","CL 58 36 B 40","Activo","INST EDUC ALFONSO LOPEZ PUMAREJO","924","237","Oficial","INST EDUC ALFONSO LOPEZ PUMAREJO","OFICIAL","3200510","2020","836485.82","1183093.2","POINT (-75.55488434055754 6.249787844334634)"
"Oficial - Sede Escuela","105001012165","10500101216503","105001000230","CR 44 98 B 24","Activo","INST EDUC GUADALUPE","914","236","Oficial","SEC ESC GRACIELA JIMENEZ DE BUSTAMANTE","OFICIAL","5219898 5211438","2020","836991.7891","1187462.7499","POINT (-75.55031213491021 6.289290527631756)"
"Oficial - Sede Escuela","105001012165","10500101216502","105001005461","CL 95 A 92 B 44","Activo","INST EDUC GUADALUPE","914","235","Oficial","SEC ESC AGRIPINA MONTES DEL VALLE","OFICIAL","5211321","2020","836980.1943","1187131.2315","POINT (-75.55041697728488 6.28629344798817)"
"Oficial - Sede Principal","105001012165","10500101216501","105001012165","CR 42 B 95 A 23","Activo","INST EDUC GUADALUPE","914","234","Oficial","INST EDUC GUADALUPE","OFICIAL","5211353","2020","837027.6631","1187182.1782","POINT (-75.5499880839469 6.286754018226206)"
"Oficial - Sede Principal","105001012106","10500101210601","105001012106","CL 32 B 76 A 48","Activo","INST EDUC JUAN MARIA CESPEDES","934","233","Oficial","INST EDUC JUAN MARIA CESPEDES","OFICIAL","2386703-2569086","2020","831801.3419","1181459.9731","POINT (-75.59720471581664 6.235021808832426)"
"Oficial - Sede Escuela","105001012092","10500101209202","105001005657","CL 110 A 75 A 1","Activo","INST EDUC BARRIO SANTANDER","921","232","Oficial","SEC ESC ESTADO DE ISRAEL","OFICIAL","2732809","2020","834653.5105","1189566.1574","POINT (-75.57143882291524 6.30830648300192)"
"Oficial - Sede Principal","105001012092","10500101209201","105001012092","CR 78 C 104 F 78","Activo","INST EDUC BARRIO SANTANDER","921","231","Oficial","INST EDUC BARRIO SANTANDER","OFICIAL","4720572-4719980","2020","834139.1402","1189354.0035","POINT (-75.57608630906995 6.306388433641463)"
"Regimen Especial","105001012076","10500101207601","105001012076","CR 88A 68 85 INTERIOR 140","Activo","ESCUELA UNIVERSIDAD NACIONAL","923","230","Oficial","ESCUELA UNIVERSIDAD NACIONAL","REGIMEN ESPECIAL","2642845","2020","831979.44","1186376.59","POINT (-75.595598352747 6.279470438078185)"
"Oficial - Sede Escuela","105001001881","10500100188104","105001014435","CR 106 38 40","Activo","INST EDUC CARLOS VIECO ORTIZ","931","229","Oficial","SEC ESC VEINTE DE JULIO","OFICIAL","2520596","2020","829462.7602","1183344.6898","POINT (-75.61833344964808 6.252058818874821)"
"Oficial - Sede Escuela","105001026352","10500102635202","105001001813","CL 34B 116D 25","Activo","INST EDUC EL CORAZON","931","228","Oficial","SEC ESC EL CORAZON","OFICIAL","2535611","2020","828255.4875","1182844.75","POINT (-75.62923988529 6.247537910167257)"
"Oficial - Sede Escuela","105001011886","10500101188602","105001008206","CR 110A 34 82","Activo","INST EDUC AMERICA","930","227","Oficial","SEC ESC BETANIA","OFICIAL","2531582","2020","828988.8917","1182698.1316","POINT (-75.62261392795898 6.246213177174106)"
"Oficial - Sede Principal","105001011886","10500101188601","105001011886","CL 34 EE 91 20","Activo","INST EDUC AMERICA","930","226","Oficial","INST EDUC AMERICA","OFICIAL","4922111/4922122","2020","829759.2882","1182655.1567","POINT (-75.61565389542602 6.245825379314373)"
"Oficial - Sede Principal","105001011711","10500101171101","105001011711","CL 77 A 99 D 35","Activo","INST EDUC VILLA DE LA CANDELARIA","923","225","Oficial","INST EDUC VILLA DE LA CANDELARIA","OFICIAL","2642310","2020","832218.58","1186999.81","POINT (-75.59343805992536 6.285104761805015)"
"Oficial - Sede Escuela","105001011690","10500101169002","105001008176","CL 108 43 B 17","Activo","INST EDUC FEDERICO CARRASQUILLA","914","224","Oficial","SEC ESC DIVINA PROVIDENCIA","OFICIAL","2584850","2020","837108.1435","1188340.3488","POINT (-75.54926063076046 6.297224405078455)"
"Oficial - Sede Principal","105001011690","10500101169001","105001011690","CR 45 108 110","Activo","INST EDUC FEDERICO CARRASQUILLA","914","223","Oficial","INST EDUC FEDERICO CARRASQUILLA","OFICIAL","2581227/2580194","2020","837084.3294","1188496.1454","POINT (-75.54947575392642 6.29863288607033)"
"Oficial - Sede Escuela","105001011631","10500101163102","105001000302","CR 30 50 07","Activo","INST EDUC ASAMBLEA DEPARTAMENTAL","925","222","Oficial","SEC ESC ALEJANDRO ECHAVARRIA","OFICIAL","2694523","2020","836744.15","1182188.98","POINT (-75.55255068465875 6.241613220128699)"
"Oficial - Sede Principal","105001011631","10500101163101","105001011631","CR 27 47 45","Activo","INST EDUC ASAMBLEA DEPARTAMENTAL","925","221","Oficial","INST EDUC ASAMBLEA DEPARTAMENTAL","OFICIAL","2218962 2699679","2020","836900.8721","1181851.6289","POINT (-75.55113490163504 6.238563372248484)"
"Oficial - Sede Escuela","105001011606","10500101160602","205001002741","CR 102 Nº 31 B 28","Activo","INST EDUC HORACIO MUÑOZ SUESCUN","934","220","Oficial","SEC ESC SAN PABLO","OFICIAL","2564182","2020","829153.9774","1181577.1099","POINT (-75.6211214131779 6.236078773903508)"
"Oficial - Sede Principal","105001011606","10500101160601","105001011606","CL 32 86 35","Activo","INST EDUC HORACIO MUÑOZ SUESCUN","934","219","Oficial","INST EDUC HORACIO MUÑOZ SUESCUN","OFICIAL","2381265","2020","830464.9315","1181380.211","POINT (-75.60927793501487 6.234299844315982)"
"Oficial - Sede Principal","105001011461","10500101146101","105001011461","CR 95 89 73","Activo","INST EDUC FE Y ALEGRIA AURES","922","218","Oficial","INST EDUC FE Y ALEGRIA AURES","OFICIAL","2575489","2020","832503.0319","1188084.3844","POINT (-75.59086853194349 6.29490995813573)"
"Oficial - Sede Escuela","105001011363","10500101136302","105001009962","CL 101 CC 82 E 72","Activo","INST EDUC DOCE DE OCTUBRE","921","217","Oficial","SEC ESC LEON DE GREIFF","OFICIAL","4717026--2671544","2020","833615.0121","1188881.0843","POINT (-75.58082185384359 6.3021128995366)"
"Oficial - Sede Principal","105001011363","10500101136301","105001011363","CR 77 B 103 05","Activo","INST EDUC DOCE DE OCTUBRE","921","216","Oficial","INST EDUC DOCE DE OCTUBRE","OFICIAL","4715975-4777998
4718894-4381467","2020","834087.92","1189004.98","POINT (-75.57654903047109 6.303233086741066)"
"Oficial - Sede Principal","105001011088","10500101108801","105001011088","CL 111 79 77","Activo","INST EDUC CIUDADELA LAS AMERICAS","921","215","Oficial","INST EDUC CIUDADELA LAS AMERICAS","OFICIAL","2730061/2730161/2738598","2020","834173.0054","1189642.1648","POINT (-75.57578037988102 6.308993553960718)"
"Oficial - Sede Escuela","105001011070","10500101107004","105001026026","CL 34 19 05","Activo","INST EDUC MERCEDITAS GOMEZ MARTINEZ","926","214","Oficial","SEC ESC ETERNA PRIMAVERA","OFICIAL","2936127","2020","837329.08","1180588.32","POINT (-75.5472667790367 6.227142349610164)"
"Oficial - Sede Escuela","105001011070","10500101107003","105001000957","CL 40A 32 80","Activo","INST EDUC MERCEDITAS GOMEZ MARTINEZ","926","213","Oficial","SEC ESC JUAN MANUEL GONZALEZ ARBELAEZ","OFICIAL","2167445","2020","836132.534","1181581.544","POINT (-75.55807623140888 6.23612181275164)"
"Oficial - Sede Escuela","105001011070","10500101107002","105001015202","CL 43E 9D 51","Activo","INST EDUC MERCEDITAS GOMEZ MARTINEZ","926","212","Oficial","SEC ESC NUESTRA SEÑORA DEL ROSARIO","OFICIAL","2212665","2020","837809.4841","1180427.1451","POINT (-75.54292688033824 6.225685089807299)"
"Oficial - Sede Principal","105001011070","10500101107001","105001011070","CL 45 18 03","Activo","INST EDUC MERCEDITAS GOMEZ MARTINEZ","926","211","Oficial","INST EDUC MERCEDITAS GOMEZ MARTINEZ","OFICIAL","2692880","2020","837404.1179","1181300.7075","POINT (-75.54658866537332 6.233582645165678)"
"Oficial - Sede Principal","105001011061","10500101106101","105001011061","CL 118 64 CC 68","Activo","INST EDUC JOSE ASUNCION SILVA","919","210","Oficial","INST EDUC JOSE ASUNCION SILVA","OFICIAL","2739576","2020","835669.5672","1189845.6071","POINT (-75.56225835930682 6.310832874068283)"
"Oficial - Sede Principal","105001011011","10500101101101","105001011011","CR 88 68 109","Activo","INST EDUC TOMAS CARRASQUILLA NO. 2","923","209","Oficial","INST EDUC TOMAS CARRASQUILLA NO. 2","OFICIAL","2641122","2020","831988.9434","1186333.7921","POINT (-75.59551246811597 6.279083529888048)"
"Privado","105001010928","10500101092801","105001010928","CR 66 94 42","Activo","CENT EDUCAL DON BOSCO","920","208","No Oficial","CENT EDUCAL DON BOSCO","NO OFICIAL","2374007/2373726","2020","834673.2884","1187388.7757","POINT (-75.57125988215085 6.28862192877785)"
"Oficial - Sede Escuela","105001010855","10500101085502","105001000710","CR 38B 40 29","Activo","INST EDUC ANA DE CASTRILLON","928","207","Oficial","SEC ESC DIVINO SALVADOR","OFICIAL","2169941","2020","835669.5836","1181863.7212","POINT (-75.56225857272182 6.238672864989096)"
"Oficial - Sede Principal","105001010855","10500101085501","105001010855","CR 38 C 39 B 86","Activo","INST EDUC ANA DE CASTRILLON","928","206","Oficial","INST EDUC ANA DE CASTRILLON","OFICIAL","2178032","2020","835430.13","1181721.51","POINT (-75.56442183922324 6.237387215081861)"
"Oficial - Sede Escuela","105001010588","10500101058803","105001000078","CL 92C 31BB 23","Activo","INST EDUC FE Y ALEGRIA LA CIMA","916","205","Oficial","SEC ESC LA CIMA SAN JOSE","OFICIAL","2631828","2020","837672.0342","1186795.5769","POINT (-75.54416632934056 6.283258763873954)"
"Oficial - Sede Escuela","105001010588","10500101058802","105001005860","CL 89  38 61","Activo","INST EDUC FE Y ALEGRIA LA CIMA","916","204","Oficial","SEC ESC FE Y ALEGRIA NO 3","OFICIAL","2112341","2020","837272.8401","1186582.8846","POINT (-75.54777308677579 6.281336054552165)"
"Oficial - Sede Principal","105001010588","10500101058801","105001010588","CR 36 C 86 B B 15","Activo","INST EDUC FE Y ALEGRIA LA CIMA","916","203","Oficial","INST EDUC FE Y ALEGRIA LA CIMA","OFICIAL","2631727","2020","837328.3082","1186544.4986","POINT (-75.5472719493412 6.280989010538555)"
"Oficial - Sede Escuela","105001010448","10500101044805","105001000213","CR 75 A 97 135","Activo","INST EDUC LA ESPERANZA","921","202","Oficial","SEC ESC SAN MARTIN DE PORRES","OFICIAL","2378059","2020","833867.0","1188186.59","POINT (-75.57854491217594 6.295834407689652)"
"Oficial - Sede Escuela","105001800112","10500180011202","105001008150","CL 79A 86 09","Activo","INST EDUC EL DIAMANTE","922","101","Oficial","SEC ESC EL DIAMANTE","OFICIAL","4416168","2020","832920.9092","1187017.008","POINT (-75.5870925421815 6.285260544955198)"
"Oficial - Sede Escuela","105001002470","10500100247002","105001000761","CR 70 79A 43","Activo","INST EDUC SAN VICENTE DE PAUL","922","100","Oficial","SEC ESC ALFREDO COCK ARANGO","OFICIAL","2571207","2020","833896.2514","1186191.4729","POINT (-75.57828015976247 6.277797615907996)"
"Oficial - Sede Principal","105001002470","10500100247001","105001002470","CR 71A 79D 01","Activo","INST EDUC SAN VICENTE DE PAUL","922","99","Oficial","INST EDUC SAN VICENTE DE PAUL","OFICIAL","4423737 - 2576243","2020","833978.5064","1186309.4407","POINT (-75.57753702427463 6.278864118735024)"
"Oficial - Sede Escuela","105001002461","10500100246102","105001005321","CL 44A 75 68","Activo","INST EDUC LUCRECIO JARAMILLO VELEZ","929","98","Oficial","SEC ESC AGRUPACION COLOMBIA","OFICIAL","4119222","2020","832025.6539","1183184.1584","POINT (-75.59517915183604 6.250609376483743)"
"Oficial - Sede Principal","105001002461","10500100246101","105001002461","CR 79 38 59","Activo","INST EDUC LUCRECIO JARAMILLO VELEZ","929","97","Oficial","INST EDUC LUCRECIO JARAMILLO VELEZ","OFICIAL","4122939 Ext 11","2020","831577.25","1182704.87","POINT (-75.59922991970183 6.246276135445517)"
"Oficial - Sede Escuela","105001001635","10500100163504","105001002372","CR 77 25 67","Activo","INST EDUC YERMO Y PARRES","935","96","Oficial","SEC ESC GUILLERMO VALENCIA","OFICIAL","3432833","2020","831622.9367","1180533.2651","POINT (-75.59881591011586 6.226643830738666)"
"Oficial - Sede Escuela","105001002356","10500100235602","105001015849","CR 6F 54 133","Activo","INST EDUC GABRIEL GARCIA MARQUEZ","924","95","Oficial","SEC ESC SAN VICENTE DE PAUL","OFICIAL","2210507","2020","838971.5019","1181292.05","POINT (-75.53242878777925 6.233503696272217)"
"Oficial - Sede Principal","105001002356","10500100235601","105001002356","CR 8 A 57 A 93","Activo","INST EDUC GABRIEL GARCIA MARQUEZ","924","94","Oficial","INST EDUC GABRIEL GARCIA MARQUEZ","OFICIAL","2260583/2261735","2020","838853.6934","1181620.8763","POINT (-75.53349290300274 6.236476505337967)"
"Oficial - Sede Escuela","105001002348","10500100234802","105001003255","CR 30 110B 24","Activo","INST EDUC FE Y ALEGRIA SANTO DOMINGO SAVIO","914","93","Oficial","SEC ESC FE Y ALEGRIA SEGUNDA AGRUPACION","OFICIAL","5721991","2020","837904.481","1188572.7957","POINT (-75.54206548565826 6.29932557250635)"
"Oficial - Sede Principal","105001002348","10500100234801","105001002348","CR 29 110 A 83","Activo","INST EDUC FE Y ALEGRIA SANTO DOMINGO SAVIO","914","92","Oficial","INST EDUC FE Y ALEGRIA SANTO DOMINGO SAVIO","OFICIAL","5284407","2020","837974.17","1188545.33","POINT (-75.54143584155288 6.299077242037341)"
"Oficial - Sede Escuela","105001002305","10500100230502","105001026557","CL 76 80 496","Activo","INST EDUC MARISCAL ROBLEDO","923","91","Oficial","SEC ESC CONRADO GONZÁLEZ MEJÍA","OFICIAL","4216483","2020","832272.21","1186265.41","POINT (-75.59295315876163 6.278465465793413)"
"Oficial - Sede Principal","105001002305","10500100230501","105001002305","CL 65 84 87","Activo","INST EDUC MARISCAL ROBLEDO","923","90","Oficial","INST EDUC MARISCAL ROBLEDO","OFICIAL","2340009","2020","831953.5631","1185910.5212","POINT (-75.59583189861665 6.275256942888314)"
"Oficial - Sede Escuela","105001002135","10500100213503","205001015266","CL 79 C 24 21","Activo","INST EDUC RAMON MUNERA LOPERA","916","89","Oficial","SEC ESC ALTO DE LA CRUZ","OFICIAL","2318602","2020","838331.81","1185487.15","POINT (-75.53820589669384 6.271429700555017)"
"Oficial - Sede Escuela","105001026549","10500102654902","105001018058","CL 83 B 25 C 06","Activo","INST EDUC BELLO ORIENTE","916","88","Oficial","SEC ESC BELLO ORIENTE","OFICIAL","5290858","2020","838048.8041","1185803.7952","POINT (-75.54076264863852 6.274292445418366)"
"Oficial - Sede Principal","105001002135","10500100213501","105001002135","CR 30A 77 04","Activo","INST EDUC RAMON MUNERA LOPERA","916","87","Oficial","INST EDUC RAMON MUNERA LOPERA","OFICIAL","2636985","2020","837739.4062","1185301.3225","POINT (-75.54355817682155 6.269749975853848)"
"Oficial - Sede Escuela","105001002119","10500100211904","105001007269","CR 70 53 02","Activo","INST EDUC MARCO FIDEL SUAREZ","929","86","Oficial","SEC ESC LA IGUANA","OFICIAL","2606802","2020","833595.3161","1184185.9135","POINT (-75.58099850735465 6.25966633804225)"
"Oficial - Sede Escuela","105001002119","10500100211903","105001002569","CR 67A 42 24","Activo","INST EDUC MARCO FIDEL SUAREZ","929","85","Oficial","SEC ESC CARLOS OBANDO VELASCO","OFICIAL","2304985","2020","833095.9567","1182769.6786","POINT (-75.5855094849909 6.24686275029078)"
"Oficial - Sede Escuela","105001002119","10500100211902","105001002828","CL 53 76 267","Activo","INST EDUC MARCO FIDEL SUAREZ","929","84","Oficial","SEC ESC CUARTA BRIGADA","OFICIAL","2641966","2020","832344.0016","1184771.8176","POINT (-75.5923038265028 6.264962720909915)"
"Oficial - Sede Principal","105001002119","10500100211901","105001002119","CR 70 49 70","Activo","INST EDUC MARCO FIDEL SUAREZ","929","83","Oficial","INST EDUC MARCO FIDEL SUAREZ","OFICIAL","2301704 Ext.101","2020","832982.2576","1183926.3602","POINT (-75.58653710835985 6.257319655762749)"
"Oficial - Sede Escuela","105001002101","10500100210102","105001006955","CR 44A  85 155","Inactivo","INST EDUC JUAN DE DIOS COCK","917","82","Oficial","SEC ESC CRESCENCIO SALCEDO MONROY","OFICIAL","2331202","2020","836724.464","1186236.41","POINT (-75.55272768626281 6.278203898335744)"
"Oficial - Sede Principal","105001002101","10500100210101","105001002101","CL 88 45 70","Activo","INST EDUC JUAN DE DIOS COCK","917","81","Oficial","INST EDUC JUAN DE DIOS COCK","OFICIAL","2118268/2110220","2020","836641.5599","1186501.5691","POINT (-75.55347666040062 6.280601078250971)"
"Oficial - Sede Escuela","105001002071","10500100207102","105001001775","CL 26 65B 100","Activo","INST EDUC BENJAMIN HERRERA","933","80","Oficial","SEC ESC SANTISIMA TRINIDAD","OFICIAL","2353435","2020","833043.0355","1180660.2522","POINT (-75.58598682922904 6.227792522916462)"
"Oficial - Sede Principal","105001002071","10500100207101","105001002071","CL 25 52 140","Activo","INST EDUC BENJAMIN HERRERA","933","79","Oficial","INST EDUC BENJAMIN HERRERA","OFICIAL","2653004","2020","833740.1129","1180506.2313","POINT (-75.57968940181765 6.226400315655678)"
"Oficial - Sede Principal","105001002038","10500100203801","105001002038","CR 50 A 93 77","Activo","INST EDUC JOSE EUSEBIO CARO","918","78","Oficial","INST EDUC JOSE EUSEBIO CARO","OFICIAL","2362561/2364551","2020","836080.14","1187035.06","POINT (-75.55854897127224 6.285424172622363)"
"Oficial - Sede Escuela","105001002020","10500100202002","105001002887","CR 83 42C 54","Activo","INST EDUC RAFAEL URIBE URIBE","930","77","Oficial","SEC ESC RAFAEL URIBE URIBE","OFICIAL","2508012","2020","831031.8216","1183014.8562","POINT (-75.60415769441816 6.249078213041837)"
"Oficial - Sede Principal","105001002020","10500100202001","105001002020","CR 82 42 C 58","Activo","INST EDUC RAFAEL URIBE URIBE","930","76","Oficial","INST EDUC RAFAEL URIBE URIBE","OFICIAL","2508252","2020","831114.39","1183068.61","POINT (-75.60341177799171 6.249564227704189)"
"Oficial - Sede Principal","105001002011","10500100201101","105001002011","CR 36 45 08","Activo","INST EDUC FEDERICO OZANAM","926","75","Oficial","INST EDUC FEDERICO OZANAM","OFICIAL","2390358.ext.103","2020","836157.9909","1182112.6855","POINT (-75.5578461863935 6.240923579130716)"
"Oficial - Sede Principal","105001002003","10500100200301","105001002003","CL 32 B 83 39","Activo","INST EDUC SAN ROBERTO BELARMINO","934","74","Oficial","INST EDUC SAN ROBERTO BELARMINO","OFICIAL","2562097/2560140","2020","830750.5242","1181521.4748","POINT (-75.6066979635486 6.235577146364841)"
"Oficial - Sede Principal","105001001848","10500100184801","105001001848","CR 67 103 EE 1","Activo","INST EDUC SOR JUANA INES DE LA CRUZ","919","73","Oficial","INST EDUC SOR JUANA INES DE LA CRUZ","OFICIAL","2675005","2020","835072.47","1188676.6","POINT (-75.56765332511088 6.300264498417161)"
"Oficial - Sede Escuela","105001001805","10500100180502","105001001571","CR 43 11 8B 16","Activo","INST EDUC FE Y ALEGRIA POPULAR NRO. 1","914","72","Oficial","SEC ESC FE Y ALEGRIA POPULAR NO 2","OFICIAL","2369838","2020","837333.2936","1188920.4036","POINT (-75.54722618162137 6.302468309607571)"
"Oficial - Sede Principal","105001001805","10500100180501","105001001805","CL 120 42BB 10","Activo","INST EDUC FE Y ALEGRIA POPULAR NRO. 1","914","71","Oficial","INST EDUC FE Y ALEGRIA POPULAR NRO. 1","OFICIAL","5286518/5285264","2020","837602.72","1188883.52","POINT (-75.54479185376738 6.302134777418562)"
"Oficial - Sede Escuela","105001001791","10500100179102","105001021075","CL 80C 88A 37","Activo","INST EDUC MONSEÑOR GERARDO VALENCIA CANO","923","70","Oficial","SEC ESC LA PORTADA","OFICIAL","2570719","2020","832702.9906","1187338.2504","POINT (-75.5890615652164 6.288164641088577)"
"Oficial - Sede Principal","105001001791","10500100179101","105001001791","CL 65 74 B 273","Activo","INST EDUC MONSEÑOR GERARDO VALENCIA CANO","923","69","Oficial","INST EDUC MONSEÑOR GERARDO VALENCIA CANO","OFICIAL","2300313","2020","832893.11","1185240.62","POINT (-75.58734301945272 6.269201149889777)"
"Oficial - Sede Escuela","105001006068","10500100606802","105001001686","CR 64 B 75 A 49","Activo","INST EDUC DINAMARCA","920","68","Oficial","SEC ESC RICARDO URIBE ESCOBAR","OFICIAL","2570276","2020","834579.8101","1185794.7114","POINT (-75.57210426311003 6.274210825612172)"
"Oficial - Sede Principal","105001001660","10500100166001","105001001660","CR 44A 93 87","Activo","INST EDUC JOSE ANTONIO GALAN","916","67","Oficial","INST EDUC JOSE ANTONIO GALAN","OFICIAL","2363000-2143010","2020","836810.4802","1186984.0808","POINT (-75.55195037569761 6.284963176144709)"
"Oficial - Sede Principal","105001001651","10500100165101","105001001651","CL 65 45 15","Activo","INST EDUC JOSE CELESTINO MUTIS","924","66","Oficial","INST EDUC JOSE CELESTINO MUTIS","OFICIAL","2540988","2020","836270.0666","1184101.6082","POINT (-75.55683339579906 6.258904362903869)"
"Oficial - Sede Escuela","105001003271","10500100327103","105001012548","CR 72 25 62","Activo","INST EDUC OCTAVIO HARRY - JACQUELINE KENNEDY","935","65","Oficial","SEC JARDIN INFANTIL NO 1","OFICIAL","3434731-3435181","2020","832134.8284","1180286.8424","POINT (-75.59419137355786 6.224416330523507)"
"Oficial - Sede Escuela","105001001635","10500100163502","105001001171","CL 23 78 48","Activo","INST EDUC YERMO Y PARRES","935","64","Oficial","SEC ESC CARLOS FRANCO","OFICIAL","2560941","2020","831776.276","1180676.2716","POINT (-75.59743072743018 6.227936764128788)"
"Oficial - Sede Principal","105001001635","10500100163501","105001001635","CL 28 77 84","Activo","INST EDUC YERMO Y PARRES","935","63","Oficial","INST EDUC YERMO Y PARRES","OFICIAL","3471590 - 3433208","2020","831733.0477","1180801.7923","POINT (-75.59782132216877 6.229071506163161)"
"Oficial - Sede Escuela","105001001562","10500100156203","105001000515","CR 43 A 38 20","Activo","INST EDUC JAVIERA LONDOÑO","928","62","Oficial","SEC ESC LUIS ALFONSO AGUDELO","OFICIAL","2320633","2020","835028.0304","1181656.927","POINT (-75.5680544644197 6.236803345032849)"
"Oficial - Sede Escuela","105001001562","10500100156202","105001001112","CL 50 B 38 11","Activo","INST EDUC JAVIERA LONDOÑO","928","61","Oficial","SEC ESC ANTONIA SANTOS","OFICIAL","2390534","2020","836094.98","1182654.44","POINT (-75.55841538010579 6.245821302336929)"
"Oficial - Sede Principal","105001001562","10500100156201","105001001562","CL 53 40 65","Activo","INST EDUC JAVIERA LONDOÑO","928","60","Oficial","INST EDUC JAVIERA LONDOÑO","OFICIAL","2396363 2393116","2020","835927.5714","1182957.4644","POINT (-75.55992777316226 6.248560802058159)"
"Oficial - Sede Escuela","105001001490","10500100149002","105001002941","CR 89A 47DD 71","Activo","INST EDUC LOLA GONZALEZ","930","59","Oficial","SEC ESC SANTA LUCIA","OFICIAL","2341289","2020","830819.4379","1184014.0917","POINT (-75.60607715041031 6.258111626456277)"
"Oficial - Sede Principal","105001001490","10500100149001","105001001490","CL 47 F 94 63","Activo","INST EDUC LOLA GONZALEZ","930","58","Oficial","INST EDUC LOLA GONZALEZ","OFICIAL","2520405","2020","830281.23","1183958.59","POINT (-75.61093954941666 6.257609463010334)"
