"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","parentesco","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","5","1","05","05055","ND","NO","NO ACTIVO","UL","ND","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","ARGELIA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","20","20400","ND","ND","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","CESAR","LA JAGUA DE IBIRICO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","20","20228","ND","NO","ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","CESAR","CURUMANI","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","05","05667","ND","NO","NO ACTIVO","SO","ND","2016-04-01","2014-01-01","Hombre","ND","ANTIOQUIA","SAN RAFAEL","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","23","23580","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","CORDOBA","PUERTO LIBERTADOR","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05147","M-MUJER","NO","ACTIVO","ND","ND","2016-04-01","2016-01-01","Mujer","ND","ANTIOQUIA","CAREPA","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","44","44001","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","PREGRADO","LA GUAJIRA","RIOHACHA","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","0 - 1.300.000"
"1","3","1","50","50251","H-HOMBRE","NO","ACTIVO","SO","ND","2016-12-01","2017-01-01","Hombre","SIN ESPECIFICAR","META","EL CASTILLO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","13","13490","ND","ND","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","BOLIVAR","NOROSI","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"1","1","1","66","66001","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2013-01-01","Mujer","ND","RISARALDA","PEREIRA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","25","25394","H-HOMBRE","NO","ACTIVO","UL","ND","2018-03-01","2018-01-01","Hombre","PRIMARIA","CUNDINAMARCA","LA PALMA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"39","3","1","05","05665","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","ND","ANTIOQUIA","SAN PEDRO DE URABA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05847","H-HOMBRE","NO","ACTIVO","DI","ND","2016-12-01","2017-01-01","Hombre","ND","ANTIOQUIA","URRAO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","70","70473","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","ND","SUCRE","MORROA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13442","H-HOMBRE","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","MARIA LA BAJA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05172","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Hombre","ND","ANTIOQUIA","CHIGORODO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","27","27615","ND","NO","NO ACTIVO","CA","AFROCOLOMBIANO – NEGRO","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","CHOCO","RIOSUCIO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","27","27615","ND","NO","NO ACTIVO","CA","AFROCOLOMBIANO – NEGRO","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","CHOCO","RIOSUCIO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","27","27006","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","ND","CHOCO","ACANDI","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","No Definido","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","54","54670","H-HOMBRE","NO","NO ACTIVO","Sin Información","ND","2017-01-01","2017-01-01","Hombre","SIN ESPECIFICAR","NORTE DE SANTANDER","SAN CALIXTO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05055","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","ARGELIA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","20","20001","ND","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","ND","ND","CESAR","VALLEDUPAR","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","19","19256","M-MUJER","SI","ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Mujer","SIN ESPECIFICAR","CAUCA","EL TAMBO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"3","4","1","05","05660","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2014-01-01","Hombre","ND","ANTIOQUIA","SAN LUIS","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","27","27150","ND","ND","ACTIVO","ND","ND","2016-04-01","2014-01-01","ND","ND","CHOCO","CARMEN DEL DARIEN","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","86","86865","ND","NO","ACTIVO","CA","ND","2016-04-01","2014-01-01","Mujer","SIN ESPECIFICAR","PUTUMAYO","VALLE DEL GUAMUEZ","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","27","27001","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","66","66594","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","SIN ESPECIFICAR","RISARALDA","QUINCHIA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","05","05021","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","ND","ANTIOQUIA","ALEJANDRIA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","2","1","85","85001","ND","ND","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","SECUNDARIA","CASANARE","YOPAL","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","05","05660","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2013-01-01","Hombre","ND","ANTIOQUIA","SAN LUIS","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","5","1","52","52696","ND","NO","ACTIVO","ND","ND","2016-04-01","2015-01-01","Hombre","ND","NARIÑO","SANTA BARBARA","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"1","5","1","05","05837","M-MUJER","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","Mujer","ND","ANTIOQUIA","TURBO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","05","05837","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Hombre","ND","ANTIOQUIA","TURBO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","47","47053","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","SIN ESPECIFICAR","MAGDALENA","ARACATACA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","86","86568","H-HOMBRE","NO","ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","PUTUMAYO","PUERTO ASIS","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"34","3","1","50","50711","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","ND","META","VISTAHERMOSA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","70","70823","M-MUJER","NO","NO ACTIVO","DI","ND","2016-12-01","2017-01-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05667","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","SAN RAFAEL","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"3","4","1","05","05313","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","GRANADA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","05","05649","ND","NO","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","SECUNDARIA","ANTIOQUIA","SAN CARLOS","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","70","70823","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05659","M-MUJER","NO","NO ACTIVO","DI","ND","2016-12-01","2017-01-01","Mujer","PRIMARIA","ANTIOQUIA","SAN JUAN DE URABA","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"3","4","1","13","13244","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","73","73283","ND","ND","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Mujer","ND","TOLIMA","FRESNO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","13","13490","ND","ND","ACTIVO","VI","ND","2016-04-01","2014-01-01","Mujer","SIN ESPECIFICAR","BOLIVAR","NOROSI","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","2","1","23","23855","H-HOMBRE","ND","ACTIVO","UL","ND","2018-06-01","2018-01-01","Hombre","SIN ESPECIFICAR","CORDOBA","VALENCIA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","4","1","86","86568","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","ND","PUTUMAYO","PUERTO ASIS","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"4","1","1","18","18410","ND","ND","ACTIVO","ND","ND","2016-04-01","2013-01-01","ND","ND","CAQUETA","LA MONTAÑITA","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","2","1","05","05411","ND","NO","ACTIVO","Sin Información","ND","2018-02-01","2018-01-01","Mujer","ND","ANTIOQUIA","LIBORINA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","54","54206","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","TECNICO","NORTE DE SANTANDER","CONVENCION","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","05","05660","H-HOMBRE","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2018-06-01","2018-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","SAN LUIS","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"3","4","1","70","70508","ND","ND","ACTIVO","ND","ND","2016-04-01","2014-01-01","ND","ND","SUCRE","OVEJAS","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","1","1","23","23675","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","CORDOBA","SAN BERNARDO DEL VIENTO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","18","18410","H-HOMBRE","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","CAQUETA","LA MONTAÑITA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","05","05660","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-02-01","2018-01-01","Hombre","TRANSICION","ANTIOQUIA","SAN LUIS","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","1","1","18","18410","ND","NO","ACTIVO","VI","ND","2016-04-01","2013-01-01","Hombre","SIN ESPECIFICAR","CAQUETA","LA MONTAÑITA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"2","5","1","44","44001","H-HOMBRE","ND","ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","LA GUAJIRA","RIOHACHA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","5","1","05","05147","M-MUJER","ND","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","SIN ESPECIFICAR","ANTIOQUIA","CAREPA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","5","1","86","86568","ND","NO","ACTIVO","Sin Información","INDIGENA","2016-04-01","2016-01-01","Mujer","ND","PUTUMAYO","PUERTO ASIS","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","50","50711","H-HOMBRE","NO","ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","META","VISTAHERMOSA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","47","47189","M-MUJER","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-04-01","2016-01-01","Mujer","SIN ESPECIFICAR","MAGDALENA","CIENAGA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","05","05021","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","ND","ANTIOQUIA","ALEJANDRIA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","25","25394","ND","ND","ACTIVO","VI","ND","2016-04-01","2014-01-01","Mujer","SIN ESPECIFICAR","CUNDINAMARCA","LA PALMA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","1","1","27","27006","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","CHOCO","ACANDI","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","05","05837","ND","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","TURBO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","1","1","18","18410","ND","NO","NO ACTIVO","CA","ND","2016-04-01","2013-01-01","Hombre","SIN ESPECIFICAR","CAQUETA","LA MONTAÑITA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","2","1","20","20045","ND","ND","ACTIVO","ND","ND","2018-03-01","2018-01-01","ND","ND","CESAR","BECERRIL","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","27","27150","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Hombre","ND","CHOCO","CARMEN DEL DARIEN","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","70","70713","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2017-01-01","2017-01-01","Mujer","PRIMARIA","SUCRE","SAN ONOFRE","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","13","13688","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2014-01-01","Mujer","ND","BOLIVAR","SANTA ROSA DEL SUR","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"6","4","1","27","27745","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","CHOCO","SIPI","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","05","05837","ND","ND","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","TURBO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","47","47189","ND","ND","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","ND","ND","MAGDALENA","CIENAGA","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","25","25885","ND","NO","ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","CUNDINAMARCA","YACOPI","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","73","73854","M-MUJER","NO","ACTIVO","UL","ND","2018-03-01","2018-01-01","Mujer","SECUNDARIA","TOLIMA","VALLE DE SAN JUAN","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","3","1","70","70473","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Hombre","SECUNDARIA","SUCRE","MORROA","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","54","54206","H-HOMBRE","NO","ACTIVO","CA","ND","2016-12-01","2017-01-01","Hombre","SIN ESPECIFICAR","NORTE DE SANTANDER","CONVENCION","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","3","1","86","86569","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","ND","PUTUMAYO","PUERTO CAICEDO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","5","1","05","05837","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","TURBO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","27","27150","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2016-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","05","05667","ND","NO","NO ACTIVO","VI","ND","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","SAN RAFAEL","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","13","13744","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","ND","BOLIVAR","SIMITI","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","27","27006","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","ND","CHOCO","ACANDI","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","18","18094","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-04-01","2018-01-01","Hombre","ND","CAQUETA","BELEN DE LOS ANDAQUIES","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","05","05197","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","COCORNA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","86","86757","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","SIN ESPECIFICAR","PUTUMAYO","SAN MIGUEL","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","0 - 1.300.000"
