"id_caso","id_caso_relacionado","a_o","mes","d_a","c_digo_dane_de_municipio","municipio","departamento","regi_n","modalidad","iniciativa","tipo_de_unidad_atacada","grupo_armado_1","descripci_n_grupo_armado","grupo_armado_2","descripci_n_grupo_armado_1","grupo_armado_3","descripci_n_grupo_armado_2","lesionados_civiles","grupo_al_que_pertenecen_los","capturados","lesionados_combatientes","militares","polic_as","otras_fuerzas_armadas","agentes_del_estado_sin","total_agentes_del_estado","guerrilleros","paramilitares","grupos_posdesmovilizaci_n","combatientes_sin_informaci","otros_grupos_armados","total_combatientes_de_grupos","total_combatientes","personas_sin_informaci_n","total_civiles","ventaja_militar","total_de_v_ctimas_del_caso","latitud_longitud"
"10668","CR020552","1996","10","18","85230","OROCUE","CASANARE","LLANOS ORIENTALES","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","DAS","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-71.8843365089 5.0007710994)"
"10669",,"1996","10","18","41078","BARAYA","HUILA","NORTE DEL HUILA","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","5","0","0","0","5","0","0","0","0","0","0","4","0","0","GRUPOS ARMADOS ORGANIZADOS","4","POINT (-74.9579779644 3.1354236337)"
"1067",,"1966","9","23","73483","NATAGAIMA","TOLIMA","SUR DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0","BANDOLEROS","5","0","1","0","0","0","1","0","0","0","0","1","1","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-75.0934780032 3.6248585376)"
"10670",,"1996","10","19","54051","ARBOLEDAS","NORTE DE SANTANDER","CENTRO DE NORTE DE SANTANDER","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.8574888633 7.6252595211)"
"10671",,"1996","10","19","5172","CHIGORODO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.6812163995 7.6663004388)"
"10672",,"1996","10","20","19701","SANTA ROSA","CAUCA","MACIZO COLOMBIANO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.3249708056 1.5306816601)"
"10673",,"1996","10","20","13670","SAN PABLO","BOLIVAR","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.072996014 7.5613066836)"
"10674","CR003125","1996","10","20","15218","COVARACHIA","BOYACA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-72.7389779335 6.5001774602)"
"10675",,"1996","10","21","54680","SANTIAGO","NORTE DE SANTANDER","PROVINCIA DE RICAURTE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.7166177702 7.8651626395)"
"10676",,"1996","10","21","5284","FRONTINO","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.1307651388 6.7760659116)"
"10677",,"1996","10","21","47288","FUNDACION","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","NINGUNO","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"2",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NINGUNO","1","POINT (-74.1913434578 10.5140924032)"
"10678",,"1996","10","22","13670","SAN PABLO","BOLIVAR","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.0160999371 7.6029495769)"
"10679",,"1996","10","22","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.6322473006 7.9968979535)"
"1068",,"1966","9","23","54001","CUCUTA","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","DAS - POLICÍA NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"1",,"0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-72.5082561962 7.9053062946)"
"10680",,"1996","10","22","50251","EL CASTILLO","META","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.7940127553 3.5638340194)"
"10681","CR042182","1996","10","22","5045","APARTADO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","NINGUNO","UNIDAD FIJA","GUERRILLA","FARC","GRUPO PARAMILITAR","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-76.6259606537 7.8834174058)"
"10682",,"1996","10","23","76001","CALI","VALLE DEL CAUCA","SUR DEL VALLE","HOSTIGAMIENTO","SIN INFORMACIÓN","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","DESCONOCIDO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIN INFORMACIÓN","0","POINT (-76.5215651508 3.4144143046)"
"10683",,"1996","10","24","54051","ARBOLEDAS","NORTE DE SANTANDER","CENTRO DE NORTE DE SANTANDER","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.8574888633 7.6252595211)"
"10684",,"1996","10","25","44279","FONSECA","LA GUAJIRA","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.84666224 10.884300668)"
"10685",,"1996","10","25","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.6322473006 7.9968979535)"
"10686",,"1996","10","25","50330","MESETAS","META","ARIARI GUAYABERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.0436808546 3.383924761)"
"10687",,"1996","10","25","18001","FLORENCIA","CAQUETA","FLORENCIA Y AREA DE INFLUENCIA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.6085604324 1.6179229304)"
"106875",,"1999","8","5","47001","SANTA MARTA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC",,,"0","AUC","1","1","1","0","0","0","1","0","1","0","0","0","1","2","0","2","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-74.1908941206 11.2294335041)"
"10688",,"1996","10","25","17541","PENSILVANIA","CALDAS","EJE CAFETERO","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-75.1602985189 5.3832805942)"
"10689","CR042107","1996","10","25","17541","PENSILVANIA","CALDAS","EJE CAFETERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.1602985189 5.3832805942)"
"1069",,"1966","9","27","41799","TELLO","HUILA","NORTE DEL HUILA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL - POLICÍA NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-75.1387730361 3.067538095)"
"10690",,"1996","10","26","27800","UNGUIA","CHOCO","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-77.0917530276 8.0427607824)"
"10691",,"1996","10","26","27800","UNGUIA","CHOCO","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-77.0917530276 8.0427607824)"
"10692",,"1996","10","26","73168","CHAPARRAL","TOLIMA","SUR DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-75.4807430536 3.7230683757)"
"10693",,"1996","10","26","50573","PUERTO LOPEZ","META","ALTILLANURA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.9574362618 4.0934064253)"
"10694",,"1996","10","26","50573","PUERTO LOPEZ","META","ALTILLANURA","OPERACIÓN MILITAR","FUERZAS ARMADAS ESTATALES","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-72.9574362618 4.0934064253)"
"10695",,"1996","10","27","73555","PLANADAS","TOLIMA","SUR DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0","FARC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-75.6439614722 3.1976614695)"
"10696",,"1996","10","28","5172","CHIGORODO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.6964088726 7.5698637877)"
"10697",,"1996","10","28","81794","TAME","ARAUCA","SARARE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-71.7586108633 6.4493794856)"
"10698",,"1996","10","28","5044","ANZA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","4","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.8544415828 6.3026583592)"
"10699",,"1996","10","29","5480","MUTATA","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","4","0","0","0","0","4","4","0","0","FUERZAS ARMADAS ESTATALES","4","POINT (-76.4358754017 7.2428750572)"
"106997","CR2017106997","2000","2","5","47001","SANTA MARTA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","NINGUNO","UNIDAD EN MOVIMIENTO","GRUPO PARAMILITAR","AUTODEFENSAS DE HERNÁN GIRALDO","GRUPO PARAMILITAR","OTRO",,,"0",,"0","0","0","0","0","0","0","0","3","0","0","0","3","3","0","3","NINGUNO","3","POINT (-74.1908941206 11.2294335041)"
"107",,"0","0","0","0","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA","SIN INFORMACIÓN","SIN INFORMACIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","DESCONOCIDO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","SIN INFORMACIÓN","1","POINT (-72 4)"
"1070",,"1966","9","29","47692","SAN SEBASTIAN DE BUENAVISTA","MAGDALENA","SUR DE MAGDALENA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","3","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-74.3516751417 9.2405052497)"
"10700",,"1996","10","30","5310","GOMEZ PLATA","ANTIOQUIA","NORTE DE ANTIOQUIA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","2","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.2200381981 6.6832875856)"
"10701",,"1996","10","31","20011","AGUACHICA","CESAR","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","4","0","0","0","0","4","4","0","0","FUERZAS ARMADAS ESTATALES","4","POINT (-73.6091641207 8.3846554502)"
"10702",,"1996","10","31","23807","TIERRALTA","CORDOBA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-76.0596965873 8.1703786843)"
"10703",,"1996","10","31","5040","ANORI","ANTIOQUIA","NORDESTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.1483484246 7.0747076685)"
"10704",,"1996","11","1","20238","EL COPEY","CESAR","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0","ELN","1","0","2","0","0","0","2","0","0","0","0","0","0","2","0","0","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-73.9627174377 10.1495254346)"
"10705",,"1996","11","1","5313","GRANADA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.1844450829 6.1428966666)"
"10706",,"1996","11","1","76834","TULUA","VALLE DEL CAUCA","CENTRO DEL VALLE","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","0","GRUPOS ARMADOS ORGANIZADOS","3","POINT (-76.1142457296 4.0451357713)"
"10707",,"1996","11","2","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.712481564 6.8308280565)"
"10708",,"1996","11","2","68745","SIMACOTA","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.3373676728 6.4434711367)"
"10709",,"1996","11","2","25885","YACOPI","CUNDINAMARCA","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","SIN INFORMACIÓN","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GRUPO PARAMILITAR","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","SIN INFORMACIÓN","1","POINT (-74.3380243467 5.4592903412)"
"1071",,"1967","0","0","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","4","0","0","4","0","0","0","0","0","0","4","0","0","GRUPOS ARMADOS ORGANIZADOS","4","POINT (-73.8159795623 7.8505392872)"
"10710","CR020559","1996","11","3","68081","BARRANCABERMEJA","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.7643151673 6.9408005341)"
"10711",,"1996","11","3","5313","GRANADA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.1010847838 6.073343408)"
"10712",,"1996","11","3","50370","URIBE","META","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.3515453533 3.2396529967)"
"10713",,"1996","11","3","81794","TAME","ARAUCA","SARARE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","1","0","0","0","0","1","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-71.7586108633 6.4493794856)"
"10714",,"1996","11","3","54003","ABREGO","NORTE DE SANTANDER","PROVINCIA DE RICAURTE","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.2217343999 8.0817841412)"
"10715",,"1996","11","3","5501","OLAYA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.7639269925 6.6121011403)"
"10716",,"1996","11","3","5501","OLAYA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.7639269925 6.6121011403)"
"10717",,"1996","11","4","85230","OROCUE","CASANARE","LLANOS ORIENTALES","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-71.338517916 4.790269665)"
"10719",,"1996","11","5","68770","SUAITA","SANTANDER","PROVINCIA COMUNERA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.3393755963 6.1522261228)"
"1072",,"1967","3","0","18001","FLORENCIA","CAQUETA","FLORENCIA Y AREA DE INFLUENCIA","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","14","0","0","0","14","0","0","0","0","0","0","14","0","0","GRUPOS ARMADOS ORGANIZADOS","14","POINT (-75.6085604324 1.6179229304)"
"10720","CR023030","1996","11","5","5045","APARTADO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL - POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","0","0","0","0","0","2","0","0","0","0","2","2","0","1","GRUPOS ARMADOS ORGANIZADOS","3","POINT (-76.6259606537 7.8834174058)"
