"id","anio","departame_nombre","institucion","municipio_nombre","contacto","telefono","movil","direccion","email","num_cat","num_sens","fecha_de_cargue","id_indicador","inversion","fecha_vigencia","meta_nacional","municipio_cod"
,"2019","SANTANDER","COLEGIO METROPOLITANO DEL SUR","FLORIDABLANCA",,,,,,,"106","2019-12-31",,"369661,2200","2019-12-31",,"68276"
,"2016","AMAZONAS","NORMAL SUPERIOR","LETICIA",,"3103413112","3103413112",,,"1","140","2016-12-31",,"1186418,3348","2016-12-31","900000","91001"
,"2017","CUNDINAMARCA","COLEGIO CELESTIS FREINET DE CHIA","CHIA",,"8630222","3175014259",,,"4","400","2017-12-31",,"1990007,5790","2017-12-31","900000","25175"
,"2016","LA GUAJIRA","COLEGIO VICENTE ROIG Y VILLALBA","FONSECA",,"3014465723","3014465723",,,"1","90","2016-12-31",,"762697,5009","2016-12-31","900000","44279"
,"2019","TOLIMA","ICBF","HONDA",,,,,,,"105","2019-12-31",,"366173,8500","2019-12-31",,"73349"
,"2018","HUILA","NORMAL SUPERIOR","PITALITO",,,,"CALLE 5 # 11 - 94",,"1","144","2018-12-31",,"564187,7828","2018-12-31","900000","41551"
,"2018","HUILA","NORMAL SUPERIOR","PITALITO",,,,"CALLE 5 # 11 - 94",,"1","144","2018-12-31",,"564187,7828","2018-12-31","900000","41551"
,"2018","CORDOBA","GIMNASIO NUEVO MILENIO","SAHAGUN",,"3012718614",,"Brr San Roque",,"1","77","2018-12-31",,"301683,7450","2018-12-31","900000","23660"
,"2018","CORDOBA","GIMNASIO NUEVO MILENIO","SAHAGUN",,"3012718614",,"Brr San Roque",,"1","77","2018-12-31",,"301683,7450","2018-12-31","900000","23660"
,"2018","RISARALDA","MAR�A AUXILIADORA","SANTUARIO",,"3687912",,"CARRERA 5 # 6 - 26",,"1","101","2018-12-31",,"395715,0421","2018-12-31","900000","66687"
,"2016","ANTIOQUIA","IE SAN RAFAEL","SAN RAFAEL",,"3005229552","3005229552",,,"1","140","2016-12-31",,"1186418,3348","2016-12-31","900000","05667"
,"2018","LA GUAJIRA","LICEO MODERNO MADRE LAURA","MAICAO",,,,"carrera 15 N� 3 Boscon",,"1","90","2018-12-31",,"352617,3642","2018-12-31","900000","44430"
,"2018","LA GUAJIRA","LICEO MODERNO MADRE LAURA","MAICAO",,,,"carrera 15 N� 3 Boscon",,"1","90","2018-12-31",,"352617,3642","2018-12-31","900000","44430"
,"2019","RISARALDA","ESCUELA NORMAL SUPERIOR","PEREIRA",,,,,,,"160","2019-12-31",,"557979,2000","2019-12-31",,"66001"
,"2014","NARI�O","COLEGIO FILIPENSE","PASTO",,,"3113712545","COLEGIO FILIPENSE",,"1","150","2014-12-31",,"198463,4518","2014-12-31","900000","52001"
,"2019","LA GUAJIRA","IE NUESTRA SE�ORA DEL POZO","HATONUEVO",,,,,,,"120","2019-12-31",,"418484,4000","2019-12-31",,"44378"
,"2019","LA GUAJIRA","IE NUESTRA SE�ORA DEL POZO","HATONUEVO",,,,,,,"120","2019-12-31",,"418484,4000","2019-12-31",,"44378"
,"2019","LA GUAJIRA","IE NUESTRA SE�ORA DEL POZO","HATONUEVO",,,,,,,"120","2019-12-31",,"418484,4000","2019-12-31",,"44378"
,"2019","LA GUAJIRA","IE NUESTRA SE�ORA DEL POZO","HATONUEVO",,,,,,,"120","2019-12-31",,"418484,4000","2019-12-31",,"44378"
,"2016","NORTE DE SANTANDER","COLEGIO SAN BARTOLOME","CUCUTA",,"3133970885","3133970885",,,"1","127","2016-12-31",,"1076250,9180","2016-12-31","900000","54001"
,"2019","SANTANDER","SEDE A COLEGIO INTEGRADO NUESTRA SE�ORA DE LAS MERCEDES","LEBRIJA",,,,,,,"97","2019-12-31",,"338274,8900","2019-12-31",,"68406"
,"2018","RISARALDA","PABLO EMILIO CARDONA","PEREIRA",,"3107737863",,"carrera 8 N� 43-10",,"1","117","2018-12-31",,"458402,5735","2018-12-31","900000","66001"
,"2018","RISARALDA","PABLO EMILIO CARDONA","PEREIRA",,"3107737863",,"carrera 8 N� 43-10",,"1","117","2018-12-31",,"458402,5735","2018-12-31","900000","66001"
,"2019","CALDAS","IE LLANADAS","LA MERCED",,,,,,,"101","2019-12-31",,"352224,3700","2019-12-31",,"17388"
,"2014","RISARALDA","LICEO GABRIELA MISTRAL","PEREIRA",,,,"LICEO GABRIELA MISTRAL",,"3","600","2014-12-31",,"793853,8074","2014-12-31","900000","66001"
,"2014","CALDAS","LEON DE GREIF","MANIZALES",,,"3115190402","LEON DE GREIF",,"2","460","2014-12-31",,"608621,2523","2014-12-31","900000","17001"
,"2019","HUILA","INSTITUCI�N EDUCATIVA ENRIQUE OLAYA HERRERA","NEIVA",,,,,,,"144","2019-12-31",,"502181,2800","2019-12-31",,"41001"
,"2018","RISARALDA","CARLOS EDUARDO VASCO","PEREIRA",,"3183795517",,"Barrio San Marcos",,"1","79","2018-12-31",,"309519,6864","2018-12-31","900000","66001"
,"2018","RISARALDA","CARLOS EDUARDO VASCO","PEREIRA",,"3183795517",,"Barrio San Marcos",,"1","79","2018-12-31",,"309519,6864","2018-12-31","900000","66001"
,"2014","MAGDALENA","IED NORMAL SUPERIOR SAN PEDRO ALEJANDRINO","SANTA MARTA",,,"3135667126","IED NORMAL SUPERIOR SAN PEDRO ALEJANDRINO",,"4","600","2014-12-31",,"793853,8074","2014-12-31","900000","47001"
,"2017","QUINDIO","COLEGIO FRANCISCANO SAN LUIS REY","ARMENIA",,"3174270020","3174270020",,,"1","42","2017-12-31",,"208950,7958","2017-12-31","900000","63001"
,"2016","VALLE DEL CAUCA","PVD DE KA BIBLIOTECA DEL DEPORTE Y LA RECREACI�N","CANDELARIA",,"2648365","3105470339",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","76130"
,"2015","VALLE DEL CAUCA","INSTITUCI�N EDUCATIVA GIMNASIO DEL PACIFICO","TULUA",,,"3207673894",,,"5","750","2015-12-31",,"2527070,2831","2015-12-31","900000","76834"
,"2018","CALDAS","NORMAL SUPERIOR SGRADOC ORAZ�N","ARANZAZU",,"3173822020",,"CARRERA 6 # 5 - 08",,"1","95","2018-12-31",,"372207,2178","2018-12-31","900000","17050"
,"2018","CESAR","ANDRES NICOLAS ESCOBAR ESCOBAR","VALLEDUPAR",,"3182074968",,"CRA 27 78 185 VILLA HAIDITH",,"1","101","2018-12-31",,"395715,0421","2018-12-31","900000","20001"
,"2018","CESAR","ANDRES NICOLAS ESCOBAR ESCOBAR","VALLEDUPAR",,"3182074968",,"CRA 27 78 185 VILLA HAIDITH",,"1","101","2018-12-31",,"395715,0421","2018-12-31","900000","20001"
,"2019","CORDOBA","INSTITUCI�N EDUCATIVA SANTA MAR�A","MONTERIA",,,,,,,"102","2019-12-31",,"355711,7400","2019-12-31",,"23001"
,"2019","CORDOBA","INSTITUCI�N EDUCATIVA SANTA MAR�A","MONTERIA",,,,,,,"102","2019-12-31",,"355711,7400","2019-12-31",,"23001"
,"2019","SUCRE","INSTITUCI�N EDUCATIVA COMFASUCRE","SINCELEJO",,,,,,,"117","2019-12-31",,"408022,2900","2019-12-31",,"70001"
,"2016","CUNDINAMARCA","I.E.D. ENRIQUE PARDO PARRA","COTA",,"8641884","3108529498",,,"1","152","2016-12-31",,"1288111,3350","2016-12-31","900000","25214"
,"2019","HUILA","CENTRO AGROEMPRESARIAL Y TUR�STICO DEL HUILA","LA PLATA",,,,,,,"137","2019-12-31",,"477769,6900","2019-12-31",,"41396"
,"2018","CASANARE","LUIS CARLOS GALAN SARMIENTO","YOPAL",,"3103060905",,"OTTO GIOVANNY MORA",,"1","78","2018-12-31",,"305601,7157","2018-12-31","900000","85001"
,"2014","CESAR","I.E. VIRGEN DEL CARMEN","LA PAZ",,,,"I.E. VIRGEN DEL CARMEN",,"4","640","2014-12-31",,"846777,3945","2014-12-31","900000","20621"
,"2014","HUILA","IE PROMOCI�N SOCIAL","PALERMO",,,"3173165028","IE PROMOCI�N SOCIAL",,"1","400","2014-12-31",,"529235,8716","2014-12-31","900000","41524"
,"2014","ATLANTICO","COLEGIO DISTRITAL NUEVO BOSQUE","BARRANQUILLA",,,"3008295134","COLEGIO DISTRITAL NUEVO BOSQUE",,"4","736","2014-12-31",,"973794,0037","2014-12-31","900000","08001"
,"2018","QUINDIO","INSTITUTO MONTENEGRO","MONTENEGRO",,"3104156722",,"CARRERA 5 # 11 - 07",,"1","30","2018-12-31",,"117539,1214","2018-12-31","900000","63470"
,"2018","BOGOTA","COLEGIO DEL SAGRADO CORAZ�N DE JES�S - BETHLEMITAS","BOGOTA, D.C.",,"3138282299",,"CALLE 153 # 45 - 53",,"1","115","2018-12-31",,"450566,6321","2018-12-31","900000","11001"
,"2017","SUCRE","IE SIM�N ARAUJO","SINCELEJO",,"2751614","3016903190",,,"10","800","2017-12-31",,"3980015,1581","2017-12-31","900000","70001"
,"2017","BOYACA","COLEGIO CHINCA","SOGAMOSO",,"7705200","3164546416",,,"1","100","2017-12-31",,"497501,8947","2017-12-31","900000","15759"
,"2014","BOLIVAR","COLEGIO SALESIANO SAN PEDRO CLAVER","CARTAGENA",,,"3137794022","COLEGIO SALESIANO SAN PEDRO CLAVER",,"3","470","2014-12-31",,"621852,1491","2014-12-31","900000","13001"
,"2018","AMAZONAS","FRANCISCO JOSE DE CALDAS","LETICIA",,"3118966055",,"VIA TARAPACA KILOMETRO6",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","91001"
,"2018","AMAZONAS","FRANCISCO JOSE DE CALDAS","LETICIA",,"3118966055",,"VIA TARAPACA KILOMETRO6",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","91001"
,"2016","BOLIVAR","IE MANDELA","CARTAGENA",,"3156983807","3156983807",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","13001"
,"2016","BOLIVAR","IE MANDELA","CARTAGENA",,"3156983807","3156983807",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","13001"
,"2016","BOLIVAR","IE MANDELA","CARTAGENA",,"3156983807","3156983807",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","13001"
,"2019","SANTANDER","INSTITUCI�N EDUCATIVA PROVENZA","GIRON",,,,,,,"111","2019-12-31",,"387098,0700","2019-12-31",,"68307"
,"2017","ANTIOQUIA","I.E ESCUELA NORMAL SUPERIOR DE JERIC�","JERICO",,"8523196","3157691926",,,"5","567","2017-12-31",,"2820835,7433","2017-12-31","900000","05368"
,"2018","AMAZONAS","SAGRADO CORAZON DE JESUS","LETICIA",,,,"Calle 5 N� 8-17",,"1","160","2018-12-31",,"626875,3142","2018-12-31","900000","91001"
,"2018","AMAZONAS","SAGRADO CORAZON DE JESUS","LETICIA",,,,"Calle 5 N� 8-17",,"1","160","2018-12-31",,"626875,3142","2018-12-31","900000","91001"
,"2016","CALDAS","ITEC","MANIZALES",,"3137656478","3137656478",,,"1","154","2016-12-31",,"1305060,1683","2016-12-31","900000","17001"
,"2019","LA GUAJIRA","IE NORMAL SUPERIOR","SAN JUAN DEL CESAR",,,,,,,"118","2019-12-31",,"411509,6600","2019-12-31",,"44650"
,"2019","LA GUAJIRA","IE NORMAL SUPERIOR","SAN JUAN DEL CESAR",,,,,,,"118","2019-12-31",,"411509,6600","2019-12-31",,"44650"
,"2017","BOYACA","COLEGIO DE BOYAC� SEDE IGNACIO DE MARQUEZ","TUNJA",,"7425833","3123975862",,,"3","360","2017-12-31",,"1791006,8211","2017-12-31","900000","15001"
,"2019","META","I .E. COLEGIO CATUMARE","VILLAVICENCIO",,,,,,,"125","2019-12-31",,"435921,2500","2019-12-31",,"50001"
,"2014","SUCRE","SECRETARIA DE EDUCACI�N DE SINCELEJO","SINCELEJO",,,"3014422290","SECRETARIA DE EDUCACI�N DE SINCELEJO",,"1","74","2014-12-31",,"97908,6362","2014-12-31","900000","70001"
,"2016","LA GUAJIRA","MAR�A DORALIZA L�PEZ DE MEJIA","RIOHACHA",,,,,,"1","90","2016-12-31",,"762697,5009","2016-12-31","900000","44001"
,"2019","HUILA","GENERACIONES CON BIENESTAR","YAGUARA",,,,,,,"54","2019-12-31",,"188317,9800","2019-12-31",,"41885"
,"2014","CAUCA","T�CNICO AGROPECUARIO","SILVIA",,,"3123797962","T�CNICO AGROPECUARIO",,"1","230","2014-12-31",,"304310,6261","2014-12-31","900000","19743"
,"2019","HUILA","INSTITUCI�N EDUCATIVA MAR�A CRISTINA ARANGO","NEIVA",,,,,,,"123","2019-12-31",,"428946,5100","2019-12-31",,"41001"
,"2017","BOLIVAR","COLEGIO EL LICEO DE BOLIVAR","CARTAGENA",,"3008104815","3008104815",,,"5","560","2017-12-31",,"2786010,6107","2017-12-31","900000","13001"
,"2015","BOGOTA","Centro de Integraci�n Educativa del Norte","BOGOTA, D.C.",,,"3143246697",,,"3","420","2015-12-31",,"1415159,3585","2015-12-31","900000","11001"
,"2019","CESAR","IE CONCENTRACI�N DE DESARROLLO RURAL","MANAURE",,,,,,,"130","2019-12-31",,"453358,1000","2019-12-31",,"20443"
,"2016","META","IE JHON F. KENNEDY","VISTAHERMOSA",,"3133779049","3133779049",,,"1","117","2016-12-31",,"991506,7512","2016-12-31","900000","50711"
,"2018","CESAR","I.E. Alfonso L�pez Pumarejo","VALLEDUPAR",,"3164458982",,"CALLE 13B BIS 19 - 120",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","20001"
,"2019","CALDAS","IE MAR�A INMACULADA","RISARALDA",,,,,,,"106","2019-12-31",,"369661,2200","2019-12-31",,"17616"
,"2015","AMAZONAS","Brigada de selva No 26","LETICIA",,,"3107574617",,,"5","756","2015-12-31",,"2547286,8454","2015-12-31","900000","91001"
,"2014","VALLE DEL CAUCA","COLEGIO PARROQUIAL SANTIAGO AP�STOL","CALI",,,,"COLEGIO PARROQUIAL SANTIAGO AP�STOL",,"1","540","2014-12-31",,"714468,4266","2014-12-31","900000","76001"
,"2014","BOGOTA","INSTITUTO ACAD�MICO BETHEL","BOGOTA, D.C.",,"218 70 55",,"INSTITUTO ACAD�MICO BETHEL",,"1","254","2014-12-31",,"336064,7784","2014-12-31","900000","11001"
,"2016","ANTIOQUIA","I.E. POLICARPA SALAVARRIETE / I.E. ALFONSO L�PEZ / I.E. LA PAZ / I.E. SANTA MAR�A","APARTADO",,"3136042725","3136042725",,,"1","75","2016-12-31",,"635581,2508","2016-12-31","900000","05045"
,"2016","SUCRE","I.E SAN FRANCISCO","SAN ONOFRE",,"3145915195","3145915195",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70713"
,"2015","QUINDIO","Colegio San Francisco Solano","CALARCA",,,"3113414715",,,"2","250","2015-12-31",,"842356,7610","2015-12-31","900000","63130"
,"2018","LA GUAJIRA","IE Remedios Solano","BARRANCAS",,"3186180697",,"Av Principal Entrada",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44078"
,"2018","LA GUAJIRA","IE Remedios Solano","BARRANCAS",,"3186180697",,"Av Principal Entrada",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44078"
,"2018","LA GUAJIRA","IE Remedios Solano","BARRANCAS",,"3186180697",,"Av Principal Entrada",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44078"
,"2018","LA GUAJIRA","IE Remedios Solano","BARRANCAS",,"3186180697",,"Av Principal Entrada",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44078"
,"2018","LA GUAJIRA","IE Remedios Solano","BARRANCAS",,"3186180697",,"Av Principal Entrada",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44078"
,"2018","LA GUAJIRA","IE Remedios Solano","BARRANCAS",,"3186180697",,"Av Principal Entrada",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44078"
,"2018","LA GUAJIRA","IE Remedios Solano","BARRANCAS",,"3186180697",,"Av Principal Entrada",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44078"
,"2018","LA GUAJIRA","IE Remedios Solano","BARRANCAS",,"3186180697",,"Av Principal Entrada",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44078"
,"2018","ANTIOQUIA","Unidad Educativa San Marcos","ENVIGADO",,"2765444",,"Calle 31 a sur #43 a 92",,"1","104","2018-12-31",,"407468,9542","2018-12-31","900000","05266"
,"2014","BOLIVAR","ESCUELAS PROFESIONALES SALESIANAS","CARTAGENA",,,"3043291427","ESCUELAS PROFESIONALES SALESIANAS",,"3","890","2014-12-31",,"1177549,8143","2014-12-31","900000","13001"
,"2018","CUNDINAMARCA","DEPARTAMENTAL EL CARMEN","GUASCA",,,,"VEREDA SAN JOS�",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","25322"
,"2016","SANTANDER","COLEGIO GABRIEL GARCIA MARQUEZ","FLORIDABLANCA",,"6000000","3008936689",,,"1","105","2016-12-31",,"889813,7511","2016-12-31","900000","68276"
,"2015","CAUCA","Instituci�n Educativa T�cnico Industrial","POPAYAN",,,"3128433773",,,"6","12","2015-12-31",,"40433,1245","2015-12-31","900000","19001"
,"2016","HUILA","ISABEL MAR�A CUESTA","AIPE",,"88389033","3174975623",,,"1","130","2016-12-31",,"1101674,1680","2016-12-31","900000","41016"
,"2018","BOYACA","Punto Vive Digital","CHIQUINQUIRA",,"3106772689",,"Calle 17 # 10 - 42",,"1","89","2018-12-31",,"348699,3935","2018-12-31","900000","15176"
,"2018","BOYACA","Punto Vive Digital","CHIQUINQUIRA",,"3106772689",,"Calle 17 # 10 - 42",,"1","89","2018-12-31",,"348699,3935","2018-12-31","900000","15176"
,"2018","RISARALDA","INEM FELIPE PEREZ","PEREIRA",,"3176446390",,"Barrio jard�n I etapa",,"1","101","2018-12-31",,"395715,0421","2018-12-31","900000","66001"
,"2018","RISARALDA","INEM FELIPE PEREZ","PEREIRA",,"3176446390",,"Barrio jard�n I etapa",,"1","101","2018-12-31",,"395715,0421","2018-12-31","900000","66001"
,"2015","BOLIVAR","IE Eutimio Gutierrez Manjon","SIMITI",,,"3112766576",,,"4","820","2015-12-31",,"2762930,1762","2015-12-31","900000","13744"
,"2015","CHOCO","Manuel ca�izales","QUIBDO",,,"3132036649",,,"4","240","2015-12-31",,"808662,4906","2015-12-31","900000","27001"
,"2016","CALDAS","INSTITUTO MANZANARES","MANZANARES",,"8550092","3113639437",,,"1","101","2016-12-31",,"855916,0844","2016-12-31","900000","17433"
,"2016","NORTE DE SANTANDER","SENA","OCA�A",,"5695766","3212159921",,,"1","123","2016-12-31",,"1042353,2513","2016-12-31","900000","54498"
,"2016","NACIONAL","AZCAITA","NACIONAL",,"3118586905","3118586905",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","0"
,"2018","AMAZONAS","BOMBEROS LETICIA","LETICIA",,,,"carrera 11 N� 12 -76",,"1","60","2018-12-31",,"235078,2428","2018-12-31","900000","91001"
,"2018","BOGOTA","DARIO ECHAND�A JORNADA MA�ANA","BOGOTA, D.C.",,"3114594343",,"CALLE 5 SUR # 88 B - 08",,"1","110","2018-12-31",,"430976,7785","2018-12-31","900000","11001"
,"2018","CALDAS","I.E NAZARIO RESTREPO","VITERBO",,"3104091018",,"carrera 12 N� 1 - 09",,"1","114","2018-12-31",,"446648,6614","2018-12-31","900000","17877"
,"2018","CALDAS","I.E NAZARIO RESTREPO","VITERBO",,"3104091018",,"carrera 12 N� 1 - 09",,"1","114","2018-12-31",,"446648,6614","2018-12-31","900000","17877"
,"2019","BOYACA","COLBOY SEDE PRINCIPAL","TUNJA",,,,,,,"126","2019-12-31",,"439408,6200","2019-12-31",,"15001"
,"2019","BOYACA","COLBOY SEDE PRINCIPAL","TUNJA",,,,,,,"126","2019-12-31",,"439408,6200","2019-12-31",,"15001"
,"2019","CORDOBA","IE SANTA MARIA GORETTI","MONTERIA",,,,,,,"112","2019-12-31",,"390585,4400","2019-12-31",,"23001"
,"2016","CAUCA","MISION MISIONERA MUNDIAL","POPAYAN",,"8380435",,,,"1","90","2016-12-31",,"762697,5009","2016-12-31","900000","19001"
,"2019","ANTIOQUIA","I.E JOS� ROBERTO VASQUEZ","MEDELLIN",,,,,,,"269","2019-12-31",,"938102,5300","2019-12-31",,"05001"
,"2019","SUCRE","IE SAN JOSE","OVEJAS",,,,,,,"122","2019-12-31",,"425459,1400","2019-12-31",,"70508"
,"2015","MAGDALENA","IED Alfonso L�pez","SANTA MARTA",,,"3043258079",,,"3","360","2015-12-31",,"1212993,7359","2015-12-31","900000","47001"
,"2015","SUCRE","Educativa Jhon F Kennedy","SAN MARCOS",,,"3145358158",,,"3","470","2015-12-31",,"1583630,7107","2015-12-31","900000","70708"
,"2018","CAUCA","TOMAS CIPRIANO SEDE MANUELA BELTR�N","POPAYAN",,,,"CALLE 11 # 21 - 22",,"1","137","2018-12-31",,"536761,9878","2018-12-31","900000","19001"
,"2018","NORTE DE SANTANDER","COL.SAN JOSE DE C�CUTA","CUCUTA",,"3168644419",,"calle 13 N� 5 - 65",,"1","123","2018-12-31",,"481910,3978","2018-12-31","900000","54001"
,"2018","NORTE DE SANTANDER","COL.SAN JOSE DE C�CUTA","CUCUTA",,"3168644419",,"calle 13 N� 5 - 65",,"1","123","2018-12-31",,"481910,3978","2018-12-31","900000","54001"
,"2015","VALLE DEL CAUCA","PVD MONTEBELLO-Biblioteca Rumenigue Perea Padilla","CALI",,,"3226251240",,,"1","80","2015-12-31",,"269554,1635","2015-12-31","900000","76001"
,"2018","CORDOBA","JUAN XXIII","PURISIMA",,"3106813588",,"CARRERA 3 N� 7 -64 BARRIO JUAN XXIII",,"1","77","2018-12-31",,"301683,7450","2018-12-31","900000","23586"
,"2014","META","COLEGIO COFREM","VILLAVICENCIO",,,"3208090603","COLEGIO COFREM",,"1","33","2014-12-31",,"43661,9594","2014-12-31","900000","50001"
,"2015","ATLANTICO","IE CODEBA","BARRANQUILLA",,,"3003621491",,,"9","840","2015-12-31",,"2830318,7171","2015-12-31","900000","08001"
,"2019","CAQUETA","I.E. LOS PINOS","FLORENCIA",,,,,,,"100","2019-12-31",,"348737,0000","2019-12-31",,"18001"
,"2014","CUNDINAMARCA","I E DIEGO FALLON","GIRARDOT",,,"3114777598","I E DIEGO FALLON",,"4","605","2014-12-31",,"800469,2558","2014-12-31","900000","25307"
,"2015","ANTIOQUIA","I.E Cristo de Zaragoza","ZARAGOZA",,,"3182038554",,,"3","33","2015-12-31",,"111191,0924","2015-12-31","900000","05895"
,"2015","ANTIOQUIA","I.E Cristo de Zaragoza","ZARAGOZA",,,"3182038554",,,"3","33","2015-12-31",,"111191,0924","2015-12-31","900000","05895"
,"2014","NARI�O","IEM FRANCISCO DE LA VILLOTA","PASTO",,,"3113104685","IEM FRANCISCO DE LA VILLOTA",,"1","150","2014-12-31",,"198463,4518","2014-12-31","900000","52001"
,"2018","ANTIOQUIA","IE EL SALADO","ENVIGADO",,"3206980612",,"carrera 25 # 39 D sur - 60  B el salado",,"1","115","2018-12-31",,"450566,6321","2018-12-31","900000","05266"
,"2016","ANTIOQUIA","IE SAN RAFAEL","SAN RAFAEL",,"3005229552","3005229552",,,"1","50","2016-12-31",,"423720,8338","2016-12-31","900000","05667"
,"2019","HUILA","INSTITUCI�N EDUCATIVA HUMBERTO MU�OZ ORDO�EZ","PITALITO",,,,,,,"45","2019-12-31",,"156931,6500","2019-12-31",,"41551"
,"2017","VALLE DEL CAUCA","IGLESIA PR�NCIPE DE PAZ","PRADERA",,"3216426593","3216426593",,,"2","200","2017-12-31",,"995003,7895","2017-12-31","900000","76563"
,"2018","BOGOTA","SAN JOS� DE CALASANZ","BOGOTA, D.C.",,,,"calle 129 # 88 B - 35",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","11001"
,"2018","BOGOTA","SAN JOS� DE CALASANZ","BOGOTA, D.C.",,,,"calle 129 # 88 B - 35",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","11001"
,"2018","BOGOTA","SAN JOS� DE CALASANZ","BOGOTA, D.C.",,,,"calle 129 # 88 B - 35",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","11001"
,"2015","CALDAS","INSTITUCI�N EDUCATIVA INSTITUTO TECNICO FRANCISCO JOS� DE CALDAS","MANIZALES",,,,,,"4","729","2015-12-31",,"2456312,3152","2015-12-31","900000","17001"
,"2019","META","I .E. COLEGIO CATUMARE","VILLAVICENCIO",,,,,,,"122","2019-12-31",,"425459,1400","2019-12-31",,"50001"
,"2019","META","I .E. COLEGIO CATUMARE","VILLAVICENCIO",,,,,,,"122","2019-12-31",,"425459,1400","2019-12-31",,"50001"
,"2018","CORDOBA","ESCUELA NORMAL SUPERIOR LACIDES IRLARTE","SAHAGUN",,"3008000998",,"cra 19 n 16 30 BRR san Roque",,"1","82","2018-12-31",,"321273,5985","2018-12-31","900000","23660"
,"2018","CORDOBA","ESCUELA NORMAL SUPERIOR LACIDES IRLARTE","SAHAGUN",,"3008000998",,"cra 19 n 16 30 BRR san Roque",,"1","82","2018-12-31",,"321273,5985","2018-12-31","900000","23660"
,"2018","CORDOBA","ESCUELA NORMAL SUPERIOR LACIDES IRLARTE","SAHAGUN",,"3008000998",,"cra 19 n 16 30 BRR san Roque",,"1","82","2018-12-31",,"321273,5985","2018-12-31","900000","23660"
,"2018","CORDOBA","ESCUELA NORMAL SUPERIOR LACIDES IRLARTE","SAHAGUN",,"3008000998",,"cra 19 n 16 30 BRR san Roque",,"1","82","2018-12-31",,"321273,5985","2018-12-31","900000","23660"
,"2019","MAGDALENA","INSTITUCI�N EDUCATIVA LICEO SAMARIO","SANTA MARTA",,,,,,,"135","2019-12-31",,"470794,9500","2019-12-31",,"47001"
,"2014","CORDOBA","MADRE BERNARDA","CIENAGA DE ORO",,,"3007738250","MADRE BERNARDA",,"2","300","2014-12-31",,"396926,9037","2014-12-31","900000","23189"
,"2015","BOYACA","NORMAL SUPERIOR LEONOR ALVAREZ PINZON","TUNJA",,,"3115946450",,,"4","800","2015-12-31",,"2695541,6353","2015-12-31","900000","15001"
,"2019","META","COLEGIO DEPARTAMENTAL SAN FRANCISCO DE ASIS","VILLAVICENCIO",,,,,,,"125","2019-12-31",,"435921,2500","2019-12-31",,"50001"
,"2019","META","COLEGIO DEPARTAMENTAL SAN FRANCISCO DE ASIS","VILLAVICENCIO",,,,,,,"125","2019-12-31",,"435921,2500","2019-12-31",,"50001"
,"2019","META","COLEGIO DEPARTAMENTAL SAN FRANCISCO DE ASIS","VILLAVICENCIO",,,,,,,"125","2019-12-31",,"435921,2500","2019-12-31",,"50001"
,"2017","ANTIOQUIA","IE ESCUELA NORMAL SUPERIOR","ABEJORRAL",,"8648250","3113107623",,,"3","298","2017-12-31",,"1482555,6464","2017-12-31","900000","05002"
,"2018","LA GUAJIRA","IE LIVIO REGINALDO","RIOHACHA",,"3015735046",,"calle 14 C N� 15 -85",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44001"
,"2018","LA GUAJIRA","IE LIVIO REGINALDO","RIOHACHA",,"3015735046",,"calle 14 C N� 15 -85",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","44001"
,"2019","AMAZONAS","INEM JOSE EUTASIO RIVERA","LETICIA",,,,,,,"162","2019-12-31",,"564953,9400","2019-12-31",,"91001"
,"2018","CASANARE","JORGE ELIECER GAIT�N","AGUAZUL",,"3134201674",,"Km 1 v�a circunvalar Man�",,"1","40","2018-12-31",,"156718,8285","2018-12-31","900000","85010"
,"2018","CASANARE","JORGE ELIECER GAIT�N","AGUAZUL",,"3134201674",,"Km 1 v�a circunvalar Man�",,"1","40","2018-12-31",,"156718,8285","2018-12-31","900000","85010"
,"2018","CASANARE","JORGE ELIECER GAIT�N","AGUAZUL",,"3134201674",,"Km 1 v�a circunvalar Man�",,"1","40","2018-12-31",,"156718,8285","2018-12-31","900000","85010"
