departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.455555555555556,-75.78888888888889,Accidente por MAP,"(7.455555555555556, -75.78888888888889)"
CAQUETA,18,MONTAÑITA,18410,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.133611111111111,-75.08916666666667,Accidente por MAP,"(1.1336111111111111, -75.08916666666667)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.656388888888889,-75.75666666666666,Accidente por MAP,"(7.656388888888889, -75.75666666666666)"
GUAVIARE,95,MIRAFLORES,95200,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.401388888888889,-71.92083333333333,Accidente por MAP,"(1.4013888888888888, -71.92083333333333)"
META,50,VISTAHERMOSA,50711,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.807222222222222,-73.99388888888889,Accidente por MAP,"(2.8072222222222223, -73.99388888888889)"
META,50,VISTAHERMOSA,50711,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.807222222222222,-73.99388888888889,Accidente por MAP,"(2.8072222222222223, -73.99388888888889)"
META,50,VISTAHERMOSA,50711,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.807222222222222,-73.99388888888889,Accidente por MAP,"(2.8072222222222223, -73.99388888888889)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.613611111111111,-75.71138888888889,Accidente por MAP,"(7.613611111111111, -75.71138888888889)"
CASANARE,85,SÁCAMA,85315,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,6.073333333333333,-72.16166666666666,Accidente por MAP,"(6.073333333333333, -72.16166666666666)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.614722222222222,-75.71194444444444,Accidente por MAP,"(7.614722222222222, -75.71194444444444)"
META,50,VISTAHERMOSA,50711,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.690833333333333,-73.94388888888889,Accidente por MAP,"(2.6908333333333334, -73.94388888888889)"
TOLIMA,73,PLANADAS,73555,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.016388888888889,-75.7875,Accidente por MAP,"(3.016388888888889, -75.7875)"
META,50,PUERTO RICO,50590,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.843333333333333,-73.23805555555556,Accidente por MAP,"(2.8433333333333333, -73.23805555555556)"
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,Rural,Vereda El Tigre,2008,8,Mayor de 18 años,No,Civil,Muerto,Masculino,0.424591,-76.905657,Accidente por MAP,"(0.424591, -76.905657)"
NARIÑO,52,CUMBITARA,52233,Rural,Vereda Nulpi,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.842222222222222,-77.67861111111111,Accidente por MAP,"(1.8422222222222222, -77.67861111111111)"
NARIÑO,52,RICAURTE,52612,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.423055555555556,-77.85222222222222,Accidente por MAP,"(1.4230555555555555, -77.85222222222222)"
NARIÑO,52,RICAURTE,52612,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.423055555555556,-77.85222222222222,Accidente por MAP,"(1.4230555555555555, -77.85222222222222)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.248055555555556,-76.17305555555555,Accidente por MAP,"(3.2480555555555557, -76.17305555555555)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.563888888888889,-74.84138888888889,Accidente por MAP,"(2.563888888888889, -74.84138888888889)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.883545,-75.670508,Accidente por MAP,"(7.883545, -75.670508)"
NARIÑO,52,RICAURTE,52612,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.436666666666666,-77.87361111111112,Accidente por MAP,"(1.4366666666666665, -77.87361111111112)"
CAQUETA,18,MONTAÑITA,18410,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.066388888888889,-75.14055555555555,Accidente por MAP,"(1.0663888888888888, -75.14055555555555)"
NARIÑO,52,TUMACO,52835,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.240277777777778,-78.53305555555555,Accidente por MAP,"(1.2402777777777778, -78.53305555555555)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.627777777777778,-74.86722222222222,Accidente por MAP,"(2.6277777777777778, -74.86722222222222)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.627777777777778,-74.86722222222222,Accidente por MAP,"(2.6277777777777778, -74.86722222222222)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.245277777777778,-76.16805555555555,Accidente por MAP,"(3.245277777777778, -76.16805555555555)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.245277777777778,-76.16805555555555,Accidente por MAP,"(3.245277777777778, -76.16805555555555)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.245277777777778,-76.16805555555555,Accidente por MAP,"(3.245277777777778, -76.16805555555555)"
CASANARE,85,SÁCAMA,85315,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,6.0375,-72.15944444444445,Accidente por MAP,"(6.0375, -72.15944444444445)"
CASANARE,85,SÁCAMA,85315,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.0375,-72.15944444444445,Accidente por MAP,"(6.0375, -72.15944444444445)"
CASANARE,85,SÁCAMA,85315,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.0375,-72.15944444444445,Accidente por MAP,"(6.0375, -72.15944444444445)"
CASANARE,85,SÁCAMA,85315,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.0375,-72.15944444444445,Accidente por MAP,"(6.0375, -72.15944444444445)"
META,50,URIBE,50370,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.228888888888889,-74.45444444444445,Accidente por MAP,"(3.2288888888888887, -74.45444444444445)"
CAQUETA,18,MONTAÑITA,18410,Rural,Sin información,2011,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.194166666666667,-75.11333333333333,Accidente por MAP,"(1.1941666666666666, -75.11333333333333)"
META,50,CUBARRAL,50223,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.85361111111111,-74.1725,Accidente por MAP,"(3.85361111111111, -74.1725)"
NARIÑO,52,BARBACOAS,52079,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.48805555555556,-78.0777777777778,Accidente por MAP,"(1.48805555555556, -78.0777777777778)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.28055555555556,-76.2208333333333,Accidente por MAP,"(3.28055555555556, -76.2208333333333)"
CORDOBA,23,TIERRALTA,23807,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.5625,-76.4463888888889,Accidente por MAP,"(7.5625, -76.4463888888889)"
META,50,MAPIRIPÁN,50325,Rural,Sin información,2010,10,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,2.91,-71.1844444444444,Accidente por MAP,"(2.91, -71.1844444444444)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.44861111111111,-75.9544444444444,Accidente por MAP,"(7.44861111111111, -75.9544444444444)"
TOLIMA,73,PLANADAS,73555,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.197458,-75.643224,Accidente por MAP,"(3.197458, -75.643224)"
META,50,URIBE,50370,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.09583333333333,-74.5322222222222,Accidente por MAP,"(3.09583333333333, -74.5322222222222)"
CASANARE,85,SÁCAMA,85315,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.04166666666667,-72.1094444444444,Accidente por MAP,"(6.04166666666667, -72.1094444444444)"
CASANARE,85,SÁCAMA,85315,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.04166666666667,-72.1094444444444,Accidente por MAP,"(6.04166666666667, -72.1094444444444)"
CASANARE,85,SÁCAMA,85315,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.04166666666667,-72.1094444444444,Accidente por MAP,"(6.04166666666667, -72.1094444444444)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
CAQUETA,18,CARTAGENA DEL CHAIRÁ,18150,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.31722222222222,-74.8183333333333,Accidente por MAP,"(1.31722222222222, -74.8183333333333)"
META,50,VISTAHERMOSA,50711,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.67694444444444,-73.9422222222222,Accidente por MAP,"(2.67694444444444, -73.9422222222222)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.12722222222222,-76.2355555555555,Accidente por MAP,"(7.12722222222222, -76.2355555555555)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.12722222222222,-76.2355555555555,Accidente por MAP,"(7.12722222222222, -76.2355555555555)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.12722222222222,-76.2355555555555,Accidente por MAP,"(7.12722222222222, -76.2355555555555)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.12722222222222,-76.2355555555555,Accidente por MAP,"(7.12722222222222, -76.2355555555555)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.12722222222222,-76.2355555555555,Accidente por MAP,"(7.12722222222222, -76.2355555555555)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2010,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.12722222222222,-76.2355555555555,Accidente por MAP,"(7.12722222222222, -76.2355555555555)"
NARIÑO,52,TUMACO,52835,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.49833333333333,-78.2638888888889,Accidente por MAP,"(1.49833333333333, -78.2638888888889)"
NORTE DE SANTANDER,54,EL TARRA,54250,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.6975,-73.0125,Accidente por MAP,"(8.6975, -73.0125)"
CAUCA,19,CORINTO,19212,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,3.16722222222222,-76.1258333333333,Accidente por MAP,"(3.16722222222222, -76.1258333333333)"
CAUCA,19,CORINTO,19212,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,3.16722222222222,-76.1258333333333,Accidente por MAP,"(3.16722222222222, -76.1258333333333)"
CAUCA,19,CORINTO,19212,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.16722222222222,-76.1258333333333,Accidente por MAP,"(3.16722222222222, -76.1258333333333)"
ANTIOQUIA,5,VEGACHÍ,5858,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.92833333333333,-74.8741666666667,Accidente por MAP,"(6.92833333333333, -74.8741666666667)"
ANTIOQUIA,5,VEGACHÍ,5858,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.92833333333333,-74.8741666666667,Accidente por MAP,"(6.92833333333333, -74.8741666666667)"
ANTIOQUIA,5,VEGACHÍ,5858,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.92833333333333,-74.8741666666667,Accidente por MAP,"(6.92833333333333, -74.8741666666667)"
ANTIOQUIA,5,VEGACHÍ,5858,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.92833333333333,-74.8741666666667,Accidente por MAP,"(6.92833333333333, -74.8741666666667)"
META,50,URIBE,50370,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.86583333333333,-74.2055555555555,Accidente por MAP,"(2.86583333333333, -74.2055555555555)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.03888888888889,-76.3861111111111,Accidente por MAP,"(7.03888888888889, -76.3861111111111)"
HUILA,41,BARAYA,41078,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.02694444444444,-74.9286111111111,Accidente por MAP,"(3.02694444444444, -74.9286111111111)"
ANTIOQUIA,5,BRICEÑO,5107,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.05944444444444,-75.5961111111111,Accidente por MAP,"(7.05944444444444, -75.5961111111111)"
ANTIOQUIA,5,BRICEÑO,5107,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.05944444444444,-75.5961111111111,Accidente por MAP,"(7.05944444444444, -75.5961111111111)"
META,50,URIBE,50370,Rural,Sin información,2010,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.72722222222222,-74.0919444444444,Accidente por MAP,"(2.72722222222222, -74.0919444444444)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.444166666666667,-75.94888888888889,Accidente por MAP,"(7.444166666666667, -75.94888888888889)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.444166666666667,-75.94888888888889,Accidente por MAP,"(7.444166666666667, -75.94888888888889)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.444166666666667,-75.94888888888889,Accidente por MAP,"(7.444166666666667, -75.94888888888889)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.250277777777778,-76.14555555555556,Accidente por MAP,"(3.250277777777778, -76.14555555555556)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.250277777777778,-76.14555555555556,Accidente por MAP,"(3.250277777777778, -76.14555555555556)"
CAQUETA,18,MILÁN,18460,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.083055555555556,-75.25361111111111,Accidente por MAP,"(1.0830555555555557, -75.25361111111111)"
CAQUETA,18,MILÁN,18460,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.083055555555556,-75.25361111111111,Accidente por MAP,"(1.0830555555555557, -75.25361111111111)"
TOLIMA,73,RIOBLANCO,73616,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.568611111111111,-75.75027777777778,Accidente por MAP,"(3.568611111111111, -75.75027777777778)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.445833333333334,-75.8075,Accidente por MAP,"(7.445833333333334, -75.8075)"
CAQUETA,18,PUERTO RICO,18592,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.377777777777778,-75.19055555555556,Accidente por MAP,"(2.3777777777777778, -75.19055555555556)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.449444444444444,-75.3725,Accidente por MAP,"(7.4494444444444445, -75.3725)"
CAQUETA,18,PUERTO RICO,18592,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.316111111111111,-75.16666666666667,Accidente por MAP,"(2.3161111111111112, -75.16666666666667)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.048333333333333,-76.4186111111111,Accidente por MAP,"(7.048333333333333, -76.4186111111111)"
CAUCA,19,ARGELIA,19050,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.24716912869,-77.242189302,Accidente por MAP,"(2.24716912869, -77.242189302)"
CAUCA,19,ARGELIA,19050,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.24716912869,-77.242189302,Accidente por MAP,"(2.24716912869, -77.242189302)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.566944444444444,-75.80527777777777,Accidente por MAP,"(7.566944444444444, -75.80527777777777)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.566944444444444,-75.80527777777777,Accidente por MAP,"(7.566944444444444, -75.80527777777777)"
META,50,URIBE,50370,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.827777777777778,-74.14194444444445,Accidente por MAP,"(2.8277777777777775, -74.14194444444445)"
META,50,LA MACARENA,50350,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.486388888888889,-74.39527777777778,Accidente por MAP,"(2.486388888888889, -74.39527777777778)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.575,-75.82583333333334,Accidente por MAP,"(7.575, -75.82583333333334)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.258333333333333,-76.14861111111111,Accidente por MAP,"(3.2583333333333333, -76.14861111111111)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.512777777777778,-75.56222222222222,Accidente por MAP,"(7.512777777777778, -75.56222222222222)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.444166666666667,-75.8175,Accidente por MAP,"(7.444166666666667, -75.8175)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin información,2011,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.473611111111111,-75.97777777777777,Accidente por MAP,"(7.473611111111111, -75.97777777777777)"
ARAUCA,81,TAME,81794,Rural,Sin información,2010,1,Mayor de 18 años,Afrodescendiente,Civil,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
ARAUCA,81,TAME,81794,Rural,Sin información,2010,1,Mayor de 18 años,No,Civil,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
ARAUCA,81,TAME,81794,Rural,Sin información,2010,1,Mayor de 18 años,No,Civil,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
CORDOBA,23,TIERRALTA,23807,Rural,El Carmen,2010,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.495277777777778,-76.14277777777778,Accidente por MAP,"(7.495277777777778, -76.14277777777778)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Encarnación,2010,1,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.415555555555556,-75.43138888888889,Accidente por MAP,"(7.415555555555556, -75.43138888888889)"
CAQUETA,18,CARTAGENA DEL CHAIRÁ,18150,Rural,Vereda Sardinata,2010,1,Mayor de 18 años,No,Civil,Herido,Masculino,1.1875,-74.6394444444444,Accidente por MAP,"(1.1875, -74.6394444444444)"
ANTIOQUIA,5,SAN LUIS,5660,Rural,Vereda La Salambrina,2009,2,Mayor de 18 años,No,Civil,Herido,Masculino,6.042723,-74.994899,Accidente por MAP,"(6.042723, -74.994899)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Vereda Filolargo,2009,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.363333333333333,-74.9575,Accidente por MAP,"(2.3633333333333333, -74.9575)"
TOLIMA,73,RONCESVALLES,73622,Rural,Vereda La Laguna,2009,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.181388888888889,-75.58277777777778,Accidente por MAP,"(4.181388888888889, -75.58277777777778)"
META,50,VISTAHERMOSA,50711,Rural,Vereda La Reforma,2009,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.690277777777778,-73.84305555555555,Accidente por MAP,"(2.6902777777777778, -73.84305555555555)"
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,Vereda La Chamorra,2009,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.716666666666667,-73.27,Accidente por MAP,"(8.716666666666667, -73.27)"
PUTUMAYO,86,PUERTO CAICEDO,86569,Rural,Vereda Líbano,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.7019444444,-76.47166667,Accidente por MAP,"(0.7019444444, -76.47166667)"
NORTE DE SANTANDER,54,SARDINATA,54720,Rural,La Cristalina,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.403333333333332,-72.96555555555555,Accidente por MAP,"(8.403333333333332, -72.96555555555555)"
ANTIOQUIA,5,APARTADÓ,5045,Rural,Vereda Las Nieves,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.917222222222222,-76.51861111111111,Accidente por MAP,"(7.917222222222222, -76.51861111111111)"
ANTIOQUIA,5,AMALFI,5031,Rural,Vereda Guayabal,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.206944444444445,-74.88861111111112,Accidente por MAP,"(7.206944444444445, -74.88861111111112)"
META,50,PUERTO RICO,50590,Rural,Vereda El Danubio,2005,3,Mayor de 18 años,No,Civil,Herido,Masculino,2.939542,-73.207891,Accidente por MAP,"(2.939542, -73.207891)"
CAQUETA,18,PUERTO RICO,18592,Rural,Vereda El Retorno,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.046666666666667,-75.03055555555555,Accidente por MAP,"(2.046666666666667, -75.03055555555555)"
META,50,PUERTO RICO,50590,Rural,Vereda Las Lanchas,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.85777777777778,-72.8861111111111,Accidente por MAP,"(2.85777777777778, -72.8861111111111)"
CAQUETA,18,BELÉN DE LOS ANDAQUÍES,18094,Rural,Vereda Santa Helena,2009,3,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.374166666666666,-75.90944444444445,Accidente por MAP,"(1.3741666666666665, -75.90944444444445)"
CAQUETA,18,BELÉN DE LOS ANDAQUÍES,18094,Rural,Vereda Santa Helena,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.374166666666666,-75.90944444444445,Accidente por MAP,"(1.3741666666666665, -75.90944444444445)"
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Vereda Cajones,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.246944444444444,-76.12583333333333,Accidente por MAP,"(3.2469444444444444, -76.12583333333333)"
CAQUETA,18,PUERTO RICO,18592,Rural,Fonda Betanía,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.9775,-75.17027777777778,Accidente por MAP,"(1.9775, -75.17027777777778)"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Vereda El Cobre,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.352222222222222,-73.035,Accidente por MAP,"(8.352222222222222, -73.035)"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Vereda El Cobre,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.352222222222222,-73.035,Accidente por MAP,"(8.352222222222222, -73.035)"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Vereda El Cobre,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.352222222222222,-73.035,Accidente por MAP,"(8.352222222222222, -73.035)"
PUTUMAYO,86,SAN MIGUEL,86757,Rural,Santa Rosa,2008,9,Mayor de 18 años,No,Civil,Muerto,Masculino,0.343179,-76.911852,Accidente por MAP,"(0.343179, -76.911852)"
PUTUMAYO,86,PUERTO GUZMÁN,86571,Rural,Vereda San José,2009,3,Mayor de 18 años,No,Civil,Herido,Masculino,0.964878,-76.407827,Accidente por MAP,"(0.964878, -76.407827)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sector Alto Quebrada Las Doradas,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.361944444444444,-75.22083333333333,Accidente por MAP,"(7.361944444444444, -75.22083333333333)"
ANTIOQUIA,5,ANORÍ,5040,Rural,Sector Río Anori,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.188333333333334,-75.0725,Accidente por MAP,"(7.1883333333333335, -75.0725)"
ANTIOQUIA,5,ANORÍ,5040,Rural,Sector Río Anori,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.188333333333334,-75.0725,Accidente por MAP,"(7.1883333333333335, -75.0725)"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Alto El Tigre,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.341388888888888,-73.04861111111111,Accidente por MAP,"(8.341388888888888, -73.04861111111111)"
ARAUCA,81,TAME,81794,Rural,Vereda Alto Cravo,2009,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.485555555555556,-71.90666666666667,Accidente por MAP,"(6.485555555555556, -71.90666666666667)"
