"territorial","expediente","naturaleza","tipo_empresa","estado","tipo_proyecto","municipio","municipio_predio","vereda","radicado","fecha","descriptor","asunto"
"Secretaría Ambiental De Envigado","SAE3-2000-115","Natural","-No aplica-","Activo","Otros","Envigado","No reporta","No reporta","130SAE-0106-36","2001-06-05T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-1995-127","Jurídica","Privada","Activo","Otros","Donmatías","Donmatías","No reporta","130TH-5063","2006-03-30T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-1998-1189","Jurídica","Pública","Activo","Otros","Santa Rosa De Osos","No reporta","No reporta","130TH-486","2000-10-30T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-1998-1232","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Santa Rosa De Osos","No reporta","No reporta","130TH-4538","2005-09-07T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Tahamíes","TH3-1999-30","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Donmatías","No reporta","No reporta","130TH-2086","2002-11-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-1999-5","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Carolina Del Príncipe","No reporta","No reporta","130TH-422","2000-06-07T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2000-14","Jurídica","Privada","Activo","Otros","Santa Rosa De Osos","Santa Rosa De Osos","La Planta","130TH-6374","2008-02-01T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Tahamíes","TH3-2001-2","Jurídica","Privada","Activo","Otros","Santa Rosa De Osos","No reporta","No reporta","130TH-2996","2004-02-12T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2001-38","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","San Andrés De Cuerquia","No reporta","No reporta","130TH-1609","2002-03-12T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2002-2","Jurídica","Pública","Activo","Construcción y operación de instalaciones cuyo objeto sea el almacenamiento, tratamiento, aprovechamiento, recuperación y/o disposición final de residuos o desechos peligrosos","Donmatías","Donmatías","La Pradera","130TH-5288","2002-07-03T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2002-23","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Toledo","No reporta","No reporta","160TH-RES1703-1440","2017-03-23T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2002-9","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Ituango","No reporta","No reporta","130TH-1517","2003-12-24T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2003-5","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Yarumal","No reporta","No reporta","130TH-3712","2005-01-28T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2003-8","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","San José De La Montaña","San José De La Montaña","No reporta","130TH-2843","2003-12-10T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2004-5","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Entrerríos","No reporta","No reporta","130TH-6742","2008-12-01T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2004-6","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Entrerríos","No reporta","No reporta","130TH-6741","2008-12-01T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2005-4","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Santa Rosa De Osos","Santa Rosa De Osos","La Cabaña","130TH-5757","2007-02-21T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2005-5","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Gómez Plata","Yolombó","Guatabé","130TH-5523","2006-09-29T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2005-6","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Yarumal","No reporta","No reporta","130TH-6673","2008-09-25T00:00:00.000","Por la cual se prorroga una licencia ambiental",
"Tahamíes","TH3-2005-7","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Gómez Plata","No reporta","No reporta","130TH-7082","2009-05-21T00:00:00.000","Por la cual se impone una medida preventiva",
"Tahamíes","TH3-2007-1","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Guadalupe","No reporta","No reporta","130TH-6611","2006-08-06T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2008-1","Natural","-No aplica-","Activo","Otros","Anorí","No reporta","No reporta","130TH-6808","2009-01-27T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Tahamíes","TH3-2008-2","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Santa Rosa De Osos","No reporta","No reporta","130TH-7807","2010-07-26T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Tahamíes","TH3-2008-4","Jurídica","Pública","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Entrerríos","No reporta","No reporta","130TH-6816","2009-02-09T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Tahamíes","TH3-2008-5","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Guadalupe","No reporta","No reporta","130TH-6778","2008-12-23T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Tahamíes","TH3-2008-6","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","San Andrés De Cuerquia","San Andrés De Cuerquia","San Antonio Del Río","130TH-7469","2010-01-05T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2008-7","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Donmatías","No reporta","No reporta","130TH-7277","2009-09-25T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2009-5","Natural","-No aplica-","Activo","Otros","Belmira","No reporta","No reporta","130TH-7901","2010-08-24T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2009-8","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Campamento","Campamento","Los Ranchos","130TH-7936","2010-09-15T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2009-9","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Santa Rosa De Osos","No reporta","No reporta","130TH-1106-8324","2011-06-15T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2010-2","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Anorí","Anorí","La Soledad","130TH-7805","2010-07-15T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2010-4","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Angostura","No reporta","No reporta","160TH-RES1805-2651","2018-05-17T00:00:00.000","Por la cual se modifica una licencia ambiental",
"Tahamíes","TH3-2011-13","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Entrerríos","Entrerríos","Rio Chico","160TH-RES1902-904","2019-02-21T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2011-15","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Entrerríos","No reporta","No reporta","130TH-1210-9478","2012-10-18T00:00:00.000","Por la cual se inadmite una solicitud",
"Tahamíes","TH3-2011-4","Jurídica","Pública","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Briceño","Briceño","San Epifanio","160TH-RES1804-1819","2018-04-10T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Tahamíes","TH3-2011-6","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Santa Rosa De Osos","No reporta","No reporta","130TH-1207-9209","2012-07-05T00:00:00.000","Por la cual se inadmite una solicitud",
"Tahamíes","TH3-2011-7","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","San Andrés De Cuerquia","No reporta","No reporta","160TH-1512-12377","2015-12-24T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Tahamíes","TH3-2011-9","Jurídica","Pública","Activo","Construcción y Operación de Centrales Generadoras","San José De La Montaña","No reporta","No reporta","160TH-1605-12636","2016-05-10T00:00:00.000","Por la cual se autoriza la cesión de una licencia ambiental",
"Tahamíes","TH3-2012-10","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Campamento","No reporta","No reporta","160TH-RES1709-5008","2017-09-20T00:00:00.000","Por la cual se termina anticipadamente un trámite o permiso",
"Tahamíes","TH3-2012-15","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Ituango","No reporta","No reporta","160TH-RES2112-9019","2021-12-22T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2012-21","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Donmatías","No reporta","No reporta","160TH-RES1904-1764","2019-04-04T00:00:00.000","Por la cual se autoriza la cesión de una licencia ambiental",
"Tahamíes","TH3-2012-4","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","San Andrés De Cuerquia","No reporta","No reporta","160TH-1604-12580","2016-04-14T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Tahamíes","TH3-2013-1","Natural","-No aplica-","Activo","Minería","Santa Rosa De Osos","No reporta","No reporta","160TH-RES1703-1430","2017-03-22T00:00:00.000","Por la cual se archiva un expediente",
"Tahamíes","TH3-2013-11","Jurídica","Privada","Activo","Minería","Gómez Plata","No reporta","No reporta","160TH-1601-12436","2016-01-15T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2013-12","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Toledo","Toledo","No reporta","160TH-RES1908-4197","2019-08-13T00:00:00.000","Por la cual se otorga un plazo adicional",
"Tahamíes","TH3-2013-4","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","San Andrés De Cuerquia","No reporta","No reporta","160TH-1609-12847","2016-09-09T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Tahamíes","TH3-2013-6","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Anorí","Anorí","La Aguada","130TH-1312-10530","2013-12-06T00:00:00.000","Por la cual se inadmite una solicitud",
"Tahamíes","TH3-2014-1","Jurídica","Pública","Activo","Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local","Gómez Plata","Gómez Plata","No reporta","160TH-RES1708-4696","2017-08-31T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2014-14","Jurídica","Privada","Activo","Otros","San Andrés De Cuerquia","No reporta","No reporta","160TH-1604-12584","2016-04-19T00:00:00.000","Por la cual se otorga un plazo adicional",
"Tahamíes","TH3-2014-2","Jurídica","Privada","Activo","Minería","Santa Rosa De Osos","Santa Rosa De Osos","No reporta","160TH-1607-12778","2016-07-29T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2014-7","Natural","-No aplica-","Activo","Minería","Anorí","Anorí","No reporta","160TH-1509-11888","2015-09-02T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2015-2","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Briceño","No reporta","No reporta","160TH-1506-11752","2015-06-23T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2015-3","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Ituango","No reporta","No reporta","160TH-1506-11751","2015-06-22T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2016-1","Natural","-No aplica-","Activo","Minería","Donmatías","No reporta","No reporta","160TH-RES1706-3315","2017-06-30T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2017-28","Jurídica","Privada","Activo","Minería","Anorí","No reporta","No reporta","160TH-RES1712-7556","2017-12-29T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Tahamíes","TH3-2018-29","Natural","-No aplica-","Activo","Minería","Donmatías","Donmatías","La Montera","160TH-RES1903-1679","2019-03-29T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2018-32","Natural","-No aplica-","Activo","Minería","Donmatías","Donmatías","La Montera","160TH-RES1903-1677","2019-03-29T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2018-35","Natural","-No aplica-","Activo","Minería","Donmatías","Donmatías","La Montera","160TH-RES1903-1672","2019-03-29T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2018-40","Natural","-No aplica-","Activo","Minería","Donmatías","Donmatías","La Montera","160TH-RES1903-1668","2019-03-29T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2018-42","Jurídica","Privada","Activo","Minería","Yarumal","Yarumal","La Bramadora","160TH-RES1910-5659","2019-10-17T00:00:00.000","Por la cual se adopta una decisión",
"Tahamíes","TH3-2019-15","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","San Andrés De Cuerquia","San Andrés De Cuerquia","No reporta","160TH-RES1909-4956","2019-09-17T00:00:00.000","Por la cual se otorga un plazo adicional",
"Tahamíes","TH3-2019-16","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Gómez Plata","No reporta","No reporta","160TH-RES2011-6212","2020-11-05T00:00:00.000","Por la cual se otorga un plazo adicional",
"Tahamíes","TH3-2020-14","Jurídica","Privada","Activo","Construcción presas, represas o embalses cualquiera sea su destinación con capacidad igual o inferior a 200 millones de m3 de agua","Gómez Plata","No reporta","No reporta","040-RES2206-3238","2022-06-08T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Tahamíes","TH3-2020-17","Natural","-No aplica-","Activo","Minería","Donmatías","Donmatías","La Montera","160TH-RES2202-878","2022-02-17T00:00:00.000","Por la cual se otorga una licencia ambiental temporal",
"Tahamíes","TH3-2020-2","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Anorí","Anorí","No reporta","160TH-RES2009-5448","2020-09-24T00:00:00.000","Por la cual se termina anticipadamente un trámite o permiso",
"Tahamíes","TH3-2020-30","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Angostura","No reporta","No reporta","160TH-RES2201-358","2022-01-26T00:00:00.000","Por la cual se termina anticipadamente un trámite o permiso",
"Tahamíes","TH3-2021-22","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Gómez Plata","Gómez Plata","La Caldera","160TH-RES2204-1933","2022-04-07T00:00:00.000","Por la cual se otorga un plazo adicional",
"Tahamíes","TH3-2022-2","Natural","-No aplica-","Activo","Minería","Entrerríos","No reporta","No reporta","160TH-RES2204-1896","2022-04-05T00:00:00.000","Por la cual se otorga un plazo adicional",
"Zenufaná","ZF3-1995-107","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","Segovia","No reporta","sin radicar","2012-10-11T00:00:00.000","Por la cual se cede una licencia ambiental",
"Zenufaná","ZF3-1995-108","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Amalfi","No reporta","No reporta","130ZF-3935","2010-03-02T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Zenufaná","ZF3-1995-109","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Amalfi","Amalfi","La Víbora","130ZF-1340","2004-11-25T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Zenufaná","ZF3-1995-146","Jurídica","Pública","Activo","Construcción y Operación de Centrales Generadoras","Caracolí","Caracolí","No reporta","130ZF-18","1999-03-13T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Zenufaná","ZF3-1999-22","Jurídica","Privada","Activo","Construcción y operación de rellenos sanitarios","Segovia","Segovia","No reporta","130ZF-204","1999-12-06T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Zenufaná","ZF3-2000-13","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","Segovia","Campo Alegre","130ZF-434","2002-07-10T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Zenufaná","ZF3-2000-16","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","Remedios","El Cristo","130ZF-1760","2005-07-22T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2000-57","Jurídica","Pública","Activo","Otros","Puerto Berrío","Puerto Berrío","No reporta","130ZF-2577","2007-01-15T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2000-6","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","Segovia","No reporta","130ZF-1134","2004-06-11T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Zenufaná","ZF3-2001-21","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Puerto Nare","Puerto Nare","No reporta","130ZF-1291","2004-11-25T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Zenufaná","ZF3-2002-50","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Segovia","Segovia","Puerto Calavera","130ZF-802","2003-09-10T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2002-51","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Segovia","No reporta","No reporta","130ZF-795","2003-09-04T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2004-11","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Caracolí","No reporta","No reporta","130ZF-3148","2008-08-14T00:00:00.000","Por la cual se impone una medida preventiva",
"Zenufaná","ZF3-2004-3","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Maceo","No reporta","No reporta","130ZF-3602","2009-07-31T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2004-8","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Amalfi","No reporta","No reporta","130ZF-2347","2006-07-25T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2004-9","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","Remedios","Santarita","130ZF-1694","2005-06-28T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2005-1","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","No reporta","No reporta","130ZF-4225","2010-12-09T00:00:00.000","Por la cual se adopta una decisión",
"Zenufaná","ZF3-2005-15","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Yondó","No reporta","No reporta","130ZF-1112-4808","2011-12-02T00:00:00.000","Por la cual se adopta una decisión",
"Zenufaná","ZF3-2005-16","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Maceo","No reporta","No reporta","130ZF-2478","2006-11-21T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2005-3","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Amalfi","Amalfi","El Río","130ZF-1750","2005-07-14T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2005-5","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","Remedios","Santa Cruz","130ZF-2016","2005-05-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2006-13","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Yalí","No reporta","No reporta","130ZF-2949","2007-11-01T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2007-2","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","Remedios","Las Camelias","130ZF-2952","2007-11-09T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2007-3","Jurídica","Pública","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Amalfi","No reporta","No reporta","130ZF-3049","2008-03-29T00:00:00.000","Por la cual se toma una determinación",
"Zenufaná","ZF3-2008-1","Jurídica","Privada","Activo","Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos","Puerto Berrío","No reporta","No reporta","130ZF-3189","2008-10-09T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Zenufaná","ZF3-2008-14","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","Remedios","San Cristobal","130ZF-1102-4286","2011-02-10T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2008-2","Jurídica","Privada","Activo","Construcción y operación de rellenos sanitarios","Segovia","No reporta","No reporta","130ZF-1210-5446","2012-10-09T00:00:00.000","Por la cual se cede una licencia ambiental",
"Zenufaná","ZF3-2008-5","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Yondó","No reporta","No reporta","130ZF-3190","2008-10-09T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2008-8","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Segovia","No reporta","No reporta","130ZF-1206-5240","2012-06-14T00:00:00.000","Por la cual se otorga un plazo",
"Zenufaná","ZF3-2009-13","Jurídica","Pública","Activo","Otros","Vegachí","No reporta","No reporta","130ZF-1103-4339","2011-03-11T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2009-14","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Amalfi","No reporta","No reporta","130ZF-3759","2009-11-20T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Zenufaná","ZF3-2009-18","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Remedios","No reporta","No reporta","130ZF-4218","2010-11-26T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2009-19","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Puerto Nare","Puerto Nare","Peña Flor","130ZF-4034","2010-07-12T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2009-20","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Yolombó","No reporta","No reporta","130ZF-1111-4762","2011-11-09T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2009-21","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Puerto Berrío","Puerto Berrío","Minas Del Vapor","130ZF-1209-5403","2012-09-14T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2009-5","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Caracolí","No reporta","No reporta","130ZF-4028","2010-07-08T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2009-6","Jurídica","Privada","Activo","Construcción y operación de instalaciones cuyo objeto sea el almacenamiento, tratamiento, aprovechamiento, recuperación y/o disposición final de residuos o desechos peligrosos","Yondó","No reporta","No reporta","130ZF-3635","2009-08-19T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2009-7","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Amalfi","Amalfi","Paraje La Española","130ZF-1209-5383","2012-09-07T00:00:00.000","Por la cual se otorga un plazo",
"Zenufaná","ZF3-2009-8","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Amalfi","Amalfi","No reporta","130ZF-1105-4510","2011-05-25T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2009-9","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Yondó","No reporta","No reporta","130ZF-4209","2010-11-20T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-1","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","Remedios","Marmajón","130ZF-1107-4593","2011-07-22T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-14","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Yolombó","Yolombó","No reporta","130ZF-1104-4423","2011-04-29T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-15","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Remedios","Remedios","María Angola","130ZF-1107-4587","2011-07-15T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-18","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Amalfi","No reporta","No reporta","130ZF-1205-5138","2012-05-10T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-19","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Puerto Berrío","Puerto Berrío","Minas Del Vapor","130ZF-1203-5083","2012-03-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-20","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Puerto Berrío","Puerto Nare","No reporta","130ZF-1301-5726","2013-01-17T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-21","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Puerto Berrío","Puerto Berrío","No reporta","130ZF-4241","2010-12-23T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-22","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Vegachí","No reporta","No reporta","130ZF-1106-4565","2011-06-14T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-6","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Remedios","Remedios","Otú","130ZF-1208-5353","2012-08-22T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Zenufaná","ZF3-2010-9","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Puerto Berrío","No reporta","No reporta","130ZF-4111","2010-09-08T00:00:00.000","Por la cual se otorga una licencia ambiental",
