País,Código ISO país,Oficina de registro,Grupo edad,Edad (años),Área Conocimiento,Sub Area Conocimiento,Nivel Académico,Estado civil,Género,Etnia de la persona,Estatura (CM),Localización,Cantidad de personas
ALEMANIA,DEU,C. FRANKFURT,ADULTO,51,NO INDICA,COCINA Y CULINARIA,NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,FEMENINO,NINGUNA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,53,NO INDICA,NO INDICA,POSTGRADO - ESPECIALIZACIÓN,SOLTERO,FEMENINO,NINGUNA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,CIENCIAS SOCIALES Y HUMANAS,ANTROPOLOGÍA O ARTES LIBERALES,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,OTRO,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,169,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,20,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,OTRO,174,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,177,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,185,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,21,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,187,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,55,CIENCIAS DE LA SALUD,NUTRICIÓN Y DIETÉTICA,NO INDICA,DIVORCIADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,39,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,164,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,53,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,MASCULINO,OTRO,174,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,45,NO INDICA,COCINA Y CULINARIA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,CIENCIAS SOCIALES Y HUMANAS,"LENGUAS MODERNAS, FILOLOGÍA, LINGÜÍSTICA Y AFINES",NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,40,BELLAS ARTES,MÚSICA,NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,CIENCIAS SOCIALES Y HUMANAS,ANTROPOLOGÍA O ARTES LIBERALES,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,"INGENIERÍA, ARQUITECTURA Y AFINES",ARQUITECTURA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,56,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,37,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA MECÁNICA Y AFINES,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,20,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,135,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,40,NO INDICA,NO INDICA,BACHILLERATO,CASADO,FEMENINO,NINGUNA,158,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,26,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",CONTADURÍA PÚBLICA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,166,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,23,MATEMÁTICAS Y CIENCIAS NATURALES,QUÍMICA Y AFINES,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,164,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,60,NINGUNA,NINGUNA,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,32,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA MECÁNICA Y AFINES,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,26,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,180,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO MAYOR,80,NO INDICA,NO INDICA,PREGRADO - TECNOLÓGICO,CASADO,FEMENINO,NINGUNA,180,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,INFANTE,10,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,57,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,"INGENIERÍA, ARQUITECTURA Y AFINES",ARQUITECTURA,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,57,NO INDICA,NO INDICA,POSTGRADO - DOCTORADO,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,57,CIENCIAS DE LA SALUD,TERAPIAS,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,38,MATEMÁTICAS Y CIENCIAS NATURALES,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,33,NINGUNA,NINGUNA,NINGUNO,CASADO,FEMENINO,OTRO,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,28,"INGENIERÍA, ARQUITECTURA Y AFINES",OTRAS INGENIERÍAS,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,183,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,34,MATEMÁTICAS Y CIENCIAS NATURALES,FÍSICA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,37,CIENCIAS SOCIALES Y HUMANAS,"LENGUAS MODERNAS, FILOLOGÍA, LINGÜÍSTICA Y AFINES",NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA ELÉCTRICA Y AFINES,POSTGRADO - MAESTRIA,CASADO,MASCULINO,NINGUNA,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,44,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,MASCULINO,NINGUNA,177,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,47,NINGUNA,NINGUNA,NO INDICA,DIVORCIADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,41,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,DIVORCIADO,FEMENINO,NINGUNA,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,36,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,CASADO,FEMENINO,NINGUNA,160,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,24,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,152,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,28,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA ELÉCTRICA Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,177,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,NO INDICA,NO INDICA,PREGRADO - TÉCNICO PROFESIONAL,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,145,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,40,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,158,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,176,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,CIENCIAS SOCIALES Y HUMANAS,"SOCIOLOGÍA, TRABAJO SOCIAL Y AFINES",NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,46,BELLAS ARTES,DISEÑO,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,BELLAS ARTES,DISEÑO,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,164,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,38,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,CASADO,FEMENINO,OTRO,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,25,CIENCIAS SOCIALES Y HUMANAS,"SOCIOLOGÍA, TRABAJO SOCIAL Y AFINES",NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,BELLAS ARTES,MÚSICA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,54,NINGUNA,NINGUNA,NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,38,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA CIVIL Y AFINES,POSTGRADO - ESPECIALIZACIÓN,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,40,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,CASADO,FEMENINO,NINGUNA,156,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,NINGUNA,150,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,39,NO INDICA,NO INDICA,POSTGRADO - ESPECIALIZACIÓN,SOLTERO,MASCULINO,NINGUNA,185,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,BELLAS ARTES,"ARTES PLÁSTICAS, VISUALES Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,MATEMÁTICAS Y CIENCIAS NATURALES,GEOLOGÍA,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,42,"INGENIERÍA, ARQUITECTURA Y AFINES",ARQUITECTURA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,INFANTE,6,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,26,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN,NO INDICA,SOLTERO,FEMENINO,OTRO,145,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,66,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,47,CIENCIAS SOCIALES Y HUMANAS,DERECHO Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,171,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,30,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,35,BELLAS ARTES,DISEÑO,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,190,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,BELLAS ARTES,"ARTES PLÁSTICAS, VISUALES Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,163,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,26,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA AMBIENTAL, SANITARIA Y AFINES",NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,NO INDICA,NO INDICA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA DE MINAS, METALURGIA Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,35,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,UNION_LIBRE,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,51,NO INDICA,NO INDICA,PREGRADO - TÉCNICO PROFESIONAL,CASADO,FEMENINO,INDÍGENA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,32,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,33,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,CIENCIAS SOCIALES Y HUMANAS,PSICOLOGÍA Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,BELLAS ARTES,MÚSICA,PREGRADO - TECNOLÓGICO,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,26,CIENCIAS SOCIALES Y HUMANAS,ANTROPOLOGÍA O ARTES LIBERALES,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,41,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,NO INDICA,NO INDICA,BACHILLERATO,CASADO,MASCULINO,AFRODESCENDIENTE,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,32,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,158,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,163,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,BELLAS ARTES,DISEÑO,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,38,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,OTRO,167,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,37,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA INDUSTRIAL Y AFINES,NO INDICA,DIVORCIADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,40,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA ELÉCTRICA Y AFINES,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,CIENCIAS SOCIALES Y HUMANAS,PSICOLOGÍA Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,41,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,OTRO,16,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,25,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO MAYOR,60,CIENCIAS DE LA SALUD,ODONTOLOGÍA,NO INDICA,CASADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,157,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,21,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,165,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO,34,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO MAYOR,65,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,NINGUNA,155,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,36,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,OTRO,155,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,20,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,145,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,59,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,46,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,OTRO,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,57,NO INDICA,NO INDICA,BACHILLERATO,CASADO,FEMENINO,NINGUNA,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,64,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,154,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,21,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,61,NO INDICA,NO INDICA,BACHILLERATO,CASADO,FEMENINO,SIN ETNIA REGISTRADA,163,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,34,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,27,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,180,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO,33,CIENCIAS SOCIALES Y HUMANAS,PSICOLOGÍA Y AFINES,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,39,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,56,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,DIVORCIADO,MASCULINO,NINGUNA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,36,NO INDICA,NO INDICA,POSTGRADO - DOCTORADO,SOLTERO,FEMENINO,NINGUNA,159,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO MAYOR,62,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,NINGUNA,166,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,38,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,34,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,184,"(51.165691, 10.451526)",1
