"pais","departamento","codigo_dane","municipio","cultivo","a_o","periodo","rea_sembrada_ha","rea_cosechada_ha","producci_n_t","rendimiento_t_ha","estado_fisico_produccion","ciclo_de_cultivo"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","FRIJOL","2020","2020A","5","5","5","5","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","MAÍZ","2020","2020B","1","1","6","6","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","MAÍZ","2020","2020B","9","9","10","10","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","FRIJOL","2020","2020B","5","5","5","5","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","AGUACATE","2020","2020","135","135","3375","3375","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","AGUACATE","2020","2020","102","62","2132","2132","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","CÍTRICOS","2020","2020","77","77","2610","2610","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","CACAO","2020","2020","116","52","50","50","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","CAFÉ","2020","2020","1639","1214","1496","1496","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","CAÑA AZUCARERA","2020","2020","223","222","2930","2930","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","CAÑA PANELERA","2020","2020","31","30","180","180","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","LULO","2020","2020","24","8","104","104","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","NARANJA","2020","2020","101","101","2020","2020","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17665","SAN JOSÉ","PLÁTANO","2020","2020","916","906","11772","11772","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","MAÍZ","2020","2020A","7","7","7","7","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17777","SUPIA","TOMATE","2020","2020A","13","13","520","520","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17777","SUPIA","FRIJOL","2020","2020A","3","3","3","3","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17777","SUPIA","MAÍZ","2020","2020B","6","6","6","6","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17777","SUPIA","TOMATE","2020","2020B","21","21","760","760","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17777","SUPIA","FRIJOL","2020","2020B","2","2","2","2","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17777","SUPIA","AGUACATE","2020","2020","24","0","0","0","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","CACAO","2020","2020","78","50","38","38","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","CAFÉ","2020","2020","1453","1173","702","702","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","CAÑA PANELERA","2020","2020","2185","2185","10925","10925","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","CÍTRICOS","2020","2020","212","96","2425","2425","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","GRANADILLA","2020","2020","5","5","35","35","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","LULO","2020","2020","8","5","25","25","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","MARACUYÁ","2020","2020","15","15","150","150","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17777","SUPIA","PLÁTANO","2020","2020","1077","1077","21540","21540","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17867","VICTORIA","MAÍZ","2020","2020A","120","120","269","269","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17867","VICTORIA","TOMATE","2020","2020A","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17867","VICTORIA","FRIJOL","2020","2020A","91","91","122","122","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17867","VICTORIA","TOMATE","2020","2020B","8","8","151","151","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17867","VICTORIA","MAÍZ","2020","2020B","208","208","408","408","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17867","VICTORIA","FRIJOL","2020","2020B","99","99","157","157","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17867","VICTORIA","AGUACATE","2020","2020","506","469","3733","3733","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17867","VICTORIA","CACAO","2020","2020","660","615","332","332","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17867","VICTORIA","CAFÉ","2020","2020","98","80","99","99","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17867","VICTORIA","CAÑA PANELERA","2020","2020","40","39","177","177","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17867","VICTORIA","CÍTRICOS","2020","2020","65","65","806","806","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17867","VICTORIA","PLÁTANO","2020","2020","170","156","1028","1028","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","MAÍZ","2020","2020A","8","6","9","9","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","CEBOLLA DE RAMA","2020","2020A","35","33","957","957","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","HORTALIZAS VARIAS","2020","2020A","320","320","7360","7360","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","TOMATE","2020","2020A","10","10","1280","1280","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","FRIJOL","2020","2020A","6","6","6","6","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","PLANTAS AROMÁTICAS","2020","2020A","4","4","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","PAPA","2020","2020A","117","117","1404","1404","TUBERCULO FRESCO","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","CEBOLLA DE RAMA","2020","2020B","35","35","980","980","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","HORTALIZAS VARIAS","2020","2020B","320","320","7040","7040","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","TOMATE","2020","2020B","10","10","1250","1250","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","FRIJOL","2020","2020B","20","20","18","18","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","PLANTAS AROMÁTICAS","2020","2020B","4","4","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","PAPA","2020","2020B","117","80","960","960","TUBERCULO FRESCO","TRANSITORIO"
"COLOMBIA","CALDAS","17873","VILLAMARIA","AGUACATE","2020","2020","896","893","6252","6252","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","AGUACATE","2020","2020","879","107","7773","7773","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","AGUACATE","2020","2020","139","131","1092","1092","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","CAFÉ","2020","2020","1550","1182","700","700","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","BREVO","2020","2020","6","5","55","55","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","CAÑA PANELERA","2020","2020","10","10","75","75","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","FEIJOA","2020","2020","1","1","6","6","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","FRESA","2020","2020","4","2","80","80","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","GRANADILLA","2020","2020","28","4","32","32","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","GULUPA O CHOLUPA","2020","2020","4","2","15","15","NO APLICA","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","LULO","2020","2020","29","24","192","192","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","MORA","2020","2020","45","6","48","48","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","PLÁTANO","2020","2020","38","8","160","160","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17873","VILLAMARIA","TOMATE DE ÁRBOL","2020","2020","16","14","84","84","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","MAÍZ","2020","2020A","28","28","168","168","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17877","VITERBO","MAÍZ","2020","2020A","1","1","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17877","VITERBO","FRIJOL","2020","2020A","3","3","3","3","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17877","VITERBO","MAÍZ","2020","2020B","30","30","180","180","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17877","VITERBO","MAÍZ","2020","2020B","1","1","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17877","VITERBO","FRIJOL","2020","2020B","3","3","3","3","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17877","VITERBO","AGUACATE","2020","2020","22","22","616","616","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","BANANO","2020","2020","5","5","100","100","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","CACAO","2020","2020","128","91","73","73","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","CAFÉ","2020","2020","441","353","424","424","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","CAÑA AZUCARERA","2020","2020","2863","371","4527","4527","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","CAÑA PANELERA","2020","2020","141","102","959","959","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","CÍTRICOS","2020","2020","342","333","9324","9324","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","GUANÁBANA","2020","2020","15","15","150","150","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","MARACUYÁ","2020","2020","2","1","30","30","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","PAPAYA","2020","2020","4","1","20","20","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17877","VITERBO","PLÁTANO","2020","2020","133","117","1170","1170","FRESCO","PERMANENTE"
