"received_date","animal_type","source","primary_breed","colour","age","gender","fsa"
"2015-01-27T00:00:00.000","Dog","Agency","German Shepherd / Labrador Retriever","Tan / White","7 Years 4 Months 4 Weeks","Female","T6B"
"2015-01-27T00:00:00.000","Dog","Agency","Australian Cattledog Mix","Black / Tan","8 Years 4 Months 3 Weeks (approx)","Female","T6J"
"2015-01-28T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","10 Years 4 Months 3 Weeks (approx)","Male","T5L"
"2015-01-28T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","7 Years 4 Months 3 Weeks (approx)","Male","T5S"
"2015-01-28T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby","6 Years 4 Months 3 Weeks","Male","1T4"
"2015-01-28T00:00:00.000","Dog","Public","Pomeranian Mix","Cream","13 Years 4 Months 3 Weeks (approx)","Male","T5B"
"2015-01-28T00:00:00.000","Dog","Public","Shih Tzu Mix","White / Tan","7 Years 5 Months (approx)","Male","T5X"
"2015-01-28T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Calico","7 Years 4 Months 3 Weeks","Female","T5A"
"2015-01-28T00:00:00.000","Dog","Agency","Chihuahua Mix","White / Cream","8 Years 4 Months 3 Weeks (approx)","Female","T5V"
"2015-01-28T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","13 Years 4 Months 3 Weeks","Female","T6B"
"2015-01-28T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Tan","11 Years 4 Months 3 Weeks","Male","T6B"
"2015-01-28T00:00:00.000","Dog","Agency","American Staffy Mix","Red / White","8 Years 7 Months 3 Weeks","Male","T6L"
"2015-01-28T00:00:00.000","Dog","Agency","Shih Tzu / Poodle Toy","White","10 Years 4 Months 3 Weeks","Female","T6L"
"2015-01-28T00:00:00.000","Dog","Agency","Shih Tzu Mix","Tan","15 Years 4 Months 3 Weeks","Female","T5L"
"2015-01-28T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","15 Years 4 Months 3 Weeks","Female","T5Y"
"2015-01-28T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","15 Years 4 Months 3 Weeks","Female","T5Y"
"2015-01-28T00:00:00.000","Puppy","Agency","American Staffy Mix","Red / White","5 Years 8 Months 3 Weeks","Male","T5H"
"2015-01-29T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","9 Years 4 Months 3 Weeks (approx)","Male","T5L"
"2015-01-29T00:00:00.000","Kitten","Public","Ragdoll / Domestic Longhair","Flame Point","5 Years 10 Months 2 Weeks (approx)","Male","T5B"
"2015-01-29T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Torbie","7 Years 4 Months 3 Weeks (approx)","Female","T5Y"
"2015-01-29T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","6 Years 4 Months 3 Weeks (approx)","Male","T6E"
"2015-01-29T00:00:00.000","Dog","Agency","Samoyed Mix","White","17 Years 4 Months 3 Weeks (approx)","Male","T6L"
"2015-01-29T00:00:00.000","Dog","Agency","Boxer Mix","Tan / White","5 Years 11 Months 3 Weeks (approx)","Female","T6R"
"2015-01-30T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby","6 Years 3 Weeks (approx)","Male","T6H"
"2015-01-30T00:00:00.000","Dog","Public","Japanese Spitz Mix","White","8 Years 4 Months 3 Weeks (approx)","Female","T6V"
"2015-01-30T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","6 Years 4 Months 3 Weeks (approx)","Male","T5B"
"2015-01-30T00:00:00.000","Dog","Agency","Chihuahua / Terrier","White / Brown","7 Years 4 Months 2 Weeks (approx)","Male","T6L"
"2015-01-30T00:00:00.000","Dog","Agency","Jack Russell Terrier Mix","White / Brown","7 Years 4 Months 3 Weeks","Male","T6B"
"2015-01-31T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","11 Years 4 Months 3 Weeks","Female","T6W"
"2015-01-31T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","15 Years 4 Months 3 Weeks","Male","T5Y"
"2015-01-31T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","7 Years 4 Months 3 Weeks (approx)","Male","3M8"
"2015-01-31T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","6 Years 3 Weeks (approx)","Female","T5S"
"2015-01-31T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey / White","5 Years 10 Months 3 Weeks (approx)","Male","T5G"
"2015-01-31T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","6 Years 4 Months 3 Weeks (approx)","Male","T6K"
"2015-01-31T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","7 Years 4 Months 3 Weeks (approx)","Male","T5L"
"2015-01-31T00:00:00.000","Kitten","Public","Domestic Medium Hair Mix","Brown Tabby","5 Years 6 Months 1 Week (approx)","Male","1W3"
"2015-01-31T00:00:00.000","Puppy","Public","Collie Smooth Mix","Tan / White","5 Years 10 Months (approx)","Female","1H8"
"2015-01-31T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey","5 Years 10 Months 3 Weeks (approx)","Male","T5N"
"2015-01-31T00:00:00.000","Dog","Agency","American Staffy Mix","Brown / White","7 Years 4 Months 3 Weeks (approx)","Male","T5E"
"2015-01-31T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","2 Years 10 Months 4 Weeks (approx)","Male","T6C"
"2015-01-31T00:00:00.000","Dog","Agency","Pug Mix","Black / White","10 Years 4 Months 3 Weeks (approx)","Female","T5K"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Torbie / White","6 Years 10 Months 3 Weeks (approx)","Female","T5Y"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","7 Years 4 Months 3 Weeks (approx)","Male","T6M"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White","7 Years 4 Months 3 Weeks (approx)","Male","T5E"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Longhair Mix","Brown Tabby / White","13 Years 4 Months 3 Weeks (approx)","Female","T5E"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","2 Years 1 Week (approx)","Female","T6E"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Tortoiseshell","8 Years 4 Months 3 Weeks (approx)","Female","T6B"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","8 Years 4 Months 3 Weeks (approx)","Female","T6B"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby / White","6 Years 4 Months 3 Weeks (approx)","Female","T5E"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White","6 Years 10 Months 3 Weeks (approx)","Male","T5L"
"2015-02-01T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Blue Cream Tortoiseshell / White","5 Years 10 Months 3 Weeks (approx)","Female","T5H"
"2015-02-01T00:00:00.000","Dog","Agency","Terrier Mix","Black","10 Years 4 Months 3 Weeks (approx)","Male","T6X"
"2015-02-01T00:00:00.000","Dog","Agency","Golden Retriever Mix","Gold","9 Years 4 Months 3 Weeks (approx)","Female","T6R"
"2015-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell / White","13 Years 11 Months (approx)","Female","T5Y"
"2015-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","8 Years 4 Months 3 Weeks (approx)","Male","T5N"
"2015-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie / White","6 Years 4 Months 3 Weeks (approx)","Female","T5H"
"2015-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","7 Years 4 Months 3 Weeks (approx)","Male","T5H"
"2015-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","7 Years 4 Months 3 Weeks (approx)","Male","T6B"
"2015-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","6 Years 4 Months 3 Weeks (approx)","Female","T6K"
"2015-02-02T00:00:00.000","Dog","Public","Siberian Husky Mix","Cream / Black","6 Years 10 Months 3 Weeks (approx)","Male","T5R"
"2015-02-02T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Torbie / White","13 Years 4 Months 3 Weeks (approx)","Female","T5Y"
"2015-02-02T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","15 Years 4 Months 3 Weeks (approx)","Male","T6E"
"2015-02-02T00:00:00.000","Dog","Agency","Labrador Retriever","Yellow","7 Years 9 Months 1 Week","Male","T6S"
"2015-02-02T00:00:00.000","Dog","Agency","Labrador Retriever","Yellow","7 Years 9 Months 1 Week (approx)","Male","T6W"
"2015-02-02T00:00:00.000","Dog","Agency","American Staffy Mix","Chestnut / White","6 Years 4 Months 3 Weeks","Female","T5B"
"2015-02-02T00:00:00.000","Puppy","Agency","Labrador Retriever / Border Collie","White / Tan","5 Years 7 Months 3 Weeks (approx)","Male","T6V"
"2015-02-03T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","8 Years 4 Months 3 Weeks (approx)","Male","T6C"
"2015-02-03T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","6 Years 1 Month 3 Weeks (approx)","Male","T5B"
"2015-02-03T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","6 Years 2 Months 3 Weeks","Male","T5H"
"2015-02-03T00:00:00.000","Dog","Public","Shepherd Mix","Black / Tan","12 Years 2 Weeks","Female","T5B"
"2015-02-03T00:00:00.000","Dog","Public","Maltese / Shih Tzu","White / Tan","13 Years 4 Months 3 Weeks (approx)","Female","T5G"
"2015-02-03T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Brown Tabby / White","7 Years 4 Months 3 Weeks (approx)","Female","T6E"
"2015-02-03T00:00:00.000","Dog","Agency","American Eskimo Mix","White / Cream","10 Years 4 Months 3 Weeks (approx)","Male","T5T"
"2015-02-03T00:00:00.000","Mammal","Agency","Coyote Mix","Brown / White","8 Months (approx)","Male","T5Y"
"2015-02-03T00:00:00.000","Puppy","Agency","American Staffy Mix","Grey / White","5 Years 7 Months 3 Weeks (approx)","Female","T5X"
"2015-02-04T00:00:00.000","Dog","Public","Staffordshire Bull Terrier Mix","White / Black","6 Years 2 Months 2 Weeks (approx)","Female","T5Z"
"2015-02-04T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Black / White","9 Years 4 Months 2 Weeks (approx)","Female","T5H"
"2015-02-04T00:00:00.000","Dog","Agency","Pug Mix","Tan / Black","15 Years 4 Months 2 Weeks (approx)","Male","T5Y"
"2015-02-04T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Brown Tabby","5 Years 10 Months (approx)","Female","T5P"
"2015-02-04T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Black / White","5 Years 8 Months 2 Weeks (approx)","Male","T5H"
"2015-02-04T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Black / White","5 Years 8 Months 2 Weeks (approx)","Male","T5H"
"2015-02-04T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Black / White","5 Years 8 Months 2 Weeks (approx)","Female","T5H"
"2015-02-04T00:00:00.000","Puppy","Agency","Kuvasz Mix","White","5 Years 7 Months 2 Weeks (approx)","Male","T5X"
"2015-02-04T00:00:00.000","Puppy","Agency","American Staffy Mix","Liver / White","5 Years 7 Months 2 Weeks","Male","T5N"
"2015-02-04T00:00:00.000","Puppy","Agency","American Staffy Mix","Tan / White","5 Years 7 Months 2 Weeks","Male","T5N"
"2015-02-04T00:00:00.000","Puppy","Agency","American Staffy Mix","Brown / White","5 Years 7 Months 2 Weeks","Male","T5N"
"2015-02-04T00:00:00.000","Puppy","Agency","American Staffy Mix","Brown / White","15 Years 7 Months 2 Weeks (approx)","Female","T5P"
"2015-02-04T00:00:00.000","Puppy","Agency","American Staffy Mix","Brown / White","3 Years 3 Months 2 Weeks (approx)","Female","T5N"
"2015-02-04T00:00:00.000","Puppy","Agency","American Staffy Mix","Tan / White","8 Years 2 Months 2 Weeks","Male","T5S"
"2015-02-05T00:00:00.000","Bird","Public","Pigeon Mix","Albino",,"Unknown","0R1"
"2015-02-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","7 Years 4 Months 2 Weeks (approx)","Male","T5S"
"2015-02-05T00:00:00.000","Cat","Public","Domestic Longhair Mix","Grey / White","10 Years 5 Months 2 Weeks (approx)","Male","T5N"
"2015-02-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","7 Years 4 Months 2 Weeks","Male","T5H"
"2015-02-05T00:00:00.000","Dog","Public","American Staffy / Boxer","White / Brindle","10 Years 1 Week (approx)","Female","T5L"
"2015-02-05T00:00:00.000","Puppy","Public","American Staffy Mix","Tan / White","5 Years 8 Months 2 Weeks (approx)","Female","T6M"
"2015-02-05T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","6 Years 2 Weeks (approx)","Female","T5X"
"2015-02-05T00:00:00.000","Dog","Agency","Mastiff Mix","Brindle / White","6 Years 2 Weeks (approx)","Male","T5K"
"2015-02-06T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","10 Years 4 Months 2 Weeks (approx)","Female","T5B"
"2015-02-06T00:00:00.000","Dog","Public","Pomeranian Mix","White / Brown","7 Years 4 Months 2 Weeks (approx)","Male","T5E"
"2015-02-06T00:00:00.000","Dog","Agency","Shepherd / Collie Rough","Brown / Black","10 Years 5 Months 3 Weeks (approx)","Male","T6R"
"2015-02-06T00:00:00.000","Dog","Agency","Chihuahua Mix","Tan / White","6 Years 4 Months 2 Weeks","Male","T6E"
"2015-02-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White","6 Years 4 Months 2 Weeks","Male","T5E"
"2015-02-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","17 Years 4 Months 2 Weeks","Male","T5T"
"2015-02-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","13 Years 2 Weeks","Male","T5T"
"2015-02-07T00:00:00.000","Dog","Public","Mini Pinscher Mix","Black / Brown","7 Years 4 Months 2 Weeks","Male","T5G"
"2015-02-07T00:00:00.000","Dog","Public","Shepherd Mix","Brindle","7 Years 4 Months 2 Weeks (approx)","Female","T6R"
"2015-02-07T00:00:00.000","Dog","Public","West Highland White Terrier Mix","White","17 Years 4 Months 2 Weeks (approx)","Male","T5L"
"2015-02-07T00:00:00.000","Dog","Agency","Siberian Husky / Shepherd","Black / White","8 Years 5 Months (approx)","Male","T6J"
"2015-02-07T00:00:00.000","Dog","Agency","Collie Rough / Chow Chow","Tan","10 Years 4 Months 2 Weeks","Male","T5G"
"2015-02-07T00:00:00.000","Dog","Agency","Siberian Husky Mix","White / Black","8 Years 9 Months 2 Weeks (approx)","Male","T5Z"
"2015-02-08T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell","10 Years 7 Months 1 Week","Female","T5S"
"2015-02-08T00:00:00.000","Cat","Agency","Siamese Mix","Lynx Point","7 Years 4 Months 2 Weeks","Male","T5K"
"2015-02-08T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","15 Years 3 Months 2 Weeks","Male","T5L"
"2015-02-08T00:00:00.000","Dog","Agency","Chow Chow / Siberian Husky","Cream / Red","13 Years 4 Months 2 Weeks (approx)","Female","T5K"
"2015-02-08T00:00:00.000","Dog","Agency","Siberian Husky Mix","Black / White","12 Years 4 Months 2 Weeks","Male","T5R"
"2015-02-08T00:00:00.000","Dog","Agency","Beagle Mix","Tri Color","7 Years 8 Months (approx)","Male","T5E"
"2015-02-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","7 Years 4 Months 2 Weeks (approx)","Female","T5J"
"2015-02-09T00:00:00.000","Dog","Public","Great Pyrenees Mix","Brown / White","20 Years 4 Months 2 Weeks (approx)","Male","T5L"
"2015-02-09T00:00:00.000","Dog","Public","American Staffy Mix","Black Brindle","8 Years 4 Months 1 Week (approx)","Female","T5S"
"2015-02-09T00:00:00.000","Dog","Public","Pomeranian / Dachshund","Black / White","11 Years 4 Months 2 Weeks (approx)","Female","T5E"
"2015-02-09T00:00:00.000","Dog","Public","Long Hair Chihuahua Mix","Black / Tan","15 Years 4 Months 2 Weeks (approx)","Male","T5W"
"2015-02-09T00:00:00.000","Dog","Public","Shih Tzu Mix","Blonde","9 Years 4 Months 2 Weeks","Male","T6E"
"2015-02-09T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby / White","9 Years 4 Months 2 Weeks","Male","T5H"
"2015-02-09T00:00:00.000","Dog","Agency","Siberian Husky / Shepherd","Chocolate / Tan","6 Years 4 Months 2 Weeks (approx)","Female","T6N"
"2015-02-09T00:00:00.000","Kitten","Agency","Birman Mix","Flame Point","5 Years 8 Months","Male","T5L"
"2015-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Blue Cream Calico","16 Years 3 Months (approx)","Female","T5L"
"2015-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White","7 Years 8 Months 2 Weeks (approx)","Male","T5X"
"2015-02-10T00:00:00.000","Cat","Public","Siamese Mix","Blue Point","7 Years 4 Months 2 Weeks (approx)","Male","T5B"
"2015-02-10T00:00:00.000","Puppy","Public","Mastiff Mix","Black / White","5 Years 9 Months 2 Weeks (approx)","Female","T5H"
"2015-02-10T00:00:00.000","Puppy","Public","Mastiff Mix","Black / White","5 Years 9 Months 2 Weeks (approx)","Female","T5H"
"2015-02-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White","7 Years 10 Months 1 Week (approx)","Male","T5T"
"2015-02-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Brown Tabby","7 Years 10 Months 1 Week (approx)","Female","T5R"
"2015-02-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Cream Tabby / White","6 Years 10 Months 1 Week (approx)","Male","T5Y"
"2015-02-11T00:00:00.000","Dog","Public","Keeshond / Border Collie","Black / Tan","10 Years 4 Months 1 Week (approx)","Male","T5M"
"2015-02-11T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey Tabby / White","5 Years 4 Months 1 Week","Male","T6V"
"2015-02-11T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Black / White","5 Years 4 Months 1 Week","Male","T6V"
"2015-02-11T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","White / Grey","5 Years 4 Months 1 Week","Male","T6V"
"2015-02-11T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Black / White","5 Years 4 Months 1 Week","Female","T5R"
"2015-02-11T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey","5 Years 4 Months 1 Week","Female","T5R"
"2015-02-11T00:00:00.000","Kitten","Public","Domestic Medium Hair Mix","Black","5 Years 9 Months 3 Weeks (approx)","Male","T5P"
"2015-02-11T00:00:00.000","Dog","Agency","Shiba Inu Mix","Tan / White","15 Years 4 Months 1 Week (approx)","Male","T6L"
"2015-02-11T00:00:00.000","Dog","Agency","Medium Cross Breed Mix","Black / Brown","8 Years 4 Months 1 Week (approx)","Female","T5X"
"2015-02-11T00:00:00.000","Dog","Agency","Cocker Spaniel Mix","Tan / White","13 Years 4 Months 1 Week (approx)","Male","T5P"
"2015-02-12T00:00:00.000","Cat","Public","Domestic Longhair Mix","Grey / White","7 Years 4 Months 1 Week (approx)","Male","T5T"
"2015-02-12T00:00:00.000","Dog","Public","Rottweiler / German Shepherd","Black / Brown","10 Years 3 Months 1 Week","Female","T5E"
"2015-02-12T00:00:00.000","Dog","Public","Shepherd Mix","Black / Tan","6 Years 7 Months 1 Week","Female","T6W"
"2015-02-12T00:00:00.000","Puppy","Public","Labrador Retriever Mix","Black / White","5 Years 9 Months 2 Weeks","Female","T5Y"
"2015-02-12T00:00:00.000","Puppy","Public","Mini Pinscher / Dachshund, Wire-haired","Chocolate / Brown","5 Years 9 Months 3 Weeks","Male","T5A"
"2015-02-12T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","6 Years 10 Months 1 Week (approx)","Male","T5B"
"2015-02-12T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Torbie / White","13 Years 4 Months 1 Week (approx)","Female","T5R"
"2015-02-12T00:00:00.000","Dog","Agency","Border Collie / Shepherd","Black / Tan","11 Years 4 Months 1 Week","Female","T6L"
"2015-02-12T00:00:00.000","Dog","Agency","German Shepherd Mix","Tan / Black","5 Years 4 Months","Female","T5E"
"2015-02-12T00:00:00.000","Dog","Agency","Bullmastiff Mix","Blonde / Black","6 Years 8 Months 4 Weeks (approx)","Female","T5X"
"2015-02-12T00:00:00.000","Dog","Agency","Mastiff Mix","Brindle","6 Years 8 Months 4 Weeks (approx)","Female","T5X"
"2015-02-12T00:00:00.000","Dog","Agency","Border Collie Mix","Black / White","12 Years 4 Months 3 Weeks (approx)","Female","T5W"
"2015-02-12T00:00:00.000","Dog","Agency","Siberian Husky / Australian Cattledog","Tan / White","7 Years 1 Month 3 Weeks (approx)","Female","T5Y"
"2015-02-12T00:00:00.000","Dog","Agency","Dobermann Mix","Black / Brown","8 Years 4 Months 1 Week (approx)","Male","T6R"
"2015-02-12T00:00:00.000","Puppy","Agency","American Staffy Mix","Black / White","5 Years 9 Months 3 Weeks (approx)","Male","T5R"
"2015-02-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","12 Years 4 Months 1 Week","Male","T6G"
"2015-02-13T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby / White","6 Years 4 Months 1 Week","Female","T5E"
"2015-02-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","7 Years 4 Months 1 Week","Male","T5L"
"2015-02-13T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White","14 Years 4 Months 1 Week (approx)","Male","T6H"
"2015-02-13T00:00:00.000","Dog","Agency","American Staffy Mix","Black / White","3 Years 1 Week (approx)","Male","T5A"
"2015-02-13T00:00:00.000","Dog","Agency","American Staffy Mix","Black / White","6 Years 5 Months","Female","T5B"
"2015-02-13T00:00:00.000","Dog","Agency","Labrador Retriever","Yellow","15 Years 4 Months 1 Week","Male","T5N"
"2015-02-13T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black / White","11 Years 4 Months 1 Week (approx)","Male","T5S"
"2015-02-13T00:00:00.000","Dog","Agency","Golden Retriever Mix","Gold / White","11 Years 4 Months 1 Week (approx)","Female","T5S"
"2015-02-13T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black / White","15 Years 6 Months","Female","T6R"
"2015-02-13T00:00:00.000","Puppy","Agency","Labrador Retriever Mix","Yellow","5 Years 8 Months 1 Week","Male","T5B"
"2015-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","6 Years","Male","T6J"
"2015-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","10 Months (approx)","Female","T5P"
"2015-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell / White","6 Years 10 Months 1 Week (approx)","Female","T5R"
"2015-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby","6 Years 4 Months 1 Week","Female","T6J"
"2015-02-14T00:00:00.000","Dog","Agency","Lhasa Apso / Small Crossbreed","White","5 Years 11 Months","Male","T5C"
"2015-02-14T00:00:00.000","Dog","Agency","Long Hair Chihuahua Mix","Red / Cream","6 Years","Male","T5E"
"2015-02-15T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","8 Years 4 Months 1 Week","Female","T5L"
"2015-02-15T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby / White","8 Years 4 Months","Female","T5L"
"2015-02-15T00:00:00.000","Dog","Agency","Basset Hound","White / Brown","13 Years 4 Months 1 Week (approx)","Male","T5W"
"2015-02-15T00:00:00.000","Dog","Agency","Boxer Mix","Brown / Black","15 Years 4 Months 1 Week","Female","T5T"
"2015-02-15T00:00:00.000","Dog","Agency","Boston Terrier Mix","Black Brindle / White","15 Years 6 Months","Male","T6C"
"2015-02-15T00:00:00.000","Dog","Agency","American Staffy Mix","Tan / Black","10 Years 4 Months 1 Week","Female","T6V"
"2015-02-15T00:00:00.000","Dog","Agency","Greyhound Mix","Grey / White","10 Years 4 Months 1 Week (approx)","Male","T6V"
"2015-02-15T00:00:00.000","Puppy","Agency","Pug / Beagle","Brown / Black","5 Years 8 Months 1 Week (approx)","Female","T6M"
"2015-02-16T00:00:00.000","Dog","Agency","Poodle Miniature Mix","Tan","15 Years 4 Months 1 Week (approx)","Female","T5E"
"2015-02-16T00:00:00.000","Dog","Agency","Maltese Mix","White / Cream","15 Years 4 Months 1 Week (approx)","Female","T6W"
"2015-02-16T00:00:00.000","Dog","Agency","Maltese Mix","White","9 Years 3 Weeks (approx)","Female","T5P"
"2015-02-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","8 Years 4 Months 1 Week","Female","T5M"
"2015-02-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","5 Years 11 Months","Male","T5Z"
"2015-02-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","6 Years 3 Months 1 Week","Male","T5G"
"2015-02-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","6 Years 4 Months 1 Week","Female","T5R"
"2015-02-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","6 Years 1 Month","Male","T6E"
"2015-02-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby / White","6 Years","Male","T6E"
"2015-02-17T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Black / White","1 Year 1 Week (approx)","Unknown","T5G"
"2015-02-17T00:00:00.000","Dog","Agency","Small Crossbreed / Shepherd","Blonde / White","7 Years 1 Month 1 Week (approx)","Male","T5B"
"2015-02-17T00:00:00.000","Dog","Agency","Alaskan Malamute Mix","Charcoal / White","11 Years 3 Months 2 Weeks (approx)","Male","T6E"
"2015-02-18T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby / White","8 Years 4 Months (approx)","Male","T5Y"
"2015-02-18T00:00:00.000","Dog","Public","Pomeranian Mix","Black","13 Years 4 Months","Female","T5T"
"2015-02-18T00:00:00.000","Dog","Public","Shih Tzu Mix","Tan","10 Years 4 Months","Male","T6V"
"2015-02-18T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Torbie / White","6 Years 4 Months (approx)","Female","T5W"
"2015-02-18T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Blue Cream Tortoiseshell","14 Years 1 Week (approx)","Female","T5G"
"2015-02-18T00:00:00.000","Dog","Agency","Maltese / Shih Tzu","White / Tan","13 Years 4 Months 3 Weeks (approx)","Female","T5G"
"2015-02-18T00:00:00.000","Dog","Agency","Siberian Husky / Shepherd","Black / Brown","7 Years 4 Months","Female","T6W"
"2015-02-18T00:00:00.000","Dog","Agency","Boxer / Medium Cross Breed","Red Brown / Black","12 Years 4 Months (approx)","Female","T6H"
"2015-02-18T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","7 Years 4 Months","Male","T5A"
"2015-02-19T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","6 Years 4 Months","Female","T5W"
"2015-02-19T00:00:00.000","Dog","Public","Border Collie Mix","Black / White","6 Years 7 Months","Female","T5G"
