"responsedate","completiondate","q1a_food_that_is_produced_and_processed_in_the_edmonton_region","q1a_food_that_is_produced_and_processed_in_alberta","q1a_food_that_is_produced_and_processed_in_canada","q1a_food_that_is_produced_and_processed_within_100_miles_from_where_i_live","q1a_food_that_is_produced_or_processed_by_an_alberta_company","q1a_food_that_is_produced_or_processed_by_an_canadian_company","q1a_food_that_is_produced_or_processed_by_an_edmonton_region_company","q1a_other","q1b","q2","q3_more_opportunities_to_buy_local_food_now_compared_to_12_months_ago","q3_more_places_to_buy_local_food_now_compared_to_12_months_ago","q3_more_people_are_producing_their_own_food_in_edmonton_now_compared_to_12_months_ago","q3_more_variety_of_local_food_products_available_in_edmonton_now_compared_with_12_months_ago","q3_more_edmontonians_are_employed_in_the_local_food_system_now_than_compared_to_12_months_ago","q4","q5","q6","q7","q8_diverse_cultural_preferences","q8_diverse_dietary_needs","q9a","q10_local_food_contributes_to_a_greener_edmonton","q10_local_food_contributes_to_vibrant_places","q11_purchased_local_food","q11_visited_a_farmers_market","q11_planted_a_garden","q11_supported_a_community_garden","q11_purchased_food_directly_from_a_local_producer","q11_supported_a_community_supported_agriculture_program","q11_other_please_specify","q11_haven_t_done_any_of_these","gender","age","education","employment_status","fsa","ostype","devicetype","browsertype","q3_own_rent_study_profiling_questionnaire_2014","q7_children_study_profiling_questionnaire_2014","q8_born_canada_study_profiling_questionnaire_2014","q9a_edmonton_study_profiling_questionnaire_2014","q10_own_business_study_profiling_questionnaire_2014","q11_home_language_study_profiling_questionnaire_2014","q13_volunteer_study_profiling_questionnaire_2014","q14a_primary_transportation_study_profiling_questionnaire_2014","q14b_secondary_transportation_study_profiling_questionnaire_2014","q15_household_income_study_profiling_questionnaire_2014","q17_city_employee_study_profiling_questionnaire_2014"
"2016-01-25T22:40:00.000","2016-01-25T22:54:00.000","1","0","0","0","0","0","1","0","Slightly familiar","Stayed about the same in the last 12 months","1 Strongly Disagree","1 Strongly Disagree","4 Somewhat Agree","1 Strongly Disagree","Don't know","Become MORE knowledgeable about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","More","About the same","4 Somewhat Agree","4 Somewhat Agree","Yes","5 Strongly Agree","5 Strongly Agree","1","1","1","0","0","1","0","0","Female","""45-49""","Post-graduate degree","Employed full-time (30+ hours a week)","T5R","Windows","Desktop","Google Chrome","Rent","No","No","Greater than 5 years","Yes","Spanish","Yes","Public Transit","Only have one mode of transportation","$80,000 to $99,999","Yes"
"2016-01-26T21:22:00.000","2016-01-26T21:33:00.000","1","1","1","1","1","1","1","0","Somewhat familiar","Improved in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","5 Strongly Agree","4 Somewhat Agree","4 Somewhat Agree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Become MORE knowledgeable about where their food comes from","More","More","4 Somewhat Agree","4 Somewhat Agree","Yes","4 Somewhat Agree","4 Somewhat Agree","1","1","0","0","1","0","0","0","Female","""70-74""","University undergraduate degree","Retired","T6A","Windows","Desktop","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Walk","$60,000 to $79,999","No"
"2016-01-26T00:07:00.000","2016-01-26T00:15:00.000","0","0","0","1","0","0","0","0","Somewhat familiar","Improved in the last 12 months","4 Somewhat Agree","Don't know","4 Somewhat Agree","4 Somewhat Agree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","About the same","About the same","4 Somewhat Agree","4 Somewhat Agree","Yes","Don't know","Don't know","1","1","0","1","1","0","0","0","Male","""70-74""","Post-graduate degree","Retired","T6A","Windows","Desktop","Internet Explorer","Rent","No","No","Greater than 5 years","No","English","Yes","Public Transit","Walk","$20,000 to $29,999","No"
"2016-01-26T00:52:00.000","2016-01-26T00:54:00.000","1","1","0","1","1","0","1","0","Somewhat familiar","Improved in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","Don't know","Become MORE knowledgeable about where your food comes from","Become MORE knowledgeable about where their food comes from","More","More","5 Strongly Agree","4 Somewhat Agree","No","4 Somewhat Agree","5 Strongly Agree","1","1","1","0","1","0","0","0","Male","""60-64""","University undergraduate degree","Retired","T5E","Mac (OS X)","Desktop","Safari","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Public Transit","Prefer not to answer","No"
"2016-01-25T18:13:00.000","2016-01-25T18:21:00.000","0","1","0","0","0","0","0","0","Slightly familiar","I don’t know","Don't know","Don't know","Don't know","Don't know","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","About the same","About the same","I don't know","I don't know","I don't know","2 Somewhat Disagree","2 Somewhat Disagree","0","0","0","0","0","0","0","1","Male","""60-64""","College / technical school graduate","Retired","T6C","iOS","Tablet","Safari","Own","No","Yes","Greater than 5 years","No","English","Yes","Public Transit","Car/truck/Van as DRIVER","$150,000 and over","No"
"2016-01-27T13:41:00.000","2016-01-27T13:49:00.000","0","0","0","0","1","0","0","0","Somewhat familiar","Stayed about the same in the last 12 months","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","4 Somewhat Agree","3 Neither agree nor disagree","Become MORE knowledgeable about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","About the same","About the same","4 Somewhat Agree","4 Somewhat Agree","Yes","3 Neither agree nor disagree","3 Neither agree nor disagree","1","1","0","0","1","0","1","0","Female","Prefer not to answer","Post-graduate degree","Employed full-time (30+ hours a week)","T5M","Windows","Desktop","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Public Transit","$80,000 to $99,999","No"
"2016-01-29T12:35:00.000","2016-01-29T12:41:00.000","1","1","0","1","1","0","1","0","Somewhat familiar","Improved in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","4 Somewhat Agree","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Become MORE knowledgeable about where their food comes from","More","More","2 Somewhat Disagree","3 Neither agree nor disagree","Yes","3 Neither agree nor disagree","2 Somewhat Disagree","1","1","1","0","1","0","0","0","Female","""55-59""","University undergraduate degree","Employed part-time (0-30 hours a week)","T5Z","Windows","Desktop","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Walk","$100,000 to $149,000","No"
"2016-01-26T11:22:00.000","2016-01-26T11:26:00.000","1","1","0","1","0","0","1","0","Somewhat familiar","I don’t know","3 Neither agree nor disagree","3 Neither agree nor disagree","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","About the same","About the same","4 Somewhat Agree","3 Neither agree nor disagree","I don't know","4 Somewhat Agree","4 Somewhat Agree","0","0","0","0","0","0","0","1","Female","""65-69""","University undergraduate degree","Employed full-time (30+ hours a week)","T5K","Windows","Desktop","Firefox","Own","No","Yes","Greater than 5 years","No","English","No","Car/truck/Van as DRIVER","Only have one mode of transportation","$100,000 to $149,000","No"
"2016-01-28T21:12:00.000","2016-01-28T21:18:00.000","0","0","0","0","1","0","0","0","Slightly familiar","I don’t know","4 Somewhat Agree","Don't know","4 Somewhat Agree","2 Somewhat Disagree","4 Somewhat Agree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","More","About the same","I don't know","I don't know","Yes","5 Strongly Agree","5 Strongly Agree","1","1","0","0","0","0","0","0","Female","""30-34""","Post-graduate degree","Employed full-time (30+ hours a week)","T5K","Android","Phone","Google Chrome","Rent","No","Yes","Greater than 5 years","No","English","Yes","Walk","Car/truck/Van as DRIVER","$50,000 to $59,999","No"
"2016-01-27T11:06:00.000","2016-01-27T11:14:00.000","0","1","0","0","0","0","0","0","Moderately familiar","Stayed about the same in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","4 Somewhat Agree","3 Neither agree nor disagree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","More","More","I don't know","I don't know","I don't know","5 Strongly Agree","5 Strongly Agree","1","1","0","0","1","0","0","0","Male","""60-64""","College / technical school graduate","Retired","T5W","Windows","Desktop","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Bicycle","$50,000 to $59,999","No"
"2016-01-25T22:23:00.000","2016-01-25T22:27:00.000","1","0","0","0","0","0","0","0","Not at all familiar","I don’t know","Don't know","Don't know","Don't know","Don't know","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","About the same","I don't know","I don't know","I don't know","I don't know","Don't know","Don't know","0","1","1","0","0","0","0","0","Female","""50-54""","University undergraduate degree","Employed full-time (30+ hours a week)","T5T","Mac (OS X)","Desktop","Google Chrome","Own","Yes","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$100,000 to $149,000","Yes"
"2016-01-28T20:21:00.000","2016-01-28T20:27:00.000","0","1","0","0","0","0","0","0","Moderately familiar","Declined in the last 12 months","3 Neither agree nor disagree","3 Neither agree nor disagree","Don't know","3 Neither agree nor disagree","Don't know","Become MORE knowledgeable about where your food comes from","Become MORE knowledgeable about where their food comes from","More","More","5 Strongly Agree","4 Somewhat Agree","Yes","5 Strongly Agree","4 Somewhat Agree","1","1","1","0","1","0","0","0","Female","""55-59""","College / technical school graduate","Retired","T5E","iOS","Phone","Safari","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Car/truck/Van as DRIVER","Prefer not to answer","No"
"2016-01-27T10:15:00.000","2016-01-27T10:24:00.000","1","0","0","0","0","0","0","0","Not at all familiar","I don’t know","Don't know","Don't know","3 Neither agree nor disagree","Don't know","Don't know","I don’t know","I don’t know","About the same","I don't know","4 Somewhat Agree","4 Somewhat Agree","I don't know","4 Somewhat Agree","3 Neither agree nor disagree","1","1","1","0","0","0","0","0","Male","""60-64""","College / technical school graduate","Retired","T6K","Windows","Desktop","Internet Explorer","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$100,000 to $149,000","No"
"2016-01-28T20:28:00.000","2016-01-28T20:36:00.000","1","1","0","0","1","0","1","0","Somewhat familiar","I don’t know","Don't know","Don't know","Don't know","Don't know","Don't know","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","About the same","I don't know","3 Neither agree nor disagree","3 Neither agree nor disagree","Yes","4 Somewhat Agree","4 Somewhat Agree","1","1","0","1","1","1","0","0","Female","""35-39""","University undergraduate degree","Post-secondary student","T6C","iOS","Phone","Safari","Own","No","Yes","Greater than 5 years","Yes","English","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$150,000 and over","No"
"2016-01-28T22:05:00.000","2016-01-28T22:10:00.000","1","0","0","1","0","0","1","0","Somewhat familiar","Stayed about the same in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","Don't know","4 Somewhat Agree","4 Somewhat Agree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","More","More","4 Somewhat Agree","4 Somewhat Agree","Yes","4 Somewhat Agree","4 Somewhat Agree","1","1","0","0","0","0","0","0","Female","""65-69""","Post-graduate degree","Retired","T6R","iOS","Tablet","Safari","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/van as PASSENGER","Public Transit","$100,000 to $149,000","No"
"2016-01-25T23:02:00.000","2016-01-27T14:12:00.000","1","1","0","0","1","0","1","0","Moderately familiar","Improved in the last 12 months","4 Somewhat Agree","5 Strongly Agree","Don't know","4 Somewhat Agree","4 Somewhat Agree","Become MORE knowledgeable about where your food comes from","I don’t know","More","I don't know","3 Neither agree nor disagree","3 Neither agree nor disagree","Yes","5 Strongly Agree","5 Strongly Agree","1","1","1","1","1","0","0","0","Female","""35-39""","Post-graduate degree","Employed full-time (30+ hours a week)","T6C","Windows","Desktop","Internet Explorer","Own","Yes","Yes","Greater than 5 years","No","English","Yes","Public Transit","Car/truck/Van as DRIVER","$100,000 to $149,000","No"
"2016-01-25T16:09:00.000","2016-01-25T16:18:00.000","1","0","0","0","0","0","0","0","Not at all familiar","Improved in the last 12 months","3 Neither agree nor disagree","3 Neither agree nor disagree","4 Somewhat Agree","3 Neither agree nor disagree","3 Neither agree nor disagree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","More","More","4 Somewhat Agree","3 Neither agree nor disagree","Yes","4 Somewhat Agree","4 Somewhat Agree","1","1","0","1","0","0","0","0","Male","""55-59""","Post-graduate degree","Employed full-time (30+ hours a week)","T5L","Mac (OS X)","Desktop","Safari","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Public Transit","$80,000 to $99,999","No"
"2016-01-26T13:22:00.000","2016-01-26T13:28:00.000","1","1","0","1","1","0","1","0","Somewhat familiar","Stayed about the same in the last 12 months","4 Somewhat Agree","4 Somewhat Agree","4 Somewhat Agree","3 Neither agree nor disagree","3 Neither agree nor disagree","Become MORE knowledgeable about where your food comes from","Remained as knowledgeable now as they were 12 months ago about where their food comes from","About the same","About the same","4 Somewhat Agree","4 Somewhat Agree","I don't know","5 Strongly Agree","5 Strongly Agree","1","1","0","0","1","0","0","0","Male","""65-69""","Post-graduate degree","Retired","T6W","Mac (OS X)","Desktop","Safari","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","Prefer not to answer","No"
"2016-01-26T00:09:00.000","2016-01-26T00:15:00.000","0","1","0","0","0","0","0","0","Not at all familiar","I don’t know","Don't know","3 Neither agree nor disagree","Don't know","1 Strongly Disagree","4 Somewhat Agree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","More","I don't know","2 Somewhat Disagree","4 Somewhat Agree","Yes","4 Somewhat Agree","Don't know","0","1","0","0","0","0","0","0","Female","""40-44""","High school graduate","Homemaker","T6J","iOS","Tablet","Safari","Own","Yes","No","Greater than 5 years","No","Cantonese","Yes","Car/truck/Van as DRIVER","Car/truck/van as PASSENGER","$100,000 to $149,000","No"
"2016-01-25T15:11:00.000","2016-01-25T15:14:00.000","1","0","0","1","0","0","0","1","Somewhat familiar","I don’t know","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","3 Neither agree nor disagree","Remained as knowledgeable now as you were 12 months ago about where your food comes from","I don’t know","About the same","I don't know","3 Neither agree nor disagree","3 Neither agree nor disagree","No","2 Somewhat Disagree","1 Strongly Disagree","1","0","0","0","0","0","0","0","Female","""70-74""","University undergraduate degree","Retired","T6J","Windows","Desktop","Google Chrome","Own","No","Yes","Greater than 5 years","No","English","Yes","Car/truck/Van as DRIVER","Only have one mode of transportation","$30,000 to $39,999","No"
