"row_id","year","month","day","scheduled_on","colour_s","reason_occasion"
"2020-02-19","2020","February","19","2020-02-19T00:00:00.000","Dark Blue - RGB 0/72/144 and Bright Green - RGB 195/208/33","2020 YMCA Giving Annual Luncheon"
"2020-02-15","2020","February","15","2020-02-15T00:00:00.000","Blue, white, and yellow.  (yellow for 50th anniversary , if no gold)","50th Anniversary of Edmonton Caledonian Country Dance Society in Edmonton"
"2020-02-14","2020","February","14","2020-02-14T00:00:00.000","Variety of Pink and Red","Valentine's Day"
"2020-02-07","2020","February","7","2020-02-07T00:00:00.000","Blue/White","Silver Skate Festival 30th Anniversary"
"2020-02-06","2020","February","6","2020-02-06T00:00:00.000","Green, orange, yellow, red","African, Caribbean and Black Canadian HIV/AIDS Awareness Day"
"2020-02-04","2020","February","4","2020-02-04T00:00:00.000","Orange/Blue","World Cancer Day"
"2020-02-01","2020","February","1","2020-02-01T00:00:00.000","Purple ( R: 150, G: 50, B: 175)","Eating Disorder Awareness Week"
"2020-01-30","2020","January","30","2020-01-30T00:00:00.000","Purple: 106, 64, 152 Gold : 251, 170, 28 Blue: 68, 84, 163","Flying Canoë Volant Festival 2020"
"2020-01-26","2020","January","26","2020-01-26T00:00:00.000","Blue and white","Robbie Burns Day"
"2020-01-25","2020","January","25","2020-01-25T00:00:00.000","Red and Gold","Lunar New Year"
"2020-01-24","2020","January","24","2020-01-24T00:00:00.000","236,139,46 (Orange)","2020 Alberta Student Leadership Summit"
"2020-01-23","2020","January","23","2020-01-23T00:00:00.000","Dark Purple: R 117 G 59 B 159 & Teal: R 0 G 193 B 213","Boardwalk Ice On Whyte"
"2020-01-12","2020","January","12","2020-01-12T00:00:00.000","Red/White / Purple/White/Black","To Honour the Passengers of Flight 752 / City of Edmonton United Way Campaign"
"2020-01-11","2020","January","11","2020-01-11T00:00:00.000","Red/White","To Honour the Passengers of Flight 752"
"2020-01-10","2020","January","10","2020-01-10T00:00:00.000","Red/White","To Honour the Passengers of Flight 752"
"2020-01-09","2020","January","9","2020-01-09T00:00:00.000","Red/White","To Honour the Passengers of Flight 752"
"2020-01-08","2020","January","8","2020-01-08T00:00:00.000","Red/White","To Honour the Passengers of Flight 752"
"2020-01-06","2020","January","6","2020-01-06T00:00:00.000","Dark blue is R-9 / G-54 / B-151
Light blue is R-85 / G-99 / B-175","Alzheimer's Awareness Month"
"2020-01-01","2020","January","1","2020-01-01T00:00:00.000","206: True Colours dynamic programming","New Years Day"
"2019-12-17","2019","December","17","2019-12-17T00:00:00.000","PANTONE: 349 C (DARK GREEN)
C=100 M=0 Y=91 K=42
R=0 G=103 B=56

PANTONE: 348 C (MEDIUM GREEN)
C=100 M=0 Y=85 4=24
R=0 G=141 B=73

PANTONE 7489 C (LIGHT GREEN)
C=60 M=0 Y=80 K=7
R=118 G=176 B=92","Christmas Bureau of Edmonton"
"2019-12-14","2019","December","14","2019-12-14T00:00:00.000","Blue #87BED7
Red #E33946","630 CHED Santas Anonymous Delivery Day"
"2019-12-10","2019","December","10","2019-12-10T00:00:00.000","Yellow","International human rights day"
"2019-12-06","2019","December","6","2019-12-06T00:00:00.000","Red","Rose Campaign"
"2019-12-01","2019","December","1","2019-12-01T00:00:00.000","Red","World AIDS Day"
"2019-11-30","2019","November","30","2019-11-30T00:00:00.000","RGB 170, 178, 224","Stomach Cancer Awareness Day - Power of Periwinkle"
"2019-11-24","2019","November","24","2019-11-24T00:00:00.000","purple","World Pancreatic Cancer Day 2019"
"2019-11-23","2019","November","23","2019-11-23T00:00:00.000","Cyan Blue","World Children's Day"
"2019-11-22","2019","November","22","2019-11-22T00:00:00.000","Carolina Blue RGB 153 186 221","Edmonton Ringette Wood Tournament"
"2019-11-21","2019","November","21","2019-11-21T00:00:00.000","Blue","National Children's Grief Awareness Day"
"2019-11-20","2019","November","20","2019-11-20T00:00:00.000","In this order to resemble the Transgender Flag:
Maya Blue Hex: #55cdfc RGB: (85, 205, 252) 
Amaranth Pink Hex: #f7a8b8 RGB: (247, 168, 184)
White Hex: #ffffff RGB: (255, 255, 255) 
Amaranth Pink Hex: #f7a8b8 RGB: (247, 168, 184)
Maya Blue Hex: #55cdfc RGB: (85, 205, 252)","Transgender Day of Remembrance"
"2019-11-19","2019","November","19","2019-11-19T00:00:00.000","Blue                       R27         G19        B66

Purple                   R46         G17        B71

Pink                       R206      G109      B171","SIX The Musical"
"2019-11-18","2019","November","18","2019-11-18T00:00:00.000","Blue","National Child Day"
"2019-11-17","2019","November","17","2019-11-17T00:00:00.000","Purple","World Prematurity Day"
"2019-11-16","2019","November","16","2019-11-16T00:00:00.000","Lavender","Edmonton Oilers Hockey Fights Cancer"
"2019-11-15","2019","November","15","2019-11-15T00:00:00.000","Purple & Teal like last year","An Evening To Remember - Lives Lost to Suicide"
"2019-11-14","2019","November","14","2019-11-14T00:00:00.000","Blue","World Diabetes Day"
"2019-11-13","2019","November","13","2019-11-13T00:00:00.000","Red, white, and blue.","Métis Week"
"2019-11-12","2019","November","12","2019-11-12T00:00:00.000","Blue (any shade(s) work but our official RBG is 0/158/224","SOS Children's Villages Canada 50th Anniversary"
"2019-11-11","2019","November","11","2019-11-11T00:00:00.000","Red","Remembrance Day"
"2019-11-10","2019","November","10","2019-11-10T00:00:00.000","Black and white (Zebra)","World NET Cancer Day"
"2019-11-09","2019","November","9","2019-11-09T00:00:00.000","Green","Celebration of the Birth of Prophet Mohammed"
"2019-11-08","2019","November","8","2019-11-08T00:00:00.000","red","Light up the Bridge Walk"
"2019-11-07","2019","November","7","2019-11-07T00:00:00.000","TEAL","Alzheimer's Foundation of America ""Light the World in Teal"" Initative"
"2019-11-06","2019","November","6","2019-11-06T00:00:00.000","Green - 11/148/68","Show Your 4-H Colours Day"
"2019-11-05","2019","November","5","2019-11-05T00:00:00.000","orange","Color The World Orange for CRPS/RSD Awareness"
"2019-11-04","2019","November","4","2019-11-04T00:00:00.000","Red","No Stone Left Alone - Beechmount Cemetery Ceremony"
"2019-11-03","2019","November","3","2019-11-03T00:00:00.000","Purple","Family Violence Prevention Month"
"2019-11-02","2019","November","2","2019-11-02T00:00:00.000","Blue","The Denim & Diamonds Gala for JDRF"
"2019-11-01","2019","November","1","2019-11-01T00:00:00.000","Red","Project Red Ribbon 2019"
"2019-10-31","2019","October","31","2019-10-31T00:00:00.000","Orange and Black","Halloween"
"2019-10-29","2019","October","29","2019-10-29T00:00:00.000","purple","Light up purple for Rett Syndrome Awareness"
"2019-10-28","2019","October","28","2019-10-28T00:00:00.000","Orange","Canadian Patient Safety Week"
"2019-10-27","2019","October","27","2019-10-27T00:00:00.000","Yellow / Orange / Red / Green","Diwali"
"2019-10-26","2019","October","26","2019-10-26T00:00:00.000","Green RGB - 171, 183, 58 and Purple RGB 105, 79, 152","ADHD Awareness Month"
"2019-10-25","2019","October","25","2019-10-25T00:00:00.000","RED, BLUE, GREEN","National Hope for Henry Day"
"2019-10-24","2019","October","24","2019-10-24T00:00:00.000","red","Mark it Read for Dyslexia - Dyslexia Awareness Month"
"2019-10-22","2019","October","22","2019-10-22T00:00:00.000","Green (any shade, or multiple shades)","International Phelan-McDermid Syndrome Awareness Day"
"2019-10-18","2019","October","18","2019-10-18T00:00:00.000","Purple and gold (yellow)","International Developmental Language Disorder Awareness Day"
"2019-10-17","2019","October","17","2019-10-17T00:00:00.000","Dark Blue, Green and Yellow","International Conflict Resolution Day"
"2019-10-16","2019","October","16","2019-10-16T00:00:00.000","Red, white, grey/silver","October is Pituitary Awareness Month"
"2019-10-15","2019","October","15","2019-10-15T00:00:00.000","Blue, Pink and White","International Pregnancy and Infant Loss Awareness Day"
"2019-10-14","2019","October","14","2019-10-14T00:00:00.000","red, yellow, white, brown","Thanksgiving"
"2019-10-13","2019","October","13","2019-10-13T00:00:00.000","Hex #64B6CF & Hex #85AD54 (Blue & Green)","National Veterinary Technologist Month"
"2019-10-12","2019","October","12","2019-10-12T00:00:00.000","Red","Pandas/ Pans Awareness Day"
"2019-10-11","2019","October","11","2019-10-11T00:00:00.000","Purple","Light Up Purple 2019 for World Mental Health Day"
"2019-10-10","2019","October","10","2019-10-10T00:00:00.000","purple","Women in STEM Week"
"2019-10-09","2019","October","9","2019-10-09T00:00:00.000","Blue and white","Yom Kippur"
"2019-10-08","2019","October","8","2019-10-08T00:00:00.000","teal","International Trigeminal Neuralgia Awareness Day"
"2019-10-07","2019","October","7","2019-10-07T00:00:00.000","Blue (RGB: 0-175-215). Green (RGB: 196-214-0)","World Habitat Day"
"2019-10-06","2019","October","6","2019-10-06T00:00:00.000","Green","World Cerebral Palsy Day"
"2019-10-05","2019","October","5","2019-10-05T00:00:00.000","TEAL (RGB 149222207)","HPV Prevention Week"
"2019-10-04","2019","October","4","2019-10-04T00:00:00.000","Color code CA1929 - Red [R202,G25,B41] and Color Code FFFDF3 - White [R255,G253B243]","Just A Little Night Market"
"2019-10-03","2019","October","3","2019-10-03T00:00:00.000","Yellow and White","Wrongful Conviction Day"
"2019-10-02","2019","October","2","2019-10-02T00:00:00.000","Orange/Blue","Edmonton Oiler's Home Opener"
"2019-10-01","2019","October","1","2019-10-01T00:00:00.000","Red","Disability Employment Awareness Month (DEAM)"
"2019-09-30","2019","September","30","2019-09-30T00:00:00.000","Blue and White","Rosh Hashanah"
"2019-09-29","2019","September","29","2019-09-29T00:00:00.000","Red","World Heart Day"
"2019-09-28","2019","September","28","2019-09-28T00:00:00.000","red, white and blue - in reference to the flags of Canada and the United Kingdom","National British Home Child Day"
"2019-09-27","2019","September","27","2019-09-27T00:00:00.000","Orange","Orange Shirt Day"
"2019-09-26","2019","September","26","2019-09-26T00:00:00.000","White","Edmonton International Film Festival"
"2019-09-25","2019","September","25","2019-09-25T00:00:00.000","Blue and yellow","Melanoma Awareness"
"2019-09-24","2019","September","24","2019-09-24T00:00:00.000","Dark Blue","International Deaf Awareness Week"
"2019-09-23","2019","September","23","2019-09-23T00:00:00.000","Purple","Opening Night of The Color Purple"
"2019-09-22","2019","September","22","2019-09-22T00:00:00.000","Red, Blue, White","Chilean Independence Day"
"2019-09-21","2019","September","21","2019-09-21T00:00:00.000","Blue and green","Community League Day 2019"
"2019-09-20","2019","September","20","2019-09-20T00:00:00.000","Blue","Sun Life Ride to Defeat Diabetes for JDRF"
"2019-09-19","2019","September","19","2019-09-19T00:00:00.000","Pink/ Blue/ Yellow","YEG Youth Connect"
"2019-09-18","2019","September","18","2019-09-18T00:00:00.000","White for the 3/4 of the bridge and red the last quarter to look like a white cane that patients with vision loss use to navigate","CNIB Night Steps-Raising Awareness for Vision Loss"
"2019-09-17","2019","September","17","2019-09-17T00:00:00.000","yellow and blue","Strides for Melanoma"
"2019-09-16","2019","September","16","2019-09-16T00:00:00.000","Light lime green","Light up for Mitochondrial awareness week"
"2019-09-15","2019","September","15","2019-09-15T00:00:00.000","Blue,Grey and White","Terry Fox Run"
"2019-09-14","2019","September","14","2019-09-14T00:00:00.000","Red","World Lymphoma Awareness Day"
"2019-09-13","2019","September","13","2019-09-13T00:00:00.000","Gold or yellow","Curefest Edmonton"
"2019-09-12","2019","September","12","2019-09-12T00:00:00.000","Pantone 293 (blue) and Pantone 340  (green)","Alberta SPCA Anniversary"
"2019-09-11","2019","September","11","2019-09-11T00:00:00.000","Fuscia R -236 G- 0 B- 139","Walk a Mile in Her Shoes (10th Anniversary)"
"2019-09-10","2019","September","10","2019-09-10T00:00:00.000","Yellow and orange","Bridge Of Life"
"2019-09-09","2019","September","9","2019-09-09T00:00:00.000","red, green, yellow, purple, and blue","Commonwealth Walkway Launch"
"2019-09-08","2019","September","8","2019-09-08T00:00:00.000","Blue and White","Dystonia Awareness Month"
"2019-09-07","2019","September","7","2019-09-07T00:00:00.000","Red and Yellow","Mid-Autumn Lantern Festival"
"2019-09-06","2019","September","6","2019-09-06T00:00:00.000","Blue and Yellow - the colours of the Ukrainian Flag.","Ukrainian-Canadian Heritage Day"
"2019-09-05","2019","September","5","2019-09-05T00:00:00.000","Light blue - #30bdf2","Prostate Cancer Awareness Month"
"2019-09-04","2019","September","4","2019-09-04T00:00:00.000","Teal","National Polycystic Kidney Disease (PKD) Awareness Day"
"2019-09-02","2019","September","2","2019-09-02T00:00:00.000","RED","Tragedy of Karbala"
"2019-09-01","2019","September","1","2019-09-01T00:00:00.000","yellow","First Day of Child Cancer Awareness Month"
"2019-08-31","2019","August","31","2019-08-31T00:00:00.000","Purple","International Overdose Awareness Day (IOAD)"
"2019-08-25","2019","August","25","2019-08-25T00:00:00.000","Yellow","Lemonade Stand Day"
"2019-08-24","2019","August","24","2019-08-24T00:00:00.000","Orange, Blue, White","Edmonton Walk for Muscular Dystrophy"
"2019-08-23","2019","August","23","2019-08-23T00:00:00.000","Yellow, Blue, Green","Treaty # 6 recognition Day 2019"
"2019-08-18","2019","August","18","2019-08-18T00:00:00.000","Shades of green, white and teal","Edmonton Marathon"
"2019-08-17","2019","August","17","2019-08-17T00:00:00.000","Red, blue","Alberta Summer Swimming Provincial Championships"
"2019-08-16","2019","August","16","2019-08-16T00:00:00.000","These are the ""official"" colours we've been given by our designer ... Blue: Pantone 5483 R79 G134 B142 C65 M11 Y25 K27
Orange: Pantone 7417 R224 G78 B57
C1 M83 Y85 K0","Open Farm Days"
"2019-08-14","2019","August","14","2019-08-14T00:00:00.000","Red and white","Canadian Ultimate Championships"
"2019-08-13","2019","August","13","2019-08-13T00:00:00.000","Green  yellow  red","Edmonton International Reggae Jamboree festival"
"2019-08-11","2019","August","11","2019-08-11T00:00:00.000","Green","Eid al-Adha"
"2019-08-10","2019","August","10","2019-08-10T00:00:00.000","Blue and white","Kiwanis International Western Canada District Convention"
"2019-08-09","2019","August","9","2019-08-09T00:00:00.000","Purple, Yellow and Red","Cariwest Caribbean Arts Festival"
"2019-08-08","2019","August","8","2019-08-08T00:00:00.000","Black, yellow, beige, orange","Edmonton Folk Music Festival 40th Anniversary"
"2019-08-07","2019","August","7","2019-08-07T00:00:00.000","Pink and Yellow","World PVNH Disorder Awareness Day"
"2019-08-04","2019","August","4","2019-08-04T00:00:00.000","dark blue and yellow","Visiting Delegation from Nashville - Edmonton's Sister City"
"2019-08-03","2019","August","3","2019-08-03T00:00:00.000","Green","Heritage Festival Food Drive"
"2019-08-02","2019","August","2","2019-08-02T00:00:00.000","yellow/blue/red","Heritage Festival"
"2019-07-30","2019","July","30","2019-07-30T00:00:00.000","Green","Gastroschisis Awareness Day"
"2019-07-27","2019","July","27","2019-07-27T00:00:00.000","Green, White and Red","Iglesia Ni Cristo/Church of Christ Day"
"2019-07-26","2019","July","26","2019-07-26T00:00:00.000","Blue/White","Chaos Music Festival"
"2019-07-25","2019","July","25","2019-07-25T00:00:00.000","Red, Orange, Yellow, Green, Blue, Purple","Pride Day at K-Days"
"2019-07-21","2019","July","21","2019-07-21T00:00:00.000","Blue and White","National Drowning Prevention Week"
"2019-07-20","2019","July","20","2019-07-20T00:00:00.000","Blue and Yellow","ITU"
"2019-07-19","2019","July","19","2019-07-19T00:00:00.000","Pantone 7435","Multiple Miles for Myeloma 2019"
"2019-07-18","2019","July","18","2019-07-18T00:00:00.000","Pantone 312C & 368C (blue/green)","Taste of Edmonton 2019"
"2019-07-17","2019","July","17","2019-07-17T00:00:00.000","Red","FIVB Beach Volleyball World Tour"
"2019-07-16","2019","July","16","2019-07-16T00:00:00.000","Purple and Gold","Misericordia Hospital - Serving Jasper Place for 50 Years"
"2019-07-10","2019","July","10","2019-07-10T00:00:00.000","blue","Nikola Tesla Day -- July 10"
"2019-07-06","2019","July","6","2019-07-06T00:00:00.000","Red(255,0,0) & White(255,255,255) Alternating Red/White","lululemon Edmonton 10k"
"2019-07-05","2019","July","5","2019-07-05T00:00:00.000","Primary Red, Blue, Yellow","Edmonton International Street Performers Festival"
"2019-07-04","2019","July","4","2019-07-04T00:00:00.000","3F3FDA (Blue) and (Red) EC211A","Alberta Summer Championships - Swimming"
"2019-07-01","2019","July","1","2019-07-01T00:00:00.000","Red & White to 2300 hrs, then Dynamic programming 2300 hrs to 2315 (end of fireworks), then red and white until 2400 hrs.","Canada Day"
"2019-06-29","2019","June","29","2019-06-29T00:00:00.000","Teal","World Scleroderma day"
"2019-06-28","2019","June","28","2019-06-28T00:00:00.000","Orange (RGB): 250, 162, 30. Blue (RGB): 0, 190, 212","Boardwalk Sand on Whyte"
"2019-06-26","2019","June","26","2019-06-26T00:00:00.000","Blue","Alberta Society of the DeafBlind"
"2019-06-23","2019","June","23","2019-06-23T00:00:00.000","White, Blue, Yellow and Red","Edmonton Filipino Fiesta 2019"
"2019-06-22","2019","June","22","2019-06-22T00:00:00.000","alternate red/purple for each of the 13 sections across the bridge","Soundtrack Music Festival"
"2019-06-21","2019","June","21","2019-06-21T00:00:00.000","Green, Yellow, Red and White","National Indigenous People's Day"
"2019-06-20","2019","June","20","2019-06-20T00:00:00.000","Red (R202/H356 G25/s88 B41/v79) White (r255/h50/ G253/s5 b243/v100)","Just A Little Night Market"
"2019-06-19","2019","June","19","2019-06-19T00:00:00.000","Yellow","Make Music Edmonton"
"2019-06-18","2019","June","18","2019-06-18T00:00:00.000","Red","World Sickle Cell Day"
"2019-06-16","2019","June","16","2019-06-16T00:00:00.000","RGB 242 102 73 Orange; RGB 58 145 153 Blue/Green","Homeward Walk Run"
"2019-06-15","2019","June","15","2019-06-15T00:00:00.000","PURPLE","World Elder Abuse Awareness Day"
"2019-06-14","2019","June","14","2019-06-14T00:00:00.000","half the bridge: Green and Gold, half the bridge red, black, silver and gold","Edmonton Eskimo's Home Opener/NBA Champions Toronto Raptors"
"2019-06-13","2019","June","13","2019-06-13T00:00:00.000","Green and orange","Farmers Day"
"2019-06-11","2019","June","11","2019-06-11T00:00:00.000","Green #008000	rgb(0,128,0)","Brain Injury Awareness Month"
"2019-06-10","2019","June","10","2019-06-10T00:00:00.000","red and blue","Global HHT Awareness Day"
"2019-06-09","2019","June","9","2019-06-09T00:00:00.000","GREEN (Hex Code #008000)","June Spina Bifida & Hydrocephalus Awareness Month"
"2019-06-08","2019","June","8","2019-06-08T00:00:00.000","Colours of Pride rainbow flag - red, orange, yellow, green, blue, and violet.","Pride Week in Edmonton"
"2019-06-07","2019","June","7","2019-06-07T00:00:00.000","Purple (RGB: 129/87/164)","Edmonton Walk to End ALS"
"2019-06-06","2019","June","6","2019-06-06T00:00:00.000","Sage Seniors Association Green (R-0 G-130 B-81)","The Sage Awards"
"2019-06-05","2019","June","5","2019-06-05T00:00:00.000","Green","Eid-al-Fitr, End of Ramadan"
"2019-06-04","2019","June","4","2019-06-04T00:00:00.000","Orange r239 g72 b35
#ef4823

Green  r0 g142 b73
#008e49

Purple r107 g44 b145
#6b2c91","Older, Bolder, Better!™ Seniors Symposium & Exhibition"
"2019-06-03","2019","June","3","2019-06-03T00:00:00.000","Blue","National Deafblind Awareness Month"
"2019-06-02","2019","June","2","2019-06-02T00:00:00.000","Purple","HS Awareness Walk June 2"
"2019-06-01","2019","June","1","2019-06-01T00:00:00.000","0 70 0  Green 
255 211 0  Gold","Ecosolar Tour"
"2019-05-30","2019","May","30","2019-05-30T00:00:00.000","Red","World MS Day"
"2019-05-29","2019","May","29","2019-05-29T00:00:00.000","Teal","Tourette Syndrome Awareness Month"
"2019-05-28","2019","May","28","2019-05-28T00:00:00.000","Blue, Red, Green","101th anniversary of Azerbaijan Democratic Republic - 5/28/2019"
"2019-05-27","2019","May","27","2019-05-27T00:00:00.000","Orange","Sexual Exploitation Week of Awareness"
"2019-05-26","2019","May","26","2019-05-26T00:00:00.000","Red Blue Green","7th Annual DirtyBirds Charity Hockey tournament supporting the Neurosurgery Kids Fund"
"2019-05-25","2019","May","25","2019-05-25T00:00:00.000","Yellow and White","Edmonton Prospects Home Opener"
"2019-05-24","2019","May","24","2019-05-24T00:00:00.000","Blue (R0G120B202)  Teal (R0G174B147)","Cystic Fibrosis Awareness Month"
"2019-05-23","2019","May","23","2019-05-23T00:00:00.000","Yellow and Blue (the colours of the Ukrainian flag)","UFest Edmonton Ukrainian Festival"
"2019-05-22","2019","May","22","2019-05-22T00:00:00.000","Red, White and Gold","Von Hippel-Lindau Syndrome (VHL) Awareness"
"2019-05-21","2019","May","21","2019-05-21T00:00:00.000","Blue and green","Cycle for Autism Edmonton"
"2019-05-20","2019","May","20","2019-05-20T00:00:00.000","Indian Flag (orange, white , green ) or RGB Colors Deep Saffron (#FF9933), White (#FFFFFF), India Green (#138808)","Namastey India"
"2019-05-19","2019","May","19","2019-05-19T00:00:00.000","Blue (0/163/224) and Green (132/189/0)","World NF Awareness Day"
"2019-05-18","2019","May","18","2019-05-18T00:00:00.000","white/yellow/orange/blue/green/red","Wesak - Buddha Day"
"2019-05-17","2019","May","17","2019-05-17T00:00:00.000","Teal","Food Allergy Awareness Week"
"2019-05-16","2019","May","16","2019-05-16T00:00:00.000","green - Pantone 360C
RGB 108 194 74","International Celiac Awareness Day"
"2019-05-15","2019","May","15","2019-05-15T00:00:00.000","Red","World Hypertension Day"
"2019-05-13","2019","May","13","2019-05-13T00:00:00.000","r193 g216 B47 (lime green) r0 g172 B161 (teal)","International Museums Day"
"2019-05-12","2019","May","12","2019-05-12T00:00:00.000","orange","Brain Tumour Awareness Month"
"2019-05-11","2019","May","11","2019-05-11T00:00:00.000","yellow","Darkness Into Light"
"2019-05-10","2019","May","10","2019-05-10T00:00:00.000","Purple and Blue","Momentum Mental Health Awards"
"2019-05-08","2019","May","8","2019-05-08T00:00:00.000","Blue and White","Goodwill Week"
"2019-05-07","2019","May","7","2019-05-07T00:00:00.000","Blue (RGB: R0 G171 B199) and Yellow (RGB: R253 G221 B0)","Family Caregiver Week"
"2019-05-06","2019","May","6","2019-05-06T00:00:00.000","Green","Start of Ramadan"
"2019-05-05","2019","May","5","2019-05-05T00:00:00.000","Purple","World Pulmonary Hypertension Day 2019"
"2019-05-04","2019","May","4","2019-05-04T00:00:00.000","Blue","Kids Help Phone Walk So Kids can Talk"
"2019-05-03","2019","May","3","2019-05-03T00:00:00.000","Blue and purple.  Same colours as last year","Huntington Disease Awareness Month"
"2019-05-02","2019","May","2","2019-05-02T00:00:00.000","medium blue","ME/CFS International Awareness Day"
"2019-05-01","2019","May","1","2019-05-01T00:00:00.000","Yellow and Red","Bladder Cancer Awareness Month"
"2019-04-30","2019","April","30","2019-04-30T00:00:00.000","White Yellow Red Blue","Ben Calf Robe Traditional Pow Wow"
"2019-04-29","2019","April","29","2019-04-29T00:00:00.000","Blue (PMS 2935 C or R:0 G:87 B:184)","World Wish Day"
"2019-04-28","2019","April","28","2019-04-28T00:00:00.000","Orange","National Day of Mourning"
"2019-04-27","2019","April","27","2019-04-27T00:00:00.000","Blue and green","Great Neighbour Race 2019"
"2019-04-26","2019","April","26","2019-04-26T00:00:00.000","pantone 541 (Blue)( RGB 0.70.127), pantone 124 (yellow) (RGB 233.157.51), pantone 425 (grey) (RGB 95.96.98)","Edmonton Soccer Dome Grand Opening presented by Brookfield Residential"
"2019-04-25","2019","April","25","2019-04-25T00:00:00.000","Purple / Green","Sarcoidosis awareness month / National Organ and Tissue Donor Awareness"
"2019-04-24","2019","April","24","2019-04-24T00:00:00.000","Pink RGB 223 / 38 / 102 and Blue RGB 42 / 101 / 175","SingularityU Canada Summit 2019"
"2019-04-23","2019","April","23","2019-04-23T00:00:00.000","green/orange/yellow/red","In Honour of the Victims of the tragedy in Sri Lanka"
"2019-04-22","2019","April","22","2019-04-22T00:00:00.000","green and white","Edmonton Meals on Wheels' 50th Anniversary"
"2019-04-21","2019","April","21","2019-04-21T00:00:00.000","Purple, white, yellow, pink, green","Easter"
"2019-04-20","2019","April","20","2019-04-20T00:00:00.000","Blue (#3399FF) Pink (#FF99CC) Yellow (#FFFF33)","Congenital Diaphragmatic Hernia Awareness Day"
"2019-04-19","2019","April","19","2019-04-19T00:00:00.000","Blue and White","Start of Passover"
"2019-04-17","2019","April","17","2019-04-17T00:00:00.000","Red","World Hemophilia Day 2019"
"2019-04-16","2019","April","16","2019-04-16T00:00:00.000","Gold","Telecommunications operator week"
"2019-04-15","2019","April","15","2019-04-15T00:00:00.000","Blue (R=0; G=57; B=116) and Gold (R=180; G=151; B=90)","111th Edmonton Kiwanis Music Festival"
"2019-04-12","2019","April","12","2019-04-12T00:00:00.000","Blue, Green, and Red","GOBfest (Games On Boards Festival)"
"2019-04-11","2019","April","11","2019-04-11T00:00:00.000","39/170/225 (Parkinson Blue) 215/223/35 (Parkinson Green)","World Parkinson's Day"
"2019-04-10","2019","April","10","2019-04-10T00:00:00.000","Green","Boys & Girls Clubs Western Region Conference"
"2019-04-08","2019","April","8","2019-04-08T00:00:00.000","The RGB value is: (RGB) 106 / 45 / 145The purple PMS/Pantone is PMS_527","National Dental Hygienists Week"
"2019-04-07","2019","April","7","2019-04-07T00:00:00.000","GREEN","Green Shirt Day"
"2019-04-06","2019","April","6","2019-04-06T00:00:00.000","Green and Yellow.","University of Alberta Mixed Chorus 75th Annual Spring Concert"
"2019-04-05","2019","April","5","2019-04-05T00:00:00.000","Light Blue","World Oral Health Day/SHINE Dentistry"
"2019-04-04","2019","April","4","2019-04-04T00:00:00.000","Blue please....","Global Meetings Industry Day - Meeting Professionals International"
"2019-04-02","2019","April","2","2019-04-02T00:00:00.000","pms 279 (blue)","World Autism Awareness Day"
"2019-04-01","2019","April","1","2019-04-01T00:00:00.000","Blue and yellow- Please google Canadian Cancer Society Logo and try to use the blue and yellow from there.","Daffodil Month"
"2019-03-31","2019","March","31","2019-03-31T00:00:00.000","White, Blue and Pink","Alberta Francophonie Month"
"2019-03-30","2019","March","30","2019-03-30T00:00:00.000","Orange and White, / lights off, at least between 8:30 and 9:30 pm","5th Anniversary of Truth and Reconciliation Commission of Canada  / Earth Hour"
"2019-03-27","2019","March","27","2019-03-27T00:00:00.000","Orange","World Theatre Day"
"2019-03-26","2019","March","26","2019-03-26T00:00:00.000","RGB colour 94,0,153 - Purple - Colour we used last year","Purple Day"
"2019-03-24","2019","March","24","2019-03-24T00:00:00.000","RED","World TB Day"
"2019-03-23","2019","March","23","2019-03-23T00:00:00.000","Purple","Champ1 Awareness Day"
"2019-03-22","2019","March","22","2019-03-22T00:00:00.000","blue or light blue: Hex# 3399FF Red: 51  Green: 153  Blue: 255","World Water Day"
"2019-03-21","2019","March","21","2019-03-21T00:00:00.000","Blue and Yellow","World Down Syndrome Day"
"2019-03-20","2019","March","20","2019-03-20T00:00:00.000","Gold, Teal, and Orange","Operation Friendship Seniors Society 50th Anniversary"
"2019-03-17","2019","March","17","2019-03-17T00:00:00.000","Various shades green","St. Patrick's Day"
"2019-03-16","2019","March","16","2019-03-16T00:00:00.000","Green (20,232,30), Aqua (37, 217, 214), Blue (75, 103, 245), Pink (206, 122, 255) Purple (141, 0, 196)","City of Edmonton United Way Campaign"
"2019-03-15","2019","March","15","2019-03-15T00:00:00.000","Gold / Red/White/Blue","Youth Alive Conference / In Honour of the Victims of the New Zealand Tragedy"
"2019-03-14","2019","March","14","2019-03-14T00:00:00.000","Red and Yellow.","“Beyond Borders” Scona Initiative 2019 in support of Doctors Without Borders"
"2019-03-13","2019","March","13","2019-03-13T00:00:00.000","Orange","World Kidney Day"
"2019-03-12","2019","March","12","2019-03-12T00:00:00.000","Half the bridge yellow/green/red/blue, half the bridge red/white","In Honour of the Victims of the Ethiopian Airlines Plane Crash"
"2019-03-10","2019","March","10","2019-03-10T00:00:00.000","Yellow","Endometriosis Awareness Month"
"2019-03-09","2019","March","9","2019-03-09T00:00:00.000","red, orange, yellow, green, blue, indigo, and violet","U of A Pride Week"
"2019-03-08","2019","March","8","2019-03-08T00:00:00.000","R 70 G 41 B 110","International Women's Day"
"2019-03-06","2019","March","6","2019-03-06T00:00:00.000","Magenta","Social Work Week 2019"
