"row_id","branch","branch_name","holds","title","authour","date","web_link"
"EPLCPL20211011Dog Man unleashed / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with interior color by Jose Garibaldi","EPLCPL","Capilano","71","Dog Man unleashed / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with interior color by Jose Garibaldi","Pilkey Dav \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dog%20Man%20unleashed%20%2F%20written%20and%20illustrated%20by%20Dav%20Pilkey%20as%20George%20Beard%20and%20Harold%20Hutchins%20%3B%20with%20interior%20color%20by%20Jose%20Garibaldi"
"EPLCPL20211011Forgotten in death / J.D. Robb","EPLCPL","Capilano","106","Forgotten in death / J.D. Robb","Robb J D \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Forgotten%20in%20death%20%2F%20J%2ED%2E%20Robb"
"EPLCPL20211011Something's wrong! : a bear, a hare, and some underwear / Jory John ; pictures by Erin Balzer","EPLCPL","Capilano","69","Something's wrong! : a bear, a hare, and some underwear / Jory John ; pictures by Erin Balzer","John Jory","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Something%27s%20wrong%21%20%3A%20a%20bear%2C%20a%20hare%2C%20and%20some%20underwear%20%2F%20Jory%20John%20%3B%20pictures%20by%20Erin%20Balzer"
"EPLCPL20211011The nightingale / Kristin Hannah","EPLCPL","Capilano","116","The nightingale / Kristin Hannah","Hannah Kristin","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20nightingale%20%2F%20Kristin%20Hannah"
"EPLCPL20211011The retreat / Elisabeth de Mariaffi","EPLCPL","Capilano","67","The retreat / Elisabeth de Mariaffi","De Mariaffi Elisabeth \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20retreat%20%2F%20Elisabeth%20de%20Mariaffi"
"EPLCPL20211011The sisters of Auschwitz : the true story of two Jewish sisters' resistance in the heart of Nazi territory / Roxane van Iperen ; translated from the Dutch by Joni Zwart","EPLCPL","Capilano","100","The sisters of Auschwitz : the true story of two Jewish sisters' resistance in the heart of Nazi territory / Roxane van Iperen ; translated from the Dutch by Joni Zwart","Iperen Roxane Van","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sisters%20of%20Auschwitz%20%3A%20the%20true%20story%20of%20two%20Jewish%20sisters%27%20resistance%20in%20the%20heart%20of%20Nazi%20territory%20%2F%20Roxane%20van%20Iperen%20%3B%20translated%20from%20the%20Dutch%20by%20Joni%20Zwart"
"EPLCPL20211011This is your mind on plants / Michael Pollan","EPLCPL","Capilano","95","This is your mind on plants / Michael Pollan","Pollan Michael","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=This%20is%20your%20mind%20on%20plants%20%2F%20Michael%20Pollan"
"EPLCPL20211011Vanderbilt: An American Dynasty / by Anderson  Cooper","EPLCPL","Capilano","145","Vanderbilt: An American Dynasty / by Anderson  Cooper","Cooper Anderson","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Vanderbilt%3A%20An%20American%20Dynasty%20%2F%20by%20Anderson%20%20Cooper"
"EPLCPL20211011We Are the Brennans / by Tracey  Lange","EPLCPL","Capilano","60","We Are the Brennans / by Tracey  Lange","Lange Tracey","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=We%20Are%20the%20Brennans%20%2F%20by%20Tracey%20%20Lange"
"EPLCSD20211011Atomic habits : tiny changes, remarkable results : an easy & proven way to build good habits & break bad ones / James Clear","EPLCSD","Castle Downs","207","Atomic habits : tiny changes, remarkable results : an easy & proven way to build good habits & break bad ones / James Clear","Clear James","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Atomic%20habits%20%3A%20tiny%20changes%2C%20remarkable%20results%20%3A%20an%20easy%20%26%20proven%20way%20to%20build%20good%20habits%20%26%20break%20bad%20ones%20%2F%20James%20Clear"
"EPLCSD20211011Big Nate. The boy with the biggest head in the world / Lincoln Peirce. --","EPLCSD","Castle Downs","76","Big Nate. The boy with the biggest head in the world / Lincoln Peirce. --","Peirce Lincoln","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Big%20Nate%2E%20The%20boy%20with%20the%20biggest%20head%20in%20the%20world%20%2F%20Lincoln%20Peirce%2E%20%2D%2D"
"EPLCSD20211011Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","EPLCSD","Castle Downs","134","Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","Nagoski Emily","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Burnout%20%3A%20the%20secret%20to%20unlocking%20the%20stress%20cycle%20%2F%20Emily%20Nagoski%2C%20PhD%2C%20and%20Amelia%20Nagoski%2C%20DMA"
"EPLCSD20211011Malibu rising [large print] : a novel / Taylor Jenkins Reid","EPLCSD","Castle Downs","72","Malibu rising [large print] : a novel / Taylor Jenkins Reid","Reid Taylor Jenkins","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Malibu%20rising%20%5Blarge%20print%5D%20%3A%20a%20novel%20%2F%20Taylor%20Jenkins%20Reid"
"EPLCSD20211011Nineteen eighty-four / George Orwell","EPLCSD","Castle Downs","132","Nineteen eighty-four / George Orwell","Orwell George \\\\\\ \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Nineteen%20eighty%2Dfour%20%2F%20George%20Orwell"
"EPLCSD20211011Sheet pan everything / Ricardo ; photographer, Maude Chauvin ; translation, Joanna Fox and Michelle Diamond ; translation revision, Katie Moore","EPLCSD","Castle Downs","67","Sheet pan everything / Ricardo ; photographer, Maude Chauvin ; translation, Joanna Fox and Michelle Diamond ; translation revision, Katie Moore","Ricardo \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sheet%20pan%20everything%20%2F%20Ricardo%20%3B%20photographer%2C%20Maude%20Chauvin%20%3B%20translation%2C%20Joanna%20Fox%20and%20Michelle%20Diamond%20%3B%20translation%20revision%2C%20Katie%20Moore"
"EPLCSD20211011State of Terror / by Louise  Penny","EPLCSD","Castle Downs","326","State of Terror / by Louise  Penny","Penny Louise","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=State%20of%20Terror%20%2F%20by%20Louise%20%20Penny"
"EPLCSD20211011The Winter wives : a novel / Linden MacIntyre","EPLCSD","Castle Downs","136","The Winter wives : a novel / Linden MacIntyre","Macintyre Linden","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Winter%20wives%20%3A%20a%20novel%20%2F%20Linden%20MacIntyre"
"EPLCSD20211011We were liars / E. Lockhart. --","EPLCSD","Castle Downs","117","We were liars / E. Lockhart. --","Lockhart E","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=We%20were%20liars%20%2F%20E%2E%20Lockhart%2E%20%2D%2D"
"EPLCSD20211011What happened to you? : conversations on trauma, resilience, and healing / Bruce D. Perry, Oprah Winfrey","EPLCSD","Castle Downs","220","What happened to you? : conversations on trauma, resilience, and healing / Bruce D. Perry, Oprah Winfrey","Perry Bruce Duncan \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=What%20happened%20to%20you%3F%20%3A%20conversations%20on%20trauma%2C%20resilience%2C%20and%20healing%20%2F%20Bruce%20D%2E%20Perry%2C%20Oprah%20Winfrey"
"EPLHIG20211011Ariel's brave kitten / by Amy Sky Koster ; illustrated by the Disney Storybook Art Team","EPLHIG","Highlands","32","Ariel's brave kitten / by Amy Sky Koster ; illustrated by the Disney Storybook Art Team","Koster Amy Sky","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Ariel%27s%20brave%20kitten%20%2F%20by%20Amy%20Sky%20Koster%20%3B%20illustrated%20by%20the%20Disney%20Storybook%20Art%20Team"
"EPLHIG20211011Back on track! / by Christy Webster ; illustrated by Nate Lovett","EPLHIG","Highlands","48","Back on track! / by Christy Webster ; illustrated by Nate Lovett","Webster Christy","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Back%20on%20track%21%20%2F%20by%20Christy%20Webster%20%3B%20illustrated%20by%20Nate%20Lovett"
"EPLHIG20211011It's better this way : a novel / Debbie Macomber","EPLHIG","Highlands","35","It's better this way : a novel / Debbie Macomber","Macomber Debbie","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=It%27s%20better%20this%20way%20%3A%20a%20novel%20%2F%20Debbie%20Macomber"
"EPLHIG20211011Jesus and John Wayne : how white evangelicals corrupted a faith and fractured a nation / Kristin Kobes Du Mez","EPLHIG","Highlands","61","Jesus and John Wayne : how white evangelicals corrupted a faith and fractured a nation / Kristin Kobes Du Mez","Du Mez Kristin Kobes","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Jesus%20and%20John%20Wayne%20%3A%20how%20white%20evangelicals%20corrupted%20a%20faith%20and%20fractured%20a%20nation%20%2F%20Kristin%20Kobes%20Du%20Mez"
"EPLHIG20211011Order from Chaos: The Everyday Grind of Staying Organized with Adult ADHD / by Jaclyn  Paul","EPLHIG","Highlands","36","Order from Chaos: The Everyday Grind of Staying Organized with Adult ADHD / by Jaclyn  Paul","Paul Jaclyn","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Order%20from%20Chaos%3A%20The%20Everyday%20Grind%20of%20Staying%20Organized%20with%20Adult%20ADHD%20%2F%20by%20Jaclyn%20%20Paul"
"EPLHIG20211011Such a quiet place [large print] : a novel / Megan Miranda","EPLHIG","Highlands","38","Such a quiet place [large print] : a novel / Megan Miranda","Miranda Megan","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Such%20a%20quiet%20place%20%5Blarge%20print%5D%20%3A%20a%20novel%20%2F%20Megan%20Miranda"
"EPLHIG20211011Super Rabbit Boy's team-up trouble! / Thomas Flintham","EPLHIG","Highlands","38","Super Rabbit Boy's team-up trouble! / Thomas Flintham","Flintham Thomas","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Super%20Rabbit%20Boy%27s%20team%2Dup%20trouble%21%20%2F%20Thomas%20Flintham"
"EPLHIG20211011The kite runner / Khaled Hosseini","EPLHIG","Highlands","53","The kite runner / Khaled Hosseini","Hosseini Khaled","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20kite%20runner%20%2F%20Khaled%20Hosseini"
"EPLHIG20211011There Is Nothing for You Here / by Fiona  Hill","EPLHIG","Highlands","38","There Is Nothing for You Here / by Fiona  Hill","Hill Fiona","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=There%20Is%20Nothing%20for%20You%20Here%20%2F%20by%20Fiona%20%20Hill"
"EPLHIG20211011The shadows between us / Tricia Levenseller","EPLHIG","Highlands","63","The shadows between us / Tricia Levenseller","Levenseller Tricia","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20shadows%20between%20us%20%2F%20Tricia%20Levenseller"
"EPLHVY202110112 sisters detective agency / James Patterson and Candice Fox","EPLHVY","Heritage Valley","100","2 sisters detective agency / James Patterson and Candice Fox","Patterson James \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=2%20sisters%20detective%20agency%20%2F%20James%20Patterson%20and%20Candice%20Fox"
"EPLHVY20211011Big city adventures / by Nicole Johnson ; illustrated by Wedoo Studio","EPLHVY","Heritage Valley","118","Big city adventures / by Nicole Johnson ; illustrated by Wedoo Studio","Johnson Nicole Writer Of Childrens Books","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Big%20city%20adventures%20%2F%20by%20Nicole%20Johnson%20%3B%20illustrated%20by%20Wedoo%20Studio"
"EPLHVY20211011Dog Man. Mothering heights / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","EPLHVY","Heritage Valley","111","Dog Man. Mothering heights / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","Pilkey Dav \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dog%20Man%2E%20Mothering%20heights%20%2F%20written%20and%20illustrated%20by%20Dav%20Pilkey%20as%20George%20Beard%20and%20Harold%20Hutchins%20%3B%20with%20color%20by%20Jose%20Garibaldi"
"EPLHVY20211011Don't let the pigeon drive the bus! / words and pictures by Mo Willems","EPLHVY","Heritage Valley","73","Don't let the pigeon drive the bus! / words and pictures by Mo Willems","Willems Mo","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Don%27t%20let%20the%20pigeon%20drive%20the%20bus%21%20%2F%20words%20and%20pictures%20by%20Mo%20Willems"
"EPLHVY20211011How to avoid a climate disaster : the solutions we have and the breakthroughs we need / Bill Gates","EPLHVY","Heritage Valley","96","How to avoid a climate disaster : the solutions we have and the breakthroughs we need / Bill Gates","Gates Bill \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=How%20to%20avoid%20a%20climate%20disaster%20%3A%20the%20solutions%20we%20have%20and%20the%20breakthroughs%20we%20need%20%2F%20Bill%20Gates"
"EPLHVY20211011Man's search for meaning / Viktor E. Frankl ; part one translated by Ilse Lasch ; foreword by Harold S. Kushner ; afterword by William J. Winslade","EPLHVY","Heritage Valley","76","Man's search for meaning / Viktor E. Frankl ; part one translated by Ilse Lasch ; foreword by Harold S. Kushner ; afterword by William J. Winslade","Frankl Viktor E Viktor Emil \\\\\\ \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Man%27s%20search%20for%20meaning%20%2F%20Viktor%20E%2E%20Frankl%20%3B%20part%20one%20translated%20by%20Ilse%20Lasch%20%3B%20foreword%20by%20Harold%20S%2E%20Kushner%20%3B%20afterword%20by%20William%20J%2E%20Winslade"
"EPLHVY20211011Mercy / by David  Baldacci","EPLHVY","Heritage Valley","125","Mercy / by David  Baldacci","Baldacci David","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Mercy%20%2F%20by%20David%20%20Baldacci"
"EPLHVY20211011The good, the bad, and the spooky / written by Jory John ; interior illustrations by Saba Joshaghani based on artwork by Pete Oswald","EPLHVY","Heritage Valley","86","The good, the bad, and the spooky / written by Jory John ; interior illustrations by Saba Joshaghani based on artwork by Pete Oswald","John Jory","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20good%2C%20the%20bad%2C%20and%20the%20spooky%20%2F%20written%20by%20Jory%20John%20%3B%20interior%20illustrations%20by%20Saba%20Joshaghani%20based%20on%20artwork%20by%20Pete%20Oswald"
"EPLHVY20211011To kill a kingdom / Alexandra Christo","EPLHVY","Heritage Valley","56","To kill a kingdom / Alexandra Christo","Christo Alexandra","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=To%20kill%20a%20kingdom%20%2F%20Alexandra%20Christo"
"EPLHVY20211011Wings of fire. Book two, The lost heir : the graphic novel / [based on the novel] by Tui T. Sutherland ; adapted by Barry Deutsch ; art by Mike Holmes ; color by Maarta Laiho","EPLHVY","Heritage Valley","59","Wings of fire. Book two, The lost heir : the graphic novel / [based on the novel] by Tui T. Sutherland ; adapted by Barry Deutsch ; art by Mike Holmes ; color by Maarta Laiho","Deutsch Barry","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Wings%20of%20fire%2E%20Book%20two%2C%20The%20lost%20heir%20%3A%20the%20graphic%20novel%20%2F%20%5Bbased%20on%20the%20novel%5D%20by%20Tui%20T%2E%20Sutherland%20%3B%20adapted%20by%20Barry%20Deutsch%20%3B%20art%20by%20Mike%20Holmes%20%3B%20color%20by%20Maarta%20Laiho"
"EPLIDY20211011A slow fire burning / Paula Hawkins","EPLIDY","Idylwylde (Bonnie Doon)","231","A slow fire burning / Paula Hawkins","Hawkins Paula","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20slow%20fire%20burning%20%2F%20Paula%20Hawkins"
"EPLIDY20211011Between two kingdoms : a memoir of a life interrupted / Suleika Jaouad","EPLIDY","Idylwylde (Bonnie Doon)","139","Between two kingdoms : a memoir of a life interrupted / Suleika Jaouad","Jaouad Suleika","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Between%20two%20kingdoms%20%3A%20a%20memoir%20of%20a%20life%20interrupted%20%2F%20Suleika%20Jaouad"
"EPLIDY20211011Everything I never told you / Celeste Ng","EPLIDY","Idylwylde (Bonnie Doon)","80","Everything I never told you / Celeste Ng","Ng Celeste","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Everything%20I%20never%20told%20you%20%2F%20Celeste%20Ng"
"EPLIDY20211011Finding the mother tree : discovering the wisdom of the forest / Suzanne Simard","EPLIDY","Idylwylde (Bonnie Doon)","99","Finding the mother tree : discovering the wisdom of the forest / Suzanne Simard","Simard S Suzanne","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Finding%20the%20mother%20tree%20%3A%20discovering%20the%20wisdom%20of%20the%20forest%20%2F%20Suzanne%20Simard"
"EPLIDY20211011Hostage : a novel / Clare Mackintosh","EPLIDY","Idylwylde (Bonnie Doon)","79","Hostage : a novel / Clare Mackintosh","Mackintosh Clare","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Hostage%20%3A%20a%20novel%20%2F%20Clare%20Mackintosh"
"EPLIDY20211011Klara and the sun / Kazuo Ishiguro","EPLIDY","Idylwylde (Bonnie Doon)","230","Klara and the sun / Kazuo Ishiguro","Ishiguro Kazuo \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Klara%20and%20the%20sun%20%2F%20Kazuo%20Ishiguro"
"EPLIDY20211011Relax, dammit! : a user's guide to the age of anxiety / Timothy Caulfield","EPLIDY","Idylwylde (Bonnie Doon)","226","Relax, dammit! : a user's guide to the age of anxiety / Timothy Caulfield","Caulfield Timothy A \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Relax%2C%20dammit%21%20%3A%20a%20user%27s%20guide%20to%20the%20age%20of%20anxiety%20%2F%20Timothy%20Caulfield"
"EPLIDY20211011Somebody's daughter : a memoir / Ashley C. Ford","EPLIDY","Idylwylde (Bonnie Doon)","79","Somebody's daughter : a memoir / Ashley C. Ford","Ford Ashley C","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Somebody%27s%20daughter%20%3A%20a%20memoir%20%2F%20Ashley%20C%2E%20Ford"
"EPLIDY20211011Winter garden / Kristin Hannah","EPLIDY","Idylwylde (Bonnie Doon)","108","Winter garden / Kristin Hannah","Hannah Kristin","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Winter%20garden%20%2F%20Kristin%20Hannah"
"EPLIDY20211011Wintering : the power of rest and retreat in difficult times / Katherine May","EPLIDY","Idylwylde (Bonnie Doon)","74","Wintering : the power of rest and retreat in difficult times / Katherine May","May Katherine","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Wintering%20%3A%20the%20power%20of%20rest%20and%20retreat%20in%20difficult%20times%20%2F%20Katherine%20May"
