"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience","educators_fte","average_total_salary","average_state_salary","average_local_salary","average_federal_salary","average_years_of_experience","average_years_of_age"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Pupil Support","Home Visitor","Experienced","1","56488.120000000003","38511.980000000003","17976.139999999999",,"28","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Official/Administrative","ALL","Experienced","1","133789.25",,,"133789.25","17","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Non-Professional","ALL","ALL","Experienced","3","52525.199999999997","37556.389999999999","14968.809999999999",,"21","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Official/Administrative","Director","Experienced","1","133789.25",,,"133789.25","17","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Classroom Teacher","ALL","Experienced","3","57108.389999999999","40185.43","16922.970000000001",,"11","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Classroom Teacher","Teacher, Special Elementary","Experienced","3","57108.389999999999","40185.43","16922.970000000001",,"11","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Pupil Support","Specialist, Pupil Support","Experienced","3","77402.429999999993","52698.800000000003","24703.639999999999",,"26","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","ALL","ALL","ALL","Experienced","24","70496.360000000001","44924.589999999997","20238.029999999999","102224.53","16","45"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Pupil Support","Other Pupil Support","Experienced","5","60609.010000000002","47398.970000000001","20105.709999999999","53132.040000000001","12","41"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Pupil Support","Supervisor, Pupil Support","Experienced","2","110988.41",,,"110988.41","13","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Non-Professional","Skilled & Service Workers","Secretarial","Experienced","2","47340.019999999997","33882.160000000003","13457.860000000001",,"24","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","Experienced","3","57108.389999999999","40185.43","16922.970000000001",,"11","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Pupil Support","Other Pupil Support","Experienced","5","60609.010000000002","47398.970000000001","20105.709999999999","53132.040000000001","12","41"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Pupil Support","Home Visitor","Experienced","1","56488.120000000003","38511.980000000003","17976.139999999999",,"28","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Non-Professional","Skilled & Service Workers","ALL","Experienced","3","52525.199999999997","37556.389999999999","14968.809999999999",,"21","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Pupil Support","Speech and Hearing Therapist","Experienced","3","76347.880000000005","51253.800000000003","25094.07",,"21","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Classroom Teacher","ALL","Experienced","3","57108.389999999999","40185.43","16922.970000000001",,"11","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Non-Professional","Skilled & Service Workers","Secretarial","Experienced","2","47340.019999999997","33882.160000000003","13457.860000000001",,"24","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Pupil Support","Speech and Hearing Therapist","Experienced","3","76347.880000000005","51253.800000000003","25094.07",,"21","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Official/Administrative","Director","Experienced","1","133789.25",,,"133789.25","17","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Non-Professional","Skilled & Service Workers","Technical","Experienced","1","62895.559999999998","44904.860000000001","17990.700000000001",,"16","56"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Pupil Support","ALL","Experienced","17","72307.210000000006","47519.029999999999","22219.02","91702.949999999997","16","43"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Pupil Support","Psychologist","Experienced","3","62153.860000000001","41766.919999999998","20386.950000000001",,"6","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Professional","Pupil Support","Supervisor, Pupil Support","Experienced","2","110988.41",,,"110988.41","13","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Pupil Support","ALL","Experienced","17","72307.210000000006","47519.029999999999","22219.02","91702.949999999997","16","43"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Pupil Support","Psychologist","Experienced","3","62153.860000000001","41766.919999999998","20386.950000000001",,"6","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","All Educators","All Educators","White/Female","Professional","Pupil Support","Specialist, Pupil Support","Experienced","3","77402.429999999993","52698.800000000003","24703.639999999999",,"26","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Female","All Educators","Regular","All Educators","White/Female/Regular School","Non-Professional","ALL","ALL","Experienced","3","52525.199999999997","37556.389999999999","14968.809999999999",,"21","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Instructional Support","ALL","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","ALL","ALL","ALL","ALL","4","68950.309999999998","47481","21469.299999999999",,"14","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Official/Administrative","Specialist, General Support","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","ALL","ALL","ALL","4","68950.309999999998","47481","21469.299999999999",,"14","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Official/Administrative","Specialist, General Support","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","ALL","ALL","ALL","ALL","4","68950.309999999998","47481","21469.299999999999",,"14","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Pupil Support","Psychologist","ALL","2","67238.339999999997","45770.660000000003","21467.68",,"9","33"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Official/Administrative","ALL","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Pupil Support","ALL","ALL","2","67238.339999999997","45770.660000000003","21467.68",,"9","33"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Pupil Support","ALL","ALL","2","67238.339999999997","45770.660000000003","21467.68",,"9","33"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Instructional Support","ALL","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Pupil Support","Psychologist","ALL","2","67238.339999999997","45770.660000000003","21467.68",,"9","33"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Instructional Support","Other Instructional Support","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Official/Administrative","ALL","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","ALL","ALL","ALL","4","68950.309999999998","47481","21469.299999999999",,"14","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","ALL","ALL","ALL","Experienced","4","68950.309999999998","47481","21469.299999999999",,"14","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Instructional Support","Other Instructional Support","Experienced","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Pupil Support","ALL","Experienced","2","67238.339999999997","45770.660000000003","21467.68",,"9","33"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Official/Administrative","ALL","Experienced","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Official/Administrative","ALL","Experienced","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","ALL","ALL","Experienced","4","68950.309999999998","47481","21469.299999999999",,"14","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Official/Administrative","Specialist, General Support","Experienced","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Instructional Support","Other Instructional Support","Experienced","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Instructional Support","ALL","Experienced","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Pupil Support","Psychologist","Experienced","2","67238.339999999997","45770.660000000003","21467.68",,"9","33"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Pupil Support","ALL","Experienced","2","67238.339999999997","45770.660000000003","21467.68",,"9","33"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","Pupil Support","Psychologist","Experienced","2","67238.339999999997","45770.660000000003","21467.68",,"9","33"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","Regular","All Educators","White/Male/Regular School","Professional","ALL","ALL","Experienced","4","68950.309999999998","47481","21469.299999999999",,"14","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","ALL","ALL","ALL","Experienced","4","68950.309999999998","47481","21469.299999999999",,"14","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Instructional Support","ALL","Experienced","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","Male","All Educators","All Educators","All Educators","White/Male","Professional","Official/Administrative","Specialist, General Support","Experienced","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Specialist, General Support","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","ALL","ALL","27","67123.949999999997","44200.510000000002","21026.59","83287.490000000005","12","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Classroom Teacher","ALL","ALL","4","61935.769999999997","43404.860000000001","18530.919999999998",,"13","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","ALL","ALL","27","67123.949999999997","44200.510000000002","21026.59","83287.490000000005","12","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Home Visitor","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"28","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Non-Professional","ALL","ALL","ALL","7","40331.790000000001","37556.389999999999","14968.809999999999","31186.73","13","43"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","Psychologist","ALL","8","61862.610000000001","41863.160000000003","20545.389999999999","58041.099999999999","5","32"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","ALL","34","68682.460000000006","44434.959999999999","20701.799999999999","93387.839999999997","12","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","ALL","6","57513.169999999998","43720.349999999999","18336.310000000001","53132.040000000001","11","39"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Instructional Support","Other Instructional Support","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Non-Professional","Skilled & Service Workers","Technical","ALL","1","62895.559999999998","44904.860000000001","17990.700000000001",,"16","56"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","ALL","ALL","7","40331.790000000001","37556.389999999999","14968.809999999999","31186.73","13","43"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Technical","ALL","1","62895.559999999998","44904.860000000001","17990.700000000001",,"16","56"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Psychologist","ALL","8","61862.610000000001","41863.160000000003","20545.389999999999","58041.099999999999","5","32"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","ALL","1","133789.25",,,"133789.25","17","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Instructional Support","ALL","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Official/Administrative","Specialist, General Support","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","ALL","3","48063.339999999997","33882.160000000003","13457.860000000001","49509.980000000003","25","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","4","61935.769999999997","43404.860000000001","18530.919999999998",,"13","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Supervisor, Pupil Support","ALL","2","110988.41",,,"110988.41","13","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","ALL","ALL","ALL","34","68682.460000000006","44434.959999999999","20701.799999999999","93387.839999999997","12","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","Speech and Hearing Therapist","ALL","7","65956.350000000006","44051.349999999999","21905",,"11","37"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Non-Professional","Skilled & Service Workers","Secretarial","ALL","3","48063.339999999997","33882.160000000003","13457.860000000001","49509.980000000003","25","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","4","61935.769999999997","43404.860000000001","18530.919999999998",,"13","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","ALL","7","65956.350000000006","44051.349999999999","21905",,"11","37"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Non-Professional","Skilled & Service Workers","ALL","ALL","7","40331.790000000001","37556.389999999999","14968.809999999999","31186.73","13","43"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","Home Visitor","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"28","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","ALL","41","63842.099999999999","43790.089999999997","20147","65742.899999999994","13","41"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Other Instructional Support","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Specialist, Pupil Support","ALL","3","77402.429999999993","52698.800000000003","24703.639999999999",,"26","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","Other Pupil Support","ALL","6","57513.169999999998","43720.349999999999","18336.310000000001","53132.040000000001","11","39"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","Supervisor, Pupil Support","ALL","2","110988.41",,,"110988.41","13","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","Specialist, Pupil Support","ALL","3","77402.429999999993","52698.800000000003","24703.639999999999",,"26","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","ALL","ALL","ALL","ALL","41","63842.099999999999","43790.089999999997","20147","65742.899999999994","13","41"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","ALL","2","95138.690000000002","38511.980000000003","17976.139999999999","133789.25","21","53"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Official/Administrative","ALL","ALL","2","95138.690000000002","38511.980000000003","17976.139999999999","133789.25","21","53"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Official/Administrative","Director","ALL","1","133789.25",,,"133789.25","17","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","ALL","7","40331.790000000001","37556.389999999999","14968.809999999999","31186.73","13","43"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","ALL","ALL","4","61935.769999999997","43404.860000000001","18530.919999999998",,"13","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","ALL","ALL","Early Career","7","55800.900000000001","37114.849999999999","18686.049999999999",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","Early Career","1","42033.940000000002","29005.860000000001","13028.08",,"2","26"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Non-Professional","ALL","ALL","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","ALL","Early Career","7","55800.900000000001","37114.849999999999","18686.049999999999",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","Early Career","7","55800.900000000001","37114.849999999999","18686.049999999999",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","ALL","ALL","ALL","Early Career","10","46584.32","37114.849999999999","18686.049999999999","25078.970000000001","2","28"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","Psychologist","Early Career","2","57960.760000000002","38100.010000000002","19860.75",,"2","26"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Psychologist","Early Career","2","57960.760000000002","38100.010000000002","19860.75",,"2","26"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","Early Career","4","58162.709999999999","38649.519999999997","19513.200000000001",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","All Educators","All Educators","All Educators","Regular","All Educators","Regular School","Professional","Pupil Support","Other Pupil Support","Early Career","1","42033.940000000002","29005.860000000001","13028.08",,"2","26"
