"year","county","b25106_002e","b25106_006e","b25106_010e","b25106_014e","b25106_018e","b25106_022e","b25106_024e","b25106_028e","b25106_032e","b25106_036e","b25106_040e","b25106_044e","state","county_1"
"2011-01-01T00:00:00.000","Sussex County, Virginia","2315","351","78","64","50","19","1285","214","124","19","31","0","51","183"
"2011-01-01T00:00:00.000","Tazewell County, Virginia","13105","1056","691","259","234","104","4914","1555","226","45","10","0","51","185"
"2011-01-01T00:00:00.000","Warren County, Virginia","10554","639","513","555","590","609","3649","904","300","340","89","27","51","187"
"2011-01-01T00:00:00.000","Washington County, Virginia","17279","1641","739","446","397","264","5785","1403","510","131","0","0","51","191"
"2011-01-01T00:00:00.000","Westmoreland County, Virginia","5309","487","277","306","247","50","1768","364","115","148","9","0","51","193"
"2011-01-01T00:00:00.000","Wise County, Virginia","10839","980","555","324","17","39","4638","1383","237","0","0","0","51","195"
"2011-01-01T00:00:00.000","Wythe County, Virginia","8563","712","277","214","116","97","3047","622","267","9","0","0","51","197"
"2011-01-01T00:00:00.000","York County, Virginia","18735","688","887","705","1165","1487","5524","600","750","596","234","70","51","199"
"2011-01-01T00:00:00.000","Alexandria city, Virginia","28868","954","1008","865","1670","3672","35349","3171","3504","3460","3163","876","51","510"
"2011-01-01T00:00:00.000","Bedford city, Virginia","1735","165","173","111","80","0","1041","301","179","0","0","0","51","515"
"2011-01-01T00:00:00.000","Bristol city, Virginia","4769","649","217","115","97","22","3104","1099","142","11","47","0","51","520"
"2011-01-01T00:00:00.000","Buena Vista city, Virginia","1712","211","113","47","5","32","969","355","134","9","0","0","51","530"
"2011-01-01T00:00:00.000","Charlottesville city, Virginia","7179","399","427","531","446","326","10208","2740","1443","784","248","62","51","540"
"2011-01-01T00:00:00.000","Chesapeake city, Virginia","58660","2877","3147","3791","5422","6295","20238","3610","3573","1824","1083","276","51","550"
"2011-01-01T00:00:00.000","Colonial Heights city, Virginia","4659","209","261","302","238","98","2477","319","372","110","23","0","51","570"
"2011-01-01T00:00:00.000","Covington city, Virginia","1790","163","112","44","33","19","756","266","18","7","0","0","51","580"
"2011-01-01T00:00:00.000","Danville city, Virginia","10426","1306","928","433","146","35","8512","3506","711","124","43","0","51","590"
"2011-01-01T00:00:00.000","Emporia city, Virginia","1216","238","57","69","23","24","1309","533","37","0","0","0","51","595"
"2011-01-01T00:00:00.000","Fairfax city, Virginia","5880","158","145","214","515","746","2590","381","311","204","219","252","51","600"
"2011-01-01T00:00:00.000","Falls Church city, Virginia","2966","61","125","87","112","434","1841","137","133","246","167","63","51","610"
"2011-01-01T00:00:00.000","Franklin city, Virginia","1475","169","71","0","126","48","1997","586","538","135","73","0","51","620"
"2011-01-01T00:00:00.000","Fredericksburg city, Virginia","3619","128","144","59","400","283","5722","1310","1169","662","82","0","51","630"
"2011-01-01T00:00:00.000","Galax city, Virginia","2227","364","74","36","11","20","1298","413","94","36","10","0","51","640"
"2011-01-01T00:00:00.000","Hampton city, Virginia","32165","2190","2215","1961","2825","1521","20502","4625","4087","1475","359","61","51","650"
"2011-01-01T00:00:00.000","Harrisonburg city, Virginia","5667","303","381","450","256","129","9512","3112","1509","183","66","0","51","660"
"2011-01-01T00:00:00.000","Hopewell city, Virginia","4441","345","445","240","203","25","4418","943","732","169","0","11","51","670"
"2011-01-01T00:00:00.000","Lexington city, Virginia","880","67","64","0","26","8","847","287","26","0","11","0","51","678"
"2011-01-01T00:00:00.000","Lynchburg city, Virginia","15796","1500","984","974","517","223","12717","3873","1913","305","130","9","51","680"
"2011-01-01T00:00:00.000","Manassas city, Virginia","7883","318","450","409","640","633","3989","675","742","542","335","29","51","683"
"2011-01-01T00:00:00.000","Manassas Park city, Virginia","2867","64","131","215","517","546","1371","254","99","143","180","0","51","685"
"2011-01-01T00:00:00.000","Martinsville city, Virginia","3444","351","324","140","44","31","2514","1165","146","31","0","0","51","690"
"2011-01-01T00:00:00.000","Newport News city, Virginia","36279","2377","2346","2414","2990","1170","33698","7158","5425","2851","849","81","51","700"
"2011-01-01T00:00:00.000","Norfolk city, Virginia","39469","3093","2720","3199","3511","2164","45607","10700","8330","3532","1128","286","51","710"
"2011-01-01T00:00:00.000","Norton city, Virginia","959","79","61","0","20","0","791","241","12","32","0","0","51","720"
"2011-01-01T00:00:00.000","Petersburg city, Virginia","5832","546","506","285","169","43","6347","1421","1163","488","45","0","51","730"
"2011-01-01T00:00:00.000","Poquoson city, Virginia","3785","133","150","111","216","297","740","92","187","46","0","11","51","735"
"2011-01-01T00:00:00.000","Portsmouth city, Virginia","22507","1899","2046","1980","1901","869","14392","3969","2491","966","307","14","51","740"
"2011-01-01T00:00:00.000","Radford city, Virginia","2744","184","220","64","63","36","2900","1404","406","22","53","0","51","750"
"2011-01-01T00:00:00.000","Richmond city, Virginia","37574","3690","3217","2815","2258","1692","46041","14139","7737","2572","700","111","51","760"
"2011-01-01T00:00:00.000","Roanoke city, Virginia","24212","2497","2047","1729","1023","378","18680","6118","2307","346","115","21","51","770"
"2011-01-01T00:00:00.000","Salem city, Virginia","6859","378","608","447","195","199","3085","760","463","117","10","0","51","775"
"2011-01-01T00:00:00.000","Staunton city, Virginia","6374","723","199","400","271","127","4143","1348","570","118","33","0","51","790"
"2011-01-01T00:00:00.000","Suffolk city, Virginia","22769","1341","992","1498","1798","2338","7536","2069","951","705","229","22","51","800"
"2011-01-01T00:00:00.000","Virginia Beach city, Virginia","108165","4801","6493","8134","10623","9982","55876","7111","8687","7111","3529","699","51","810"
"2011-01-01T00:00:00.000","Waynesboro city, Virginia","5129","457","305","191","238","108","3621","1393","458","64","37","7","51","820"
"2011-01-01T00:00:00.000","Williamsburg city, Virginia","1830","109","121","78","63","48","2376","435","441","156","80","83","51","830"
"2011-01-01T00:00:00.000","Winchester city, Virginia","5054","429","291","331","256","291","5093","1192","809","218","73","0","51","840"
"2011-01-01T00:00:00.000","Accomack County, Virginia","10199","1483","519","393","152","88","3558","831","243","56","2","0","51","001"
"2011-01-01T00:00:00.000","Albemarle County, Virginia","24731","1519","1061","992","1257","1678","12667","1854","2035","1107","443","98","51","003"
"2011-01-01T00:00:00.000","Alleghany County, Virginia","5629","463","253","210","136","41","1306","397","58","22","0","26","51","005"
"2011-01-01T00:00:00.000","Amelia County, Virginia","4049","364","336","112","319","111","952","286","0","26","0","0","51","007"
"2011-01-01T00:00:00.000","Amherst County, Virginia","9634","731","621","404","196","125","3059","733","228","78","27","0","51","009"
"2011-01-01T00:00:00.000","Appomattox County, Virginia","4417","387","195","122","100","46","1440","400","98","0","0","0","51","011"
"2011-01-01T00:00:00.000","Arlington County, Virginia","43096","1187","1026","1069","2629","5453","49340","4243","4094","3799","4173","2057","51","013"
"2011-01-01T00:00:00.000","Augusta County, Virginia","22814","1730","1076","907","1000","457","5207","837","664","123","49","0","51","015"
"2011-01-01T00:00:00.000","Bath County, Virginia","1633","108","63","88","17","36","293","23","37","16","0","0","51","017"
"2011-01-01T00:00:00.000","Bedford County, Virginia","22704","1365","1271","874","888","688","4275","969","479","161","71","0","51","019"
"2011-01-01T00:00:00.000","Bland County, Virginia","2234","161","66","120","27","25","429","97","0","0","0","0","51","021"
"2011-01-01T00:00:00.000","Botetourt County, Virginia","11230","565","560","394","453","337","1559","343","90","51","20","0","51","023"
"2011-01-01T00:00:00.000","Brunswick County, Virginia","4314","631","398","117","63","8","1812","579","167","39","0","0","51","025"
"2011-01-01T00:00:00.000","Buchanan County, Virginia","7192","980","232","23","67","0","1943","664","32","13","0","0","51","027"
"2011-01-01T00:00:00.000","Buckingham County, Virginia","4175","579","247","172","29","0","1524","327","65","0","86","0","51","029"
"2011-01-01T00:00:00.000","Campbell County, Virginia","16322","1061","742","638","583","249","5288","1671","425","40","0","0","51","031"
"2011-01-01T00:00:00.000","Caroline County, Virginia","8664","733","540","528","664","362","1812","309","184","248","51","46","51","033"
"2011-01-01T00:00:00.000","Carroll County, Virginia","9737","856","574","364","200","34","2819","655","253","9","14","0","51","035"
"2011-01-01T00:00:00.000","Charles City County, Virginia","2339","223","157","186","71","59","408","62","26","17","0","32","51","036"
"2011-01-01T00:00:00.000","Charlotte County, Virginia","3513","433","142","79","187","16","1021","300","62","0","1","0","51","037"
"2011-01-01T00:00:00.000","Chesterfield County, Virginia","88141","3496","3733","5313","6842","4604","24754","3548","4158","2382","926","141","51","041"
"2011-01-01T00:00:00.000","Clarke County, Virginia","4269","250","173","170","212","326","1295","124","125","122","35","13","51","043"
"2011-01-01T00:00:00.000","Craig County, Virginia","1756","62","46","38","24","25","220","33","6","0","0","0","51","045"
"2011-01-01T00:00:00.000","Culpeper County, Virginia","11476","554","452","631","1079","1328","4274","988","429","511","151","84","51","047"
"2011-01-01T00:00:00.000","Cumberland County, Virginia","3023","280","264","120","197","20","953","154","112","25","32","0","51","049"
"2010-01-01T00:00:00.000","Accomack County, Virginia","10436","1670","589","322","188","141","3649","731","289","64","0","0","51","001"
"2010-01-01T00:00:00.000","Albemarle County, Virginia","24510","1365","1011","1098","1459","1644","12949","1844","2230","789","356","120","51","003"
"2010-01-01T00:00:00.000","Alleghany County, Virginia","5758","440","303","177","77","21","1206","358","79","15","0","14","51","005"
"2010-01-01T00:00:00.000","Amelia County, Virginia","4080","432","256","116","203","126","821","162","0","29","18","0","51","007"
"2010-01-01T00:00:00.000","Amherst County, Virginia","9576","737","554","298","196","173","3130","797","192","76","27","0","51","009"
"2010-01-01T00:00:00.000","Appomattox County, Virginia","4539","255","291","78","75","20","1437","359","81","0","0","0","51","011"
"2010-01-01T00:00:00.000","Arlington County, Virginia","43168","1278","1070","1265","2641","5534","48724","4347","4241","3612","3827","2006","51","013"
"2010-01-01T00:00:00.000","Augusta County, Virginia","22683","1877","1123","836","994","352","5226","1049","446","62","28","0","51","015"
"2010-01-01T00:00:00.000","Bath County, Virginia","1761","83","80","112","19","41","264","10","44","0","0","0","51","017"
"2010-01-01T00:00:00.000","Bedford County, Virginia","22933","1383","1398","867","859","619","4217","1002","377","126","22","0","51","019"
"2010-01-01T00:00:00.000","Bland County, Virginia","2189","123","53","131","27","52","391","90","0","0","0","0","51","021"
"2010-01-01T00:00:00.000","Botetourt County, Virginia","11264","622","486","426","482","333","1654","309","87","52","7","0","51","023"
"2010-01-01T00:00:00.000","Brunswick County, Virginia","4263","518","373","207","107","12","1823","440","196","25","0","0","51","025"
"2010-01-01T00:00:00.000","Buchanan County, Virginia","7254","973","177","31","62","0","1869","553","28","0","0","0","51","027"
"2010-01-01T00:00:00.000","Buckingham County, Virginia","3632","619","177","49","7","0","1227","250","38","0","23","0","51","029"
"2010-01-01T00:00:00.000","Campbell County, Virginia","16657","1194","762","703","477","240","5348","1638","353","13","0","0","51","031"
"2010-01-01T00:00:00.000","Caroline County, Virginia","8517","549","559","488","656","334","1753","365","141","220","19","48","51","033"
"2010-01-01T00:00:00.000","Carroll County, Virginia","9770","933","436","249","181","30","3048","591","213","9","11","0","51","035"
"2010-01-01T00:00:00.000","Charles City County, Virginia","2306","239","192","140","51","50","407","59","17","0","0","43","51","036"
"2010-01-01T00:00:00.000","Charlotte County, Virginia","3440","463","170","138","136","13","975","273","72","0","2","0","51","037"
"2010-01-01T00:00:00.000","Chesterfield County, Virginia","88092","3489","3628","5459","6416","4397","24312","3769","4273","2031","804","127","51","041"
"2010-01-01T00:00:00.000","Clarke County, Virginia","4195","235","166","193","161","342","1340","191","150","107","41","14","51","043"
"2010-01-01T00:00:00.000","Craig County, Virginia","1704","150","46","39","0","17","285","22","6","0","0","0","51","045"
"2010-01-01T00:00:00.000","Culpeper County, Virginia","11498","486","572","645","1135","1189","4336","905","489","439","97","64","51","047"
"2010-01-01T00:00:00.000","Cumberland County, Virginia","3089","321","219","144","241","27","880","217","97","0","19","0","51","049"
"2010-01-01T00:00:00.000","Dickenson County, Virginia","4972","574","182","55","28","0","1198","498","54","4","0","0","51","051"
"2010-01-01T00:00:00.000","Dinwiddie County, Virginia","7427","538","437","420","334","160","2373","354","255","133","37","8","51","053"
"2010-01-01T00:00:00.000","Essex County, Virginia","3341","400","185","206","159","99","1125","115","146","23","0","0","51","057"
"2010-01-01T00:00:00.000","Fairfax County, Virginia","274448","6416","7528","10086","18290","40638","107320","9483","10519","11485","9828","4173","51","059"
"2010-01-01T00:00:00.000","Fauquier County, Virginia","17633","605","771","830","1132","1912","4736","615","675","404","222","10","51","061"
"2010-01-01T00:00:00.000","Floyd County, Virginia","4970","466","182","139","124","25","1364","267","58","29","0","0","51","063"
"2010-01-01T00:00:00.000","Fluvanna County, Virginia","7957","492","276","638","358","229","1171","189","135","32","20","0","51","065"
"2010-01-01T00:00:00.000","Franklin County, Virginia","18324","1448","1170","770","572","416","5031","1039","250","202","0","0","51","067"
"2010-01-01T00:00:00.000","Frederick County, Virginia","22495","1324","1184","1442","1199","1685","6063","754","1178","396","99","66","51","069"
"2010-01-01T00:00:00.000","Giles County, Virginia","5527","483","298","137","103","35","1573","387","155","0","0","0","51","071"
"2010-01-01T00:00:00.000","Gloucester County, Virginia","11544","705","506","639","873","427","2470","536","287","77","20","33","51","073"
"2010-01-01T00:00:00.000","Goochland County, Virginia","6233","410","298","194","303","283","598","116","7","16","45","4","51","075"
"2010-01-01T00:00:00.000","Grayson County, Virginia","5573","411","245","95","37","24","1285","270","23","22","0","0","51","077"
"2010-01-01T00:00:00.000","Greene County, Virginia","5357","303","315","383","386","94","1352","147","418","116","0","0","51","079"
"2010-01-01T00:00:00.000","Greensville County, Virginia","2525","347","149","96","30","14","860","119","133","36","0","0","51","081"
"2010-01-01T00:00:00.000","Halifax County, Virginia","11124","1540","627","409","232","106","3526","1098","334","7","0","0","51","083"
"2010-01-01T00:00:00.000","Hanover County, Virginia","30301","1311","1230","1283","1987","1632","5813","666","876","448","310","0","51","085"
"2010-01-01T00:00:00.000","Henrico County, Virginia","81504","3931","5130","5139","5297","3676","40263","7192","7416","3052","857","262","51","087"
"2010-01-01T00:00:00.000","Henry County, Virginia","17396","1751","923","538","370","98","5513","1830","280","38","14","29","51","089"
"2010-01-01T00:00:00.000","Highland County, Virginia","866","62","23","81","0","16","264","54","11","0","0","0","51","091"
"2010-01-01T00:00:00.000","Isle of Wight County, Virginia","10995","703","516","363","836","556","2558","588","292","66","15","10","51","093"
"2010-01-01T00:00:00.000","James City County, Virginia","19772","756","894","975","1492","1370","6079","599","1015","460","310","261","51","095"
"2010-01-01T00:00:00.000","King and Queen County, Virginia","2263","204","235","148","69","10","552","102","32","23","0","0","51","097"
"2010-01-01T00:00:00.000","King George County, Virginia","6261","230","258","105","509","493","1933","288","268","138","18","19","51","099"
"2010-01-01T00:00:00.000","King William County, Virginia","5049","272","331","251","414","179","860","163","128","30","15","0","51","101"
"2010-01-01T00:00:00.000","Lancaster County, Virginia","4180","341","385","94","196","97","1241","269","168","23","0","2","51","103"
"2010-01-01T00:00:00.000","Lee County, Virginia","7263","801","430","132","43","0","2573","910","41","0","0","0","51","105"
"2010-01-01T00:00:00.000","Loudoun County, Virginia","77022","1322","1764","2682","5646","17374","18308","1580","2108","2083","1834","789","51","107"
"2010-01-01T00:00:00.000","Louisa County, Virginia","10367","872","615","638","418","328","2886","700","441","58","0","0","51","109"
"2010-01-01T00:00:00.000","Lunenburg County, Virginia","3361","356","237","202","59","42","1154","338","108","0","0","0","51","111"
"2010-01-01T00:00:00.000","Madison County, Virginia","4221","352","195","200","214","73","992","174","52","13","0","0","51","113"
"2010-01-01T00:00:00.000","Mathews County, Virginia","3131","238","108","194","96","33","642","64","152","66","0","0","51","115"
"2010-01-01T00:00:00.000","Mecklenburg County, Virginia","9463","1137","675","388","173","72","3131","874","187","45","0","0","51","117"
"2010-01-01T00:00:00.000","Middlesex County, Virginia","3489","270","167","189","131","19","814","172","85","42","0","0","51","119"
"2010-01-01T00:00:00.000","Montgomery County, Virginia","19387","1228","1004","741","705","411","14982","5982","1452","492","168","44","51","121"
"2010-01-01T00:00:00.000","Nelson County, Virginia","5086","407","127","261","208","141","1448","390","66","79","0","0","51","125"
"2010-01-01T00:00:00.000","New Kent County, Virginia","5865","180","304","286","293","284","648","79","75","102","0","0","51","127"
"2010-01-01T00:00:00.000","Northampton County, Virginia","3617","606","267","121","159","37","1471","324","189","25","0","0","51","131"
"2010-01-01T00:00:00.000","Northumberland County, Virginia","4619","396","239","248","251","109","859","174","117","0","0","0","51","133"
"2010-01-01T00:00:00.000","Nottoway County, Virginia","3608","420","296","208","170","23","1999","514","330","40","0","0","51","135"
"2010-01-01T00:00:00.000","Orange County, Virginia","9937","717","701","803","598","380","2732","535","279","185","49","0","51","137"
"2010-01-01T00:00:00.000","Page County, Virginia","7282","621","499","234","194","135","2347","620","284","34","0","0","51","139"
"2010-01-01T00:00:00.000","Patrick County, Virginia","5973","410","355","145","77","2","1371","335","103","40","0","0","51","141"
"2010-01-01T00:00:00.000","Pittsylvania County, Virginia","21094","2512","1531","709","415","209","5469","1721","331","3","19","0","51","143"
"2010-01-01T00:00:00.000","Powhatan County, Virginia","7743","592","239","375","414","368","894","141","54","123","17","0","51","145"
"2010-01-01T00:00:00.000","Prince Edward County, Virginia","4638","465","325","205","123","57","2676","903","333","0","0","0","51","147"
"2010-01-01T00:00:00.000","Prince George County, Virginia","7893","438","313","171","233","277","2581","227","343","209","3","0","51","149"
"2010-01-01T00:00:00.000","Prince William County, Virginia","93372","2541","3346","4649","8708","16528","31507","2809","4171","4243","2680","896","51","153"
"2010-01-01T00:00:00.000","Pulaski County, Virginia","10892","973","663","328","429","96","4006","1218","189","48","0","0","51","155"
"2010-01-01T00:00:00.000","Rappahannock County, Virginia","2294","161","132","126","96","133","869","105","120","17","10","13","51","157"
"2010-01-01T00:00:00.000","Richmond County, Virginia","2402","239","147","118","49","0","605","152","18","0","20","4","51","159"
"2010-01-01T00:00:00.000","Roanoke County, Virginia","29401","1390","1424","1469","1183","738","8432","1385","1200","148","230","0","51","161"
"2010-01-01T00:00:00.000","Rockbridge County, Virginia","7160","642","463","398","356","86","2212","691","171","37","0","0","51","163"
"2010-01-01T00:00:00.000","Rockingham County, Virginia","22200","1296","1206","1283","869","531","7501","1623","905","114","54","26","51","165"
"2010-01-01T00:00:00.000","Russell County, Virginia","8881","734","455","122","167","37","2648","1092","46","0","0","0","51","167"
"2010-01-01T00:00:00.000","Scott County, Virginia","7403","716","242","74","97","42","2207","570","21","2","37","0","51","169"
"2010-01-01T00:00:00.000","Shenandoah County, Virginia","12039","851","575","609","676","462","5277","1292","529","257","79","0","51","171"
"2010-01-01T00:00:00.000","Smyth County, Virginia","9474","898","499","99","105","45","3518","845","141","47","0","0","51","173"
"2010-01-01T00:00:00.000","Southampton County, Virginia","5004","579","297","297","240","43","1567","386","221","19","5","0","51","175"
"2010-01-01T00:00:00.000","Spotsylvania County, Virginia","32759","1186","1368","2018","2841","3112","8250","1280","1202","891","525","27","51","177"
"2010-01-01T00:00:00.000","Stafford County, Virginia","31502","841","820","1103","2814","4464","8681","834","928","1263","640","160","51","179"
"2010-01-01T00:00:00.000","Surry County, Virginia","1840","137","90","79","52","81","641","52","96","46","0","0","51","181"
"2010-01-01T00:00:00.000","Sussex County, Virginia","2544","364","91","112","38","31","1252","312","116","31","46","0","51","183"
"2010-01-01T00:00:00.000","Tazewell County, Virginia","13215","1007","579","293","228","105","4800","1579","200","61","13","0","51","185"
"2010-01-01T00:00:00.000","Warren County, Virginia","10591","671","527","563","765","661","3569","888","379","257","99","31","51","187"
"2010-01-01T00:00:00.000","Washington County, Virginia","16853","1718","717","327","368","225","5858","1492","491","70","0","0","51","191"
"2010-01-01T00:00:00.000","Westmoreland County, Virginia","5433","463","327","245","248","67","1702","200","187","96","10","18","51","193"
"2010-01-01T00:00:00.000","Wise County, Virginia","10973","1057","511","246","21","30","4777","1460","240","0","0","0","51","195"
"2010-01-01T00:00:00.000","Wythe County, Virginia","8981","803","305","233","21","97","2684","697","157","9","0","0","51","197"
"2010-01-01T00:00:00.000","York County, Virginia","18871","696","828","633","1158","1232","5131","576","659","465","147","64","51","199"
"2010-01-01T00:00:00.000","Alexandria city, Virginia","29103","1037","836","881","1936","3971","34635","3366","3808","3585","2363","712","51","510"
"2010-01-01T00:00:00.000","Bedford city, Virginia","1852","157","213","136","55","0","930","257","154","0","0","0","51","515"
"2010-01-01T00:00:00.000","Bristol city, Virginia","4909","577","255","144","120","25","3039","1106","112","0","33","0","51","520"
"2010-01-01T00:00:00.000","Buena Vista city, Virginia","1745","213","89","80","18","20","948","261","132","9","0","0","51","530"
"2010-01-01T00:00:00.000","Charlottesville city, Virginia","7143","492","455","453","435","328","10147","2803","1618","613","123","26","51","540"
"2010-01-01T00:00:00.000","Chesapeake city, Virginia","58988","2876","3383","3880","5460","5859","19790","3695","3357","1644","1040","190","51","550"
"2010-01-01T00:00:00.000","Colonial Heights city, Virginia","4652","195","204","345","248","149","2423","415","362","80","14","0","51","570"
"2010-01-01T00:00:00.000","Covington city, Virginia","1814","176","100","42","29","18","827","281","37","6","0","0","51","580"
"2010-01-01T00:00:00.000","Danville city, Virginia","10623","1359","992","425","165","45","8825","3517","782","131","17","0","51","590"
"2010-01-01T00:00:00.000","Emporia city, Virginia","1164","188","42","82","10","25","1242","441","58","0","0","0","51","595"
"2010-01-01T00:00:00.000","Fairfax city, Virginia","6148","97","120","213","545","944","2376","290","317","186","168","194","51","600"
"2010-01-01T00:00:00.000","Falls Church city, Virginia","3006","79","67","86","195","445","1700","158","143","238","126","88","51","610"
"2010-01-01T00:00:00.000","Franklin city, Virginia","1631","161","74","37","76","65","1893","535","513","76","41","0","51","620"
"2010-01-01T00:00:00.000","Fredericksburg city, Virginia","3592","147","126","120","331","292","5614","1398","1183","657","44","0","51","630"
"2010-01-01T00:00:00.000","Galax city, Virginia","2105","416","54","19","16","24","1221","482","118","36","0","0","51","640"
"2010-01-01T00:00:00.000","Hampton city, Virginia","31573","2175","2265","2132","2722","1191","21710","4844","4078","1537","291","81","51","650"
"2010-01-01T00:00:00.000","Harrisonburg city, Virginia","5770","303","452","287","289","94","9195","3072","1478","290","51","0","51","660"
"2010-01-01T00:00:00.000","Hopewell city, Virginia","4607","376","376","251","163","37","4307","924","669","188","0","13","51","670"
"2010-01-01T00:00:00.000","Lexington city, Virginia","1079","95","46","10","24","7","1029","443","67","0","0","0","51","678"
"2010-01-01T00:00:00.000","Lynchburg city, Virginia","15707","1519","998","805","432","194","12168","3430","1636","214","90","10","51","680"
"2010-01-01T00:00:00.000","Manassas city, Virginia","8003","287","430","389","731","756","3729","707","695","459","376","52","51","683"
"2010-01-01T00:00:00.000","Manassas Park city, Virginia","2993","103","112","330","569","608","1213","243","62","188","108","17","51","685"
"2010-01-01T00:00:00.000","Martinsville city, Virginia","3519","377","276","164","32","11","2403","1167","96","24","0","0","51","690"
"2010-01-01T00:00:00.000","Newport News city, Virginia","36831","2473","2140","2678","3068","1008","33822","7322","5617","2598","779","57","51","700"
"2010-01-01T00:00:00.000","Norfolk city, Virginia","39675","3417","2714","3316","3100","2225","45386","11068","8010","2944","795","243","51","710"
"2010-01-01T00:00:00.000","Norton city, Virginia","952","82","37","11","10","0","812","311","25","28","0","0","51","720"
"2010-01-01T00:00:00.000","Petersburg city, Virginia","6252","643","516","312","142","43","6053","1484","1044","304","51","0","51","730"
"2010-01-01T00:00:00.000","Poquoson city, Virginia","3835","199","146","117","195","281","689","77","203","44","7","9","51","735"
"2010-01-01T00:00:00.000","Portsmouth city, Virginia","22970","1919","2394","2052","1937","929","14355","3958","2266","925","261","6","51","740"
"2010-01-01T00:00:00.000","Radford city, Virginia","2927","251","302","84","87","26","2740","1441","333","42","31","0","51","750"
"2010-01-01T00:00:00.000","Richmond city, Virginia","37507","3830","3016","2871","2346","1650","45991","13878","7677","2568","657","92","51","760"
"2010-01-01T00:00:00.000","Roanoke city, Virginia","24005","2477","2211","1578","734","404","18828","6177","2158","407","117","42","51","770"
"2010-01-01T00:00:00.000","Salem city, Virginia","6800","348","528","369","200","174","3090","709","421","84","14","0","51","775"
"2010-01-01T00:00:00.000","Staunton city, Virginia","6290","689","301","351","229","168","4118","1250","585","100","28","0","51","790"
"2010-01-01T00:00:00.000","Suffolk city, Virginia","22638","1393","880","1393","1831","2388","7488","2305","802","555","148","26","51","800"
"2010-01-01T00:00:00.000","Virginia Beach city, Virginia","109099","5084","6529","8254","10498","9069","54845","6581","8954","7008","2671","651","51","810"
"2010-01-01T00:00:00.000","Waynesboro city, Virginia","5020","464","403","173","201","86","3526","1178","466","46","44","8","51","820"
"2010-01-01T00:00:00.000","Williamsburg city, Virginia","2015","105","134","70","75","59","2054","433","244","142","64","69","51","830"
"2010-01-01T00:00:00.000","Winchester city, Virginia","5173","457","294","351","293","220","5048","1159","908","169","53","0","51","840"
"2017-01-01T00:00:00.000","Charles City County, Virginia","2415","259","163","104","54","45","484","65","52","22","12","0","51","036"
"2017-01-01T00:00:00.000","Culpeper County, Virginia","12272","485","488","669","922","549","4565","892","548","462","235","27","51","047"
"2017-01-01T00:00:00.000","Dinwiddie County, Virginia","7982","793","369","251","292","19","2365","566","310","159","5","1","51","053"
"2017-01-01T00:00:00.000","Greene County, Virginia","5852","346","277","323","360","124","1408","151","137","74","29","0","51","079"
"2017-01-01T00:00:00.000","Hanover County, Virginia","31070","971","1017","1018","1550","1254","7138","1060","791","579","92","38","51","085"
"2017-01-01T00:00:00.000","Lunenburg County, Virginia","3227","386","182","111","75","6","1253","255","122","35","0","0","51","111"
"2017-01-01T00:00:00.000","Orange County, Virginia","10406","668","455","561","566","374","3064","573","315","286","53","12","51","137"
"2017-01-01T00:00:00.000","Emporia city, Virginia","902","152","43","11","11","8","1217","396","272","35","0","0","51","595"
"2017-01-01T00:00:00.000","Wythe County, Virginia","9036","750","358","250","225","41","2856","675","220","50","10","0","51","197"
"2017-01-01T00:00:00.000","Chesapeake city, Virginia","58843","2729","2890","3071","4315","3250","24188","4122","4004","2266","1643","290","51","550"
"2017-01-01T00:00:00.000","Colonial Heights city, Virginia","4471","308","281","218","188","22","2621","642","471","311","26","0","51","570"
"2017-01-01T00:00:00.000","Harrisonburg city, Virginia","6445","311","326","437","168","99","10403","2951","1588","533","186","0","51","660"
"2017-01-01T00:00:00.000","Albemarle County, Virginia","25459","1213","846","767","895","998","14556","1971","1935","1351","779","110","51","003"
"2017-01-01T00:00:00.000","Bland County, Virginia","2116","107","111","37","14","0","445","111","93","0","0","0","51","021"
"2017-01-01T00:00:00.000","Bedford County, Virginia","25167","1533","968","819","666","387","5760","1150","719","120","78","12","51","019"
"2017-01-01T00:00:00.000","Botetourt County, Virginia","11274","742","483","307","345","224","1964","315","234","107","29","18","51","023"
"2017-01-01T00:00:00.000","Buckingham County, Virginia","4298","372","235","131","40","6","1407","418","114","3","34","13","51","029"
"2017-01-01T00:00:00.000","Wise County, Virginia","10455","714","460","174","103","10","4649","1533","328","62","0","0","51","195"
"2017-01-01T00:00:00.000","Bristol city, Virginia","4372","330","262","110","72","0","3046","964","505","70","13","0","51","520"
"2017-01-01T00:00:00.000","Covington city, Virginia","1805","236","34","0","0","0","594","176","100","8","0","0","51","580"
"2017-01-01T00:00:00.000","Portsmouth city, Virginia","19936","1579","1572","1283","1421","365","16680","3892","3250","1477","395","53","51","740"
"2017-01-01T00:00:00.000","Williamsburg city, Virginia","2198","85","216","71","140","16","2451","537","476","190","82","5","51","830"
"2017-01-01T00:00:00.000","Virginia Beach city, Virginia","107096","4831","6064","6248","7772","5928","60635","7380","9024","8274","4517","887","51","810"
"2017-01-01T00:00:00.000","Alleghany County, Virginia","5225","416","228","21","43","51","1641","461","97","58","0","0","51","005"
"2017-01-01T00:00:00.000","Carroll County, Virginia","9760","811","625","260","284","19","2757","742","120","34","0","18","51","035"
