"barcode","file_name","year","first_name","middle_name","surname","alias","gender","age","physical_description","owner_s_name","owner_s_alias","prior_state_of_residence","locality","source","date_added"
"1138028","_0003_0008_0001-0003","1814","Salley",,,,"F","10",,"James Daniel",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0008_0001-0003","1814","Amey",,,,"F","8",,"James Daniel",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0008_0001-0003","1814","Pheba",,,,"F","8",,"James Daniel",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0008_0001-0003","1814","Sylvia",,,,"F","6",,"James Daniel",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0008_0001-0003","1814","Eliza",,,,"F","4",,"James Daniel",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0008_0001-0003","1814","Susanna",,,,"F","2",,"James Daniel",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0009_0001-0002","1814","Harry",,,,"M","18",,"Robert Greenwood",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0010_0001-0002","1814","Joseph",,,,"M","21",,"Samuel Moody",,"Georgia","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0011_0001-0002","1814","Dolly",,,,"F","25",,"John P Robinson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0011_0001-0002","1814","Ben",,,,"M","16",,"John P Robinson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0011_0001-0002","1814","Quilly",,,,"F","6",,"John P Robinson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0011_0001-0002","1814","Betty",,,,"F","3",,"John P Robinson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0012_0001-0002","1814","Tina",,,,"F","11",,"Charles Somerhill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0012_0001-0002","1814","Anderson",,,,"M","10",,"Charles Somerhill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0013_0001-0002","1814","Nace",,,,"M","27",,"George C Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0013_0001-0002","1814","Joe",,,,"M","30",,"George C Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0013_0001-0002","1814","Samuel",,,,"M","15",,"George C Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0013_0001-0002","1814","Peggy",,,,"F","16",,"George C Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0013_0001-0002","1814","Suckey",,,,"F","4",,"George C Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0014_0001-0002","1814","Baptist",,,,"M","23",,"John Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0014_0001-0002","1814","Robbin",,,,"M","16",,"John Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0014_0001-0002","1814","Ambrus",,,,"M","12",,"John Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0014_0001-0002","1814","Sarah",,,,"F","18",,"John Somervill",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0015_0001-0003","1814","Suckey",,,,"F","43",,"William B Stokes",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0015_0001-0003","1814","Milley",,,,"F","21",,"William B Stokes",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0015_0001-0003","1814","Parthena",,,,"F","8",,"William B Stokes",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0015_0001-0003","1814","Elina",,,,"F","5",,"William B Stokes",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0016_0001-0002","1815","Essex",,,,"M","13",,"John Wagstaff",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0017_0001-0002","1816","Harry",,,,"M","26",,"John Wagstaff",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0017_0001-0002","1816","Silver",,,,,"16",,"John Wagstaff",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0018_0001-0002","1817","Jane",,,,"F","15",,"James Blanks",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","George",,,,"M","38",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","Wylie",,,,"M","16",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","Anthoney",,,,"M","10",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","Phillis",,,,"F","39",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","Nancy",,,,"F","20",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","Pheobe",,,,"F","7",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","Betsey",,,,"F","4",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","Sucky",,,,"F","2",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0019_0001-0002","1817","Mourning",,,,"F","1",,"Major James Maclin",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0020_0001-0003","1817","Sulley",,,,"F","31",,"Joseph F Speed",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0021_0001-0002","1817","George",,,,"M",,,"Edmund H Vaughan",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0021_0001-0002","1817","Henry",,,,"M",,,,,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0021_0001-0002","1817","Webb",,,,,,,,,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0021_0001-0002","1817","violet",,,,,,,,,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0021_0001-0002","1817","Moses",,,,,,,,,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0021_0001-0002","1817","Mary",,,,,,,,,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0021_0001-0002","1817","George",,,,,,,,,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0022_0001-0002","1818","Punch",,,,"M","40",,"Thomas Palmer",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0022_0001-0002","1818","Washington",,,,"M","21",,"Thomas Palmer",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0023_0001-0002","1818","Rachel",,,,"F","13",,"John P Robinson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Jane",,,,"F",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Winney",,,,"F",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Sterling",,,,"M",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Granderson",,,,"M",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Tom",,,,"M",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Docter",,,,"M",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Bekcy",,,,"F",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Salley",,,,"F",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Cage",,,,"F",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Moses",,,,"M",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Rafe",,,,"M",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0024_0001-0002","1819","Bucky",,,,"M",,,"Stark Daniel",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0025_0001-0002","1819","Judy",,,,,,,"Peter W Hutchison","Hutcherson","Georgia","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0003_0025_0001-0002","1819","Sampson",,,,,,,"Peter W Hutchison","Hutcherson","Georgia","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1188995","_0003_0001_0001-0002","1812","Dolley",,,,"F","24",,"William Wilson Jr",,"North Carolina","Norfolk County","Norfolk County (Va.) Free Negro and Slave Records, 1718-1862","2021-01-08T00:00:00.000"
"1188995","_0003_0002_0001-0002","1817","Joe",,,,"M","70",,"John Hodges",,"North Carolina","Norfolk County","Norfolk County (Va.) Free Negro and Slave Records, 1718-1862","2021-01-08T00:00:00.000"
"1188995","_0003_0002_0001-0002","1817","Voilet",,,,"F","25",,"John Hodges",,"North Carolina","Norfolk County","Norfolk County (Va.) Free Negro and Slave Records, 1718-1862","2021-01-08T00:00:00.000"
"1188995","_0003_0002_0001-0002","1817","Betty",,,,"F","11",,"John Hodges",,"North Carolina","Norfolk County","Norfolk County (Va.) Free Negro and Slave Records, 1718-1862","2021-01-08T00:00:00.000"
"1188995","_0003_0002_0001-0002","1817","Hannah",,,,"F","8",,"John Hodges",,"North Carolina","Norfolk County","Norfolk County (Va.) Free Negro and Slave Records, 1718-1862","2021-01-08T00:00:00.000"
"1188995","_0003_0002_0001-0002","1817","Harriet",,,,"F","6",,"John Hodges",,"North Carolina","Norfolk County","Norfolk County (Va.) Free Negro and Slave Records, 1718-1862","2021-01-08T00:00:00.000"
"1188995","_0003_0002_0001-0002","1817","Sylvester",,,,"F","4",,"John Hodges",,"North Carolina","Norfolk County","Norfolk County (Va.) Free Negro and Slave Records, 1718-1862","2021-01-08T00:00:00.000"
"1188995","_0003_0002_0001-0002","1817","Priscilla",,,,"F",,,"John Hodges",,"North Carolina","Norfolk County","Norfolk County (Va.) Free Negro and Slave Records, 1718-1862","2021-01-08T00:00:00.000"
"1189869","_0005_0001_0001-0002","1799","Tom",,,,,,,"James Cox",,"Maryland","Northumberland County","Northumberland County (Va.) Free Negro and Slave Records, 1786-1862","2021-01-08T00:00:00.000"
"1189869","_0005_0001_0001-0002","1799","Philes",,,,,,,"James Cox",,"Maryland","Northumberland County","Northumberland County (Va.) Free Negro and Slave Records, 1786-1862","2021-01-08T00:00:00.000"
"1189869","_0005_0001_0001-0002","1799","Nell",,,,,,,"James Cox",,"Maryland","Northumberland County","Northumberland County (Va.) Free Negro and Slave Records, 1786-1862","2021-01-08T00:00:00.000"
"1189869","_0005_0001_0001-0002","1799","Jeny",,,,,,,"James Cox",,"Maryland","Northumberland County","Northumberland County (Va.) Free Negro and Slave Records, 1786-1862","2021-01-08T00:00:00.000"
"1189869","_0005_0001_0001-0002","1799","Charles",,,,,,,"James Cox",,"Maryland","Northumberland County","Northumberland County (Va.) Free Negro and Slave Records, 1786-1862","2021-01-08T00:00:00.000"
"1189869","_0005_0001_0001-0002","1799","Phebe",,,,,,,"James Cox",,"Maryland","Northumberland County","Northumberland County (Va.) Free Negro and Slave Records, 1786-1862","2021-01-08T00:00:00.000"
"1189869","_0005_0001_0001-0002","1799","Jack",,,,,,,"James Cox",,"Maryland","Northumberland County","Northumberland County (Va.) Free Negro and Slave Records, 1786-1862","2021-01-08T00:00:00.000"
"1189869","_0005_0002_0001-0002","1803","Unidentified",,,,,,,"William Harding",,"Maryland","Northumberland County","Northumberland County (Va.) Free Negro and Slave Records, 1786-1862","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Monday",,,,"M","40",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Cuffy",,,,"M","25",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Tom",,,"Long Tom","M","30",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Foote",,,,"M","22",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","G",,,,"M","45",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Will",,,,"M","50",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Cesar",,,,"M","20",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","York",,,,"M","25",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Garrack",,,,"M","28",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Ben",,,,"M","35",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Harry",,,,"M","35",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Simon",,,,"M","22",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Dick",,,,"M","25",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Cesar",,,"Old Cesar","M","45",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Cuffy",,,,"M","30",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","London",,,,"M","35",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Tom",,,,"M","25",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Mary",,,,"F","40",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Dianna",,,,"F","20",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Hannah",,,"Old Hannah","F","57",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Polly",,,,"F","25",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Celia",,,,"F","40",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Pendar",,,,"F","50",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Hagar",,,,"F","20",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Nancy",,,,"F","22",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Ron",,,,"F","25",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Ron",,,,"F","35",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Bina",,,,"F","16",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Franky",,,,"F","18",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Fanny",,,,"F","4",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Molly",,,,"F","1",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Hannah",,,,"F","1",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Prince",,,,"M","16",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Chance",,,,"M","14",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Oronoko",,,,"M","11",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Billy",,,,"M","1",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0001_0001-0002","1780","Dick",,,,"M","5",,"Samuel Elbert",,"Georgia","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0002_0001-0004","1814","Start",,,,"M","35",,"Henry W Watkins",,"South Carolina","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0002_0001-0004","1814","Jack",,,,"M","35",,"Henry W Watkins",,"South Carolina","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0002_0001-0004","1814","Joe",,,,"M","18",,"Henry W Watkins",,"South Carolina","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0002_0001-0004","1814","Spencer",,,,"M","17",,"Henry W Watkins",,"South Carolina","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0002_0001-0004","1814","Sucky",,,,"F","35",,"Henry W Watkins",,"South Carolina","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1177495","_0004_0002_0001-0004","1814","Bowser",,,,"M","26",,"Henry W Watkins",,"South Carolina","Powhatan County","Powhatan County (Va.) Free Negro and Slave Records, 1780-1866","2021-01-08T00:00:00.000"
"1119722","_0004_0001_0001-0002","1790","Unidentified",,,,,,,"William Bryant",,,"Southampton County","Southampton County (Va.) Free Negro and Slave Records, 1754-1860","2021-01-08T00:00:00.000"
"1119722","_0004_0002_0001-0002","1798","Unidentified",,,,,,,"John Lee",,,"Southampton County","Southampton County (Va.) Free Negro and Slave Records, 1754-1860","2021-01-08T00:00:00.000"
"1119722","_0004_0003_0001-0002","1816","Jinney",,,,"F","10",,"Benjamin Devany","Devaney","North Carolina","Southampton County","Southampton County (Va.) Free Negro and Slave Records, 1754-1860","2021-01-08T00:00:00.000"
"1138039","_0002_0001_0001-0003","1814","Charles",,,,,"22",,"Samuel Smith",,"Maryland","Winchester","Winchester (Va.) Free Negro and Slave Records, 1814-1857","2021-01-08T00:00:00.000"
"7741629","_0002_0001_0001-0002","1812","Will",,,,"M","20","dark complexion","James Scott",,,"Campbell County","Campbell County (Va.) Deeds, 1783-1873","2021-01-08T00:00:00.000"
"7741629","_0002_0002_0001-0002","1813","Hagar",,,,"F","16",,"J W Bradley",,"North Carolina","Campbell County","Campbell County (Va.) Deeds, 1783-1873","2021-01-08T00:00:00.000"
"7741629","_0002_0002_0001-0002","1813","Collin",,,,"M","14",,"J W Bradley",,"North Carolina","Campbell County","Campbell County (Va.) Deeds, 1783-1873","2021-01-08T00:00:00.000"
"7770664","_0001_0001_0001-0002","1803","Esther",,,,,,,"Jane Contee",,"Maryland","Arlington County","Arlington County (Va.) Certificates of Importation, 1792-1853","2022-06-21T00:00:00.000"
"7770664","_0001_0001_0001-0002","1803","Nell",,,,,,,"Jane Contee",,"Maryland","Arlington County","Arlington County (Va.) Certificates of Importation, 1792-1853","2022-06-22T00:00:00.000"
"7770664","_0001_0001_0001-0002","1803","Basil",,,,,,,"Jane Contee",,"Maryland","Arlington County","Arlington County (Va.) Certificates of Importation, 1792-1853","2022-06-21T00:00:00.000"
