"year","county","b01003_001e","b03003_003e","b02008_001e","b02009_001e","b02010_001e","b02011_001e","b02012_001e","b02013_001e","state","county_1"
"2011-01-01T00:00:00.000","Culpeper County, Virginia","46427","4047","36681","7941","441","782","242","1987","51","047"
"2014-01-01T00:00:00.000","Winchester city, Virginia","27031","4338","22459","3350","348","777","29","931","51","840"
"2011-01-01T00:00:00.000","Cumberland County, Virginia","9928","148","6520","3438","24","0","54","56","51","049"
"2012-01-01T00:00:00.000","Accomack County, Virginia","33454","2902","23188","10047","296","49","0","497","51","001"
"2012-01-01T00:00:00.000","Albemarle County, Virginia","99484","5343","83917","10940","643","5501","2","1414","51","003"
"2012-01-01T00:00:00.000","Alleghany County, Virginia","16297","165","15353","886","9","180","0","29","51","005"
"2012-01-01T00:00:00.000","Amelia County, Virginia","12674","84","9366","3173","140","105","18","65","51","007"
"2012-01-01T00:00:00.000","Amherst County, Virginia","32301","636","25248","6599","481","240","18","479","51","009"
"2012-01-01T00:00:00.000","Appomattox County, Virginia","14952","20","11691","3412","27","33","0","16","51","011"
"2012-01-01T00:00:00.000","Arlington County, Virginia","209077","31505","155148","19772","1884","23507","421","15734","51","013"
"2012-01-01T00:00:00.000","Augusta County, Virginia","73662","1576","69119","3213","404","560","105","951","51","015"
"2012-01-01T00:00:00.000","Bath County, Virginia","4713","143","4499","169","0","34","0","11","51","017"
"2012-01-01T00:00:00.000","Bedford County, Virginia","68750","1125","63911","4290","398","901","52","204","51","019"
"2012-01-01T00:00:00.000","Bland County, Virginia","6827","20","6618","209","20","0","0","20","51","021"
"2012-01-01T00:00:00.000","Botetourt County, Virginia","33074","386","31732","1337","86","265","0","108","51","023"
"2012-01-01T00:00:00.000","Brunswick County, Virginia","17372","306","7288","10056","22","71","17","78","51","025"
"2012-01-01T00:00:00.000","Buchanan County, Virginia","24071","90","23210","505","169","175","0","73","51","027"
"2012-01-01T00:00:00.000","Buckingham County, Virginia","17071","189","10681","6308","84","132","0","58","51","029"
"2012-01-01T00:00:00.000","Campbell County, Virginia","54797","936","45986","8315","389","659","40","208","51","031"
"2012-01-01T00:00:00.000","Caroline County, Virginia","28510","992","19568","8798","474","360","44","150","51","033"
"2012-01-01T00:00:00.000","Carroll County, Virginia","29989","791","29599","396","1","64","0","304","51","035"
"2012-01-01T00:00:00.000","Charles City County, Virginia","7226","99","3129","3646","602","15","7","3","51","036"
"2012-01-01T00:00:00.000","Charlotte County, Virginia","12546","247","8539","3921","87","19","2","108","51","037"
"2012-01-01T00:00:00.000","Chesterfield County, Virginia","316895","22613","228934","74180","3184","12689","345","5209","51","041"
"2012-01-01T00:00:00.000","Clarke County, Virginia","14143","493","13024","903","91","185","0","159","51","043"
"2012-01-01T00:00:00.000","Craig County, Virginia","5186","0","5163","38","41","27","0","0","51","045"
"2012-01-01T00:00:00.000","Culpeper County, Virginia","46894","4121","37300","8126","393","793","370","1574","51","047"
"2012-01-01T00:00:00.000","Cumberland County, Virginia","9951","121","6509","3485","38","0","53","47","51","049"
"2012-01-01T00:00:00.000","Dickenson County, Virginia","15877","74","15756","76","78","53","0","0","51","051"
"2012-01-01T00:00:00.000","Dinwiddie County, Virginia","27926","690","18263","9389","117","202","0","222","51","053"
"2012-01-01T00:00:00.000","Essex County, Virginia","11130","350","6670","4460","117","26","24","23","51","057"
"2012-01-01T00:00:00.000","Fairfax County, Virginia","1083770","167774","729177","112082","11874","213804","2758","62362","51","059"
"2012-01-01T00:00:00.000","Fauquier County, Virginia","65495","4237","58619","6435","183","1367","20","486","51","061"
"2012-01-01T00:00:00.000","Floyd County, Virginia","15268","410","14723","306","233","194","0","0","51","063"
"2012-01-01T00:00:00.000","Fluvanna County, Virginia","25749","763","21304","4390","157","344","21","181","51","065"
"2012-01-01T00:00:00.000","Franklin County, Virginia","56012","1424","50880","5013","244","373","125","86","51","067"
"2012-01-01T00:00:00.000","Frederick County, Virginia","78397","5257","72650","3975","516","1258","163","1354","51","069"
"2012-01-01T00:00:00.000","Giles County, Virginia","17149","206","16823","382","129","51","0","55","51","071"
"2012-01-01T00:00:00.000","Gloucester County, Virginia","36821","954","32814","3556","445","567","42","199","51","073"
"2012-01-01T00:00:00.000","Goochland County, Virginia","21496","447","16876","4603","63","119","9","111","51","075"
"2012-01-01T00:00:00.000","Grayson County, Virginia","15535","425","15033","371","22","7","93","101","51","077"
"2012-01-01T00:00:00.000","Greene County, Virginia","18453","785","16745","1418","93","295","68","183","51","079"
"2012-01-01T00:00:00.000","Greensville County, Virginia","12127","176","4661","7330","80","52","0","121","51","081"
"2012-01-01T00:00:00.000","Halifax County, Virginia","36140","597","21996","13631","101","163","6","434","51","083"
"2012-01-01T00:00:00.000","Hanover County, Virginia","99964","2172","88050","9947","731","1775","43","1116","51","085"
"2012-01-01T00:00:00.000","Henrico County, Virginia","307576","14907","190572","93987","3096","22306","616","4692","51","087"
"2012-01-01T00:00:00.000","Henry County, Virginia","53971","2594","41278","12300","371","344","0","653","51","089"
"2012-01-01T00:00:00.000","Highland County, Virginia","2317","5","2312","0","17","0","0","5","51","091"
"2012-01-01T00:00:00.000","Isle of Wight County, Virginia","35240","683","25815","9000","318","445","0","257","51","093"
"2012-01-01T00:00:00.000","James City County, Virginia","66939","3078","55220","9580","466","2008","117","743","51","095"
"2012-01-01T00:00:00.000","King and Queen County, Virginia","6968","197","4772","2164","19","21","0","17","51","097"
"2012-01-01T00:00:00.000","King George County, Virginia","23739","863","18745","4706","232","427","47","167","51","099"
"2012-01-01T00:00:00.000","King William County, Virginia","15861","321","12499","3172","409","23","0","77","51","101"
"2012-01-01T00:00:00.000","Lancaster County, Virginia","11371","111","8025","3236","50","123","0","14","51","103"
"2012-01-01T00:00:00.000","Lee County, Virginia","25528","410","24205","992","238","127","8","173","51","105"
"2012-01-01T00:00:00.000","Loudoun County, Virginia","314980","38826","230572","27629","2373","52269","800","14166","51","107"
"2012-01-01T00:00:00.000","Louisa County, Virginia","33083","752","26534","6381","406","239","0","234","51","109"
"2012-01-01T00:00:00.000","Lunenburg County, Virginia","12838","478","8109","4621","96","40","15","192","51","111"
"2012-01-01T00:00:00.000","Madison County, Virginia","13270","81","11574","1676","20","139","13","111","51","113"
"2012-01-01T00:00:00.000","Mathews County, Virginia","8965","119","7855","961","50","76","0","146","51","115"
"2012-01-01T00:00:00.000","Mecklenburg County, Virginia","32548","804","19698","12232","95","280","14","613","51","117"
"2012-01-01T00:00:00.000","Middlesex County, Virginia","10855","173","8666","2158","37","0","0","13","51","119"
"2012-01-01T00:00:00.000","Montgomery County, Virginia","94179","2527","84015","4319","498","6050","92","919","51","121"
"2012-01-01T00:00:00.000","Nelson County, Virginia","15000","160","12562","2482","106","20","0","8","51","125"
"2012-01-01T00:00:00.000","New Kent County, Virginia","18460","208","15142","2982","289","118","0","94","51","127"
"2012-01-01T00:00:00.000","Northampton County, Virginia","12408","873","7527","4762","0","65","0","110","51","131"
"2012-01-01T00:00:00.000","Northumberland County, Virginia","12389","92","8788","3601","9","0","0","0","51","133"
"2012-01-01T00:00:00.000","Nottoway County, Virginia","15875","621","9276","6377","96","45","6","194","51","135"
"2012-01-01T00:00:00.000","Orange County, Virginia","33625","1176","28613","4801","239","374","16","356","51","137"
"2012-01-01T00:00:00.000","Page County, Virginia","24038","397","23418","594","203","126","0","82","51","139"
"2012-01-01T00:00:00.000","Patrick County, Virginia","18513","450","17198","1278","96","2","0","13","51","141"
"2012-01-01T00:00:00.000","Pittsylvania County, Virginia","63318","1355","48413","14439","319","482","13","711","51","143"
"2012-01-01T00:00:00.000","Powhatan County, Virginia","28003","496","23817","3951","167","180","11","92","51","145"
"2012-01-01T00:00:00.000","Prince Edward County, Virginia","23017","516","14680","7975","112","235","12","257","51","147"
"2012-01-01T00:00:00.000","Prince George County, Virginia","36013","2189","22713","12003","387","856","183","559","51","149"
"2012-01-01T00:00:00.000","Prince William County, Virginia","404011","82387","258680","90058","4611","37758","1187","32587","51","153"
"2012-01-01T00:00:00.000","Pulaski County, Virginia","34869","455","32781","2066","195","250","0","99","51","155"
"2012-01-01T00:00:00.000","Rappahannock County, Virginia","7440","224","6989","456","80","11","0","82","51","157"
"2012-01-01T00:00:00.000","Richmond County, Virginia","9234","508","6248","2879","115","33","15","85","51","159"
"2012-01-01T00:00:00.000","Roanoke County, Virginia","92432","2015","84214","5490","445","2916","73","583","51","161"
"2012-01-01T00:00:00.000","Rockbridge County, Virginia","22357","301","21427","868","148","152","32","43","51","163"
"2012-01-01T00:00:00.000","Rockingham County, Virginia","76353","4085","73624","1683","665","644","0","566","51","165"
"2012-01-01T00:00:00.000","Russell County, Virginia","28773","119","28152","485","73","72","0","154","51","167"
"2012-01-01T00:00:00.000","Scott County, Virginia","23061","238","22854","207","86","63","10","4","51","169"
"2012-01-01T00:00:00.000","Shenandoah County, Virginia","42076","2560","40551","1082","285","307","14","415","51","171"
"2012-01-01T00:00:00.000","Smyth County, Virginia","32103","516","31233","808","192","145","0","67","51","173"
"2012-01-01T00:00:00.000","Southampton County, Virginia","18576","207","11515","7183","155","52","0","40","51","175"
"2012-01-01T00:00:00.000","Spotsylvania County, Virginia","122854","9399","94562","20540","1102","3749","240","5388","51","177"
"2012-01-01T00:00:00.000","Stafford County, Virginia","129446","12060","96027","24058","1280","5073","613","7067","51","179"
"2012-01-01T00:00:00.000","Surry County, Virginia","6988","88","3586","3326","35","47","0","27","51","181"
"2012-01-01T00:00:00.000","Sussex County, Virginia","12095","266","4917","7085","98","15","2","69","51","183"
"2012-01-01T00:00:00.000","Tazewell County, Virginia","44846","310","43287","1477","232","359","0","126","51","185"
"2012-01-01T00:00:00.000","Warren County, Virginia","37567","1322","35414","2068","363","783","65","212","51","187"
"2012-01-01T00:00:00.000","Washington County, Virginia","54691","712","53516","928","285","276","3","181","51","191"
"2012-01-01T00:00:00.000","Westmoreland County, Virginia","17468","1006","12157","5359","53","41","0","82","51","193"
"2012-01-01T00:00:00.000","Wise County, Virginia","41361","477","38820","2395","169","173","53","168","51","195"
"2012-01-01T00:00:00.000","Wythe County, Virginia","29203","279","27903","1137","25","170","0","22","51","197"
"2012-01-01T00:00:00.000","York County, Virginia","65503","3023","52618","9667","532","4189","180","474","51","199"
"2012-01-01T00:00:00.000","Alexandria city, Virginia","140337","22438","93514","32854","1613","10721","292","7249","51","510"
"2012-01-01T00:00:00.000","Bedford city, Virginia","6103","106","4746","1408","40","26","0","10","51","515"
"2012-01-01T00:00:00.000","Bristol city, Virginia","17747","147","16349","1275","129","160","27","71","51","520"
"2012-01-01T00:00:00.000","Buena Vista city, Virginia","6679","65","6111","566","15","10","5","12","51","530"
"2012-01-01T00:00:00.000","Charlottesville city, Virginia","43223","2134","30934","9152","512","3222","65","632","51","540"
"2012-01-01T00:00:00.000","Chesapeake city, Virginia","223233","9754","144673","69450","2491","8839","459","3653","51","550"
"2012-01-01T00:00:00.000","Colonial Heights city, Virginia","17426","703","14458","2321","41","672","9","94","51","570"
"2012-01-01T00:00:00.000","Covington city, Virginia","5903","110","5096","795","71","48","0","37","51","580"
"2012-01-01T00:00:00.000","Danville city, Virginia","43185","1235","21246","21276","172","476","30","614","51","590"
"2012-01-01T00:00:00.000","Emporia city, Virginia","5825","197","1911","3781","40","26","0","143","51","595"
"2012-01-01T00:00:00.000","Fairfax city, Virginia","22712","3536","17049","1369","227","3918","59","866","51","600"
"2012-01-01T00:00:00.000","Falls Church city, Virginia","12300","1095","9825","635","116","1397","19","619","51","610"
"2012-01-01T00:00:00.000","Franklin city, Virginia","8531","57","3471","4973","57","164","0","15","51","620"
"2012-01-01T00:00:00.000","Fredericksburg city, Virginia","24932","2607","16876","6212","188","910","12","1470","51","630"
"2012-01-01T00:00:00.000","Galax city, Virginia","6942","976","6624","292","93","10","0","65","51","640"
"2012-01-01T00:00:00.000","Hampton city, Virginia","137471","6317","62177","71375","1608","4141","139","1533","51","650"
"2012-01-01T00:00:00.000","Harrisonburg city, Virginia","49043","7816","42582","4123","203","2258","73","860","51","660"
"2012-01-01T00:00:00.000","Hopewell city, Virginia","22501","1415","13480","9142","182","68","0","197","51","670"
"2012-01-01T00:00:00.000","Lexington city, Virginia","6990","386","5761","814","96","378","0","329","51","678"
"2012-01-01T00:00:00.000","Lynchburg city, Virginia","75657","2275","50631","23284","800","2136","5","982","51","680"
"2012-01-01T00:00:00.000","Manassas city, Virginia","37943","11898","28868","5936","370","2098","0","2408","51","683"
"2012-01-01T00:00:00.000","Manassas Park city, Virginia","14409","4819","9621","2158","137","1520","38","1892","51","685"
"2012-01-01T00:00:00.000","Martinsville city, Virginia","13854","550","6990","6361","128","212","25","466","51","690"
"2012-01-01T00:00:00.000","Newport News city, Virginia","180831","13440","96888","77452","2761","7234","729","3448","51","700"
"2012-01-01T00:00:00.000","Norfolk city, Virginia","243056","16202","123078","109210","2978","10392","971","4864","51","710"
"2012-01-01T00:00:00.000","Norton city, Virginia","3971","55","3626","302","10","28","0","55","51","720"
"2012-01-01T00:00:00.000","Petersburg city, Virginia","32226","1192","6185","25799","155","338","37","114","51","730"
"2012-01-01T00:00:00.000","Poquoson city, Virginia","12110","221","11613","60","63","415","0","60","51","735"
"2012-01-01T00:00:00.000","Portsmouth city, Virginia","95786","2940","41901","52554","1315","1545","158","1311","51","740"
"2012-01-01T00:00:00.000","Radford city, Virginia","16511","388","14649","1605","58","365","40","196","51","750"
"2012-01-01T00:00:00.000","Richmond city, Virginia","205348","12539","93543","106587","3549","5654","185","3445","51","760"
"2012-01-01T00:00:00.000","Roanoke city, Virginia","96742","5153","66155","29451","1260","2068","128","1272","51","770"
"2012-01-01T00:00:00.000","Salem city, Virginia","24792","615","22193","1958","90","466","0","389","51","775"
"2012-01-01T00:00:00.000","Staunton city, Virginia","23906","532","20570","3453","220","287","5","208","51","790"
"2012-01-01T00:00:00.000","Suffolk city, Virginia","84216","2466","46349","37222","1087","1887","171","730","51","800"
"2012-01-01T00:00:00.000","Virginia Beach city, Virginia","439528","29365","317554","94778","4901","33848","1651","7286","51","810"
"2012-01-01T00:00:00.000","Waynesboro city, Virginia","21030","1345","17697","2847","407","238","24","439","51","820"
"2012-01-01T00:00:00.000","Williamsburg city, Virginia","14207","933","11060","2233","56","973","22","278","51","830"
"2012-01-01T00:00:00.000","Winchester city, Virginia","26330","3984","22109","3174","391","726","29","626","51","840"
"2010-01-01T00:00:00.000","Accomack County, Virginia","34066","2732","23411","10159","299","208","17","775","51","001"
"2010-01-01T00:00:00.000","Albemarle County, Virginia","96633","4790","81357","10446","535","5030","43","1440","51","003"
"2010-01-01T00:00:00.000","Alleghany County, Virginia","16406","72","15325","1022","3","113","0","18","51","005"
"2010-01-01T00:00:00.000","Amelia County, Virginia","12517","292","9307","3033","31","82","18","160","51","007"
"2010-01-01T00:00:00.000","Amherst County, Virginia","32315","675","25241","6605","470","215","0","397","51","009"
"2010-01-01T00:00:00.000","Appomattox County, Virginia","14653","36","11329","3353","0","38","0","44","51","011"
"2010-01-01T00:00:00.000","Arlington County, Virginia","197467","29359","144813","18694","1738","21912","353","17552","51","013"
"2010-01-01T00:00:00.000","Augusta County, Virginia","73201","1525","68994","3228","373","436","37","710","51","015"
"2010-01-01T00:00:00.000","Bath County, Virginia","4779","60","4573","172","0","34","0","0","51","017"
"2010-01-01T00:00:00.000","Bedford County, Virginia","67697","1063","62797","4191","421","758","35","331","51","019"
"2010-01-01T00:00:00.000","Bland County, Virginia","6873","21","6574","214","0","94","0","7","51","021"
"2010-01-01T00:00:00.000","Botetourt County, Virginia","32867","380","31310","1318","74","236","0","111","51","023"
"2010-01-01T00:00:00.000","Brunswick County, Virginia","17707","92","7220","10429","52","59","0","42","51","025"
"2010-01-01T00:00:00.000","Buchanan County, Virginia","24459","40","23589","503","211","153","0","16","51","027"
"2010-01-01T00:00:00.000","Buckingham County, Virginia","16874","122","10417","6394","81","37","0","93","51","029"
"2010-01-01T00:00:00.000","Campbell County, Virginia","54174","942","45857","8132","401","586","28","127","51","031"
"2010-01-01T00:00:00.000","Caroline County, Virginia","27844","974","19192","8546","377","265","100","189","51","033"
"2010-01-01T00:00:00.000","Carroll County, Virginia","29985","419","29527","361","290","92","0","29","51","035"
"2010-01-01T00:00:00.000","Charles City County, Virginia","7205","111","3150","3639","575","19","0","0","51","036"
"2010-01-01T00:00:00.000","Charlotte County, Virginia","12644","69","8486","4091","83","0","0","47","51","037"
"2010-01-01T00:00:00.000","Chesterfield County, Virginia","308633","20112","225732","69160","2825","11700","292","5216","51","041"
"2010-01-01T00:00:00.000","Clarke County, Virginia","14013","496","12900","873","87","160","0","232","51","043"
"2010-01-01T00:00:00.000","Craig County, Virginia","5173","0","5134","90","0","4","0","0","51","045"
"2010-01-01T00:00:00.000","Culpeper County, Virginia","45749","3855","36110","8045","384","759","0","1835","51","047"
"2010-01-01T00:00:00.000","Cumberland County, Virginia","9855","189","6537","3328","51","0","99","36","51","049"
"2010-01-01T00:00:00.000","Dickenson County, Virginia","15966","24","15869","86","118","10","21","0","51","051"
"2010-01-01T00:00:00.000","Dinwiddie County, Virginia","27449","651","18187","9076","192","173","4","55","51","053"
"2010-01-01T00:00:00.000","Essex County, Virginia","10901","278","6538","4278","156","57","34","6","51","057"
"2010-01-01T00:00:00.000","Fairfax County, Virginia","1048554","152973","708763","105349","10396","198610","2200","59405","51","059"
"2010-01-01T00:00:00.000","Fauquier County, Virginia","64546","3942","57091","6017","495","1255","0","765","51","061"
"2010-01-01T00:00:00.000","Floyd County, Virginia","15030","347","14537","326","191","140","0","0","51","063"
"2010-01-01T00:00:00.000","Fluvanna County, Virginia","25308","721","20943","4285","187","258","0","180","51","065"
"2010-01-01T00:00:00.000","Franklin County, Virginia","54938","1341","49788","4852","252","352","185","220","51","067"
"2010-01-01T00:00:00.000","Frederick County, Virginia","75835","4871","70042","3542","631","1067","157","1432","51","069"
"2010-01-01T00:00:00.000","Giles County, Virginia","17205","179","16923","345","193","21","0","75","51","071"
"2010-01-01T00:00:00.000","Gloucester County, Virginia","36610","963","32364","3473","449","425","39","315","51","073"
"2010-01-01T00:00:00.000","Goochland County, Virginia","21136","426","14824","6029","117","65","25","343","51","075"
"2010-01-01T00:00:00.000","Grayson County, Virginia","15855","383","15382","400","26","3","83","18","51","077"
"2010-01-01T00:00:00.000","Greene County, Virginia","18082","701","16344","1403","95","249","0","289","51","079"
"2010-01-01T00:00:00.000","Greensville County, Virginia","12181","154","4638","7351","72","66","0","89","51","081"
"2010-01-01T00:00:00.000","Halifax County, Virginia","36311","598","22261","13652","186","167","18","380","51","083"
"2010-01-01T00:00:00.000","Hanover County, Virginia","99172","2047","87795","9641","710","1630","162","791","51","085"
"2010-01-01T00:00:00.000","Henrico County, Virginia","300053","13353","188627","89937","2910","19868","357","4725","51","087"
"2010-01-01T00:00:00.000","Henry County, Virginia","54860","2471","41558","12682","121","298","0","910","51","089"
"2010-01-01T00:00:00.000","Highland County, Virginia","2395","6","2389","0","34","0","0","6","51","091"
"2010-01-01T00:00:00.000","Isle of Wight County, Virginia","34762","677","25622","8914","333","400","0","69","51","093"
"2010-01-01T00:00:00.000","James City County, Virginia","64386","2653","53003","9171","488","1753","97","1138","51","095"
"2010-01-01T00:00:00.000","King and Queen County, Virginia","6926","162","4664","2212","50","0","0","0","51","097"
"2010-01-01T00:00:00.000","King George County, Virginia","22794","824","18404","4307","239","395","87","253","51","099"
"2010-01-01T00:00:00.000","King William County, Virginia","15509","344","12147","3091","389","13","0","87","51","101"
"2010-01-01T00:00:00.000","Lancaster County, Virginia","11478","70","8093","3315","36","50","0","41","51","103"
"2010-01-01T00:00:00.000","Lee County, Virginia","25434","373","24099","951","87","165","42","114","51","105"
"2010-01-01T00:00:00.000","Loudoun County, Virginia","291653","34145","215519","24041","1938","45635","738","14157","51","107"
"2010-01-01T00:00:00.000","Louisa County, Virginia","32248","716","25763","6336","439","195","0","172","51","109"
"2010-01-01T00:00:00.000","Lunenburg County, Virginia","12968","405","8037","4801","36","29","14","175","51","111"
"2010-01-01T00:00:00.000","Madison County, Virginia","13342","289","11390","1654","124","78","22","152","51","113"
"2010-01-01T00:00:00.000","Mathews County, Virginia","9004","108","7951","940","74","40","0","74","51","115"
"2010-01-01T00:00:00.000","Mecklenburg County, Virginia","32774","773","19762","12418","123","227","18","547","51","117"
"2010-01-01T00:00:00.000","Middlesex County, Virginia","10831","127","8687","2107","40","25","0","37","51","119"
"2010-01-01T00:00:00.000","Montgomery County, Virginia","92527","2373","82563","4206","225","5831","92","975","51","121"
"2010-01-01T00:00:00.000","Nelson County, Virginia","14989","399","12639","2235","71","54","0","221","51","125"
"2010-01-01T00:00:00.000","New Kent County, Virginia","17655","147","14406","2865","308","156","0","20","51","127"
"2010-01-01T00:00:00.000","Northampton County, Virginia","12572","741","7584","4877","43","113","0","25","51","131"
"2010-01-01T00:00:00.000","Northumberland County, Virginia","12419","110","8862","3432","29","101","0","11","51","133"
"2010-01-01T00:00:00.000","Nottoway County, Virginia","15819","515","9000","6262","241","22","32","368","51","135"
"2010-01-01T00:00:00.000","Orange County, Virginia","32730","1096","28033","4636","119","333","17","223","51","137"
"2010-01-01T00:00:00.000","Page County, Virginia","24116","379","23483","502","151","122","0","78","51","139"
"2010-01-01T00:00:00.000","Patrick County, Virginia","18643","412","17303","1215","138","81","0","38","51","141"
"2010-01-01T00:00:00.000","Pittsylvania County, Virginia","63147","1272","47894","14388","316","232","15","859","51","143"
"2010-01-01T00:00:00.000","Powhatan County, Virginia","27758","475","22168","5377","162","175","0","102","51","145"
"2010-01-01T00:00:00.000","Prince Edward County, Virginia","22723","213","14518","8188","147","100","20","70","51","147"
"2010-01-01T00:00:00.000","Prince George County, Virginia","35129","2041","22269","11811","432","832","132","275","51","149"
"2010-01-01T00:00:00.000","Prince William County, Virginia","379415","75806","235671","80994","3584","33048","896","40181","51","153"
"2010-01-01T00:00:00.000","Pulaski County, Virginia","34963","485","32653","2049","180","214","0","216","51","155"
"2010-01-01T00:00:00.000","Rappahannock County, Virginia","7376","103","6837","512","92","12","0","77","51","157"
"2010-01-01T00:00:00.000","Richmond County, Virginia","9328","426","6245","2965","143","23","0","52","51","159"
"2010-01-01T00:00:00.000","Roanoke County, Virginia","91583","1924","84086","5014","428","2491","41","474","51","161"
"2010-01-01T00:00:00.000","Rockbridge County, Virginia","22217","34","21574","526","55","35","85","55","51","163"
"2010-01-01T00:00:00.000","Rockingham County, Virginia","74922","3761","72327","1817","378","542","17","611","51","165"
"2010-01-01T00:00:00.000","Russell County, Virginia","28842","28","28350","481","120","80","0","38","51","167"
"2010-01-01T00:00:00.000","Scott County, Virginia","23234","193","23063","172","125","37","42","48","51","169"
"2010-01-01T00:00:00.000","Shenandoah County, Virginia","41468","2330","39889","897","252","261","7","461","51","171"
"2010-01-01T00:00:00.000","Smyth County, Virginia","32383","467","31550","804","205","59","0","150","51","173"
"2010-01-01T00:00:00.000","Southampton County, Virginia","18493","98","11287","7176","170","89","0","15","51","175"
"2010-01-01T00:00:00.000","Spotsylvania County, Virginia","120212","8748","93713","19839","934","3696","248","4338","51","177"
"2010-01-01T00:00:00.000","Stafford County, Virginia","124587","10910","92745","22778","1368","4822","208","6888","51","179"
"2010-01-01T00:00:00.000","Surry County, Virginia","7039","92","3643","3410","34","0","0","3","51","181"
"2010-01-01T00:00:00.000","Sussex County, Virginia","12167","169","4681","7354","21","0","0","131","51","183"
"2010-01-01T00:00:00.000","Tazewell County, Virginia","44706","60","43020","1533","211","309","0","97","51","185"
"2010-01-01T00:00:00.000","Warren County, Virginia","37044","1279","34904","1939","371","546","71","208","51","187"
"2010-01-01T00:00:00.000","Washington County, Virginia","54322","695","53254","821","229","229","0","224","51","191"
"2010-01-01T00:00:00.000","Westmoreland County, Virginia","17237","913","11979","5101","242","135","0","239","51","193"
"2010-01-01T00:00:00.000","Wise County, Virginia","41496","461","38941","2315","123","149","33","202","51","195"
"2010-01-01T00:00:00.000","Wythe County, Virginia","29005","283","27761","1150","53","64","0","32","51","197"
"2010-01-01T00:00:00.000","York County, Virginia","64846","2826","52387","9196","463","3679","232","633","51","199"
"2010-01-01T00:00:00.000","Alexandria city, Virginia","133647","20057","88017","31162","1588","9517","285","7500","51","510"
"2010-01-01T00:00:00.000","Bedford city, Virginia","6177","91","4793","1486","94","24","0","3","51","515"
"2010-01-01T00:00:00.000","Bristol city, Virginia","17704","75","16350","1444","101","93","16","0","51","520"
"2010-01-01T00:00:00.000","Buena Vista city, Virginia","6653","59","6204","459","65","8","16","10","51","530"
"2010-01-01T00:00:00.000","Charlottesville city, Virginia","42267","2001","29937","9165","581","2968","43","958","51","540"
"2010-01-01T00:00:00.000","Chesapeake city, Virginia","219268","8622","142730","67807","2091","7963","125","3802","51","550"
"2010-01-01T00:00:00.000","Colonial Heights city, Virginia","17472","643","14863","2042","72","607","0","95","51","570"
"2010-01-01T00:00:00.000","Covington city, Virginia","5989","56","5204","821","55","68","0","0","51","580"
"2010-01-01T00:00:00.000","Danville city, Virginia","43787","1152","21620","21177","209","408","8","650","51","590"
"2010-01-01T00:00:00.000","Emporia city, Virginia","5822","219","1947","3664","23","40","0","177","51","595"
"2010-01-01T00:00:00.000","Fairfax city, Virginia","22058","3195","16629","1231","196","3573","42","1014","51","600"
"2010-01-01T00:00:00.000","Falls Church city, Virginia","11465","978","9135","530","83","1344","0","534","51","610"
"2010-01-01T00:00:00.000","Franklin city, Virginia","8549","22","3572","4908","87","133","0","0","51","620"
"2010-01-01T00:00:00.000","Fredericksburg city, Virginia","23375","2162","15525","5635","254","729","43","1538","51","630"
"2010-01-01T00:00:00.000","Galax city, Virginia","6936","963","6518","306","112","0","0","0","51","640"
"2010-01-01T00:00:00.000","Hampton city, Virginia","139046","5991","63594","70590","1520","4084","190","2123","51","650"
"2010-01-01T00:00:00.000","Harrisonburg city, Virginia","47406","6839","41159","3525","231","2039","87","1139","51","660"
"2010-01-01T00:00:00.000","Hopewell city, Virginia","22506","1285","13678","8641","135","128","0","168","51","670"
"2010-01-01T00:00:00.000","Lexington city, Virginia","6990","465","5769","590","197","211","10","482","51","678"
"2010-01-01T00:00:00.000","Lynchburg city, Virginia","73726","2087","49152","22640","768","1870","35","930","51","680"
"2010-01-01T00:00:00.000","Manassas city, Virginia","36067","10687","25901","5112","276","1776","0","4650","51","683"
"2010-01-01T00:00:00.000","Manassas Park city, Virginia","13195","4340","8256","1923","111","1223","59","2333","51","685"
"2010-01-01T00:00:00.000","Martinsville city, Virginia","14029","517","7156","6357","81","130","27","473","51","690"
"2010-01-01T00:00:00.000","Newport News city, Virginia","181822","12424","97191","77126","2246","7015","683","4319","51","700"
"2010-01-01T00:00:00.000","Norfolk city, Virginia","242143","15056","121164","109107","2675","9586","763","5133","51","710"
"2010-01-01T00:00:00.000","Norton city, Virginia","3886","0","3663","213","19","43","0","0","51","720"
"2010-01-01T00:00:00.000","Petersburg city, Virginia","32303","1134","6246","25739","115","345","145","97","51","730"
"2010-01-01T00:00:00.000","Poquoson city, Virginia","12099","185","11693","65","43","397","0","24","51","735"
"2010-01-01T00:00:00.000","Portsmouth city, Virginia","96785","2869","42948","52466","1223","1541","250","1342","51","740"
"2010-01-01T00:00:00.000","Radford city, Virginia","16318","365","14511","1454","71","305","44","189","51","750"
"2010-01-01T00:00:00.000","Richmond city, Virginia","201828","11219","88510","107137","2703","5310","136","3859","51","760"
"2010-01-01T00:00:00.000","Roanoke city, Virginia","95793","4443","65277","28848","706","1871","125","1429","51","770"
"2010-01-01T00:00:00.000","Salem city, Virginia","24641","529","22464","1860","124","394","0","246","51","775"
"2010-01-01T00:00:00.000","Staunton city, Virginia","23806","504","20585","3222","278","328","49","113","51","790"
