"docket_or_petition_num","town","address","extra_information_alternate_address","user","owner","twr_type","ant_height","twr_height","elev","antennas","equip_bldg","_5g_services","comments","backup_power_type","backup_power_size_duration","shared_backup_power","action_date"
,"Branford","* Beaver Road",,"SCLP","Nextel","self-support lattice","112","125","88","Add 9 ALP-1101 antennas","12x16",,"Tower Sharing",,,,"1997-02-05T00:00:00.000"
,"Branford","* Beaver Road",,"SNET/Cingular","American Tower","self-support lattice","113","125","88","replace existing antennas with 9 CSS DUO4-8670, 6 tower mount amplifiers, 1 LMU @ 32'",,,,,,,"2002-08-15T00:00:00.000"
,"Branford","* Beaver Road",,"Cingular","American Tower","self-support lattice","113","125","88","replace existing antennas with 6 new ones",,,"replace existing TMAs with 12 new ones",,,,"2006-07-27T00:00:00.000"
,"Branford","* Beaver Road",,"Pocket (now MetroPCS)","American Tower","self-support lattice","106","125","88","flush mount 3 antennas",,,,,,,"2008-11-20T00:00:00.000"
,"Branford","* Beaver Road",,"AT&T (Cingular)","American Tower","self-support lattice","113","125","88","add 3 new antennas to 6 existing antennas",,,,,,,"2011-04-01T00:00:00.000"
,"Branford","* Beaver Road",,"MetroPCS","American Tower","self-support lattice","n/a","125","88","n/a",,,"replace radio cabinet for LTE upgrade",,,,"2013-01-30T00:00:00.000"
,"Branford","* Beaver Road",,"AT&T","American Tower Corporation","self-support lattice","113","125","88","replace 3 antennas with 3 850/2300 MHz antennas",,,,,,,"2016-03-14T00:00:00.000"
,"Branford","* Beaver Road",,"AT&T","American Tower","self-support lattice","113","125","88","relocate 3 antennas, add 3 RRHs",,,,,,,"2017-04-10T00:00:00.000"
,"Branford","* Beaver Road",,"AT&T","American Tower","self-support lattice","113","125","88","replace 3 antennas w 3 x 700/850/2100/5G 850 MHz antennas & install 3 x 1900 MHz antennas;",,,,,,,"2019-04-01T00:00:00.000"
"Docket No. 44","Branford","*** Brushy Plain Road",,"SNET Cellular","SNET Cellular","monopole","150","150","232","(4-6)-whips","20x24",,,,,,"1984-07-24T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"SNET/SCLP","SNET/SCLP","monopole","150","150","232",,,,"message alert service antenna",,,,"1989-04-24T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"SNET/SCLP","SNET/SCLP","monopole",,,,,,,"Transfer of Certificate from SNET to Springwich Cellular Limited Partnership",,,,"1989-07-06T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"SNET/SCLP","SNET/SCLP","monopole","152","150","232","Directional panel antennas , Approx. 4'",,,"Increase Channels, Change Antenna Type",,,,"1992-09-10T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"SNET/SCLP","SNET/SCLP","monopole","132","150","232","9-Direct","15' x 26'",,"BAMN to share facility. SCLP is making request.",,,,"1994-03-30T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"Verizon","SCLP","monopole","110","154","232","12-antennas",,,,,,,"2000-10-19T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"Cingular","SCLP","monopole","153","154","232","replace existing with 6 CSS DUO1417-8686-4-0, 6 tower mount amplifiers",,,,,,,"2002-09-25T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"Verizon","SCLP","monopole","110","154","232","replace 6 of 12 cellular antennas with 6 PCS antennas",,,,,,,"2004-08-12T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"T-Mobile","SCLP","monopole","140","154","232","install 6 panel antennas","pad",,,,,,"2006-08-31T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"Cingular","SCLP","monopole","153","154","232","replace 6 existing panel antennas with 3 new antennas",,,,,,,"2007-07-03T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"T-Mobile","American Tower","monopole","140","154","232","replace 3 of 6 existing antennas",,,"UMTS upgrade",,,,"2009-04-02T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"Clearwire","American Tower","monopole","130","154","232","install 3 WiMAX antennas and 2 microwave dishes",,,,,,,"2010-08-02T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"Verizon","American Tower","monopole","113","154","232","replace 12 existing antennas with 6 cellular, 3 PCS, and 3 LTE antennas",,,,,,,"2012-01-27T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"AT&T","American Tower","monopole","153","154","232","add 3 LTE antennas to 3 existing GSM/UMTS antennas",,,,,,,"2012-08-10T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"T-Mobile","American Tower","monopole","140","154","232","replace 6 existing antennas with 6 multi-band antennas",,,"4G/LTE upgrade",,,,"2013-08-13T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"AT&T","American Tower","monopole","150","150","232","install 3 RRHs previously approved but never installed",,,,,,,"2015-03-23T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"Verizon","American Tower","monopole","113","150","232","replace 6 antennas w/ 3 1900 MHz, 3 dual band 700/2100 MHz, 3 RRHs",,,,,,,"2015-04-02T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"T-Mobile","American Tower","monopole","140","150","232","install 3 LTE antennas & 3 RRUs",,,,,,,"2015-05-06T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"AT&T","American Tower","monopole","150","150","232","replace 3 ant w/ 3 700/1900 MHz ant; replace 3 RRHs",,,,,,,"2017-01-03T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"Verizon","American Tower","monopole","113","150","232","replace 6 antennas w/ 6 700/850/1900/2100 MHz antennas on side-by-side mounts; add 12 RRHs",,,,,,,"2018-02-26T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"AT&T","American Tower","monopole","150","150","232","install 3 x 700/850/2100 MHz antennas & 3 x 2300 Mhz antennas; add 3 rru's",,,,,,,"2019-04-01T00:00:00.000"
,"Branford","*** Brushy Plain Road",,"T-Mobile","American Tower","monopole","140","150","232","relocate 6 antennas; replace 3 antennas w 3 x 600/700 MHz antennas; relocate 3 RRUs & replace 3 RRUs",,,"replace antenna mount",,,,"2019-11-04T00:00:00.000"
,"Branford","** Hosley Avenue",,"T-Mobile","Amtrak","monopole","150","150",,"add 6 EMS-RR90-17-02DP antennas to 3 existing antennas",,,"add 2 Nortel S8000 cabinets",,,,"2003-09-23T00:00:00.000"
,"Branford","** Hosley Avenue",,"T-Mobile","Amtrak","monopole","150","150",,"add 3 UMTS antennas to 3 existing GSM antennas",,,,,,,"2010-12-29T00:00:00.000"
,"Branford","** Hosley Avenue",,"T-Mobile","Amtrak","monopole","150","150",,"replace 3 ant. w/ 3 1900 MHz and add 3 2100 MHz, replace 3 TMAs, add 3 RRUs",,,,,,,"2015-07-06T00:00:00.000"
,"Branford","** Hosley Avenue",,"T-Mobile","Amtrak","monopole","150","150",,"replace 6 antennas w 3x600/700 MHz & 3x1900/2100 MHz antennas; replace 3 RRUs",,,,,,,"2019-02-11T00:00:00.000"
"Docket No. 413","Branford","*** Leetes Island Road",,"Verizon","Verizon","water tank","90","109","46","install 6 cellular, 6 PCS, and 6 LTE antennas","12x24",,"designed as a faux water tank and antennas mounted internally","diesel generator",,,"2011-07-28T00:00:00.000"
"Docket No. 413","Branford","*** Leetes Island Road",,"AT&T","Verizon","water tank","100","109","46","install 9 antennas","12x20",,,,,,"2011-07-28T00:00:00.000"
"Docket No. 413","Branford","*** Leetes Island Road",,"T-Mobile","Verizon","water tank","80","109","46","install 9 antennas","pad",,,,,,"2011-07-28T00:00:00.000"
,"Branford","*** Leetes Island Road",,"Verizon","Verizon","water tank","90","109","46","remove 9 antennas, install 3 700 MHz and 3 2100 MHz antennas; replace 6 RRHs, add 3 RRHs",,,,,,,"2018-03-19T00:00:00.000"
,"Branford","*** Leetes Island Road",,"Verizon","Verizon","water tank","90","109","46","replace 6 rru's & install 6 diplexers",,,,,,,"2019-01-07T00:00:00.000"
"Petition No. 1435","Branford","Off Leetes Island Road",,"DESPP","DESPP/DOT","Self-support lattice","100","100",,"install DOT, town of branford and guilford antennas at 100ft, 70ft, 60ft and 24.5 ft","34x12x11 WIC","NA","install 100galon propane tank","propane generator","80-kilowatt","yes","2021-01-28T00:00:00.000"
,"Branford","** Maple Street",,"T-Mobile","Marine Systems LLC","smokestack","96","100","8","install 3 700 MHz antennas and 3 2100 MHz antennas",,,"tower share; replace antenna mount and one cable",,,,"2017-03-02T00:00:00.000"
,"Branford","** Maple Street",,"Sprint","Marine Systems LLC","smokestack","85","100","8","replace 3 antennas w/ 3 850/1900/2500 MHz antennas",,,"replace equipment on building roofop",,,,"2018-05-21T00:00:00.000"
,"Branford","** Maple Street",,"Sprint","Marine Systems LLC","smokestack",,,,,,,"install new conduit and fiber; install one NID and 2 x junction boxes on H-Frame; located on rooftop",,,,"2019-08-05T00:00:00.000"
,"Branford","** Maple Street",,"T-mobile","Marine Systems LLC","smokestack","96","100","8","replace 3 antennas w 3 x 600/700 MHz antennas; replace 3 rru's",,,,,,,"2019-08-19T00:00:00.000"
,"Branford","***-*** North Main Street",,"SCLP","Sprint","monopole","110","150",,"12- 52"" Allgon 7120.16 panel ants.","12x26",,"temporary building on truck to be removed when complete",,,,"1998-09-10T00:00:00.000"
,"Branford","***-*** North Main Street",,"Pagenet","Sprint","monopole","95","150",,"3 whips, Andrews PG1NOF-0091-011",,,,,,,"1999-12-15T00:00:00.000"
,"Branford","***-*** North Main Street",,"Metricom","Sprint","monopole","135","150",,"16-ISM Larsen panel antennas&4 decibel ant.","cabinets",,,,,,"2000-10-19T00:00:00.000"
,"Branford","***-*** North Main Street",,"SNET/Cingular","Sprint","monopole","110","147",,"replace existing antennas with 9 CSS DUO4-8670, 6 tower mount amplifiers, 1 LMU @ 60'",,,,,,,"2002-08-15T00:00:00.000"
,"Branford","***-*** North Main Street",,"AT&T","Sprint","monopole","120","150",,"add 6 Allgon 7250.03 panel antennas",,,"up to four equipment cabinets on concrete pad",,,,"2002-09-05T00:00:00.000"
,"Branford","***-*** North Main Street",,"Nextel","Sprint","monopole","135","150",,"install 12 panel antennas","12x20",,,,,,"2005-04-19T00:00:00.000"
,"Branford","***-*** North Main Street",,"Cingular","Sprint","monopole","110","150",,"replace existing antennas with 6 new ones",,,"replace existing TMAs with 12 new ones",,,,"2006-07-27T00:00:00.000"
,"Branford","***-*** North Main Street",,"AT&T","Sprint","monopole","120","150",,"remove antennas - no longer in use",,,,,,,"2006-08-31T00:00:00.000"
,"Branford","***-*** North Main Street",,"T-Mobile","Sprint","monopole","125","150",,"install 6 panel antennas","pad",,,,,,"2007-04-10T00:00:00.000"
"Petition No. 887","Branford","***-*** North Main Street",,"Pocket (now MetroPCS)","Sprint","monopole","157","157",,"flush mount 3 antennas",,,"add 10' extension to tower",,,,"2009-03-12T00:00:00.000"
,"Branford","***-*** North Main Street",,"Clearwire","Sprint","monopole","150","157",,"install 3 panel antennas and 3 microwave dishes",,,,,,,"2009-11-09T00:00:00.000"
,"Branford","***-*** North Main Street",,"Sprint Nextel","Sprint","monopole","147","157",,"replace 3 of 9 existing antennas; install 2 TMAs",,,,,,,"2011-03-15T00:00:00.000"
,"Branford","***-*** North Main Street",,"AT&T","Sprint","monopole","112","157",,"add 3 new antennas and 6 remote radio heads to 6 existing antennas and 6 TMAs",,,,,,,"2011-04-11T00:00:00.000"
,"Branford","***-*** North Main Street",,"MetroPCS","Crown Castle","monopole","n/a","157",,"n/a",,,"replace radio cabinet for LTE upgrade",,,,"2013-01-30T00:00:00.000"
,"Branford","***-*** North Main Street",,"Sprint","Crown Castle","monopole","147","157",,"replace 6 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-04-05T00:00:00.000"
,"Branford","***-*** North Main Street",,"Sprint","Crown Castle","monopole","147","157",,"install 3 LTE antennas",,,,,,,"2014-04-25T00:00:00.000"
,"Branford","***-*** North Main Street",,"T-Mobile","Crown Castle","monopole","122","157",,"replace 3 GSM antennas with 3 GSM/UMTS and add 3 LTE antennas",,,"4G/LTE upgrade",,,,"2014-05-06T00:00:00.000"
,"Branford","***-*** North Main Street",,"Sprint","Crown Castle","monopole","n/a","157",,"n/a",,,"replace existing propane generator with new diesel generator","diesel",,,"2014-09-19T00:00:00.000"
,"Branford","***-*** North Main Street",,"T-Mobile","Crown Castle","monopole","121","147",,"install 3 700 MHz antennas",,,"remove unused mount @ 131'",,,,"2015-11-09T00:00:00.000"
,"Branford","***-*** North Main Street",,"AT&T","Crown Castle","monopole","112","157",,"replace 3 ant w/ 3 700 MHz; replace 3 RRHs, add 3 RRHs",,,,,,,"2016-09-19T00:00:00.000"
,"Branford","***-*** North Main Street",,"AT&T","Crown Castle","monopole","112","147",,"replace 3 antennas w/ 3 LTE antennas; add 6 RRHs",,,,,,,"2018-04-09T00:00:00.000"
,"Branford","***-*** North Main Street",,"T-Mobile","Crown Castle","monopole","121","147",,"replae 3 antennas w 3 x 600/700 MHz antennas & replace 3 RRUs","upgrade equipment @ ground level",,"replace antenna mount",,,,"2020-07-06T00:00:00.000"
,"Branford","***-*** North Main Street",,"AT&T","Crown Castle","monopole","110","147",,"replace 6 antennas w 3x700/2100 MHz &3x700/850/1900/5G 850 MHz antennas; repalce 3 RRUs, install 3 RRUs","add 3 RRUs & upgrade ground level equipment",,,,,,"2020-07-13T00:00:00.000"
"Docket No. 122","Branford","***-*** North Main Street",,"BAM","BAM","monopole","108","110","60","2-15'  whips, 6-11.5' trans/rec","20x30",,,,,,"1990-02-15T00:00:00.000"
,"Branford","***-*** North Main Street",,"BAM","BAM","monopole","107","110","60","15-AIP-9212",,,"Replace Antennas",,,,"1995-12-06T00:00:00.000"
,"Branford","***-*** North Main Street",,"BAM","BAM","monopole","110","110","60","1 GPS antenna",,,"Install GPS receive only",,,,"1997-03-12T00:00:00.000"
,"Branford","***-*** North Main Street",,"BAM","Crown Atlantic Co. LLC",,,,,,,,"Transfer of Certificate from BAM to Crown Atlantic Company LLC",,,,"1999-03-24T00:00:00.000"
,"Branford","***-*** North Main Street",,"Verizon","Verizon","monopole","110","110","60","replace 3 of 15 cellular antennas with 3 PCS antennas",,,,,,,"2004-08-12T00:00:00.000"
,"Branford","***-*** North Main Street",,"Verizon","Verizon","monopole","96","110","60","replace 6 existing antennas with 6 new antennas",,,,,,,"2008-06-17T00:00:00.000"
,"Branford","***-*** North Main Street",,"Verizon","Verizon","monopole","96, 105","110","60","replace 6 existing antennas with 6 new PCS antennas @ 105'; replace 3 of 6 existing antennas with 3 new LTE antennas @ 96'",,,,,,,"2012-01-24T00:00:00.000"
,"Branford","***-*** North Main Street",,"Verizon","Crown Castle","monopole","97","110","60","replace 2 of 15 existing antennas with 2 LTE antennas",,,,,,,"2013-07-11T00:00:00.000"
,"Branford","***-*** North Main Street",,"Verizon","Crown Castle","monopole","97, 103","110","60","replace 7  of 15 existing antennas with 1 new LTE antenna @ 97' and 3 new PCS and 3 new Aws antennas @ 103'",,,,,,,"2014-03-21T00:00:00.000"
,"Branford","***-*** North Main Street",,"Verizon","Crown Castle","monopole","97, 103","110","60","replace 3 ant w/ 3 700/1900 MHz @ 97', 3 ant. w/ 3 2100 MHz @ 103'; replace 3 RRHs, add 3 RRHs",,,,,,,"2016-08-23T00:00:00.000"
"Docket No. 386","Branford","*** Pine Orchard Road",,"T-Mobile","T-Mobile","monopole","122","125","36","install 9 antennas and 6 TMAs","pad",,,,,,"2010-02-25T00:00:00.000"
"Docket No. 386","Branford","*** Pine Orchard Road",,"AT&T","T-Mobile","monopole","112","125","36","install 6 panel antennas","12x20",,,,,,"2010-02-25T00:00:00.000"
,"Branford","*** Pine Orchard Road",,,"Florida Tower Partners","monopole",,"125","36",,,,"Transfer of Certificate",,,,"2011-01-06T00:00:00.000"
,"Branford","*** Pine Orchard Road",,"Verizon","Florida Tower Partners","monopole","102","125","36","install 12 antennas","12x24",,,,,,"2012-01-05T00:00:00.000"
,"Branford","*** Pine Orchard Road",,"T-Mobile","Florida Tower Partners","monopole","120","125","36","replace 6 of 9 antennas with 6 new antennas",,,,,,,"2014-09-29T00:00:00.000"
,"Branford","*** Pine Orchard Road",,,"American Towers LLC","monopole",,"125","36",,,,"Transfer of Certificate",,,,"2015-03-05T00:00:00.000"
,"Branford","*** Pine Orchard Road",,"AT&T","American Tower","monopole","112","125","36","replace 3 antennas",,,,,,,"2017-04-10T00:00:00.000"
,"Branford","*** Pine Orchard Road",,"Verizon","American Tower Corporation","monopole","102","123","36","replace 12 ant w/ 3 700 MHz, 6 850 MHz, 3 2100 MHz ant., add 6 RRHs",,,,,,,"2017-08-21T00:00:00.000"
,"Branford","*** Pine Orchard Road",,"AT&T","American Tower","monopole","112","125","36","replace 3 antennas w 3 x 700/850MHz; reloctae 3 rrus, replace 3 rrus & install 3 rrus",,,,,,,"2019-12-09T00:00:00.000"
,"Branford","*** Pine Orchard Road",,"T-Mobile","American Tower","monopole","125","125","36","replace 3 antennas w 3 x600/700 MHz antennas, replace 3 RRUs",,,,,,,"2020-11-09T00:00:00.000"
"Docket No. 427","Branford","*** Short Beach Road",,"AT&T","North Atlantic Towers","monopole","120","120","59","install up to 12 antennas","12x20",,,"diesel generator","48-hour capacity",,"2012-12-13T00:00:00.000"
"Docket No. 427","Branford","*** Short Beach Road",,"Verizon","North Atlantic Towers","monopole","110","120","59","install up to 15 antennas","12x24",,,"diesel generator",,,"2012-12-13T00:00:00.000"
,"Branford","*** Short Beach Road",,,"American Towers LLC","monopole",,"120","59",,,,"Transfer of Certificate",,,,"2015-03-05T00:00:00.000"
,"Branford","*** Short Beach Road",,"Verizon","American Tower","monopole","100","120","59","replace 6 existing antennas w/ 3 700 MHz, 3 1900 MHz, 3 2100 MHz & 6 RRHs",,,,,,,"2015-05-11T00:00:00.000"
,"Branford","*** Short Beach Road",,"Verizon","American Tower Corporation","monopole","100","119","59","replace 6 antennas with 3 1900 and 3 2100 MHz antennas",,,,,,,"2016-01-11T00:00:00.000"
,"Branford","*** Short Beach Road",,"AT&T","American Tower Corporation","monopole","118","119","59","replace 3 antennas with 3 2300 MHz antennas",,,"install/relocate to low profile platform",,,,"2016-02-29T00:00:00.000"
,"Branford","*** Short Beach Road",,"AT&T","American Tower Corporation","monopole","118","120","59","replace 3 RRHs w/ new RRHs",,,,,,,"2016-10-03T00:00:00.000"
,"Branford","*** Short Beach Road",,"Verizon","American Tower Corporation","monopole","100","120","59","replace 6 antennas w/ 3 2100 MHz and 3 1900 MHz antennas; replace 3 RRHs",,,,,,,"2017-10-10T00:00:00.000"
,"Branford","*** Short Beach Road",,"AT&T","American Tower Corporation","monopole","118","120","59","replace 6 antennas w 3 x 1900/2100 MHz & 3 x 700/850 MHz antennas; remove 3 rru's & replace 6 rru's",,,,,,,"2019-03-25T00:00:00.000"
,"Branford","*** Short Beach Road",,"DISH","American Tower Corporation","monopole","110","120","59","install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2022-01-13T00:00:00.000"
,"Branford","** Sylvia Street",,"AT&T Wireless","VoiceStream","monopole","100","125",,"6 Allgon 7250.03 panel antennas",,,"2 new, 2 future equipment cabinets on concrete pad, base compound fenced in area to be enlarged",,,,"2002-05-07T00:00:00.000"
,"Branford","** Sylvia Street",,"T-Mobile","VoiceStream","monopole","123","125",,"replace 6 existing antennas with 3 EMS-RR65-19-02DP & 6 EMS-RR90-17-02DP","pad",,"add 2 equipment cabinets",,,,"2003-08-26T00:00:00.000"
,"Branford","** Sylvia Street",,"Cingular","VoiceStream","monopole","100","125",,"replace existing antennas with 6 new antennas",,,,,,,"2006-06-27T00:00:00.000"
,"Branford","** Sylvia Street",,"Pocket (now MetroPCS)","VoiceStream","monopole","112","125",,"flush mount 3 antennas",,,,,,,"2008-10-14T00:00:00.000"
,"Branford","** Sylvia Street",,"Clearwire","VoiceStream","monopole","90","125",,"install 3 WiMAX antennas and 3 microwave dishes",,,,,,,"2010-06-11T00:00:00.000"
,"Branford","** Sylvia Street",,"T-Mobile","T-Mobile","monopole","122","125",,"add 3 UMTS antennas and 3 AWS TMAs to 6 existing antennas and 6 TMAs",,,,,,,"2011-08-01T00:00:00.000"
,"Branford","** Sylvia Street",,"AT&T","T-Mobile","monopole","100","125",,"add 3 LTE antennas to 6 existing antennas",,,,,,,"2012-07-06T00:00:00.000"
,"Branford","** Sylvia Street",,"T-Mobile","Crown Castle","monopole","122","125",,"replace 6 existing antennas with 6 new antennas",,,"4G/LTE upgrade",,,,"2014-03-17T00:00:00.000"
,"Branford","** Sylvia Street",,"T-Mobile","Crown Castle","monopole","122","125",,"add 3 new LTE antennas to 6 existing antennas",,,,,,,"2014-11-10T00:00:00.000"
,"Branford","** Sylvia Street",,"AT&T","Crown Castle","monopole","100","125",,"install 3 700 MHz antennas",,,,,,,"2016-02-29T00:00:00.000"
,"Branford","** Sylvia Street",,"Verizon","Crown Castle","monopole","112","125",,"install 12 antennas","10x20 pad",,"EFR 1133","15kW diesel generator",,,"2016-03-28T00:00:00.000"
,"Branford","** Sylvia Street",,"Sprint","Crown Castle","monopole","90","125",,"replace 3 antennas w 3 x 2500MHz antennas & install 3 x 850/1900MHz antennas",,,,,,,"2018-08-20T00:00:00.000"
,"Branford","** Sylvia Street",,"AT&T","Crown Castle","monopole","100","125",,"replace 4 antennas w 3 x2300 MHz antennas, 1 x 850 MHz & 3 x 700/850/1900/2100 Mhz antennas ; add 3 rru's",,,,,,,"2019-04-01T00:00:00.000"
,"Branford","** Sylvia Street",,"T-Mobile","Crown Castle","monopole","122","125",,"replace 6 w 3 x 1900/2100 MHz & 3 x 600/700 MHz antennas; swap 3 rru's",,,,,,,"2019-08-05T00:00:00.000"
,"Branford","** Sylvia Street",,"Sprint","Crown Castle","monopole",,,,,,,"replace concrete pad and equipment cabinet; install PPC on new H-frame",,,,"2019-10-07T00:00:00.000"
,"Branford","** Sylvia Street",,"DISH","Crown Castle","monopole","81","125",,"install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2022-04-08T00:00:00.000"
,"Branford","*** West Main Street",,"Verizon","Sprint","monopole","110","120",,"12-Decibel antennas; 1 GPS antenna",,,"40 KW diesel fueled emergency stand-by generator, Sprint also on tower @ 122'","diesel generator",,,"2000-12-14T00:00:00.000"
,"Branford","*** West Main Street",,"AT&T Wireless","Sprint","monopole","100","120",,"12 panel","cabinets",,,,,,"2002-03-21T00:00:00.000"
,"Branford","*** West Main Street",,"Verizon","Sprint","monopole","110","120",,"replace 6 cellular antennas with 6 PCS antennas",,,,,,,"2002-03-21T00:00:00.000"
"Petition No. 766","Branford","*** West Main Street",,"T-Mobile","Global Signal","monopole","130","130",,"install 9 panel antennas","pad",,"10-foot extension to existing 120' tower",,,,"2006-05-17T00:00:00.000"
,"Branford","*** West Main Street",,"Cingular/AT&T","Global Signal","monopole","100","130",,"remove all AT&T antennas and equipment",,,,,,,"2007-08-29T00:00:00.000"
,"Branford","*** West Main Street",,"Sprint Nextel","Global Signal","monopole","120","130",,"add 3 WiMAX antennas and 1 microwave dish",,,"install 2 WiMAX cabinets",,,,"2008-01-10T00:00:00.000"
,"Branford","*** West Main Street",,"Clearwire","Global Signal","monopole","118","130",,"install 3 panel antennas and 3 microwave dishes",,,,,,,"2009-11-16T00:00:00.000"
,"Branford","*** West Main Street",,"Verizon","Global Signal","monopole","110","130",,"replace 12 existing antennas with 6 new cellular, 3 PCS, and  3 LTE antennas",,,,,,,"2010-11-29T00:00:00.000"
,"Branford","*** West Main Street",,"T-Mobile","Global Signal","monopole","130","130",,"remove 3 of 6 GSM antennas, replace with 3 new UMTS antennas",,,"UMTS upgrade",,,,"2011-01-18T00:00:00.000"
,"Branford","*** West Main Street",,"Sprint Nextel","Global Signal","monopole","120","130",,"replace 2 of 9 antennas, install 2 TMAs",,,,,,,"2011-03-14T00:00:00.000"
,"Branford","*** West Main Street",,"Clearwire","Crown Castle","monopole","124","130",,"install 3rd microwave - previously received approval for 3 microwave dish antennas but only installed 2",,,,,,,"2012-06-01T00:00:00.000"
,"Branford","*** West Main Street",,"Sprint","Crown Castle","monopole","120","130",,"replace 6 existing CDMA antennas with 3 dual-band antennas for LTE",,,,,,,"2012-10-17T00:00:00.000"
,"Branford","*** West Main Street",,"Verizon","Crown Castle","monopole","110","130",,"replace 3 of 12 existing antennas with 3 LTE antennas",,,,,,,"2013-05-28T00:00:00.000"
,"Branford","*** West Main Street",,"T-Mobile","Crown Castle","monopole","130","130",,"replace 6 existing antennas with 6 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-06-18T00:00:00.000"
,"Branford","*** West Main Street",,"Sprint","Crown Castle","monopole","120","130",,"add 3 new CDMA/LTE antennas to 3 existing antennas",,,,,,,"2014-08-06T00:00:00.000"
,"Branford","*** West Main Street",,"Verizon","Crown Castle","monopole","111","130",,"replace 6 of 12 existing antennas with 3 new 700 MHz and 3 new 1900 MHz antennas",,,,,,,"2014-12-01T00:00:00.000"
,"Branford","*** West Main Street",,"T-Mobile","Crown Castle","monopole","130","130",,"install 3 700 MHz antennas",,,,,,,"2016-01-25T00:00:00.000"
,"Branford","*** West Main Street",,"Verizon","Crown Castle","monopole","110","130",,"replace 6 antennas w 3 x700/850MHz &3 x 2500 MHz antennas; add 6 rru's",,,,,,,"2018-12-31T00:00:00.000"
,"Branford","*** West Main Street",,"T-Mobile","Crown Castle","monopole","130","130",,"replace 6 antennas w 6x1900/2100 MHz antennas; replace 3 x RRU's",,,,,,,"2019-08-26T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"VoiceStream","American Tower","monopole","120","130",,"12 EMS antennas (4 per sector)","cabinet",,"Nextel also on tower",,,,"2000-11-02T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"XM Satellite/Radio","American Tower","monopole","110","130",,"70"" whip antenna",,,"26"" Satellite dish on ice bridge",,,,"2001-01-25T00:00:00.000"
"Petition No. 552","Bridgeport","**** Connecticut Avenue",,"Northcoast","American Tower","monopole","100","130",,"9 panel antennas","10x20 pad",,"expand fenced and graveled compound 18' to east, expand lease area 900 sq.ft. (18x50)",,,,"2002-04-03T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"T-Mobile","American Tower","monopole","120","130",,"E911 upgrade",,,,,,,"2002-09-25T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"AT&T","American Tower","monopole","100","130",,"install up to 6 Allgon 7740 and 6 Allgon 7391 antennas","pad",,,,,,"2004-10-26T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"Cingular","American Tower","monopole","110","130",,"6 Kathrein AP14/17-880/1940/088D/ADT/XXP panel antennas","12x20",,,,,,"2005-02-02T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"MetroPCS New York","American Tower","monopole","98","130",,"install 3 panel antennas","pad",,,,,,"2007-12-13T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"Sprint Nextel","American Tower","monopole","126","130",,"replace 12 existing iDEN antennas with 3 WiMAX and 6 iDEN antennas",,,"install 1 WiMAX cabinet inside existing shelter; install 1 microwave dish at 128'",,,,"2008-01-10T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"T-Mobile","American Tower","monopole","119","130",,"add 3 antennas to existing 3 for UMTS",,,"install UMTS equipment",,,,"2009-01-16T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"Clearwire","American Tower","monopole","125","130",,"install 3 panel antennas, 3 TMAs, 2 microwave dishes",,,,,,,"2009-10-13T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"AT&T","American Tower","monopole","105","130",,"add 3 antennas and 6 RRHs to 6 existing antennas and 12 TMAs",,,,,,,"2011-05-23T00:00:00.000"
