"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1059876","SPORTSPLEX CAMP","BUSINESS","SPORTSPLEX CAMP",,"YCYC.01025","YCYC","1025",,"Youth Camp","INACTIVE","LAPSED","0","2011-06-22T00:00:00.000","2020-07-01T00:00:00.000","2021-06-30T00:00:00.000","85 MILL PLAIN RD","FAIRFIELD","CT","068245001","2021-07-07T00:00:00.000"
"1059877","National Leadership & Literacy Camp","BUSINESS","National Leadership & Literacy Camp",,"YCYC.01028","YCYC","1028",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2011-07-12T00:00:00.000","2011-07-12T00:00:00.000","2012-07-31T00:00:00.000","139 N. Main St.","West Hartford","CT","06107","2013-09-25T00:00:00.000"
"1059878","YOUNG GUN LACROSSE CAMP","BUSINESS","YOUNG GUN LACROSSE CAMP",,"YCYC.01027","YCYC","1027",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2011-06-21T00:00:00.000","2013-06-26T00:00:00.000","2014-06-30T00:00:00.000","500 OLD FARMS RD","AVON","CT","060012716","2015-08-12T00:00:00.000"
"1059879","Comin' To The Stage Camp","BUSINESS","Comin' To The Stage Camp",,"YCYC.01030","YCYC","1030",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2011-07-05T00:00:00.000","2011-07-05T00:00:00.000","2012-07-31T00:00:00.000","130 Gregory Street","Bridgeport","CT","06604","2012-06-27T00:00:00.000"
"1059880","OVERTIME ATHLETICS BOYS' BASKETBALL CAMP.","BUSINESS","OVERTIME ATHLETICS BOYS' BASKETBALL CAMP.",,"YCYC.01031","YCYC","1031",,"Youth Camp","INACTIVE","LAPSED","0","2011-07-06T00:00:00.000","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","377 N WILTON RD","NEW CANAAN","CT","068402317","2019-07-07T00:00:00.000"
"1059881","CollEdge Recruiting Volleyball Camp","BUSINESS","CollEdge Recruiting Volleyball Camp",,"YCYC.01033","YCYC","1033",,"Youth Camp","INACTIVE","LAPSED","0","2011-06-29T00:00:00.000","2017-06-30T00:00:00.000","2018-06-30T00:00:00.000","4 BATCHELDER RD","WINDSOR","CT","060953028","2018-07-07T00:00:00.000"
"1059882","Game Time","BUSINESS","Game Time",,"YCYC.01035","YCYC","1035",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2011-07-25T00:00:00.000","2011-07-25T00:00:00.000","2012-07-31T00:00:00.000","305 BROADWAY","NORWICH","CT","063603547","2013-09-09T00:00:00.000"
"1059883","For The Love Of The Game","BUSINESS","For The Love Of The Game",,"YCYC.01036","YCYC","1036",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2011-07-29T00:00:00.000","2012-08-01T00:00:00.000","2013-07-31T00:00:00.000","20 LANSDALE AVE","MILFORD","CT","064605111","2013-09-23T00:00:00.000"
"1059884","YB Training Basketball Camp","BUSINESS","YB Training Basketball Camp",,"YCYC.01037","YCYC","1037",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2011-08-16T00:00:00.000","2011-08-16T00:00:00.000","2012-08-31T00:00:00.000","33 Riversville Road","Greenwich","CT","06830","2013-09-17T00:00:00.000"
"1059885","Martial Arts Taekwondo Camp","BUSINESS","Martial Arts Taekwondo Camp",,"YCYC.01038","YCYC","1038",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2011-12-22T00:00:00.000","2011-12-22T00:00:00.000","2012-12-31T00:00:00.000","41 NEW BRITAIN AVE","ROCKY HILL","CT","060671154","2013-09-24T00:00:00.000"
"1064611","THE WOOD","BUSINESS","THE WOOD",,"YCYC.01041","YCYC","1041",,"Youth Camp","ACTIVE","ACTIVE","1","2012-05-18T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","25 KINGS HWY S","WESTPORT","CT","068804711","2022-08-16T00:00:00.000"
"1064625","CANNONS LACROSSE ACADEMY","BUSINESS","CANNONS LACROSSE ACADEMY",,"YCYC.01042","YCYC","1042",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-05-22T00:00:00.000","2014-08-01T00:00:00.000","2015-07-31T00:00:00.000","4 BATCHELDER RD","WINDSOR","CT","060953028","2015-08-25T00:00:00.000"
"1064639","ROCKRIMMON COUNTRY CLUB CAMP","BUSINESS","ROCKRIMMON COUNTRY CLUB CAMP",,"YCYC.01043","YCYC","1043",,"Youth Camp","ACTIVE","ACTIVE","1","2012-05-24T00:00:00.000","2022-06-09T00:00:00.000","2023-06-30T00:00:00.000","2949 LONG RIDGE RD","STAMFORD","CT","069031116","2022-06-09T00:00:00.000"
"1064650","CAMP QUEST NEW ENGLAND","BUSINESS","CAMP QUEST NEW ENGLAND",,"YCYC.01056","YCYC","1056",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-06-15T00:00:00.000","2012-06-15T00:00:00.000","2013-06-30T00:00:00.000","270 MOHEGAN AVE","NEW LONDON","CT","063204125","2014-06-26T00:00:00.000"
"1065643","ELI FOOTBALL CAMP","BUSINESS","ELI FOOTBALL CAMP",,"YCYC.01053","YCYC","1053",,"Youth Camp","ACTIVE","ACTIVE","1","2012-06-13T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","216 FOXON ROAD","NORTH BRANFORD","CT","06471","2022-05-18T00:00:00.000"
"1066388","THE WEST HARTFORD JCC CAMP PROGRAMS","BUSINESS","THE WEST HARTFORD JCC CAMP PROGRAMS",,"YCYC.01039","YCYC","1039",,"Youth Camp","ACTIVE","ACTIVE","1","2012-05-17T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","335 BLOOMFIELD AVE","WEST HARTFORD","CT","061171543","2022-09-06T00:00:00.000"
"1066626","STERLING FARMS TENNIS CENTER","BUSINESS","STERLING FARMS TENNIS CENTER",,"YCYC.01075","YCYC","1075",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-17T00:00:00.000","2012-07-17T00:00:00.000","2013-07-31T00:00:00.000","1349 NEWFIELD AVE","STAMFORD","CT","069051422","2013-09-23T00:00:00.000"
"1066738","LOOMIS CHAFFEE SUMMER PROGRAM","BUSINESS","LOOMIS CHAFFEE SUMMER PROGRAM",,"YCYC","YCYC",,,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0",,,,"4 BATCHELDER RD","WINDSOR","CT","060953028","2012-06-28T00:00:00.000"
"1068772","2 WAY LACROSSE","BUSINESS","2 WAY LACROSSE",,"YCYC.01047","YCYC","1047",,"Youth Camp","INACTIVE","LAPSED","0","2012-05-31T00:00:00.000","2016-06-01T00:00:00.000","2017-05-31T00:00:00.000","995 HOPMEADOW ST","SIMSBURY","CT","060701812","2017-06-07T00:00:00.000"
"1069072","CAMP STONEWALL","BUSINESS","CAMP STONEWALL",,"YCYC.01046","YCYC","1046",,"Youth Camp","ACTIVE","ACTIVE","1","2012-05-30T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","26 CHASE RD","THOMPSON","CT","062772802","2022-06-06T00:00:00.000"
"1069147","CONVERSE INTERNATIONAL SCHOOL OF LANGUAGES AT YALE JR PROGRAM","BUSINESS","CONVERSE INTERNATIONAL SCHOOL OF LANGUAGES AT YALE JR PROGRAM",,"YCYC.01061","YCYC","1061",,"Youth Camp","INACTIVE","LAPSED","0","2012-06-28T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","189 ELM ST","NEW HAVEN","CT","065118945","2020-07-07T00:00:00.000"
"1069476","READY SET GO 1044","BUSINESS","READY SET GO 1044",,"YCYC.01044","YCYC","1044",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-05-24T00:00:00.000","2014-06-01T00:00:00.000","2015-05-31T00:00:00.000","800 CHARLES ST","TORRINGTON","CT","067903495","2015-07-01T00:00:00.000"
"1069599","HANG TIME HOOPS BASKETBALL CAMP","BUSINESS","HANG TIME HOOPS BASKETBALL CAMP",,"YCYC.01049","YCYC","1049",,"Youth Camp","INACTIVE","LAPSED","0","2012-06-08T00:00:00.000","2017-07-01T00:00:00.000","2018-06-30T00:00:00.000","760 MAIN ST","WATERTOWN","CT","067952623","2018-07-07T00:00:00.000"
"1069679","JEREMY HOWARD SWIM CAMP","BUSINESS","JEREMY HOWARD SWIM CAMP",,"YCYC.01122","YCYC","1122",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-08T00:00:00.000","2013-07-08T00:00:00.000","2014-07-31T00:00:00.000","1073 N BENSON RD","FAIRFIELD","CT","068245171","2014-10-28T00:00:00.000"
"1070095","TERRA FIRMA FARM","BUSINESS","TERRA FIRMA FARM",,"YCYC.01052","YCYC","1052",,"Youth Camp","INACTIVE","LAPSED","0","2012-06-08T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","330 AL HARVEY RD","STONINGTON","CT","063781703","2017-07-07T00:00:00.000"
"1059080","BRUNSWICK SUMMER CAMP","BUSINESS","BRUNSWICK SUMMER CAMP",,"YCYC.00005","YCYC","0005",,"Youth Camp","ACTIVE","ACTIVE","1","1990-04-09T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","1252 KING ST","GREENWICH","CT","068312938","2022-09-12T00:00:00.000"
"1070795","CHELSEA PIERS CT SUMMER CAMP","BUSINESS","CHELSEA PIERS CT SUMMER CAMP",,"YCYC.01069","YCYC","1069",,"Youth Camp","ACTIVE","ACTIVE","1","2012-07-09T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","1 BLACHLEY RD","STAMFORD","CT","069020002","2022-07-07T00:00:00.000"
"1071196","CAMP CUHECA","BUSINESS","CAMP CUHECA",,"YCYC.01050","YCYC","1050",,"Youth Camp","ACTIVE","ACTIVE","1","2012-06-08T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","78 HUNTS BROOK RD","QUAKER HILL","CT","063751009","2022-03-16T00:00:00.000"
"1059106","CAMP GAN ISRAEL","BUSINESS","CAMP GAN ISRAEL",,"YCYC.00437","YCYC","0437",,"Youth Camp","ACTIVE","ACTIVE","1","2000-06-27T00:00:00.000","2022-05-31T00:00:00.000","2023-05-31T00:00:00.000","53 GABB RD","BLOOMFIELD","CT","060022306","2022-09-12T00:00:00.000"
"1072635","ELM CITY SQUASH","BUSINESS","ELM CITY SQUASH",,"YCYC.01057","YCYC","1057",,"Youth Camp","INACTIVE","LAPSED","0","2012-06-18T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","70 TOWER PKWY","NEW HAVEN","CT","065113623","2017-09-13T00:00:00.000"
"1059127","ARTHUR C. LUF CHILDREN'S BURN CAMP","BUSINESS","ARTHUR C. LUF CHILDREN'S BURN CAMP",,"YCYC.00405","YCYC","0405",,"Youth Camp","ACTIVE","ACTIVE","1","1999-07-09T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","1174 BUCKLEY HWY","UNION","CT","060764702","2022-09-12T00:00:00.000"
"1072956","LEADERSHIP GREATER HARTFORD SUMMER NEXUS","BUSINESS","LEADERSHIP GREATER HARTFORD SUMMER NEXUS",,"YCYC.01055","YCYC","1055",,"Youth Camp","INACTIVE","LAPSED","0","2012-06-15T00:00:00.000","2017-07-01T00:00:00.000","2018-06-30T00:00:00.000","70 VERNON ST","HARTFORD","CT","061063121","2018-07-30T00:00:00.000"
"1072976","DEVON POINT FARM CAMP","BUSINESS","DEVON POINT FARM CAMP",,"YCYC.01045","YCYC","1045",,"Youth Camp","INACTIVE","LAPSED","0","2012-05-30T00:00:00.000","2018-06-01T00:00:00.000","2019-05-31T00:00:00.000","54 JOY RD","WOODSTOCK","CT","062812226","2019-06-07T00:00:00.000"
"1072992","BASKETBALL CAMP AT CANTERBURY SCHOOL","BUSINESS","BASKETBALL CAMP AT CANTERBURY SCHOOL",,"YCYC.01051","YCYC","1051",,"Youth Camp","INACTIVE","LAPSED","0","2012-06-08T00:00:00.000","2019-06-19T00:00:00.000","2020-06-30T00:00:00.000","101 ASPETUCK AVE","NEW MILFORD","CT","067762825","2020-07-07T00:00:00.000"
"1073004","BRIDGE SUMMER ADVENTURE PROGRAM","BUSINESS","BRIDGE SUMMER ADVENTURE PROGRAM",,"YCYC.01048","YCYC","1048",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-06-08T00:00:00.000","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","1022 FARMINGTON AVE","WEST HARTFORD","CT","061072105","2015-07-01T00:00:00.000"
"1073372","CAMP MIGHTY MIND","BUSINESS","CAMP MIGHTY MIND",,"YCYC.01059","YCYC","1059",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-06-25T00:00:00.000","2013-07-01T00:00:00.000","2014-06-30T00:00:00.000","471 NORTH ST","GREENWICH","CT","068303949","2014-07-08T00:00:00.000"
"1059135","CONNECTICUT SOCCER SCHOOL","BUSINESS","CONNECTICUT SOCCER SCHOOL",,"YCYC.00482","YCYC","0482",,"Youth Camp","ACTIVE","ACTIVE","1","2001-06-18T00:00:00.000","2022-07-15T00:00:00.000","2023-07-31T00:00:00.000","995 HOPMEADOW ST","SIMSBURY","CT","060701812","2022-09-12T00:00:00.000"
"1059183","KILLAM'S POINT DAY CAMP/CAMP TOTOKETT","BUSINESS","KILLAM'S POINT DAY CAMP/CAMP TOTOKETT",,"YCYC.00291","YCYC","0291",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","131 KILLAMS PT","BRANFORD","CT","064056225","2022-09-12T00:00:00.000"
"1074436","ST GILES SUMMER COURSE NEW HAVEN YALE","BUSINESS","ST GILES SUMMER COURSE NEW HAVEN YALE",,"YCYC.01076","YCYC","1076",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-20T00:00:00.000","2014-08-01T00:00:00.000","2015-07-31T00:00:00.000","261 PARK ST","NEW HAVEN","CT","065118942","2015-03-10T00:00:00.000"
"1075297","SUMMER INSTITUTE FOR THE GIFTED - 1060","BUSINESS","SUMMER INSTITUTE FOR THE GIFTED - 1060",,"YCYC.01060","YCYC","1060",,"Youth Camp","INACTIVE","LAPSED","0","2012-06-27T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","189 ELM ST","NEW HAVEN","CT","065118945","2020-07-07T00:00:00.000"
"1075558","SALVATION ARMY HARTFORD NORTH END SUMMER DAY CAMP","BUSINESS","SALVATION ARMY HARTFORD NORTH END SUMMER DAY CAMP",,"YCYC.01054","YCYC","1054",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-06-13T00:00:00.000","2013-07-02T00:00:00.000","2014-07-31T00:00:00.000","100 NELSON ST","HARTFORD","CT","061202043","2015-08-12T00:00:00.000"
"1076235","FIRST TEE CONNECTICUT SUMMER CAMP","BUSINESS","FIRST TEE CONNECTICUT SUMMER CAMP",,"YCYC.01058","YCYC","1058",,"Youth Camp","ACTIVE","ACTIVE","1","2012-06-21T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","55 GOLF CLUB RD","CROMWELL","CT","064161539","2022-06-01T00:00:00.000"
"1059222","GIRLS INCORPORATED OF MERIDEN SUMMER CAMP","BUSINESS","GIRLS INCORPORATED OF MERIDEN SUMMER CAMP",,"YCYC.00591","YCYC","0591",,"Youth Camp","ACTIVE","ACTIVE","1","2003-06-23T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","130 LINCOLN ST","MERIDEN","CT","064513162","2022-09-12T00:00:00.000"
"1077252","ID TECH CAMPS PROGRAMMING ACADEMY AT YALE UNIVERSITY","BUSINESS","ID TECH CAMPS PROGRAMMING ACADEMY AT YALE UNIVERSITY",,"YCYC.01067","YCYC","1067",,"Youth Camp","INACTIVE","LAPSED","0","2012-07-09T00:00:00.000","2017-08-01T00:00:00.000","2018-07-31T00:00:00.000","165 WHITNEY AVE","NEW HAVEN","CT","065118978","2018-08-07T00:00:00.000"
"1077407","SOLAR YOUTH EASTVIEW TERRACE","BUSINESS","SOLAR YOUTH EASTVIEW TERRACE",,"YCYC.01062","YCYC","1062",,"Youth Camp","INACTIVE","LAPSED","0","2012-07-02T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","170 DERBY AVE","NEW HAVEN","CT","065115144","2020-07-07T00:00:00.000"
"1077740","PRO CREASE SUMMER GOALTENDING","BUSINESS","PRO CREASE SUMMER GOALTENDING",,"YCYC.01066","YCYC","1066",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-09T00:00:00.000","2012-07-09T00:00:00.000","2013-07-31T00:00:00.000","6 PROGRESS DR","CROMWELL","CT","064161055","2014-06-02T00:00:00.000"
"1077828","LYMAN ORCHARDS JUNIOR GOLF SCHOOL","BUSINESS","LYMAN ORCHARDS JUNIOR GOLF SCHOOL",,"YCYC.01068","YCYC","1068",,"Youth Camp","INACTIVE","LAPSED","0","2012-07-09T00:00:00.000","2021-07-06T00:00:00.000","2022-07-31T00:00:00.000","700 MAIN ST","MIDDLEFIELD","CT","064551271","2022-08-07T00:00:00.000"
"1059312","SILVER LAKE CAMP + RETREAT CENTER","BUSINESS","SILVER LAKE CAMP + RETREAT CENTER",,"YCYC.00143","YCYC","0143",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-06T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","223 LOW RD","SHARON","CT","060692049","2022-09-12T00:00:00.000"
"1059326","ECAMPS 560","BUSINESS","ECAMPS 560",,"YCYC.00560","YCYC","0560",,"Youth Camp","ACTIVE","ACTIVE","1","2002-06-28T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","2320 HUNTINGTON TPKE","TRUMBULL","CT","066115068","2022-09-12T00:00:00.000"
"1078393","CARDINAL SOCCER CAMPS","BUSINESS","CARDINAL SOCCER CAMPS",,"YCYC.01074","YCYC","1074",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-17T00:00:00.000","2012-07-17T00:00:00.000","2013-07-31T00:00:00.000","401 OLD CHURCH RD","GREENWICH","CT","068304809","2013-06-05T00:00:00.000"
"1078681","ECAMPS 1070","BUSINESS","ECAMPS 1070",,"YCYC.01070","YCYC","1070",,"Youth Camp","ACTIVE","ACTIVE","1","2012-07-10T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","210 OLD DAM RD","FAIRFIELD","CT","068246496","2022-08-15T00:00:00.000"
"1078948","ELITE HOOP GROUP SUMMER BASKETBALL CAMP","BUSINESS","ELITE HOOP GROUP SUMMER BASKETBALL CAMP",,"YCYC.01063","YCYC","1063",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-05T00:00:00.000","2012-07-05T00:00:00.000","2013-07-31T00:00:00.000","139 N MAIN ST","WEST HARTFORD","CT","061071264","2013-09-23T00:00:00.000"
"1079260","MIKE DONNELLY BASKETBALL ACADEMY","BUSINESS","MIKE DONNELLY BASKETBALL ACADEMY",,"YCYC.01073","YCYC","1073",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-12T00:00:00.000","2014-07-07T00:00:00.000","2015-07-31T00:00:00.000","125 WINTERGREEN AVE","NEW HAVEN","CT","065151059","2015-07-01T00:00:00.000"
"1079367","ECAMPS 1071","BUSINESS","ECAMPS 1071",,"YCYC.01071","YCYC","1071",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-12T00:00:00.000","2014-08-01T00:00:00.000","2015-07-31T00:00:00.000","986 FOREST RD","NEW HAVEN","CT","065152501","2015-10-26T00:00:00.000"
"1080510","WEST HARTFORD MAGIC AAU SUMMER CAMP","BUSINESS","WEST HARTFORD MAGIC AAU SUMMER CAMP",,"YCYC.01079","YCYC","1079",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-23T00:00:00.000","2012-07-23T00:00:00.000","2013-07-31T00:00:00.000","100 MAYFLOWER ST","WEST HARTFORD","CT","061101420","2013-09-23T00:00:00.000"
"1081620","BRAZIL CT CAMPS","BUSINESS","BRAZIL CT CAMPS",,"YCYC.01077","YCYC","1077",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-20T00:00:00.000","2012-07-20T00:00:00.000","2013-07-31T00:00:00.000","333 CHRISTIAN ST","WALLINGFORD","CT","064923818","2013-09-18T00:00:00.000"
"1081685","FIRST BAPTIST CHURCH OF WATERFORD SUMMER DAY CAMP","BUSINESS","FIRST BAPTIST CHURCH OF WATERFORD SUMMER DAY CAMP",,"YCYC.01065","YCYC","1065",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-09T00:00:00.000","2012-07-09T00:00:00.000","2013-07-31T00:00:00.000","105 ROPE FERRY RD","WATERFORD","CT","063852619","2013-09-23T00:00:00.000"
"1082699","ECAMPS 1072","BUSINESS","ECAMPS 1072",,"YCYC.01072","YCYC","1072",,"Youth Camp","ACTIVE","ACTIVE","1","2012-07-12T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","20 LANSDALE AVE","MILFORD","CT","064605111","2022-09-09T00:00:00.000"
"1082718","THE NUTMEG TWISTERS GYMNASTICS CAMP","BUSINESS","THE NUTMEG TWISTERS GYMNASTICS CAMP",,"YCYC.01078","YCYC","1078",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2012-07-23T00:00:00.000","2012-07-23T00:00:00.000","2013-07-31T00:00:00.000","301 SOUNDVIEW RD","GUILFORD","CT","064372970","2013-09-18T00:00:00.000"
"1082947","CAMP KESEM","BUSINESS","CAMP KESEM",,"YCYC.01081","YCYC","1081",,"Youth Camp","INACTIVE","LAPSED","0","2012-08-22T00:00:00.000","2017-08-01T00:00:00.000","2018-07-31T00:00:00.000","463 SUMMER HILL RD","MADISON","CT","064431804","2018-08-07T00:00:00.000"
"1059342","NEW CANAAN NATURE CENTER - SUMMER NATURE PROGRAM","BUSINESS","NEW CANAAN NATURE CENTER - SUMMER NATURE PROGRAM",,"YCYC.00031","YCYC","0031",,"Youth Camp","ACTIVE","ACTIVE","1","1992-05-15T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","144 OENOKE RDG","NEW CANAAN","CT","068404108","2022-09-12T00:00:00.000"
"1059346","CAMP GAN ISRAEL OF GREATER NEW HAVEN","BUSINESS","CAMP GAN ISRAEL OF GREATER NEW HAVEN",,"YCYC.00281","YCYC","0281",,"Youth Camp","ACTIVE","ACTIVE","1","1998-06-22T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","170 DERBY AVE","NEW HAVEN","CT","065115144","2022-09-12T00:00:00.000"
"1085952","VASIS INTERNATIONAL GYMNASTICS LLC","BUSINESS","VASIS INTERNATIONAL GYMNASTICS LLC",,"YCYC.01080","YCYC","1080",,"Youth Camp","INACTIVE","LAPSED","0","2012-08-03T00:00:00.000","2017-07-01T00:00:00.000","2018-06-30T00:00:00.000","8 PECKS LN","NEWTOWN","CT","064702396","2018-07-07T00:00:00.000"
"1059347","NEW LONDON COUNTY 4H CAMP","BUSINESS","NEW LONDON COUNTY 4H CAMP",,"YCYC.00148","YCYC","0148",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-27T00:00:00.000","2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","37 KAHN RD","NORTH FRANKLIN","CT","062541619","2022-09-12T00:00:00.000"
"1059350","NEW POND FARM","BUSINESS","NEW POND FARM",,"YCYC.00167","YCYC","0167",,"Youth Camp","ACTIVE","ACTIVE","1","1992-07-10T00:00:00.000","2022-06-24T00:00:00.000","2023-06-30T00:00:00.000","101 MARCHANT RD","WEST REDDING","CT","068961824","2022-09-12T00:00:00.000"
"1059368","SANDPIPERS BEACH CAMP","BUSINESS","SANDPIPERS BEACH CAMP",,"YCYC.00086","YCYC","0086",,"Youth Camp","ACTIVE","ACTIVE","1","2001-06-07T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","GREENWICH POINT PARK, GROVE AREA","OLD GREENWICH","CT","06870","2022-09-12T00:00:00.000"
"1059457","ISOLA BELLA","BUSINESS","ISOLA BELLA",,"YCYC.00063","YCYC","0063",,"Youth Camp","ACTIVE","ACTIVE","1","1990-05-16T00:00:00.000","2022-06-22T00:00:00.000","2023-06-30T00:00:00.000","410 TWIN LAKES RD","SALISBURY","CT","060681301","2022-09-12T00:00:00.000"
"1059490","WARNER CENTER FOR ARTS SUMMER PROGRAM","BUSINESS","WARNER CENTER FOR ARTS SUMMER PROGRAM",,"YCYC.00284","YCYC","0284",,"Youth Camp","ACTIVE","ACTIVE","1","1994-07-13T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","68 MAIN ST","TORRINGTON","CT","067905337","2022-09-12T00:00:00.000"
"1059550","YPI SUMMER CAMP","BUSINESS","YPI SUMMER CAMP",,"YCYC.00231","YCYC","0231",,"Youth Camp","ACTIVE","ACTIVE","1","1998-06-25T00:00:00.000","2022-05-01T00:00:00.000","2023-04-30T00:00:00.000","185 N MAIN ST","SUFFIELD","CT","060782116","2022-09-12T00:00:00.000"
"1059576","Camp Mountain Laurel","BUSINESS","Camp Mountain Laurel",,"YCYC.00055","YCYC","0055",,"Youth Camp","ACTIVE","ACTIVE","1","1985-07-01T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","2705 DOWNES RD","HAMDEN","CT","065181005","2022-09-12T00:00:00.000"
"1059746","INCARNATION CAMP","BUSINESS","INCARNATION CAMP",,"YCYC.00013","YCYC","0013",,"Youth Camp","ACTIVE","ACTIVE","1","1991-05-04T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","253 BUSHY HILL ROAD","IVORYTON","CT","06442","2022-09-12T00:00:00.000"
"1059774","COUNTRY CLUB OF WATERBURY CAMP","BUSINESS","COUNTRY CLUB OF WATERBURY CAMP",,"YCYC.00905","YCYC","0905",,"Youth Camp","ACTIVE","ACTIVE","1","2008-07-07T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","1 ORONOKE RD","WATERBURY","CT","067083314","2022-09-12T00:00:00.000"
"1117336","CAMP TRUE COLORS","BUSINESS","CAMP TRUE COLORS",,"YCYC","YCYC",,,"Youth Camp","INACTIVE","WITHDRAWN APPLICATION","0",,,,"463 SUMMER HILL RD","MADISON","CT","064431804","2012-08-28T00:00:00.000"
"1148884","LUTZ NATURE CENTER CAMP","BUSINESS","LUTZ NATURE CENTER CAMP",,"YCYC.01084","YCYC","1084",,"Youth Camp","ACTIVE","ACTIVE","1","2013-04-30T00:00:00.000","2022-06-11T00:00:00.000","2023-06-30T00:00:00.000","269 OAK GROVE ST","MANCHESTER","CT","060405503","2022-06-01T00:00:00.000"
"1149246","ARETE SWIM CAMP","BUSINESS","ARETE SWIM CAMP",,"YCYC.01090","YCYC","1090",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-06T00:00:00.000","2016-06-01T00:00:00.000","2017-05-31T00:00:00.000","45 WYLLYS AVE","MIDDLETOWN","CT","064593211","2017-06-07T00:00:00.000"
"1151931","NEW ENGLAND SCIENCE AND SAILING FOUNDATION","BUSINESS","NEW ENGLAND SCIENCE AND SAILING FOUNDATION",,"YCYC.01082","YCYC","1082",,"Youth Camp","ACTIVE","ACTIVE","1","2013-03-28T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","70-72 WATER ST","STONINGTON","CT","063781423","2022-09-09T00:00:00.000"
