"license_num","dba_indicator","business_name","business_address","note","city","state","zip_code","license_expiration","license_type","geocoded_column"
"R6686",,"FEDERAL TOWING INC","272 274 WHITE ST",,"DANBURY","CT","06810","2024-02-29T00:00:00.000","GENERAL REPAIRER","POINT (-73.434548 41.399449)"
"U6750",,"CROMWELL AUTOMOTIVE LLC","263 MAIN ST",,"CROMWELL","CT","06416-2302","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.646375 41.590615)"
"U8532","DBA","DBA BLASIUS NORTH","1530 E MAIN ST",,"TORRINGTON","CT","06790-3550","2023-08-31T00:00:00.000","USED DEALER","POINT (-73.087507 41.819328)"
"U4198",,"BERNIES SERVICE STATION","136 JEFFERSON AVE",,"NEW LONDON","CT","06320-5136","2024-08-31T00:00:00.000","USED DEALER","POINT (-72.109888 41.353089)"
"U8597","DBA","DBA THE CAR DOCTOR","3 HAYDEN AVE","UNIT 1","PLAINVILLE","CT","06062","2023-10-31T00:00:00.000","USED DEALER","POINT (-72.868056 41.663719)"
"U7713",,"TECHNOMOTORS, LLC","68-70 ELM STREET",,"DANBURY","CT","06810","2024-09-30T00:00:00.000","USED DEALER","POINT (-73.45737 41.395626)"
"U0707",,"PIRROS AUTO","47 NORTH ST",,"WOLCOTT","CT","06716-1317","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.967512 41.634902)"
"U4453","DBA","JOHN STOYAK JR","42 TABOR DR",,"BRANFORD","CT","06405","2024-06-30T00:00:00.000","USED DEALER","POINT (-72.799816 41.273357)"
"M0550",,"KAWASAKI MOTORS CORP USA","26972 BURBANK",,"FOOTHILL RANCH","CA","92610-2506","2024-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-117.6601 33.6786)"
"N2717","DBA","DBA LAND ROVER NORTH HAVEN","525 WASHINGTON AVE",,"NORTH HAVEN","CT","06473-1312","2023-09-30T00:00:00.000","NEW DEALER","POINT (-72.84083 41.416139)"
"U5034","DBA","CAPITOL TOWING","181 211 WALNUT ST",,"HARTFORD","CT","06120","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.684528 41.774172)"
"O6026",,"JAY HARLAND CORP","200 PROSPECT AVE",,"HARTFORD","CT","06106-2928","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.714975 41.752192)"
"O6236",,"AZTEC FINANCIAL LLC","556 W CONFLUENCE AVE",,"SALT LAKE CITY","UT","84123-1385","2023-03-31T00:00:00.000","LEASING LICENSE",
"U4205","DBA","CURTIS V. ADAMO","601 CENTER ST",,"WALLINGFORD","CT","06492","2024-08-31T00:00:00.000","USED DEALER","POINT (-72.811871 41.451335)"
"U6334",,"EDWARD I WINSHIP","970 MAIN ST SOUTH",,"SOUTHBURY","CT","06488","2023-05-31T00:00:00.000","USED DEALER","POINT (-73.237237 41.458566)"
"R4718",,"GLASTONBURY AUTOMOTIVE INC","28 COMMERCE ST",,"GLASTONBURY","CT","06033-2313","2024-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.590827 41.709389)"
"U8768","DBA","DBA JOSEPH P GRIFFIN JR","120-122 NORWICH RD",,"PLAINFIELD","CT","06374","2023-12-31T00:00:00.000","USED DEALER","POINT (-71.904549 41.712117)"
"N0966",,"GENE LANGAN VOLKSWAGEN OF CT INC","816 NEW LONDON TPKE",,"GLASTONBURY","CT","06033-3076","2024-04-30T00:00:00.000","NEW DEALER","POINT (-72.592804 41.70477)"
"N2728","DBA","DBA LAND ROVER HARTFORD","77 WESTON ST",,"HARTFORD","CT","06120-1505","2023-12-31T00:00:00.000","NEW DEALER","POINT (-72.664595 41.784579)"
"U8805",,"EXECUTIVE AUTO SALES OF CT LLC","771 LAKEWOOD RD",,"WATERBURY","CT","06704-2424","2022-10-31T00:00:00.000","USED DEALER","POINT (-73.008428 41.571085)"
"U8403",,"SUPREME AUTOMOTIVE LLC","494 S MAIN ST",,"NEW BRITAIN","CT","06051","2024-06-30T00:00:00.000","USED DEALER","POINT (-72.773562 41.651536)"
"R7262",,"STEVE AUTO TECH LLC","794 NORTH MAIN",,"WATERBURY","CT","06704","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.031537 41.563872)"
"U7649",,"SHAMROCK MOTORS LLC","186 S MAIN ST",,"EAST WINDSOR","CT","06088-7904","2024-04-30T00:00:00.000","USED DEALER","POINT (-72.607373 41.884442)"
"O1249",,"BOWENS GARAGE INC","184 EASTFORD RD","BOX 8","EASTFORD","CT","06242","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.080001 41.90172)"
"U8094",,"DISCH GROUP INC THE","114A ROUTE 32",,"NORTH FRANKLIN","CT","06254-1811","2023-10-31T00:00:00.000","USED DEALER","POINT (-72.13162 41.576417)"
"R7665",,"BENT AUTOBAHN AUTOMOTIVE REPAIR LLC","14 CROSS ST",,"NORWALK","CT","06851-4613","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.414655 41.120646)"
"U6883",,"HYDE ENTERPRISES LLC","14 RIVER RD",,"STAFFORD SPRINGS","CT","06076-1500","2022-11-30T00:00:00.000","USED DEALER","POINT (-72.303701 41.951797)"
"U7898",,"AUTO WORKS USA LLC","11 TIPPING DRIVE UNIT 3",,"BRANFORD","CT","06405","2024-05-31T00:00:00.000","USED DEALER","POINT (-72.767442 41.303933)"
"R4873","DBA","MARIO BUZZEO","242 S SALEM RD",,"RIDGEFIELD","CT","06877","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.525223 41.264739)"
"U8838","DBA","DBA QUADIRS AUTO WORLD","244 WALNUT ST",,"HARTFORD","CT","06120-2833","2022-11-30T00:00:00.000","USED DEALER","POINT (-72.685648 41.774692)"
"R7683",,"TOP TIER AUTOMOTIVE LLC","44 OLD STATE STATE RD UNIT 9",,"NEW MILFORD","CT","06776-4338","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.423083 41.538475)"
"M0918",,"KZRV LP","0985 N 900 W",,"SHIPSHEWANA","IN","46565","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-85.599619 41.653836)"
"O6096",,"BELLEVIEW LEASING CO","109 SUMMER ST",,"SOUTHINGTON","CT","06489-3547","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.88709 41.596759)"
"R6740","DBA","GREENWICH SHELL","83 E PUTNAM AVE",,"GREENWICH","CT","06830-5611","2024-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.624408 41.03332)"
"R7730",,"TOWN FAIR TIRE CENTERS OF CT LLC","1 PALOMBA DR",,"ENFIELD","CT","06082-3823","2023-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.574323 41.998343)"
"J4179",,"JAXS AUTO RECYCLING LLC","14 RIVER ST",,"BRIDGEPORT","CT","06604-2919","2024-04-30T00:00:00.000","RECYCLER","POINT (-73.187083 41.194481)"
"R5625",,"PORTLAND TRANSMISSIONS LLC","25 SILVER ST",,"PORTLAND","CT","06480-1839","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.643066 41.573499)"
"U7629","DBA","LIME ROCK AUTO","105 US ROUTE 7",,"LIME ROCK","CT","06039","2024-03-31T00:00:00.000","USED DEALER",
"R6295",,"A1 AUTOMOTIVE LLC","291 TERRYVILLE RD",,"BRISTOL","CT","06010-4013","2023-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.975469 41.671096)"
"U8068",,"1501 EAST MAIN STREET LLC","1501 E MAIN ST",,"TORRINGTON","CT","06790-3518","2023-08-31T00:00:00.000","USED DEALER","POINT (-73.088012 41.819061)"
"U8256",,"FRANKS GARAGE","38 PROSPECT HILL RD",,"EAST WINDSOR","CT","06088","2023-01-31T00:00:00.000","USED DEALER","POINT (-72.610253 41.9181)"
"U5740","DBA","MID-TOWN TIRE TOWING & TRANSPORT","1 JACKSON ST",,"MIDDLETOWN","CT","06457","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.663666 41.559591)"
"U6047",,"ESPOSITOS AUTOMOTIVE LLC","652 W MAIN ST",,"MERIDEN","CT","06451-2634","2023-06-30T00:00:00.000","USED DEALER","POINT (-72.825291 41.541466)"
"O0340","DBA","WALLINGFORD BUICK-GMC","1122 OLD NORTH COLONY RD",,"WALLINGFORD","CT","06492-1771","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.810216 41.498357)"
"U2285",,"KOLMAN LURIA AND SON INC","35 S 5TH ST",,"WATERBURY","CT","06708-4202","2022-10-31T00:00:00.000","USED DEALER","POINT (-73.04243 41.540664)"
"U8472","DBA","DBA SOUTH GREEN AUTOMOTIVE","880 WETHERSFIELD AVE",,"HARTFORD","CT","06114-3180","2023-01-31T00:00:00.000","USED DEALER","POINT (-72.669881 41.732134)"
"R7278",,"GALENA ASSOCIATES LLC","265 EAST MAIN ST",,"NEW BRITAIN","CT","06051","2023-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.776307 41.670749)"
"N2675","DBA","DBA MARITIME CHEVROLET","985 POST RD",,"FAIRFIELD","CT","06824-6052","2024-03-31T00:00:00.000","NEW DEALER","POINT (-73.251583 41.145988)"
"R7563",,"STAR TIRES PLUS WHEELS LLC","888/900 WETHERSFIELD AVE",,"HARTFORD","CT","06114-3180","2024-05-31T00:00:00.000","GENERAL REPAIRER",
"M0992",,"DEMERS AMBULANCE USA INC","1170 PRODUCTION DR",,"VAN WERT","OH","45891-9391","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-84.602234 40.884419)"
"U1853",,"EAST COAST TOWING LTD","25 TAFF AVE",,"STAMFORD","CT","06902-7616","2023-01-31T00:00:00.000","USED DEALER","POINT (-73.548936 41.038479)"
"R7000",,"NEW BRITAIN MUFFLER LLC","46 WASHINGTON ST",,"NEW BRITAIN","CT","06051-2210","2024-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.783678 41.668772)"
"U1471","DBA","CHUCK AND EDDIES AUTO PARTS SOUTHINGTON DIV","OLD TURNPIKE RD",,"SOUTHINGTON","CT","06489","2023-04-30T00:00:00.000","USED DEALER",
"U1903",,"JC BEDNAR MOTORS INC","862 870 BOSTON AVE AND","1541 PEMBROKE ST","BRIDGEPORT","CT","06610","2023-01-31T00:00:00.000","USED DEALER","POINT (-73.176809 41.195699)"
"U8363",,"BRUNEAUS GARAGE INC","235 FRONT AVE",,"WEST HAVEN","CT","06516-2835","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.952642 41.289816)"
"U8921",,"LELA AND MATTS CAR CARE CLINIC LLC","2362 BOSTON POST RD",,"GUILFORD","CT","06437-2310","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.720364 41.30783)"
"J2513",,"LARRY E STRIPLING INC","42 BLOOMINGDALE RD",,"QUAKER HILL","CT","06375-1335","2024-04-30T00:00:00.000","RECYCLER","POINT (-72.119319 41.3777)"
"U8233",,"UNITED AUTO GROUP LLC","515 SCHOOL ST",,"PUTNAM","CT","06260-2400","2022-10-31T00:00:00.000","USED DEALER","POINT (-71.893212 41.924704)"
"U7291",,"KENSINGTON FAMILY AUTO CENTER LLC","1052 FARMINGTON AVE",,"KENSINGTON","CT","06037-2247","2023-07-31T00:00:00.000","USED DEALER","POINT (-72.760003 41.630812)"
"U8400",,"SARDOS AUTOMOTIVE INC","687 MAIN ST",,"ANSONIA","CT","06401-2325","2024-08-31T00:00:00.000","USED DEALER","POINT (-73.076775 41.331176)"
"N2364",,"GABRIELLI TRUCK SALES OF CT LLC","277 NEW PARK AVE",,"HARTFORD","CT","06106-2949","2023-12-31T00:00:00.000","NEW DEALER","POINT (-72.712253 41.748577)"
"N2329","DBA","DBA PORSCHE FAIRFIELD","475 COMMERCE DR",,"FAIRFIELD","CT","06825-5562","2024-09-30T00:00:00.000","NEW DEALER","POINT (-73.231086 41.164942)"
"U4941","DBA","GOVERNORS MOTORSPORTS","400 GOVERNOR ST",,"EAST HARTFORD","CT","06108-3925","2023-04-30T00:00:00.000","USED DEALER","POINT (-72.660154 41.770753)"
"U8355",,"DAN MERLI TRANSPORT LLC","846 S MAIN ST",,"TORRINGTON","CT","06790-6945","2023-12-31T00:00:00.000","USED DEALER","POINT (-73.117141 41.783468)"
"N2624","DBA","DBA MCLAREN  GREENWICH","348 W PUTNAM AVE",,"GREENWICH","CT","06830-5244","2023-02-28T00:00:00.000","NEW DEALER","POINT (-73.638148 41.023106)"
"U1075",,"VALLEY AUTO BODY INC","990 HUNTINGDON AVE",,"WATERBURY","CT","06704-1403","2023-07-31T00:00:00.000","USED DEALER","POINT (-73.052424 41.584844)"
"U7946",,"MASSIRIO ENTERPRISES INC","770 NEWFIELD ST UNIT 2A",,"MIDDLETOWN","CT","06457","2022-10-31T00:00:00.000","USED DEALER","POINT (-72.672585 41.580213)"
"J2654",,"JOHNNYS AUTO PARTS INC","695 FENN RD",,"THOMASTON","CT","06787","2024-04-30T00:00:00.000","RECYCLER","POINT (-73.076341 41.702701)"
"U6626",,"MASTER AUTO LLC","36 40 MAIN ST",,"MERIDEN","CT","06451","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.826919 41.518485)"
"O1795",,"CATARO LEASING COMPANY","77 STERLING RD",,"EAST HARTFORD","CT","06108-1665","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.641774 41.776707)"
"M0542",,"NISSAN NORTH AMERICA INC","ONE NISSAN WAY",,"FRANKLIN","TN","07067","2024-06-30T00:00:00.000","MANUFACTURER LICENSE",
"U4391",,"LONGMEADOW MOTOR CARS INC","5 ENFIELD ST",,"ENFIELD","CT","06082-1907","2024-06-30T00:00:00.000","USED DEALER","POINT (-72.584086 42.024649)"
"N2782",,"MAVERICK SAYBROOK US LLC","255 MIDDLESEX TPKE",,"OLD SAYBROOK","CT","06475-4209","2024-02-29T00:00:00.000","NEW DEALER","POINT (-72.381809 41.307814)"
"U4312",,"RIVERVIEW SUPER SERVICE INC","680 MAIN ST",,"ANSONIA","CT","06401-2311","2024-07-31T00:00:00.000","USED DEALER","POINT (-73.076663 41.331399)"
"R7829",,"TEAM CAR CARE EAST LLC","480 MAIN ST",,"EAST HARTFORD","CT","06118-1408","2024-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.642645 41.755996)"
"U5810",,"UNIQUE MOTORSPORTS LLC","153 S RIVERSIDE AVE",,"PEQUABUCK","CT","06781","2024-03-31T00:00:00.000","USED DEALER","POINT (-72.992316 41.67134)"
"R4911",,"MONRO MUFFLER BRAKE INC","918 N COLONY RD",,"WALLINGFORD","CT","06492","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.809775 41.484084)"
"U6483","DBA","CLASSIC AUTO SALES AND RESTORATIONS","724 ALLEN ST",,"NEW BRITAIN","CT","06053-3330","2024-04-30T00:00:00.000","USED DEALER","POINT (-72.761597 41.684162)"
"N2092",,"H AND U INC","1472-1476 E MAIN ST",,"TORRINGTON","CT","06790","2024-01-31T00:00:00.000","NEW DEALER","POINT (-73.088408 41.818852)"
"U8022","DBA","MARTIN KENNY III","447 S LEONARD ST",,"WATERBURY","CT","06708-4315","2023-04-30T00:00:00.000","USED DEALER","POINT (-73.043298 41.533269)"
"R1840","DBA","GRANT MICHAEL S","81 HALLOWEEN BLVD",,"STAMFORD","CT","06902","2022-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.526803 41.047722)"
"U0029",,"NORTHEAST RECYCLERS OF WINDHAM INC","48 BOSTON POST RD",,"WILLIMANTIC","CT","06226","2024-04-30T00:00:00.000","USED DEALER","POINT (-72.196118 41.718829)"
"L3408",,"FOXY FAST LUBE LLC","1605 MAIN ST",,"WILLIMANTIC","CT","06226-1129","2023-06-30T00:00:00.000","LIMITED REPAIRER","POINT (-72.239589 41.723148)"
"L3277",,"PAULS DEPOT GARAGE LLC","1115 CAPITOL AVE",,"HARTFORD","CT","06106-1049","2023-11-30T00:00:00.000","LIMITED REPAIRER","POINT (-72.714471 41.759971)"
"U8735",,"DOUG WOOTTONS REDLINE CLASSIC CARS LLC","379 DUGG HILL RD",,"WOODSTOCK","CT","06281","2023-11-30T00:00:00.000","USED DEALER","POINT (-71.967287 41.996299)"
"R7481","DBA","MIDAS AUTO EXPERTS","910 BARNUM AVE CUTOFF",,"STRATFORD","CT","06614","2022-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.130125 41.198976)"
"U0854","DBA","CURTIS BRADFORD H","RT 6",,"BROOKLYN","CT","06234","2023-09-30T00:00:00.000","USED DEALER",
"R7059",,"WS EDITIONS LLC","25 PEAT MEADOW RD",,"NEW HAVEN","CT","06512-2022","2023-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.888305 41.287483)"
"R5181",,"NEW AGE MOTORS","85 LEETES ISLAND RD",,"BRANFORD","CT","06405-3308","2023-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.761784 41.294096)"
"U0177",,"MILLDALE AUTO SALES","168 MARLBOROUGH ST",,"PORTLAND","CT","06480","2024-03-31T00:00:00.000","USED DEALER","POINT (-72.633742 41.570311)"
"N0747",,"PAMBY MOTORS INC","665 DANBURY RD","RTE 7","RIDGEFIELD","CT","06877","2024-07-31T00:00:00.000","NEW DEALER","POINT (-73.473736 41.325923)"
"R1642",,"LAKE AND MAIN SERVICE CENTER INC","6149 MAIN ST",,"TRUMBULL","CT","06611","2022-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.2245 41.265964)"
"U8530",,"SUPERIOR MOTORS LLC","1080 BRIDGEPORT AVE",,"MILFORD","CT","06460-3159","2023-08-31T00:00:00.000","USED DEALER","POINT (-73.068721 41.216753)"
"R7107","DBA","KOVAC'S MARINE ENGINE SERVICE","85 DAVENPORT ST",,"BRIDGEPORT","CT","06607-2006","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.157663 41.177521)"
"O6336",,"NISSAN CV LEASING LLC","1 NISSAN WAY",,"FRANKLIN","TN","37067-6367","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-86.813736 35.939869)"
"M1020",,"KEIZER MORRIS INTERNATIONAL INC","6561 BERNIE KOHLER DR",,"NORTH BRANCH","MI","48461-8886","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-83.17875 43.225442)"
"R0142",,"TERRY'S TRANSMISSIONS INC","164 SQUAW HOLLOW RD","RT 44","ASHFORD","CT","06278","2024-01-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.191468 41.851905)"
"U8099",,"AR'S GENERAL REPAIR AND USED CARS SALES LLC","127 WHITE ST",,"DANBURY","CT","06810-6800","2023-11-30T00:00:00.000","USED DEALER","POINT (-73.449065 41.398778)"
"U2312",,"ELLINGTON FUEL DEPOT AND GARAGE","1 CRYSTAL LAKE RD AND","94 STAFFORD RD","ELLINGTON","CT","06029","2022-10-31T00:00:00.000","USED DEALER","POINT (-72.38433 41.929332)"
"M0980",,"BWISE MANUFACTURING LLC","1002 WAYNE AVE","SUITE 1","CHAMBERSBURG","PA","17201","2024-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-77.653042 39.913926)"
"O6246",,"STAMFORD AUTOMOTIVE PARTNERS LLC","909 E MAIN ST",,"STAMFORD","CT","06902-4013","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.523137 41.055965)"
"U5268","DBA","MIKES AUTO SERVICE","54 PANE RD",,"NEWINGTON","CT","06111-5521","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.728494 41.654786)"
"R5140","DBA","DBA MAURICE L MOREAU","410 N ELM ST",,"TORRINGTON","CT","06790-4627","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-73.132209 41.813248)"
"R6479",,"SCIAUDONES GARAGE LLC","28 LEONARD ST",,"NORWALK","CT","06850-4105","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.412106 41.11587)"
"U5391","DBA","ANTHONY L BATTISTA","212 FOXON RD",,"NORTH BRANFORD","CT","06471-1001","2023-10-31T00:00:00.000","USED DEALER","POINT (-72.816293 41.327868)"
"M0791",,"LIFE LINE EMERGENCY VEHICLES INC","1 LIFE LINE DR",,"SUMNER","IA","50674","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-92.116668 42.846835)"
"N2781",,"EAST HAVEN CARS LLC","655 MAIN ST",,"EAST HAVEN","CT","06512","2024-01-31T00:00:00.000","NEW DEALER","POINT (-72.887014 41.285269)"
"R5081",,"NEWTOWN CAR CARE CENTER INC","3 COMMERCE RD",,"NEWTOWN","CT","06470-1607","2024-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.293341 41.416351)"
"R6794","DBA","MERSUDIN SMAJILBASIC","168 SOUTH MAIN ST",,"TORRINGTON","CT","06790","2023-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.120805 41.796942)"
"U5236",,"DUBOIS AUTOMOTIVE INC","343 ROUTE 6",,"ANDOVER","CT","06232-1319","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.376289 41.739787)"
"N2748",,"DARCARS OF RAILROAD AVENUE INC","19 RAILROAD AVE",,"GREENWICH","CT","06830-6302","2024-06-30T00:00:00.000","NEW DEALER","POINT (-73.626802 41.02162)"
"R6604","DBA","RUSSELL ROLLINS","68G KING SPRING RD",,"WINDSOR LOCKS","CT","06096-1137","2023-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.666385 41.945215)"
"U8010",,"ACI DYNAMIX LLC","132 SILVERMINE RD",,"SEYMOUR","CT","06483","2023-03-31T00:00:00.000","USED DEALER","POINT (-73.056228 41.38281)"
"R7002","DBA","CENTER TOWING AND TRUCK REPAIR","15 RESEARCH DR",,"MILFORD","CT","06460-8525","2024-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.019333 41.237277)"
"J2666",,"MANSFIELD AUTO PARTS INC","214 STAFFORD RD",,"MANSFIELD CENTER","CT","06250-1451","2024-04-30T00:00:00.000","RECYCLER","POINT (-72.259573 41.739292)"
"J2506",,"ELM CITY AUTO WRECKING INC","67 73 MIDDLETOWN AVE",,"NEW HAVEN","CT","06513","2024-04-30T00:00:00.000","RECYCLER","POINT (-72.893128 41.32016)"
"N2760","DBA","DBA GENGRAS SUBARU TORRINGTON","45 WINSTED RD",,"TORRINGTON","CT","06790-2925","2023-01-31T00:00:00.000","NEW DEALER","POINT (-73.121387 41.82004)"
"O6207","DBA","DBA TOYOTA COMMERCIAL FINANCE","9750 GOETHE RD",,"SACRAMENTO","CA","95827-3500","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-121.332833 38.55493)"
"R7408",,"BRIDGESTONE RETAIL OPERATIONS LLC","2897 BERLIN TPKE",,"NEWINGTON","CT","06111-4115","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.716541 41.672275)"
"U7863",,"FAIR AUTO LLC","20 FAIR ST",,"NEW HAVEN","CT","06511-5724","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.921201 41.302573)"
"R7718",,"MALS AUTO AND TRUCK REPAIR INC","1 ANGUILLA BROOK RD",,"STONINGTON","CT","06379","2023-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-71.875857 41.383839)"
"R6790","DBA","LEFLEUR TRANSMISION AND AUTO CARE","548 MIDDLE ST",,"BRISTOL","CT","06010-7441","2023-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.913803 41.655707)"
"N0740","DBA","EXECUTIVE HONDA","1194 N COLONY RD",,"WALLINGFORD","CT","06492-1730","2024-07-31T00:00:00.000","NEW DEALER","POINT (-72.810527 41.504236)"
"R5932",,"EXPERT AUTOMOTIVE REPAIRS LLC","206 MAIN ST",,"NORWALK","CT","06851-3513","2024-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.4223 41.12805)"
"R7735",,"MPH AUTO AND TIRE LLC","190 WESTON RD",,"WESTON","CT","06611","2023-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.381741 41.202372)"
"N2525","DBA","LAND N' SEA MARINE","2974 E MAIN ST",,"WATERBURY","CT","06705-3422","2024-02-29T00:00:00.000","NEW DEALER","POINT (-72.987677 41.545072)"
"R5809",,"PEP BOYS MANNY MOE AND JACK DEL INC","699 WOLCOTT ST",,"WATERBURY","CT","06705-1310","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.011479 41.56106)"
"R6492",,"MOROSO PERFORMANCE PRODUCTS INC","80 CARTER DR",,"GUILFORD","CT","06437-2125","2024-02-29T00:00:00.000","GENERAL REPAIRER","POINT (-72.670887 41.292706)"
"N0687","DBA","LIA HONDA","20 PALOMBA DR",,"ENFIELD","CT","06082-3802","2024-08-31T00:00:00.000","NEW DEALER","POINT (-72.573536 41.99673)"
"R7190","DBA","SPONGE BROTHERS CAR WASH AND LUBE","79 BOSTON POST RD",,"ORANGE","CT","06477-3203","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.988521 41.277438)"
"N0277",,"BOB VALENTI CHEVROLET INC","72 JERRY BROWN RD","BOX 10","MYSTIC","CT","06355","2023-04-30T00:00:00.000","NEW DEALER","POINT (-71.951789 41.376946)"
"R5959",,"MONRO MUFFLER BRAKE INC","615 HARTFORD RD",,"NEW BRITAIN","CT","06053-1526","2022-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.763769 41.714734)"
"U0762","DBA","CERUTTI ALDO","913 MIGEON AVE",,"TORRINGTON","CT","06790","2023-10-31T00:00:00.000","USED DEALER","POINT (-73.142347 41.817197)"
"U0414","DBA","ROMANO'S AUTOMOTIVE SERVICE","207 NEW BRITAIN AVE",,"HARTFORD","CT","06106-3124","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.689489 41.743854)"
"U8228",,"AUTO SALES AND SERVICE INC","520 B  SUCCESS AVE.",,"STRATFORD","CT","06615","2022-10-31T00:00:00.000","USED DEALER",
"U7271",,"LEDYARD STREET AUTOMOTIVE INC","65 ELLIOTT ST E",,"HARTFORD","CT","06114-1515","2023-05-31T00:00:00.000","USED DEALER","POINT (-72.670413 41.746847)"
"N2376",,"KAHN TRACTOR & EQUIPMENT INC","520 POND RD",,"NORTH FRANKLIN","CT","06254","2024-03-31T00:00:00.000","NEW DEALER","POINT (-72.164074 41.63448)"
"N2601",,"STREET FLEET MECHANICS LLC","18 PETERS RD",,"BLOOMFIELD","CT","06002-1333","2023-05-31T00:00:00.000","NEW DEALER","POINT (-72.733643 41.857471)"
"U5422",,"MONROE AUTO SALES","163 MAIN ST",,"MONROE","CT","06488","2024-01-31T00:00:00.000","USED DEALER","POINT (-73.255021 41.30518)"
"R6252","DBA","KARNS AUTOMOTIVE CENTER","25 CRYSTAL LAKE RD",,"GROTON","CT","06340-2464","2023-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.085123 41.388235)"
"R6776",,"TRI STATE CHOPPERS LLC","30 OLD ROUTE 7 PLZ",,"NEW MILFORD","CT","06776-4340","2023-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.420989 41.541927)"
"U1690",,"GEORGE WILLIAMSON AUTO ELECTRIC INC","32 FREIGHT ST",,"WATERBURY","CT","06702-1801","2023-02-28T00:00:00.000","USED DEALER","POINT (-73.047218 41.556364)"
"R7823","DBA","ECONOMY OIL CHANGE","2711 MAIN ST",,"GLASTONBURY","CT","06033-2022","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.611908 41.716529)"
"U0669",,"CARBONES AUTO SALES INC","639 MAIN ST",,"EAST HAVEN","CT","06512-2002","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.885351 41.284637)"
"N2663",,"MACTAW CT INC","417 JOHN FITCH BVLD",,"SOUTH WINDSOR","CT","06074","2023-08-31T00:00:00.000","NEW DEALER","POINT (-72.611808 41.813089)"
