"detectorid","timestamp","status","sampleperiod","volume","occupancy","dq_minvol","dq_maxvol","dq_minocc","dq_maxocc","dq_visual"
"715","2011-10-29 06:00:12-07","GOOD","60","1","16","f","f","f","f","f"
"416","2011-11-06 02:17:45-08","GOOD","60","0","0","f","f","f","f","f"
"253","2011-10-13 07:57:29-07","GOOD","15","0","0","f","f","f","f","f"
"413","2011-11-11 04:27:47-08","GOOD","60","0","0","f","f","f","f","f"
"410","2011-10-16 21:59:33-07","GOOD","60","3","16","f","f","f","f","f"
"413","2011-10-12 16:08:42-07","GOOD","60","0","0","f","f","f","f","t"
"415","2011-09-18 14:07:05-07","GOOD","60","7","16","f","f","f","f","f"
"413","2011-10-19 02:41:25-07","GOOD","60","0","0","f","f","f","f","t"
"409","2011-09-19 09:35:25-07","GOOD","60","7","50","f","f","f","f","f"
"415","2011-09-23 06:40:46-07","GOOD","60","2","0","f","f","f","f","f"
"409","2011-10-23 05:51:41-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-11-03 05:50:02-07","GOOD","60","0","0","f","f","f","f","f"
"256","2011-09-28 09:00:39-07","GOOD","15","0","0","f","f","f","f","t"
"416","2011-10-12 13:56:39-07","GOOD","60","6","50","f","f","f","f","f"
"715","2011-11-01 23:45:17-07","GOOD","60","1","0","f","f","f","f","f"
"715","2011-10-17 03:30:14-07","GOOD","60","0","0","f","f","f","f","f"
"414","2011-10-30 11:10:24-07","GOOD","60","1","0","f","f","f","f","f"
"416","2011-11-01 06:45:26-07","GOOD","60","3","16","f","f","f","f","f"
"411","2011-11-10 21:39:45-08","GOOD","60","4","16","f","f","f","f","f"
"256","2011-10-31 05:19:24-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-09-20 11:46:26-07","GOOD","60","4","33","f","f","f","f","f"
"414","2011-10-17 08:57:36-07","GOOD","60","9","66","f","f","f","f","f"
"256","2011-11-13 03:23:33-08","GOOD","60","0","0","f","f","f","f","f"
"713","2011-10-07 08:32:20-07","GOOD","60","6","33","f","f","f","f","f"
"256","2011-09-29 13:25:59-07","GOOD","15","0","0","f","f","f","f","t"
"415","2011-10-22 11:25:28-07","GOOD","60","4","0","f","f","f","f","f"
"409","2011-10-20 16:38:55-07","GOOD","60","6","50","f","f","f","f","f"
"256","2011-10-05 17:05:09-07","GOOD","15","1","0","f","f","f","f","t"
"415","2011-10-29 00:21:20-07","GOOD","60","2","0","f","f","f","f","f"
"409","2011-10-26 03:59:41-07","GOOD","60","0","0","f","f","f","f","f"
"411","2011-10-18 05:17:49-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-11-07 23:49:59-08","GOOD","60","2","0","f","f","f","f","f"
"715","2011-09-24 17:25:02-07","GOOD","60","10","100","f","f","f","f","f"
"712","2011-11-07 05:35:43-08","GOOD","60","0","0","f","f","f","f","f"
"712","2011-09-22 12:33:47-07","GOOD","60","4","33","f","f","f","f","f"
"412","2011-09-17 12:27:33-07","GOOD","60","9","133","f","f","f","f","f"
"410","2011-10-27 14:35:08-07","GOOD","60","10","66","f","f","f","f","f"
"415","2011-10-15 17:01:28-07","GOOD","60","4","0","f","f","f","f","f"
"416","2011-10-27 02:18:14-07","GOOD","60","1","0","f","f","f","f","f"
"411","2011-10-18 21:57:16-07","GOOD","60","3","16","f","f","f","f","f"
"713","2011-09-20 12:07:26-07","GOOD","60","5","33","f","f","f","f","f"
"411","2011-10-03 07:52:28-07","GOOD","60","2","16","f","f","f","f","f"
"714","2011-09-28 11:44:10-07","GOOD","60","15","133","f","f","f","f","f"
"712","2011-10-01 07:13:02-07","GOOD","60","3","16","f","f","f","f","f"
"253","2011-11-08 12:06:38-08","GOOD","60","1","0","f","f","f","f","f"
"415","2011-11-04 22:27:41-07","GOOD","60","2","0","f","f","f","f","f"
"254","2011-10-02 06:45:31-07","GOOD","15","0","0","f","f","f","f","f"
"255","2011-10-28 06:34:13-07","GOOD","60","3","33","f","f","f","f","f"
"255","2011-11-14 17:35:51-08","GOOD","60","8","683","f","f","f","f","f"
"253","2011-11-05 09:52:33-07","GOOD","60","3","16","f","f","f","f","f"
"411","2011-10-24 13:33:54-07","GOOD","60","7","50","f","f","f","f","f"
"713","2011-09-29 23:11:18-07","GOOD","60","2","0","f","f","f","f","f"
"410","2011-11-03 18:18:48-07","GOOD","60","17","116","f","f","f","f","f"
"714","2011-11-08 08:19:00-08","GOOD","60","3","16","f","f","f","f","f"
"255","2011-10-22 15:59:53-07","GOOD","60","3","16","f","f","f","f","f"
"256","2011-09-25 21:16:45-07","GOOD","15","0","0","f","f","f","f","t"
"712","2011-10-13 08:06:29-07","GOOD","60","1","16","f","f","f","f","f"
"412","2011-10-19 08:08:39-07","GOOD","60","7","50","f","f","f","f","f"
"253","2011-10-17 03:03:33-07","GOOD","15","0","0","f","f","f","f","f"
"414","2011-10-11 08:57:49-07","GOOD","60","6","50","f","f","f","f","f"
"713","2011-09-25 05:36:11-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-10-15 08:52:24-07","GOOD","60","6","50","f","f","f","f","f"
"415","2011-10-06 15:19:37-07","GOOD","60","3","0","f","f","f","f","f"
"253","2011-10-02 16:04:34-07","GOOD","15","1","0","f","f","f","f","f"
"713","2011-09-18 08:24:56-07","GOOD","60","5","33","f","f","f","f","f"
"253","2011-11-01 07:32:25-07","GOOD","60","2","16","f","f","f","f","f"
"411","2011-10-22 17:28:31-07","GOOD","60","3","16","f","f","f","f","f"
"413","2011-09-18 01:06:41-07","GOOD","60","0","0","f","f","f","f","t"
"255","2011-10-29 06:26:38-07","GOOD","60","0","0","f","f","f","f","f"
"256","2011-11-14 04:26:44-08","GOOD","60","0","0","f","f","f","f","f"
"409","2011-09-17 10:24:31-07","GOOD","60","2","0","f","f","f","f","f"
"712","2011-09-16 11:02:24-07","GOOD","60","1","0","f","f","f","f","f"
"414","2011-09-29 01:23:59-07","GOOD","60","1","0","f","f","f","f","f"
"713","2011-10-22 07:13:30-07","GOOD","60","0","0","f","f","f","f","f"
"412","2011-09-26 00:06:58-07","GOOD","60","0","0","f","f","f","f","f"
"414","2011-10-19 04:52:29-07","GOOD","60","3","16","f","f","f","f","f"
"256","2011-10-17 20:12:42-07","GOOD","15","1","0","f","f","f","f","t"
"415","2011-10-14 20:47:24-07","GOOD","60","2","0","f","f","f","f","f"
"256","2011-10-20 23:55:10-07","GOOD","60","1","0","f","f","f","f","f"
"256","2011-09-30 01:47:55-07","GOOD","15","0","0","f","f","f","f","t"
"713","2011-10-21 07:19:58-07","GOOD","60","1","0","f","f","f","f","f"
"254","2011-10-19 22:36:27-07","GOOD","15","0","0","f","f","f","f","f"
"254","2011-10-06 18:52:03-07","GOOD","15","0","0","f","f","f","f","f"
"412","2011-10-20 18:27:03-07","GOOD","60","7","50","f","f","f","f","f"
"409","2011-09-19 07:55:15-07","GOOD","60","5","33","f","f","f","f","f"
"714","2011-10-24 10:33:32-07","GOOD","60","7","50","f","f","f","f","f"
"415","2011-10-06 09:55:25-07","GOOD","60","3","0","f","f","f","f","f"
"254","2011-11-12 00:07:23-08","GOOD","60","0","0","f","f","f","f","f"
"254","2011-10-22 03:09:05-07","GOOD","60","0","0","f","f","f","f","f"
"416","2011-11-05 00:04:42-07","GOOD","60","1","0","f","f","f","f","f"
"714","2011-09-15 13:10:18-07","GOOD","60","2","0","f","f","f","f","f"
"410","2011-11-07 04:19:38-08","GOOD","60","1","16","f","f","f","f","f"
"713","2011-10-08 23:14:14-07","GOOD","60","2","0","f","f","f","f","f"
"413","2011-09-24 00:01:21-07","GOOD","60","0","0","f","f","f","f","t"
"714","2011-09-30 21:45:23-07","GOOD","60","6","50","f","f","f","f","f"
"712","2011-11-14 04:09:45-08","GOOD","60","0","0","f","f","f","f","f"
"714","2011-10-04 22:37:10-07","GOOD","60","3","16","f","f","f","f","f"
"411","2011-10-06 12:28:31-07","GOOD","60","3","16","f","f","f","f","f"
"253","2011-10-21 05:19:24-07","GOOD","60","0","0","f","f","f","f","f"
"253","2011-10-03 05:39:04-07","GOOD","15","0","0","f","f","f","f","f"
"413","2011-10-17 17:47:42-07","GOOD","60","0","0","f","f","f","f","t"
"253","2011-11-07 05:26:37-08","GOOD","60","0","0","f","f","f","f","f"
"712","2011-10-24 11:35:36-07","GOOD","60","5","33","f","f","f","f","f"
"254","2011-10-13 07:03:29-07","GOOD","15","0","0","f","f","f","f","f"
"415","2011-11-07 03:17:37-08","GOOD","60","0","0","f","f","f","f","f"
"254","2011-10-14 11:02:21-07","GOOD","15","0","0","f","f","f","f","f"
"256","2011-11-06 19:06:38-08","GOOD","60","0","0","f","f","f","f","f"
"412","2011-11-07 05:23:38-08","GOOD","60","0","0","f","f","f","f","f"
"254","2011-09-18 21:20:40-07","GOOD","15","0","0","f","f","f","f","f"
"255","2011-09-24 23:17:53-07","GOOD","15","0","0","f","f","f","f","t"
"409","2011-09-17 13:23:34-07","GOOD","60","5","33","f","f","f","f","f"
"413","2011-09-24 13:10:05-07","GOOD","60","0","0","f","f","f","f","t"
"715","2011-10-13 14:39:18-07","GOOD","60","6","66","f","f","f","f","f"
"414","2011-10-23 17:51:21-07","GOOD","60","13","100","f","f","f","f","f"
"253","2011-09-17 21:57:41-07","GOOD","15","0","0","f","f","f","f","f"
"412","2011-10-20 10:32:21-07","GOOD","60","6","50","f","f","f","f","f"
"254","2011-09-19 16:44:18-07","GOOD","15","0","0","f","f","f","f","f"
"413","2011-10-16 20:36:39-07","GOOD","60","0","0","f","f","f","f","t"
"411","2011-10-29 15:56:13-07","GOOD","60","5","50","f","f","f","f","f"
"410","2011-09-30 23:47:59-07","GOOD","60","2","0","f","f","f","f","f"
"254","2011-10-02 12:55:29-07","GOOD","15","0","0","f","f","f","f","f"
"715","2011-10-31 15:06:15-07","GOOD","60","8","116","f","f","f","f","f"
"410","2011-11-07 08:25:38-08","GOOD","60","9","50","f","f","f","f","f"
"410","2011-09-26 02:19:18-07","GOOD","60","0","0","f","f","f","f","f"
"413","2011-10-04 16:17:51-07","GOOD","60","0","0","f","f","f","f","t"
"254","2011-10-16 06:59:28-07","GOOD","15","0","0","f","f","f","f","f"
"409","2011-10-16 14:36:31-07","GOOD","60","4","16","f","f","f","f","f"
"415","2011-10-04 20:03:54-07","GOOD","60","1","0","f","f","f","f","f"
"414","2011-10-23 09:41:16-07","GOOD","60","4","16","f","f","f","f","f"
"256","2011-11-01 06:29:26-07","GOOD","60","0","0","f","f","f","f","f"
"409","2011-10-27 09:13:08-07","GOOD","60","4","16","f","f","f","f","f"
"713","2011-10-16 08:11:31-07","GOOD","60","1","0","f","f","f","f","f"
"712","2011-11-07 10:26:37-08","GOOD","60","4","33","f","f","f","f","f"
"714","2011-09-18 15:27:13-07","GOOD","60","2","33","f","f","f","f","f"
"713","2011-11-07 14:31:38-08","GOOD","60","11","100","f","f","f","f","f"
"715","2011-09-30 02:10:57-07","GOOD","60","1","0","f","f","f","f","f"
"414","2011-09-15 14:30:18-07","GOOD","60","9","66","f","f","f","f","f"
"255","2011-11-03 21:33:30-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-10-04 00:36:47-07","GOOD","60","1","0","f","f","f","f","f"
"712","2011-11-03 17:06:06-07","GOOD","60","5","50","f","f","f","f","f"
"415","2011-10-31 00:43:25-07","GOOD","60","0","0","f","f","f","f","f"
"410","2011-11-06 03:15:48-08","GOOD","60","0","0","f","f","f","f","f"
"414","2011-10-24 16:22:47-07","GOOD","60","7","50","f","f","f","f","f"
"712","2011-10-08 02:14:48-07","GOOD","60","1","0","f","f","f","f","f"
"413","2011-10-11 22:42:29-07","GOOD","60","0","0","f","f","f","f","t"
"715","2011-11-12 09:42:26-08","GOOD","60","4","33","f","f","f","f","f"
"713","2011-11-08 18:58:07-08","GOOD","60","4","16","f","f","f","f","f"
"253","2011-11-12 00:56:23-08","GOOD","60","0","0","f","f","f","f","f"
"409","2011-11-09 16:33:42-08","GOOD","60","3","16","f","f","f","f","f"
"409","2011-10-03 01:37:06-07","GOOD","60","0","0","f","f","f","f","f"
"255","2011-09-24 00:13:22-07","GOOD","15","0","0","f","f","f","f","t"
"714","2011-09-15 12:15:17-07","GOOD","60","1","0","f","f","f","f","f"
"253","2011-10-09 05:54:44-07","GOOD","15","0","0","f","f","f","f","f"
"254","2011-10-12 04:34:32-07","GOOD","15","0","0","f","f","f","f","f"
"715","2011-11-13 23:20:42-08","GOOD","60","1","0","f","f","f","f","f"
"413","2011-09-26 04:28:48-07","GOOD","60","0","0","f","f","f","f","t"
"416","2011-10-04 00:49:46-07","GOOD","60","1","0","f","f","f","f","f"
"713","2011-09-26 20:21:25-07","GOOD","60","1","0","f","f","f","f","f"
"254","2011-09-28 10:16:50-07","GOOD","15","0","0","f","f","f","f","f"
"413","2011-11-06 04:19:46-08","GOOD","60","1","0","f","f","f","f","f"
"713","2011-10-07 09:18:26-07","GOOD","60","5","50","f","f","f","f","f"
"409","2011-10-06 00:10:17-07","GOOD","60","0","0","f","f","f","f","f"
"254","2011-09-28 15:54:53-07","GOOD","15","0","0","f","f","f","f","f"
"712","2011-10-01 09:55:12-07","GOOD","60","5","33","f","f","f","f","f"
"414","2011-10-15 00:06:30-07","GOOD","60","3","16","f","f","f","f","f"
"254","2011-10-10 10:26:46-07","GOOD","15","0","0","f","f","f","f","f"
"712","2011-10-18 11:03:13-07","GOOD","60","5","50","f","f","f","f","f"
"413","2011-10-24 17:47:47-07","GOOD","60","7","50","f","f","f","f","f"
"409","2011-11-11 00:15:46-08","GOOD","60","2","0","f","f","f","f","t"
"253","2011-09-20 02:29:33-07","GOOD","15","0","0","f","f","f","f","f"
"411","2011-10-06 14:09:35-07","GOOD","60","10","100","f","f","f","f","f"
"713","2011-11-06 19:11:38-08","GOOD","60","4","33","f","f","f","f","f"
"415","2011-10-16 03:25:35-07","GOOD","60","1","0","f","f","f","f","f"
"416","2011-10-19 06:43:34-07","GOOD","60","2","0","f","f","f","f","f"
"713","2011-09-25 07:18:11-07","GOOD","60","1","0","f","f","f","f","f"
"415","2011-10-08 20:45:43-07","GOOD","60","2","0","f","f","f","f","f"
"254","2011-09-23 23:10:13-07","GOOD","15","0","0","f","f","f","f","f"
"715","2011-09-27 23:45:10-07","GOOD","60","0","0","f","f","f","f","f"
"255","2011-10-06 13:03:32-07","GOOD","15","1","666","f","f","f","f","t"
"256","2011-10-04 13:18:50-07","GOOD","15","0","0","f","f","f","f","t"
"714","2011-10-27 10:42:08-07","GOOD","60","10","83","f","f","f","f","f"
"409","2011-09-15 00:17:11-07","GOOD","60","4","16","f","f","f","f","f"
"413","2011-09-24 16:42:40-07","GOOD","60","0","0","f","f","f","f","t"
"410","2011-10-29 07:59:12-07","GOOD","60","1","0","f","f","f","f","f"
"413","2011-11-09 06:05:41-08","GOOD","60","2","0","f","f","f","f","f"
"253","2011-11-11 01:58:17-08","GOOD","60","0","0","f","f","f","f","f"
"253","2011-11-11 08:04:18-08","GOOD","60","3","16","f","f","f","f","f"
"414","2011-09-25 17:22:15-07","GOOD","60","12","100","f","f","f","f","f"
"416","2011-10-09 00:00:43-07","GOOD","60","1","0","f","f","f","f","f"
"714","2011-11-01 06:24:16-07","GOOD","60","0","0","f","f","f","f","f"
"409","2011-10-25 03:41:48-07","GOOD","60","0","0","f","f","f","f","f"
"712","2011-10-25 12:42:54-07","GOOD","60","1","0","f","f","f","f","f"
"255","2011-11-01 01:23:25-07","GOOD","60","0","0","f","f","f","f","f"
"256","2011-10-21 02:17:20-07","GOOD","60","1","0","f","f","f","f","f"
"256","2011-11-15 17:21:25-08","GOOD","60","4","33","f","f","f","f","f"
"410","2011-11-06 16:18:38-08","GOOD","60","6","50","f","f","f","f","f"
"254","2011-10-16 04:39:29-07","GOOD","15","0","0","f","f","f","f","f"
"412","2011-10-01 02:26:06-07","GOOD","60","1","0","f","f","f","f","f"
"256","2011-09-26 01:36:24-07","GOOD","15","0","0","f","f","f","f","t"
"411","2011-10-13 06:45:29-07","GOOD","60","4","16","f","f","f","f","f"
"413","2011-09-25 01:44:53-07","GOOD","60","0","0","f","f","f","f","t"
"415","2011-10-15 11:05:25-07","GOOD","60","4","0","f","f","f","f","f"
"713","2011-10-12 11:17:06-07","GOOD","60","7","50","f","f","f","f","f"
"415","2011-11-10 22:36:46-08","GOOD","60","0","0","f","f","f","f","f"
"416","2011-11-09 05:20:40-08","GOOD","60","1","0","f","f","f","f","f"
"253","2011-10-22 15:45:52-07","GOOD","60","2","0","f","f","f","f","f"
"253","2011-09-18 02:29:50-07","GOOD","15","0","0","f","f","f","f","f"
"414","2011-10-07 17:52:34-07","GOOD","60","15","166","f","f","f","f","f"
"714","2011-10-01 15:30:38-07","GOOD","60","10","100","f","f","f","f","f"
"411","2011-10-22 13:18:05-07","GOOD","60","10","66","f","f","f","f","f"
"414","2011-09-22 16:00:05-07","GOOD","60","21","200","f","f","f","f","f"
"714","2011-10-08 09:22:48-07","GOOD","60","7","66","f","f","f","f","f"
"255","2011-10-26 14:17:43-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-11-09 02:14:09-08","GOOD","60","0","0","f","f","f","f","f"
"416","2011-09-22 21:16:43-07","GOOD","60","5","50","f","f","f","f","f"
"410","2011-09-20 02:44:21-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-10-21 15:10:36-07","GOOD","60","16","133","f","f","f","f","f"
"416","2011-10-24 05:38:26-07","GOOD","60","1","0","f","f","f","f","f"
"714","2011-11-14 21:43:55-08","GOOD","60","3","16","f","f","f","f","f"
"253","2011-10-17 04:59:34-07","GOOD","15","0","0","f","f","f","f","f"
"409","2011-10-23 22:25:50-07","GOOD","60","1","0","f","f","f","f","f"
"409","2011-09-20 13:46:26-07","GOOD","60","9","83","f","f","f","f","f"
"410","2011-11-03 17:59:48-07","GOOD","60","11","83","f","f","f","f","f"
"714","2011-09-28 17:48:17-07","GOOD","60","13","116","f","f","f","f","f"
"253","2011-10-11 19:51:28-07","GOOD","15","0","0","f","f","f","f","f"
"416","2011-10-23 17:32:21-07","GOOD","60","2","16","f","f","f","f","f"
"409","2011-11-07 11:59:38-08","GOOD","60","11","100","f","f","f","f","f"
"416","2011-09-15 20:09:19-07","GOOD","60","6","50","f","f","f","f","f"
"413","2011-11-04 09:04:35-07","GOOD","60","6","50","f","f","f","f","f"
"409","2011-10-05 17:16:09-07","GOOD","60","11","116","f","f","f","f","f"
"253","2011-11-13 15:20:39-08","GOOD","60","2","0","f","f","f","f","f"
"409","2011-10-06 15:31:37-07","GOOD","60","5","33","f","f","f","f","f"
"256","2011-10-12 23:40:47-07","GOOD","15","0","0","f","f","f","f","t"
"413","2011-10-22 01:11:02-07","GOOD","60","1","0","f","f","f","f","f"
"411","2011-09-17 20:32:38-07","GOOD","60","2","0","f","f","f","f","f"
"713","2011-10-28 10:05:10-07","GOOD","60","9","66","f","f","f","f","f"
"714","2011-09-30 20:46:17-07","GOOD","60","10","83","f","f","f","f","f"
"415","2011-10-21 20:01:05-07","GOOD","60","2","0","f","f","f","f","f"
"713","2011-09-29 19:11:28-07","GOOD","60","8","66","f","f","f","f","f"
"254","2011-09-17 23:23:46-07","GOOD","15","0","0","f","f","f","f","f"
"715","2011-11-02 13:41:34-07","GOOD","60","5","50","f","f","f","f","f"
"712","2011-10-09 00:09:14-07","GOOD","60","3","16","f","f","f","f","f"
"411","2011-09-15 06:07:50-07","GOOD","60","1","0","f","f","f","f","f"
"409","2011-10-22 21:21:01-07","GOOD","60","5","33","f","f","f","f","f"
"714","2011-09-22 16:00:30-07","GOOD","60","14","116","f","f","f","f","f"
"414","2011-11-06 07:27:40-08","GOOD","60","1","0","f","f","f","f","f"
"411","2011-11-05 20:03:15-07","GOOD","60","4","16","f","f","f","f","f"
"413","2011-09-22 13:59:51-07","GOOD","60","0","0","f","f","f","f","t"
"255","2011-09-25 09:21:00-07","GOOD","15","0","0","f","f","f","f","t"
"712","2011-11-15 09:43:01-08","GOOD","60","2","0","f","f","f","f","f"
"715","2011-10-22 11:32:50-07","GOOD","60","1","0","f","f","f","f","f"
"409","2011-10-07 13:45:14-07","GOOD","60","9","66","f","f","f","f","f"
"416","2011-09-17 03:46:03-07","GOOD","60","0","0","f","f","f","f","f"
"412","2011-11-08 06:44:38-08","GOOD","60","1","0","f","f","f","f","f"
"712","2011-10-28 22:48:10-07","GOOD","60","1","16","f","f","f","f","f"
"713","2011-10-15 11:45:25-07","GOOD","60","6","33","f","f","f","f","f"
"411","2011-11-08 22:17:39-08","GOOD","60","2","0","f","f","f","f","f"
"414","2011-10-20 01:27:42-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-10-07 12:15:30-07","GOOD","60","4","33","f","f","f","f","f"
"254","2011-10-22 15:11:48-07","GOOD","60","3","0","f","f","f","f","f"
"714","2011-09-17 15:30:34-07","GOOD","60","2","0","f","f","f","f","f"
"255","2011-11-08 09:48:38-08","GOOD","60","5","33","f","f","f","f","f"
"253","2011-09-15 00:43:55-07","GOOD","15","0","0","f","f","f","f","f"
"712","2011-10-28 15:18:10-07","GOOD","60","8","66","f","f","f","f","f"
"409","2011-11-08 16:04:38-08","GOOD","60","9","66","f","f","f","f","f"
"715","2011-11-03 04:17:01-07","GOOD","60","0","0","f","f","f","f","f"
"412","2011-10-05 00:17:55-07","GOOD","60","1","16","f","f","f","f","f"
"255","2011-09-16 01:46:21-07","GOOD","15","0","0","f","f","f","f","t"
"256","2011-10-03 10:44:25-07","GOOD","15","0","0","f","f","f","f","t"
"712","2011-10-03 00:05:07-07","GOOD","60","1","0","f","f","f","f","f"
"412","2011-09-22 01:14:54-07","GOOD","60","0","0","f","f","f","f","f"
"253","2011-11-03 03:42:09-07","GOOD","60","1","0","f","f","f","f","f"
"254","2011-11-06 05:58:45-08","GOOD","60","0","0","f","f","f","f","f"
"416","2011-11-09 06:20:42-08","GOOD","60","1","0","f","f","f","f","f"
"416","2011-11-03 23:55:30-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-10-03 21:21:46-07","GOOD","60","6","50","f","f","f","f","f"
"254","2011-09-29 10:28:30-07","GOOD","15","0","0","f","f","f","f","f"
"410","2011-09-30 21:08:30-07","GOOD","60","1","0","f","f","f","f","f"
"713","2011-10-03 23:17:47-07","GOOD","60","2","16","f","f","f","f","f"
"411","2011-09-18 22:13:44-07","GOOD","60","0","0","f","f","f","f","f"
"415","2011-11-04 02:50:33-07","GOOD","60","0","0","f","f","f","f","f"
"409","2011-09-15 13:16:18-07","GOOD","60","7","50","f","f","f","f","f"
"412","2011-11-10 00:18:42-08","GOOD","60","0","0","f","f","f","f","f"
"253","2011-10-22 14:13:44-07","GOOD","60","3","16","f","f","f","f","f"
"415","2011-09-27 14:10:26-07","GOOD","60","3","0","f","f","f","f","t"
"713","2011-10-20 12:51:28-07","GOOD","60","8","66","f","f","f","f","f"
"409","2011-10-23 22:30:50-07","GOOD","60","2","0","f","f","f","f","f"
"255","2011-11-12 02:59:23-08","GOOD","60","0","0","f","f","f","f","f"
"410","2011-11-01 02:28:15-07","GOOD","60","0","0","f","f","f","f","f"
"414","2011-11-03 07:16:09-07","GOOD","60","3","16","f","f","f","f","f"
"254","2011-10-25 09:29:53-07","GOOD","60","0","0","f","f","f","f","f"
"256","2011-10-02 09:57:54-07","GOOD","15","1","0","f","f","f","f","t"
"255","2011-11-05 21:45:42-07","GOOD","60","2","0","f","f","f","f","f"
"416","2011-09-17 23:43:39-07","GOOD","60","3","16","f","f","f","f","f"
"414","2011-10-17 19:14:43-07","GOOD","60","11","100","f","f","f","f","f"
"409","2011-10-15 01:36:25-07","GOOD","60","1","0","f","f","f","f","f"
"410","2011-11-11 06:48:53-08","GOOD","60","5","33","f","f","f","f","t"
"714","2011-10-24 21:11:48-07","GOOD","60","8","66","f","f","f","f","f"
"412","2011-09-18 21:34:40-07","GOOD","60","3","16","f","f","f","f","f"
"255","2011-10-21 08:54:45-07","GOOD","60","4","33","f","f","f","f","f"
"409","2011-10-03 19:54:47-07","GOOD","60","2","16","f","f","f","f","f"
"412","2011-10-11 01:24:54-07","GOOD","60","0","0","f","f","f","f","f"
"713","2011-10-29 15:38:12-07","GOOD","60","11","83","f","f","f","f","f"
"256","2011-10-09 04:34:43-07","GOOD","15","0","0","f","f","f","f","t"
"254","2011-10-09 03:47:44-07","GOOD","15","0","0","f","f","f","f","f"
"412","2011-11-06 19:57:38-08","GOOD","60","5","33","f","f","f","f","f"
