"local_unit_id","local_unit","document_code","description","fiscal_year","url"
"2459","CASCADE CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2459&doc_yr=2015&doc_code=PerfDBD"
"2459","CASCADE CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2459&doc_yr=2015&doc_code=CGuide"
"2459","CASCADE CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2459&doc_yr=2015&doc_code=ProjBDG"
"2460","COURTLAND","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2460&doc_yr=2015&doc_code=ProjBDG"
"2460","COURTLAND","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2460&doc_yr=2015&doc_code=DebtServ"
"2460","COURTLAND","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2460&doc_yr=2015&doc_code=CGuide"
"2460","COURTLAND","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2460&doc_yr=2015&doc_code=PerfDBD"
"2462","GRAND RAPIDS CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2462&doc_yr=2015&doc_code=PerfDBD"
"2462","GRAND RAPIDS CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2462&doc_yr=2015&doc_code=CGuide"
"2462","GRAND RAPIDS CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2462&doc_yr=2015&doc_code=DebtServ"
"2462","GRAND RAPIDS CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2462&doc_yr=2015&doc_code=ProjBDG"
"2474","EAST GRAND RAPIDS","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2474&doc_yr=2015&doc_code=DebtServ"
"2474","EAST GRAND RAPIDS","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2474&doc_yr=2015&doc_code=ProjBDG"
"2474","EAST GRAND RAPIDS","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2474&doc_yr=2015&doc_code=PerfDBD"
"2474","EAST GRAND RAPIDS","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2474&doc_yr=2015&doc_code=CGuide"
"2475","GRAND RAPIDS","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2475&doc_yr=2015&doc_code=PerfDBD"
"2475","GRAND RAPIDS","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2475&doc_yr=2015&doc_code=CGuide"
"2475","GRAND RAPIDS","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2475&doc_yr=2015&doc_code=DebtServ"
"2475","GRAND RAPIDS","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2475&doc_yr=2015&doc_code=ProjBDG"
"2476","GRANDVILLE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2476&doc_yr=2015&doc_code=DebtServ"
"2476","GRANDVILLE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2476&doc_yr=2015&doc_code=ProjBDG"
"2476","GRANDVILLE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2476&doc_yr=2015&doc_code=PerfDBD"
"2476","GRANDVILLE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2476&doc_yr=2015&doc_code=CGuide"
"2604","AHMEEK","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2604&doc_yr=2015&doc_code=PerfDBD"
"2604","AHMEEK","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2604&doc_yr=2015&doc_code=DebtServ"
"2604","AHMEEK","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2604&doc_yr=2015&doc_code=CGuide"
"2604","AHMEEK","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2604&doc_yr=2015&doc_code=ProjBDG"
"2624","BALDWIN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2624&doc_yr=2015&doc_code=PerfDBD"
"2624","BALDWIN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2624&doc_yr=2015&doc_code=DebtServ"
"2624","BALDWIN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2624&doc_yr=2015&doc_code=ProjBDG"
"2624","BALDWIN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2624&doc_yr=2015&doc_code=CGuide"
"2659","ALMONT","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2659&doc_yr=2015&doc_code=CGuide"
"2659","ALMONT","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2659&doc_yr=2015&doc_code=ProjBDG"
"2659","ALMONT","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2659&doc_yr=2015&doc_code=DebtServ"
"2659","ALMONT","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2659&doc_yr=2015&doc_code=PerfDBD"
"2660","CLIFFORD","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2660&doc_yr=2015&doc_code=ProjBDG"
"2660","CLIFFORD","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2660&doc_yr=2015&doc_code=DebtServ"
"2660","CLIFFORD","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2660&doc_yr=2015&doc_code=CGuide"
"2660","CLIFFORD","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2660&doc_yr=2015&doc_code=PerfDBD"
"2661","COLUMBIAVILLE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2661&doc_yr=2015&doc_code=DebtServ"
"2661","COLUMBIAVILLE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2661&doc_yr=2015&doc_code=CGuide"
"2661","COLUMBIAVILLE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2661&doc_yr=2015&doc_code=PerfDBD"
"2661","COLUMBIAVILLE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2661&doc_yr=2015&doc_code=ProjBDG"
"2662","DRYDEN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2662&doc_yr=2015&doc_code=ProjBDG"
"2662","DRYDEN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2662&doc_yr=2015&doc_code=DebtServ"
"2662","DRYDEN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2662&doc_yr=2015&doc_code=CGuide"
"2662","DRYDEN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2662&doc_yr=2015&doc_code=PerfDBD"
"2755","ADRIAN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2755&doc_yr=2015&doc_code=PerfDBD"
"2755","ADRIAN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2755&doc_yr=2015&doc_code=ProjBDG"
"2755","ADRIAN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2755&doc_yr=2015&doc_code=CGuide"
"2755","ADRIAN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2755&doc_yr=2015&doc_code=DebtServ"
"2759","ADDISON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2759&doc_yr=2015&doc_code=CGuide"
"2759","ADDISON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2759&doc_yr=2015&doc_code=ProjBDG"
"2759","ADDISON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2759&doc_yr=2015&doc_code=DebtServ"
"2759","ADDISON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2759&doc_yr=2015&doc_code=PerfDBD"
"2760","BLISSFIELD","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2760&doc_yr=2015&doc_code=ProjBDG"
"2760","BLISSFIELD","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2760&doc_yr=2015&doc_code=PerfDBD"
"2760","BLISSFIELD","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2760&doc_yr=2015&doc_code=CGuide"
"2760","BLISSFIELD","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2760&doc_yr=2015&doc_code=DebtServ"
"2761","BRITTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2761&doc_yr=2015&doc_code=CGuide"
"2761","BRITTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2761&doc_yr=2015&doc_code=PerfDBD"
"2761","BRITTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2761&doc_yr=2015&doc_code=DebtServ"
"2761","BRITTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2761&doc_yr=2015&doc_code=ProjBDG"
"2762","CEMENT CITY","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2762&doc_yr=2015&doc_code=CGuide"
"2762","CEMENT CITY","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2762&doc_yr=2015&doc_code=ProjBDG"
"2762","CEMENT CITY","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2762&doc_yr=2015&doc_code=DebtServ"
"2762","CEMENT CITY","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2762&doc_yr=2015&doc_code=PerfDBD"
"2763","CLAYTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2763&doc_yr=2015&doc_code=ProjBDG"
"2763","CLAYTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2763&doc_yr=2015&doc_code=CGuide"
"2763","CLAYTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2763&doc_yr=2015&doc_code=DebtServ"
"2763","CLAYTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2763&doc_yr=2015&doc_code=PerfDBD"
"2764","CLINTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2764&doc_yr=2015&doc_code=DebtServ"
"2764","CLINTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2764&doc_yr=2015&doc_code=ProjBDG"
"2764","CLINTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2764&doc_yr=2015&doc_code=PerfDBD"
"2764","CLINTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2764&doc_yr=2015&doc_code=CGuide"
"2765","DEERFIELD","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2765&doc_yr=2015&doc_code=DebtServ"
"2765","DEERFIELD","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2765&doc_yr=2015&doc_code=PerfDBD"
"2765","DEERFIELD","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2765&doc_yr=2015&doc_code=CGuide"
"2765","DEERFIELD","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2765&doc_yr=2015&doc_code=ProjBDG"
"2831","GENOA CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2831&doc_yr=2015&doc_code=DebtServ"
"2831","GENOA CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2831&doc_yr=2015&doc_code=PerfDBD"
"2831","GENOA CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2831&doc_yr=2015&doc_code=CGuide"
"2831","GENOA CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2831&doc_yr=2015&doc_code=ProjBDG"
"2832","GREEN OAK","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2832&doc_yr=2015&doc_code=PerfDBD"
"2832","GREEN OAK","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2832&doc_yr=2015&doc_code=DebtServ"
"2832","GREEN OAK","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2832&doc_yr=2015&doc_code=CGuide"
"2832","GREEN OAK","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2832&doc_yr=2015&doc_code=ProjBDG"
"2843","BRIGHTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2843&doc_yr=2015&doc_code=ProjBDG"
"2843","BRIGHTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2843&doc_yr=2015&doc_code=CGuide"
"2843","BRIGHTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2843&doc_yr=2015&doc_code=DebtServ"
"2843","BRIGHTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2843&doc_yr=2015&doc_code=PerfDBD"
"2845","FOWLERVILLE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2845&doc_yr=2015&doc_code=ProjBDG"
"2845","FOWLERVILLE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2845&doc_yr=2015&doc_code=CGuide"
"2845","FOWLERVILLE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2845&doc_yr=2015&doc_code=DebtServ"
"2845","FOWLERVILLE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2845&doc_yr=2015&doc_code=PerfDBD"
"2976","CHESTERFIELD CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2976&doc_yr=2015&doc_code=ProjBDG"
"2976","CHESTERFIELD CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2976&doc_yr=2015&doc_code=CGuide"
"2976","CHESTERFIELD CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2976&doc_yr=2015&doc_code=PerfDBD"
"2976","CHESTERFIELD CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2976&doc_yr=2015&doc_code=DebtServ"
"2977","CLINTON CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2977&doc_yr=2015&doc_code=PerfDBD"
"2977","CLINTON CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2977&doc_yr=2015&doc_code=DebtServ"
"2977","CLINTON CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2977&doc_yr=2015&doc_code=ProjBDG"
"2977","CLINTON CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2977&doc_yr=2015&doc_code=CGuide"
"2986","CENTER LINE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2986&doc_yr=2015&doc_code=ProjBDG"
"2986","CENTER LINE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2986&doc_yr=2015&doc_code=PerfDBD"
"2986","CENTER LINE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2986&doc_yr=2015&doc_code=CGuide"
"2986","CENTER LINE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2986&doc_yr=2015&doc_code=DebtServ"
"2988","FRASER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2988&doc_yr=2015&doc_code=DebtServ"
"2988","FRASER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2988&doc_yr=2015&doc_code=PerfDBD"
"2988","FRASER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2988&doc_yr=2015&doc_code=ProjBDG"
"2988","FRASER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2988&doc_yr=2015&doc_code=CGuide"
"2998","ARMADA","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2998&doc_yr=2015&doc_code=PerfDBD"
"2998","ARMADA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2998&doc_yr=2015&doc_code=DebtServ"
"2998","ARMADA","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2998&doc_yr=2015&doc_code=CGuide"
"2998","ARMADA","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=2998&doc_yr=2015&doc_code=ProjBDG"
"3251","FORSYTH","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3251&doc_yr=2015&doc_code=PerfDBD"
"3251","FORSYTH","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3251&doc_yr=2015&doc_code=CGuide"
"3251","FORSYTH","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3251&doc_yr=2015&doc_code=ProjBDG"
"3251","FORSYTH","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3251&doc_yr=2015&doc_code=DebtServ"
"3374","BIG RAPIDS","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3374&doc_yr=2015&doc_code=CGuide"
"3374","BIG RAPIDS","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3374&doc_yr=2015&doc_code=ProjBDG"
"3374","BIG RAPIDS","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3374&doc_yr=2015&doc_code=PerfDBD"
"3374","BIG RAPIDS","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3374&doc_yr=2015&doc_code=DebtServ"
"3375","BARRYTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3375&doc_yr=2015&doc_code=PerfDBD"
"3375","BARRYTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3375&doc_yr=2015&doc_code=ProjBDG"
"3375","BARRYTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3375&doc_yr=2015&doc_code=CGuide"
"3375","BARRYTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3375&doc_yr=2015&doc_code=DebtServ"
"3467","COLEMAN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3467&doc_yr=2015&doc_code=DebtServ"
"3467","COLEMAN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3467&doc_yr=2015&doc_code=CGuide"
"3467","COLEMAN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3467&doc_yr=2015&doc_code=ProjBDG"
"3467","COLEMAN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3467&doc_yr=2015&doc_code=PerfDBD"
"3527","BEDFORD","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3527&doc_yr=2015&doc_code=DebtServ"
"3527","BEDFORD","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3527&doc_yr=2015&doc_code=PerfDBD"
"3527","BEDFORD","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3527&doc_yr=2015&doc_code=CGuide"
"3527","BEDFORD","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3527&doc_yr=2015&doc_code=ProjBDG"
"3532","FRENCHTOWN CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3532&doc_yr=2015&doc_code=DebtServ"
"3532","FRENCHTOWN CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3532&doc_yr=2015&doc_code=PerfDBD"
"3532","FRENCHTOWN CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3532&doc_yr=2015&doc_code=ProjBDG"
"3532","FRENCHTOWN CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3532&doc_yr=2015&doc_code=CGuide"
"3544","CARLETON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3544&doc_yr=2015&doc_code=DebtServ"
"3544","CARLETON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3544&doc_yr=2015&doc_code=CGuide"
"3544","CARLETON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3544&doc_yr=2015&doc_code=PerfDBD"
"3544","CARLETON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3544&doc_yr=2015&doc_code=ProjBDG"
"3545","DUNDEE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3545&doc_yr=2015&doc_code=PerfDBD"
"3545","DUNDEE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3545&doc_yr=2015&doc_code=CGuide"
"3545","DUNDEE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3545&doc_yr=2015&doc_code=ProjBDG"
"3545","DUNDEE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3545&doc_yr=2015&doc_code=DebtServ"
"3616","GREENVILLE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3616&doc_yr=2015&doc_code=PerfDBD"
"3616","GREENVILLE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3616&doc_yr=2015&doc_code=ProjBDG"
"3616","GREENVILLE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=3616&doc_yr=2015&doc_code=CGuide"
