"emtype","emrank","emrankdate","emdatehire","emdateswrn","emsex","emrace","emethnic","emdivision","reccount"
"SWRN","OFC",,"2015-10-19T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2017-07-30T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2015-11-02T00:00:00.000",,"F","O","H","PATR","1"
"NSWN","CIV",,"2015-11-16T00:00:00.000",,"M","W","N","SUPP","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","W","N","OPSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","B","N","ADMS","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","W","N","OPSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","B","N","OPSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","W","N","OPSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","B","N","OPSB","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","W","N","OPSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"F","W","N","OPSB","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"F","B","N","OPSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"F","W","N","OPSB","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"F","W","N","OPSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"F","W","N","OPSB","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","B","N","OPSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"M","W","N","OPSB","1"
"NSWN",,,,,"F","O","H","OPSB","1"
"SWRN","OFC",,"2015-11-24T00:00:00.000",,"M","B","N","PATR","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"F","W","N","PATR","1"
"NSWN","CIV",,"2015-12-14T00:00:00.000",,"F","B","N","ADMS","1"
"NSWN","CIV",,"2015-12-28T00:00:00.000",,"F","O","H","SSD","1"
"NSWN","CIV",,"2015-09-27T00:00:00.000",,"F","B","N","OPSD","1"
"SWRN","OFC",,"2016-01-11T00:00:00.000",,"M","B","N","PATR","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"SWRN","OFC",,"2016-01-25T00:00:00.000",,"M","B","N","CI","1"
"NSWN","CIV",,"2016-01-26T00:00:00.000",,"M","B","N","OPSD","1"
"NSWN","CIV",,"2015-11-29T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2016-02-08T00:00:00.000",,"F","W","N","CI","1"
"NSWN","CIV",,"2016-03-15T00:00:00.000",,"M","W","N","CHF","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"SWRN","OFC",,"2016-03-29T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2016-03-30T00:00:00.000",,"M","H","H","PATR","1"
"SWRN","OFC",,"2016-05-10T00:00:00.000",,"F","B","N","PATR","1"
"SWRN","OFC",,"2016-05-31T00:00:00.000",,"M","B","N",,"1"
"SWRN","OFC",,"2016-05-31T00:00:00.000",,"M","B","N","OPSD","1"
"SWRN","OFC",,"2016-05-31T00:00:00.000",,"M","B","N","PATR","1"
"NSWN","CIV",,"2016-06-13T00:00:00.000",,"F","O","H","OPSB","1"
"NSWN","PSA",,"2016-06-21T00:00:00.000",,"F","W","N","PATR","1"
"NSWN","CIV",,"2016-06-21T00:00:00.000",,"F","B","N","ADMS","1"
"NSWN","PSA",,"2016-06-21T00:00:00.000",,"F","W","N","CI","1"
"SWRN","OFC",,"2016-06-27T00:00:00.000",,"M","O","H","PATR","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"SWRN","OFC",,"2016-07-25T00:00:00.000",,"M","B","N","PATR","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"NSWN","CIV",,"2016-08-08T00:00:00.000",,"F","W","N","OPSD","1"
"SWRN","OFC","2019-02-10T00:00:00.000","2016-08-15T00:00:00.000",,"M","W","N",,"1"
"SWRN","OFC",,"2016-08-22T00:00:00.000",,"F","W","N","OPSB","1"
,,,,,,,,,"1"
"SWRN","OFC",,"2016-09-13T00:00:00.000",,"M","W","N","PATR","1"
"NSWN",,,,,,,,,"1"
"NSWN",,,,,,,,,"1"
"NSWN",,,,,,,,,"1"
"SWRN","OFC",,"2016-10-11T00:00:00.000",,"M","W","N","PATR","1"
,,,,,,,,,"1"
"SWRN","OFC",,"2016-11-28T00:00:00.000",,"M","W","N","PATR","1"
,,,,,,,,,"1"
"NSWN","CIV",,"2016-12-19T00:00:00.000",,"F","W","N","ADMS","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"NSWN","CIV",,"2017-01-18T00:00:00.000",,"M","W","N","ADMS","1"
,,,,,,,,,"1"
"NSWN","OFC",,"2017-01-23T00:00:00.000",,"M","W","N","PATR","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"SWRN","OFC",,"2017-02-06T00:00:00.000",,,"B","N","OPSB","1"
,,,,,,,,"SID","1"
"NSWN","CIV",,"2017-02-22T00:00:00.000",,"M","W","N","ADMN","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"SWRN","OFC",,"2017-02-28T00:00:00.000",,"M","W","N","PATR","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"SWRN","OFC",,"2017-03-14T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2017-03-14T00:00:00.000",,,"B","N","PATR","1"
"NSWN","CIV",,"2017-03-28T00:00:00.000",,"F","O","H",,"1"
"NSWN","CIV",,"2017-04-18T00:00:00.000",,"F","W","N","CHF","1"
"SWRN","OFC",,"2017-05-02T00:00:00.000",,"F","W","N","PATR","1"
"SWRN","OFC",,"2021-04-12T00:00:00.000",,"F","W","N","OPSB","1"
"NSWN","CIV",,"2016-07-08T00:00:00.000",,"M","W","N",,"1"
"NSWN","CIV",,"2017-05-16T00:00:00.000",,"M","B","N","SPLY","1"
"SWRN","OFC",,"2017-05-23T00:00:00.000",,"F","O","H","LTDY","1"
"SWRN","OFC",,"2017-06-20T00:00:00.000",,"F","W","H","PATR","1"
"NSWN","CIV",,"2017-06-27T00:00:00.000",,"F","B","N","OPSB","1"
"NSWN","CIV",,"2017-06-27T00:00:00.000",,"F","O","H","ADMS","1"
"NSWN","CIV",,"2017-07-18T00:00:00.000",,"M","B","N","SPLY","1"
"NSWN","CIV",,"2018-05-21T00:00:00.000",,"F","A","N","ADMS","1"
"NSWN","CIV",,"2017-09-12T00:00:00.000",,"F","B","N","LTDY","1"
"NSWN","CIV",,"2017-11-08T00:00:00.000",,"M","B","N","OPSD","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"NSWN","PSA",,"2018-02-13T00:00:00.000",,"F","B","N","PATR","1"
"NSWN","PSA",,"2018-02-20T00:00:00.000",,"F","W","N","CI","1"
"SWRN","OFC",,"2018-04-09T00:00:00.000",,"M","O","H","PATR","1"
"SWRN","OFC",,"2018-04-10T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2018-04-10T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2018-04-13T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2018-04-23T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2018-05-07T00:00:00.000",,"M","W","N","CI","1"
"SWRN","OFC",,"2018-05-21T00:00:00.000",,"F","O","H","PATR","1"
"SWRN","OFC",,"2018-05-29T00:00:00.000",,"M","O","H","PATR","1"
"NSWN","CIV",,"2018-06-19T00:00:00.000",,"F","B","N","CI","1"
"NSWN","PSA",,"2018-07-23T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2018-07-23T00:00:00.000",,"M","O","H","PATR","1"
"SWRN","OFC",,"2018-07-30T00:00:00.000",,"M","O","H","PATR","1"
"SWRN","OFC",,"2018-07-30T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2018-07-20T00:00:00.000",,"F","W","N","PATR","1"
"SWRN","OFC","2021-07-06T00:00:00.000","2018-08-13T00:00:00.000",,"F","O","H","PATR","1"
"NSWN","CIV",,"2018-08-13T00:00:00.000",,"F","B","N","CI","1"
"NSWN","CIV",,"2018-08-13T00:00:00.000",,"F","B","N","RECO","1"
"SWRN","OFC",,"2018-08-13T00:00:00.000",,"F","B","N","OPSB","1"
"SWRN","OFC",,"2018-08-20T00:00:00.000",,"F","W","N","PATR","1"
"SWRN","OFC",,"2018-08-20T00:00:00.000",,"M","W","N","SUPP","1"
"SWRN","OFC",,"2018-08-20T00:00:00.000",,"M","O","H","PATR","1"
"SWRN","OFC",,"2018-08-20T00:00:00.000",,,"O","H","PATR","1"
"NSWN","CIV",,"2018-08-20T00:00:00.000",,"F","W","N","INSD","1"
"SWRN","OFC",,"2018-08-27T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2018-09-04T00:00:00.000",,"M","O","H","PATR","1"
"SWRN","OFC",,"2018-09-10T00:00:00.000",,"F","W","N","PATR","1"
"NSWN","CIV",,"2006-05-22T00:00:00.000",,"F","B","N","OPSB","1"
"SWRN","OFC",,"2018-09-10T00:00:00.000",,"M","W","N","PATR","1"
"NSWN","CIV",,"2018-09-24T00:00:00.000",,"F","B","N","LEGL","1"
"NSWN","PSA",,"2018-10-01T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2018-10-01T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2018-10-09T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2018-10-09T00:00:00.000",,"M","W","N","PATR","1"
"SWRN","OFC",,"2018-10-09T00:00:00.000",,"F","O","H","OPSB","1"
"SWRN","OFC",,"2018-10-15T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2018-10-20T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2018-10-20T00:00:00.000",,"F","W","H","OPSB","1"
"NSWN","CIV",,"2018-10-20T00:00:00.000",,"F","W","N","ADMS","1"
"SWRN","OFC",,"2018-11-05T00:00:00.000",,"M","O","H","PATR","1"
"NSWN","OFC",,"2018-11-13T00:00:00.000",,"F","O","H","PATR","1"
"SWRN","OFC",,"2018-11-19T00:00:00.000",,"M","B","N","OPSB","1"
"NSWN","PSA",,"2018-11-28T00:00:00.000",,"F","O","H","OPSB","1"
"NSWN","PSA","2020-02-23T00:00:00.000","2018-12-17T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2018-12-27T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2018-12-27T00:00:00.000",,"M","O","H","PATR","1"
"SWRN","OFC",,"2018-12-27T00:00:00.000",,"M","W","N","PATR","1"
"NSWN","PSA",,"2019-01-02T00:00:00.000",,"F","O","H","OPSB","1"
"SWRN","OFC","2021-03-08T00:00:00.000","2019-01-07T00:00:00.000",,"M","O","H","OPSB","1"
"NSWN","CIV",,"2019-01-14T00:00:00.000",,"F","W","N","ADMS","1"
"SWRN","OFC",,"2019-02-04T00:00:00.000",,"M","W","N","OPSD","1"
"SWRN","OFC",,"2019-02-19T00:00:00.000",,"M","B","N","PATR","1"
"NSWN","CIV",,"2019-02-18T00:00:00.000",,"F","W","N","INSD","1"
"NSWN","CIV",,"2019-02-18T00:00:00.000",,"F","B","N","ADMS","1"
"SWRN","OFC",,"2019-03-04T00:00:00.000",,"M","O","H","PATR","1"
,"OFC",,"2019-03-04T00:00:00.000",,"M","W","H","OPSB","1"
"SWRN","OFC",,"2019-03-11T00:00:00.000",,"F","W","N","OPSD","1"
"NSWN","CIV",,"2019-03-11T00:00:00.000",,"F","W","N","SUPP","1"
"NSWN","OFC","2019-08-25T00:00:00.000","2019-03-18T00:00:00.000",,"M","W","N","OPSB","1"
"NSWN","CIV",,"2019-03-18T00:00:00.000",,"F","O","H","INSD","1"
"NSWN","CIV",,"2019-03-25T00:00:00.000",,"M","W","N","SSD","1"
"SWRN","OFC",,"2019-03-25T00:00:00.000",,"M","O","H","OPSB","1"
"NSWN","CIV",,"2019-04-01T00:00:00.000",,"F","B","N","SSD","1"
"NSWN","CIV",,"2019-04-07T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2019-04-08T00:00:00.000",,"F","W","H","OPSB","1"
,,,,,,,,,"1"
"NSWN","CIV",,"2019-04-15T00:00:00.000",,"F","B","N","SUPP","1"
"NSWN","OFC",,"2019-04-22T00:00:00.000",,"M","O","H","OPSB","1"
"NSWN","CIV",,"2019-04-22T00:00:00.000",,"F","W","N","CI","1"
"NSWN","CIV",,"2019-04-22T00:00:00.000",,"M","O","N","SSD","1"
"SWRN","OFC",,"2019-05-13T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2019-06-17T00:00:00.000",,"M","W","N","OPSD","1"
"SWRN","OFC",,"2019-06-24T00:00:00.000",,"M","W","N","OPSB","1"
"NSWN","CIV",,"2019-07-01T00:00:00.000",,"M","W","N","CI","1"
"NSWN","CIV",,"2019-07-29T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2019-08-05T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-06-07T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-06-07T00:00:00.000",,"F","W","N","OPSB","1"
"NSWN","CST",,"2021-06-07T00:00:00.000",,"F","W","N","INSD","1"
"SWRN","OFC",,"2021-06-21T00:00:00.000",,"M","O","H","OPSB","1"
"NSWN","SUPV",,"2021-06-28T00:00:00.000",,"F","O","H","CI","1"
,,,,,,,,,"1"
"NSWN","PSA",,"2022-01-24T00:00:00.000",,"F","B","N","OPSB","1"
"NSWN",,,,,,,,,"1"
"SWRN","OFC",,"2022-01-24T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2019-08-12T00:00:00.000",,"M","O","H","OPSB","1"
"NSWN","CIV",,"2019-08-11T00:00:00.000",,"F","O","H","CI","1"
"SWRN","OFC",,"2019-08-19T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2019-08-26T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2019-10-07T00:00:00.000",,"F","W","N","PATR","1"
"NSWN","CIV",,"2008-04-21T00:00:00.000",,"F","W","N","SUPP","1"
"SWRN","OFC",,"2019-10-21T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC","2021-02-21T00:00:00.000","2019-09-16T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC","2021-02-21T00:00:00.000","2019-09-30T00:00:00.000",,"F","O","H","OPSB","1"
"SWRN","OFC",,"2019-09-30T00:00:00.000",,"M","W","N","OPSB","1"
"NSWN","SUPV","2019-10-04T00:00:00.000","2019-10-07T00:00:00.000",,"F","W","N","CI","1"
"SWRN","OFC",,"2019-09-23T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2019-11-04T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2019-12-09T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2019-12-16T00:00:00.000",,"F","O","H","OPSB","1"
,,,,,,,,,"1"
"SWRN","OFC",,"2019-10-07T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2019-11-25T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2019-12-02T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2019-12-02T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2020-03-09T00:00:00.000",,"M","W","N","OPSB","1"
"NSWN","CIV",,"2020-01-12T00:00:00.000",,"F","B","N","OPSB","1"
"SWRN","OFC",,"2020-01-27T00:00:00.000",,"F","O","H","OPSB","1"
"SWRN","OFC",,"2020-02-03T00:00:00.000",,"M","W","N","OPSD","1"
"SWRN","OFC",,"2020-09-28T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2020-03-24T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2020-03-30T00:00:00.000",,"F","O","H","OPSD","1"
"SWRN","OFC",,"2021-02-08T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-03-15T00:00:00.000",,"M","O","H","OPSB","1"
"NSWN","OFC",,"2021-03-22T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2020-07-27T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2020-08-24T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2020-08-24T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2020-11-02T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2020-11-02T00:00:00.000",,,"W","N","OPSB","1"
"NSWN","CIV",,"2020-11-02T00:00:00.000",,"F","B","N","SUPP","1"
"NSWN","CIV",,"2021-08-09T00:00:00.000",,"M","W","N","ADMN","1"
"NSWN","CIV",,"2021-08-09T00:00:00.000",,"M","B","N","SPLY","1"
"NSWN","CIV",,"2021-08-09T00:00:00.000",,"M","B","N","OPSB","1"
"NSWN","CIV",,"2021-08-09T00:00:00.000",,"M","B","N","SPLY","1"
"NSWN","CIV",,"2021-08-09T00:00:00.000",,"M","W","N","ADMN","1"
"SWRN","OFC",,"2021-08-23T00:00:00.000",,"M","O","H","PATR","1"
"NSWN","PSA",,"2021-08-23T00:00:00.000",,"M","B","N","PATR","1"
"SWRN","CHF",,"2021-08-16T00:00:00.000",,"M","B","N","CHF","1"
"NSWN","CIV",,"2021-04-19T00:00:00.000",,"F","W","N","SUPP","1"
"NSWN","CIV",,"2020-03-08T00:00:00.000",,"F","B","N","OPSB","1"
"NSWN","CIV",,"2019-03-17T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2021-05-03T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-05-03T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2021-11-08T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-11-08T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2021-11-08T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2021-11-08T00:00:00.000",,"F","B","N","OPSB","1"
"SWRN","OFC",,"2021-11-15T00:00:00.000",,"M","B","N","OPSB","1"
"SWRN","OFC",,"2021-12-06T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2021-12-06T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2021-12-13T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2020-10-05T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2020-10-05T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2021-01-11T00:00:00.000",,"F","W","N","PATR","1"
"NSWN","CIV",,"2021-09-07T00:00:00.000",,"F","B","N","SUPP","1"
"NSWN","CIV",,"2021-09-07T00:00:00.000",,"F","B","N","SUPP","1"
"SWRN","OFC",,"2021-08-23T00:00:00.000",,"M","B","N","OPSB","1"
"NSWN","CIV",,"2021-09-20T00:00:00.000",,"F","B","N","SUPP","1"
"SWRN","OFC",,"2021-09-20T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2021-09-20T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2021-09-27T00:00:00.000",,"F","B","N","OPSD","1"
"NSWN","CIV",,"2021-09-14T00:00:00.000",,"F","B","N","OPSB","1"
"SWRN","OFC",,"2021-12-20T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2022-01-10T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2022-01-10T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2022-01-10T00:00:00.000",,"F","O","H","OPSB","1"
"SWRN","OFC",,"2021-12-13T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-12-13T00:00:00.000",,"M","W","N","OPSB","1"
"NSWN","PSA",,"2021-12-13T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2021-10-04T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-10-04T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-10-04T00:00:00.000",,"M","B","N","OPSB","1"
"NSWN","CIV",,"2021-10-04T00:00:00.000",,"F","O","H","SUPP","1"
"SWRN","OFC",,"2021-10-04T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-10-11T00:00:00.000",,"F","W","N","OPSB","1"
"NSWN","PSA",,"2021-10-18T00:00:00.000",,"F","W","N","OPSB","1"
"SWRN","OFC",,"2021-10-18T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2021-10-18T00:00:00.000",,"F","W","N","OPSB","1"
"NSWN","PSA",,"2021-10-25T00:00:00.000",,"M","O","H","OPSB","1"
"NSWN","CIV",,"2021-10-25T00:00:00.000",,,"W","N","SUPP","1"
"SWRN","OFC",,"2022-01-18T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2022-01-18T00:00:00.000",,"F","O","H","OPSB","1"
"SWRN","OFC",,"2022-01-24T00:00:00.000",,"M","W","N","OPSB","1"
"SWRN","OFC",,"2022-01-24T00:00:00.000",,"M","O","H","OPSB","1"
"SWRN","OFC",,"2022-01-24T00:00:00.000",,"F","O","H","OPSB","1"
