"sanitation_district","tons","date","day_of_week","month"
"1","9.79","2012-11-15T00:00:00.000","THU","NOV"
"1","8.83","2012-11-15T00:00:00.000","THU","NOV"
"1","3.97","2012-11-15T00:00:00.000","THU","NOV"
"1","9.5","2012-11-15T00:00:00.000","THU","NOV"
"1","3.06","2012-11-15T00:00:00.000","THU","NOV"
"1","8.8","2012-11-15T00:00:00.000","THU","NOV"
"1","7.45","2012-11-15T00:00:00.000","THU","NOV"
"1","4.89","2012-11-15T00:00:00.000","THU","NOV"
"1","6.97","2012-11-15T00:00:00.000","THU","NOV"
"1","5.7","2012-11-15T00:00:00.000","THU","NOV"
"1","6.37","2012-11-15T00:00:00.000","THU","NOV"
"1","4.4","2012-11-15T00:00:00.000","THU","NOV"
"1","3.47","2012-11-15T00:00:00.000","THU","NOV"
"1","3.74","2012-11-16T00:00:00.000","FRI","NOV"
"1","3.79","2012-11-16T00:00:00.000","FRI","NOV"
"1","6.02","2012-11-16T00:00:00.000","FRI","NOV"
"1","4.23","2012-11-16T00:00:00.000","FRI","NOV"
"1","5.99","2012-11-16T00:00:00.000","FRI","NOV"
"1","5.5","2012-11-16T00:00:00.000","FRI","NOV"
"1","4.73","2012-11-16T00:00:00.000","FRI","NOV"
"1","5.65","2012-11-16T00:00:00.000","FRI","NOV"
"1","5.92","2012-11-16T00:00:00.000","FRI","NOV"
"1","7.89","2012-11-16T00:00:00.000","FRI","NOV"
"1","8.14","2012-11-16T00:00:00.000","FRI","NOV"
"1","5.35","2012-11-16T00:00:00.000","FRI","NOV"
"1","5.56","2012-11-16T00:00:00.000","FRI","NOV"
"1","2.96","2012-11-16T00:00:00.000","FRI","NOV"
"1","7.08","2012-11-16T00:00:00.000","FRI","NOV"
"1","7.27","2012-11-16T00:00:00.000","FRI","NOV"
"1","8.35","2012-11-16T00:00:00.000","FRI","NOV"
"1","8.95","2012-11-16T00:00:00.000","FRI","NOV"
"1","7.15","2012-11-16T00:00:00.000","FRI","NOV"
"1","6.75","2012-11-16T00:00:00.000","FRI","NOV"
"1","1.99","2012-11-16T00:00:00.000","FRI","NOV"
"1","2.74","2012-11-16T00:00:00.000","FRI","NOV"
"1","8.63","2012-11-16T00:00:00.000","FRI","NOV"
"1","6.74","2012-11-16T00:00:00.000","FRI","NOV"
"1","8.53","2012-11-16T00:00:00.000","FRI","NOV"
"1","8.48","2012-11-16T00:00:00.000","FRI","NOV"
"1","1.84","2012-11-16T00:00:00.000","FRI","NOV"
"1","6.05","2012-11-16T00:00:00.000","FRI","NOV"
"1","2.52","2012-11-16T00:00:00.000","FRI","NOV"
"1","2.35","2012-11-16T00:00:00.000","FRI","NOV"
"1","4.7","2012-11-16T00:00:00.000","FRI","NOV"
"1","5.62","2012-11-16T00:00:00.000","FRI","NOV"
"1","6.26","2012-11-16T00:00:00.000","FRI","NOV"
"1","5.84","2012-11-19T00:00:00.000","MON","NOV"
"1","7.22","2012-11-19T00:00:00.000","MON","NOV"
"1","7.37","2012-11-19T00:00:00.000","MON","NOV"
"1","6.93","2012-11-19T00:00:00.000","MON","NOV"
"1","4.99","2012-11-19T00:00:00.000","MON","NOV"
"1","6.53","2012-11-19T00:00:00.000","MON","NOV"
"1","6.76","2012-11-19T00:00:00.000","MON","NOV"
"1","6.88","2012-11-19T00:00:00.000","MON","NOV"
"1","5.25","2012-11-19T00:00:00.000","MON","NOV"
"1","7.42","2012-11-19T00:00:00.000","MON","NOV"
"1","8.85","2012-11-19T00:00:00.000","MON","NOV"
"1","8.35","2012-11-19T00:00:00.000","MON","NOV"
"1","4.03","2012-11-19T00:00:00.000","MON","NOV"
"1","6.4","2012-11-19T00:00:00.000","MON","NOV"
"1","7.09","2012-11-19T00:00:00.000","MON","NOV"
"1","3.37","2012-11-19T00:00:00.000","MON","NOV"
"1","6.4","2012-11-19T00:00:00.000","MON","NOV"
"1","6.49","2012-11-19T00:00:00.000","MON","NOV"
"1","9.72","2012-11-19T00:00:00.000","MON","NOV"
"1","7.86","2012-11-19T00:00:00.000","MON","NOV"
"1","6.92","2012-11-19T00:00:00.000","MON","NOV"
"1","5.88","2012-11-19T00:00:00.000","MON","NOV"
"1","8.21","2012-11-19T00:00:00.000","MON","NOV"
"1","6.61","2012-11-19T00:00:00.000","MON","NOV"
"1","7.28","2012-11-19T00:00:00.000","MON","NOV"
"1","4.09","2012-11-19T00:00:00.000","MON","NOV"
"1","7.97","2012-11-19T00:00:00.000","MON","NOV"
"1","8.35","2012-11-19T00:00:00.000","MON","NOV"
"1","9.38","2012-11-19T00:00:00.000","MON","NOV"
"1","7.51","2012-11-19T00:00:00.000","MON","NOV"
"1","8.2","2012-11-19T00:00:00.000","MON","NOV"
"1","6.35","2012-11-19T00:00:00.000","MON","NOV"
"1","3.61","2012-11-19T00:00:00.000","MON","NOV"
"1","8.26","2012-11-20T00:00:00.000","TUE","NOV"
"1","8.09","2012-11-20T00:00:00.000","TUE","NOV"
"1","6.93","2012-11-20T00:00:00.000","TUE","NOV"
"1","6.8","2012-11-20T00:00:00.000","TUE","NOV"
"1","2.24","2012-11-20T00:00:00.000","TUE","NOV"
