"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"RED 48-2629","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","2"
"ARIA","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","11","9","8","Total","NP","Times Over Voted","0"
"DES 33-2416","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","33","5","9","Total","NP","Times Counted","158"
"KIR 45-2421","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","1","1","Total","NP","Times Under Voted","5"
"YPT 48-1234","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","1","Total","NP","Times Counted","164"
"NAPOLEON","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","45","3","1","Total","NP","Times Over Voted","0"
"M-I 41-0786","Mercer Island School District No. 400 Mercer Island School District No. 400 Proposition No. 1","41","6","9","Total","NP","Registered Voters","243"
"BEL 41-3291","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","41","9","9","Total","<NP>","Yes","51"
"WOLF","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2","5","3","8","Total","<NP>","Yes","92"
"KRAIN","Enumclaw School District No. 216 Enumclaw School District No. 216 Proposition No. 1","5","9","8","Total","NP","Times Counted","240"
"LAKE MORTON","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","7","8","Total","NP","Times Under Voted","0"
"SNQ 05-3667","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2","5","3","8","Total","NP","Times Counted","216"
"AUB 31-3335","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","31","7","8","Total","<NP>","Yes","130"
"BACUS","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1","5","3","1","Total","NP","Times Counted","158"
"SAM 05-2975","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","5","3","8","Total","NP","Times Counted","149"
"KIR 45-2932","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","1","1","Total","NP","Times Counted","176"
"AUB 47-2478","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","47","7","8","Total","<NP>","Yes","159"
"KMR 46-2771","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","46","1","1","Total","NP","Times Under Voted","3"
"KEN 47-2667","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","5","8","Total","<NP>","Yes","45"
"BOT 01-2676","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","1","1","1","Total","<NP>","Rejected","12"
"FOUR LAKES","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","5","9","8","Total","NP","Times Counted","0"
"PLAINS","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1","47","9","8","Total","<NP>","Yes","8"
"KEN 47-2568","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","5","9","Total","<NP>","Yes","49"
"KMR 46-2444","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","46","1","1","Total","NP","Times Counted","149"
"WOD 45-2734","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","45","1","1","Total","<NP>","No","99"
"FAIRMONT GLEN","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","11","9","8","Total","<NP>","Yes","95"
"KEN 47-2599","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","5","8","Total","NP","Registered Voters","821"
"FAIRGLEN","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","11","9","8","Total","NP","Registered Voters","469"
"TRILLIUM","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1","45","3","1","Total","NP","Times Over Voted","0"
"N-B 05-3407","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1","5","3","8","Total","NP","Times Counted","299"
"KIR 45-2560","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","45","6","1","Total","<NP>","Approved","0"
"RNT 11-3575","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","11","9","9","Total","NP","Times Over Voted","0"
"BOT 01-3724","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1","1","1","1","Total","NP","Times Over Voted","0"
"TWO RIVERS","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1","5","3","8","Total","<NP>","Yes","111"
"SHANGRI-LA","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","45","3","1","Total","NP","Times Over Voted","0"
"RED 48-2640","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","3","1","Total","NP","Times Under Voted","2"
"EDGEHILL","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","41","3","8","Total","<NP>","Yes","11"
"KMR 46-0340","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","46","1","1","Total","NP","Registered Voters","458"
"VASHON","Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1","34","8","7","Total","NP","Times Under Voted","0"
"SNQ 05-3667","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1","5","3","8","Total","<NP>","Yes","128"
"KIR 48-0644","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","6","1","Total","<NP>","Approved","161"
"COV 05-3709","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","5","9","8","Total","NP","Registered Voters","0"
"BEL 48-0133","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","48","6","9","Total","NP","Times Over Voted","0"
"BEL 41-2782","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","6","9","Total","<NP>","Yes","31"
"BEL 48-0177","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","NP","Registered Voters","380"
"KIR 48-0614","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","6","1","Total","NP","Times Over Voted","0"
"KIR 45-0554","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","1","1","Total","<NP>","Rejected","36"
"MARCEL","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2","5","3","1","Total","NP","Registered Voters","411"
"SHL 32-0423","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","<NP>","No","40"
"SAM 41-3507","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","41","3","8","Total","<NP>","No","102"
"M-V 05-3368","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1","5","9","8","Total","NP","Times Under Voted","2"
"COOPER","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1","5","3","1","Total","<NP>","No","116"
"BEL 41-0129","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","41","6","9","Total","NP","Times Over Voted","0"
"LAKE YOUNGS","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3","47","9","8","Total","NP","Registered Voters","65"
"NEW 41-3528","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","41","9","9","Total","NP","Registered Voters","423"
"LFP 46-2439","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","46","1","7","Total","NP","Registered Voters","316"
"KIR 45-2932","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","1","1","Total","<NP>","No","90"
"NEW 41-3228","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","41","9","9","Total","<NP>","No","6"
"PEGGY","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","47","7","8","Total","NP","Times Under Voted","0"
"M-I 41-0786","Mercer Island School District No. 400 Mercer Island School District No. 400 Proposition No. 1","41","6","9","Total","NP","Times Counted","100"
"SHL 32-0819","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","NP","Times Counted","127"
"BEL 48-3675","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","NP","Times Under Voted","2"
"BEL 41-0110","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","6","9","Total","NP","Times Over Voted","0"
"NEW 41-0248","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","41","9","9","Total","NP","Times Counted","85"
"CLEVELAND","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1","45","3","1","Total","NP","Times Counted","52"
"CANDLEWOOD","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","11","9","8","Total","NP","Registered Voters","493"
"ISS 41-2692","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","41","3","8","Total","NP","Times Under Voted","1"
"FED 30-3040","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Counted","55"
"NPK 33-2644","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","5","7","Total","NP","Times Counted","133"
"SAM 45-0536","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","45","3","8","Total","NP","Times Under Voted","4"
"KIR 01-0019","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","1","1","1","Total","<NP>","No","144"
"LFP 46-0654","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","46","1","7","Total","NP","Times Under Voted","6"
"BEL 48-2559","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","48","6","9","Total","NP","Times Under Voted","5"
"SEAN","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2","5","3","8","Total","NP","Times Over Voted","0"
"TREEMONT","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2","5","3","1","Total","NP","Times Over Voted","0"
"SHL 32-0605","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","<NP>","No","53"
"JEFFERSON","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","7","8","Total","NP","Times Under Voted","0"
"C-H 48-0322","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","1","Total","<NP>","No","40"
"ISS 05-3503","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","5","3","8","Total","NP","Times Under Voted","5"
"RED 48-2636","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","6","1","Total","NP","Times Over Voted","0"
"M-V 05-1218","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3","5","9","8","Total","<NP>","No","142"
"SAM 41-3214","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","41","3","8","Total","NP","Times Counted","144"
"RNT 33-0455","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","33","5","9","Total","<NP>","Yes","77"
"CORWIN","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1","45","3","1","Total","NP","Times Over Voted","0"
"CADDIS","Fife School District No. 417 Fife School District No. 417 Proposition No. 1","30","7","8","Total","NP","Registered Voters","388"
"BEL 41-1026","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","41","6","9","Total","<NP>","Yes","11"
"FED 30-3042","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","9","Total","NP","Times Counted","83"
"BUR 34-1150","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","34","5","7","Total","NP","Times Under Voted","0"
"KMR 46-3592","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","46","1","1","Total","NP","Times Under Voted","5"
"KIR 45-0925","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","6","1","Total","NP","Registered Voters","147"
"BEL 41-2936","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","9","9","Total","<NP>","No","69"
"AUB 30-0046","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","30","7","8","Total","NP","Times Under Voted","0"
"N-B 05-0858","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2","5","3","8","Total","NP","Times Over Voted","0"
"KIR 45-2962","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","6","1","Total","<NP>","No","40"
"SHL 32-0396","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","NP","Times Over Voted","0"
"KIR 45-0925","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","45","6","1","Total","<NP>","Rejected","26"
"WEEKS","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3","45","3","1","Total","NP","Times Counted","8"
"C-H 48-0323","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","1","Total","<NP>","Yes","66"
"ROSE","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","45","3","1","Total","<NP>","Approved","88"
"KEN 47-2939","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","5","8","Total","NP","Times Under Voted","3"
"KEN 47-3447","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","5","9","Total","<NP>","No","23"
"IVERSON","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","5","9","8","Total","NP","Times Under Voted","0"
"ISS 05-3712","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","5","3","8","Total","<NP>","No","7"
"M-V 05-3781","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","5","9","8","Total","<NP>","Yes","0"
"SET 33-3069","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","5","9","Total","NP","Times Over Voted","0"
"ENM 31-0411","Enumclaw School District No. 216 Enumclaw School District No. 216 Proposition No. 1","31","9","8","Total","NP","Times Over Voted","0"
"BEL 41-0111","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0217","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","48","6","9","Total","NP","Registered Voters","461"
"BOT 01-2473","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","1","1","1","Total","NP","Times Counted","195"
"RED 48-2789","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","6","1","Total","NP","Times Under Voted","0"
"SHL 32-0527","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","NP","Times Under Voted","9"
"SNQ 05-3645","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1","5","3","1","Total","<NP>","No","0"
"KIR 45-2730","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","45","6","1","Total","NP","Times Under Voted","8"
"BRITTANY","Fife School District No. 417 Fife School District No. 417 Proposition No. 1","30","7","8","Total","<NP>","Yes","73"
"RING HILL","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","3","1","Total","<NP>","Approved","9"
"KEN 47-1170","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","5","9","Total","NP","Times Under Voted","1"
"BUR 34-1032","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","34","8","7","Total","<NP>","Yes","79"
"THURNAU","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"MCCOY","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1","5","9","8","Total","NP","Registered Voters","658"
"N-B 05-0859","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2","5","3","8","Total","NP","Times Under Voted","17"
"TIGER MTN","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","5","9","8","Total","<NP>","No","103"
"STILLWATER","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1","45","3","1","Total","NP","Times Over Voted","0"
"N-B 05-2683","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2","5","3","8","Total","NP","Registered Voters","730"
"COALFIELD","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","5","9","8","Total","<NP>","Yes","113"
"SNO-VALLEY","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1","5","3","1","Total","<NP>","Yes","111"
"FOX","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","45","3","1","Total","NP","Times Counted","177"
"SAM 41-2813","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","41","3","8","Total","<NP>","Yes","106"
"AUB 47-2700","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","47","7","8","Total","NP","Registered Voters","260"
"NEW 41-3528","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","41","9","9","Total","NP","Times Under Voted","8"
"BUR 34-1116","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","34","8","7","Total","<NP>","No","38"
"HORSESHOE","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3","5","3","1","Total","NP","Times Under Voted","6"
"KIR 48-2922","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"KEN 47-3189","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","5","9","Total","NP","Times Counted","138"
"M-I 41-0792","Mercer Island School District No. 400 Mercer Island School District No. 400 Proposition No. 1","41","6","9","Total","NP","Registered Voters","292"
"ISS 05-3634","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","5","3","8","Total","<NP>","Yes","78"
"LOUIE","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","9","8","Total","NP","Times Counted","166"
"MCDONALD","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3","5","9","8","Total","NP","Times Under Voted","0"
"RED 48-2640","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","3","1","Total","<NP>","Yes","93"
"KEN 05-3462","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1","5","9","8","Total","NP","Times Under Voted","0"
"CHERRY VALLEY","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3","45","3","1","Total","<NP>","Yes","92"
"BUR 34-1032","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","34","8","7","Total","NP","Times Counted","150"
"TREEMONT","Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1","5","3","1","Total","NP","Registered Voters","316"
"BEL 41-0011","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","9","9","Total","<NP>","No","17"
"FAIRWOOD","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","11","9","8","Total","NP","Times Under Voted","6"
"BEL 41-0106","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","41","6","9","Total","NP","Times Counted","174"
"CEDAR RIVER","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1","5","9","8","Total","NP","Times Over Voted","0"
"BEL 48-2559","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","NP","Registered Voters","435"
"BUR 33-0705","Highline School District No. 401 Highline School District No. 401 Proposition No. 1","33","8","7","Total","NP","Times Counted","139"
"BOT 01-0256","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","1","1","1","Total","<NP>","Yes","184"
"BEL 48-0169","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","48","6","9","Total","<NP>","Yes","49"
"BEL 41-1235","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","9","9","Total","NP","Times Over Voted","0"
"M-V 05-3600","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2","5","9","8","Total","<NP>","No","94"
"SAM 41-2973","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2","41","3","8","Total","NP","Times Counted","296"
"BEL 48-2772","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2","48","6","9","Total","NP","Times Counted","103"
"ISS 41-2977","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","41","3","8","Total","NP","Times Counted","74"
"ISS 05-3697","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","5","9","8","Total","NP","Times Under Voted","0"
"RED 45-0936","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","3","1","Total","NP","Registered Voters","472"
"RED 48-3739","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","3","1","Total","<NP>","Rejected","15"
"SPIDER LAKE","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","30","7","8","Total","NP","Times Under Voted","0"
"RNT 11-3564","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","11","9","9","Total","NP","Times Over Voted","0"
"SAM 41-3507","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","41","3","8","Total","NP","Times Counted","254"
"ISS 41-2409","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","41","3","8","Total","NP","Registered Voters","1136"
"RED 48-0950","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Counted","119"
"KIR 01-3678","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","1","1","1","Total","NP","Registered Voters","395"
"BOT 01-0255","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2","1","1","1","Total","NP","Times Under Voted","2"
"BEL 48-0177","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","NP","Times Under Voted","4"
"ISS 05-3559","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","5","3","8","Total","NP","Registered Voters","490"
"ARIA","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","11","9","8","Total","NP","Times Under Voted","16"
"CLOVER","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","9","8","Total","NP","Times Over Voted","0"
"BEL 41-0219","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","6","9","Total","NP","Registered Voters","658"
"AUB 47-3718","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","7","8","Total","<NP>","Yes","35"
"BEL 48-0134","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","48","6","9","Total","<NP>","Yes","48"
"KEN 33-3670","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","33","5","9","Total","NP","Times Counted","11"
"WEBSTER","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","3","1","Total","NP","Times Under Voted","3"
"KEN 33-2618","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","33","5","9","Total","NP","Times Over Voted","0"
"KIR 01-2561","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","1","1","1","Total","NP","Times Over Voted","0"
"AUB 47-3538","Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1","47","7","8","Total","NP","Times Over Voted","0"
"RED 45-2580","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","45","6","1","Total","<NP>","Rejected","79"
"RED 48-3548","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","6","1","Total","NP","Times Under Voted","3"
"RED 45-2410","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","3","1","Total","<NP>","No","145"
"MIRRORMONT","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","5","9","8","Total","NP","Times Counted","218"
"M-V 05-3367","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3","5","9","8","Total","NP","Registered Voters","809"
"BEL 48-2559","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","48","6","9","Total","<NP>","No","85"
"KEN 47-3537","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","47","5","9","Total","NP","Times Over Voted","0"
"RED 48-2633","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3","48","6","1","Total","<NP>","Rejected","96"
"BEL 48-3166","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","NP","Registered Voters","731"
"SHL 32-0897","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1","32","1","7","Total","<NP>","Yes","90"
"ISS 41-3740","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","41","3","8","Total","NP","Times Over Voted","0"
"BEL 41-0131","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","6","9","Total","NP","Registered Voters","453"
"BEL 48-0162","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","48","6","9","Total","NP","Registered Voters","243"
"M-V 05-0528","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2","5","9","8","Total","NP","Times Counted","211"
"KIR 48-2731","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","<NP>","Yes","93"
"KEN 33-2570","Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1","33","5","9","Total","NP","Times Counted","121"
"ARTHUR","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3","5","9","8","Total","<NP>","Yes","75"
"WOD 45-3192","Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3","45","1","1","Total","NP","Times Over Voted","0"
"SHL 32-0735","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","<NP>","Yes","70"
"TREEMONT","Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2","5","3","1","Total","NP","Times Over Voted","0"
"BRIDLE TRAILS","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","0"
"NEW 41-3228","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","41","9","9","Total","NP","Times Over Voted","0"
"M-I 41-0763","Mercer Island School District No. 400 Mercer Island School District No. 400 Proposition No. 1","41","6","9","Total","<NP>","Yes","107"
"RED 48-3316","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","3","1","Total","NP","Registered Voters","638"
"BEL 48-0143","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","48","6","9","Total","NP","Times Under Voted","0"
"ENM 31-3246","Enumclaw School District No. 216 Enumclaw School District No. 216 Proposition No. 1","31","9","8","Total","NP","Registered Voters","309"
"SET 33-1031","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","33","5","9","Total","<NP>","No","47"
"LEAH","Kent School District No. 415 Kent School District No. 415 Proposition No. 2","11","9","8","Total","NP","Times Over Voted","0"
"ISS 41-3554","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","41","3","8","Total","NP","Registered Voters","424"
"ISS 05-3711","Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1","5","3","8","Total","NP","Times Under Voted","2"
"SHL 32-0346","Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2","32","1","7","Total","NP","Times Under Voted","2"
"QUARTERMASTER","Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1","34","8","7","Total","NP","Registered Voters","370"
"RED 48-3316","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","2"
"LAKE RETREAT","Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2","5","9","8","Total","<NP>","Yes","73"
"BEL 48-0190","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","48","6","9","Total","<NP>","Yes","51"
"SAM 45-0536","Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2","45","3","8","Total","NP","Times Over Voted","0"
"BEL 41-0117","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1","41","6","9","Total","<NP>","Yes","45"
"KEN 47-0482","Kent School District No. 415 Kent School District No. 415 Proposition No. 1","47","5","8","Total","NP","Times Over Voted","0"
"BEL 41-2945","Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3","41","9","9","Total","NP","Registered Voters","516"
