"bookingid","eventtype","eta","lat","lon","route","onrouteorder"
"0","routestart","11:30:00","47.531","-122.323","367","1"
"50767330","pick","12:11:33","47.564","-122.308","367","9180223"
"50767330","drop","12:37:36","47.603","-122.337","367","13135162"
"0","break","12:44:12","47.603","-122.338","367","24999970"
"50797118","pick","14:09:48","47.675","-122.201","367","26446514"
"50789116","pick","15:02:04","47.54","-122.047","367","32420327"
"50797118","drop","15:16:53","47.547","-122.017","367","34411584"
"50789116","drop","16:26:13","47.516","-122.36","367","41415387"
"0","break","16:32:00","47.516","-122.361","367","43749960"
"50811774","pick","17:42:12","47.606","-122.322","367","74620591"
"50811774","drop","18:33:10","47.447","-122.188","367","74649519"
"50780478","pick","18:53:36","47.481","-122.212","367","95568014"
"50780478","drop","19:02:00","47.512","-122.188","367","96676036"
"0","break","19:36:29","47.53","-122.323","367","96883768"
"0","break","19:46:28","47.523","-122.315","367","97507016"
"0","routeend","19:54:00","47.531","-122.323","367","99999998"
"0","routestart","11:45:00","47.531","-122.323","368","1"
"50766274","pick","12:32:00","47.529","-122.353","368","6122467"
"50789282","pick","12:45:01","47.527","-122.332","368","9183627"
"50766274","drop","13:02:33","47.454","-122.25","368","14349524"
"50789282","drop","13:30:44","47.39","-122.196","368","18367396"
"0","break","13:45:00","47.39","-122.195","368","25000019"
"50765288","pick","14:03:52","47.402","-122.239","368","29000024"
"50789576","pick","14:47:19","47.54","-122.286","368","36734723"
"50789576","drop","15:10:00","47.607","-122.313","368","40734730"
"50765306","pick","15:15:00","47.434","-122.288","368","57812504"
"50765288","drop","15:20:01","47.604","-122.304","368","69746212"
"0","break","15:30:40","47.604","-122.304","368","82202111"
"50768218","pick","16:00:32","47.608","-122.321","368","82845209"
"50768218","drop","16:29:34","47.563","-122.295","368","85256761"
"50764842","pick","17:42:44","47.56","-122.289","368","94368628"
"50764870","pick","17:43:08","47.56","-122.289","368","95776444"
"50764740","pick","17:50:46","47.56","-122.289","368","96832314"
"50817428","pick","17:53:47","47.56","-122.289","368","97030263"
"50764870","drop","18:03:09","47.532","-122.29","368","97624221"
"50764740","drop","18:32:59","47.529","-122.353","368","98218170"
"50764842","drop","18:46:10","47.53","-122.359","368","98663657"
"50817428","drop","19:01:00","47.492","-122.336","368","98809852"
"0","break","19:19:44","47.492","-122.336","368","98997737"
"0","break","19:40:57","47.531","-122.322","368","99060365"
"0","break","19:52:04","47.523","-122.315","368","99248294"
"0","routeend","20:00:01","47.531","-122.323","368","99999998"
"0","routestart","12:15:00","47.531","-122.323","369","1"
"50778278","pick","12:48:00","47.481","-122.18","369","10387761"
"50811744","pick","13:35:00","47.585","-122.3","369","17693844"
"50778278","drop","13:55:40","47.606","-122.311","369","22528906"
