"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Brooks Salazar","4"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Over Voted","0"
"BRINN","King County Executive","31","7","8","Total","NP","Times Counted","121"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Registered Voters","591"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Counted","88"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Under Voted","10"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Ryan Calkins","26"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Claudia Kauffman","13"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Alex Tsimerman","0"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Bea Querido-Rico","17"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","John Creighton","22"
"SEA 34-1514","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1514","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Registered Voters","591"
"SEA 34-1514","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Counted","88"
"SEA 34-1514","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Under Voted","11"
"SEA 34-1514","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Ahmed Abdi","34"
"SEA 34-1514","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1514","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Lisa Espinosa","8"
"SEA 34-1514","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Stephanie Bowman","35"
"SEA 34-1514","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1514","King County Executive","34","8","7","Total","NP","Registered Voters","591"
"SEA 34-1514","King County Executive","34","8","7","Total","NP","Times Counted","88"
"SEA 34-1514","King County Executive","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1514","King County Executive","34","8","7","Total","<NP>","Goodspaceguy","4"
"SEA 34-1514","King County Executive","34","8","7","Total","<NP>","Dow Constantine","77"
"SEA 34-1514","King County Executive","34","8","7","Total","<NP>","Bill Hirt","1"
"SEA 34-1514","King County Executive","34","8","7","Total","<NP>","Stan Lippmann","3"
"SEA 34-1514","King County Executive","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1514","King County Executive","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","NP","Registered Voters","591"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","NP","Times Counted","88"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","NP","Times Under Voted","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Keith J. Whiteman","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Tiniell Cato","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Nikkita Oliver","13"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Jenny Durkan","21"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Gary E. Brose","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Mike McGinn","7"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Greg Hamilton","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Mary J. Martin","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Michael Harris","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Casey Carlisle","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Bob Hasegawa","13"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Jason Roberts","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Jessyn Farrell","13"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Larry Oberto","2"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Dave Kane","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Harley Lever","1"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Lewis A. Jones","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","James W. Norton, Jr.","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Thom Gunn","0"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","<NP>","Cary Moon","18"
"SEA 34-1514","City of Seattle Mayor","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","NP","Registered Voters","591"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Counted","88"
"SEA 43-3230","King County Executive","43","4","7","Total","<NP>","Write-in","0"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Under Voted","9"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Eric W. Smiley","1"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ty Pethe","5"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pat Murakami","9"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ian Affleck-Asch","0"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","David Preston","5"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","M. Lorena González","57"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pauly Giuglianotti","2"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1514","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","NP","Registered Voters","591"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Counted","88"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Rudy Pantoja","2"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Hisam Goueli","2"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Charlene D. Strong","6"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sheley Secrest","9"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Jon Grant","16"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Teresa Mosqueda","30"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sara E. Nelson","11"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Mac McGregor","3"
"SEA 34-1514","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Over Voted","1"
"SEA 34-1514","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","591"
"SEA 34-1514","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","88"
"SEA 34-1514","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1514","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","28"
"SEA 34-1514","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","54"
"SEA 34-1514","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Registered Voters","421"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","NP","Registered Voters","421"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Counted","67"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","John Persak","4"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Richard Pope","7"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Fernando Martinez","3"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Preeti Shridhar","22"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Peter Steinbrueck","15"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ray S. Armitstead","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ken Rogers","1"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Brooks Salazar","6"
"SEA 34-1515","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Registered Voters","421"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Counted","67"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Ryan Calkins","20"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Claudia Kauffman","14"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Bea Querido-Rico","11"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Write-in","1"
"DARWOOD","King County Executive","47","9","8","Total","<NP>","Bill Hirt","17"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","John Creighton","15"
"SEA 34-1515","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Registered Voters","421"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Counted","67"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Under Voted","7"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Ahmed Abdi","23"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Lisa Espinosa","11"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Stephanie Bowman","25"
"SEA 34-1515","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1515","King County Executive","34","8","7","Total","NP","Registered Voters","421"
"SEA 34-1515","King County Executive","34","8","7","Total","NP","Times Counted","67"
"SEA 34-1515","King County Executive","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1515","King County Executive","34","8","7","Total","<NP>","Goodspaceguy","2"
"SEA 34-1515","King County Executive","34","8","7","Total","<NP>","Dow Constantine","61"
"SEA 34-1515","King County Executive","34","8","7","Total","<NP>","Bill Hirt","1"
"SEA 34-1515","King County Executive","34","8","7","Total","<NP>","Stan Lippmann","0"
"SEA 34-1515","King County Executive","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1515","King County Executive","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","NP","Times Counted","67"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Keith J. Whiteman","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Tiniell Cato","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Nikkita Oliver","14"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Jenny Durkan","19"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Gary E. Brose","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Mike McGinn","9"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Greg Hamilton","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Mary J. Martin","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Michael Harris","2"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Casey Carlisle","1"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Bob Hasegawa","6"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Jason Roberts","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Jessyn Farrell","2"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Larry Oberto","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Dave Kane","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Alex Tsimerman","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Harley Lever","2"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Lewis A. Jones","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","James W. Norton, Jr.","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Thom Gunn","0"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","<NP>","Cary Moon","11"
"SEA 34-1515","City of Seattle Mayor","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","NP","Registered Voters","421"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Counted","67"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Eric W. Smiley","1"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ty Pethe","1"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pat Murakami","12"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ian Affleck-Asch","1"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","David Preston","5"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","M. Lorena González","45"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pauly Giuglianotti","0"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1515","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","NP","Registered Voters","421"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Counted","67"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Rudy Pantoja","1"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Hisam Goueli","3"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Charlene D. Strong","1"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sheley Secrest","7"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Jon Grant","12"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Teresa Mosqueda","23"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sara E. Nelson","15"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Mac McGregor","3"
"SEA 34-1515","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1515","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","421"
"SEA 34-1515","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","67"
"SEA 34-1515","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","7"
"SEA 34-1515","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","25"
"SEA 34-1515","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","35"
"SEA 34-1515","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Registered Voters","404"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Counted","74"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","John Persak","10"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Richard Pope","10"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Fernando Martinez","0"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Preeti Shridhar","24"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Peter Steinbrueck","11"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ray S. Armitstead","1"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ken Rogers","5"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Brooks Salazar","6"
"SEA 34-1516","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Registered Voters","404"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Counted","74"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Ryan Calkins","30"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Claudia Kauffman","12"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Bea Querido-Rico","6"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","John Creighton","17"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1516","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Registered Voters","404"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Counted","74"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Under Voted","9"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Ahmed Abdi","27"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Lisa Espinosa","7"
"LUND","King County Executive","5","9","8","Total","<NP>","Bill Hirt","41"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Stephanie Bowman","30"
"SEA 34-1516","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1516","King County Executive","34","8","7","Total","NP","Registered Voters","404"
"SEA 34-1516","King County Executive","34","8","7","Total","NP","Times Counted","74"
"SEA 34-1516","King County Executive","34","8","7","Total","NP","Times Under Voted","4"
"SEA 34-1516","King County Executive","34","8","7","Total","<NP>","Goodspaceguy","0"
"SEA 34-1516","King County Executive","34","8","7","Total","<NP>","Dow Constantine","57"
"SEA 34-1516","King County Executive","34","8","7","Total","<NP>","Bill Hirt","7"
"SEA 34-1516","King County Executive","34","8","7","Total","<NP>","Stan Lippmann","4"
"SEA 34-1516","King County Executive","34","8","7","Total","<NP>","Write-in","2"
"SEA 34-1516","King County Executive","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","NP","Registered Voters","404"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","NP","Times Counted","74"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Keith J. Whiteman","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Tiniell Cato","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Nikkita Oliver","7"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Jenny Durkan","21"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Gary E. Brose","4"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Mike McGinn","8"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Greg Hamilton","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Mary J. Martin","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Michael Harris","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Casey Carlisle","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Bob Hasegawa","6"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Jason Roberts","1"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Jessyn Farrell","8"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Larry Oberto","2"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Dave Kane","1"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Alex Tsimerman","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Harley Lever","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Lewis A. Jones","2"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","James W. Norton, Jr.","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Thom Gunn","0"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","<NP>","Cary Moon","11"
"SEA 34-1516","City of Seattle Mayor","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","NP","Registered Voters","404"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Counted","74"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Eric W. Smiley","0"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ty Pethe","1"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pat Murakami","9"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ian Affleck-Asch","2"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","David Preston","10"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","M. Lorena González","43"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pauly Giuglianotti","2"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1516","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","NP","Registered Voters","404"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Counted","74"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Rudy Pantoja","4"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Hisam Goueli","1"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Charlene D. Strong","5"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sheley Secrest","1"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Jon Grant","13"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Teresa Mosqueda","19"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sara E. Nelson","22"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Mac McGregor","0"
"SEA 34-1516","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1516","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","404"
"SEA 34-1516","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","74"
"SEA 34-1516","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1516","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","30"
"SEA 34-1516","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","38"
"SEA 34-1516","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Registered Voters","291"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Counted","46"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Under Voted","7"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","John Persak","6"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Richard Pope","4"
"SEA 34-1517","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Fernando Martinez","0"
