"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"SEA 34-1521","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","84"
"SEA 34-1521","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1521","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","55"
"SEA 34-1521","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","26"
"SEA 34-1521","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1521","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Registered Voters","284"
"SEA 34-1521","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Counted","84"
"SEA 34-1521","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1521","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1521","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Phil Tavel","30"
"SEA 34-1521","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Brendan Kolding","12"
"SEA 34-1521","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Lisa Herbold","40"
"SEA 34-1521","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1522","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","276"
"SEA 34-1522","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","82"
"SEA 34-1522","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1522","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","44"
"SEA 34-1522","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","20"
"SEA 34-1522","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1522","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","12"
"SEA 34-1522","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1522","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","276"
"SEA 34-1522","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","82"
"SEA 34-1522","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","5"
"SEA 34-1522","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","13"
"SEA 34-1522","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1522","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","1"
"SEA 34-1522","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","63"
"SEA 34-1522","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","276"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","82"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","2"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","20"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","32"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","1"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","10"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","9"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","2"
"SEA 34-1522","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1522","City of Seattle Proposition No. 1","34","8","7","Total","NP","Registered Voters","276"
"SEA 34-1522","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Counted","82"
"SEA 34-1522","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1522","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","No","31"
"SEA 34-1522","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","Yes","50"
"SEA 34-1522","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1522","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Registered Voters","276"
"SEA 34-1522","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Counted","82"
"SEA 34-1522","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Under Voted","5"
"SEA 34-1522","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1522","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Goodspaceguy","2"
"SEA 34-1522","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Michael Robert Neher","15"
"SEA 34-1522","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Joe McDermott","60"
"SEA 34-1522","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1522","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","276"
"SEA 34-1522","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","82"
"SEA 34-1522","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1522","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","55"
"SEA 34-1522","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","25"
"SEA 34-1522","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1522","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Registered Voters","276"
"SEA 34-1522","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Counted","82"
"SEA 34-1522","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1522","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1522","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Phil Tavel","29"
"SEA 34-1522","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Brendan Kolding","13"
"SEA 34-1522","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Lisa Herbold","39"
"SEA 34-1522","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1523","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","306"
"SEA 34-1523","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","100"
"SEA 34-1523","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","24"
"SEA 34-1523","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","49"
"SEA 34-1523","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","19"
"SEA 34-1523","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1523","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","7"
"SEA 34-1523","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1523","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","306"
"SEA 34-1523","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","100"
"SEA 34-1523","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","20"
"SEA 34-1523","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","8"
"SEA 34-1523","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1523","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","4"
"SEA 34-1523","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","68"
"SEA 34-1523","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","306"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","100"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","18"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","2"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","36"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","27"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","0"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","9"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","5"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","3"
"SEA 34-1523","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1523","City of Seattle Proposition No. 1","34","8","7","Total","NP","Registered Voters","306"
"SEA 34-1523","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Counted","100"
"SEA 34-1523","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1523","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","No","46"
"SEA 34-1523","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","Yes","53"
"SEA 34-1523","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1523","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Registered Voters","306"
"SEA 34-1523","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Counted","100"
"SEA 34-1523","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Under Voted","16"
"SEA 34-1523","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1523","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Goodspaceguy","3"
"SEA 34-1523","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Michael Robert Neher","7"
"SEA 34-1523","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Joe McDermott","74"
"SEA 34-1523","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1523","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","306"
"SEA 34-1523","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","100"
"SEA 34-1523","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1523","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","57"
"SEA 34-1523","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","41"
"SEA 34-1523","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1523","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Registered Voters","306"
"SEA 34-1523","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Counted","100"
"SEA 34-1523","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Under Voted","7"
"SEA 34-1523","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1523","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Phil Tavel","46"
"SEA 34-1523","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Brendan Kolding","8"
"SEA 34-1523","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Lisa Herbold","39"
"SEA 34-1523","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1524","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","300"
"SEA 34-1524","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1524","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","20"
"SEA 34-1524","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","31"
"SEA 34-1524","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","18"
"SEA 34-1524","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1524","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","17"
"SEA 34-1524","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1524","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","300"
"SEA 34-1524","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1524","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","18"
"SEA 34-1524","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","22"
"SEA 34-1524","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1524","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","3"
"SEA 34-1524","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","43"
"SEA 34-1524","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","300"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","21"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","5"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","11"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","23"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","0"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","11"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","10"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","4"
"SEA 34-1524","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","1"
"SEA 34-1524","City of Seattle Proposition No. 1","34","8","7","Total","NP","Registered Voters","300"
"SEA 34-1524","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1524","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1524","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","No","38"
"SEA 34-1524","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","Yes","45"
"SEA 34-1524","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1524","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Registered Voters","300"
"SEA 34-1524","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1524","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Under Voted","12"
"SEA 34-1524","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1524","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Goodspaceguy","3"
"SEA 34-1524","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Michael Robert Neher","7"
"SEA 34-1524","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Joe McDermott","64"
"SEA 34-1524","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1524","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","300"
"SEA 34-1524","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1524","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1524","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","53"
"SEA 34-1524","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","32"
"SEA 34-1524","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1524","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Registered Voters","300"
"SEA 34-1524","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1524","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Under Voted","5"
"SEA 34-1524","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1524","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Phil Tavel","29"
"SEA 34-1524","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Brendan Kolding","19"
"SEA 34-1524","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Lisa Herbold","33"
"SEA 34-1524","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Over Voted","0"
"BEL 48-0154","Port of Seattle Commissioner Position No. 5","48","6","9","Total","NP","Registered Voters","261"
"BEL 48-0154","Port of Seattle Commissioner Position No. 5","48","6","9","Total","NP","Times Counted","62"
"BEL 48-0154","Port of Seattle Commissioner Position No. 5","48","6","9","Total","NP","Times Under Voted","3"
"BEL 48-0154","Port of Seattle Commissioner Position No. 5","48","6","9","Total","<NP>","Garth Jacobson","18"
"BEL 48-0154","Port of Seattle Commissioner Position No. 5","48","6","9","Total","<NP>","Write-in","1"
"BEL 48-0154","Port of Seattle Commissioner Position No. 5","48","6","9","Total","<NP>","Jordan Lemmon","3"
"BEL 48-0154","Port of Seattle Commissioner Position No. 5","48","6","9","Total","<NP>","Fred Felleman","37"
"BEL 48-0154","Port of Seattle Commissioner Position No. 5","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0154","City of Bellevue Council Position No. 5","48","6","9","Total","NP","Registered Voters","261"
"BEL 48-0154","City of Bellevue Council Position No. 5","48","6","9","Total","NP","Times Counted","62"
"BEL 48-0154","City of Bellevue Council Position No. 5","48","6","9","Total","NP","Times Under Voted","2"
"BEL 48-0154","City of Bellevue Council Position No. 5","48","6","9","Total","<NP>","JD Yu","10"
"BEL 48-0154","City of Bellevue Council Position No. 5","48","6","9","Total","<NP>","Janice Zahn","40"
"BEL 48-0154","City of Bellevue Council Position No. 5","48","6","9","Total","<NP>","Mark Wilson","9"
"BEL 48-0154","City of Bellevue Council Position No. 5","48","6","9","Total","<NP>","Write-in","1"
"BEL 48-0154","City of Bellevue Council Position No. 5","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","NP","Registered Voters","261"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","NP","Times Counted","62"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","NP","Times Under Voted","2"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Nina Martinez","4"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Grant Degginger","25"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Sam Cho","10"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Ali Scego","2"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Write-in","2"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Preeti Shridhar","5"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Kelly Charlton","10"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Dominic Barrera","2"
"BEL 48-0154","Port of Seattle Commissioner Position No. 2","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0154","City of Bellevue Council Position No. 1","48","6","9","Total","NP","Registered Voters","261"
"BEL 48-0154","City of Bellevue Council Position No. 1","48","6","9","Total","NP","Times Counted","62"
"BEL 48-0154","City of Bellevue Council Position No. 1","48","6","9","Total","NP","Times Under Voted","2"
"BEL 48-0154","City of Bellevue Council Position No. 1","48","6","9","Total","<NP>","John Stokes","33"
"BEL 48-0154","City of Bellevue Council Position No. 1","48","6","9","Total","<NP>","Holly Zhang","12"
"BEL 48-0154","City of Bellevue Council Position No. 1","48","6","9","Total","<NP>","Martin Acevedo","14"
"BEL 48-0154","City of Bellevue Council Position No. 1","48","6","9","Total","<NP>","Write-in","1"
"BEL 48-0154","City of Bellevue Council Position No. 1","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","NP","Registered Voters","261"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","NP","Times Counted","62"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","NP","Times Under Voted","2"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","<NP>","Write-in","1"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","<NP>","James Bible","8"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","<NP>","Jennifer Robertson","45"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","<NP>","Marguerite Ye","4"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","<NP>","Randy Grein","2"
"BEL 48-0154","City of Bellevue Council Position No. 7","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0154","King County Proposition No. 1","48","6","9","Total","NP","Registered Voters","261"
"BEL 48-0154","King County Proposition No. 1","48","6","9","Total","NP","Times Counted","62"
"BEL 48-0154","King County Proposition No. 1","48","6","9","Total","NP","Times Under Voted","8"
"BEL 48-0154","King County Proposition No. 1","48","6","9","Total","<NP>","Approved","32"
"BEL 48-0154","King County Proposition No. 1","48","6","9","Total","<NP>","Rejected","22"
"BEL 48-0154","King County Proposition No. 1","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0154","City of Bellevue Council Position No. 3","48","6","9","Total","NP","Registered Voters","261"
"BEL 48-0154","City of Bellevue Council Position No. 3","48","6","9","Total","NP","Times Counted","62"
"BEL 48-0154","City of Bellevue Council Position No. 3","48","6","9","Total","NP","Times Under Voted","2"
"BEL 48-0154","City of Bellevue Council Position No. 3","48","6","9","Total","<NP>","Stephanie Walter","30"
"BEL 48-0154","City of Bellevue Council Position No. 3","48","6","9","Total","<NP>","Kya Michael Aatai","3"
"BEL 48-0154","City of Bellevue Council Position No. 3","48","6","9","Total","<NP>","Jeremy Barksdale","26"
"BEL 48-0154","City of Bellevue Council Position No. 3","48","6","9","Total","<NP>","Write-in","1"
"BEL 48-0154","City of Bellevue Council Position No. 3","48","6","9","Total","NP","Times Over Voted","0"
"SEA 34-1526","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","266"
"SEA 34-1526","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","73"
"SEA 34-1526","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","16"
"SEA 34-1526","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","32"
"SEA 34-1526","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","21"
"SEA 34-1526","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1526","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","3"
"SEA 34-1526","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1526","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","266"
"SEA 34-1526","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","73"
"SEA 34-1526","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","9"
"SEA 34-1526","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","8"
"SEA 34-1526","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1526","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","2"
"SEA 34-1526","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","54"
"SEA 34-1526","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","266"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","73"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","1"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","23"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","21"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","1"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","10"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","4"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","5"
"SEA 34-1526","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","0"
