"job_title","department","earnings","meta_row_index","meta_row_id"
"CONTLLR/ASST FIN OFFCR-INACTIV","ACCOUNTING AND TREASURY","81439.98","422","abe7cf9829db8c3fc63ec644797ec7786a461c27"
"TECHNICAL SERVICES SUPERVISOR","UT WATER PRODUCTION DIV","81347.86","423","96b1467534e8bc471523365d377441b9e72fe81c"
"TRAFFIC SYSTEMS ENGINEER/SUPV","TRAFFIC","81281.0","424","ffec785e29de08a037006b7b8250e2c17a601e93"
"POLICE OFFICER","PATROL","81169.89","425","7e350b3c61c06e226b6ddf3cee1ea28f5e2e7b24"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81148.02","426","92885703f16c6b1358239a5272a7295f764ad694"
"POLICE OFFICER","PATROL","81092.71","427","37247324d6922c018ac64fd99a21183634c9e9c2"
"POLICE OFFICER","PATROL","81039.38","428","44ec5d4b868993d676fbdd062fbfa1c8d341e134"
"POLICE OFFICER","PATROL","80961.45","429","767b13f4fa8f42a00a0ee0071c24d090e61f1035"
"PKG SVS/TRAN BDGT MGR-INACTIVE","PARKING","80928.83","430","469f9cfcb94831f598833cd22b05ac4261815b9d"
"TELECOM TECHNICAL SPECIALIST","INFORMATION TECHNOLOGY","80889.13","431","5fd20f2a4e6eed3d4a4b8bf7f899f8b3af4a2083"
"POLICE OFFICER","INVESTIGATIONS","80829.24","432","b7008cd7927bab2212a5d56f2bfeab7b5538f46d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80804.52","433","e5c029b4435d5ace1905b9274a086d38b8c70224"
"RISK MANAGER","SAFETY, SECURITY, & RISK MGMT.","80730.99","434","e271ebe6b82e75344f5d7c86d2691936e0a7b93c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80662.27","435","a6c93e7d99e00e34b9bb747fed5c61dedab903f0"
"CITY FORESTER","PARKS","80623.62","436","ee3346fd3e162b1073137ad194f4d4bd50f5fa56"
"CIVIL ENGINEER II","UT WATER UTILITIES ENGINEERING","80551.26","437","cc1803252c03e5cfae9dfc745cad34fd4c1e991f"
"REAL ESTATE SERVICES MANAGER","OPERATION SERVICES","80509.61","438","bd60afd3402ebb6c466fc5c3f23848d39647718b"
"POLICE OFFICER","OFFICE OF THE CHIEF","80498.57","439","9608187f777939bcf3149d1050e2430fa4b7eae1"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","80483.12","440","a9dbd758c15d7ec978e0aa03b13f0a7d42fc5cdc"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80433.61","441","82837ea9c8ab2f4ff0f3d6e1a6678fa9a828cb1d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80421.15","442","5d8c84afd1e55fd689f4b15aa14230c56dd58a7a"
"POLICE OFFICER","INVESTIGATIONS","80397.55","443","8bca627099dc35e8c0de611dc085abfceaa961bd"
"POLICE OFFICER","PATROL","80328.64","444","8702e83adcb569f1c45d97b77040f6b7850cfe87"
"POLICE OFFICER","PATROL","80304.38","445","53975dc718c9f7986d547249f87b74faade97502"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80274.47","446","54b735885f1396781bb1304cc1b0b8231b3eaebf"
"POLICE OFFICER","PATROL","80256.26","447","c3767a0cf01edadc07b0ff8918d96512ffa0c9f3"
"ENVIRONMENTAL REGULATORY SPEC","UT REG & GOVT AFFAIRS DIV","80243.58","448","21a36dd10716724df0fe55356b074ff34b1ef8cf"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80191.56","449","8f6b9cc8f0bd37ea832c6d227a6106552a881fb9"
"POLICE OFFICER","PATROL","80191.49","450","6e4478a19255cd53b850b9aadf11aed55ea1c78b"
"EMERGENCY MEDICAL SVCS COORD","POUDRE FIRE AUTHORITY","80160.55","451","31520b281bc63533151c977cf3ca3ce53ed9d2f5"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80134.22","452","1dd111eb91127af1d7da6a6c576d710d310df9da"
"CHEMIST","UT WATER PRODUCTION DIV","80127.86","453","27fc4654a9b297679a68431104cf15307a0d0d39"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80105.32","454","15ea87c891bbcc84c22616552b07828b694bf99a"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","80071.05","455","175295f1f8942076694e7e9fc412387610a053af"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80032.04","456","205d52e2c0e03579ac8c4b6768c91b55abd3e407"
"POLICE OFFICER","PATROL","80025.71","457","8b556c1050d608d0706d4ed8fa2012b7c80808de"
"POLICE OFFICER","INVESTIGATIONS","80025.2","458","0f05b211d2438e231533e4ee7fb54e73fe8c698d"
"POLICE OFFICER","PATROL","79979.33","459","13d8c8144dfd051f593977ad98435129cfe8d7b3"
"ELECTRIC UTILITY PROJECT MGR","UT ELEC SYSTEM DESIGN & IT DIV","79961.89","460","40d017ac9aeccfb5fa24e04810e8c983310f9393"
"POLICE OFFICER","PATROL","79961.52","461","a0850255292fba6f8d032116d44b5d72589c6682"
"POLICE OFFICER","INVESTIGATIONS","79927.12","462","0cc52caab048b041fdba19938a687dec6c663987"
"POLICE OFFICER","PATROL","79925.12","463","2cdd64ae7ea684557f9676a6bea8de23aa82b812"
"POLICE OFFICER","PATROL","79904.85","464","56c2aecf5d327bbd384c79d048ca5e3cddd7f2af"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79847.73","465","88c85318f8147a3a5d7f873167281f5e9da69393"
"SR CONSTRUCTION INSPECTOR","ENGINEERING","79846.7","466","fd25f2c6f127b98668402a5a25dd2f4a70b93f5c"
"POLICE OFFICER","PATROL","79832.85","467","5ffc7433ccc48f2f268f336c2fc363e19f9ecb6a"
"POLICE OFFICER","PATROL","79830.86","468","386b04215b8d1d91ffda39c07edbe066f07f5350"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79689.22","469","2b3de0eeb5b5774cf181f60662497e30c320b59d"
"SR TRANSPORTATION PLANNER","FC MOVES","79633.68","470","75b27bfba198c627ab0e173aa45124a09d3326e9"
"POLICE OFFICER","PATROL","79449.41","471","aee27f4524aa8d48d9df7ec0d26a61361a563afb"
"POLICE OFFICER","INVESTIGATIONS","79387.89","472","eb6426326b097bbeb9ee9d4b8091ed430d22ffea"
"DATABASE ANALYST","UT PROCESS & SUPERVIS CNTR DIV","79281.39","473","e25b0bb640d8cf4314493bc4b14b806ba6a8dd88"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","79280.61","474","c0a63f810c4a1716af99637c9a7391af2319dd50"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79279.91","475","3ac7ae644f9002e0ef14be7c02fcc326c3a1aa6d"
"TECHNICAL SERVICES SUPERVISOR","UT WTR RECLAMA & BIOSOLIDS DIV","79269.85","476","322a63a6ea7e237f9e00850cfd8af4a0b17debba"
"POLICE OFFICER","PATROL","79225.5","477","7eac3ccd928b33cf1a1064cbb648a8d0c73a719c"
"POLICE OFFICER","PATROL","79219.71","478","de46fdc9fb9bdf1c53735b73e395461bb9c555af"
"POLICE OFFICER","INVESTIGATIONS","79153.9","479","861fb8dcd7f9eed59454b82e6b8d7461aabc994d"
"POLICE OFFICER","PATROL","79082.4","480","ff24e3de5d0d7239f2d2db46941d07bd56706937"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","79069.68","481","ac2c147f51bc987273a9757fe71fb1eb57585e70"
"POLICE OFFICER","PATROL","79028.45","482","5cdbd57433049974f8a5c5483b931d7299f24d18"
"TELECOM SYSTEMS ADMINISTRATOR","L&P OPERATIONS SERVICE UNIT","78855.0","483","1a61a2b8fa70ed07c43ef263baf4f06cba87a86d"
"CABLE TELEVISION MANAGER","COMM. & PUBLIC INVOLVEMENT","78853.73","484","cf42acf3903acd99ea19c5841bd483422e10ad18"
"POLICE OFFICER","PATROL","78843.59","485","ff9f394d31fdb2584d94be14e5f2a36d25e89793"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","78723.4","486","d1a40c58fda863594dc0a67e4c2376a14df9bd0d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78679.45","488","41e1ec34152cab31a729c43f2248034caa0daa39"
"PROCESS CONTROL SUPERVISOR","UT WTR RECLAMA & BIOSOLIDS DIV","78672.8","489","10880bf3ceb9bf7933bfad4ffaedd7c7e83b0641"
"POLICE OFFICER","PATROL","78610.74","490","c7c0847c910bef5274c572eccc368218275016c6"
"POLICE OFFICER","PATROL","78609.07","491","dcfea716e03d5a1117eb066738f3fe24e816b11e"
"LEAD PLANT OPERATOR","UT WATER PRODUCTION DIV","78573.32","492","b083a2803718bfc6c289d31dbe2064afa080e95e"
"POLICE OFFICER","PATROL","78525.7","493","e29ac977b90151d8bfd3e3a94fa43783205f98d9"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","78524.16","494","8f62d9085723629e0789f45f1fcb40bb6c0908bc"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78433.75","495","f94d64e0a4c8aa863a784b41f8178fe906a05a16"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","78396.32","496","d8731a301eb914f6797a16bf69dc7e9ade55d8a8"
"TRAFFIC SYSTEMS ENGINEER","TRAFFIC","78358.88","497","4940377bc305401c33e699342e2b985e7ee5d06b"
"POLICE OFFICER","PATROL","78321.1","498","ab46cecb43903040d66714c32fa40f4bbfbc3d83"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78313.43","499","01c0e7c6e522be33ca74ff55a55174d1dfc49571"
"ASSISTANT CITY ATTORNEY I","CITY ATTORNEY'S OFFICE","78305.33","500","4702d854dd3723bd840b209a5519eb1374603576"
"SERVICE DEVELOPMENT MANAGER","RIDE","78286.53","501","e178d2a9e932ef48578cf7fe35b56beb78b9e978"
"WATER UTIL FIELD OPNS SUPNTNDT","UT DRAINAGE SYSTEM DIV","78270.0","502","2745547ce112c3352af8370b3b3fcb3f2674d957"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78210.33","503","e9bcb5beeb041f2aecb85e238afd1e9d809a878f"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","78177.81","504","0dfbbc3bf7e9cb344013cc035e66b912597ab346"
"SR ENVIRONMENTAL PLANNER","ENVIRONMENTAL SERVICES","78084.24","505","e6e261382d1d793b83d1de11924811e6797bee5d"
"SR ENVIRONMENTAL PLANNER","NATURAL AREAS","78075.49","506","f18a8024e8d615e715b77c72afd126a5c5bb669f"
"LEAD PLANT OPERATOR","UT WATER PRODUCTION DIV","77950.49","507","42b59cdc3700fd93a49e0deddedffcc905138e10"
"SR CONSTRUCTION INSPECTOR","ENGINEERING","77925.12","508","d7398e67b5bb062d5d051ea266c89795c4c2d370"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77797.61","509","b2ad0fec66ba9903032e2a54590575cdbba422d2"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77795.5","510","abb00eb838136e608af55618661c5eac66798cd7"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","77731.01","511","b49ecb75e8feddb89f98e58c2cab293c475791ff"
"POLICE OFFICER","PATROL","77698.13","512","727918b3bb647214de16c3607a433c266d0190c9"
"POLICE OFFICER","PATROL","77689.73","513","35203f7b1478575aeddc3210bcd2867bd41513cf"
"POLICE OFFICER","PATROL","77685.42","514","daa10b77f3cdfb818d48d40cd4c0e186ff60ef3e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77521.08","515","3b4ae8f769fc9efc14a7aa083b0f0a47e7e260f9"
"POLICE OFFICER","PATROL","77514.82","516","364c0dd1d4b71386ec5f2ba6dc391ec0aedb24d7"
"MAINTENANCE PLANNER/SCHEDULER","OPERATION SERVICES","77477.41","517","9ffcd5d2ebd034716ea721cff76bb4bd42272d93"
"FIREFIGHTER 40 HOUR (SPECIAL)","POUDRE FIRE AUTHORITY","77462.0","518","cbbf11d372b079e618364bad6d3e4224eecb5739"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77421.67","519","a225a7c4f59cf1602614357a9415a6e2cb61e56f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77393.07","520","122897eabe92cfa08d03cdca31dcc90132747058"
"POLICE OFFICER","PATROL","77387.88","521","049b7763f196953d14d1dd7fb0e0c609cad3793b"
"WATERSHED SPECIALIST","UT WATER PRODUCTION DIV","77372.18","522","dbc3af6c7cfbfb3093d266bb034eb3c8c1116a65"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77338.82","523","270a0be016c3f8b43ade13f325657ae8ccb94839"
"ENGINEERING PROJECT MANAGER","ENGINEERING","77258.7","524","8d132b9a6ae78c9c2a6512d50618bb231a9b0ebc"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","77233.04","525","cb92d37ddcd2e112363048ab137ca36e5445d84f"
"WATER SVCS SAFETY & TRNG SUPV","SAFETY AND SECURITY","77204.13","526","76e1e32efe3f8c393896b83bd0365de541c976db"
"CHIEF CONSTRUCTION INSPECTOR","ENGINEERING","77180.96","527","25b0374be6e943f29ba0bf54d3f1b30cdc3cd3e9"
"GIS MANAGER","INFORMATION TECHNOLOGY","77165.94","528","b0c5a0eac1444439ed2978966b37c793d535e302"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77135.69","529","00e6148d15479933a9861b81d9e2fccef275c6c5"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","77120.23","530","5d32cb110bae4b37b6af815d029b91f0cf0d252a"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","76854.7","531","cd11c9513a5a653dd04bbd1cd270be289ec26c1c"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","76807.23","532","fb5b2869d29ae1a3e3af6f3191164db623d24ec4"
"POLICE OFFICER","PATROL","76780.58","533","4b0db2af15e57fcfda851537c9766ef028bcbf39"
"ASSISTANT CITY ATTORNEY II","CITY ATTORNEY'S OFFICE","76711.26","534","5cb191044b56554b340597d1bc16828f204e6477"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","76708.35","535","7ad840d9d9b9f34c36327794b4964b180e103102"
"LIBRARY IT MANAGER","LIBRARY DISTRICT","76703.49","536","fd82bd4246159f06475fbc5583c79d8bcff7c15a"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","76702.6","537","78526c0859069b44070d5dcd60e79b8e7b1e447d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","76687.12","538","dca6e8783884f71c9e5d82709659af15b7719f0e"
"INVESTMENT ADMINISTRATOR","ACCOUNTING AND TREASURY","76597.4","539","3250ec76d17ada17839b14600174fde07e1712c6"
"CIVIL ENGINEER I","ENGINEERING","76582.08","540","d2bc00011a53a3fdb7986b95653f715ea48bc78f"
"UTILITIES CUST SUPPORT MANAGER","UTILITIES CUSTOMER CONNECTIONS","76567.42","541","a05e68c7f7f46f877304ac5f6a781f99f67dd2e4"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","76475.19","542","aea775bdd2cf85aaee707e4d0a428df139ddfb23"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","76287.79","543","2da320b0df332a6048171561a12bb86c113a29d4"
"POLICE OFFICER","PATROL","76285.62","544","25f760be9a68caba3747a34ed7abd4a70be86afc"
"LAN AND SYSTEMS ADMINISTRATOR","INFORMATION TECHNOLOGY","76276.9","545","9fc6c552231ff0299174a6345d02c71a50189d4f"
"CREW CHIEF","STREETS","76270.95","546","c091d67f5f6041137456233ff584772563feb52d"
"POLICE OFFICER","PATROL","76262.08","547","c7ec7e6b71a938adea8764f9298f7a5e72034bb3"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","76252.28","548","80650853469f9e7defc8a7e672f53f093a6c5817"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","76246.98","549","da82ede04f8cc327289d25dc24576efec856e8c9"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","76233.65","550","dd4157ddedc5627ba16dea1f9fae30a6ec3e7bba"
"POLICE OFFICER","PATROL","76225.72","551","3edebfed23c585c67ef1a57d7791631846281416"
"SR ENVIRONMENTAL PLANNER","NATURAL AREAS","76217.94","552","e7bd2d994c7c8d047774e0b9ac75df2657ba8bc8"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","76177.21","553","f36c8610564bf049fe4962831821ef8fe2b335c8"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","76172.97","554","219db3d1fcdd5a9f18f410c42f5b0361f6d3b571"
"PARKS SUPERVISOR","PARKS","76170.45","555","16462ae5073849dde0b3291d93621ce7a5d5a05d"
"PARKS SUPERVISOR","PARKS","76152.45","556","9bd0ce9b779189423c62a4f6a4d515dcd8c40923"
"POLICE RECORDS SUPERVISOR","POLICE INFORMATION SERVICES","76045.08","557","e380c34da4ee4277cc5481fa0b497fe7ad847a27"
"PARKS FINANCE SUPERVISOR","COMMUNITY SERVICES ADMIN","76019.86","558","4df17763e7b78d7cce12a878175f28d638516f63"
"WATER RESOURCES ENGINEER","UT WATER RESOURCES DIV","75957.81","559","e8d5712a3597313b1d197d8b48d421e696a276bb"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","75901.52","560","7ddd43101df53918f9fb9a499558e225da09a1ac"
"LEAD BUILDING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","75836.43","561","df850129cd0f43eeacfa638f4568721572047e7f"
"POLICY AND PROJECT MANAGER","CITY MANAGER'S OFFICE","75808.65","562","ca11ccff64873d8f56d6dbfe648e966df66a91ba"
"POLICE OFFICER","PATROL","75775.11","563","505b213ff349d7ac0529a7fbed21e0b0aded482a"
"LINEWORKER EQUIPMENT SPEC","ELECTRIC FIELD SERVICES","75752.63","564","30d6106e06687c9ae69df4f5e1ab8de3239e024c"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","75672.14","565","b8013e5a0374d1dbe9d80a3b58425546f9342695"
"SR CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","75553.11","566","209a5823b76bbdaa590dd20c42866fe0ee15004c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","75522.08","567","daf2e76f586bb183d0f3cd20dcbf823ccae72254"
"POLICE OFFICER","PATROL","75440.05","568","b8055183f58877acd9e97901d27db030afdf6cea"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","75432.38","569","e158c3c727eaadca0e0919d326e03c6cc947b31f"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","75425.27","570","2a6ef109ff6c90ae00265d28bb55bc827c721298"
"BIKES PROGRAM MANAGER","FC MOVES","75418.9","571","ab73016e7a128b0c09822efc946d0443db02c425"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","75318.98","572","873944420ca7d03904dc1b2d63529ddd20fdeac6"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","75304.73","573","64d0120c20e2c0cbd5529cf6d8ae7796ccfd4f92"
"POLICE OFFICER","PATROL","75218.9","574","86b5641bb0ccc7ffd050b7e228d6a594a7fec3fc"
"PROJECT MANAGER/DDA","DOWNTOWN DEVELOPMENT AUTHORITY","75196.62","575","77c285fa6d485fe36a52c3884b380bfb0f8561ef"
"MUSEUM DIRECTOR","CULTURAL SERVICES","75162.96","576","197019cbc0d3a2b270c40c777a2ed75a82678d62"
"POLICE OFFICER","PATROL","75131.44","577","54401a8ec0045f39393d934bab18a6b288cbf97c"
"POLICE OFFICER","PATROL","75126.51","578","d354e60fa77006fb33addf7d1c5bbdd8c8e9d1bc"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","75040.41","579","ce1249eb8ffa5a9e01b580dc459f63d0f2664c34"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","75036.27","580","4457267d8ad02078462ec6f0b160a9add9ea7a93"
"PERFORMING ARTS CENTER MGR","CULTURAL SERVICES","75000.12","581","aa65b2f3e9fc7879731e3dc72be1169d4304c6ec"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","74994.29","582","c1ccb106d0740c9b7d29c2a8fb337baf5f87a049"
"POLICE OFFICER","INVESTIGATIONS","74989.22","583","23da4e027ecf236b09bcaa9623e8f66ccd66d457"
"POLICE OFFICER","PATROL","74979.24","584","628d9cbf4d441458637ba02679c00863b397306f"
"FINANCIAL & POLICY ANALYST","OPERATION SERVICES","74830.42","585","2c98cc0b996fb2a0e3e09d912b081667d7a7d27b"
"CIVIL ENGINEER III","UT WATER SYSTEMS ENGR DIV","74809.8","586","0790b83aef7b2c35ec701326dae3b91a9c6c65ff"
"POLICE OFFICER","INVESTIGATIONS","74780.87","587","bac4e54a658d0cee6da2c75b023a1ad459d56dd6"
"POLICE OFFICER","PATROL","74644.13","588","fd9a11be831abb44c0409886e3c56d6b6654c27e"
"LEAD MECHANIC","OPERATION SERVICES","74593.61","589","46ac8da9a383f35f1e2d1a8a5d084437e7b32a85"
"ELECTRIC UTILITY PROJECT MGR","UT STANDARDS ENGINEERING DIV","74582.41","590","62a23cf04e09c9a18e9047d0b20f5ff9b0fd3831"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","74581.85","591","f50d3bde2c4bef637a6c7b1c52b5862b606435a3"
"PARKS SUPERVISOR","PARKS","74556.34","592","049745a28436570ea2b2202deef2e6601851d249"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","74442.76","593","f535dc8248f00cc8b5b3f7c8d77a51b77e6cd898"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","74402.13","594","95ee4c7b7491c987740af57ccb571f392554d1d4"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","74354.56","595","0ee5b0c86ec1cf4aa0ce2270c5933ae12a91093f"
"PLANS ANALYST","COMM DEV & NEIGHBORHOOD SVCS","74323.77","596","139594511a1b1fc0ba85e8b4d80eae7183df711a"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","74244.34","597","00e19eeb833d5b9a96203a17ab5463ff1521afbe"
"POLICE OFFICER","PATROL","74055.88","598","917a49b0a8bffbd2730e7baa853cc61b6a2cd025"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","74003.08","599","044add7f030fd3984126ec4fd538d05a91ab47c8"
"POLICE OFFICER","PATROL","73992.19","600","e3a2815d24d959f61a119560ee04240abd851bc9"
"CREW CHIEF","TRAFFIC","73971.93","601","84d9a6815e062499676758160ce4af8d2c5e1a6b"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","73863.65","602","00a8de83cdd5d78e6e20a8b9ef7406e883229090"
"INSTRUMENT/ELECTRIC TECH","UT WATER PRODUCTION DIV","73779.22","603","1a512fb532c1e4c262b31c5bb4b2ceef07683144"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","73776.32","604","b65880d3809081b5b314db756a73b0b6a13c4b82"
"SYSTEMS SPECIALIST","INFORMATION TECHNOLOGY","73745.72","605","4af1012324e1963e46994c3beabd6e2a297bfbf0"
"SR HRIS/BENEFITS ANALYST","HUMAN RESOURCES","73650.4","606","7fe6b9053b117c3386b54803200c249922857687"
"POLICE OFFICER","PATROL","73646.1","607","7533085b110334fbcbbc8e2ef8bbf1576924fad3"
"CIVIL ENGINEER I","UT WATER UTILITIES ENGINEERING","73627.51","608","2c9cd34f992339b0434a421deb49ba64244d0a4a"
"POLICE OFFICER","PATROL","73590.29","609","45cb5ac8823b6273911dea1120aa1c5e07f03815"
"POLICE OFFICER","PATROL","73585.01","610","61241a8e811e39a214449586316d28973bbc95f3"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","73546.24","611","21ebdd203e65cedda371098aa726f66040784a28"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","73451.08","612","1b0083f0a21101da77b20ade0e506efe0a1e6e09"
"POLICE OFFICER","PATROL","73451.06","613","3b1d3b3527658f0dcb1ac1cc81c06fa9ac7bc402"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","73448.61","614","ad5952af364360b47aceace8d42495124b8da750"
"LEAD MECHANIC","OPERATION SERVICES","73407.43","615","a6093c153f97be866da5b2edb872c409a5ec772b"
"COMMUNICATIONS & MARKETING MGR","UTILITIES CUSTOMER CONNECTIONS","73351.15","616","c65e00e85a010438c6943f7ae1835ca083ae5e8c"
"TECHNICAL SERVICES SPECIALIST","INVESTIGATIONS","73319.29","617","b32e136e42ebd1e65a563bad237636af42843041"
"UTILITIES PROJECT COORDINATOR","SAFETY AND SECURITY","73249.17","618","d975b618ac3fc8424c5b7d514cb5b35af4733c35"
"TRAFFIC SIGNAL TECH II","TRAFFIC","73239.68","619","613015ffc94049f2135e7ed8f3fd9c5711733c09"
"CIVIL ENGINEER I","ENGINEERING","73167.25","620","716331a72d9f367b73dd50647935c4aff67104cb"
"ACCOUNTING MANAGER","ACCOUNTING AND TREASURY","73140.0","621","8903a6d1f377da77dec09b0680c0e5757bb09a4f"
"POLICE OFFICER","PATROL","73085.55","622","e5e2317b4165488ef396c36fd91053f3006afccd"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","73013.47","623","08b47194a7c657f4057e37172680d7f5efa7ba35"
"CIVIL ENGINEER I","UT DISTRIBUTION SYSTEM DIV","72963.51","624","03498099e890956a7d712cae9d9e85ca627be459"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","72946.86","625","11a84fe025d32142ce02e2abec6e06fa851ae96c"
"COMMUNITY RELATIONS MANAGER","NATURAL AREAS","72766.71","626","e94844814659c48c4c4957a066c7d4f295e78493"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","72754.14","627","a763000b2627ab930d82ad1d2b12824844d719e0"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","72696.25","628","5e65253e62a8df1d99625cdf26b104a4f1ebe653"
"MGR OF GARDENS ON SPRING CREEK","PARKS","72557.64","629","f05d13d7412c9fa728e8b828771e28d69973f228"
"SR ENVIRONMENTAL PLANNER","COMM DEV & NEIGHBORHOOD SVCS","72543.19","630","4bf3bb5f23f3d588e111d0a73098c40bea32ef71"
"CUSTOMER AND ADMIN SVCS MGR","COMM DEV & NEIGHBORHOOD SVCS","72529.52","631","da44fd3e301dcd864d9e0cfb4112e2cb28af26d1"
"SR ENVIRONMENTAL PLANNER","UTILITIES CUSTOMER CONNECTIONS","72450.86","632","eaae30ea55bdafaf3c21717f989dfb96f626ffb9"
"SR ENVIRONMENTAL PLANNER","ENVIRONMENTAL SERVICES","72435.0","633","40bd61c49aed9412277ea0ff7835f31a0497caf1"
"SHOP SUPERVISOR","OPERATION SERVICES","72428.81","634","d296fe8dc4293ee6ff9f767f5dfc6e25e726f4b2"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","72388.95","635","12754f6e9ce4329ceee8e4f5e0bf31b7414182d5"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","72360.23","636","e8a3552d8a94f1c0f79d30cce48b2e870a3af1d7"
