"job_title","department","earnings","meta_row_index","meta_row_id"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","82234.27","414","2647d77f2bff1eb0c9154b7baa0210f1e8dc04ab"
"WATER RESOURCES ENGINEER","UT WATER RESOURCES DIV","82219.83","415","096a686e854115d1134550d9c6eb37a820d64da5"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82154.37","416","895dbe4f4da2c48ebc169b52858dc70469c4209c"
"POLICE OFFICER","PATROL","82093.5","417","29e0dd54eeaac9cb4cbf851bb30a6014a3569d55"
"POLICE OFFICER","INVESTIGATIONS","82077.82","418","8562bdd6a5581b98523e7300b17557890acb7c78"
"ENVIRONMENTAL PROGRAM MANAGER","NATURAL AREAS","82014.93","419","9ae119419cee966b737d99459a5f0514936e46d7"
"POLICE OFFICER","PATROL","81944.25","420","c7465a59918ab7f50be9f2880097886c14031cfd"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","81938.58","421","4bec341d422ebc2c622ea7e33e8f192d5aa877be"
"CIVIL ENGINEER II","ENGINEERING","81886.49","422","00b9b483f607432eb1911a021c82fb65aeef9d48"
"POLICE OFFICER","PATROL","81869.44","423","45935f4b54221d1d669d8e6c173baa1d865e5756"
"POLICE OFFICER","PATROL","81846.0","424","85585ab0498c6dd9514722f237e9d3f5a78b49cc"
"POLICE OFFICER","PATROL","81784.74","425","acfb10d95c142bc27a3958fe27e2bdad87e9cf29"
"WATER UTIL FIELD OPNS SUPNTNDT","UT DISTRIBUTION SYSTEM DIV","81596.07","426","3755ab2edc2e1ca8298160349b52304e3f2fbd86"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","81492.64","427","c39f74868ce23ff36e637f486f866524b5f24bcc"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81489.95","428","fd5739b0bc667fe74d0bb0f629ffab721750d9c4"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81377.74","429","951ff0d307b8e05236a9778040433ecb6a771d44"
"LIBRARY IT MANAGER","LIBRARY DISTRICT","81105.0","430","1dc9982613b2a88015626f70b4e5eb8d214c2d2d"
"POLICE OFFICER","INVESTIGATIONS","81091.22","431","8fb63da7fe14c16c55b235d80379e95f916cee24"
"POLICE OFFICER","PATROL","81008.05","432","85e6a5bffc2a71ce41635a0ed55e2d9e703c4c45"
"WATER UTIL FIELD OPNS SUPNTNDT","UT COLLECTION SYSTEM DIV","80920.57","433","d66d7db8d7dbe1a15cae99982b3697ec9640a0e0"
"WATER UTIL FIELD OPNS SUPNTNDT","UT WATER METERS DIV","80908.57","434","370d2b5df1cf6ad8908a21c5031a0d3af0d1eb03"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80864.89","435","16d80d0047bbad28fc04d8eb008fba927b8e1c5d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80851.5","436","ecd11a571371c4c57280d1c1df50468dcdf77c71"
"POLICE OFFICER","INVESTIGATIONS","80815.4","437","fa07f8032c7f452e61671dfafacf1feac38a0bd9"
"DATABASE ANALYST","UT PROCESS & SUPERVIS CNTR DIV","80814.54","438","4d32f026461c15de0489291eaea5e732fb3ea917"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80763.2","439","059d11d5105d7ae44fb2f7a33ffe74585b67454f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80759.53","440","bcae87b6a713e8a5cfaacef922cc51db6de29d49"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","80759.31","441","a9d291dae1977e2418e67580674e94f775ed6a0d"
"POLICE OFFICER","PATROL","80750.37","442","663e9804ac05168ebbcffb35bb83b3550350e018"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","80726.24","443","f0a7f234a74f36d6de2bcdbdf486ccd5b2ab85f2"
"POLICE OFFICER","INVESTIGATIONS","80687.04","444","d93525dbf711cc146d41911b9414ca9e2a578a5d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80663.85","445","960da0ecd880afaebb4940250054b885bb0bc505"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80648.74","446","ebbc30cbf7acfde69c88090141ee41cdf01a8fef"
"CRISP PROJECT MANAGER","POLICE INFORMATION SERVICES","80568.5","447","5bebb79efa23b1ad19aceeb7a9604370d4742137"
"POLICE OFFICER","PATROL","80483.62","448","903df0c49bd0f9c53c2fcaa576b4a225703303ee"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","80457.33","449","4c1bbb20ef3e26a845dc0e3b69baa304e1fc6c3a"
"POLICE OFFICER","INVESTIGATIONS","80428.15","450","d9abbcbaeda8aef79e174a0b8c730be91fd49a3f"
"POLICE OFFICER","PATROL","80365.1","451","7921797e05b78141f239400d1bf2e49775530874"
"SYS INTEGRATOR/NETWK ADMINIST","INFORMATION TECHNOLOGY","80315.01","452","d61ec4be5b93786f72e55314aaa0d8db5c1e5aec"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","80223.76","453","2ad31bb1fff05ce538680ca2c0c943344105afa6"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","80210.21","454","6e6a8f423259bd4bb68b05a790876e7d9f2d61eb"
"POLICE OFFICER","INVESTIGATIONS","80132.87","455","616c93acc9da02a2df33af8c441ba9e304158f5e"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","80009.53","456","956dda362a0125187e80063e41fabee9b349a3d3"
"POLICE OFFICER","INVESTIGATIONS","79846.19","457","ad7b948479ba86a473b653597c17812f485181e5"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","79845.73","458","058090f69c0db7f44e7439be76eb11a429bbb516"
"POLICE OFFICER","PATROL","79827.82","459","057674266929a8cb4132b3c29f059eb741a1c345"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","79794.71","460","d9f3156780b004deca75168322638ad319107cbb"
"POLICE OFFICER","PATROL","79793.11","461","b6da434603419a2563fcaed691fc64c3ac7cbe25"
"CONSTRUCTION INSPECTOR","ENGINEERING","79793.06","462","6096d61f07b4ea49737271eae109edda116cc3f4"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","79731.78","463","ff60c3c6b8115f2831bb0d055cb1d0a8fd57c135"
"CHIEF SURVEYOR","ENGINEERING","79718.69","464","754d2c1971dc0162497049fadd92f653d67ea10e"
"POLICE OFFICER","PATROL","79586.15","465","abcaa72d197ea5aeae1da1f10e1f887f8c886665"
"POLICE OFFICER","PATROL","79561.1","466","1c61704fcab4f1638c6e8836d28e50e9cc726590"
"POLICE OFFICER","PATROL","79524.39","467","35dfca05ca9db7ebebcb623db7839cae93aff5ef"
"POLICE OFFICER","INVESTIGATIONS","79497.54","468","f51848fd7ed0477f174c16f3326e106f89a99249"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","79421.59","469","af17866699f4fd9cd0e0d15bb2bafb75e118a92d"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","79409.0","470","a8820b70b2bf0ac461d53aef3dc6bd43a5289be7"
"POLICE OFFICER","PATROL","79407.54","471","b272fc23e1a804fef3367fa0001dc620decc56a7"
"POLICE OFFICER","PATROL","79391.78","472","1d7ccd7c2a87c71790d1b00b10629c174fd05904"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","79358.51","473","88b289ee6cf8673d45412678887961bef387b373"
"RISK MANAGER","PURCHASING & RISK MANAGEMENT","79313.39","474","ab4a380c8b23580ac2333cf43babecc34407ccaf"
"PLANS ANALYST","COMM DEV & NEIGHBORHOOD SVCS","79298.73","475","d2b50a16bcfaa29719dadd21c90d7b04a977052a"
"FIREFIGHTER INTRO - 56 HR/WK","POUDRE FIRE AUTHORITY","79231.14","476","d329cf4f9789895e1954aed45ec669ecb509c9e6"
"TELECOM TECHNICAL SPECIALIST","INFORMATION TECHNOLOGY","79213.12","477","8edab07d96826ebad7fdf7b000a17f1d1eb129a4"
"CIVIL ENGINEER III","ENGINEERING","79204.12","478","022892c3f61c05674652e01271057feb5310d238"
"POLICE OFFICER","INVESTIGATIONS","79099.78","479","ba3ce16c6233a3a91e7c3494f96d253565dbb708"
"POLICE OFFICER","INVESTIGATIONS","79087.9","480","3788c12fd8d2757ac1194ac2a1c9f6dc0b5a32fe"
"POLICE OFFICER","PATROL","78985.31","481","40d20f8b30353be3cb86f31acf185659e3b8b0bf"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","78959.04","482","b1095c322a1677185aab3b9f758cb765537f84fa"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","78714.5","483","571458005de178522147602430cd4fd5d70a0f95"
"CITY FORESTER","PARKS","78702.87","484","4480b74afa4c3cbd8ac50c39ee6d02a3aff7ca2b"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","78688.76","485","45091f0e5d663e6f38aaec0743273f5d389e7757"
"LEARNING & ORG DEV MANAGER","HUMAN RESOURCES","78674.74","486","613c17c64a577766f6ed55c30c7f87edbf3d8b6e"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","78642.37","487","ca9d000583daefb31a5c6d4b6e6a891c93a32f07"
"SYSTEMS AND ENERGY MANAGER","OPERATION SERVICES","78618.44","488","009f402d107a317bb79d98b274b4d4c231fd3ca1"
"SR TRANSPORTATION PLANNER","FC MOVES","78589.78","489","99a979767f9b6c961c0d8656c0133d6aafc9a524"
"CREW CHIEF","STREETS","78542.19","490","be85ede672b39cce3d807260919a01a935cfa7e9"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","78516.41","491","e74d2c7ea50a88c5ac0a2971db06059cf8511de9"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","78486.3","492","23a86a615006199b9cc52962e08b1526f15ed792"
"COMPLIANCE POLICY & PROJCT MGR","FINANCE ADMINISTRATION","78476.52","493","d137549059558a380a09fd793229453dcd74e425"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","78426.37","494","59806d869750b149a50ae0df4974cb6914a35f44"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","78409.64","495","5a9519d6e2817dbcaacf11efcb82f713c211ed1e"
"TRAFFIC SYSTEMS ENGINEER/SUPV","TRAFFIC","78359.24","496","75c745155dfbed9ffe4aaf603aa17786b23ef5cb"
"RECREATION SUPERVISOR","RECREATION","78302.58","497","9af43a2198f7ccaa337b50ee88267c373248d2dd"
"POLICE OFFICER","PATROL","78297.36","498","6049b6cc578627fcde4bb7e0fe7f8b68155ba1f5"
"TRAFFIC SYSTEMS ENGINEER","TRAFFIC","78277.68","499","78ef503c677feda9365f598a3838c53b74cfd6bc"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","78247.53","500","69cd08f95a0b74d4290cc1b155b01d7721b5bb54"
"LEAD PLANT OPERATOR","UT WATER PRODUCTION DIV","78238.09","501","684a416a148ff78b1ae3c86e02badbe01ef74873"
"CHIEF CONSTRUCTION INSPECTOR","ENGINEERING","78210.03","502","fb15762f130c7e7ca2c3a87e4651f52ac786b142"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","78110.99","503","8344a5e2b24ddb1180a367479c23712468a61a80"
"POLICE OFFICER","PATROL","77911.08","504","b4f9dd57ca98c0e86d91dd7d95e7b74c3d6dbf1c"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","77900.53","505","c14830a41ef5c83901a5b4ca244ad42defa66195"
"PROJECT MANAGER/DDA","DOWNTOWN DEVELOPMENT AUTHORITY","77863.62","506","e09b8a409487ec7e9a70cde01b10f1408b37f7d3"
"POLICE OFFICER","INVESTIGATIONS","77656.87","507","c07930de803306df938f727933827009d54c26b9"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","77618.27","508","774d282c28bdf4c25a4f5f8246835b27205eba24"
"POLICE OFFICER","PATROL","77574.46","509","06ad0f0af586350966cf46d254ab196c6d6e808a"
"CABLE TELEVISION MANAGER","COMM. & PUBLIC INVOLVEMENT","77572.58","510","1ab31d7abf2899555c6fb724f095c8fc2923dd00"
"REAL ESTATE SERVICES MANAGER","OPERATION SERVICES","77568.67","511","f56a2ff6864ae63562b9e286c51fd197032f2c6b"
"NEIGHBORHOOD SERVICES MANAGER","COMM DEV & NEIGHBORHOOD SVCS","77560.17","512","a0a96fb908eb9ff6894dabec3bcb463e1efa0a9c"
"SR. ELECTRIC SYSTEMS OPERATOR","UT ELEC SYSTEM DESIGN & IT DIV","77533.81","513","01dcad3be31383fffeee1ad8b2891d6d27358222"
"POLICE OFFICER","INVESTIGATIONS","77507.75","514","c88cb506bafd49fab6f496c0104d5698365d3119"
"LEAD PLANT OPERATOR","UT WATER PRODUCTION DIV","77397.71","515","13474140e6d80e7b2659d1d2ca4b85d4be394b48"
"TECHNICAL SERVICES SUPERVISOR","UT WTR RECLAMA & BIOSOLIDS DIV","77386.27","516","b0c0e89ec37b3e2b1e9ab4f3ae7f5f9bf7aa4572"
"DATABASE ANALYST","UT PROCESS & SUPERVIS CNTR DIV","77266.42","517","74e3132cc38825e1b63310ef82b0d6c09adc7a62"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","77256.56","518","40bc9ca45d4859b8ab2cc7bf78da74cd98963b71"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","77171.49","519","a01bbddd337c80c82a1b0442b43135b691655308"
"ELECTRIC UTILITY PROJECT MGR","UT ELEC SYSTEM DESIGN & IT DIV","77115.23","520","f1de8590d24f1a5c50228d7314c8a7e6296ce4f0"
"POLICE OFFICER","PATROL","77077.91","521","dbdcf6164e6f92ba6d6f4c384a51e4988edbc69a"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","77029.68","522","1db4048106e6d2b1a806bc1d534347708b4ce44d"
"CONSTRUCTION INSPECTOR","STREETS","76977.5","523","484c357eb935d50b43169da2cbc92efc66830c4b"
"POLICE OFFICER","PATROL","76976.57","524","4ad40374c76fb0d625641ac97c3abe3db28d9837"
"WATER UTIL FIELD OPNS SUPNTNDT","UT DRAINAGE SYSTEM DIV","76747.3","525","a3b55af39559ad55edef82d0b6f2508536379898"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","76731.41","526","167a215ee83a9bbaa74d81c9b088b77286da74bd"
"WATER SUPPLY SUPERVISOR","UT WATER PRODUCTION DIV","76668.29","527","3244e1838fb3c23d379b84d70801dad26040fd4f"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","76500.33","528","06bcc955cfc6549282b97672ba866a08de13e09d"
"POLICE OFFICER","PATROL","76418.92","529","8d80e1c43d42ea64e9316ef04af2ec41a53c4e27"
"POLICE OFFICER","PATROL","76218.2","530","401fc81599b0d98f8c8408071bac990e67eb1e34"
"POLICE OFFICER","PATROL","76175.35","531","f8fa48f1c729d084f5b814f6e0402780c7419314"
"SR ENVIRONMENTAL PLANNER","ENVIRONMENTAL SERVICES","76171.93","532","94f19b323888135120570d55dbd7f620b5024a68"
"SR ENVIRONMENTAL PLANNER","NATURAL AREAS","76168.94","533","87e30b32021e1f2aa96910d49e63f11091138fed"
"POLICE OFFICER","PATROL","76165.85","534","4508011338a276e43f15290b18b0abefb3618559"
"POLICE OFFICER","PATROL","76111.18","535","71f3b508e241d8c04daf2edb0621b4201a92f548"
"POLICE OFFICER","PATROL","76039.37","536","bd453abaa4a98abbcbae0199625cbf0540d8d84d"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","76013.22","537","30d4060acc4dd6ccf1d2d76dd7ed50a5f1acacd2"
"CONTROL & DATA SYS SPECIALIST","UT PROCESS & SUPERVIS CNTR DIV","75937.49","538","a94d6318cbe9c6efe9ac42f4cf63825db865baa9"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","75926.99","539","2fe302ad95a794009bccd031e8d95c2907daaeff"
"MAINTENANCE PLANNER/SCHEDULER","OPERATION SERVICES","75878.22","540","5174fea8a370dab310b2f002e7fa22fe755d1253"
"POLICE OFFICER","PATROL","75838.06","541","ec5984c347c9606af969a0af1f784a8e7b1cd12d"
"CREW CHIEF","STREETS","75816.53","542","cf2239c8bba07e61d63ae5ec875ca3e95b2082f1"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","75745.44","543","93b468372a8f14df312edb5a0c8c91d1207823a0"
"ZONING SUPERVISOR","COMM DEV & NEIGHBORHOOD SVCS","75615.04","544","7dabf71a40d63d72ee988f13633f00784194cab7"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","75603.47","545","149dfc99e6a30394cd38b7120a2ded038fcf2c90"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","75561.64","546","3faffae0c06b80fe09cc02dce38b48b2019b5651"
"LINEWORKER EQUIPMENT SPEC","ELECTRIC FIELD SERVICES","75544.43","547","177b5f404488f06a18d736c106161185a22225b7"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","75377.07","548","6735cdd8db7ea501cb1c94d9027ea12bce4be216"
"POLICE OFFICER","PATROL","75324.18","549","869bb093875c9f9d37ead7237f231bdeb4c47418"
"POLICE OFFICER","INVESTIGATIONS","75322.63","550","424878ecec3a80bb823b9e269d40a7e43ac10e45"
"WATERSHED SPECIALIST","UT WATER PRODUCTION DIV","75314.22","551","fc7451feb10e4d32b9dc9573ffe9eddc3599d1c1"
"POLICE OFFICER","PATROL","75203.67","552","280c379b7c0b746bf9b3cc9b4156309f8ca95fb1"
"SR LANDSCAPE ARCHITECT","PARK PLANNING & DEVELOPMENT","75046.69","553","f9426212b566e3f7c931bfe2b4cd0987393338b3"
"POLICE OFFICER","PATROL","75039.85","554","9ef0ae78ee0f791aaa3df36fcf1eef796fe9ee5a"
"SYSTEMS SPECIALIST","INFORMATION TECHNOLOGY","75023.96","555","fc056312bdff789b983eac4b87973e0d606a074d"
"LINEWORKER EQUIPMENT SPEC","ELECTRIC FIELD SERVICES","75015.54","556","243a5632e5196f3e110722571b98f104f582f3e5"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","75002.72","557","400fdbfed37d6bbed1a8227e6a899b86a8816f97"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74949.88","558","9e236bd55cf498042d51430d585f5d9feb22841e"
"WATER SVCS SAFETY & TRNG SUPV","SAFETY AND SECURITY","74899.85","559","2e5206d34105465c9adc129320189f924240b1c4"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","74787.9","560","755fb34665f149e628386c703d1f248e51a52188"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","74787.1","561","e43105a1ad44ddfa1dadc54a2d84b90e4b4b0fe6"
"SR POLICY AND PERSONNEL SPEC","POUDRE FIRE AUTHORITY","74778.39","562","2823551372e75394bc8be6ddfa1d4ca6de016169"
"UTILITIES CUST SUPPORT MANAGER","UTILITIES CUSTOMER CONNECTIONS","74777.94","563","3c2db7556ed4170a09aacf6e1098e632a8b5c4bd"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","74777.71","564","6e327d992027cbb336b9cd631f328f88e21e6460"
"INVESTMENT ADMINISTRATOR","ACCOUNTING, SALES TX, TREASURY","74756.88","565","d37ddae345ea5e4152bec5fe0edd7481fd0ad867"
"SERVICES CREW CHIEF","ELECTRIC FIELD SERVICES","74754.57","566","adad18860964783cf640c848fc25528f2aca99af"
"POLICE OFFICER","PATROL","74717.5","567","0730a42e0c3eab1044c35e19259690860b558f1f"
"INSTRUMENT/ELECTRIC TECH","UT WATER PRODUCTION DIV","74326.33","568","6d603adb15e12b75c0f6dd425fffc69ba6afbb7b"
"SR CONSTRUCTION INSPECTOR","ENGINEERING","74257.37","569","fc2abf5e77887837d09deb323dd6e245639b7947"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","74250.31","570","6250914c111e74029d8b9da7fcfe83c02b66d60d"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","74242.78","571","24ecd69c744f447b52fc4b1ed3efb6428061f232"
"PARKS FINANCE SUPERVISOR","COMMUNITY SERVICES ADMIN","74221.89","572","9c9edf3bfdd6b406932464d99e11bd15605ee57d"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","74047.69","573","5a242a2cc4d98b02e214da59f6b0c415cfa98129"
"POLICY AND PROJECT MANAGER","CITY MANAGER'S OFFICE","74022.4","574","95a2083edafbe5790a205ea26f06ab3b81c31f43"
"LANDSCAPE ARCHITECT","PARK PLANNING & DEVELOPMENT","73990.98","575","ac1bbc58d1430c69448bd9128341145eac9f85fa"
"WATER RESOURCES ENGINEER","UT WATER RESOURCES DIV","73789.66","576","5920a1da98306465c9dfb6cb849f12806cf0b08e"
"SR CONSTRUCTION INSPECTOR","ENGINEERING","73755.71","577","820666989d0dd89c0e93920ded2692c48bab8175"
"PLANS ANALYST","COMM DEV & NEIGHBORHOOD SVCS","73724.75","578","d24acb5a9aa58f12d0b88410a1f68f651ad70ad3"
"SR CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","73724.23","579","5d87d11843f8d4937c7944bd89939640d54afa13"
"HEALTH AND SAFETY SPECIALIST","PURCHASING & RISK MANAGEMENT","73698.52","580","5fcf7bac7093c43800339fbfb99a0195cbdeb01c"
"CONSTRUCTION INSPECTOR","STREETS","73643.22","581","9e8e5b7e1dad3182e0f2d1d2c8c0afa4dc293082"
"SR ENVIRONMENTAL PLANNER","NATURAL AREAS","73547.05","582","13b371875a4fcbeb31891b04d84a2cd963ba0d3e"
"CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","73526.1","583","08b1494e6fa025b3395842f32861287b2e62e314"
"PARKS SUPERVISOR","PARKS","73507.43","584","ba8fb701e0c0cedf483a3bb87e24774676df7c7e"
"PARKS SUPERVISOR","PARKS","73480.43","585","f9d80450606ab55c31f5451222c4dc2a9b8c2b9f"
"POLICE OFFICER","PATROL","73345.43","586","b56dab17ddfd16fe857b3239bd70675e526e94f9"
"POLICE OFFICER","PATROL","73093.72","587","ff96c75d58d9f38360a7b08c109c485fd59cfa8e"
"LEAD MECHANIC","OPERATION SERVICES","73028.56","588","ca72ac5255e7ec8d0a1c16dedee8bdb8b1b018d5"
"PARKS SUPERVISOR","PARKS","72765.47","589","7892f225e7fdedc64cd7d8e6adca9b5ea5b550bb"
"POLICE OFFICER","PATROL","72696.99","590","c17b6014945d1187e4dbf4d7205e3349f7c1252a"
"ASSISTANT CITY ATTORNEY I","CITY ATTORNEY'S OFFICE","72492.0","591","842e540a8917b1130639f78f4de19fe682603258"
"POLICE OFFICER","PATROL","72421.38","592","1e9def88ca185291c81d74987ceb012efe918e0e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","72397.37","593","4ecfdc2adf7824629e35e067a80168d41dee0da9"
"PC HARDWR/SOFTWR SPECIALIST","INFORMATION TECHNOLOGY","72379.02","594","c7be213b2e4135e3b8a7df0db690891b31ad72cb"
"CIVIL ENGINEER I","UT MSTR PLAN & FLDPL ADMIN DIV","72301.18","595","9fbc440f1e132fbdbf3fc1b8e2532969e144949f"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","72185.78","596","e748e51b60f53e19694877575f3c82bcd8cee1e2"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","72182.1","597","84bcedfdb02f878e2ba9d91defd56b67093479a4"
"FINANCIAL & POLICY ANALYST","OPERATION SERVICES","72130.5","598","4f4049a85f41b93305bccfd7dd61b44d6785ca0b"
"POLICE OFFICER","PATROL","72076.39","599","51106eb94b3ae48e87feb9ad629d70880fdef007"
"ELECTRIC UTILITY PROJECT MGR","UT STANDARDS ENGINEERING DIV","71880.69","600","6a012d13057e8eb5a2667556fd080be03ffd4a81"
"INTEGRATED LIB SYSTMS ADMINSTR","LIBRARY DISTRICT","71830.79","601","79c30b7891a99978d6e9682719e15a89ac9890d8"
"LEAD MECHANIC","OPERATION SERVICES","71788.82","602","73dc49bde240b2ea6cbe14b9be1ab2622aeb4712"
"CONSTRUCTION INSPECTOR","ENGINEERING","71647.55","603","c03cb50519738530b380ccd3ed902d79a3aaddad"
"UTIL OUTREACH & ED MGR-INACTIV","UTILITIES CUSTOMER CONNECTIONS","71516.94","604","d83667ae4e4492240eb9fbd3849c27eb40e3c1cd"
"LEAD BUILDING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","71475.33","605","db124e285a38c41b0b73f477270741520187d863"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","71422.31","606","e32f24e715cb5a5efe4b633c193b7113ac796d11"
"CIVIL ENGINEER I","ENGINEERING","71392.47","607","20da620ac2ebcd32011dd6b88c3663c42c00b690"
"POLICE OFFICER","PATROL","71259.29","608","d8c222e0ebd46734d227d9d246dce1f7d17166ff"
"ASSISTANT CITY MANAGER","COMM. & PUBLIC INVOLVEMENT","71181.64","609","3668cf540244b16e40cd4e0b904d4eb085fbe11e"
"CIVIL ENGINEER I","ENGINEERING","71177.5","610","f6348f3610e2ce0676f326ff0a81b9bcb1adc641"
"CIVIL ENGINEER I","UT DISTRIBUTION SYSTEM DIV","71127.07","611","d738ccbf30af61315fefa5eeaed3fc0c41b0f49d"
"CIVIL ENGINEER I","ENGINEERING","71101.18","612","ac7d0890963e86058c83d93a9b0d08058146b5aa"
"TRAFFIC SIGNAL TECH II","TRAFFIC","71027.17","613","212a0b5d47111823c84ec718c4eb34939f82277f"
"POLICE OFFICER","PATROL","70988.47","614","37f7685ec028ad5c957820f82850003a6e3c8a9c"
"POLICE OFFICER","PATROL","70955.55","615","336655edc13055fb160dcf172bab0eb9b4616e9b"
"COMMUNITY RELATIONS MANAGER","NATURAL AREAS","70920.43","616","00fcaa30d05f4b2e1ce1737515699524e5ba3a4d"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","70881.01","617","003599677d3db1e5a795d91f963cb38f2d28c562"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","70833.25","618","59f05eea32999150fde21440551f282006a36284"
"BUILDING MAINTENANCE SPVSR","OPERATION SERVICES","70760.96","619","ba5a4bae879fb13a4186deb32f6ab9ae688e7dae"
"SR ENVIRONMENTAL PLANNER","UTILITIES CUSTOMER CONNECTIONS","70749.76","620","033649a284bfe101987cda8dcad8b80a9ae781de"
"SHOP SUPERVISOR","OPERATION SERVICES","70724.07","621","89896322fdd7dff41dd9b858e04a07b68860d4ba"
"LIBRARY MANAGER","LIBRARY DISTRICT","70708.95","622","e889f9404d0bcfc588967037c58e241c57decca8"
"POLICE OFFICER","PATROL","70617.75","623","80b79565dd42f25699948758b4709037cbb80cf9"
"MUSEUM DIRECTOR","CULTURAL SERVICES","70551.16","624","a594a95e4d7b97976c7200a3f213c353f372b977"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","70378.53","625","dcef69d170314c759ee71de490e6c64531873fbf"
"CREW CHIEF","PARKS","70368.44","626","a441819b43473fc6b43ee973a261f4b24f222c6f"
"CREW CHIEF","UT WATER METERS DIV","70322.28","627","7666a92a7797e839034e3d1d0607b08cc8a73d1b"
"POLICE OFFICER","PATROL","70317.62","628","25e9910fcb43055dbddd3df572197af52f754fbc"
