"job_title","department","service_area","annual_salary_or_hourly_rate","pay_type","meta_row_index","meta_row_id"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","782","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","783","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","784","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","785","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","786","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","787","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","788","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Police Officer","Patrol","Police Services","79842.0","Annual Salary","789","3c91b5f7d6193a96fe316d99b76fd1637830068e"
"Planner, Transportation","FC Moves","Planning, Dev & Transportation","79782.6","Annual Salary","790","933d550fec1914f5da7c439f9314e7b6093ef42b"
"Partner, Human Resources","Human Resources","Information & Employee Svcs","79777.73","Annual Salary","791","a995c82952b80c642f3ef984d81180ee038f4e28"
"Lead Spc, Cultural Services","Cultural Services","Community Services","79761.09","Annual Salary","792","e841f41f49f182c0a03228eb0b2625304abc4002"
"Partner, Human Resources","Human Resources","Information & Employee Svcs","79750.34","Annual Salary","793","ab70260f9203136d1a0955c3af13cd6dd5a86933"
"Sr Supervisor, Transit","Transfort / Parking Services","Planning, Dev & Transportation","79747.09","Annual Salary","794","2818818702b681fe39716f62d207c6f2f78c8d2d"
"Lead Spc, Env Sustainability","Environmental Services","Sustainability Services","79663.81","Annual Salary","795","1e76ed09cb0d91036a60975cb5f052a0f5e68efb"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","796","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","797","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","798","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","799","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","800","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","801","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","802","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","803","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","804","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","805","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","806","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","807","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","808","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","809","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","810","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","811","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","812","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Firefighter I - 56 Hr/Wk","Poudre Fire Authority","Poudre Fire Authority","79586.0","Annual Salary","813","64f0a99fcc86548a9b271a189ca8dbc42a918e58"
"Sr Specialist, Sciences","Natural Areas","Community Services","79528.81","Annual Salary","814","279a44ccbb81846ef4ca54ec46c4c7373559c108"
"Sr Supervisor, Parks","Parks","Community Services","79445.56","Annual Salary","815","c235845237cf39ef6c8c8e8e1e2afa8822a22f62"
"Sr Technician, Traffic Engr","Traffic","Planning, Dev & Transportation","79418.13","Annual Salary","816","c1d82774bca9093aa03d98383a161b2704d9525e"
"Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","79358.12","Annual Salary","817","a572afd3727de6d05e6b1bafe5360697a9d2ae35"
"Sr Supervisor, Parks","Parks","Community Services","79060.42","Annual Salary","818","ec1b82e88a7f3e00bc7ef65fd98dbd3bbad0538d"
"Analyst I, Apps Software","Information Technology","Information & Employee Svcs","78952.18","Annual Salary","819","9f0341815939dc0194222fa8ca25766ed9a48e9d"
"Lead Plant Operator","Ut Water Production Div","Utility Services","78888.0","Annual Salary","820","93ae7ea418353502f420ec8175411ab5057184c8"
"Lead Plant Operator","Ut Water Production Div","Utility Services","78888.0","Annual Salary","821","93ae7ea418353502f420ec8175411ab5057184c8"
"Lead Spc, Special Events","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","78825.09","Annual Salary","822","d5794d8b9b9b54f721e5aacc6acd4ed7e65c01f8"
"Sr Analyst, Treasury","Accounting and Treasury","Financial Services","78814.35","Annual Salary","823","09abadafc21fd15030fd5a4346acb773d1cb7783"
"Manager, Administration","Transfort / Parking Services","Planning, Dev & Transportation","78795.06","Annual Salary","824","ab5a8bf7be8de51fde3743c7f2492debe0d2549c"
"Supervisor, Enforcement","Natural Areas","Community Services","78771.0","Annual Salary","825","7eb79f78edfb9b83184fff9f5d1b86694ec2ac9f"
"Sr Supervisor, Maintenance","Ut Wtr Reclama & Biosolids Div","Utility Services","78763.98","Annual Salary","826","fcfbddc4202fe6b43c5c92a2b1c802969862cd29"
"Analyst I, Apps Software","Information Technology","Information & Employee Svcs","78711.51","Annual Salary","827","697118630151b9700cc4c90535a0cb2b3c3c5035"
"Building Inspector","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","78710.0","Annual Salary","828","2f75faf4b4e8b2177748794f7bd81716c5103d13"
"Building Inspector","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","78710.0","Annual Salary","829","2f75faf4b4e8b2177748794f7bd81716c5103d13"
"Building Inspector","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","78710.0","Annual Salary","830","2f75faf4b4e8b2177748794f7bd81716c5103d13"
"Building Inspector","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","78710.0","Annual Salary","831","2f75faf4b4e8b2177748794f7bd81716c5103d13"
"Administrator I, Systems","Ut Process & Supervis Cntr Div","Utility Services","78670.81","Annual Salary","832","4885ff41cb2068dd70030902f7e83973c03b69b8"
"Sr Supervisor, Information Svc","Police Information Services","Police Services","78157.23","Annual Salary","833","3ee5dee63d69288fcd640300dcac98750809f19c"
"Specialist, Sciences","Ut Water Quality Services Div","Utility Services","78124.48","Annual Salary","834","95142caf4fecd2af2c41f0268c4713f7f89ed6e6"
"Architect, Landscape","Park Planning & Development","Community Services","78047.38","Annual Salary","835","3ce86899ff38948d903203d74223dbf77820accf"
"Analyst II, Compensation","Human Resources","Information & Employee Svcs","78044.45","Annual Salary","836","c45dc273360d80e11f6d11b48da1b39c68943df2"
"Analyst I, Apps Software","Information Technology","Information & Employee Svcs","78000.0","Annual Salary","837","e27909c72e8691c78963f00fe61a0deb97704c44"
"Fleet Maintenance Technician","Poudre Fire Authority","Poudre Fire Authority","78000.0","Annual Salary","838","d3f1b10ffbf6b5568c46a007e22e9da38786a23e"
"Lead Inspector, Construction","Engineering","Planning, Dev & Transportation","77896.83","Annual Salary","839","91ed5f8135ce207898f2760e1e3c3218c22ed0da"
"Chemist","Ut Water Quality Services Div","Utility Services","77856.15","Annual Salary","840","8e7ff769f4d93a49ae6373dc993e0dee879f7c27"
"Administrator I, Systems","Ut Process & Supervis Cntr Div","Utility Services","77855.13","Annual Salary","841","e50a078e54eefd1b6fe43e73656b03fd43a81d3d"
"Sr Specialist, Public Engage","Human Resources","Information & Employee Svcs","77812.35","Annual Salary","842","50105b3aa8fc2ea6d1919016375ff35b92b4b0d0"
"Investigative Aide","Investigations","Police Services","77783.92","Annual Salary","843","7e7a823d2b12509e78baad25e92a74bbb6203b51"
"Sr Technician, Traffic Engr","Traffic","Planning, Dev & Transportation","77603.01","Annual Salary","844","25a75839b0a274f8385ce64d4105c418ac998f43"
"Lead Inspector, Construction","Engineering","Planning, Dev & Transportation","77518.63","Annual Salary","845","dae793e311bb27e4df8e695b6ac6fbbe08246498"
"Supervisor, Civil Engineering","Engineering","Planning, Dev & Transportation","77353.2","Annual Salary","846","5d16c818820db23e27bbcc56fd8bf4dbe43cccd0"
"Crew Chief, Forestry","Parks","Community Services","77336.8","Annual Salary","847","a301c878092513cc5c6bce9cba4d7a8a052f3251"
"Sr Supervisor, Bldg & Dev Rev","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","77265.45","Annual Salary","848","5c0a22a7eac7d734a84ef3dec030d3d272c0fa37"
"Sr Supervisor, Process Support","Investigations","Police Services","77249.9","Annual Salary","849","7bb590a498d4cb492e92d9c7e7f568f0ab46b6f3"
"Electric Lineworker","L&P Electric Field Services","Utility Services","77172.0","Annual Salary","850","a09e83ae772de1731587146f9f24efe80e5bf6c4"
"Electric Lineworker","L&P Electric Field Services","Utility Services","77172.0","Annual Salary","851","a09e83ae772de1731587146f9f24efe80e5bf6c4"
"Electric Lineworker","L&P Electric Field Services","Utility Services","77172.0","Annual Salary","852","a09e83ae772de1731587146f9f24efe80e5bf6c4"
"Sr Supervisor, AR / Billing","Utilities Customer Connections","Utility Services","76931.99","Annual Salary","853","e37703f60e45497ab0b0531db7692c7d5271ac66"
"Lead Spc, Env Sustainability","Environmental Services","Sustainability Services","76930.1","Annual Salary","854","30cdd08f3631a72e333e896642f6674cf2cfa528"
"Community Service Officer","Patrol","Police Services","76635.0","Annual Salary","855","781c8e1a900b5b8a992915f3eda2f642275334cf"
"Community Service Officer","Patrol","Police Services","76635.0","Annual Salary","856","781c8e1a900b5b8a992915f3eda2f642275334cf"
"Community Service Officer","Patrol","Police Services","76635.0","Annual Salary","857","781c8e1a900b5b8a992915f3eda2f642275334cf"
"Community Service Officer","Patrol","Police Services","76635.0","Annual Salary","858","781c8e1a900b5b8a992915f3eda2f642275334cf"
"Community Service Officer","Patrol","Police Services","76635.0","Annual Salary","859","781c8e1a900b5b8a992915f3eda2f642275334cf"
"Community Service Officer","Patrol","Police Services","76635.0","Annual Salary","860","781c8e1a900b5b8a992915f3eda2f642275334cf"
"Community Service Officer","Patrol","Police Services","76635.0","Annual Salary","861","781c8e1a900b5b8a992915f3eda2f642275334cf"
"Analyst II, Finance","Cultural Services","Community Services","76570.18","Annual Salary","862","483a67f292d1770d54ae8cd2ecbe775c757f247f"
"Fleet Maintenance Technician","Poudre Fire Authority","Poudre Fire Authority","76500.06","Annual Salary","863","f5314e5768a3ba9f53fc1ecedc2248f3327c5638"
"Master Electrician","Operation Services","Information & Employee Svcs","76457.25","Annual Salary","864","a4d7e95e825e59b00eba79436a387094989cfe5a"
"Crew Chief, Water Field Ops","Ut Drainage System Div","Utility Services","76439.18","Annual Salary","865","4cb283e0dd39e3b1a33bad6db7d61c17790afc7d"
"Analyst I, Apps Software","L&P Operations & Technology","Utility Services","76406.02","Annual Salary","866","884a85561ddff6524fff0c208c40f7d3cf57b1fb"
"Municipal Court Administrator","Municipal Court","Judicial Services","76263.19","Annual Salary","867","a697b93472fe993c03fc9a55adef3da64d25b227"
"Crew Chief, Water Field Ops","Ut Collection System Div","Utility Services","76252.56","Annual Salary","868","9be4bda088fa24743c42aa55d47109b3c82e141b"
"Architect, Landscape","Park Planning & Development","Community Services","76235.22","Annual Salary","869","a75ce1f18d8981b223069bd8842a4d2426bc0af6"
"Civil Engineer I","Ut Water UTL Engineering Div","Utility Services","76219.78","Annual Salary","870","18f2486008f6cec9c0312ad7fe4a089b04609421"
"Librarian II","Library District","Library District","76100.0","Annual Salary","871","23f9db2bce4fc42a74899fb3a2a217d1adea2220"
"Analyst II, Finance","Police Administration","Police Services","75787.95","Annual Salary","872","424decad0269eb82e540c9b5f00a45b26d41609f"
"Supervisor, Enforcement","Natural Areas","Community Services","75751.35","Annual Salary","873","a53e7df5f58e30cded6d43cfc23acbc031027eb8"
"Sr Specialist, Econ Sustain","Economic Health Office","Sustainability Services","75704.92","Annual Salary","874","6ca93fcfd76df7ae56caf81ea34a21daf4f0f6e3"
"Analyst I, GIS","Ut Distribution System Div","Utility Services","75689.38","Annual Salary","875","d819dca1a320dedeb6494a9d083cb535be3ef5cc"
"Building Inspector","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","75633.0","Annual Salary","876","47be6f9a3562d2bc94e7f3c5e071443f14ed74d3"
"Building Inspector","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","75633.0","Annual Salary","877","47be6f9a3562d2bc94e7f3c5e071443f14ed74d3"
"Supervisor, Fleet","Operation Services","Information & Employee Svcs","75505.41","Annual Salary","878","df3c91abcbdb2841554e6f7aadfa972da4c8489b"
"Supervisor, Fleet","Operation Services","Information & Employee Svcs","75505.41","Annual Salary","879","df3c91abcbdb2841554e6f7aadfa972da4c8489b"
"Supervisor, Fleet","Operation Services","Information & Employee Svcs","75505.41","Annual Salary","880","df3c91abcbdb2841554e6f7aadfa972da4c8489b"
"Lead Spc, Soc Sustainability","Social Sustainability","Sustainability Services","75490.81","Annual Salary","881","0356b9c247d626978c757021130657259a2affdc"
"Plans Examiner","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","75425.87","Annual Salary","882","e2d9fa1f1e5c81b784cd458af8728458348311f9"
"Sr Specialist, Cust Support","Broadband","Utility Services","75335.89","Annual Salary","883","0bc8416fc127c4045233d9bca20b0356c1e5bfe8"
"Plant Operator","Ut Water Production Div","Utility Services","75132.0","Annual Salary","884","dc3a2ab96fbc8ca0ff629d7c4537045bb08bfeb6"
"Plant Operator","Ut Wtr Reclama & Biosolids Div","Utility Services","75132.0","Annual Salary","885","ce50b02161ca0ca9315b298573e90e62f6dbba49"
"Plant Operator","Ut Wtr Reclama & Biosolids Div","Utility Services","75132.0","Annual Salary","886","ce50b02161ca0ca9315b298573e90e62f6dbba49"
"Plant Operator","Ut Wtr Reclama & Biosolids Div","Utility Services","75132.0","Annual Salary","887","ce50b02161ca0ca9315b298573e90e62f6dbba49"
"Supervisor, Energy Services","Operation Services","Information & Employee Svcs","75088.0","Annual Salary","888","d00edfde91f63713fb7e0e0f3ff103ea617769bd"
"Lead Technician, Sciences","Ut Wtr Reclama & Biosolids Div","Utility Services","75080.67","Annual Salary","889","7fa59aeca5177bf48b81b3322bfeaa55ec5409d3"
"Plans Examiner","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","75059.73","Annual Salary","890","cb204a30e02762fa76ff596e02e3c6dc33996743"
"Project Manager","Transfort / Parking Services","Planning, Dev & Transportation","75000.12","Annual Salary","891","aa64763f098563e31dbf4bfc3470cb98e44f1048"
"Analyst II, Finance","Utility Financial Operations","Utility Services","75000.12","Annual Salary","892","5a9bbb39b770627a2a9526621b963e623341686b"
"Sr Technician, Police Admin","Police Administration","Police Services","74984.0","Annual Salary","893","b2004bcfe8291c248a1b2ca44a6a56a565e99319"
"Electric Lineworker","L&P Electric Field Services","Utility Services","74935.0","Annual Salary","894","8c94dfd5c32c1c46109ca4e8ece056e587724780"
"Electric Lineworker","L&P Electric Field Services","Utility Services","74935.0","Annual Salary","895","8c94dfd5c32c1c46109ca4e8ece056e587724780"
"Analyst I, GIS","Information Technology","Information & Employee Svcs","74880.0","Annual Salary","896","99754879d811fcb97c938df7a67d46c480b6429d"
"Analyst I, GIS","L&P Operations & Technology","Utility Services","74880.0","Annual Salary","897","ca9a6b449d44fd05b07f14771136c41401903077"
"Chemist","Ut Water Quality Services Div","Utility Services","74880.0","Annual Salary","898","3b4c42c0e3eb27ad65f9e9cae5c4cdf7ef367085"
"Analyst I, HRIS","Human Resources","Information & Employee Svcs","74878.96","Annual Salary","899","a42e6c77fd1bd30a14331edb0a30c06fdf25786a"
"Sr Technician, Water Field Ops","Ut Collection System Div","Utility Services","74844.01","Annual Salary","900","8e2402f2b257591f59b5984d0829ece1129f72a7"
"Chemist","Ut Water Quality Services Div","Utility Services","74821.28","Annual Salary","901","7006b06e898507683ede1737f59aa7c799fb0815"
"Crew Chief, Transportation Ops","Streets","Planning, Dev & Transportation","74734.33","Annual Salary","902","3aa2cd315d323cf97d653d883ccbf6869fdbd472"
"Sr Supervisor, Information Svc","Police Information Services","Police Services","74672.79","Annual Salary","903","cf6b1e56f6210908e87d54edc8fb1fad87a69ac2"
"Auditor II, Sales Tax","Sales Tax","Financial Services","74652.03","Annual Salary","904","6f3c8a5727fe8079e3c0ae7f7cbcf2f51b23b2b0"
"Crew Chief, Transportation Ops","Streets","Planning, Dev & Transportation","74550.29","Annual Salary","905","a286556948b4f5ef96f0ce44c0485993ef30e587"
"Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","74511.56","Annual Salary","906","1e74e9dd7ad8e894c1e5dccd57339b19bca8ef98"
"Supervisor, Plant Operations","Ut Wtr Reclama & Biosolids Div","Utility Services","74224.8","Annual Salary","907","f0cf81137f7f4a9101c478fa0f9189374b76d0ea"
"Crew Chief, Water Field Ops","Ut Distribution System Div","Utility Services","74187.12","Annual Salary","908","58667b9a38a6713071289b6551a8f60569e41f98"
"Analyst I, GIS","Information Technology","Information & Employee Svcs","74168.85","Annual Salary","909","ff95dd423be0f2ae5ba34265fc14dc4eacc251d4"
"Project Manager","Transfort / Parking Services","Planning, Dev & Transportation","74159.98","Annual Salary","910","47ab239309326a8bd59ff788350ed4fd2778e8aa"
"Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","74156.52","Annual Salary","911","72984ecf894e74e3e98a332cb199c1cba9d428b6"
"Planner, Transit","FC Moves","Planning, Dev & Transportation","74075.22","Annual Salary","912","80709d89af0f008ef9b657f0b2c1c0c68957cdcd"
"Sr Supervisor, Parks","Parks","Community Services","73997.71","Annual Salary","913","148be247a61b0b71bb92aa22f512872fdd2ef037"
"Sr Specialist, Enviro Sustain","City Manager's Office","Executive Services","73965.29","Annual Salary","914","2f5e1542fad2aa1f1b88f77d919236a16fee2c84"
"Planner, Transit","FC Moves","Planning, Dev & Transportation","73943.48","Annual Salary","915","200b29393829575da5221f85a677b10271ece29e"
"Plans Examiner","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","73907.08","Annual Salary","916","f482a034fcdf1575c4dfe237433106365dfa1143"
"Crew Chief, Water Field Ops","Ut Distribution System Div","Utility Services","73819.07","Annual Salary","917","fe7ec2669fdf61ed8e93fd845ac11512abd35183"
"Sr Supervisor, Cultural Svcs","Cultural Services","Community Services","73710.0","Annual Salary","918","e8e986aa6e6a56ff69e3c700584ef00657521ea1"
"Crew Chief, Water Field Ops","Ut Drainage System Div","Utility Services","73653.35","Annual Salary","919","a5512f286ab5393d345bcc36ad11aa118675c2cd"
"Supervisor, Client Services","Information Technology","Information & Employee Svcs","73644.46","Annual Salary","920","c4ae36d99ed39ff7f66ac41a7ffc1c4ce57c6285"
"Sr Specialist, Real Estate","Operation Services","Information & Employee Svcs","73506.01","Annual Salary","921","5ba067c7ebf584f65923674adcbba57608a0d22b"
"Electric Systems Operator","L&P Operations & Technology","Utility Services","73415.0","Annual Salary","922","aa5b5682e66af0759f53ad5ba0694792ec966e93"
"Electric Meter Tech","L&P Electrical Engineering","Utility Services","73411.0","Annual Salary","923","c7bac49a809fc217de1b041ac495d7ba65b21b49"
"Crew Chief, Parks","Parks","Community Services","73246.35","Annual Salary","924","3dc6acd3040a5bb9cb5f903399713bdac8b90734"
"Crew Chief, Natural Areas","Natural Areas","Community Services","73164.2","Annual Salary","925","2556aab281c96a69bdf5fd284591b25e9478296b"
"Project Manager","Utilities Customer Connections","Utility Services","73105.23","Annual Salary","926","4094fe533054852f54d532f417e0114bedf6f857"
"Lead Technician, Sciences","Ut Wtr Reclama & Biosolids Div","Utility Services","73070.57","Annual Salary","927","c07e1519b7e38051967b453cfb790fbe3793bbce"
"Asst Superintendent, Parks","Parks","Community Services","72918.49","Annual Salary","928","a71a8f146fab38f63707e7b608f02f0b847b22dd"
"PIO & Communications Coordntr","Poudre Fire Authority","Poudre Fire Authority","72869.68","Annual Salary","929","ff3265702d789d9a27df8adf7b851855f6987a2a"
"Sr Supervisor, Cultural Svcs","Cultural Services","Community Services","72841.48","Annual Salary","930","fc3acf3d6bb152ad2a9807f763b95eabad79162b"
"Crime Analyst","Police Administration","Police Services","72817.93","Annual Salary","931","7a4a24aebf5a7b714ab93a0af7ec197d8f36b033"
"Analyst I, Data","Transfort / Parking Services","Planning, Dev & Transportation","72800.0","Annual Salary","932","86b27996bf0709ad8a73d4dec15157851e47efdb"
"Analyst I, Data","Transfort / Parking Services","Planning, Dev & Transportation","72800.0","Annual Salary","933","86b27996bf0709ad8a73d4dec15157851e47efdb"
"Planner, Environmental","Natural Areas","Community Services","72799.49","Annual Salary","934","c050c90e46f89d7d03cd156f98a6e0cb7070c19d"
"Crew Chief, Natural Areas","Natural Areas","Community Services","72460.42","Annual Salary","935","6271ac827b5586bfec3e1a42b22876b3cdf02e8d"
"Sr Supervisor, Public Engage","Cultural Services","Community Services","72411.45","Annual Salary","936","dfeb37422d28bbde415ea3d9374e76954a0a94de"
"Sr Supervisor, Plant Ops","L&P Electrical Engineering","Utility Services","72356.56","Annual Salary","937","1d0f0081401d3ea10a2c048def48158f8a8f6111"
"Chemist","Ut Water Production Div","Utility Services","72306.0","Annual Salary","938","5f19d44dc12313c38e720229a556d0ade4032ca2"
"Crew Chief, Water Field Ops","Ut Collection System Div","Utility Services","72294.13","Annual Salary","939","b74692dbacf72e3cf17a8f92cf83fd84c3db5546"
"Sr Project Manager","Utilities Customer Connections","Utility Services","72257.53","Annual Salary","940","297625b108957049ecbfcd9cb71553f5148e890d"
"Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","72028.84","Annual Salary","941","e8c05723c5a2d0948e7a48198e562a08defb9644"
"Exec Assistant To The City Mgr","City Manager's Office","Executive Services","71999.98","Annual Salary","942","a9c1edd7793e10fe3c088b25737b3c6d8cfd29b6"
"Sr Specialist, Communications","Utilities Customer Connections","Utility Services","71971.91","Annual Salary","943","819240d2d33f036edc7c471231282951c276511c"
"Analyst II, Finance","Finance Administration","Financial Services","71890.07","Annual Salary","944","154b709eb87711bdd32e125b07ab2b49c97a2673"
"Analyst I, Apps Software","Information Technology","Information & Employee Svcs","71880.12","Annual Salary","945","8d03f2deb4a8b84e22403a8c07f4dc14e9705edf"
"Sr Inspector, Construction","Engineering","Planning, Dev & Transportation","71847.03","Annual Salary","946","10685640b43eeb1dd3083e4762e375ce9fb3ec98"
"Crew Chief, Water Field Ops","Ut Distribution System Div","Utility Services","71769.84","Annual Salary","947","8e08132081cf94e7b81cabda46778d78c45e513d"
"Crew Chief, Water Field Ops","Ut Drainage System Div","Utility Services","71769.84","Annual Salary","948","f93eecda86040be8e81164e2bc3d6852a7c3a2cf"
"Crew Chief, Water Field Ops","Ut Distribution System Div","Utility Services","71769.84","Annual Salary","949","8e08132081cf94e7b81cabda46778d78c45e513d"
"Crew Chief, Water Field Ops","Ut Water Meters Div","Utility Services","71769.33","Annual Salary","950","b4562707fd558dc637313309589acea03212d8a3"
"Lead Specialist, Marketing","Recreation","Community Services","71760.0","Annual Salary","951","15093294a07a72bcb6ab5591166627da95c77fe8"
"Supervisor, Facilities","Operation Services","Information & Employee Svcs","71760.0","Annual Salary","952","48e5e4633db80893886c38c3ba1ec11b0533c879"
"Supervisor, Civil Engineering","Engineering","Planning, Dev & Transportation","71726.16","Annual Salary","953","76c2aac7505626e996857e6efe11574233c6e508"
"Sr Specialist, Enviro Sustain","Environmental Services","Sustainability Services","71721.44","Annual Salary","954","c169192be47a232c6a47f5cc2fb8eb5a696c7c42"
"Analyst I, Finance","PDT Administration","Planning, Dev & Transportation","71551.34","Annual Salary","955","8acba4b588602808d0e94e91b490d0591ac1b5c8"
"Analyst II, Finance","Utility Financial Operations","Utility Services","71500.0","Annual Salary","956","38daae9e0ffb656ab3867e335e573694fa1dde22"
"Asst Superintendent, Parks","Parks","Community Services","71300.92","Annual Salary","957","f9cde01e818795f2ef3a98ebade85e604982d354"
"Sr Specialist, Sciences","Utilities Customer Connections","Utility Services","71071.52","Annual Salary","958","a4c0c19c18c1fae969d0d4d598f791b59330120c"
"Criminalist","Investigations","Police Services","70955.87","Annual Salary","959","0b717fd7ffc7d9b104af9c55fda02b6c40a54feb"
"IT Support Specialist","Poudre Fire Authority","Poudre Fire Authority","70905.12","Annual Salary","960","a9e2b8a55bc5a4d1c94a912a40d831a88572b59a"
"Analyst II, Finance","PDT Administration","Planning, Dev & Transportation","70899.81","Annual Salary","961","aed667335c6b9567e1669d0e559ecc9e559ce829"
"Supervisor, Facilities","Operation Services","Information & Employee Svcs","70743.97","Annual Salary","962","ca5c9533d50c3a4058ae29a82a3be24df08d0c35"
"Planner, City","Comm Dev & Neighborhood Svcs","Planning, Dev & Transportation","70720.0","Annual Salary","963","185fc1f65e6232d966d42d8dfeed53faf621a4e0"
"Sr Supervisor, Recreation","Recreation","Community Services","70672.55","Annual Salary","964","a55d8fe01cc1125ab5d8f5e8c806ae70c577eb54"
"Sr Supervisor, Information Svc","Police Information Services","Police Services","70579.49","Annual Salary","965","80d57caaf05dee921c70b5c06222877594677d81"
"Sr Specialist, Recreation","Recreation","Community Services","70559.06","Annual Salary","966","764b1e9a3bb99afdec1b5da16895428664b018af"
"Sr Supervisor, Recreation","Recreation","Community Services","70558.8","Annual Salary","967","92b9d3986e49e5fee49a5140cc85b57027c22c7e"
"Sr Supervisor, Recreation","Recreation","Community Services","70558.54","Annual Salary","968","cccf31e7651df6ae3543cd09421a031f304cde5e"
"Sr Specialist, Econ Sustain","Economic Health Office","Sustainability Services","70525.73","Annual Salary","969","2f89509097296f4be2a8b34edee8a2a400f648ee"
"Crew Chief, Electric Dist","L&P Electric Field Services","Utility Services","70453.8","Annual Salary","970","5b6bf767ba629e331c1add4c0425509f911ef6ef"
"Sr Inspector, Compliance","Traffic","Planning, Dev & Transportation","70278.22","Annual Salary","971","3676ae3b268578e67d12466ea899d55984dd9342"
"Technician II, Maintenance","Ut Wtr Reclama & Biosolids Div","Utility Services","70277.0","Annual Salary","972","5441c9f3d54c8f6104e25bfabcbf8b3eb0ad8a1d"
"Technician II, Wtr Field Util","Ut Water Production Div","Utility Services","70276.96","Annual Salary","973","e6393b169805051dc9da8424d15c28159b3e74bc"
