"county","fips","year","zip","tests","less_than_5_mcg_dl","_5_10_mcg_dl","_10to15","_15","total_eblls","percent","rate_per_1_000","zip_code_location","county_location"
"Essex","31","2020","12996","25","25","0","0","0","0","0.0","0","
,  
(44.37414, -73.4172)","
,  
(44.108971, -73.777573)"
"Essex","31","2020","12997","6",,,"0","0","0","0.0","0","
,  
(44.388992, -73.8437)","
,  
(44.108971, -73.777573)"
"Essex","31","2020","12998","7",,,"0","0","0","0.0","0","
,  
(44.086571, -73.536128)","
,  
(44.108971, -73.777573)"
"Franklin","33","2020","12913","1",,,"0","0","0","0.0","0","
,  
(44.398502, -74.070744)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12914","9","9","0","0","0","0","0.0","0","
,  
(44.953343, -74.599279)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12916","33",,,"0","0","0","0.0","0","
,  
(44.827852, -74.530013)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12917","14","14","0","0","0","0","0.0","0","
,  
(44.926563, -74.176701)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12920","24","24","0","0","0","0","0.0","0","
,  
(44.92315, -74.082893)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12926","18","18","0","0","0","0","0.0","0","
,  
(44.94762, -74.3373)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12930","3",,,"0","0","0","0.0","0","
,  
(44.779444, -74.498056)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12937","5",,,"0","0","0","0.0","0","
,  
(44.956408, -74.489215)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12945","2",,,"0","0","0","0.0","0","
,  
(44.36656, -74.24733)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12953","108",,,"0","0","0","0.0","0","
,  
(44.845371, -74.269912)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12957","26","26","0","0","0","0","0.0","0","
,  
(44.86812, -74.56398)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12966","32",,,"0","0","0","0.0","0","
,  
(44.81898, -74.415)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12969","5",,,"0","0","0","0.0","0","
,  
(44.7051, -74.11182)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12970","1",,,"0","0","0","0.0","0","
,  
(44.434675, -74.276736)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12980","6","6","0","0","0","0","0.0","0","
,  
(44.656564, -74.564467)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12983","26",,,,,,,,"
,  
(44.31672, -74.13354)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12986","42","42","0","0","0","0","0.0","0","
,  
(44.23505, -74.46496)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","12989","6",,,"0","0","0","0.0","0","
,  
(44.469526, -74.044265)","
,  
(44.594374, -74.31067)"
"Franklin","33","2020","13655","13","13","0","0","0","0","0.0","0","
,  
(44.982946, -74.655861)","
,  
(44.594374, -74.31067)"
"Fulton","35","2020","12010","28",,,"0","0","0","0.0","0","
,  
(42.92364, -74.17086)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","12025","51",,,"0","0","0","0.0","0","
,  
(43.057254, -74.198122)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","12068","1",,,"0","0","0","0.0","0","
,  
(42.94236, -74.4303)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","12070","3",,,"0","0","0","0.0","0","
,  
(42.962988, -74.251122)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","12078","239","201","26","6","6","12","0.05","50","
,  
(43.054502, -74.33833)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","12086","1",,,"0","0","0","0.0","0","
,  
(42.974141, -74.154373)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","12095","112",,,,,,,,"
,  
(43.02114, -74.3955)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","12117","24","24","0","0","0","0","0.0","0","
,  
(43.102843, -74.263232)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","12134","13",,,"0","0","0","0.0","0","
,  
(43.234942, -74.156837)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","13329","6","6","0","0","0","0","0.0","0","
,  
(43.1037, -74.74098)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","13452","17","17","0","0","0","0","0.0","0","
,  
(43.03776, -74.6364)","
,  
(43.115609, -74.423678)"
"Fulton","35","2020","13470","6","6","0","0","0","0","0.0","0","
,  
(43.189457, -74.635488)","
,  
(43.115609, -74.423678)"
"Genesee","37","2020","14001","10","10","0","0","0","0","0.0","0","
,  
(43.016719, -78.510497)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14005","20",,,"0","0","0","0.0","0","
,  
(42.918368, -78.252988)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14011","7","7","0","0","0","0","0.0","0","
,  
(42.835713, -78.280907)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14013","15",,,"0","0","0","0.0","0","
,  
(43.071553, -78.387693)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14020","267",,,,,,,,"
,  
(42.994565, -78.190625)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14036","49","49","0","0","0","0","0.0","0","
,  
(42.972006, -78.383842)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14040","24","23","0",,,,,,"
,  
(42.89356, -78.377354)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14054","18","18","0","0","0","0","0.0","0","
,  
(42.91559, -78.135091)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14058","22",,,"0","0","0","0.0","0","
,  
(43.085396, -78.156946)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14103","1",,,"0","0","0","0.0","0","
,  
(43.217164, -78.385469)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14125","29","29","0","0","0","0","0.0","0","
,  
(43.078642, -78.272493)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14143","12","12","0","0","0","0","0.0","0","
,  
(42.981048, -78.080897)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14416","30",,,"0","0","0","0.0","0","
,  
(43.07373, -77.985432)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14422","30",,,"0","0","0","0.0","0","
,  
(43.07615, -78.071607)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14482","68",,,,,,,,"
,  
(42.96432, -77.9808)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14525","20",,,"0","0","0","0.0","0","
,  
(42.898777, -78.030271)","
,  
(43.00091, -78.192778)"
"Genesee","37","2020","14591","1",,,"0","0","0","0.0","0","
,  
(42.827666, -78.08667)","
,  
(43.00091, -78.192778)"
"Greene","39","2020","12015","19",,,,,,,,"
,  
(42.262647, -73.810372)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12051","33",,,,,,,,"
,  
(42.357823, -73.807318)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12058","8","8","0","0","0","0","0.0","0","
,  
(42.349583, -73.902962)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12083","18","18","0","0","0","0","0.0","0","
,  
(42.416705, -74.011373)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12087","10","10","0","0","0","0","0.0","0","
,  
(42.422544, -73.886598)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12143","1",,,"0","0","0","0.0","0","
,  
(42.47172, -73.820415)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12176","1",,,"0","0","0","0.0","0","
,  
(42.359083, -73.950092)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12192","16",,,"0","0","0","0.0","0","
,  
(42.38328, -73.8243)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12405","4",,,"0","0","0","0.0","0","
,  
(42.332936, -74.093813)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12413","30",,,"0","0","0","0.0","0","
,  
(42.32514, -74.02992)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12414","82",,,,,,,,"
,  
(42.224593, -73.874142)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12418","6","6","0","0","0","0","0.0","0","
,  
(42.379172, -74.126219)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12423","7","7","0","0","0","0","0.0","0","
,  
(42.388331, -74.13671)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12424","1",,,"0","0","0","0.0","0","
,  
(42.235, -74.145833)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12427","5",,,"0","0","0","0.0","0","
,  
(42.185227, -74.13212)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12430","2",,,"0","0","0","0.0","0","
,  
(42.195, -74.550556)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12431","9",,,"0","0","0","0.0","0","
,  
(42.377411, -74.056683)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12439","5",,,"0","0","0","0.0","0","
,  
(42.2586, -74.22498)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12442","4",,,"0","0","0","0.0","0","
,  
(42.23142, -74.19942)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12444","1",,,"0","0","0","0.0","0","
,  
(42.270415, -74.31588)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12450","2",,,"0","0","0","0.0","0","
,  
(42.134503, -74.264765)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12451","12",,,"0","0","0","0.0","0","
,  
(42.305672, -73.944172)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12460","4",,,"0","0","0","0.0","0","
,  
(42.411793, -74.148999)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12463","14",,,"0","0","0","0.0","0","
,  
(42.174316, -74.021686)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12468","9",,,"0","0","0","0.0","0","
,  
(42.25962, -74.3607)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12470","2",,,"0","0","0","0.0","0","
,  
(42.270473, -74.008879)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12473","3",,,"0","0","0","0.0","0","
,  
(42.270121, -74.070612)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12482","4",,,"0","0","0","0.0","0","
,  
(42.274889, -73.952337)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12485","16","16","0","0","0","0","0.0","0","
,  
(42.194261, -74.134684)","
,  
(42.286951, -74.149495)"
"Greene","39","2020","12496","11","11","0","0","0","0","0.0","0","
,  
(42.31008, -74.28888)","
,  
(42.286951, -74.149495)"
"Hamilton","41","2020","12108","2",,,"0","0","0","0.0","0","
,  
(43.469089, -74.416358)","
,  
(43.657879, -74.502456)"
"Hamilton","41","2020","12134","5",,,"0","0","0","0.0","0","
,  
(43.234942, -74.156837)","
,  
(43.657879, -74.502456)"
"Hamilton","41","2020","12139","1",,,"0","0","0","0.0","0","
,  
(43.390766, -74.606599)","
,  
(43.657879, -74.502456)"
"Hamilton","41","2020","12164","3",,,"0","0","0","0.0","0","
,  
(43.557902, -74.357613)","
,  
(43.657879, -74.502456)"
"Hamilton","41","2020","12190","2",,,"0","0","0","0.0","0","
,  
(43.475882, -74.270426)","
,  
(43.657879, -74.502456)"
"Hamilton","41","2020","12842","8",,,"0","0","0","0.0","0","
,  
(43.746756, -74.262085)","
,  
(43.657879, -74.502456)"
"Hamilton","41","2020","12847","3",,,"0","0","0","0.0","0","
,  
(43.968517, -74.418773)","
,  
(43.657879, -74.502456)"
"Hamilton","41","2020","13360","1",,,"0","0","0","0.0","0","
,  
(43.732253, -74.73682)","
,  
(43.657879, -74.502456)"
"Herkimer","43","2020","13304","3",,,"0","0","0","0.0","0","
,  
(43.23156, -75.15756)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13322","8","8","0","0","0","0","0.0","0","
,  
(42.97391, -75.243398)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13324","13","13","0","0","0","0","0.0","0","
,  
(43.32077, -74.963299)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13329","22","22","0","0","0","0","0.0","0","
,  
(43.1037, -74.74098)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13331","4",,,"0","0","0","0.0","0","
,  
(43.841882, -74.878424)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13339","7","6","0",,,,,,"
,  
(42.95874, -74.57826)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13340","60","60","0","0","0","0","0.0","0","
,  
(43.040165, -75.082322)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13350","70",,,"0","0","0","0.0","0","
,  
(43.030105, -74.984973)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13357","78",,,,,,,,"
,  
(43.012843, -75.045183)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13361","8",,,"0","0","0","0.0","0","
,  
(42.89477, -74.81734)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13365","76",,,"0","0","0","0.0","0","
,  
(43.08642, -74.904)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13406","2",,,"0","0","0","0.0","0","
,  
(43.139808, -74.969563)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13407","35","34","0",,,,,,"
,  
(42.99114, -74.98056)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13413","2",,,"0","0","0","0.0","0","
,  
(43.066052, -75.290055)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13416","24",,,,,,,,"
,  
(43.189629, -75.018362)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13420","2",,,"0","0","0","0.0","0","
,  
(43.650231, -74.989248)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13431","17",,,"0","0","0","0.0","0","
,  
(43.2051, -75.0726)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13438","6","6","0","0","0","0","0.0","0","
,  
(43.333117, -75.200513)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13439","4",,,"0","0","0","0.0","0","
,  
(42.85141, -74.988541)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13454","13","13","0","0","0","0","0.0","0","
,  
(43.231609, -74.791568)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13456","2",,,"0","0","0","0.0","0","
,  
(43.00056, -75.26976)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13491","26",,,,,,,,"
,  
(42.881365, -75.189026)","
,  
(43.1631, -74.8741)"
"Herkimer","43","2020","13502","13","13","0","0","0","0","0.0","0","
,  
(43.12746, -75.21426)","
,  
(43.1631, -74.8741)"
"Jefferson","45","2020","13601","444","425","14",,,,,,"
,  
(43.98444, -75.90054)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13602","119",,,"0","0","0","0.0","0","
,  
(44.054057, -75.750531)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13603","337","337","0","0","0","0","0.0","0","
,  
(44.04216, -75.79152)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13605","39",,,,,,,,"
,  
(43.8231, -76.03686)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13606","29","28","0",,,,,,"
,  
(43.858497, -76.009224)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13607","7","7","0","0","0","0","0.0","0","
,  
(44.331922, -75.917693)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13608","21",,,,,,,,"
,  
(44.198498, -75.607636)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13612","44","44","0","0","0","0","0.0","0","
,  
(44.00621, -75.796688)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13616","25","25","0","0","0","0","0.0","0","
,  
(44.02437, -75.858123)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13618","9","9","0","0","0","0","0.0","0","
,  
(44.130167, -76.32961)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13619","98",,,,,,,,"
,  
(43.980552, -75.620903)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13622","14",,,"0","0","0","0.0","0","
,  
(44.064254, -76.129074)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13624","29","28","0",,,,,,"
,  
(44.239325, -76.08045)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13626","1",,,"0","0","0","0.0","0","
,  
(43.895883, -75.707121)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13634","33",,,"0","0","0","0.0","0","
,  
(44.00616, -76.07107)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13636","2",,,"0","0","0","0.0","0","
,  
(43.74209, -76.12062)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13637","109",,,"0","0","0","0.0","0","
,  
(44.090947, -75.804665)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13638","5",,,"0","0","0","0.0","0","
,  
(44.019385, -75.745627)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13640","1",,,"0","0","0","0.0","0","
,  
(44.317415, -76.008175)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13650","10",,,"0","0","0","0.0","0","
,  
(43.849649, -76.228306)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13656","26",,,"0","0","0","0.0","0","
,  
(44.19102, -75.95556)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13659","2",,,"0","0","0","0.0","0","
,  
(43.791138, -75.824986)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13661","16",,,"0","0","0","0.0","0","
,  
(43.709861, -76.079638)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13665","5",,,"0","0","0","0.0","0","
,  
(44.099422, -75.476914)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13673","17","16","0",,,,,,"
,  
(44.157023, -75.711455)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13679","10","10","0","0","0","0","0.0","0","
,  
(44.304223, -75.80961)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13682","8","8","0","0","0","0","0.0","0","
,  
(43.847382, -75.859853)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13685","26","26","0","0","0","0","0.0","0","
,  
(43.943471, -76.111664)","
,  
(44.0607, -75.9928)"
"Jefferson","45","2020","13691","28",,,"0","0","0","0.0","0","
,  
(44.197024, -75.7963)","
,  
(44.0607, -75.9928)"
"Lewis","49","2020","13309","9","9","0","0","0","0","0.0","0","
,  
(43.45308, -75.336)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13325","13","12","0",,,,,,"
,  
(43.577189, -75.564678)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13327","20","20","0","0","0","0","0.0","0","
,  
(43.899822, -75.381978)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13343","22","22","0","0","0","0","0.0","0","
,  
(43.73778, -75.3279)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13345","3",,,"0","0","0","0.0","0","
,  
(43.679971, -75.311066)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13367","82","74","7",,,,,,"
,  
(43.7871, -75.47691)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13368","11",,,"0","0","0","0.0","0","
,  
(43.63092, -75.34848)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13433","17",,,"0","0","0","0.0","0","
,  
(43.588855, -75.279411)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13473","7","7","0","0","0","0","0.0","0","
,  
(43.6556, -75.428792)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13489","5",,,"0","0","0","0.0","0","
,  
(43.473901, -75.53277)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13619","15","15","0","0","0","0","0.0","0","
,  
(43.980552, -75.620903)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13620","24",,,"0","0","0","0.0","0","
,  
(43.888863, -75.459474)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13626","18","18","0","0","0","0","0.0","0","
,  
(43.895883, -75.707121)","
,  
(43.786397, -75.442617)"
"Lewis","49","2020","13648","7","7","0","0","0","0","0.0","0","
,  
(44.20218, -75.29706)","
,  
(43.786397, -75.442617)"
"Livingston","51","2020","14414","53",,,"0","0","0","0.0","0","
,  
(42.897668, -77.736093)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14423","35","35","0","0","0","0","0.0","0","
,  
(42.941518, -77.843078)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14435","16","16","0","0","0","0","0.0","0","
,  
(42.724523, -77.677278)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14437","76",,,,,,,,"
,  
(42.572707, -77.731377)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14454","74","74","0","0","0","0","0.0","0","
,  
(42.788901, -77.771652)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14462","6",,,"0","0","0","0.0","0","
,  
(42.680605, -77.749793)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14466","8","8","0","0","0","0","0.0","0","
,  
(42.77155, -77.559436)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14472","4",,,"0","0","0","0.0","0","
,  
(42.970369, -77.596338)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14480","7",,,"0","0","0","0.0","0","
,  
(42.834968, -77.704898)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14481","18",,,"0","0","0","0.0","0","
,  
(42.777475, -77.909721)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14482","3",,,"0","0","0","0.0","0","
,  
(42.96432, -77.9808)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14485","50",,,"0","0","0","0.0","0","
,  
(42.89156, -77.614458)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14486","3",,,"0","0","0","0.0","0","
,  
(42.892704, -77.920284)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14487","62",,,,,,,,"
,  
(42.811143, -77.668155)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14510","51",,,"0","0","0","0.0","0","
,  
(42.68874, -77.89518)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14517","16",,,"0","0","0","0.0","0","
,  
(42.587711, -77.911103)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14525","1",,,"0","0","0","0.0","0","
,  
(42.898777, -78.030271)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14533","19","19","0","0","0","0","0.0","0","
,  
(42.829598, -77.897767)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14545","1",,,"0","0","0","0.0","0","
,  
(42.663666, -77.713631)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14560","8","8","0","0","0","0","0.0","0","
,  
(42.711095, -77.553933)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14572","7","7","0","0","0","0","0.0","0","
,  
(42.541439, -77.588869)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14836","6","6","0","0","0","0","0.0","0","
,  
(42.543587, -77.919905)","
,  
(42.727485, -77.76978)"
"Livingston","51","2020","14846","3",,,"0","0","0","0.0","0","
,  
(42.558498, -78.003025)","
,  
(42.727485, -77.76978)"
"Madison","53","2020","13030","19","19","0","0","0","0","0.0","0","
,  
(43.160577, -75.98454)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13032","89",,,"0","0","0","0.0","0","
,  
(43.083843, -75.768034)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13035","57","57","0","0","0","0","0.0","0","
,  
(42.96876, -75.82002)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13037","91","91","0","0","0","0","0.0","0","
,  
(43.05729, -75.872483)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13052","4",,,"0","0","0","0.0","0","
,  
(42.7602, -75.89232)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13061","8","8","0","0","0","0","0.0","0","
,  
(42.866074, -75.751527)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13072","6","6","0","0","0","0","0.0","0","
,  
(42.763862, -75.753162)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13082","30","30","0","0","0","0","0.0","0","
,  
(43.083758, -75.970572)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13104","3",,,"0","0","0","0.0","0","
,  
(42.994893, -75.970433)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13122","8","8","0","0","0","0","0.0","0","
,  
(42.855055, -75.914421)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13310","3",,,"0","0","0","0.0","0","
,  
(42.897902, -75.574398)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13332","15",,,"0","0","0","0.0","0","
,  
(42.742625, -75.566682)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13334","9","9","0","0","0","0","0.0","0","
,  
(42.827651, -75.654124)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13346","25",,,"0","0","0","0.0","0","
,  
(42.82722, -75.52956)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13355","4",,,"0","0","0","0.0","0","
,  
(42.815696, -75.457847)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13402","14","14","0","0","0","0","0.0","0","
,  
(42.915824, -75.493148)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13408","17","17","0","0","0","0","0.0","0","
,  
(42.905156, -75.67763)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13409","13","13","0","0","0","0","0.0","0","
,  
(42.9507, -75.56898)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13418","1",,,"0","0","0","0.0","0","
,  
(42.851796, -75.374964)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13421","88",,,,,,,,"
,  
(43.06422, -75.64818)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13480","3",,,"0","0","0","0.0","0","
,  
(42.930337, -75.378181)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13485","14","14","0","0","0","0","0.0","0","
,  
(42.78784, -75.318973)","
,  
(42.910026, -75.663575)"
"Madison","53","2020","13491","2",,,"0","0","0","0.0","0","
,  
(42.881365, -75.189026)","
,  
(42.910026, -75.663575)"
"Monroe","55","2020","14414","1",,,"0","0","0","0.0","0","
,  
(42.897668, -77.736093)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14416","2",,,"0","0","0","0.0","0","
,  
(43.07373, -77.985432)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14420","151",,,,,,,,"
,  
(43.214548, -77.929502)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14428","79","79","0","0","0","0","0.0","0","
,  
(43.052222, -77.815)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14445","75",,,,,,,,"
,  
(43.11255, -77.489182)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14450","410","409","0",,,,,,"
,  
(43.087492, -77.432058)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14464","89","89","0","0","0","0","0.0","0","
,  
(43.316716, -77.921667)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14467","105",,,,,,,,"
,  
(43.053743, -77.609162)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14468","175",,,,,,,,"
,  
(43.295049, -77.789588)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14472","92","92","0","0","0","0","0.0","0","
,  
(42.970369, -77.596338)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14476","2",,,"0","0","0","0.0","0","
,  
(43.333198, -78.04693)","
,  
(43.174966, -77.639663)"
