"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","studentgrouptype","studentgroup","gradelevel","testadministration","testsubject","suppression","count_of_students_expected","countmetstandard","count_of_students_expected_to_test_including_previously_passed","percentmetstandard","percentlevel1","percentlevel2","percentlevel3","percentlevel4","percentmettestedonly","percent_no_score","dataasof"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","SBAC","Math","None","73320","36566","73323","49.9%","0.2316693944353","0.2363202400436","0.2095471903982","0.2891298417894","0.5158727919182","0.0333333333333","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","AIM","ELA","None","639","198","639","31.0%","0.2801251956181","0.3849765258215","0.2394366197183","0.0704225352112","0.3178170144462","0.0250391236306","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","AIM","Math","None","637","161","637","25.3%","0.3045525902668","0.4222919937205","0.2150706436420","0.0376766091051","0.2580128205128","0.0204081632653","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","AIM","Science","None","608","199","608","32.7%","0.1447368421052","0.5049342105263","0.2746710526315","0.0526315789473","0.3350168350168","0.0230263157894","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","MSPHSPE","Science","None","74162","46548","74162","62.8%","0.0984870958172","0.2411073056282","0.3575011461395","0.2701518297780","0.6489063610890","0.0327526226369","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","SBAC","ELA","None","74030","43734","74030","59.1%","0.1393759286775","0.2332838038632","0.3886532486829","0.2021072538160","0.6131908807941","0.0365797649601","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","SBAC","Math","None","74005","35559","74005","48.0%","0.2367542733599","0.2417133977433","0.2066211742449","0.2738733869333","0.5010568143388","0.0410377677183","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","09","ELPA","ELPA","None","303","15","303","5.0%","0.2838283828382","0.6666666666666","0.0495049504950","0.0000000000000","0.0495049504950","0.0000000000000","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","09","ELPA","ELPA","None","203","3","203","1.5%","0.2266009852216","0.7586206896551","0.0147783251231","0.0000000000000","0.0147783251231","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","AIM","ELA","None","683","221","683","32.4%","0.2210834553440","0.4509516837481","0.2767203513909","0.0468521229868","0.3250000000000","0.0043923865300","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","AIM","Math","None","680","400","680","58.8%","0.1397058823529","0.2647058823529","0.4308823529411","0.1573529411764","0.5925925925925","0.0073529411764","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","SBAC","ELA","None","75002","55338","75079","73.7%","0.0817444868136","0.1397829391216","0.3536705687848","0.3831231167168","0.7688379987756","0.0416788885629","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","SBAC","Math","None","74829","32085","74998","42.8%","0.2792500233866","0.2410028197623","0.2193000040091","0.2072191262745","0.4504982638398","0.0532280265672","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","AIM","ELA","None","656","208","658","31.6%","0.2606707317073","0.4176829268292","0.2820121951219","0.0320121951219","0.3164362519201","0.0076219512195","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","AIM","Math","None","658","416","660","63.0%","0.1382978723404","0.2249240121580","0.4559270516717","0.1732522796352","0.6339969372128","0.0075987841945","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","SBAC","ELA","None","74383","54669","74430","73.5%","0.0764556417460","0.1472917198822","0.3703399970423","0.3639944610999","0.7664632007296","0.0419181802293","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","SBAC","Math","None","74309","32020","74316","43.1%","0.2722012138502","0.2403342798315","0.2265136120792","0.2042955765788","0.4566826916218","0.0566553176600","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","ELPA","ELPA","None","248","11","248","4.4%","0.2298387096774","0.7217741935483","0.0443548387096","0.0000000000000","0.0445344129554","0.0040322580645","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","EOC","Biology","None","55482","56618","76957","73.6%","0.0442125373995","0.2046068995349","0.3577015969143","0.2757110414188","0.7179660047397","0.1177679247323","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","ELPA","ELPA","None","166","10","166","6.0%","0.1144578313253","0.8192771084337","0.0602409638554","0.0000000000000","0.0606060606060","0.0060240963855","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","EOC","Biology","None","56706","57513","77876","73.9%","0.0430465911896","0.1917433781257","0.3581102528832","0.2827919444150","0.7318807016130","0.1243078333862","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","10","EOC","Biology","None","58351","56226","77403","72.6%","0.0493907559424","0.2021216431595","0.3265068293602","0.3105687991636","0.7169527483124","0.1114119723740","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","Science","None","575","280","651","43.0%","0.2313043478260","0.4086956521739","0.3130434782608","0.0417391304347","0.3566433566433","0.0052173913043","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","WCAS","Science","None","73658","27061","73712","36.7%","0.1829129218822","0.1383692199082","0.2530478698851","0.1136061256075","0.5329767919166","0.3120638627168","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","Science","None","625","198","625","31.7%","0.2400000000000","0.4304000000000","0.2848000000000","0.0320000000000","0.3209076175040","0.0128000000000","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","WCAS","Science","None","76113","24210","76113","31.8%","0.1690118639391","0.1683418075755","0.2182018840408","0.0998778132513","0.4852967707017","0.3445666311930","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","ELA","None","683","353","714","49.4%","0.1449487554904","0.3572474377745","0.4099560761346","0.0614934114202","0.4842105263157","0.0263543191800","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","Math","None","680","452","721","62.7%","0.1279411764705","0.2397058823529","0.3720588235294","0.2323529411764","0.6217851739788","0.0279411764705","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","Science","None","675","418","675","61.9%","0.1525925925925","0.2133333333333","0.4400000000000","0.1792592592592","0.6285714285714","0.0148148148148","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","ELPA","ELPA","None","183","13","183","7.1%","0.2732240437158","0.6557377049180","0.0710382513661","0.0000000000000","0.0710382513661","0.0000000000000","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","SBAC","ELA","None","22368","58591","76879","76.2%","0.1677396280400","0.2129381258941","0.1498569384835","0.0325464949928","0.3239380706629","0.4369188125894","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","SBAC","Math","None","65586","20477","76104","26.9%","0.2214192053182","0.1776598664349","0.1098405147440","0.0420059158966","0.2756206238064","0.4490744976061","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","ELA","None","677","312","681","45.8%","0.1787296898079","0.3545051698670","0.3884785819793","0.0664697193500","0.4603886397608","0.0118168389955","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","Math","None","678","384","680","56.5%","0.1283185840707","0.2728613569321","0.3289085545722","0.2345132743362","0.5840978593272","0.0353982300884","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","Science","None","679","372","679","54.8%","0.1723122238586","0.2209131075110","0.3681885125184","0.1796759941089","0.5821596244131","0.0589101620029","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","ELPA","ELPA","None","120","11","120","9.2%","0.1250000000000","0.7833333333333","0.0916666666666","0.0000000000000","0.0916666666666","0.0000000000000","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","SBAC","ELA","None","22499","60752","78506","77.4%","0.1630294679763","0.2212098315480","0.1679630205786","0.0429352415662","0.3543689320388","0.4048624383305","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","SBAC","Math","None","74384","16798","74929","22.4%","0.2179232092923","0.1706146483114","0.1359701010970","0.0825311895031","0.3599459627054","0.3929608517960","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","ELA","Cross Student Group - Top/Bottom","NULL","NULL","NULL","14.3%","0.3449541284403","0.4532110091743","0.1284403669724","0.0146788990825","0.1520467836257","0.0587155963302","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","AIM","Math","Cross Student Group - N<10","NULL","NULL","NULL","30.1%","0.3076923076923","0.3903846153846","0.1903846153846","0.0826923076923","0.2811881188118","0.0288461538461","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","SBAC","ELA","None","74248","19356","74248","26.1%","0.1052014869087","0.1245959487124","0.1616339834069","0.0990599073375","0.5314954143555","0.5095086736343","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","11","SBAC","Math","None","74208","10042","74208","13.5%","0.1988599611901","0.1157422380336","0.0863923027166","0.0489300344976","0.3007667425422","0.5500754635618","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","12","ELPA","ELPA","None","126","8","126","6.3%","0.2142857142857","0.7142857142857","0.0634920634920","0.0000000000000","0.0640000000000","0.0079365079365","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","12","ELPA","ELPA","None","81","7","81","8.6%","0.1604938271604","0.7407407407407","0.0864197530864","0.0000000000000","0.0875000000000","0.0123456790123","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","ELA","None","526057","341279","526148","64.9%","0.1466495075628","0.1825904797388","0.3336425520428","0.3149335528279","0.6632904797360","0.0221839078274","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","Math","None","525642","277612","525815","52.8%","0.2098576597760","0.2374600964154","0.2389687277652","0.2888410743433","0.5412725726147","0.0248724416998","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","WCAS","Science","None","225380","113707","225442","50.4%","0.1869021208625","0.1910018635193","0.3042195403318","0.2000177478037","0.5716060497844","0.1178587274824","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","ELA","None","4605","2449","4629","52.9%","0.1559174809989","0.3068403908794","0.3574375678610","0.1691639522258","0.5322651448639","0.0106406080347","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Math","None","4586","2603","4608","56.5%","0.1389010030527","0.2880505887483","0.3423462712603","0.2204535542956","0.5686274509803","0.0102485826428","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Science","None","1810","661","1901","34.8%","0.3016574585635","0.3685082872928","0.2707182320441","0.0441988950276","0.3196859226023","0.0149171270718","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","ELA","None","4679","2468","4718","52.3%","0.1664885659328","0.3054071382774","0.3626843342594","0.1564436845479","0.5238300625404","0.0089762769822","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Math","None","4672","2770","4709","58.8%","0.1333476027397","0.2726883561643","0.3422517123287","0.2427226027397","0.5902807775377","0.0089897260273","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Science","None","1876","573","1877","30.5%","0.2915778251599","0.3800639658848","0.2659914712153","0.0389125799573","0.3122270742358","0.0234541577825","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","ELA","None","520499","336264","520558","64.6%","0.1455891365785","0.1866535766639","0.3432091127936","0.3027191214584","0.6603428939558","0.0218290525053","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","Math","None","520192","277342","520204","53.3%","0.2035979023129","0.2380851685531","0.2437234713336","0.2894066037155","0.5469048886785","0.0251868540846","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","WCAS","Science","None","226505","112518","226505","49.7%","0.1800401757135","0.1916249089424","0.3111675238957","0.1855897220811","0.5720226535571","0.1315776693671","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","ELA","None","4900","2927","4976","58.8%","0.1200000000000","0.2814285714285","0.3842857142857","0.1975510204081","0.5917393109173","0.0167346938775","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Math","None","4901","3091","4984","62.0%","0.1175270352989","0.2528055498877","0.3511528259538","0.2625994694960","0.6236782085838","0.0159151193633","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Science","None","2048","1337","2085","64.1%","0.1293945312500","0.2187500000000","0.4199218750000","0.2148437500000","0.6458022851465","0.0170898437500","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","ELPA","ELPA","None","4860","506","4860","10.4%","0.1156378600823","0.7763374485596","0.1041152263374","0.0000000000000","0.1045238587068","0.0039094650205","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","EOC","Biology","None","55482","56618","76957","73.6%","0.0442125373995","0.2046068995349","0.3577015969143","0.2757110414188","0.7179660047397","0.1177679247323","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","MSPHSPE","Science","None","147927","101471","147931","68.6%","0.0936745827333","0.1950489092592","0.3631994159281","0.3227267503565","0.7037668976327","0.0253503417226","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","ELA","None","463351","329240","517866","63.6%","0.1649030648471","0.2017455449540","0.3274105375838","0.2654985097690","0.6178983023400","0.0404423428459","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","Math","None","506251","262461","516773","50.8%","0.1934890005155","0.2319995417293","0.2316143573049","0.2660419436208","0.5390879931870","0.0768551568293","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","ELA","None","4968","2757","4986","55.3%","0.1417069243156","0.2983091787439","0.3558776167471","0.1954508856682","0.5561421319796","0.0086553945249","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Math","None","4974","2858","4987","57.3%","0.1230398069963","0.2848813831926","0.3202653799758","0.2517088862082","0.5837094788674","0.0201045436268","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Science","None","2082","1202","2087","57.6%","0.1455331412103","0.2420749279538","0.3693563880883","0.2055715658021","0.5973053892215","0.0374639769452","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","ELPA","ELPA","None","3730","388","3730","10.4%","0.0994638069705","0.7938337801608","0.1040214477211","0.0000000000000","0.1043010752688","0.0026809651474","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","EOC","Biology","None","56706","57513","77876","73.9%","0.0430465911896","0.1917433781257","0.3581102528832","0.2827919444150","0.7318807016130","0.1243078333862","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","MSPHSPE","Science","None","143933","100982","143950","70.2%","0.0919594533567","0.1790972188448","0.3984840168689","0.3029881958967","0.7212867644432","0.0274711150326","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","ELA","None","454049","327770","510079","64.3%","0.1568971630815","0.2029362469689","0.3265991115496","0.2718825501212","0.6245145039781","0.0416849282786","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","Math","None","505588","254064","506155","50.2%","0.1860210289801","0.2341946406955","0.2376203549134","0.2637701053031","0.5440398495127","0.0783938701076","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","ELA","None","4882","1635","4882","33.5%","0.1882425235559","0.4405981155264","0.2572716099959","0.0776321179844","0.3475026567481","0.0362556329373","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Math","None","4805","1870","4826","38.7%","0.1779396462018","0.4056191467221","0.2518210197710","0.1329864724245","0.3973780356759","0.0316337148803","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","AIM","Science","None","1336","490","1336","36.7%","0.1594311377245","0.4520958083832","0.2971556886227","0.0696107784431","0.3749043611323","0.0217065868263","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","EOC","Biology","None","58351","56226","77403","72.6%","0.0493907559424","0.2021216431595","0.3265068293602","0.3105687991636","0.7169527483124","0.1114119723740","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","MSPHSPE","Science","None","143877","93994","143877","65.3%","0.1007596766682","0.2190690659382","0.3611070567220","0.2921870764611","0.6713377615884","0.0268771242102","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","ELA","None","498012","270571","498012","54.3%","0.1579098495618","0.2006276957181","0.3092817040553","0.2340204653703","0.6024376178675","0.0981602852943","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","All Grades","SBAC","Math","None","497689","234382","497689","47.1%","0.1874544143029","0.2350584401101","0.2310016898103","0.2399389980489","0.5271014838236","0.1065464577276","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","KG","ELPA","ELPA","None","434","10","434","2.3%","0.1981566820276","0.7557603686635","0.0230414746543","0.0000000000000","0.0235849056603","0.0230414746543","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","KG","ELPA","ELPA","None","351","19","351","5.4%","0.1965811965811","0.7321937321937","0.0541310541310","0.0000000000000","0.0550724637681","0.0170940170940","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","03","AIM","ELA","None","14","7","14","50.0%","0.2142857142857","0.2857142857142","0.2857142857142","0.2142857142857","0.5000000000000","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","03","AIM","Math","None","14","7","14","50.0%","0.2142857142857","0.2857142857142","0.2857142857142","0.2142857142857","0.5000000000000","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","03","SBAC","ELA","None","586","193","586","32.9%","0.4044368600682","0.2389078498293","0.2133105802047","0.1160409556313","0.3385964912280","0.0273037542662","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","03","SBAC","Math","None","586","196","586","33.4%","0.4112627986348","0.2269624573378","0.2337883959044","0.1006825938566","0.3438596491228","0.0273037542662","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","04","AIM","ELA","None","19","13","19","68.4%","0.1052631578947","0.2105263157894","0.5789473684210","0.1052631578947","0.6842105263157","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","04","AIM","Math","None","19","11","19","57.9%","0.1052631578947","0.2631578947368","0.3684210526315","0.2105263157894","0.6111111111111","0.0526315789473","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","04","SBAC","ELA","None","582","182","582","31.3%","0.4553264604810","0.2061855670103","0.1941580756013","0.1185567010309","0.3209876543209","0.0257731958762","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","04","SBAC","Math","None","581","147","581","25.3%","0.3648881239242","0.3442340791738","0.1703958691910","0.0826161790017","0.2629695885509","0.0378657487091","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","05","AIM","ELA","None","16","8","16","50.0%","0.3125000000000","0.1875000000000","0.3750000000000","0.1250000000000","0.5000000000000","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","05","AIM","Math","None","16","7","16","43.8%","0.3125000000000","0.2500000000000","0.1875000000000","0.2500000000000","0.4375000000000","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","05","AIM","Science","None","15","5","15","33.3%","0.4000000000000","0.2666666666666","0.1333333333333","0.2000000000000","0.3333333333333","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","05","SBAC","ELA","None","568","209","568","36.8%","0.4137323943661","0.2007042253521","0.2605633802816","0.1073943661971","0.3745519713261","0.0176056338028","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","05","SBAC","Math","None","565","130","565","23.0%","0.4601769911504","0.2849557522123","0.1398230088495","0.0902654867256","0.2359346642468","0.0247787610619","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","05","WCAS","Science","None","567","149","567","26.3%","0.4109347442680","0.2962962962962","0.2063492063492","0.0564373897707","0.2709090909090","0.0299823633156","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","06","AIM","ELA","None","12","6","12","50.0%","0.3333333333333","0.1666666666666","0.3333333333333","0.1666666666666","0.5000000000000","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","06","AIM","Math","None","12","7","12","58.3%","0.3333333333333","0.0833333333333","0.2500000000000","0.3333333333333","0.5833333333333","0.0000000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","06","SBAC","ELA","None","533","152","533","28.5%","0.4240150093808","0.2607879924953","0.2007504690431","0.0844277673545","0.2940038684719","0.0300187617260","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","06","SBAC","Math","None","533","111","533","20.8%","0.5159474671669","0.2307692307692","0.1444652908067","0.0637898686679","0.2180746561886","0.0450281425891","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"Foster","Foster Care","07","AIM","ELA","None","11","6","11","54.5%","0.0909090909090","0.3636363636363","0.2727272727272","0.2727272727272","0.5454545454545","0.0000000000000","2022-02-09T00:00:00.000"
