"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2011-12","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","AllGrades","534","252","0","282","3","34","3","28","0","28","438","4","0","0","46","0","0","5","35","50","530","534","534","488","534","534","529","499","484","2020-05-22T00:00:00.000"
"2011-12","School","Pierce",,,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","10th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","5th Grade","141","71","0","70","1","1","0","3","0","2","134","0","1","3","76","0","0","2","0","22","141","140","138","65","141","141","139","141","119","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","6th Grade","160","71","0","89","2","0","0","4","0","5","149","1","3","1","90","1","0","3","3","18","159","157","159","70","159","160","157","157","142","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","7th Grade","167","94","0","73","0","0","2","5","0","3","157","0","0","1","87","0","0","4","1","25","167","167","166","80","167","167","163","166","142","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","8th Grade","153","67","0","86","0","0","0","8","0","5","140","2","1","2","84","0","0","5","2","15","151","152","151","69","153","153","148","151","138","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","AllGrades","621","303","0","318","3","1","2","20","0","15","580","3","5","7","337","1","0","14","6","80","618","616","614","284","620","621","607","615","541","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","10th Grade","530","245","0","285","1","3","4","31","1","39","451","12","3","8","211","0","0","29","13","66","518","527","522","319","530","530","501","517","464","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","11th Grade","472","224","0","248","1","7","2","38","0","16","408","7","2","7","190","1","0","23","14","48","465","470","465","282","471","472","449","458","424","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","12th Grade","466","220","0","246","2","14","1","29","2","20","398","11","3","10","180","0","0","15","8","58","455","463","456","286","466","466","451","458","408","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","9th Grade","640","298","0","342","4","3","4","46","0","29","554","10","9","16","285","0","0","48","15","83","630","631","624","355","640","640","592","625","557","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","AllGrades","2108","987","0","1121","8","27","11","144","3","104","1811","40","17","41","866","1","0","115","50","255","2068","2091","2067","1242","2107","2108","1993","2058","1853","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","10th Grade","59","30","0","29","0","3","0","0","0","3","53","3","0","0","8","0","0","2","0","0","56","59","59","51","59","59","57","59","59","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","11th Grade","69","42","0","27","0","1","1","2","0","4","61","3","0","0","9","0","0","3","0","0","66","69","69","60","69","69","66","69","69","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","12th Grade","56","34","0","22","0","1","0","4","0","2","49","4","0","0","12","0","0","1","0","0","52","56","56","44","56","56","55","56","56","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","5th Grade","52","25","0","27","0","0","0","1","0","1","50","0","0","0","10","0","0","1","0","2","52","52","52","42","52","52","51","52","50","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","6th Grade","60","31","0","29","0","3","0","6","0","0","51","0","0","0","6","0","0","3","1","2","60","60","60","54","60","60","57","59","58","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","7th Grade","60","30","0","30","0","2","0","2","0","0","56","0","0","0","7","0","0","1","0","0","60","60","60","53","60","60","59","60","60","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","8th Grade","60","38","0","22","0","1","0","3","0","2","54","0","0","0","8","0","0","0","0","0","60","60","60","52","60","60","60","60","60","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","9th Grade","57","37","0","20","0","0","0","3","0","3","51","4","0","0","8","0","0","0","0","0","53","57","57","49","57","57","57","57","57","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","AllGrades","473","267","0","206","0","11","1","21","0","15","425","14","0","0","68","0","0","11","1","4","459","473","473","405","473","473","462","472","469","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","1st Grade","90","41","0","49","1","0","0","11","0","5","73","9","1","2","48","0","0","3","0","12","81","89","88","42","90","90","87","90","78","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","2nd Grade","99","55","0","44","0","0","1","9","1","5","83","15","0","1","56","0","0","2","0","21","84","99","98","43","99","99","97","99","78","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","3rd Grade","120","55","0","65","2","2","0","13","0","4","99","9","0","2","58","0","0","4","0","27","111","120","118","62","120","120","116","120","93","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","4th Grade","139","51","0","88","0","1","1","10","0","7","120","8","0","4","68","0","0","4","1","27","131","139","135","71","139","139","135","138","112","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","AllGrades","574","254","0","320","4","3","3","52","1","24","487","53","1","13","290","0","0","18","1","118","521","573","561","284","574","574","556","573","456","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Half-day Kindergarten","107","47","0","60","1","0","1","6","0","3","96","12","0","2","47","0","0","4","0","13","95","107","105","60","107","107","103","107","94","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Pre-Kindergarten","19","5","0","14","0","0","0","3","0","0","16","0","0","2","13","0","0","1","0","18","19","19","17","6","19","19","18","19","1","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","5th Grade","138","65","0","73","3","2","0","10","2","6","115","7","0","1","66","0","0","8","3","20","131","138","137","72","138","138","130","135","118","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","6th Grade","156","71","0","85","0","1","0","9","1","6","139","8","1","3","66","0","0","6","4","35","148","155","153","90","156","156","150","152","121","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","7th Grade","143","56","0","87","0","3","0","13","2","5","120","14","1","5","65","0","0","3","2","16","129","142","138","78","143","143","140","141","127","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","8th Grade","144","73","0","71","0","0","1","9","2","2","130","4","1","4","61","0","0","3","1","21","140","143","140","83","144","144","141","143","123","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","AllGrades","581","265","0","316","3","6","1","41","7","19","504","33","3","13","258","0","0","20","10","92","548","578","568","323","581","581","561","571","489","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","5th Grade","133","61","0","72","0","4","1","10","1","7","110","7","0","3","62","0","0","6","0","25","126","133","130","71","133","133","127","133","108","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","6th Grade","123","53","0","70","0","0","2","6","0","8","107","10","0","1","64","1","0","2","5","27","113","123","122","59","122","123","121","118","96","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","7th Grade","141","67","0","74","0","2","2","21","1","8","107","12","1","0","61","1","0","10","1","29","129","140","141","80","140","141","131","140","112","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","8th Grade","130","62","0","68","0","3","1","10","0","11","105","8","2","4","68","2","0","5","2","23","122","128","126","62","128","130","125","128","107","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","AllGrades","527","243","0","284","0","9","6","47","2","34","429","37","3","8","255","4","0","23","8","104","490","524","519","272","523","527","504","519","423","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","1st Grade","146","83","0","63","0","1","0","11","1","8","125","20","0","3","79","0","0","4","0","22","126","146","143","67","146","146","142","146","124","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","2nd Grade","139","56","0","83","0","0","2","8","0","2","127","12","0","0","58","0","0","5","0","30","127","139","139","81","139","139","134","139","109","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","3rd Grade","133","60","0","73","0","2","0","9","0","5","117","15","0","3","72","2","0","5","0","26","118","133","130","61","131","133","128","133","107","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","4th Grade","135","77","0","58","0","1","0","11","0","7","116","5","0","2","70","0","0","5","1","21","130","135","133","65","135","135","130","134","114","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","AllGrades","685","334","0","351","0","6","3","49","1","24","602","66","0","10","331","2","0","22","1","130","619","685","675","354","683","685","663","684","555","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Half-day Kindergarten","114","50","0","64","0","1","0","8","0","2","103","14","0","1","44","0","0","3","0","14","100","114","113","70","114","114","111","114","100","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Pre-Kindergarten","18","8","0","10","0","1","1","2","0","0","14","0","0","1","8","0","0","0","0","17","18","18","17","10","18","18","18","18","1","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","1st Grade","146","73","0","73","0","3","3","12","0","6","122","29","0","2","71","0","0","2","0","29","117","146","144","75","146","146","144","146","117","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","2nd Grade","147","77","0","70","2","8","2","20","0","10","105","39","0","0","65","0","0","3","1","25","108","147","147","82","147","147","144","146","122","2020-05-22T00:00:00.000"
"2011-12","School","Spokane","Educational Service District 101","100001","32360","Cheney School District","100042","5035","HomeWorks","104152","A","8th Grade","6","3","0","3","0","0","0","0","0","1","5","0","0","0","1","0","0","0","0","0","6","6","6","5","6","6","6","6","6","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","3rd Grade","131","55","0","76","0","8","0","15","1","10","97","17","1","6","59","0","0","5","0","30","114","130","125","72","131","131","126","131","101","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","4th Grade","144","70","0","74","1","4","1","9","0","9","120","15","0","5","65","0","0","6","1","24","129","144","139","79","144","144","138","143","120","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","AllGrades","712","358","0","354","3","30","8","66","2","44","559","133","1","17","313","0","0","17","2","119","579","711","695","399","712","712","695","710","593","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Half-day Kindergarten","143","83","0","60","0","7","2","10","1","9","114","33","0","4","53","0","0","1","0","10","110","143","139","90","143","143","142","143","133","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Pre-Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","10th Grade","32","17","0","15","0","0","0","0","0","3","29","3","0","0","8","0","0","0","1","0","29","32","32","24","32","32","32","31","32","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","11th Grade","31","14","0","17","0","1","0","3","0","1","26","0","0","0","9","0","0","0","1","1","31","31","31","22","31","31","31","30","30","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","12th Grade","27","17","0","10","0","0","0","3","0","0","24","0","0","0","8","0","0","0","1","2","27","27","27","19","27","27","27","26","25","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","1st Grade","13","8","0","5","0","0","0","0","0","2","11","1","0","0","3","0","0","1","0","0","12","13","13","10","13","13","12","13","13","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","2nd Grade","14","7","0","7","0","0","0","0","0","2","12","0","0","0","2","0","0","0","0","1","14","14","14","12","14","14","14","14","13","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","3rd Grade","17","12","0","5","0","0","0","3","0","1","13","1","0","0","2","0","0","1","0","1","16","17","17","15","17","17","16","17","16","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","4th Grade","14","10","0","4","1","1","0","1","0","3","8","0","0","0","2","0","0","0","1","1","14","14","14","12","14","14","14","13","13","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","5th Grade","17","10","0","7","0","0","0","0","0","1","16","1","0","0","4","0","0","0","0","0","16","17","17","13","17","17","17","17","17","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","6th Grade","27","16","0","11","0","0","0","2","0","0","25","0","0","0","6","0","0","1","1","1","27","27","27","21","27","27","26","26","26","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","7th Grade","36","23","0","13","0","0","0","3","0","0","33","2","0","0","13","0","0","0","0","3","34","36","36","23","36","36","36","36","33","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","8th Grade","29","15","0","14","0","0","0","1","0","1","27","0","0","0","5","0","0","2","0","1","29","29","29","24","29","29","27","29","28","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","9th Grade","22","7","0","15","0","0","0","2","0","0","20","1","0","0","4","0","0","1","2","0","21","22","22","18","22","22","21","20","22","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","AllGrades","282","158","0","124","1","2","0","18","0","14","247","9","0","0","68","0","0","6","7","12","273","282","282","214","282","282","276","275","270","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","Half-day Kindergarten","3","2","0","1","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","1","3","3","3","1","3","3","3","3","2","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","5th Grade","153","63","0","90","1","6","2","18","0","10","116","13","0","4","61","0","0","4","2","17","140","153","149","92","153","153","149","151","136","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","6th Grade","172","90","0","82","2","8","1","18","1","11","131","13","1","5","72","0","0","4","1","12","159","171","167","100","172","172","168","171","160","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","7th Grade","161","75","0","86","0","6","3","20","1","12","119","12","1","2","74","0","0","1","0","24","149","160","159","87","161","161","160","161","137","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","8th Grade","153","72","0","81","0","9","2","11","1","6","124","5","3","6","72","0","0","5","0","17","148","150","147","81","153","153","148","153","136","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","AllGrades","639","300","0","339","3","29","8","67","3","39","490","43","5","17","279","0","0","14","3","70","596","634","622","360","639","639","625","636","569","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","1st Grade","103","60","0","43","0","2","1","11","0","9","80","26","3","3","57","0","0","3","0","10","77","100","100","46","103","103","100","103","93","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","2nd Grade","99","57","0","42","0","4","0","4","0","8","83","16","0","1","63","0","0","2","2","20","83","99","98","36","99","99","97","97","79","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","3rd Grade","116","52","0","64","2","4","4","10","0","5","91","17","1","5","62","0","0","1","2","15","99","115","111","54","116","116","115","114","101","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","4th Grade","99","48","0","51","2","3","0","11","0","4","79","12","1","0","51","1","0","1","7","18","87","98","99","48","98","99","98","92","81","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","AllGrades","542","278","0","264","4","13","5","54","0","33","433","92","5","11","294","1","0","8","12","84","450","537","531","248","541","542","534","530","458","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","Half-day Kindergarten","114","61","0","53","0","0","0","18","0","7","89","21","0","2","54","0","0","1","1","10","93","114","112","60","114","114","113","113","104","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","Pre-Kindergarten","11","0","0","11","0","0","0","0","0","0","11","0","0","0","7","0","0","0","0","11","11","11","11","4","11","11","11","11","0","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","5th Grade","102","56","0","46","1","2","2","16","1","9","71","5","0","1","49","0","0","3","0","23","97","102","101","53","102","102","99","102","79","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","6th Grade","107","61","0","46","2","8","1","12","0","10","74","5","2","1","51","0","0","4","4","18","102","105","106","56","107","107","103","103","89","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","7th Grade","97","50","0","47","1","1","0","12","1","11","71","3","1","3","37","0","0","2","8","11","94","96","94","60","97","97","95","89","86","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","8th Grade","118","45","0","73","1","6","1","11","0","7","92","3","0","0","52","0","0","2","6","20","115","118","118","66","118","118","116","112","98","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","AllGrades","424","212","0","212","5","17","4","51","2","37","308","16","3","5","189","0","0","11","18","72","408","421","419","235","424","424","413","406","352","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","1st Grade","80","31","0","49","0","8","1","4","0","7","60","13","0","2","29","0","0","2","1","5","67","80","78","51","80","80","78","79","75","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","2nd Grade","98","52","0","46","0","4","2","15","1","7","69","17","1","1","36","0","0","6","1","14","81","97","97","62","98","98","92","97","84","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","3rd Grade","88","48","0","40","0","4","0","6","0","7","71","9","0","2","37","0","0","0","0","18","79","88","86","51","88","88","88","88","70","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","4th Grade","86","47","0","39","1","2","0","6","0","8","69","6","1","3","43","0","0","0","0","15","80","85","83","43","86","86","86","86","71","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","AllGrades","435","215","0","220","1","21","3","45","2","36","327","58","2","10","171","0","0","11","2","60","377","433","425","264","435","435","424","433","375","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","Half-day Kindergarten","83","37","0","46","0","3","0","14","1","7","58","13","0","2","26","0","0","3","0","8","70","83","81","57","83","83","80","83","75","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","10th Grade","335","152","0","183","3","5","8","25","1","16","277","12","3","3","106","2","0","19","8","39","323","332","332","229","333","335","316","327","296","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","11th Grade","353","193","0","160","0","10","6","19","0","13","305","16","1","4","97","0","0","12","10","28","337","352","349","256","353","353","341","343","325","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","12th Grade","320","169","0","151","0","6","4","29","2","9","270","10","3","6","88","0","0","6","10","25","310","317","314","232","320","320","314","310","295","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","9th Grade","381","191","0","190","1","10","4","32","1","30","303","11","6","5","133","0","0","26","10","46","370","375","376","248","381","381","355","371","335","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","AllGrades","1389","705","0","684","4","31","22","105","4","68","1155","49","13","18","424","2","0","63","38","138","1340","1376","1371","965","1387","1389","1326","1351","1251","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","AllGrades","43","12","0","31","0","1","2","2","0","3","35","0","0","1","8","0","0","7","0","30","43","43","42","35","43","43","36","43","13","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","Pre-Kindergarten","43","12","0","31","0","1","2","2","0","3","35","0","0","1","8","0","0","7","0","30","43","43","42","35","43","43","36","43","13","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","10th Grade","83","30","0","53","0","0","2","7","1","3","70","13","2","1","28","0","0","20","3","6","70","81","82","55","83","83","63","80","77","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","11th Grade","82","45","0","37","0","1","1","9","1","0","70","5","0","7","34","0","0","25","3","5","77","82","75","48","82","82","57","79","77","2020-05-22T00:00:00.000"
"2011-12","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","12th Grade","123","64","0","59","0","0","0","8","1","3","111","14","0","8","42","0","0","31","2","5","109","123","115","81","123","123","92","121","118","2020-05-22T00:00:00.000"
