"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","foster_care","non_foster_care","dataasof"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","1st Grade","71","35","0","36","1","1","0","2","0","5","62","13","0","0","20","0","0","2","0","3","58","71","71","51","71","71","69","71","68","0","71","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","2nd Grade","82","42","0","40","0","0","2","5","0","5","70","6","1","0","16","0","0","6","0","2","76","81","82","66","82","82","76","82","80","0","82","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","3rd Grade","69","41","0","28","2","3","0","4","0","3","57","2","0","0","21","0","0","3","1","8","67","69","69","48","69","69","66","68","61","0","69","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","4th Grade","80","44","0","36","0","0","2","1","0","7","70","1","2","0","16","0","0","0","3","5","79","78","80","64","80","80","80","77","75","0","80","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","5th Grade","71","38","0","33","1","1","0","4","0","6","59","2","0","1","18","0","1","5","1","4","69","71","70","53","71","70","66","70","67","0","71","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","6th Grade","72","37","0","35","2","0","1","4","0","5","60","0","1","1","16","0","0","4","3","5","72","71","71","56","72","72","68","69","67","0","72","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","7th Grade","87","45","0","42","0","0","0","6","0","10","71","4","2","4","27","0","0","2","5","6","83","85","83","60","87","87","85","82","81","0","87","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","8th Grade","71","37","0","34","0","1","1","4","0","2","63","3","1","1","22","0","0","7","2","6","68","70","70","49","71","71","64","69","65","0","71","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","9th Grade","88","55","0","33","0","0","0","11","0","4","73","3","1","2","38","0","0","8","2","3","85","87","86","50","88","88","80","86","85","0","88","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","AllGrades","998","525","0","473","8","11","6","59","0","64","850","47","12","20","298","0","3","57","41","60","951","986","978","700","998","995","941","957","938","0","998","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","Kindergarten","53","24","0","29","0","1","0","5","0","3","44","5","0","3","10","0","0","5","0","3","48","53","50","43","53","53","48","53","50","0","53","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","5th Grade","168","81","0","87","0","13","3","19","0","7","126","16","4","3","57","0","0","6","6","25","152","164","165","111","168","168","162","162","143","0","168","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","6th Grade","178","88","0","90","0","7","2","19","1","5","144","21","3","3","64","0","1","2","6","29","157","175","175","114","178","177","176","172","149","0","178","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","7th Grade","155","72","0","83","2","2","1","22","0","11","117","15","6","2","65","0","2","5","7","22","140","149","153","90","155","153","150","148","133","0","155","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","8th Grade","175","94","0","81","1","14","3","25","0","10","122","14","4","0","74","0","3","6","9","22","161","171","175","101","175","172","169","166","153","0","172","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","AllGrades","676","335","0","341","3","36","9","85","1","33","509","66","17","8","260","0","6","19","28","98","610","659","668","416","676","670","657","648","578","0","673","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","1st Grade","67","35","0","32","1","0","0","6","0","5","55","8","0","0","25","0","1","2","0","8","59","67","67","42","67","66","65","67","59","0","67","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","2nd Grade","54","31","0","23","0","0","0","8","1","3","42","7","0","2","24","0","2","1","1","12","47","54","52","30","54","52","53","53","42","0","54","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","3rd Grade","54","24","0","30","0","3","0","5","1","4","41","13","0","1","28","0","0","2","0","10","41","54","53","26","54","54","52","54","44","0","54","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","4th Grade","56","26","0","30","0","1","0","7","0","2","46","8","0","2","31","0","0","4","3","10","48","56","54","25","56","56","52","53","46","0","56","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","5th Grade","49","24","0","25","0","1","0","5","0","4","39","6","0","1","24","0","0","2","1","10","43","49","48","25","49","49","47","48","39","0","47","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","6th Grade","56","23","0","33","0","0","0","12","0","3","41","9","1","5","25","0","0","6","3","10","47","55","51","31","56","56","50","53","46","0","54","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","7th Grade","50","30","0","20","1","0","0","10","0","3","36","5","2","2","35","0","0","2","1","7","45","48","48","15","50","50","48","49","43","0","50","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","8th Grade","40","17","0","23","0","2","0","4","0","2","32","5","1","1","16","0","0","2","2","12","35","39","39","24","40","40","38","38","28","0","40","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","AllGrades","491","236","0","255","2","9","0","62","2","31","385","67","4","18","237","0","6","25","11","109","424","487","473","254","491","485","466","480","382","0","485","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Kindergarten","46","26","0","20","0","2","0","2","0","4","38","6","0","1","21","0","1","3","0","12","40","46","45","25","46","45","43","46","34","0","46","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Pre-Kindergarten","19","0","0","19","0","0","0","3","0","1","15","0","0","3","8","0","2","1","0","18","19","19","16","11","19","17","18","19","1","0","17","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5360","Open Doors Battle Ground","105787","R","11th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","0","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5360","Open Doors Battle Ground","105787","R","12th Grade","16","6","0","10","0","0","1","2","0","2","11","0","0","1","5","0","0","8","1","5","16","16","15","11","16","16","8","15","11","0","16","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5360","Open Doors Battle Ground","105787","R","AllGrades","17","6","0","11","0","0","1","2","0","2","12","0","0","1","5","0","0","9","1","6","17","17","16","12","17","17","8","16","11","0","17","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","5th Grade","133","69","0","64","1","11","5","16","0","7","93","10","5","5","55","0","0","4","5","21","123","128","128","78","133","133","129","128","112","0","132","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","6th Grade","126","60","0","66","1","8","3","22","4","10","78","9","5","4","55","1","2","2","6","19","117","121","122","71","125","124","124","120","107","0","125","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","7th Grade","146","71","0","75","3","17","3","23","2","9","89","10","19","3","49","0","2","8","6","21","136","127","143","97","146","144","138","140","125","0","145","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","8th Grade","137","65","0","72","1","6","2","26","0","11","91","6","6","2","46","1","1","4","6","21","131","131","135","91","136","136","133","131","116","0","133","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","AllGrades","542","265","0","277","6","42","13","87","6","37","351","35","35","14","205","2","5","18","23","82","507","507","528","337","540","537","524","519","460","0","535","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","1st Grade","110","48","0","62","0","4","4","19","2","10","71","26","0","7","46","0","0","7","1","21","84","110","103","64","110","110","103","109","89","0","108","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","2nd Grade","136","60","0","76","0","4","1","19","2","9","101","30","5","4","50","0","1","7","1","9","106","131","132","86","136","135","129","135","127","0","136","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","3rd Grade","98","51","0","47","0","4","0","12","3","5","74","15","2","2","45","0","0","8","2","14","83","96","96","53","98","98","90","96","84","0","97","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","4th Grade","134","66","0","68","2","6","2","17","3","14","90","12","6","4","62","0","1","5","3","17","122","128","130","72","134","133","129","131","117","0","134","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","AllGrades","588","281","0","307","4","21","10","76","10","43","424","108","13","19","242","0","4","34","11","77","480","575","569","346","588","584","554","577","511","0","583","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","Kindergarten","109","55","0","54","2","3","3","9","0","5","87","25","0","2","38","0","2","6","4","15","84","109","107","71","109","107","103","105","94","0","107","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","Pre-Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","1","1","0","1","1","0","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4104","Prairie High School","100643","P","10th Grade","413","199","0","214","2","17","3","54","0","25","312","30","25","6","139","0","2","23","25","51","383","388","407","274","413","411","390","388","362","0","411","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4104","Prairie High School","100643","P","11th Grade","373","183","0","190","4","13","1","59","0","18","278","12","13","9","106","0","4","22","18","44","361","360","364","267","373","369","351","355","329","0","371","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4104","Prairie High School","100643","P","12th Grade","424","205","0","219","2","31","4","59","0","29","299","26","0","8","122","0","2","26","18","45","398","424","416","302","424","422","398","406","379","0","421","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4104","Prairie High School","100643","P","9th Grade","383","185","0","198","2","20","4","46","1","19","291","19","16","7","140","0","4","12","23","55","364","367","376","243","383","379","371","360","328","0","382","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4104","Prairie High School","100643","P","AllGrades","1593","772","0","821","10","81","12","218","1","91","1180","87","54","30","507","0","12","83","84","195","1506","1539","1563","1086","1593","1581","1510","1509","1398","0","1585","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","AllGrades","84","40","0","44","1","1","0","12","0","4","66","0","0","1","23","0","3","11","1","47","84","84","83","61","84","81","73","83","37","0","84","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","Pre-Kindergarten","84","40","0","44","1","1","0","12","0","4","66","0","0","1","23","0","3","11","1","47","84","84","83","61","84","81","73","83","37","0","84","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4450","Summit View High School","100648","A","10th Grade","28","16","0","12","0","1","0","3","0","0","24","3","0","4","17","0","0","3","2","2","25","28","24","11","28","28","25","26","26","0","28","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4450","Summit View High School","100648","A","11th Grade","85","46","0","39","1","0","0","9","0","2","73","3","0","7","38","0","0","11","8","6","82","85","78","47","85","85","74","77","79","0","83","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4450","Summit View High School","100648","A","12th Grade","223","126","0","97","1","2","0","15","2","13","190","3","0","25","118","0","2","50","6","14","220","223","198","105","223","221","173","217","209","0","222","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4450","Summit View High School","100648","A","9th Grade","9","3","0","6","0","0","0","0","0","0","9","4","0","0","5","0","0","0","0","1","5","9","9","4","9","9","9","9","8","0","9","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4450","Summit View High School","100648","A","AllGrades","345","191","0","154","2","3","0","27","2","15","296","13","0","36","178","0","2","64","16","23","332","345","309","167","345","343","281","329","322","0","342","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","5th Grade","113","47","0","66","0","1","0","5","0","6","101","3","1","2","35","0","2","4","3","26","110","112","111","78","113","111","109","110","87","0","113","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","6th Grade","115","52","0","63","0","1","0","14","0","6","94","3","11","0","34","0","0","3","3","14","112","104","115","81","115","115","112","112","101","0","114","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","7th Grade","117","69","0","48","0","0","0","11","0","6","100","3","13","1","33","0","1","5","3","19","114","104","116","84","117","116","112","114","98","0","115","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","8th Grade","118","59","0","59","1","1","0","6","0","5","105","3","7","4","46","0","1","5","2","23","115","111","114","72","118","117","113","116","95","0","116","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","AllGrades","463","227","0","236","1","3","0","36","0","23","400","12","32","7","148","0","4","17","11","82","451","431","456","315","463","459","446","452","381","0","458","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","1st Grade","120","52","0","68","0","0","1","8","0","4","107","10","0","0","36","0","5","1","1","18","110","120","120","84","120","115","119","119","102","0","119","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","2nd Grade","134","60","0","74","1","0","1","12","0","7","113","10","1","1","47","0","3","4","1","32","124","133","133","87","134","131","130","133","102","0","134","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","3rd Grade","87","45","0","42","0","0","0","5","0","7","75","4","2","0","23","0","1","2","2","22","83","85","87","64","87","86","85","85","65","0","87","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","4th Grade","133","70","0","63","0","0","0","9","0","4","120","7","7","1","44","0","1","2","6","27","126","126","132","89","133","132","131","127","106","0","132","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","AllGrades","594","282","0","312","2","0","2","45","0","29","516","36","10","3","186","0","12","14","13","125","558","584","591","408","594","582","580","581","469","0","592","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","Kindergarten","110","51","0","59","1","0","0","11","0","7","91","5","0","1","29","0","2","5","3","16","105","110","109","81","110","108","105","107","94","0","110","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","Pre-Kindergarten","10","4","0","6","0","0","0","0","0","0","10","0","0","0","7","0","0","0","0","10","10","10","10","3","10","10","10","10","0","0","10","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","1st Grade","155","80","0","75","0","1","0","4","0","4","146","1","0","2","60","0","1","4","2","21","154","155","153","95","155","154","151","153","134","0","154","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","2nd Grade","162","68","0","94","0","1","0","3","0","4","154","2","1","1","65","0","2","7","1","30","160","161","161","97","162","160","155","161","132","0","162","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","3rd Grade","140","62","0","78","0","0","0","3","0","2","135","1","6","4","62","0","0","1","3","27","139","134","136","78","140","140","139","137","113","0","138","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","4th Grade","166","77","0","89","0","0","0","3","0","4","159","1","7","1","72","0","1","5","0","23","165","159","165","94","166","165","161","166","143","0","166","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","AllGrades","805","370","0","435","0","2","1","19","0","20","763","8","14","9","315","0","7","21","7","136","797","791","796","490","805","798","784","798","669","0","801","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","Kindergarten","142","74","0","68","0","0","0","4","0","4","134","3","0","1","45","0","1","1","1","13","139","142","141","97","142","141","141","141","129","0","142","2022-04-22T00:00:00.000"
"2017-18","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","Pre-Kindergarten","40","9","0","31","0","0","1","2","0","2","35","0","0","0","11","0","2","3","0","22","40","40","40","29","40","38","37","40","18","0","39","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","1st Grade","86","45","0","41","0","36","6","18","0","2","24","41","3","4","32","0","0","7","3","5","45","83","82","54","86","86","79","83","81","0","86","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","2nd Grade","76","38","0","38","0","28","3","17","0","7","21","32","0","2","34","0","0","5","2","6","44","76","74","42","76","76","71","74","70","0","76","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","3rd Grade","68","36","0","32","1","15","1","23","0","6","22","25","0","3","35","0","0","3","4","9","43","68","65","33","68","68","65","64","59","0","68","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","4th Grade","54","26","0","28","0","16","5","10","0","3","20","13","0","0","24","0","0","6","3","7","41","54","54","30","54","54","48","51","47","0","53","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","5th Grade","50","22","0","28","0","8","3","16","0","7","16","9","0","2","25","0","0","4","1","8","41","50","48","25","50","50","46","49","42","0","50","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","AllGrades","480","243","0","237","1","157","30","129","1","31","131","180","3","15","228","0","0","32","13","47","300","477","465","252","480","480","448","467","433","0","478","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","Kindergarten","84","42","0","42","0","43","6","18","1","1","15","60","0","1","30","0","0","5","0","9","24","84","83","54","84","84","79","84","75","0","83","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","Pre-Kindergarten","62","34","0","28","0","11","6","27","0","5","13","0","0","3","48","0","0","2","0","3","62","62","59","14","62","62","60","62","59","0","62","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","10th Grade","42","19","0","23","0","5","1","4","0","4","28","0","0","0","8","0","0","1","7","15","42","42","42","34","42","42","41","35","27","0","42","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","11th Grade","31","12","0","19","0","5","1","4","0","3","18","1","0","0","2","0","0","0","10","6","30","31","31","29","31","31","31","21","25","0","31","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","12th Grade","32","10","0","22","0","4","0","0","0","4","24","0","0","1","5","0","0","1","5","6","32","32","31","27","32","32","31","27","26","0","32","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","6th Grade","80","41","0","39","1","20","5","12","0","11","31","5","2","0","17","0","0","1","7","16","75","78","80","63","80","80","79","73","64","0","80","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","7th Grade","76","34","0","42","0","15","0","5","1","7","48","0","1","1","8","0","0","2","8","14","76","75","75","68","76","76","74","68","62","0","76","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","8th Grade","76","34","0","42","1","13","6","4","0","8","44","0","1","0","13","0","0","2","14","12","76","75","76","63","76","76","74","62","64","0","76","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","9th Grade","44","14","0","30","0","6","1","3","0","4","30","2","0","0","5","0","0","1","9","15","42","44","44","39","44","44","43","35","29","0","44","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","AllGrades","381","164","0","217","2","68","14","32","1","41","223","8","4","2","58","0","0","8","60","84","373","377","379","323","381","381","373","321","297","0","381","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","10th Grade","411","190","0","221","0","138","6","35","0","35","196","27","36","4","40","0","1","10","33","25","384","375","407","371","411","410","401","378","386","0","411","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","11th Grade","442","211","0","231","2","139","11","32","0","37","220","21","3","3","51","0","0","9","55","31","421","439","439","391","442","442","433","387","411","0","442","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","12th Grade","391","175","0","216","0","117","6","31","1","46","190","21","2","2","44","0","0","12","41","18","370","389","389","347","391","391","379","350","373","0","391","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","9th Grade","335","164","0","171","0","105","9","20","1","40","159","19","18","4","38","0","0","7","27","20","316","317","331","297","335","335","328","308","315","0","334","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","AllGrades","1579","740","0","839","2","499","32","118","2","158","765","88","59","13","173","0","1","38","156","94","1491","1520","1566","1406","1579","1578","1541","1423","1485","0","1578","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","1st Grade","85","43","0","42","0","41","3","7","0","6","28","20","1","0","7","0","0","0","1","12","65","84","85","78","85","85","85","84","73","0","85","2022-04-22T00:00:00.000"
