"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","schooltypecode","gradespan","totalenrollment","numberamericanindianoral","percentamericanindianora","numberasian","percentasian","numberpacificislander","percentpacificislander","numberasianpacificislander","percentasianpacificislander","numberblack","percentblack","numberhispanic","percenthispanic","numberwhite","percentwhite","numbertwoormoreraces","percenttwoormoreraces","numbermales","percentmales","numberfemales","percentfemales","numbermigrant","percentmigrant","numbertransitionalbilingual","percenttransitionalbilingual","numberspecialeducation","percentspecialeducation","numberfreeorreducedpricedmeals","percentfreeorreducedpric","numbersection504","percentsection504","numberfostercare","percentfostercare","studentsperclassroomteacher","avgyearseducationalexperience","numberteacherswithatleas","percentteacherswithatlea"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","4391","Glenwood Elementary","P","K-5","605","1","0.17","9","1.49","3","0.5","12","1.98","3","0.5","40","6.61","494","81.65","55","9.09","318","52.56","287","47.44","0","0","16","2.6","81","13.15","152","24.68","16","2.6","N<10",,"20","10.1","17","54.84"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","4534","Highland Elementary","P","PK-5","674","1","0.15","15","2.23","0","0","15","2.23","9","1.34","62","9.2","526","78.04","61","9.05","338","50.15","336","49.85","0","0","20","2.96","79","11.69","169","25.00","7","1.04","N<10",,"20","14.3","26","78.79"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","2885","Hillcrest Elementary School","P","PK-5","756","3","0.4","27","3.57","2","0.26","29","3.84","13","1.72","148","19.58","510","67.46","53","7.01","399","52.78","357","47.22","3","0.37","84","10.49","201","25.09","324","40.45","15","1.87","N<10",,"21","11.2","23","63.89"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","1753","Homelink","A","K-12","180","0","0","1","0.56","0","0","1","0.56","3","1.67","14","7.78","155","86.11","7","3.89","92","51.11","88","48.89","0","0","5","2.86","6","3.43","48","27.43","7","4","N<10",,"15","9.3","8","66.67"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","3408","Lake Stevens Middle School","P","6-7","649","4","0.62","20","3.08","7","1.08","27","4.16","13","2","100","15.41","457","70.42","48","7.4","349","53.78","300","46.22","1","0.16","19","3.03","127","20.26","232","37.00","23","3.67","N<10",,"17","13.3","28","73.68"
"2013-14","Educational Service District 113","21","Lewis","21301","Pe Ell School District","1925","Trojan Alternative School","A","9-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","2426","Lake Stevens Sr High School","P","10-12","1779","20","1.12","91","5.12","9","0.51","100","5.62","37","2.08","198","11.13","1354","76.11","70","3.93","899","50.53","880","49.47","1","0.06","20","1.17","180","10.54","399","23.36","90","5.27","N<10",,"21","16.4","64","76.19"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","2884","Mt. Pilchuck Elementary School","P","K-5","597","5","0.84","14","2.35","4","0.67","18","3.02","9","1.51","94","15.75","432","72.36","39","6.53","307","51.42","290","48.58","0","0","17","2.89","93","15.79","238","40.41","14","2.38","N<10",,"19","14.8","18","58.06"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","4139","North Lake Middle School","P","6-7","664","3","0.45","28","4.22","5","0.75","33","4.97","16","2.41","61","9.19","514","77.41","37","5.57","348","52.41","316","47.59","0","0","13","1.94","79","11.81","178","26.61","23","3.44","N<10",,"20","14.5","27","79.41"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","4140","Prove High School","A","9-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","4392","Skyline Elementary","P","PK-5","483","0","0","18","3.73","1","0.21","19","3.93","5","1.04","90","18.63","330","68.32","39","8.07","233","48.24","250","51.76","0","0","46","9.2","76","15.2","222","44.40","6","1.2","N<10",,"16","13","20","64.52"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","3753","Sunnycrest Elementary School","P","PK-5","702","0","0","39","5.56","1","0.14","40","5.7","18","2.56","90","12.82","493","70.23","61","8.69","380","54.13","322","45.87","0","0","49","6.82","79","10.99","172","23.92","8","1.11","N<10",,"20","12.3","26","74.29"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","4256","Alcott Elementary","P","K-5","604","0","0","296","49.01","0","0","296","49.01","0","0","20","3.31","275","45.53","13","2.15","310","51.32","294","48.68","0","0","70","11.09","38","6.02","18","2.85","11","1.74","N<10",,"17","11.9","22","62.86"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3548","Audubon Elementary","P","K-5","527","0","0","218","41.37","2","0.38","220","41.75","5","0.95","32","6.07","230","43.64","40","7.59","250","47.44","277","52.56","0","0","98","18.56","40","7.58","30","5.68","13","2.46","N<10",,"16","10.7","20","60.61"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3592","Bell Elementary","P","K-5","348","1","0.29","44","12.64","1","0.29","45","12.93","2","0.57","59","16.95","214","61.49","27","7.76","172","49.43","176","50.57","0","0","61","16.4","66","17.74","99","26.61","10","2.69","N<10",,"17","12.5","12","57.14"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","4532","Blackwell Elementary","P","K-5","387","0","0","65","16.8","2","0.52","67","17.31","1","0.26","26","6.72","261","67.44","32","8.27","205","52.97","182","47.03","0","0","5","1.24","71","17.66","2","0.50","12","2.99","N<10",,"16","16.6","18","75"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","5139","Carson Elementary","P","K-5","447","0","0","91","20.36","0","0","91","20.36","7","1.57","17","3.8","315","70.47","17","3.8","219","48.99","228","51.01","0","0","17","3.74","43","9.45","12","2.64","14","3.08","N<10",,"19","8.3","16","66.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3856","Community School","A","1-5","73","0","0","6","8.22","0","0","6","8.22","0","0","2","2.74","59","80.82","6","8.22","30","41.1","43","58.9","0","0","1","1.37","4","5.48","2","2.74","0","0","N<10",,"12","13.6","5","83.33"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1649","Contractual Schools","A","K-12","14","1","7.14","2","14.29","0","0","2","14.29","1","7.14","3","21.43","7","50","0","0","9","64.29","5","35.71","0","0","0","0","18","94.74","7","36.84","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","4018","Dickinson Elementary","P","K-5","528","1","0.19","114","21.59","2","0.38","116","21.97","5","0.95","68","12.88","308","58.33","30","5.68","292","55.3","236","44.7","0","0","77","14.34","167","31.1","77","14.34","14","2.61","N<10",,"15","12.2","23","63.89"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1658","Discovery School","A","K-5","73","0","0","12","16.44","0","0","12","16.44","0","0","4","5.48","50","68.49","7","9.59","33","45.21","40","54.79","0","0","2","2.78","6","8.33","4","5.56","3","4.17","N<10",,"12","25.1","4","66.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","4439","Eastlake High School","P","9-12","1598","6","0.38","170","10.64","1","0.06","171","10.7","17","1.06","113","7.07","1217","76.16","74","4.63","824","51.56","774","48.44","0","0","5","0.32","173","10.98","88","5.59","100","6.35","N<10",,"18","10.7","61","67.78"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","4424","Einstein Elementary","P","K-5","481","1","0.21","88","18.3","1","0.21","89","18.5","22","4.57","156","32.43","190","39.5","23","4.78","252","52.39","229","47.61","0","0","146","30.48","73","15.24","215","44.89","8","1.67","N<10",,"12","10.1","28","70"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3855","Emerson High School","A","9-12","58","1","1.72","0","0","0","0","0","0","1","1.72","9","15.52","43","74.14","4","6.9","26","44.83","32","55.17","0","0","0","0","27","33.33","27","33.33","14","17.28","N<10",,"5","12.6","6","50"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1688","Emerson K-12","A","K-12","129","0","0","4","3.1","0","0","4","3.1","1","0.78","3","2.33","103","79.84","18","13.95","65","50.39","64","49.61","0","0","0","0","12","8.82","13","9.56","3","2.21","N<10",,"22","12.7","3","50"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1800","Environmental & Adventure School","A","6-8","143","0","0","20","13.99","0","0","20","13.99","1","0.7","5","3.5","111","77.62","6","4.2","76","53.15","67","46.85","0","0","0","0","6","4.2","2","1.40","6","4.2","N<10",,"18","19","5","62.5"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","4148","Evergreen Middle School","P","6-8","779","3","0.39","158","20.28","1","0.13","159","20.41","12","1.54","58","7.45","499","64.06","48","6.16","404","51.86","375","48.14","0","0","11","1.4","102","12.99","79","10.06","49","6.24","N<10",,"18","13.3","30","69.77"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1687","Explorer Community School","A","1-5","69","0","0","15","21.74","0","0","15","21.74","0","0","2","2.9","47","68.12","5","7.25","35","50.72","34","49.28","0","0","3","4.35","10","14.49","1","1.45","5","7.25","N<10",,"9","12.1","3","37.5"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3590","Finn Hill Middle School","P","6-8","551","1","0.18","44","7.99","1","0.18","45","8.17","13","2.36","71","12.89","376","68.24","45","8.17","263","47.73","288","52.27","0","0","8","1.45","88","15.91","145","26.22","15","2.71","N<10",,"15","10.9","19","51.35"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3591","Franklin Elementary","P","K-5","440","0","0","118","26.82","0","0","118","26.82","5","1.14","39","8.86","239","54.32","39","8.86","221","50.23","219","49.77","0","0","25","5.47","41","8.97","38","8.32","11","2.41","N<10",,"17","6.4","8","30.77"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3675","Frost Elementary","P","K-5","408","0","0","45","11.03","1","0.25","46","11.27","9","2.21","105","25.74","211","51.72","37","9.07","212","51.96","196","48.04","0","0","78","19.6","55","13.82","141","35.43","6","1.51","N<10",,"15","16.4","15","55.56"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1804","Futures School","A","9-12","65","3","4.62","5","7.69","0","0","5","7.69","2","3.08","8","12.31","44","67.69","3","4.62","41","63.08","24","36.92","0","0","2","2.78","8","11.11","22","30.56","5","6.94","N<10",,"9","11.4","3","42.86"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","4386","Inglewood Middle School","P","6-8","1127","4","0.35","180","15.97","4","0.35","184","16.33","8","0.71","59","5.24","805","71.43","67","5.94","620","55.01","507","44.99","0","0","8","0.7","121","10.62","50","4.39","57","5","N<10",,"19","12.3","40","66.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1706","International Community School","A","7-12","413","1","0.24","161","38.98","0","0","161","38.98","3","0.73","20","4.84","199","48.18","29","7.02","191","46.25","222","53.75","0","0","2","0.49","11","2.67","10","2.43","18","4.37","N<10",,"20","12.9","16","76.19"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","2796","Juanita Elementary","P","K-5","352","2","0.57","42","11.93","0","0","42","11.93","13","3.69","52","14.77","187","53.13","56","15.91","187","53.13","165","46.88","0","0","50","13.74","71","19.51","100","27.47","5","1.37","N<10",,"15","14.8","12","50"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3771","Juanita High","P","9-12","1321","4","0.3","168","12.72","7","0.53","175","13.25","39","2.95","150","11.36","881","66.69","72","5.45","715","54.13","606","45.87","0","0","39","3.02","205","15.88","345","26.72","46","3.56","N<10",,"16","12.4","54","66.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3922","Kamiakin Middle School","P","6-8","533","1","0.19","115","21.58","7","1.31","122","22.89","11","2.06","91","17.07","268","50.28","40","7.5","279","52.35","254","47.65","0","0","59","11.01","81","15.11","206","38.43","7","1.31","N<10",,"14","11.5","24","61.54"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3704","Keller Elementary","P","K-5","347","2","0.58","44","12.68","2","0.58","46","13.26","17","4.9","51","14.7","197","56.77","34","9.8","170","48.99","177","51.01","0","0","52","14.77","58","16.48","112","31.82","12","3.41","N<10",,"14","9.3","15","62.5"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3941","Kirk Elementary","P","K-5","511","3","0.59","39","7.63","0","0","39","7.63","3","0.59","24","4.7","416","81.41","26","5.09","245","47.95","266","52.05","0","0","15","2.98","37","7.34","36","7.14","6","1.19","N<10",,"17","13.6","21","70"
"2013-14","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","2308","Kirkland Middle School","P","6-8","603","2","0.33","50","8.29","0","0","50","8.29","11","1.82","46","7.63","460","76.29","34","5.64","323","53.57","280","46.43","0","0","5","0.84","79","13.26","79","13.26","31","5.2","N<10",,"16","11.3","21","56.76"
