"_9298","_2019_20","state","_103300","washington_state","multiple","northwest_educational_service","_100009","_31016","arlington_school_district","_100014","_4327","eagle_creek_elementary","_102568","p","latitude","longitude","physicaladdress","mailingaddress","_2","two_way","_243","spanish","_80_20","kindergarten","_3","https_eaglecreek_asd_wednet","_1","districtcountdlschools","districtcountdlprograms","_2020_09_22_09_07_19_770"
"10327","2019-20","School","105535","Clark County Juvenile Detention School","Clark","NULL","NULL","6801","ESD 112 acting as a school district","100003","5290","Clark County Juvenile Detention School","105535","J","45.62997325","-122.6765279","500 West 11th St, Vancouver, Washington, 98660","PO Box 5000, Vancouver, Washington, 98660","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10328","2019-20","School","101459","Clark Elementary","King","Puget Sound Educational Service District 121","100006","17411","Issaquah School District","100111","2738","Clark Elementary","101459","P","47.526308","-122.034847","335 First Avenue SE, ISSAQUAH, Washington, 98027-4315","335 First Avenue SE, ISSAQUAH, Washington, 98027-4315","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10329","2019-20","School","102225","Clarkmoor Elementary School (Closed after 2014-2015 school year)","Pierce","Puget Sound Educational Service District 121","100006","27400","Clover Park School District","100047","3178","Clarkmoor Elementary School (Closed after 2014-2015 school year)","102225","P","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10330","2019-20","School","106426","Clarkston Home Alliance","Asotin","Educational Service District 123","100007","2250","Clarkston School District","100045","5644","Clarkston Home Alliance","106426","A","46.41110194","-117.0582262","1294 Chestnut Street, Clarkston, Washington, 99403","PO Box 70, Clarkston, Washington, 99403","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10331","2019-20","School","101784","Cle Elum Roslyn Elementary","Kittitas","Educational Service District 105","100002","19404","Cle Elum-Roslyn School District","100046","2328","Cle Elum Roslyn Elementary","101784","P","47.20397356","-120.9733401","2696 SR 903, Cle Elum, Washington, 98922-8708","2696 SR 903, Cle Elum, Washington, 98922-8708","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10332","2019-20","School","101785","Cle Elum Roslyn High School","Kittitas","Educational Service District 105","100002","19404","Cle Elum-Roslyn School District","100046","2329","Cle Elum Roslyn High School","101785","P","47.204952","-120.976095","2692 SR 903, Cle Eum, Washington, 98922-8706","2692 SR 903, Cle Eum, Washington, 98922-8706","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10333","2019-20","School","101728","Clear Creek Elementary School","Kitsap","Olympic Educational Service District 114","100005","18401","Central Kitsap School District","100038","4016","Clear Creek Elementary School","101728","P","47.684058","-122.701891","12901 Winter Creek Ave NW, SILVERDALE, Washington, 98383-9662","12901 Winter Creek Ave NW, SILVERDALE, Washington, 98383-9662","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10334","2019-20","School","102384","Clear Lake Elementary School","Skagit","Northwest Educational Service District 189","100009","29101","Sedro-Woolley School District","100230","3403","Clear Lake Elementary School","102384","P","48.464572","-122.233372","23631 Lake Street, Clear Lake, Washington, 98235-0000","PO BOX 128, Clear Lake, Washington, 98235-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10335","2019-20","School","101089","Cleveland High School STEM","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2392","Cleveland High School STEM","101089","P","47.552386","-122.314119","5511 15 AVE S, SEATTLE, Washington, 98108-2823","5511 15 AVE S, SEATTLE, Washington, 98108-2823","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","1/27/2021"
"10336","2019-20","School","101403","CLIP","King","Puget Sound Educational Service District 121","100006","17407","Riverview School District","100222","1756","CLIP","101403","A","47.65226631","-121.908086","32302 NE 50th Street, Carnation, Washington, 98014","32302 NE 50th Street, Carnation, Washington, 98014","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10337","2019-20","School","102291","Clover Creek Elementary","Pierce","Puget Sound Educational Service District 121","100006","27403","Bethel School District","100022","2576","Clover Creek Elementary","102291","P","47.103483","-122.379249","16715 36th Avenue East, Tacoma, Washington, 98446-1399","16715 36th Avenue East, Tacoma, Washington, 98446-1399","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10338","2019-20","School","105892","Clover Park Early Learning Program","Pierce","Puget Sound Educational Service District 121","100006","27400","Clover Park School District","100047","5386","Clover Park Early Learning Program","105892","P","47.165057","-122.491714","10202 Earley Ave SW, Lakewood, Washington, 98499","10202 Earley Ave SW, Lakewood, Washington, 98499","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10339","2019-20","School","102218","Clover Park High School","Pierce","Puget Sound Educational Service District 121","100006","27400","Clover Park School District","100047","2425","Clover Park High School","102218","P","47.157594","-122.519079","11023 Gravelly LK DR SW, Lakewood, Washington, 98499-0000","11023 Gravelly LK DR SW, Lakewood, Washington, 98499-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10340","2019-20","School","103980","Clovis Point Intermediate School","Douglas","North Central Educational Service District 171","100008","9206","Eastmont School District","100072","4590","Clovis Point Intermediate School","103980","P","47.399983","-120.256156","1855 4th St SE, East Wenatchee, Washington, 98802","1855 4th St SE, East Wenatchee, Washington, 98802","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10341","2019-20","School","101359","Clyde Hill Elementary","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2847","Clyde Hill Elementary","101359","P","47.63129112","-122.211759","9601 NE 24th Street, Bellevue, Washington, 98004-2100","9601 NE 24th Street, Bellevue, Washington, 98004-2100","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","6","6","1/27/2021"
"10342","2019-20","School","102774","Colbert Elementary School","Spokane","Educational Service District 101","100001","32354","Mead School District","100144","3562","Colbert Elementary School","102774","P","47.808413","-117.343069","4625 E GREENBLUFF RD, COLBERT, Washington, 99005-9654","4625 E GREENBLUFF RD, COLBERT, Washington, 99005-9654","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10343","2019-20","School","103142","Colfax High School","Whitman","Educational Service District 101","100001","38300","Colfax School District","100048","3366","Colfax High School","103142","P","46.892","-117.3606","1110 N. Morton Street, Colfax, Washington, 99111-2133","1110 N. Morton Street, Colfax, Washington, 99111-2133","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10344","2019-20","School","102552","College Place Elementary","Snohomish","Northwest Educational Service District 189","100009","31015","Edmonds School District","100075","3691","College Place Elementary","102552","P","47.81353","-122.334599","20401 76TH AVE W, LYNNWOOD, Washington, 98036-5898","20401 76TH AVE W, LYNNWOOD, Washington, 98036-5898","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10345","2019-20","School","105789","College Place High School","Walla Walla","Educational Service District 123","100007","36250","College Place School District","100049","5362","College Place High School","105789","P","46.03118516","-118.3874299","1755 S. College Avenue, College Place, Washington, 99362","1755 S. College Avenue, College Place, Washington, 99362","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10346","2019-20","School","102553","College Place Middle School","Snohomish","Northwest Educational Service District 189","100009","31015","Edmonds School District","100075","3754","College Place Middle School","102553","P","47.811396","-122.334522","7501 208TH ST SW, LYNNWOOD, Washington, 98036-5897","7501 208TH ST SW, LYNNWOOD, Washington, 98036-5897","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10347","2019-20","School","106224","College Place Open Doors Program","Walla Walla","Educational Service District 123","100007","36250","College Place School District","100049","5575","College Place Open Doors Program","106224","R","46.03118516","-118.3874299","1755 S College Avenue, College Place, Washington, 99324","1755 S College Avenue, College Place, Washington, 99324","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10348","2019-20","School","102320","Collins Alternative Programs (Closed after 2014-2015 school year)","Pierce","Puget Sound Educational Service District 121","100006","27416","White River School District","100294","1544","Collins Alternative Programs (Closed after 2014-2015 school year)","102320","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10349","2019-20","School","102268","Collins Elementary","Pierce","Puget Sound Educational Service District 121","100006","27402","Franklin Pierce School District","100090","2257","Collins Elementary","102268","P","47.139736","-122.366918","1920 128th Street E, Tacoma, Washington, 98444","1920 128th Street E, Tacoma, Washington, 98444","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10350","2019-20","School","103152","Colton School","Whitman","Educational Service District 101","100001","38306","Colton School District","100050","2588","Colton School","103152","P","46.566456","-117.131007","706 Union, Colton, Washington, 99113-0000","706 Union, Colton, Washington, 99113-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10351","2019-20","School","105523","Columbia Alternative School","Stevens","Educational Service District 101","100001","33206","Columbia (Stevens) School District","100051","5283","Columbia Alternative School","105523","A","48.119856","-118.202896","4961 B Hunters Shop Rd, Hunters, Washington, 99137","PO Box 7, Hunters, Washington, 99137","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10352","2019-20","School","103868","Columbia Basin Secondary School (Closed after 2014-2015 school year)","Grant","North Central Educational Service District 171","100008","13161","Moses Lake School District","100153","4580","Columbia Basin Secondary School (Closed after 2014-2015 school year)","103868","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10353","2019-20","School","105489","Columbia Basin Technical Skills Center","Grant","North Central Educational Service District 171","100008","13161","Moses Lake School District","100153","5273","Columbia Basin Technical Skills Center","105489","V","47.104489","-119.264289","900 E Yonezawa Blvd, Moses Lake , Washington, 98837","900 W Yonezawa Blvd, Moses Lake , Washington, 98837","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10354","2019-20","School","102317","Columbia Crest A-STEM Academy","Pierce","Puget Sound Educational Service District 121","100006","27404","Eatonville School District","100074","2808","Columbia Crest A-STEM Academy","102317","P","46.754261","-122.109796","24503 State Route 706 E, Ashford, Washington, 98304-9703","24503 State Route 706 E, Ashford, Washington, 98304-9703","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10355","2019-20","School","103032","Columbia Elementary","Walla Walla","Educational Service District 123","100007","36400","Columbia (Walla Walla) School District","100052","3613","Columbia Elementary","103032","P","46.20052307","-119.0128404","977 Maple Street, BURBANK, Washington, 99323-0000","755 Maple Street, BURBANK, Washington, 99323-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10356","2019-20","School","102502","Columbia Elementary","Snohomish","Northwest Educational Service District 189","100009","31006","Mukilteo School District","100159","4342","Columbia Elementary","102502","P","47.902631","-122.304275","10520 Harbour Pointe Blvd, Mukilteo, Washington, 98275","10520 Harbour Pointe Blvd, Mukilteo, Washington, 98275","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10357","2019-20","School","103057","Columbia Elementary School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","48.763505","-122.492454","2508 Utter St, Bellingham, Washington, 98225-2799","2508 Utter St, Bellingham, Washington, 98225-2799","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10358","2019-20","School","100461","Columbia Elementary School","Chelan","North Central Educational Service District 171","100008","4246","Wenatchee School District","100290","2301","Columbia Elementary School","100461","P","47.418446","-120.321222","600 ALASKA ST, WENATCHEE, Washington, 98801-0000","600 ALASKA ST, WENATCHEE, Washington, 98801-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","1/27/2021"
"10359","2019-20","School","106249","Columbia Elementary School","Cowlitz","Educational Service District 112","100003","8404","Woodland School District","100302","5599","Columbia Elementary School","106249","P","45.90274868","-122.7533073","600 Bozarth Ave, Woodland, Washington, 98674","600 Bozarth Ave, Woodland, Washington, 98674","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10360","2019-20","School","105633","Columbia Gorge School (Closed after 2015-2016 school year)","Skamania","Educational Service District 112","100003","30303","Stevenson-Carson School District","100256","5318","Columbia Gorge School (Closed after 2015-2016 school year)","105633","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10361","2019-20","School","100674","Columbia Heights Elementary","Cowlitz","Educational Service District 112","100003","8122","Longview School District","100132","3211","Columbia Heights Elementary","100674","P","46.156116","-122.938582","2820 Parkview Drive, Longview, Washington, 98632-5502","2820 Parkview Drive, Longview, Washington, 98632-5502","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10362","2019-20","School","102897","Columbia High And Elementary","Stevens","Educational Service District 101","100001","33206","Columbia (Stevens) School District","100051","3508","Columbia High And Elementary","102897","P","48.119856","-118.202896","4961B Hunters Shop Road, Hunters, Washington, 99137-0007","PO Box 7, Hunters, Washington, 99137-0007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10363","2019-20","School","103033","Columbia High School","Walla Walla","Educational Service District 123","100007","36400","Columbia (Walla Walla) School District","100052","4049","Columbia High School","103033","P","46.20018092","-119.0073536","787 Maple Street, BURBANK, Washington, 99323-0000","755 Maple Street, BURBANK, Washington, 99323-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10364","2019-20","School","101811","Columbia High School","Klickitat","Educational Service District 112","100003","20405","White Salmon Valley School District","100295","2330","Columbia High School","101811","P","45.74162002","-121.494161","1455 NW BRUIN COUNTRY RD, WHITE SALMON, Washington, 98672-0000","PO BOX 1339, WHITE SALMON, Washington, 98672-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10365","2019-20","School","103859","Columbia Junior High School","Pierce","Puget Sound Educational Service District 121","100006","27417","Fife School District","100088","4582","Columbia Junior High School","103859","P","47.231085","-122.355123","2901 54th Avenue E, Tacoma, Washington, 98424-2110","2901 54th Avenue E, Tacoma, Washington, 98424-2110","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10366","2019-20","School","103031","Columbia Middle School","Walla Walla","Educational Service District 123","100007","36400","Columbia (Walla Walla) School District","100052","3012","Columbia Middle School","103031","P","46.20035043","-119.0099754","835 Maple Street, BURBANK, Washington, 99323-0000","755 Maple Street, BURBANK, Washington, 99323-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10367","2019-20","School","100840","Columbia Ridge Elementary","Grant","North Central Educational Service District 171","100008","13165","Ephrata School District","100081","2793","Columbia Ridge Elementary","100840","P","47.317277","-119.539547","60 H SE, EPHRATA, Washington, 98823-0000","60 H SE, EPHRATA, Washington, 98823-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10368","2019-20","School","106405","Columbia River Elementary","Franklin","Educational Service District 123","100007","11001","Pasco School District","100195","5623","Columbia River Elementary","106405","P","46.28565593","-119.2103246","9011 Burns Rd, Pasco, Washington, 99301","9011 Burns Rd, Pasco, Washington, 99301","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","6","6","1/27/2021"
"10369","2019-20","School","106077","Columbia River Gorge Elementary School","Clark","Educational Service District 112","100003","6112","Washougal School District","100286","5494","Columbia River Gorge Elementary School","106077","P","45.57682035","-122.3099629","35300 SE Evergreen Hwy, Washougal, Washington, 98671-6736","35300 SE Evergreen Hwy, Washougal, Washington, 98671-6736","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10370","2019-20","School","100540","Columbia River High","Clark","Educational Service District 112","100003","6037","Vancouver School District","100278","3423","Columbia River High","100540","P","45.694099","-122.679026","800 NW 99TH ST, VANCOUVER, Washington, 98665-7599","800 NW 99TH ST, VANCOUVER, Washington, 98665-7599","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10371","2019-20","School","103999","Columbia Valley Elementary","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","4587","Columbia Valley Elementary","103999","P","45.61247666","-122.4923165","17500 SE Sequoia Cr, Vancouver, Washington, 98683","17500 SE Sequoia Cr, Vancouver, Washington, 98683","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","1/27/2021"
"10372","2019-20","School","100665","Columbia Valley Garden Elem Schl","Cowlitz","Educational Service District 112","100003","8122","Longview School District","100132","2369","Columbia Valley Garden Elem Schl","100665","P","46.154337","-122.957476","2644 30th Avenue, Longview, Washington, 98632-4367","2644 30th Avenue, Longview, Washington, 98632-4367","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10373","2019-20","School","103825","Columbia Virtual Academy","Stevens","Educational Service District 101","100001","33070","Valley School District","100277","1932","Columbia Virtual Academy","103825","A","48.169395","-117.72128","3030 Huffman Road, Valley, Washington, 99181","3030 Huffman Road, Valley, Washington, 99181","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10374","2019-20","School","104957","Columbia Virtual Academy - Kettle Falls","Stevens","Educational Service District 101","100001","33212","Kettle Falls School District","100118","5180","Columbia Virtual Academy - Kettle Falls","104957","A","48.602579","-118.055851","W 105 11th Street, Kettle Falls, Washington, 99141","PO Box 458, Kettle Falls, Washington, 99141","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10375","2019-20","School","104802","Columbia Virtual Academy - Sultan (Closed after 2017-2018 school year)","Snohomish","Northwest Educational Service District 189","100009","31311","Sultan School District","100257","5152","Columbia Virtual Academy - Sultan (Closed after 2017-2018 school year)","104802","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10376","2019-20","School","105543","Columbia Virtual Academy-Cascade (Closed after 2014-2015 school year)","Chelan","North Central Educational Service District 171","100008","4228","Cascade School District","100034","5295","Columbia Virtual Academy-Cascade (Closed after 2014-2015 school year)","105543","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10377","2019-20","School","104817","Columbia Virtual Academy-Orient (Closed after 2017-2018 school year)","Ferry","Educational Service District 101","100001","10065","Orient School District","100188","5155","Columbia Virtual Academy-Orient (Closed after 2017-2018 school year)","104817","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10378","2019-20","School","106310","Colville Fish Hatchery","Stevens","Educational Service District 101","100001","33115","Colville School District","100053","5604","Colville Fish Hatchery","106310","V","48.54765272","-117.8972956","390 N Hofstetter , Colville, Washington, 99114","390 N Hofstetter , Colville, Washington, 99114","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10379","2019-20","School","102886","Colville Junior High School","Stevens","Educational Service District 101","100001","33115","Colville School District","100053","3831","Colville Junior High School","102886","P","48.534968","-117.900262","990 S Cedar St, Colville, Washington, 99114-2632","990 S Cedar St, Colville, Washington, 99114-2632","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10380","2019-20","School","102885","Colville Senior High School","Stevens","Educational Service District 101","100001","33115","Colville School District","100053","3310","Colville Senior High School","102885","P","48.544865","-117.876067","154 Highway 20 E, Colville, Washington, 99114-9246","154 Highway 20 E, Colville, Washington, 99114-9246","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10381","2019-20","School","102079","Comm Based Trans Program","Pierce","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","1585","Comm Based Trans Program","102079","S","47.25636679","-122.4469448","601 S 8th St, Tacoma, Washington, 98405-0000","601 S 8th St, Tacoma, Washington, 98405-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","1/27/2021"
"10382","2019-20","School","101547","Community School","King","Puget Sound Educational Service District 121","100006","17414","Lake Washington School District","100127","3856","Community School","101547","A","47.663747","-122.190876","11133 NE 65th, Kirkland, Washington, 98033-7116","11133 NE 65th, Kirkland, Washington, 98033-7116","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10383","2019-20","School","103227","Compass High School (Closed after 2016-2017 school year)","Yakima","Educational Service District 105","100002","39200","Grandview School District","100096","1645","Compass High School (Closed after 2016-2017 school year)","103227","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10384","2019-20","School","103245","Computer Academy Toppenish High School","Yakima","Educational Service District 105","100002","39202","Toppenish School District","100269","1508","Computer Academy Toppenish High School","103245","A","46.381537","-120.334025","143 WARD RD, TOPPENISH, Washington, 98948-1000","143 WARD RD, TOPPENISH, Washington, 98948-1000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10385","2019-20","School","101064","Concord International School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2199","Concord International School","101064","P","47.523677","-122.324108","723 S CONCORD ST, SEATTLE, Washington, 98108-4641","723 S CONCORD ST, SEATTLE, Washington, 98108-4641","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://concordes.seattleschools.org/","1","5","5","1/27/2021"
"10386","2019-20","School","102358","Concrete Elementary","Skagit","Northwest Educational Service District 189","100009","29011","Concrete School District","100054","2577","Concrete Elementary","102358","P","48.532137","-121.763344","7838 S. Superior Ave, Concrete, Washington, 98237-9340","7838 S. Superior Ave, Concrete, Washington, 98237-9340","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10387","2019-20","School","102361","Concrete High School","Skagit","Northwest Educational Service District 189","100009","29011","Concrete School District","100054","2810","Concrete High School","102361","P","48.5319712","-121.7583597","7830 S. Superior Avenue, Concrete, Washington, 98237-9340","7830 S. Superior Avenue, Concrete, Washington, 98237-9340","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10388","2019-20","School","106007","Connections Academy","Skagit","Northwest Educational Service District 189","100009","29101","Sedro-Woolley School District","100230","5456","Connections Academy","106007","A","48.53191901","-122.2079535","24828 Turning Point Court, Sedro-Woolley, Washington, 98284","24828 Turning Point Court, Sedro-Woolley, Washington, 98284","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10389","2019-20","School","100781","Connell Elem","Franklin","Educational Service District 123","100007","11051","North Franklin School District","100168","2918","Connell Elem","100781","P","46.663905","-118.869588","1001 W. Clark St, Connell, Washington, 99326-0829","PO Box 829, Connell, Washington, 99326-0829","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10390","2019-20","School","100783","Connell High School","Franklin","Educational Service District 123","100007","11051","North Franklin School District","100168","3272","Connell High School","100783","P","46.66246","-118.872719","1100 W. Clark St., Connell, Washington, 99326-0829","PO Box 829, Connell, Washington, 99326-0829","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10391","2019-20","School","100779","Connell Preschool","Franklin","Educational Service District 123","100007","11051","North Franklin School District","100168","1889","Connell Preschool","100779","P","46.66432284","-118.8701289","1100 W. Clark St., Connell, Washington, 99326-0829","PO Box 829, Connell, Washington, 99326-0829","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10392","2019-20","School","102821","Continuous Curriculum School","Spokane","Educational Service District 101","100001","32361","East Valley School District (Spokane)","100070","1712","Continuous Curriculum School","102821","P","47.699878","-117.177173","16924 E WELLESLEY AVE, SPOKANE VALLEY, Washington, 99216-1558","16924 E Wellesley, Spokane, Washington, 99216-1558","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10393","2019-20","School","103229","Contract Learning Center","Yakima","Educational Service District 105","100002","39200","Grandview School District","100096","1776","Contract Learning Center","103229","A","46.255212","-119.914995","913 W 2nd ST, Grandview, Washington, 98930-0000","913 W 2nd ST, Grandview, Washington, 98930-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10394","2019-20","School","102516","Contracted Schools","Snohomish","Northwest Educational Service District 189","100009","31015","Edmonds School District","100075","1830","Contracted Schools","102516","S","47.8135668","-122.3261237","20420 68TH AVE W, LYNNWOOD, Washington, 98036-7400","20420 68TH AVE W, LYNNWOOD, Washington, 98036-7400","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10395","2019-20","School","101513","Contractual Schools","King","Puget Sound Educational Service District 121","100006","17414","Lake Washington School District","100127","1649","Contractual Schools","101513","A","47.67071037","-122.1235165","16250 NE 74th ST, Redmond, Washington, 98052-7817","P.O. Box 97039, Redmond, Washington, 98073-9739","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10396","2019-20","School","102403","Conway School District 317","Skagit","Northwest Educational Service District 189","100009","29317","Conway School District","100055","2578","Conway School District 317","102403","P","48.34042","-122.31878","19710 State Route 534, Mount Vernon, Washington, 98274-8309","19710 State Route 534, Mount Vernon, Washington, 98274-8309","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10397","2019-20","School","102697","Cooper Elementary","Spokane","Educational Service District 101","100001","32081","Spokane School District","100247","2129","Cooper Elementary","102697","P","47.687507","-117.358371","3200 N Ferrall St, Spokane, Washington, 99217-6999","3200 N Ferrall St, Spokane, Washington, 99217-6999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10398","2019-20","School","105326","Cordata Elementary School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","48.80180774","-122.5057526","4420 Aldrich Rd, Bellingham, Washington, 98226-5218","4420 Aldrich Rd, Bellingham, Washington, 98226-5218","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10399","2019-20","School","100903","Cosmopolis Elementary School","Grays Harbor","Capital Region ESD 113","100004","14099","Cosmopolis School District","100056","3326","Cosmopolis Elementary School","100903","P","46.952836","-123.771705","1439 Fourth Street, Cosmopolis, Washington, 98537-0479","P.O. Box 479, Cosmopolis, Washington, 98537-0479","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10400","2019-20","School","101631","Cottage Lake Elementary","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3234","Cottage Lake Elementary","101631","P","47.74493","-122.079217","15940 Avondale RD NE, Woodinville, Washington, 98077-9167","15940 Avondale RD NE, Woodinville, Washington, 98077-9167","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
