"schoolyear","esd","countynumber","county","countydistrictnumber","district","gradetested","readingtotaltestednottested","readingtotalmsp_hspetested","readingmetstandardinclud","readingpercentmetstandar","readingmetstandardwithou","readingpercentmetstandar_1","readingpercentmetstandar_2","readinglevel1","readingpercentlevel1","readinglevel2","readingpercentlevel2","readinglevelbasic","readingpercentlevelbasic","readinglevel3","readingpercentlevel3","readinglevel4","readingpercentlevel4","readingnoscore","readingpercentnoscore","readingnotmet","readingpercentnotmet","readingexcusedabsence","readingexempted","readingwaasport","readingwaasdape","mathtotaltestednottested","mathtotalmsp_hspetested","mathmetstandardincluding","mathpercentmetstandardin","mathmetstandardwithoutprevpass","mathpercentmetstandardwi","mathpercentmetstandardex","mathlevel1","mathpercentlevel1","mathlevel2","mathpercentlevel2","mathlevelbasic","mathpercentlevelbasic","mathlevel3","mathpercentlevel3","mathlevel4","mathpercentlevel4","mathnoscore","mathpercentnoscore","mathnotmet","mathpercentnotmet","mathexcusedabsence","mathexempted","mathwaasport","mathwaasdape","writingtotaltestednottested","writingtotalmsp_hspetested","writingmetstandardinclud","writingpercentmetstandar","writingmetstandardwithou","writingpercentmetstandar_1","writingpercentmetstandar_2","writinglevel1","writingpercentlevel1","writinglevel2","writingpercentlevel2","writinglevelbasic","writingpercentlevelbasic","writinglevel3","writingpercentlevel3","writinglevel4","writingpercentlevel4","writingnoscore","writingpercentnoscore","writingnotmet","writingpercentnotmet","writingexcusedabsence","writingexempted","writingwaasport","writingwaasdape","sciencetotaltestednottested","sciencetotalmsp_hspetested","sciencemetstandardinclud","sciencepercentmetstandar","sciencemetstandardwithou","sciencepercentmetstandar_1","sciencepercentmetstandar_2","sciencelevel1","sciencepercentlevel1","sciencelevel2","sciencepercentlevel2","sciencelevelbasic","sciencepercentlevelbasic","sciencelevel3","sciencepercentlevel3","sciencelevel4","sciencepercentlevel4","sciencenoscore","sciencepercentnoscore","sciencenotmet","sciencepercentnotmet","scienceexcusedabsence","scienceexempted","sciencewaasport","sciencewaasdape","readinglevelindex","mathlevelindex"
"2009-10","North Central Educational Service District 171","4","Chelan","4222","Cashmere School District","6","105","103","66","62.79","66","62.79","64.1","8","7.59","29","27.6","0","0","45","42.79","21","20","2","1.89","39","37.1","0","1","2",,"105","104","61","58","61","58","58.7","23","21.89","20","19","0","0","42","40","19","18","1","0.9","44","41.89","0","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.71","2.52"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","10","1128","1125","918","81.3","917","81.2","81.5","76","6.7","132","11.69","22","1.89","359","31.8","536","47.5","3","0.2","211","18.69","41","22","9",,"1132","1124","486","42.8","485","42.79","43.1","370","32.6","269","23.69","3","0.2","293","25.8","189","16.6","8","0.7","647","57.1","36","23","9",,"1108","1101","970","87.4","969","87.4","88","40","3.6","92","8.3","21","1.8","465","41.89","483","43.5","7","0.6","139","12.5","58","25","9",,"1100","1082","403","36.6","403","36.6","37.2","472","42.89","207","18.8","2","0.1","336","30.5","65","5.9","18","1.6","697","63.29","67","24","9",,"3.15","2.24"
"2009-10","Educational Service District 123","3","Benton","3050","Paterson School District","3","18","18","12","66.59","12","66.59","66.7","4","22.19","2","11.09","0","0","6","33.29","6","33.29","0","0","6","33.29","0","0",,,"18","18","10","55.5","10","55.5","55.6","6","33.29","2","11.09","0","0","7","38.79","3","16.6","0","0","8","44.39","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.77","2.38"
"2009-10","Educational Service District 123","3","Benton","3050","Paterson School District","4","8",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 123","3","Benton","3050","Paterson School District","5","16","16","4","25","4","25","25","6","37.5","6","37.5","0","0","2","12.5","2","12.5","0","0","12","75","0","0",,,"16","16","3","18.69","3","18.69","18.8","10","62.5","3","18.69","0","0","3","18.69","0","0","0","0","13","81.2","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,"2","1.56"
"2009-10","Educational Service District 123","3","Benton","3050","Paterson School District","6","12",,,,,,,,,,,,,,,,,,,,,,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 123","3","Benton","3050","Paterson School District","7","9",,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 123","3","Benton","3050","Paterson School District","8","9",,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","3","107","106","72","67.2","72","67.2","67.9","13","12.09","21","19.6","7","6.5","35","32.7","30","28","1","0.9","35","32.7","0","2",,,"107","105","59","55.1","59","55.1","56.2","26","24.19","20","18.6","0","0","41","38.29","18","16.8","2","1.8","48","44.79","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.61","2.43"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","4","118","117","48","40.6","48","40.6","41","21","17.69","48","40.6","3","2.5","27","22.8","18","15.19","1","0.8","70","59.29","0","1","2",,"118","116","37","31.3","37","31.3","31.9","59","50","20","16.89","1","0.8","28","23.69","8","6.7","2","1.6","81","68.59","0","1","2",,"118","116","38","32.2","38","32.2","32.8","47","39.79","31","26.19","1","0.8","32","27.1","5","4.2","2","1.6","80","67.7","0","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.28","1.82"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","5","109","107","69","63.29","69","63.29","64.5","13","11.9","25","22.89","2","1.8","32","29.3","35","32.1","2","1.8","40","36.6","0","0","1",,"109","107","32","29.3","32","29.3","29.9","42","38.5","33","30.19","0","0","26","23.8","6","5.5","2","1.8","77","70.59","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"109","107","26","23.8","26","23.8","24.3","28","25.6","53","48.6","1","0.9","21","19.19","4","3.6","2","1.8","83","76.09","0","0","1",,"2.74","1.92"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","6","129","128","55","42.6","55","42.6","43","19","14.69","54","41.79","0","0","39","30.19","16","12.4","1","0.7","74","57.29","0","3","1",,"129","128","39","30.19","39","30.19","30.5","47","36.39","42","32.5","0","0","27","20.89","12","9.3","1","0.7","90","69.7","0","3","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.38","2.01"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","7","109","108","51","46.7","51","46.7","47.2","20","18.3","37","33.89","0","0","28","25.6","23","21.1","1","0.9","58","53.2","0","0","1",,"109","107","55","50.39","55","50.39","51.4","29","26.6","23","21.1","2","1.8","40","36.6","13","11.9","2","1.8","54","49.5","0","0","1",,"108","104","62","57.39","62","57.39","59.6","16","14.8","26","24","4","3.7","51","47.2","7","6.4","4","3.7","46","42.5","1","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.47","2.26"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","8","109","109","68","62.29","68","62.29","62.4","18","16.5","23","21.1","3","2.7","32","29.3","33","30.19","0","0","41","37.6","0","2","1",,"110","110","47","42.7","47","42.7","42.7","38","34.5","25","22.69","0","0","30","27.19","17","15.4","0","0","63","57.2","0","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"108","108","48","44.39","48","44.39","44.4","31","28.69","29","26.8","0","0","36","33.29","12","11.09","0","0","60","55.5","2","1","1",,"2.67","2.23"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","10","121","121","100","82.6","100","82.59","82.6","9","7.4","12","9.9","5","4.09","32","26.39","63","52","0","0","21","17.3","1","2",,,"118","118","50","42.3","50","42.29","42.4","36","30.5","32","27.1","1","0.8","33","27.89","16","13.5","0","0","68","57.6","4","2",,,"119","118","109","91.5","109","91.5","92.4","7","5.79","2","1.6","4","3.29","45","37.79","60","50.39","1","0.8","10","8.4","3","2",,,"118","118","50","42.3","50","42.29","42.4","44","37.2","24","20.3","2","1.6","43","36.39","5","4.2","0","0","68","57.6","4","2",,,"3.14","2.22"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","3","66","66","28","42.39","28","42.39","42.4","16","24.19","22","33.29","1","1.5","16","24.19","11","16.6","0","0","38","57.5","0","0",,,"66","66","20","30.3","20","30.3","30.3","27","40.89","19","28.69","0","0","16","24.19","4","6","0","0","46","69.59","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.3","1.95"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","4","74","74","38","51.29","38","51.29","51.4","5","6.7","31","41.79","1","1.3","20","27","17","22.89","0","0","36","48.6","0","1","2",,"74","74","17","22.89","17","22.89","23","33","44.5","24","32.39","0","0","15","20.19","2","2.7","0","0","57","77","0","1","2",,"74","73","26","35.1","26","35.1","35.6","19","25.6","28","37.79","1","1.3","18","24.3","7","9.4","1","1.3","48","64.79","0","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.63","1.81"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","5","70","69","49","70","49","70","71","5","7.09","15","21.39","1","1.39","21","30","27","38.5","1","1.39","21","30","0","0",,,"70","69","44","62.79","44","62.79","63.8","10","14.19","15","21.39","0","0","32","45.7","12","17.1","1","1.39","26","37.1","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","69","29","41.39","29","41.39","42","13","18.5","27","38.5","1","1.39","25","35.7","3","4.2","1","1.39","41","58.5","0","0",,,"2.94","2.62"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","7","70","70","32","45.7","32","45.7","45.7","12","17.1","26","37.1","1","1.39","22","31.39","9","12.8","0","0","38","54.2","0","1",,,"70","70","21","30","21","30","30","29","41.39","20","28.5","0","0","16","22.8","5","7.09","0","0","49","70","0","1",,,"70","70","31","44.2","31","44.2","44.3","10","14.19","29","41.39","0","0","27","38.5","4","5.7","0","0","39","55.7","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.37","1.95"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","8","74","74","43","58.1","43","58.1","58.1","10","13.5","21","28.3","1","1.3","14","18.89","28","37.79","0","0","31","41.79","1","2",,,"74","74","29","39.1","29","39.1","39.2","24","32.39","21","28.3","0","0","24","32.39","5","6.7","0","0","45","60.79","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"75","74","32","42.6","32","42.6","43.2","20","26.6","22","29.3","1","1.3","26","34.6","5","6.59","1","1.3","43","57.29","0","2",,,"2.78","2.13"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","10","80","78","57","71.2","57","71.2","73.1","11","13.69","10","12.5","3","3.7","30","37.5","24","30","2","2.5","23","28.69","2","1","1",,"79","77","17","21.5","17","21.5","22.1","39","49.29","21","26.5","0","0","14","17.69","3","3.7","2","2.5","62","78.4","2","2","1",,"78","77","49","62.8","49","62.79","63.6","8","10.19","20","25.6","6","7.59","34","43.5","9","11.5","1","1.19","29","37.1","4","1","1",,"80","77","24","30","24","30","31.2","36","45","17","21.19","0","0","21","26.19","3","3.7","3","3.7","56","70","1","2","1",,"2.71","1.7"
"2009-10","Educational Service District 123","3","Benton","3116","Prosser School District","3","192","192","146","76","146","76","76","20","10.4","26","13.5","7","3.6","66","34.29","73","38","0","0","46","23.89","0","1","2",,"192","192","116","60.39","116","60.39","60.4","30","15.59","46","23.89","1","0.5","71","36.89","44","22.89","0","0","76","39.5","0","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.92","2.66"
"2009-10","Educational Service District 123","3","Benton","3116","Prosser School District","4","226","226","149","65.9","149","65.9","65.9","22","9.69","55","24.3","8","3.5","89","39.29","52","23","0","0","77","34","0","1","4",,"225","225","92","40.79","92","40.79","40.9","76","33.7","57","25.3","0","0","59","26.19","33","14.59","0","0","133","59.1","1","1","4",,"225","217","122","54.2","122","54.2","56.2","39","17.3","56","24.8","4","1.7","90","40","28","12.4","8","3.5","103","45.7","1","1","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.68","2.21"
"2009-10","Educational Service District 123","3","Benton","3116","Prosser School District","5","209","209","146","69.79","146","69.79","69.9","19","9","44","21","7","3.29","50","23.89","89","42.5","0","0","63","30.1","0","2",,,"209","209","113","54","113","54","54.1","52","24.8","44","21","1","0.4","68","32.5","44","21","0","0","96","45.89","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"209","209","75","35.79","75","35.79","35.9","64","30.6","70","33.39","3","1.39","58","27.69","14","6.59","0","0","134","64.09","0","2",,,"2.93","2.48"
"2009-10","Educational Service District 123","3","Benton","3116","Prosser School District","6","243","242","156","64.09","156","64.09","64.5","34","13.9","52","21.3","2","0.8","103","42.29","51","20.89","1","0.4","87","35.79","0","2","3",,"242","242","110","45.39","110","45.39","45.5","74","30.5","58","23.89","0","0","82","33.79","28","11.5","0","0","132","54.5","1","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.67","2.26"
"2009-10","Educational Service District 123","3","Benton","3116","Prosser School District","7","210","210","127","60.39","127","60.39","60.5","26","12.3","57","27.1","1","0.4","61","29","65","30.89","0","0","83","39.5","0","2","4",,"210","209","119","56.6","119","56.6","56.9","52","24.69","38","18","0","0","83","39.5","36","17.1","1","0.4","91","43.29","0","2","4",,"209","207","149","71.2","149","71.2","72","18","8.59","40","19.1","3","1.39","107","51.1","39","18.6","2","0.9","60","28.69","1","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.77","2.48"
"2009-10","Educational Service District 123","3","Benton","3116","Prosser School District","8","202","202","132","65.29","132","65.29","65.3","27","13.3","43","21.19","3","1.39","57","28.19","72","35.6","0","0","70","34.6","0","2",,,"202","202","122","60.29","122","60.29","60.4","40","19.8","40","19.8","0","0","91","45","31","15.3","0","0","80","39.6","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"202","202","107","52.89","107","52.89","53","39","19.3","56","27.69","4","1.89","77","38.1","26","12.8","0","0","95","47","0","2",,,"2.83","2.56"
"2009-10","Educational Service District 123","3","Benton","3116","Prosser School District","10","221","216","171","77.3","171","77.29","79.2","11","4.9","34","15.3","0","0","65","29.39","106","47.89","5","2.2","50","22.6","0","0","2",,"215","203","77","35.8","77","35.79","37.9","73","33.89","53","24.6","0","0","46","21.3","31","14.4","12","5.5","138","64.09","0","6","2",,"221","208","194","87.7","194","87.7","93.3","4","1.8","10","4.5","1","0.4","65","29.39","128","57.89","13","5.79","27","12.19","0","0","2",,"215","188","76","35.3","76","35.29","40.4","76","35.29","36","16.69","0","0","67","31.1","9","4.09","27","12.5","139","64.59","0","6","2",,"3.15","2.05"
"2009-10","Educational Service District 123","3","Benton","3400","Richland School District","3","780","775","617","79.09","617","79.09","79.6","56","7.09","102","13","1","0.1","230","29.39","386","49.39","5","0.6","163","20.8","0","1","2",,"779","773","541","69.4","541","69.4","70","82","10.5","150","19.19","1","0.1","306","39.2","234","30","6","0.7","238","30.5","1","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.19","2.86"
"2009-10","Educational Service District 123","3","Benton","3400","Richland School District","4","837","830","600","71.59","600","71.59","72.3","47","5.59","183","21.8","1","0.1","336","40.1","263","31.39","7","0.8","237","28.3","0","4","7",,"837","831","474","56.6","474","56.6","57","182","21.69","175","20.89","3","0.3","278","33.2","193","23","6","0.7","363","43.29","0","4","7",,"837","816","542","64.7","542","64.7","66.4","103","12.3","171","20.39","2","0.2","321","38.29","219","26.1","21","2.5","295","35.2","0","4","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.95","2.55"
"2009-10","Educational Service District 123","3","Benton","3400","Richland School District","5","811","803","597","73.59","597","73.59","74.3","76","9.3","130","16","2","0.2","220","27.1","375","46.2","8","0.9","214","26.3","1","0","5",,"811","805","453","55.79","453","55.79","56.3","175","21.5","177","21.8","2","0.2","233","28.69","218","26.8","6","0.7","358","44.1","1","0","5",,,,,,,,,,,,,,,,,,,,,,,,,,,"812","804","341","41.89","341","41.89","42.4","147","18.1","316","38.89","7","0.8","235","28.89","99","12.09","8","0.9","471","58","0","0","5",,"3.07","2.58"
"2009-10","Educational Service District 123","3","Benton","3400","Richland School District","6","822","810","506","61.5","506","61.5","62.5","87","10.5","217","26.3","0","0","326","39.6","180","21.8","12","1.39","316","38.39","0","0","4",,"822","812","365","44.39","365","44.39","45","213","25.89","234","28.39","0","0","269","32.7","96","11.59","10","1.19","457","55.5","0","0","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.69","2.27"
"2009-10","Educational Service District 123","7","Columbia","7002","Dayton School District","6","41","41","19","46.29","19","46.29","46.3","8","19.5","14","34.1","0","0","16","39","3","7.29","0","0","22","53.6","0","0",,,"41","40","8","19.5","8","19.5","20","13","31.69","19","46.29","0","0","7","17","1","2.39","1","2.39","33","80.4","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.34","1.85"
"2009-10","Educational Service District 123","3","Benton","3400","Richland School District","7","779","773","447","57.29","447","57.29","57.8","99","12.69","227","29.1","0","0","215","27.5","232","29.69","6","0.7","332","42.6","2","2","3",,"777","772","414","53.2","414","53.2","53.6","218","28","140","18","0","0","265","34.1","149","19.1","5","0.6","363","46.7","4","2","3",,"780","767","518","66.4","518","66.4","67.5","79","10.09","170","21.69","0","0","337","43.2","181","23.19","13","1.6","262","33.5","1","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.72","2.43"
"2009-10","Educational Service District 123","3","Benton","3400","Richland School District","8","897","879","596","66.4","596","66.4","67.8","110","12.19","173","19.19","0","0","198","22","398","44.29","18","2","301","33.5","0","0","2",,"897","879","383","42.6","383","42.6","43.6","278","30.89","218","24.3","0","0","258","28.69","125","13.9","18","2","514","57.29","0","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"896","880","536","59.79","536","59.79","60.9","138","15.4","206","22.89","0","0","329","36.7","207","23.1","16","1.7","360","40.1","1","0","2",,"2.94","2.21"
"2009-10","Educational Service District 123","3","Benton","3400","Richland School District","10","825","810","647","78.2","645","78.09","79.6","41","4.9","124","15","1","0.1","225","27.19","419","50.7","15","1.8","180","21.8","34","15","2",,"820","802","348","42.3","347","42.29","43.3","233","28.39","222","27","0","0","187","22.8","160","19.5","18","2.1","473","57.6","46","8","2",,"796","776","719","89.9","716","89.9","92.3","11","1.3","49","6.09","1","0.1","325","40.79","390","48.89","20","2.5","80","10","59","19","2",,"807","784","402","49.8","402","49.79","51.3","207","25.6","175","21.6","0","0","314","38.89","88","10.9","23","2.79","405","50.1","60","7","2",,"3.19","2.29"
"2009-10","North Central Educational Service District 171","4","Chelan","4019","Manson School District","3","46","46","24","52.1","24","52.1","52.2","7","15.19","15","32.6","0","0","19","41.29","5","10.8","0","0","22","47.79","0","0",,,"46","46","27","58.6","27","58.6","58.7","11","23.89","8","17.3","0","0","19","41.29","8","17.3","0","0","19","41.29","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.47","2.52"
"2009-10","North Central Educational Service District 171","4","Chelan","4019","Manson School District","4","36","36","21","58.29","21","58.29","58.3","2","5.5","13","36.1","0","0","17","47.2","4","11.09","0","0","15","41.6","0","0",,,"36","36","16","44.39","16","44.39","44.4","9","25","11","30.5","0","0","9","25","7","19.39","0","0","20","55.5","0","0",,,"36","35","13","36.1","13","36.1","37.1","9","25","13","36.1","0","0","12","33.29","1","2.7","1","2.7","23","63.79","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.64","2.39"
"2009-10","North Central Educational Service District 171","4","Chelan","4019","Manson School District","5","55","54","29","52.7","29","52.7","53.7","9","16.3","16","29","0","0","12","21.8","17","30.89","1","1.8","26","47.2","0","1",,,"55","54","29","52.7","29","52.7","53.7","16","29","9","16.3","0","0","22","40","7","12.69","1","1.8","26","47.2","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"55","54","8","14.5","8","14.5","14.8","28","50.89","18","32.7","0","0","6","10.9","2","3.6","1","1.8","47","85.4","0","1",,,"2.63","2.32"
"2009-10","North Central Educational Service District 171","4","Chelan","4019","Manson School District","6","40","40","17","42.5","17","42.5","42.5","8","20","15","37.5","0","0","13","32.5","4","10","0","0","23","57.39","0","0",,,"40","40","14","35","14","35","35","12","30","14","35","0","0","9","22.5","5","12.5","0","0","26","65","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.33","2.18"
"2009-10","North Central Educational Service District 171","4","Chelan","4019","Manson School District","7","48","47","30","62.5","30","62.5","63.8","4","8.3","13","27","0","0","10","20.8","20","41.6","1","2","18","37.5","0","3",,,"48","47","32","66.59","32","66.59","68.1","11","22.89","4","8.3","0","0","18","37.5","14","29.1","1","2","16","33.29","0","3",,,"47","46","26","55.29","26","55.29","56.5","8","17","12","25.5","0","0","20","42.5","6","12.69","1","2.1","21","44.6","1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.91","2.68"
