"openeddate","openedyear","status","practicecode","practicename","businesscategory","naics","naicsname","businessname","businessstreetline1","businessstreetline2","businesscity","businessstate","businesszip","estimatedsavings","practiceid","actualsavings","complaintid","businessid","id","location"
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Kendall Ford of Marysville fka Marysville Ford","PO Box 3469","","Arlington","WA","98223    ","0.00","60","0.00","625707","8969","60000625707",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Financial Planning","523930-Financial Planning",,"Vanguard Compliance Department","PO Box 2600","","Valley Forge","PA","19482-2600","0.00","60","0.00","625575","252096","60000625575",
"2022-09-08T00:00:00.000","2022","Open","025","Refund Policies","Charities","813200-Grantmaking & Giving Services",,"","","","Lewisville","TX","75067    ","0.00","18","0.00","625666","319196","18000625666",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Moving Companies","484210-Moving Companies",,"Belmont Moving and Storage","1280 Old Congress Ave #217","","West Palm Beach","FL","33409    ","0.00","60","0.00","625708","318304","60000625708",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Residential Landlord","531311-Residential property managers (includes landlords)",,"First Western Properties","2940 Fairview Ave E","","Seattle","WA","98102    ","0.00","60","0.00","625573","303065","60000625573",
"2022-09-08T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Retail Sales","443111-Household Appliance Stores",,"Appliance Connection","1870 Bath Ave","","Brooklyn","NY","98087    ","0.00","33","0.00","625686","314081","33000625686",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Health Care","62132-Optometrists",,"Pearle Vision","4051 Tacoma Mall Blvd","","Tacoma","WA","98409    ","0.00","107","0.00","625701","233460","107000625701",
"2022-09-08T00:00:00.000","2022","Open","318","Charge:Service Not Performed/Product not delivered","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Olympia","WA","98501    ","0.00","40","0.00","625591","319166","40000625591",
"2022-09-08T00:00:00.000","2022","Closed","997","Employment Issue","Couriers & Express Delivery Services","492110-Couriers & Express Delivery Services",,"Door Dash","901 Market St Fl 6","","San Francisco","CA","94103    ","0.00","183","0.00","625598","290330","183000625598",
"2022-09-08T00:00:00.000","2022","Open","320","Unsatisfactory Repair/Service","Insurance","524000-Insurance Carriers & Related Activities",,"Assurant","11222 Quail Roost Dr","","Miami","FL","33157    ","0.00","42","0.00","625572","287865","42000625572",
"2022-09-08T00:00:00.000","2022","New","060","Unauthorized Debit","Phishing","993000-Phishing",,"Citibank Presidential Communications","5800 S Corporate Pl","","Sioux Falls","SD","57108    ","0.00","109","0.00","625554","126978","109000625554",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Mudarri Motorsports","13131 NE 124th St","","Kirkland","WA","98034    ","0.00","60","0.00","625581","267824","60000625581",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Repair","811100-Automotive Repair & Maintenance",,"","","","Lacey","WA","98506    ","0.00","60","0.00","625580","319164","60000625580",
"2022-09-08T00:00:00.000","2022","Open","011","Service Protection Plan Issue","Extended Service contract companies","524128-Extended Service contract companies",,"American Auto Shield","1957 Cole Blvd #200","","Lakewood","CO","80401    ","0.00","198","0.00","625350","301872","198000625350",
"2022-09-08T00:00:00.000","2022","Open","030","Data Breach","Financing","522320-Financial Transaction Processing",,"","","","Seattle","WA","98116    ","0.00","115","0.00","625583","303437","115000625583",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Justice, Public Order & Safety","922000-Justice, Public Order & Safety",,"Vancouver Police Department","605 E Evergreen Blvd","","Vancouver","WA","98661    ","0.00","60","0.00","625578","263766","60000625578",
"2022-09-08T00:00:00.000","2022","New","421","Repossession","Collections","561491-Repossession Services",,"Advanced Recovery of Seattle & Tacoma","8602 S 218th St","","Kent","WA","98031    ","0.00","48","0.00","625636","284110","48000625636",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Health Care","621100-Office of Physicians",,"CHI Franciscan Health Systems","1145 Broadway Plaza Ste 1150","MS 07-09","Tacoma","WA","98402-3400","0.00","60","0.00","625698","226919","60000625698",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Government Agencies","920000-Public Administration",,"United States Postal Service","475 L'Enfant Plz","","Washington","DC","20260    ","0.00","60","0.00","625710","121283","60000625710",
"2022-09-08T00:00:00.000","2022","New","320","Unsatisfactory Repair/Service","Retail Sales","452910-Warehouse Clubs & Superstores",,"Costco","999 Lake Dr","","Issaquah","WA","98027    ","0.00","42","0.00","625625","83733","42000625625",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Financing","522320-Financial Transaction Processing",,"","","","Seattle","WA","98116    ","0.00","60","0.00","625583","303437","60000625583",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Rairdon Chrysler Dodge Jeep Ram of Marysville","16610 Smokey Point Blvd","","Arlington","WA","98233    ","0.00","60","0.00","625732","249146","60000625732",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Contractors","233000-General Contracting, building, & developing",,"","","","Spanaway ","WA","98387    ","0.00","60","0.00","625577","319163","60000625577",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Retail Sales","444000-Building materials (incl. plumbing stores), garden",,"Home Depot","2455 Paces Ferry Rd B3","Resolution Expeditor Customer Care B3","Atlanta","GA","30339    ","0.00","60","0.00","625558","80124","60000625558",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Retail Sales","451000-Sporting Goods, Hobby, Book & Music Stores",,"","","","Vancouver","WA","98682    ","0.00","16","0.00","625568","319161","16000625568",
"2022-09-08T00:00:00.000","2022","New","642","Landlord/Tenant - Residential","Residential Landlord","531311-Residential property managers (includes landlords)",,"Williams Investments","2517 Colby Ave","","Everett","WA","98201    ","0.00","159","0.00","625641","229635","159000625641",
"2022-09-08T00:00:00.000","2022","Closed","022","Failure To Adjust/Refund","Travel","561510-Travel Agents",,"Expedia","1111 Expedia Group Way W","","Seattle","WA","98119    ","0.00","16","5170.45","625561","101785","16000625561",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Electronic Equip., Appliance & Component Mfg'ring ","335000-Electronic Equip., Appliance & Component Mfg'ring ",,"","","","Plano","TX","75074    ","0.00","60","0.00","625681","319202","60000625681",
"2022-09-08T00:00:00.000","2022","Closed","320","Unsatisfactory Repair/Service","Travel","561510-Travel Agents",,"Expedia","1111 Expedia Group Way W","","Seattle","WA","98119    ","0.00","42","5170.45","625561","101785","42000625561",
"2022-09-08T00:00:00.000","2022","New","422","Credit/Financing","Auto Sales","441100-Automotive Dealers",,"South Tacoma Mazda","6027 S Tacoma Wy","","Tacoma","WA","98409    ","0.00","49","0.00","625719","210977","49000625719",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Northtown Auto Liquidators","3817 N Division St","","Spokane","WA","99207    ","0.00","60","0.00","625720","234284","60000625720",
"2022-09-08T00:00:00.000","2022","New","996","COVID-19","Travel","721100-Travel Accomodations",,"","","","Bellevue","WA","98004    ","0.00","216","0.00","625646","319188","216000625646",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Telecommunications","513320-Telecommunications/Wireless",,"Verizon Wireless","6955 S Morelos Pl","","Chandler","AZ","85226    ","0.00","107","0.00","625709","208328","107000625709",
"2022-09-08T00:00:00.000","2022","Open","022","Failure To Adjust/Refund","Travel","561520-Tour Operators",,"Viking Cruises","5700 Canoga Ave Ste 200","","Woodland Hills","CA","91367    ","0.00","16","0.00","625570","314669","16000625570",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Health Care","621100-Office of Physicians",,"Kadlec Regional Medical Center","888 Swift Blvd","","Richland","WA","99352-3514","0.00","60","0.00","625582","226080","60000625582",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Mortgage Lending","522390-Real Estate Loan Servicing",,"Wells Fargo CRA Risk Management","Wells Fargo Bank ","PO Box 560947","Charlotte","NC","28256-0947","0.00","60","0.00","625594","203824","60000625594",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Seattle","WA","98178    ","0.00","60","0.00","625711","319216","60000625711",
"2022-09-08T00:00:00.000","2022","New","062","Price Gouging","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","116","0.00","625706","120419","116000625706",
"2022-09-08T00:00:00.000","2022","New","320","Unsatisfactory Repair/Service","Auto Sales","441100-Automotive Dealers",,"Seattle Auto Inc","15703 Hwy 99","","Lynnwood","WA","98087    ","0.00","42","0.00","625556","305503","42000625556",
"2022-09-08T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Auto Sales","441100-Automotive Dealers",,"Maxx Auto Plus","12918 Pacific Ave S","","Tacoma","WA","98444    ","0.00","33","0.00","625689","311447","33000625689",
"2022-09-08T00:00:00.000","2022","Open","320","Unsatisfactory Repair/Service","Insurance","524000-Insurance Carriers & Related Activities",,"","","","St Petersburg","FL","33709    ","0.00","42","0.00","625559","319160","42000625559",
"2022-09-08T00:00:00.000","2022","Open","301","Failure To Deliver/Perform","Promoters of performing arts, sports & similar eve","711300-Promoters of performing arts, sports & similar eve",,"Brown Paper Tickets","220 Nickerson St","","Seattle","WA","98109    ","0.00","33","0.00","625726","234148","33000625726",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Exterminating & pest control Services","561710-Exterminating & pest control Services",,"","","","Seattle","WA","98103    ","0.00","60","0.00","625704","319208","60000625704",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Health Care","621300-Offices of Other Health Professionals",,"CHI Franciscan Health Systems","1145 Broadway Plaza Ste 1150","MS 07-09","Tacoma","WA","98402-3400","0.00","60","0.00","625610","226919","60000625610",
"2022-09-08T00:00:00.000","2022","Closed","022","Failure To Adjust/Refund","Promoters of performing arts, sports & similar eve","711300-Promoters of performing arts, sports & similar eve",,"Brown Paper Tickets","220 Nickerson St","","Seattle","WA","98109    ","0.00","16","0.00","625604","234148","16000625604",
"2022-09-08T00:00:00.000","2022","Open","022","Failure To Adjust/Refund","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Ninacloak","19799 E 36th  Dr","","Aurora","CO","80011    ","0.00","16","0.00","625609","302577","16000625609",
"2022-09-08T00:00:00.000","2022","New","318","Charge:Service Not Performed/Product not delivered","Wood Product Manufacturing","321000-Wood Product Manufacturing",,"","","","Spokane","WA","99202    ","0.00","40","0.00","625602","319172","40000625602",
"2022-09-08T00:00:00.000","2022","Open","998","Governement agency complaint","Government Agencies","920000-Public Administration",,"Attorney General of Ohio","30 Broad St 4th Fl","","Columbus","OH","43215-3428","0.00","179","0.00","625626","292905","179000625626",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Travel","721100-Travel Accomodations",,"","","","Bellevue","WA","98004    ","0.00","107","0.00","625646","319188","107000625646",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Unclassified Establishments","990000-Unclassified Establishments",,"","","","Fife","WA","98424    ","0.00","60","0.00","625605","319173","60000625605",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Travel","561510-Travel Agents",,"Expedia","1111 Expedia Group Way W","","Seattle","WA","98119    ","0.00","16","0.00","625601","101785","16000625601",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"Seattle Appliance Service and Repair","21428 International Blvd Apt B105","","SeaTac","WA","98198-6012","0.00","107","0.00","625576","305272","107000625576",
"2022-09-08T00:00:00.000","2022","Open","022","Failure To Adjust/Refund","Insurance","524000-Insurance Carriers & Related Activities",,"Home Service Club Warranty","305 Broadway Fl 7","","New York","NY","10007    ","0.00","16","0.00","625596","305858","16000625596",
"2022-09-08T00:00:00.000","2022","New","320","Unsatisfactory Repair/Service","Retail Sales","444000-Building materials (incl. plumbing stores), garden",,"Home Depot","2455 Paces Ferry Rd B3","Resolution Expeditor Customer Care B3","Atlanta","GA","30339    ","0.00","42","0.00","625558","80124","42000625558",
"2022-09-08T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"","","","Hawthorne","CA","90250    ","0.00","33","0.00","625669","319198","33000625669",
"2022-09-08T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Electronic Equip., Appliance & Component Mfg'ring ","335000-Electronic Equip., Appliance & Component Mfg'ring ",,"Samsung Electronics America","85 Challenger Rd","","Ridgefield Park","NJ","07660    ","0.00","33","0.00","625691","200595","33000625691",
"2022-09-08T00:00:00.000","2022","Open","301","Failure To Deliver/Perform","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Renton","WA","98057    ","0.00","33","0.00","625677","319200","33000625677",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Telecommunications","513320-Telecommunications/Wireless",,"Visible Wireless","10000 Park Meadows Dr Ste 200","","Lone Tree","CO","80124    ","0.00","60","0.00","625703","311089","60000625703",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Electronic Equip., Appliance & Component Mfg'ring ","335000-Electronic Equip., Appliance & Component Mfg'ring ",,"Samsung Electronics America","85 Challenger Rd","","Ridgefield Park","NJ","07660    ","0.00","107","0.00","625680","200595","107000625680",
"2022-09-08T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","33","0.00","625693","120419","33000625693",
"2022-09-08T00:00:00.000","2022","New","516","Failure To Provide Title/Registration","Financing","522220-Sales financing (installment or short-term business)",,"Nissan Motor Acceptance","PO Box 660360","","Dallas","TX","75266-0360","0.00","54","0.00","625670","8600","54000625670",
"2022-09-08T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Retail Sales","453000-Misc. Stores (incl. florists, office supplies, gif",,"Williams-Sonoma Inc","7755 Polk Ln","","Olive Branch","MS","38654    ","0.00","33","0.00","625690","212350","33000625690",
"2022-09-08T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Auto Sales","441100-Automotive Dealers",,"Car Pros Hyundai Renton","201 S 7th St","","Renton","WA","98057    ","0.00","33","0.00","625673","245780","33000625673",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Health Care","62132-Optometrists",,"Pearle Vision","4051 Tacoma Mall Blvd","","Tacoma","WA","98409    ","0.00","60","0.00","625701","233460","60000625701",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Telecommunications","513320-Telecommunications/Wireless",,"Verizon Wireless","6955 S Morelos Pl","","Chandler","AZ","85226    ","0.00","60","0.00","625709","208328","60000625709",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Bill Pierre Ford","11525 Lake City Way","","Seattle","WA","98125    ","0.00","60","0.00","625730","74745","60000625730",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Promoters of performing arts, sports & similar eve","711300-Promoters of performing arts, sports & similar eve",,"Brown Paper Tickets","220 Nickerson St","","Seattle","WA","98109    ","0.00","60","0.00","625700","234148","60000625700",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Auto Repair","811100-Automotive Repair & Maintenance",,"","","","Lynnwood","WA","98087    ","0.00","16","0.00","625611","319176","16000625611",
"2022-09-08T00:00:00.000","2022","New","303","Questionable Quality Product/Service","Retail Sales","451000-Sporting Goods, Hobby, Book & Music Stores",,"","","","Vancouver","WA","98682    ","0.00","35","0.00","625568","319161","35000625568",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Broadband Providers","513200-Cable Networks & Program Distribution",,"DIRECTV","Office of the President","2260 E Imperial Highway","El Segundo","CA","90245    ","0.00","16","0.00","625574","200461","16000625574",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Repair","811100-Automotive Repair & Maintenance",,"Bankers Auto Rebuild & Towing","405 S 7th St","","Renton","WA","98057    ","0.00","60","0.00","625694","273560","60000625694",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Security Systems (including locksmiths)","561620-Security Systems (including locksmiths)",,"ADT Security/Protection One Alarm Services","1501 Yamato Rd","","Boca Raton","FL","33431    ","0.00","107","0.00","625729","105279","107000625729",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Admin. & support services (office admin., faciliti","560000-Admin. & support services (office admin., faciliti",,"RocketReach LLC","10400 NE 4th St Fl 5 Unit 133","","Bellevue","WA","98004    ","0.00","16","0.00","625724","305463","16000625724",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Moving Companies","484210-Moving Companies",,"","","","Naples","FL","34116    ","0.00","60","0.00","625665","319195","60000625665",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Health Care","622000-Hospitals",,"Swedish Hospital Medical Center","Department of Legal Affairs","747 Broadway","Seattle","WA","98122-4307","0.00","107","0.00","625617","11797","107000625617",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Breeders, Stables and Livestock Boarding","115210-Breeders, Stables and Livestock Boarding",,"","","","Duvall","WA","98019    ","0.00","16","0.00","625655","319191","16000625655",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Automotive Rental & Leasing (includes cars, trucks","532100-Automotive Rental & Leasing (includes cars, trucks",,"","","","San Francisco","CA","94111    ","0.00","60","0.00","625593","319169","60000625593",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"Seattle Appliance Service and Repair","21428 International Blvd Apt B105","","SeaTac","WA","98198-6012","0.00","60","0.00","625576","305272","60000625576",
"2022-09-08T00:00:00.000","2022","Open","627","Privacy Issues","Financing","522320-Financial Transaction Processing",,"","","","Seattle","WA","98116    ","0.00","141","0.00","625583","303437","141000625583",
"2022-09-08T00:00:00.000","2022","Open","412","Alleged criminal activity","Commercial Banking","522110-Commercial Banking",,"KeyBank National Association","127 Public Sq","","Cleveland","OH","44114    ","0.00","196","0.00","625640","94498","196000625640",
"2022-09-08T00:00:00.000","2022","New","412","Alleged criminal activity","Contractors","233000-General Contracting, building, & developing",,"USA Green Builders","879 Rainier Ave N","","Renton","WA","98057-5378","0.00","196","0.00","625712","310343","196000625712",
"2022-09-07T00:00:00.000","2022","New","025","Refund Policies","Auto Sales","441100-Automotive Dealers",,"Burien Nissan","16042 1st Ave S","","Burien","WA","98148    ","0.00","18","0.00","625548","268060","18000625548",
"2022-09-07T00:00:00.000","2022","New","025","Refund Policies","Pet Care Services (except Veterinary)","812910-Pet Care Services (except Veterinary)",,"Dr. Marty Pets","9361 Canoga Ave","","Chatsworth","WA","91311    ","0.00","18","0.00","625529","303418","18000625529",
"2022-09-07T00:00:00.000","2022","Closed","328","Warrany Issue - New Motor Vehicle","Auto Sales","441100-Automotive Dealers",,"","","","","WA","         ","0.00","236","0.00","625497","319128","236000625497",
"2022-09-07T00:00:00.000","2022","New","320","Unsatisfactory Repair/Service","Health Care","622000-Hospitals",,"","","","Pomeroy","WA","99347    ","0.00","42","0.00","625523","319248","42000625523",
"2022-09-07T00:00:00.000","2022","New","319","Unauthorized Repair/Service","Telecommunications","513320-Telecommunications/Wireless",,"Verizon Wireless","6955 S Morelos Pl","","Chandler","AZ","85226    ","0.00","41","0.00","625520","208328","41000625520",
"2022-09-07T00:00:00.000","2022","New","895","Mortgage Servicing Issue","Mortgage Lending","522390-Real Estate Loan Servicing",,"Caliber Home Loans","1308 Wireless Wy","","Oklahoma City","OK","73124    ","0.00","215","0.00","625480","250140","215000625480",
"2022-09-07T00:00:00.000","2022","New","444","Foreclosure Issue","Legal Services","541100-Legal Services- Attorneys",,"Peryea Silver Taylor Law Office","1200 Fifth Ave Ste 1550","","Seattle","WA","98101    ","0.00","155","0.00","625495","317935","155000625495",
"2022-09-07T00:00:00.000","2022","Open","316","Billing Issues","Commercial Banking","522130-Credit Unions",,"Qualstar Credit Union","PO Box 96730","","Bellevue","WA","98009    ","0.00","107","0.00","625155","121957","107000625155",
"2022-09-07T00:00:00.000","2022","Closed","404","Collection Practices","Collections","561440-Collection Agencies",,"Wakefield & Associates","10800 E Bethany Dr Ste 450","","Aurora","CO","80014-2697","0.00","46","0.00","625478","298005","46000625478",
"2022-09-07T00:00:00.000","2022","New","895","Mortgage Servicing Issue","Mortgage Lending","522390-Real Estate Loan Servicing",,"NewRez Financial LLC ","PO Box 10826","","Greenville","SC","29603    ","0.00","215","0.00","625511","271007","215000625511",
"2022-09-07T00:00:00.000","2022","New","627","Privacy Issues","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","141","0.00","625533","215014","141000625533",
"2022-09-07T00:00:00.000","2022","New","895","Mortgage Servicing Issue","Legal Services","541100-Legal Services- Attorneys",,"Peryea Silver Taylor Law Office","1200 Fifth Ave Ste 1550","","Seattle","WA","98101    ","0.00","215","0.00","625495","317935","215000625495",
"2022-09-07T00:00:00.000","2022","Closed","640","Fees","Financing","522320-Financial Transaction Processing",,"","","","","  ","         ","0.00","157","0.00","625498","319129","157000625498",
"2022-09-07T00:00:00.000","2022","New","316","Billing Issues","Telecommunications","513310-Wired Telecommunications Carriers",,"AT&T Office of the President","308 S Akard St Rm 901.05","","Dallas","TX","75202    ","0.00","107","0.00","625473","73666","107000625473",
"2022-09-07T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Telecommunications","513320-Telecommunications/Wireless",,"Tracfone Wireless Inc","9700 NW 112th Ave","","Miami","FL","33178    ","0.00","33","0.00","625508","224237","33000625508",
"2022-09-07T00:00:00.000","2022","Open","301","Failure To Deliver/Perform","Auto Sales","453930-Manufactured Home (Mobile Home) Dealers",,"Homes Direct","3526 Cedardale Rd","","Mount Vernon","WA","98274    ","0.00","33","0.00","625507","248306","33000625507",
"2022-09-07T00:00:00.000","2022","New","104","Non-Fulfillment","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Tacoma","WA","98444    ","0.00","23","0.00","625510","319135","23000625510",
"2022-09-07T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Water, Sewage & Other Systems","221300-Water, Sewage & Other Systems",,"Easton Water District / Kittitas Water District #3","PO Box 68","","Easton","WA","98925    ","0.00","33","0.00","625506","268277","33000625506",
"2022-09-07T00:00:00.000","2022","New","104","Non-Fulfillment","Travel","561510-Travel Agents",,"Expedia","1111 Expedia Group Way W","","Seattle","WA","98119    ","0.00","23","0.00","625521","101785","23000625521",
"2022-09-07T00:00:00.000","2022","Open","301","Failure To Deliver/Perform","Auto Sales","441100-Automotive Dealers",,"Sports Car International","20510 Hwy 99","","Lynnwood","WA","98036    ","0.00","33","0.00","625537","317866","33000625537",
"2022-09-07T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Federal Way","WA","98003    ","0.00","33","0.00","625535","319145","33000625535",
"2022-09-07T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Moving Companies","484210-Moving Companies",,"","","","Streamwood","IL","60107    ","0.00","33","0.00","625534","319144","33000625534",
"2022-09-07T00:00:00.000","2022","Open","301","Failure To Deliver/Perform","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"StubHub Inc","360 Third St Ste 400","","San Francisco","CA","94107    ","0.00","33","0.00","625470","201152","33000625470",
"2022-09-07T00:00:00.000","2022","New","104","Non-Fulfillment","Retail Sales","442110-Furniture stores",,"Mattress Firm","10201 Main St","","Houston","TX","77025-5229","0.00","23","0.00","625504","273384","23000625504",
"2022-09-07T00:00:00.000","2022","Open","627","Privacy Issues","Electronic Equip., Appliance & Component Mfg'ring ","335000-Electronic Equip., Appliance & Component Mfg'ring ",,"Samsung Electronics America","85 Challenger Rd","","Ridgefield Park","NJ","07660    ","0.00","141","0.00","625525","200595","141000625525",
"2022-09-07T00:00:00.000","2022","New","410","Discrimination","Retail Sales","445110-Supermarkets",,"Safeway","1121 124th Ave NE","","Bellevue","WA","98005-2101","0.00","47","0.00","625479","111037","47000625479",
"2022-09-07T00:00:00.000","2022","New","412","Alleged criminal activity","Auto Sales","441100-Automotive Dealers",,"Parker Toyota aka Parker Auto Credit Finance","470 W Kathleen Ave","","Coeur d'Alene","ID","83815    ","0.00","196","0.00","625284","29662","196000625284",
"2022-09-07T00:00:00.000","2022","New","404","Collection Practices","Collections","561440-Collection Agencies",,"","","","Woodstock","GA","30188-1394","0.00","46","0.00","625544","205848","46000625544",
"2022-09-07T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Couriers & Express Delivery Services","492110-Couriers & Express Delivery Services",,"UPS/United Parcel Service","55 Glenlake Pkwy NE Dept #1936","","Atlanta","GA","30328    ","0.00","33","0.00","625550","66873","33000625550",
"2022-09-07T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Retail Sales","443111-Household Appliance Stores",,"Fred's Appliance","2525 N Monroe St","","Spokane","WA","99205    ","0.00","33","0.00","625469","251926","33000625469",
"2022-09-07T00:00:00.000","2022","New","301","Failure To Deliver/Perform","Security Systems (including locksmiths)","561620-Security Systems (including locksmiths)",,"ADT Security/Protection One Alarm Services","1501 Yamato Rd","","Boca Raton","FL","33431    ","0.00","33","0.00","625532","105279","33000625532",
"2022-09-07T00:00:00.000","2022","New","421","Repossession","Auto Sales","441100-Automotive Dealers",,"Parker Toyota aka Parker Auto Credit Finance","470 W Kathleen Ave","","Coeur d'Alene","ID","83815    ","0.00","48","0.00","625284","29662","48000625284",
"2022-09-07T00:00:00.000","2022","Open","316","Billing Issues","Health Care","621100-Office of Physicians",,"Kaiser Permanente Washington","PO Box 35191","","Seattle","WA","98124    ","0.00","107","0.00","625477","71893","107000625477",
"2022-09-07T00:00:00.000","2022","New","316","Billing Issues","Telecommunications","513320-Telecommunications/Wireless",,"Verizon Wireless","6955 S Morelos Pl","","Chandler","AZ","85226    ","0.00","107","0.00","625520","208328","107000625520",
"2022-09-07T00:00:00.000","2022","Closed","301","Failure To Deliver/Perform","Auto Sales","441100-Automotive Dealers",,"Titus-Will Motors - Olympia","2425 Carriage Loop SW","","Olympia","WA","98502    ","0.00","33","0.00","625513","131962","33000625513",
"2022-09-07T00:00:00.000","2022","New","316","Billing Issues","Health Care","622000-Hospitals",,"Swedish Hospital Medical Center","Department of Legal Affairs","747 Broadway","Seattle","WA","98122-4307","0.00","107","0.00","625503","11797","107000625503",
"2022-09-07T00:00:00.000","2022","Open","211","Wireless portability","Telecommunications","513320-Telecommunications/Wireless",,"T-Mobile","PO Box 37380","","Albuquerque","NM","87176    ","0.00","110","0.00","625472","118545","110000625472",
"2022-09-07T00:00:00.000","2022","New","316","Billing Issues","Telecommunications","513320-Telecommunications/Wireless",,"Verizon Wireless","6955 S Morelos Pl","","Chandler","AZ","85226    ","0.00","107","0.00","625509","208328","107000625509",
"2022-09-07T00:00:00.000","2022","Closed","320","Unsatisfactory Repair/Service","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Gold Bar","WA","98251    ","0.00","42","0.00","625276","319066","42000625276",
"2022-09-07T00:00:00.000","2022","New","404","Collection Practices","Health Care","622000-Hospitals",,"Swedish Hospital Medical Center","Department of Legal Affairs","747 Broadway","Seattle","WA","98122-4307","0.00","46","0.00","625503","11797","46000625503",
