"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1939","Bainbridge Special Education Services","103862","S","8th Grade","4","1","0","3","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","0","2022-04-22T00:00:00.000","0","4"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1939","Bainbridge Special Education Services","103862","S","9th Grade","2","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","0","2022-04-22T00:00:00.000","0","2"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1939","Bainbridge Special Education Services","103862","S","AllGrades","30","10","0","20","0","1","0","3","0","2","24","0","1","0","0","0","1","8","1","28","30","29","30","30","30","29","22","29","2","2022-04-22T00:00:00.000","0","30"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1939","Bainbridge Special Education Services","103862","S","Kindergarten","3","1","0","2","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","3","3","3","3","3","3","3","2","3","0","2022-04-22T00:00:00.000","0","3"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1939","Bainbridge Special Education Services","103862","S","Pre-Kindergarten","11","3","0","8","0","1","0","0","0","1","9","0","0","0","0","0","1","4","0","10","11","11","11","11","11","10","7","11","1","2022-04-22T00:00:00.000","0","11"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3552","Capt Johnston Blakely Elem Sch","101693","P","1st Grade","57","32","0","25","0","1","0","1","0","13","42","1","3","0","3","0","2","0","6","14","56","54","57","54","57","55","57","51","43","2022-04-22T00:00:00.000","0","57"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3552","Capt Johnston Blakely Elem Sch","101693","P","2nd Grade","49","25","0","24","1","0","0","7","0","3","38","0","3","0","0","0","3","3","5","8","49","46","49","49","49","46","46","44","41","2022-04-22T00:00:00.000","0","49"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3552","Capt Johnston Blakely Elem Sch","101693","P","3rd Grade","56","25","0","31","0","1","2","2","0","4","47","1","7","0","5","0","2","11","6","9","55","49","56","51","56","54","45","50","47","2022-04-22T00:00:00.000","0","56"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3552","Capt Johnston Blakely Elem Sch","101693","P","4th Grade","68","29","0","39","0","2","1","5","0","6","54","1","18","0","2","0","1","2","10","16","67","50","68","66","68","67","66","58","52","2022-04-22T00:00:00.000","0","68"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3552","Capt Johnston Blakely Elem Sch","101693","P","AllGrades","273","130","0","143","1","5","4","19","0","30","214","5","31","0","13","0","8","20","30","62","268","242","273","260","273","265","253","243","211","2022-04-22T00:00:00.000","0","273"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3552","Capt Johnston Blakely Elem Sch","101693","P","Kindergarten","35","19","0","16","0","1","1","2","0","4","27","2","0","0","3","0","0","3","3","7","33","35","35","32","35","35","32","32","28","2022-04-22T00:00:00.000","0","35"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3552","Capt Johnston Blakely Elem Sch","101693","P","Pre-Kindergarten","8","0","0","8","0","0","0","2","0","0","6","0","0","0","0","0","0","1","0","8","8","8","8","8","8","8","7","8","0","2022-04-22T00:00:00.000","0","8"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3043","Capt. Charles Wilkes Elem School","101691","P","1st Grade","51","21","0","30","0","0","0","2","0","6","43","0","1","0","1","0","0","4","2","11","51","50","51","50","51","51","47","49","40","2022-04-22T00:00:00.000","0","51"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3043","Capt. Charles Wilkes Elem School","101691","P","2nd Grade","57","22","0","35","0","1","1","5","0","7","43","1","5","1","5","0","1","4","4","10","56","52","56","52","57","56","53","53","47","2022-04-22T00:00:00.000","0","57"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3043","Capt. Charles Wilkes Elem School","101691","P","3rd Grade","56","26","0","30","1","0","0","3","1","2","49","0","5","0","1","0","0","5","4","11","56","51","56","55","56","56","51","52","45","2022-04-22T00:00:00.000","0","56"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3043","Capt. Charles Wilkes Elem School","101691","P","4th Grade","66","33","0","33","0","4","0","6","0","5","51","1","17","0","0","0","0","5","11","13","65","49","66","66","66","66","61","55","53","2022-04-22T00:00:00.000","0","66"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3043","Capt. Charles Wilkes Elem School","101691","P","AllGrades","309","134","0","175","1","7","2","21","4","24","250","4","28","2","9","0","5","20","25","65","305","281","307","300","309","304","289","284","244","2022-04-22T00:00:00.000","0","309"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3043","Capt. Charles Wilkes Elem School","101691","P","Kindergarten","66","28","0","38","0","1","0","5","2","4","54","2","0","1","2","0","1","1","2","9","64","66","65","64","66","65","65","64","57","2022-04-22T00:00:00.000","0","66"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","3043","Capt. Charles Wilkes Elem School","101691","P","Pre-Kindergarten","13","4","0","9","0","1","1","0","1","0","10","0","0","0","0","0","3","1","2","11","13","13","13","13","13","10","12","11","2","2022-04-22T00:00:00.000","0","13"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1935","Eagle Harbor High School","103831","A","10th Grade","22","10","0","12","0","0","1","3","1","0","17","2","1","0","8","0","0","0","2","9","20","21","22","14","22","22","22","20","13","2022-04-22T00:00:00.000","0","22"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1935","Eagle Harbor High School","103831","A","11th Grade","32","16","0","16","0","1","0","6","0","1","24","1","2","0","5","0","1","1","5","9","31","30","32","27","32","31","31","27","23","2022-04-22T00:00:00.000","0","32"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1935","Eagle Harbor High School","103831","A","12th Grade","37","18","0","19","0","2","0","4","0","5","26","0","1","0","5","0","1","2","12","10","37","36","37","32","37","36","35","25","27","2022-04-22T00:00:00.000","0","37"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1935","Eagle Harbor High School","103831","A","8th Grade","2","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2022-04-22T00:00:00.000","0","2"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1935","Eagle Harbor High School","103831","A","9th Grade","26","14","0","12","0","1","0","2","0","3","20","0","1","0","4","0","0","0","6","11","26","25","26","22","26","26","26","20","15","2022-04-22T00:00:00.000","0","26"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1935","Eagle Harbor High School","103831","A","AllGrades","119","60","0","59","0","4","1","15","1","9","89","3","5","0","22","0","2","3","25","39","116","114","119","97","119","117","116","94","80","2022-04-22T00:00:00.000","0","119"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","1st Grade","10","8","0","2","0","0","0","0","0","0","10","0","1","0","1","0","1","0","2","2","10","9","10","9","10","9","10","8","8","2022-04-22T00:00:00.000","0","10"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","2nd Grade","13","4","0","9","0","0","0","0","0","1","12","0","0","0","1","0","0","0","1","5","13","13","13","12","13","13","13","12","8","2022-04-22T00:00:00.000","0","13"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","3rd Grade","12","3","0","9","0","0","0","2","0","1","9","0","4","0","1","0","0","1","3","0","12","8","12","11","12","12","11","9","12","2022-04-22T00:00:00.000","0","12"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","4th Grade","12","7","0","5","0","0","0","0","0","1","11","0","2","0","0","0","0","0","0","2","12","10","12","12","12","12","12","12","10","2022-04-22T00:00:00.000","0","12"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","5th Grade","13","9","0","4","0","1","0","0","0","2","10","0","4","0","0","0","0","0","3","1","13","9","13","13","13","13","13","10","12","2022-04-22T00:00:00.000","0","13"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","6th Grade","11","4","1","6","0","0","0","1","0","2","8","0","0","0","1","0","0","0","2","3","11","11","11","10","11","11","11","9","8","2022-04-22T00:00:00.000","0","11"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","7th Grade","7","4","0","3","0","1","0","1","0","0","5","0","0","0","0","0","0","0","1","2","7","7","7","7","7","7","7","6","5","2022-04-22T00:00:00.000","0","7"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","8th Grade","2","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","2","2","2","1","2","2","2","2","1","2022-04-22T00:00:00.000","0","2"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","AllGrades","88","46","1","41","0","4","0","5","0","8","71","1","11","0","6","0","1","3","13","16","87","77","88","82","88","87","85","75","72","2022-04-22T00:00:00.000","0","88"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","Kindergarten","8","6","0","2","0","1","0","1","0","1","5","1","0","0","1","0","0","2","1","0","7","8","8","7","8","8","6","7","8","2022-04-22T00:00:00.000","0","8"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","1st Grade","30","15","0","15","1","1","1","5","0","3","19","3","1","0","3","0","1","9","1","3","27","29","30","27","30","29","21","29","27","2022-04-22T00:00:00.000","0","30"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","2nd Grade","22","14","0","8","0","1","0","1","0","1","19","0","4","0","0","0","1","2","0","3","22","18","22","22","22","21","20","22","19","2022-04-22T00:00:00.000","0","22"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","3rd Grade","18","12","0","6","0","0","1","2","0","1","14","0","3","0","2","0","0","0","2","6","18","15","18","16","18","18","18","16","12","2022-04-22T00:00:00.000","0","18"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","4th Grade","21","8","0","13","0","1","0","1","0","4","15","0","8","0","0","0","0","1","2","3","21","13","21","21","21","21","20","19","18","2022-04-22T00:00:00.000","0","21"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","5th Grade","22","8","0","14","0","1","0","2","0","2","17","0","4","0","3","0","0","0","0","1","22","18","22","19","22","22","22","22","21","2022-04-22T00:00:00.000","0","22"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","6th Grade","20","11","1","8","0","0","0","1","0","2","17","0","4","0","1","0","0","0","3","2","20","16","20","19","20","20","20","17","18","2022-04-22T00:00:00.000","0","20"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","7th Grade","20","7","0","13","0","0","0","0","0","1","19","0","5","0","0","0","0","1","2","1","20","15","20","20","20","20","19","18","19","2022-04-22T00:00:00.000","0","20"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","8th Grade","27","12","1","14","0","0","0","2","0","4","21","0","1","0","3","0","0","0","7","4","27","26","27","24","27","27","27","20","23","2022-04-22T00:00:00.000","0","27"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","AllGrades","197","99","2","96","1","5","2","16","0","21","152","3","30","0","12","0","2","13","18","24","194","167","197","185","197","195","184","179","173","2022-04-22T00:00:00.000","0","197"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","Kindergarten","17","12","0","5","0","1","0","2","0","3","11","0","0","0","0","0","0","0","1","1","17","17","17","17","17","17","17","16","16","2022-04-22T00:00:00.000","0","17"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","1st Grade","56","30","0","26","1","5","1","8","0","10","31","5","2","0","3","0","2","7","3","7","51","54","56","53","56","54","49","53","49","2022-04-22T00:00:00.000","0","56"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","2nd Grade","81","45","0","36","0","4","0","6","0","14","57","2","5","3","8","0","2","12","5","11","79","76","78","73","81","79","69","76","70","2022-04-22T00:00:00.000","0","81"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","3rd Grade","68","39","0","29","0","5","0","7","0","12","44","1","9","0","4","0","3","3","10","10","67","59","68","64","68","65","65","58","58","2022-04-22T00:00:00.000","0","68"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","4th Grade","52","27","0","25","0","1","1","7","1","6","36","1","8","0","10","0","3","4","10","10","51","44","52","42","52","49","48","42","42","2022-04-22T00:00:00.000","0","52"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","AllGrades","315","169","0","146","1","22","2","38","1","48","203","14","24","4","29","0","11","30","30","43","301","291","311","286","315","304","285","285","272","2022-04-22T00:00:00.000","0","315"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","Kindergarten","58","28","0","30","0","7","0","10","0","6","35","5","0","1","4","0","1","4","2","5","53","58","57","54","58","57","54","56","53","2022-04-22T00:00:00.000","0","58"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4542","Sonoji Sakai Intermediate","101696","P","4th Grade","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4542","Sonoji Sakai Intermediate","101696","P","5th Grade","234","109","2","123","1","13","3","23","0","15","179","0","39","3","15","0","6","8","38","28","234","195","231","219","234","228","226","196","206","2022-04-22T00:00:00.000","0","234"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4542","Sonoji Sakai Intermediate","101696","P","6th Grade","213","108","3","102","2","7","0","12","1","19","172","3","47","0","18","0","6","1","33","29","210","166","213","195","213","207","212","180","184","2022-04-22T00:00:00.000","0","213"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4542","Sonoji Sakai Intermediate","101696","P","AllGrades","448","218","5","225","3","20","3","35","1","34","352","3","86","3","33","0","12","9","71","57","445","362","445","415","448","436","439","377","391","2022-04-22T00:00:00.000","0","448"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","7th Grade","249","117","2","130","1","11","1","22","0","21","193","5","49","2","24","0","5","6","38","33","244","200","247","225","249","244","243","211","216","2022-04-22T00:00:00.000","0","249"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","8th Grade","274","134","1","139","1","16","2","28","1","27","199","3","49","0","18","0","8","4","54","25","271","225","274","256","274","266","270","220","249","2022-04-22T00:00:00.000","0","274"
"2020-21","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","AllGrades","523","251","3","269","2","27","3","50","1","48","392","8","98","2","42","0","13","10","92","58","515","425","521","481","523","510","513","431","465","2022-04-22T00:00:00.000","0","523"
"2020-21","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","10th Grade","6","0","0","6","0","0","0","0","0","0","6","0","0","0","0","0","0","1","0","0","6","6","6","6","6","6","5","6","6","2022-04-22T00:00:00.000","0","6"
"2020-21","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","11th Grade","79","18","0","61","1","2","5","6","2","4","59","0","0","0","0","0","1","6","0","0","79","79","79","79","79","78","73","79","79","2022-04-22T00:00:00.000","0","78"
"2020-21","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","12th Grade","296","61","0","235","6","5","31","46","5","17","186","0","0","0","0","1","2","69","0","0","296","296","296","296","295","294","227","296","296","2022-04-22T00:00:00.000","0","292"
"2020-21","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","AllGrades","381","79","0","302","7","7","36","52","7","21","251","0","0","0","0","1","3","76","0","0","381","381","381","381","380","378","305","381","381","2022-04-22T00:00:00.000","0","376"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","5th Grade","115","51","0","64","1","1","0","3","0","1","109","2","10","1","45","0","0","8","4","25","113","105","114","70","115","115","107","111","90","2022-04-22T00:00:00.000","0","113"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","6th Grade","103","46","0","57","1","0","0","3","0","0","99","1","7","0","42","0","0","4","2","22","102","96","103","61","103","103","99","101","81","2022-04-22T00:00:00.000","0","103"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","7th Grade","140","74","0","66","0","0","1","7","1","3","128","0","10","2","45","0","0","4","5","29","140","130","138","95","140","140","136","135","111","2022-04-22T00:00:00.000","0","139"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","8th Grade","95","47","0","48","0","0","0","5","0","3","87","0","4","1","32","0","0","5","5","21","95","91","94","63","95","95","90","90","74","2022-04-22T00:00:00.000","0","95"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","AllGrades","453","218","0","235","2","1","1","18","1","7","423","3","31","4","164","0","0","21","16","97","450","422","449","289","453","453","432","437","356","2022-04-22T00:00:00.000","0","450"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","10th Grade","390","177","0","213","1","4","1","43","1","18","322","13","37","13","129","1","2","15","30","72","377","353","377","261","389","388","375","360","318","2022-04-22T00:00:00.000","0","388"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","11th Grade","358","175","0","183","3","4","3","31","1","14","302","10","28","9","111","1","2","17","15","63","348","330","349","247","357","356","341","343","295","2022-04-22T00:00:00.000","0","356"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","12th Grade","391","188","0","203","4","9","2","27","1","13","335","11","0","15","104","1","3","15","24","63","380","391","376","287","390","388","376","367","328","2022-04-22T00:00:00.000","0","389"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","9th Grade","415","191","1","223","1","6","4","49","0","17","338","9","35","9","127","1","5","20","24","66","406","380","406","288","414","410","395","391","349","2022-04-22T00:00:00.000","0","413"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","AllGrades","1554","731","1","822","9","23","10","150","3","62","1297","43","100","46","471","4","12","67","93","264","1511","1454","1508","1083","1550","1542","1487","1461","1290","2022-04-22T00:00:00.000","0","1546"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","10th Grade","56","22","0","34","0","0","0","2","0","3","51","1","3","0","15","0","0","0","2","0","55","53","56","41","56","56","56","54","56","2022-04-22T00:00:00.000","0","56"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","11th Grade","56","23","0","33","0","3","0","1","0","3","49","3","5","0","11","0","0","0","2","0","53","51","56","45","56","56","56","54","56","2022-04-22T00:00:00.000","0","56"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","12th Grade","46","22","0","24","0","2","0","2","0","3","39","0","0","0","10","0","0","2","1","1","46","46","46","36","46","46","44","45","45","2022-04-22T00:00:00.000","0","46"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","3rd Grade","44","27","0","17","0","0","1","3","0","1","39","4","4","0","14","0","0","0","0","0","40","40","44","30","44","44","44","44","44","2022-04-22T00:00:00.000","0","44"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","4th Grade","47","28","0","19","0","1","1","8","0","2","35","3","6","0","15","0","0","2","0","0","44","41","47","32","47","47","45","47","47","2022-04-22T00:00:00.000","0","47"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","5th Grade","54","31","0","23","1","1","0","5","0","1","46","0","7","0","12","0","1","1","1","0","54","47","54","42","54","53","53","53","54","2022-04-22T00:00:00.000","0","54"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","6th Grade","57","32","0","25","0","5","0","3","0","4","45","2","5","0","9","0","0","2","2","1","55","52","57","48","57","57","55","55","56","2022-04-22T00:00:00.000","0","57"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","7th Grade","58","29","0","29","1","2","0","2","0","5","48","1","4","0","11","0","0","0","2","2","57","54","58","47","58","58","58","56","56","2022-04-22T00:00:00.000","0","58"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","8th Grade","58","32","0","26","0","2","0","1","0","2","53","1","6","0","11","0","0","1","2","0","57","52","58","47","58","58","57","56","58","2022-04-22T00:00:00.000","0","58"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","9th Grade","50","24","0","26","0","1","0","2","0","6","41","0","1","0","8","0","0","0","0","0","50","49","50","42","50","50","50","50","50","2022-04-22T00:00:00.000","0","50"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","AllGrades","526","270","0","256","2","17","2","29","0","30","446","15","41","0","116","0","1","8","12","4","511","485","526","410","526","525","518","514","522","2022-04-22T00:00:00.000","0","526"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","1st Grade","83","36","0","47","1","1","2","8","0","7","64","9","0","0","33","0","0","5","2","12","74","83","83","50","83","83","78","81","71","2022-04-22T00:00:00.000","0","82"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","2nd Grade","82","51","0","31","0","1","1","10","1","9","60","8","0","1","24","1","1","0","0","17","74","82","81","58","81","81","82","82","65","2022-04-22T00:00:00.000","0","81"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","3rd Grade","113","67","0","46","1","3","0","13","0","8","88","8","22","1","33","0","1","3","2","22","105","91","112","80","113","112","110","111","91","2022-04-22T00:00:00.000","0","112"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","4th Grade","127","57","0","70","1","2","0","18","2","8","96","7","29","3","47","0","0","5","3","29","120","98","124","80","127","127","122","124","98","2022-04-22T00:00:00.000","0","127"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","AllGrades","520","266","0","254","3","7","4","67","4","37","398","40","51","7","176","2","3","16","9","106","480","469","513","344","518","517","504","511","414","2022-04-22T00:00:00.000","0","517"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Kindergarten","88","43","0","45","0","0","1","14","1","4","68","8","0","2","31","1","1","3","2","16","80","88","86","57","87","87","85","86","72","2022-04-22T00:00:00.000","0","88"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Pre-Kindergarten","27","12","0","15","0","0","0","4","0","1","22","0","0","0","8","0","0","0","0","10","27","27","27","19","27","27","27","27","17","2022-04-22T00:00:00.000","0","27"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","5th Grade","128","56","0","72","0","0","2","8","0","5","113","5","29","3","37","0","4","5","3","24","123","99","125","91","128","124","123","125","104","2022-04-22T00:00:00.000","0","128"
"2020-21","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","6th Grade","126","61","0","65","0","0","0","13","0","5","108","3","33","0","33","0","2","1","3","22","123","93","126","93","126","124","125","123","104","2022-04-22T00:00:00.000","0","126"
