"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2010-11","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","7th Grade","58","31","0","27","0","1","0","2","0","5","50","0","0","0","13","0","0","2","0","5","58","58","58","45","58","58","56","58","53","2020-05-22T00:00:00.000"
"2010-11","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","8th Grade","44","20","0","24","0","0","0","3","0","1","40","0","0","1","22","0","0","2","0","4","44","44","43","22","44","44","42","44","40","2020-05-22T00:00:00.000"
"2010-11","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","9th Grade","48","19","0","29","0","0","0","3","0","3","42","0","2","0","11","0","0","2","0","5","48","46","48","37","48","48","46","48","43","2020-05-22T00:00:00.000"
"2010-11","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","AllGrades","345","152","0","193","0","4","0","13","0","17","311","0","2","3","103","0","0","15","1","28","345","343","342","242","345","345","330","344","317","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","1st Grade","4","1","0","3","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","1","4","4","4","1","4","4","4","4","3","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","2nd Grade","7","7","0","0","0","0","0","0","0","0","7","0","0","0","3","0","0","1","0","0","7","7","7","4","7","7","6","7","7","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","3rd Grade","4","0","0","4","0","0","0","2","0","0","2","0","0","0","1","0","0","0","0","3","4","4","4","3","4","4","4","4","1","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","4th Grade","6","3","0","3","0","0","0","0","0","0","6","0","0","0","3","0","0","0","0","1","6","6","6","3","6","6","6","6","5","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","5th Grade","5","3","0","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","5","5","5","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","6th Grade","18","3","0","15","0","0","0","2","0","1","15","0","0","0","10","0","0","1","0","3","18","18","18","8","18","18","17","18","15","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","7th Grade","22","11","0","11","0","0","0","0","0","3","19","0","0","0","9","0","0","0","0","2","22","22","22","13","22","22","22","22","20","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","8th Grade","19","8","0","11","0","0","0","1","0","1","17","0","0","0","12","0","0","1","0","1","19","19","19","7","19","19","18","19","18","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","AllGrades","98","45","0","53","0","0","0","6","0","5","87","0","0","0","50","0","0","4","0","11","98","98","98","48","98","98","94","98","87","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","Half-day Kindergarten","7","5","0","2","0","0","0","1","0","0","6","0","0","0","5","0","0","0","0","0","7","7","7","2","7","7","7","7","7","2020-05-22T00:00:00.000"
"2010-11","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","Pre-Kindergarten","6","4","0","2","0","0","0","0","0","0","6","0","0","0","4","0","0","1","0","0","6","6","6","2","6","6","5","6","6","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","10th Grade","203","102","0","101","1","8","7","17","0","0","170","3","2","5","69","0","0","5","7","10","200","201","198","134","203","203","198","196","193","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","11th Grade","205","94","0","111","6","6","6","11","1","0","175","0","3","5","63","0","0","8","5","15","205","202","200","142","205","205","197","200","190","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","12th Grade","210","102","0","108","5","13","2","7","0","0","183","4","1","5","54","0","0","9","6","12","206","209","205","156","210","210","201","204","198","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","9th Grade","215","95","0","120","11","4","1","15","0","0","184","2","0","1","67","0","0","8","10","11","213","215","214","148","215","215","207","205","204","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","AllGrades","833","393","0","440","23","31","16","50","1","0","712","9","6","16","253","0","0","30","28","48","824","827","817","580","833","833","803","805","785","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","7th Grade","216","107","0","109","5","4","2","13","0","0","192","5","1","8","81","0","0","6","7","11","211","215","208","135","216","216","210","209","205","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","8th Grade","222","113","0","109","1","7","2","11","1","0","200","0","3","9","40","0","0","6","5","15","222","219","213","182","222","222","216","217","207","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","AllGrades","438","220","0","218","6","11","4","24","1","0","392","5","4","17","121","0","0","12","12","26","433","434","421","317","438","438","426","426","412","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","10th Grade","3","1","0","2","0","0","0","0","0","0","3","0","0","0","2","0","0","0","1","0","3","3","3","1","3","3","3","2","3","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","11th Grade","14","7","0","7","2","1","0","1","0","0","10","0","0","0","3","0","0","8","1","1","14","14","14","11","14","14","6","13","13","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","12th Grade","21","10","0","11","2","1","0","2","0","0","16","0","0","3","12","0","0","10","1","1","21","21","18","9","21","21","11","20","20","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","AllGrades","38","18","0","20","4","2","0","3","0","0","29","0","0","3","17","0","0","18","3","2","38","38","35","21","38","38","20","35","36","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","1st Grade","46","20","0","26","1","3","1","6","0","0","35","2","0","1","17","0","0","1","0","7","44","46","45","29","46","46","45","46","39","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","2nd Grade","47","22","0","25","1","1","2","0","0","0","43","1","0","1","10","0","0","1","2","9","46","47","46","37","47","47","46","45","38","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","3rd Grade","70","27","0","43","1","4","2","1","0","0","62","1","0","0","24","0","0","3","0","15","69","70","70","46","70","70","67","70","55","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","4th Grade","72","30","0","42","0","2","0","3","0","0","67","0","1","2","22","0","0","3","1","17","72","71","70","50","72","72","69","71","55","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","5th Grade","52","27","0","25","0","5","0","7","0","0","40","1","0","2","18","0","0","1","0","5","51","52","50","34","52","52","51","52","47","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","6th Grade","74","44","0","30","2","2","2","8","0","0","60","1","0","1","27","0","0","0","4","6","73","74","73","47","74","74","74","70","68","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","AllGrades","412","194","0","218","5","19","8","29","0","0","351","7","1","8","142","0","0","12","8","65","405","411","404","270","412","412","400","404","347","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","Half-day Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","Kindergarten","50","24","0","26","0","2","1","4","0","0","43","1","0","1","23","0","0","3","1","6","49","50","49","27","50","50","47","49","44","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3252","Island View Elementary","102395","P","1st Grade","54","22","0","32","1","1","1","5","0","0","46","2","2","2","26","0","0","5","0","10","52","52","52","28","54","54","49","54","44","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3252","Island View Elementary","102395","P","2nd Grade","76","43","0","33","2","2","2","7","0","1","62","4","1","0","34","0","0","4","1","17","72","75","76","42","76","76","72","75","59","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3252","Island View Elementary","102395","P","3rd Grade","79","39","0","40","2","8","3","5","0","0","61","2","0","1","31","0","0","4","2","12","77","79","78","48","79","79","75","77","67","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3252","Island View Elementary","102395","P","4th Grade","63","31","0","32","2","3","1","7","0","0","50","4","0","1","36","0","0","3","1","11","59","63","62","27","63","63","60","62","52","2020-05-22T00:00:00.000"
"2010-11","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3252","Island View Elementary","102395","P","5th Grade","67","33","0","34","1","3","0","5","0","1","57","7","0","4","32","0","0","2","0","5","60","67","63","35","67","67","65","67","62","2020-05-22T00:00:00.000"
