"rowid","schoolyear","organizationlevel","organizationid","organizationname","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","latitude","longitude","physicaladdress","mailingaddress","programdesignid","programdesign","languageid","languageofinstruction","programmodel","dl_lowestgradelevelcode","dl_highestgradelevelcode","duallanguagewebsite","hasdlprogramming","districtcountdlschools","districtcountdlprograms","dataasof"
"12735","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","1147","Othello School District","100192","2902","Lutacaga Elementary","100331","P","46.817917","-119.164046","795 S 7th Ave, Othello, Washington, 99344-1463","795 S 7th Ave, Othello, Washington, 99344-1463","2","Two-way","243","Spanish","50-50","Kindergarten","5","http://www.othelloschools.org/lutacaga/","1","1","1","2021-01-27T00:00:00.000"
"12736","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","11001","Pasco School District","100195","5391","Barbara McClintock STEM Elementary","105897","P","46.279278","-119.169759","5706 Road 60, Pasco, Washington, 99301","5706 Road 60, Pasco, Washington, 99301","2","Two-way","243","Spanish","80-20","Kindergarten","3","https://www.psd1.org/Page/6378","1","6","6","2021-01-27T00:00:00.000"
"12737","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","11001","Pasco School District","100195","5392","Captain Gray STEM Elementary","105898","P","46.240149","-119.103663","1102 N 10th Ave, Pasco, Washington, 99301","1102 N 10th Ave, Pasco, Washington, 99301","2","Two-way","243","Spanish","80-20","Kindergarten","6","https://www.psd1.org/gray","1","6","6","2021-01-27T00:00:00.000"
"12738","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","11001","Pasco School District","100195","3085","Mark Twain Elementary","100764","P","46.24411","-119.142436","1801 N ROAD 40, PASCO, Washington, 99301-2699","1801 N ROAD 40, PASCO, Washington, 99301-2699","2","Two-way","243","Spanish","80-20","Kindergarten","6","https://www.psd1.org/twaines","1","6","6","2021-01-27T00:00:00.000"
"12739","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","11001","Pasco School District","100195","4595","Maya Angelou Elementary","103956","P","46.28163509","-119.1995222","6001 ROAD 84, Pasco, Washington, 99301-6763","6001 ROAD 84, Pasco, Washington, 99301-6763","2","Two-way","243","Spanish","80-20","Kindergarten","6","http://www.psd1.org/domain/539","1","6","6","2021-01-27T00:00:00.000"
"12740","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","11001","Pasco School District","100195","2267","Mcloughlin Middle School","100759","P","46.253901","-119.205039","2803 N ROAD 88, PASCO, Washington, 99301-1691","2803 N ROAD 88, PASCO, Washington, 99301-1691","2","Two-way","243","Spanish","80-20","6","8","http://www.psd1.org/site/Default.aspx?PageID=1238","1","6","6","2021-01-27T00:00:00.000"
"12741","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","11001","Pasco School District","100195","4526","Whittier Elementary","100773","P","46.239814","-119.0768","616 N WEHE AVENUE, PASCO, Washington, 99301-0000","616 N WEHE AVENUE, PASCO, Washington, 99301-0000","2","Two-way","243","Spanish","80-20","Kindergarten","2","https://www.psd1.org/whittieres","1","6","6","2021-01-27T00:00:00.000"
"12742","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","3116","Prosser School District","100205","2195","Keene-Riverview Elementary","100398","P","46.200747","-119.775192","832 Park Ave., Prosser, Washington, 99350-0000","832 Park Ave., Prosser, Washington, 99350-0000","1","One-way","243","Spanish","80-20","Kindergarten","2","http://prosserschools.org/schools","1","3","3","2021-01-27T00:00:00.000"
"12743","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","3116","Prosser School District","100205","3316","Prosser Heights Elementary","100402","P","46.211953","-119.752117","2008 Miller Ave., Prosser, Washington, 99350-1535","2008 Miller Ave., Prosser, Washington, 99350-1535","1","One-way","243","Spanish","80-20","Kindergarten","5","http://prosserhe.ss8.sharpschool.com/","1","3","3","2021-01-27T00:00:00.000"
"12744","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","3116","Prosser School District","100205","2905","Whitstran Elementary","100400","P","46.235228","-119.708617","102101 W. Foisy, Prosser, Washington, 99350-5666","102101 W. Foisy Road, Prosser, Washington, 99350-5666","1","One-way","243","Spanish","80-20","Kindergarten","5","http://prosserwe.ss8.sharpschool.com/","1","3","3","2021-01-27T00:00:00.000"
"12745","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","27003","Puyallup School District","100207","5557","Dessie F Evans Elementary","106206","P","47.1277348","-122.3243067","7911 144th St E, Puyallup, Washington, 98373","7911 144th St E, Puyallup, Washington, 98373","2","Two-way","243","Spanish","90-10","Kindergarten","5","https://eva.puyallup.k12.wa.us/","1","2","2","2021-01-27T00:00:00.000"
"12746","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","27003","Puyallup School District","100207","2870","Karshner Elementary","102047","P","47.197873","-122.312624","1328 8th Ave NW, Puyallup, Washington, 98371-4036","1328 8th Ave NW, Puyallup, Washington, 98371-4036","2","Two-way","243","Spanish","90-10","Kindergarten","5","https://kar.puyallup.k12.wa.us/","1","2","2","2021-01-27T00:00:00.000"
"12747","2020-21","State","103300","Washington State","Multiple","NULL","NULL","5903","Quileute Tribal School District","105979","5430","Quileute Tribal School","105980","Q","47.90841626","-124.6375498","40 Ocean Drive, La Push, Washington, 98350","PO Box 39, La Push, Washington, 98350","1","One-way","219","Quileute","Unknown","Kindergarten","12","https://quileutetribalschool.org/","1","1","1","2021-01-27T00:00:00.000"
"12748","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2070","Beacon Hill International School","101039","P","47.585116","-122.315256","2025 14 AV S, SEATTLE, Washington, 98144-4205","2025 14 AV S, SEATTLE, Washington, 98144-4205","1","One-way","243","Spanish","50-50","Kindergarten","5","http://beaconhilles.seattleschools.org/","1","5","5","2021-01-27T00:00:00.000"
"12749","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2199","Concord International School","101064","P","47.523677","-122.324108","723 S CONCORD ST, SEATTLE, Washington, 98108-4641","723 S CONCORD ST, SEATTLE, Washington, 98108-4641","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://concordes.seattleschools.org/","1","5","5","2021-01-27T00:00:00.000"
"12750","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2839","David T. Denny International Middle School","101107","P","47.53101849","-122.3653763","2601 SW Kenyon St, SEATTLE, Washington, 98126","2601 SW Kenyon St, SEATTLE, Washington, 98126","1","One-way","243","Spanish","50-50","6","8","http://dennyms.seattleschools.org/","1","5","5","2021-01-27T00:00:00.000"
"12751","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3803","Dearborn Park International School","101145","P","47.552323","-122.296283","2820 S ORCAS ST, SEATTLE, Washington, 98108-3066","2820 S ORCAS ST, SEATTLE, Washington, 98108-3066","1","One-way","243","Spanish","50-50","Kindergarten","5","http://dearbornes.seattleschools.org/about/dual_language_immersion_program","1","5","5","2021-01-27T00:00:00.000"
"12752","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3095","Mercer International Middle School","101117","P","47.563903","-122.311187","1600 S COLUMBIAN WY, SEATTLE, Washington, 98108-1565","1600 S COLUMBIAN WY, SEATTLE, Washington, 98108-1565","2","Two-way","243","Spanish","50-50","6","8","https://mercerms.seattleschools.org/academics/international_education","1","5","5","2021-01-27T00:00:00.000"
"12753","2020-21","State","103300","Washington State","Multiple","Educational Service District 105","100002","39119","Selah School District","100231","5383","John Campbell Primary School","105888","P","46.658641","-120.531048","408 North First Street, Selah, Washington, 98942","408 North First Street, Selah, Washington, 98942","2","Two-way","243","Spanish","80-20","1","2","https://www.selahschools.org/Page/64","1","3","3","2021-01-27T00:00:00.000"
"12754","2020-21","State","103300","Washington State","Multiple","Educational Service District 105","100002","39119","Selah School District","100231","5232","Robert Lince Early Learning Center","105293","P","46.65146086","-120.5333639","208 s 3rd st, Selah, Washington, 98942","208 s 3rd st, Selah, Washington, 98942","2","Two-way","243","Spanish","80-20","PreKindergarten","NULL","https://www.selahschools.org/Domain/13","1","3","3","2021-01-27T00:00:00.000"
"12755","2020-21","State","103300","Washington State","Multiple","Educational Service District 105","100002","39119","Selah School District","100231","5384","Selah Intermediate School","105889","P","46.65693225","-120.5483356","1401 West Fremont, Selah, Washington, 98942","1401 West Fremont, Selah, Washington, 98942","2","Two-way","243","Spanish","50-50","3","5","https://www.selahschools.org/Page/13","1","3","3","2021-01-27T00:00:00.000"
"12756","2020-21","State","103300","Washington State","Multiple","Capital Region ESD 113","100004","23309","Shelton School District","100235","2745","Evergreen Elementary School","101912","P","47.215149","-123.109744","900 W. Franklin St., Shelton, Washington, 98584-2551","900 W. Franklin St., Shelton, Washington, 98584-2551","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://www.sheltonschools.org/Evergreen/About/SitePages/DualLanguage.aspx","1","1","1","2021-01-27T00:00:00.000"
"12757","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","17412","Shoreline School District","100236","2990","Briarcrest Elementary","101491","P","47.742285","-122.297769","2715 N.E. 158th Street, Shoreline, Washington, 98155-6443","2715 N.E. 158th Street, Shoreline, Washington, 98155-6443","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://www.shorelineschools.org/domain/1729#calendar9882/20190820/month","1","1","1","2021-01-27T00:00:00.000"
"12758","2020-21","State","103300","Washington State","Multiple","NULL","NULL","18902","Suquamish Tribal Education Department","105768","5319","Chief Kitsap Academy","105634","Q","47.70590277","-122.5823112","15838 Sandy Hook Rd, Poulsbo, Washington, 98370","15838 Sandy Hook Rd, Poulsbo, Washington, 98370","1","One-way","349","Lushootseed","Unknown","6","12","https://suquamish.nsn.us/home/departments/education1/ckacademy/","1","1","1","2021-01-27T00:00:00.000"
"12759","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","2094","Blix Elementary","102102","P","47.222179","-122.412363","1302 E 38th St, Tacoma, Washington, 98404-0000","1302 E 38th St, Tacoma, Washington, 98404-0000","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://www.tacomaschools.org/blix/Pages/default.aspx","1","2","2","2021-01-27T00:00:00.000"
"12760","2020-21","State","103300","Washington State","Multiple","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","2168","Sheridan","102107","P","47.208691","-122.420052","5317 E McKinley Ave, Tacoma, Washington, 98404-0000","5317 E McKinley Ave, Tacoma, Washington, 98404","2","Two-way","243","Spanish","90-10","Kindergarten","5","https://www.tacomaschools.org/sheridan/Pages/default.aspx","1","2","2","2021-01-27T00:00:00.000"
"12761","2020-21","State","103300","Washington State","Multiple","Educational Service District 112","100003","6037","Vancouver School District","100278","3016","Sarah J Anderson Elementary","100535","P","45.695363","-122.648879","2215 NE 104TH ST, VANCOUVER, Washington, 98686-5641","2215 NE 104TH ST, VANCOUVER, Washington, 98686-5641","2","Two-way","243","Spanish","50-50","Kindergarten","5","http://vansd.org/dual-language-program/","1","1","1","2021-01-27T00:00:00.000"
"12762","2020-21","State","103300","Washington State","Multiple","NULL","NULL","34901","WA HE LUT Indian School Agency","106074","5496","Wa He Lut Indian School","106079","Q","47.06766","-122.70305","11110 Conine Ave SE, Olympia, Washington, 98513","11110 Conine Ave SE, Olympia, Washington, 98513","1","One-way","NULL","Quilshootseed","Unknown","Kindergarten","8","http://www.wahelutindianschool.org/","1","1","1","2021-01-27T00:00:00.000"
"12763","2020-21","State","103300","Washington State","Multiple","Educational Service District 123","100007","36140","Walla Walla Public Schools","100283","4193","Center for Children and Families","103023","P","46.056458","-118.352565","1150 W CHESTNUT ST, WALLA WALLA, Washington, 99362-3971","1150 W CHESTNUT ST, WALLA WALLA, Washington, 99362-3971","2","Two-way","243","Spanish","80-20","Kindergarten","NULL","https://www.wwccf.org/","1","6","6","2021-01-27T00:00:00.000"
