"hondpt","honmunicipio","hondistrito","honsegmento","idnum","pais","estratopri","upm","sec","cluster","honcluster","ur","tamano","honidioma","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni6","muni8","muni9","muni10","honmun30","honmun31","honmun32","honmun33","honmun34","honmun35","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b46","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","honvb3","vb4","vb8","vb6","vb10","honvb11","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","honetid","honetida","honleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","ti"
"1","101","27","27","236","4","401","101","0","27","0","1","1","1","2006-07-21T12:11:46.000","18","1","5.0","4.0","14.0","32.0","32.0","1","1.0","4.0","4.0","4.0","2.0","4.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"2","4.0","3.0","4.0","4.0","4.0","3.0","3.0","3.0","2.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0",,,"1.0","1.0","1.0","2.0","2.0","3.0","3.0","2.0",,,,,"2.0","2.0","1.0","2.0","1.0",,,"1.0","1.0","2.0","1.0","2.0","2.0",,,,"2.0","3.0","3.0","4.0","2.0","2.0","1.0","1.0",,,,"4.0","4.0","4.0","5.0","3.0","7.0","2.0","1.0","1.0","2.0","6.0","7.0","4.0","7.0","7.0","6.0","7.0","5.0","7.0","3.0","4.0","1.0","3.0","6.0","3.0","7.0","7.0","6.0","4.0","4.0","4.0","6.0","4.0","4.0","2.0","8.0","9.0","3.0","2.0","3.0","1.0","1.0","9.0","1.0","1.0","2.0","8.0","5.0","5.0","3.0","4.0","4.0","2.0","2.0","1.0","2.0","4.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","1.0",,,"2.0",,"2.0","9","2.0",,"0.0","1.0","0.0","2.0","8.0","8.0","1.0","1.0","8.0","1.0","1.0","1.0",,"2.0",,"1.0","1.0","3.0","5.0","1.0","7.0","7.0","4.0","2.0","2.0","2.0","2.0","0","0",,"70","1.0","5.0","2",,,,"4.0","2.0","4.0","1.0","7.0","1.0","1.0","1.0","1","1","1","0","0","0","0","0","1","1","0","13.0",,,,,,"1.0","1.0",,"2006-07-21T12:45:12.000","2006"
"1","101","27","27","237","4","401","101","0","27","0","1","1","1","2006-07-21T10:49:00.000","3","2","5.0","1.0","6.0","12.0","12.0","1","1.0","3.0","2.0","4.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"2","4.0","4.0","4.0","4.0","4.0","1.0","3.0","8.0",,"4.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0",,,"1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,"2.0","4.0","1.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","4.0","6.0","4.0","5.0","5.0","6.0","3.0","6.0","6.0","5.0","7.0","7.0","2.0","3.0","1.0","4.0","7.0","2.0","5.0","2.0","7.0","4.0","7.0","6.0","6.0","5.0","6.0","7.0","6.0","3.0","4.0","6.0","1.0","2.0","1.0","10.0","10.0","9.0","7.0","1.0","3.0","1.0","1.0","10.0","8.0","10.0","8.0","5.0","8.0","10.0","9.0","8.0","1.0","2.0","2.0","1.0","3.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0",,"1.0","1.0","2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","1.0","8.0","8.0","1.0",,"1.0","1.0","1.0",,"1.0","2.0","2.0",,"4.0","3.0","1.0","1.0","7.0",,"2.0","2.0","2.0","2.0","2","12","6.0","19","5.0","9.0","1","6.0",,"3.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","12.0",,,,,,"3.0","1.0",,"2006-07-21T11:20:54.000","1914"
"1","101","27","27","238","4","401","101","0","27","0","1","1","1","2006-07-21T09:55:01.000","18","2","5.0",,,,,"1","1.0","3.0","4.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"2","2.0","4.0","4.0","4.0","1.0","1.0","3.0","7.0","1.0","3.0","2.0","3.0","1.0","1.0","2.0","0.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","4.0","1.0","1.0","1.0","1.0","2.0","2.0","3.0","3.0","1.0","3.0","1.0","6.0","5.0","7.0","1.0","5.0","6.0","7.0","3.0","3.0","5.0","1.0","1.0","6.0","7.0","7.0","6.0","5.0","7.0","6.0","1.0","1.0","5.0","5.0","5.0","6.0","7.0","1.0","3.0","1.0","1.0","2.0","3.0","3.0","3.0","8.0","7.0","8.0","2.0","4.0","3.0","4.0","9.0","8.0","4.0","2.0","5.0","4.0","8.0","3.0","4.0","2.0",,"2.0",,"4.0","1.0","1.0","1.0","3.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,,"0.0","0.0","4.0","8.0","8.0","8.0","8.0","8.0","1.0","2.0",,"1.0",,"2.0","2.0",,"4.0","5.0","6.0","7.0","7.0","3.0","2.0","2.0","2.0","2.0","1","2","2.0","34","5.0","3.0","2",,,,"4.0","2.0","4.0","2.0","2.0","2.0","2.0","1.0","1","1","0","0","0","1","1","0","1","1","0","8.0","1.0","4.0","1.0","2.0",,"1.0","1.0",,"2006-07-21T10:22:06.000","1625"
"1","101","27","27","239","4","401","101","0","27","0","1","1","1","2006-07-21T10:22:56.000","19","2","3.0","1.0","13.0","13.0","13.0","4","3.0","3.0","4.0","4.0","3.0","4.0","3.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","1.0","3.0","3.0","2.0","4.0","2.0","3.0","3.0","2.0","2.0","0.0","2.0",,,"1.0","1.0","3.0",,"2.0","2.0","2.0","2.0",,,,,"2.0","1.0","1.0","2.0","1.0",,,"2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","4.0","1.0","3.0","2.0","1.0","1.0","2.0","3.0","2.0","3.0","4.0","7.0","5.0","5.0","5.0","4.0","1.0","4.0","2.0","4.0","5.0","4.0","1.0","3.0","3.0","4.0","7.0","4.0","7.0","3.0","7.0","5.0","1.0","1.0","5.0","5.0","3.0","2.0","1.0","3.0","3.0","4.0","4.0","3.0","3.0","10.0","10.0","7.0","6.0","1.0","1.0","1.0","1.0","7.0","4.0","10.0","1.0","1.0","3.0","1.0","5.0","7.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0","2.0",,"0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","2.0","8.0","8.0","1.0","1.0","8.0","1.0","2.0",,"4.0",,"2.0","2.0",,"4.0","4.0","1.0","5.0","1.0","5.0","2.0","2.0","2.0","2.0","2","12","6.0","27","5.0","6.0","2",,,,"4.0","2.0","4.0","1.0","0.0","2.0","1.0","1.0","1","1","1","1","0","0","0","0","0","0","0","10.0","2.0",,,,"20.0","2.0","1.0",,"2006-07-21T10:47:51.000","1495"
"1","101","27","27","240","4","401","101","0","27","0","1","1","1","2006-07-21T11:46:54.000","3","2","4.0","2.0","4.0","12.0","12.0","1","1.0","2.0","4.0","5.0","2.0","4.0","2.0","2.0","1.0","2.0","3.0",,"1.0","2.0","2.0","2.0","2.0","2","2.0","4.0","4.0","4.0","3.0","1.0","3.0","5.0","1.0","2.0","2.0","3.0","2.0","1.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","2.0","3.0","1.0","1.0","2.0",,,,,"1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","6.0","7.0","3.0","5.0","7.0","6.0","6.0","5.0","6.0","5.0","5.0","6.0","7.0","5.0","5.0","5.0","7.0","5.0","6.0","5.0","2.0","2.0","2.0","3.0","3.0","2.0","5.0","2.0","3.0","3.0","5.0","5.0","5.0","3.0","1.0","6.0","8.0","8.0","7.0","7.0","5.0","5.0","8.0","10.0","5.0","5.0","3.0","3.0","5.0","8.0","5.0","5.0","3.0","3.0","1.0","1.0","4.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0",,"2.0",,"2.0","9","2.0",,"0.0","1.0","0.0","1.0","8.0","8.0","2.0","1.0","8.0","1.0","1.0","2.0",,"3.0","1.0","1.0","1.0","2.0","4.0","4.0","7.0","7.0","7.0","1.0","2.0","2.0","1.0","1","4","4.0","45","1.0","3.0","1","4.0",,"2.0","1.0","2.0","4.0","3.0","2.0","1.0","1.0","1.0","1","1","1","1","0","0","0","0","1","0","0","13.0",,,,,,"2.0","1.0",,"2006-07-21T12:10:23.000","1409"
"1","101","28","28","241","4","401","101","0","28","0","1","1","1","2006-07-01T11:02:43.000","13","1","5.0",,,,,"3","2.0","2.0","4.0","4.0","2.0","3.0",,"2.0","2.0","2.0","3.0",,"2.0",,,,,"2","4.0","4.0","4.0","4.0","4.0","1.0",,"6.0","2.0","3.0","2.0","3.0","1.0","2.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","2.0",,,"2.0","2.0",,,,,"1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,"2.0","3.0","1.0","4.0","2.0","4.0","2.0",,,,,"2.0","1.0","3.0","1.0","1.0","2.0","1.0","5.0","1.0","3.0","2.0","1.0","6.0","1.0","2.0","1.0","7.0","1.0","2.0","1.0","4.0","1.0","1.0","3.0","3.0","1.0","3.0","1.0","1.0","3.0","7.0","7.0","1.0","3.0","2.0","10.0","10.0","6.0","1.0","1.0","1.0","1.0","9.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","8.0","6.0","10.0","2.0","2.0","2.0","3.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","1.0","8.0","1.0","1.0","8.0","1.0","2.0",,"7.0",,"2.0","2.0",,"4.0","5.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","2","12","6.0","23","1.0","4.0","1","4.0",,"2.0","4.0","2.0","2.0","3.0","1.0","1.0","1.0","1.0","1","0","0","1","0","0","0","0","1","1","0","4.0","1.0","2.0","1.0","2.0",,"1.0","2.0","1.0","2006-07-01T11:30:43.000","1680"
"1","101","28","28","242","4","401","101","0","28","0","1","1","1","2006-07-01T11:49:21.000","13","1","5.0","3.0",,"9.0","3.0","1","1.0","1.0","4.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"4","2.0","4.0","4.0","4.0","4.0","1.0","1.0",,"2.0",,"2.0","3.0","2.0","2.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","2.0",,,"2.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","3.0","1.0","4.0","1.0","1.0",,"4.0","1.0",,,"4.0","1.0","1.0","1.0",,"1.0","1.0","5.0","1.0","1.0","1.0","5.0","6.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","6.0","1.0","1.0","3.0","3.0","3.0","1.0","1.0","2.0","3.0","4.0","7.0","7.0","2.0","3.0","1.0","10.0","6.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","1.0","1.0","1.0","9.0","6.0","8.0","5.0","1.0","2.0","1.0","2.0","3.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","1.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","2.0",,"3.0","1.0","2.0",,"4.0","5.0","1.0","1.0","7.0","7.0","2.0","2.0","2.0","2.0","3","18","6.0","31","1.0","7.0","2",,,,"1.0","2.0","1.0","2.0","4.0","1.0","1.0","1.0","1","1","0","1","0","0","1","0","1","1","0","3.0","1.0","1.0","5.0","1.0",,"3.0","1.0",,"2006-07-01T12:16:24.000","1623"
"1","101","28","28","243","4","401","101","0","28","0","1","1","1","2006-07-01T13:25:35.000","13","1","5.0","7.0",,"9.0","7.0","1","1.0","2.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,,"2","4.0","4.0","4.0","4.0","3.0","1.0","1.0","2.0","2.0","3.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0",,,"1.0","1.0","2.0","2.0","3.0",,"2.0","2.0",,,,,"2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","4.0","2.0","4.0","2.0","2.0",,,"3.0","2.0","5.0","6.0","7.0","4.0","2.0","1.0","4.0","1.0","2.0","1.0","2.0","5.0","6.0","2.0","3.0","7.0",,"1.0","1.0","6.0",,"7.0","5.0","6.0","6.0","5.0","4.0","6.0","2.0","7.0","7.0","1.0","3.0","2.0","10.0","10.0","7.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","6.0","10.0","10.0","9.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","1.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"3.0","1.0","1.0","1.0","3.0","4.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","2","12","6.0","30","1.0","5.0","2",,,,"4.0","1.0","2.0","3.0","2.0","1.0","1.0","1.0","1","1","1","1","0","0","1","1","1","1","0","3.0","1.0","2.0","4.0","1.0",,"3.0","1.0",,"2006-07-01T13:51:05.000","1530"
"1","101","28","28","244","4","401","101","0","28","0","1","1","1","2006-07-01T11:04:09.000","19","1","1.0","3.0","4.0","14.0","3.0","4","1.0","1.0","4.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","1","4.0","3.0","4.0","4.0","4.0","2.0","1.0","10.0","2.0","4.0","2.0","3.0","2.0","1.0","2.0","0.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","3.0","3.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","4.0","2.0","4.0",,,,,,"3.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0","5.0","2.0","2.0","3.0","2.0","2.0","2.0","7.0","2.0","2.0","2.0","3.0","1.0","3.0","3.0","3.0","1.0","1.0","4.0","2.0","2.0","7.0","7.0","1.0","3.0","3.0","10.0","6.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","3.0","5.0","5.0","5.0","5.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","3.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"3.0","1.0","1.0","1.0","3.0","4.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","2","12","6.0","66","2.0","7.0","2",,,,"4.0","2.0","2.0","2.0","4.0","2.0","2.0","1.0","1","1","1","1","1","0","1","0","1","1","0","2.0","2.0",,,,"2.0","1.0","1.0",,"2006-07-01T11:37:55.000","2026"
"1","101","28","28","245","4","401","101","0","28","0","1","1","1","2006-07-01T13:04:47.000","19","2","5.0","0.0","9.0","9.0","0.0","4","1.0","2.0","4.0","4.0","2.0","4.0","3.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"3","1.0","4.0","4.0","4.0","4.0","4.0",,,"2.0",,"2.0","3.0",,"1.0",,,"2.0",,,"1.0","1.0","3.0",,,,"2.0",,,,,,"1.0","1.0","1.0","1.0","1.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0","1.0","1.0","4.0","2.0","4.0","2.0",,,,,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","4.0",,"7.0","3.0","4.0","1.0","10.0","5.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","5.0","1.0","6.0","6.0","1.0","2.0","1.0","1.0","4.0","2.0","1.0","1.0","3.0","0.0","1.0","2.0",,"2.0",,"2.0",,"1.0","0","1.0","0.0","1.0","0.0","0.0","3.0","8.0","8.0","1.0","1.0","1.0","1.0","2.0",,"5.0",,"2.0","2.0",,"4.0","4.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","2","8","2.0","24","2.0","3.0","2",,,,"1.0","2.0","4.0","6.0","2.0","2.0","2.0","1.0","1","1","1","1","0","0","1","0","1","1","0","13.0",,,,,,"3.0","1.0",,"2006-07-01T13:39:08.000","2061"
"1","101","28","28","246","4","401","101","0","28","0","1","1","1","2006-07-01T10:27:05.000","19","2","5.0","0.0","9.0","9.0","0.0","2","3.0","3.0","4.0","4.0","2.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2","3.0","3.0","4.0","4.0","3.0","1.0","3.0","10.0","2.0","3.0","2.0","4.0","2.0","4.0","2.0","1.0","2.0",,,"1.0","1.0","1.0","2.0","3.0","3.0","1.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","3.0","1.0","3.0","2.0","4.0","2.0",,,,,"5.0","7.0","4.0","2.0","2.0","1.0",,"2.0","3.0","3.0","1.0","1.0","2.0","3.0","3.0","3.0","5.0","3.0","5.0","3.0","3.0","1.0","3.0","3.0","4.0","2.0","2.0","1.0","1.0","4.0","7.0","7.0","3.0","3.0","3.0","10.0","10.0","10.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","5.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","3.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0","2.0",,"0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","5.0",,"3.0","1.0","1.0","5.0","1.0","2.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","2","9","3.0","40","2.0","4.0","2",,,,"1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1","1","0","1","0","0","1","0","1","1","0","8.0","1.0","2.0","1.0","1.0",,"1.0","1.0",,"2006-07-01T15:19:40.000","17555"
"1","101","28","28","247","4","401","101","0","28","0","1","1","1","2006-07-01T10:28:38.000","13","2","5.0","0.0","9.0","9.0","0.0","3","2.0","1.0","4.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","1.0","1.0","4.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","0.0","2.0",,,"1.0","1.0","3.0","2.0","3.0","3.0","2.0","2.0",,,,,"1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","4.0","2.0","4.0","2.0","1.0","2.0",,,"5.0","1.0","1.0","4.0","3.0","2.0","1.0","2.0","2.0","5.0","1.0","5.0","1.0","1.0","2.0","1.0","7.0","4.0","3.0","1.0","3.0","1.0","2.0","3.0","4.0","1.0","2.0","1.0","1.0","3.0","7.0","7.0","1.0","2.0","3.0","1.0","10.0","6.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","7.0","10.0","10.0","8.0","8.0","2.0","1.0","2.0","3.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","1.0",,"3.0","2.0","2.0",,"4.0","5.0","1.0","1.0","1.0","4.0","2.0",,"2.0","2.0","1","6","6.0","40","5.0","7.0","2",,,,"1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","4.0","1.0","4.0","1.0","2.0",,"3.0","1.0",,"2006-07-01T10:57:15.000","1717"
"1","101","28","28","248","4","401","101","0","28","0","1","1","1","2006-07-01T11:52:27.000","19","2","13.0","17.0",,"9.0","17.0","1","1.0","1.0","2.0","4.0","3.0","4.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0",,,,,"1","2.0","3.0","4.0","4.0","3.0","1.0","3.0","10.0","2.0","3.0","2.0","3.0","3.0","1.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","3.0","2.0","4.0","2.0",,,,,"3.0","4.0","3.0","4.0","4.0","4.0","3.0","5.0","4.0","1.0","3.0","4.0","5.0","3.0","3.0","4.0","7.0","4.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","6.0","5.0","5.0","3.0","3.0","5.0","4.0","8.0","1.0","1.0","1.0","5.0","4.0","3.0","2.0","1.0","1.0","1.0","5.0","6.0","7.0","4.0","1.0","2.0","2.0","2.0","4.0","1.0","1.0","1.0","3.0","0.0","1.0","2.0",,"1.0","0.0","2.0",,"1.0","0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,"1.0","1.0","1.0","2.0","3.0","4.0","1.0","1.0","1.0","7.0","1.0","1.0","2.0","2.0","3","17","5.0","45","1.0","9.0","2",,,,"4.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","1","1","1","1","0","1","1","0","1","1","1","1.0","1.0","1.0","5.0","1.0",,"3.0","1.0",,"2006-07-01T12:25:57.000","2010"
"1","101","29","29","249","4","401","101","0","29","0","1","1","1","2006-07-04T10:05:43.000","4","1","5.0","1.0",,"9.0","1.0","1","1.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","1","4.0","4.0","4.0","4.0","4.0","1.0","1.0","3.0","2.0","3.0","2.0","3.0","3.0","2.0",,"1.0","2.0",,,"2.0","1.0","1.0",,"2.0",,"2.0","2.0",,,,,,"2.0","1.0",,"2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","4.0","2.0","1.0","1.0","2.0","2.0","4.0","1.0",,,,,"3.0","4.0","4.0","5.0","4.0","3.0",,"6.0","4.0","5.0","4.0","5.0","7.0","4.0","3.0","4.0","7.0",,"6.0",,"5.0",,"4.0","5.0","5.0","3.0","4.0","3.0","4.0","2.0","7.0","7.0","4.0","2.0","2.0","8.0","10.0","7.0","1.0","1.0","3.0","1.0","9.0","3.0","1.0","5.0","4.0","1.0","7.0","4.0","5.0","5.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","1.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"3.0","1.0","2.0",,"3.0","4.0","1.0","1.0","1.0","4.0","2.0","2.0","2.0","2.0","3","14","2.0","21","1.0","10.0","2",,,,"1.0","1.0","2.0","1.0","0.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","12.0",,,,,,"3.0","1.0",,"2006-07-04T10:37:50.000","1927"
"1","101","29","29","250","4","401","101","0","29","0","1","1","1","2006-07-04T10:22:22.000","13","1","5.0","1.0",,"9.0","1.0","1","1.0","1.0","4.0","3.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0",,"1.0","1.0","2.0","2.0","2.0","1","4.0","4.0","4.0","4.0",,"1.0","1.0","3.0","2.0","4.0","2.0","3.0","3.0","3.0","2.0","1.0","2.0",,,"1.0","1.0","2.0",,"3.0","2.0","2.0","2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,"2.0","1.0","1.0","2.0","2.0","4.0","2.0",,,,"2.0","4.0","5.0","2.0","7.0","7.0","4.0","5.0","7.0","3.0","5.0","3.0","2.0","7.0","4.0","3.0","4.0","7.0","5.0","1.0","2.0","7.0","3.0","6.0","2.0",,"3.0","2.0","1.0","1.0","3.0","7.0","7.0","1.0","3.0","2.0","4.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","7.0","10.0","6.0","1.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0","2.0","1.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","1.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"3.0","1.0","1.0","1.0","3.0","4.0","1.0","7.0","1.0","5.0","2.0","2.0","2.0","2.0","3","18","6.0","42","1.0","9.0","2",,,,"1.0","2.0","1.0","2.0","3.0","2.0","2.0","1.0","1","1","1","1","0","1","1","0","1","1","1","1.0","1.0","1.0","4.0","1.0",,"2.0","1.0",,"2006-07-04T10:54:49.000","1947"
