"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","niccp14","niccp15","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b37","b47a","nicb51","nicb52","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3c","pr3d","pr3e","pr4","pr5","m1","nicrefcon1","nicrefcon2","nicrefcon3","nicrefcon4","nicrefcon5","nicrefcon8a","nicrefcon7","nicrefcon7a","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","mil7","env1","dst1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","fear6e","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","nicfear","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","nicioc2","nicioc4_1","nicioc4_2","nicioc4_3","nicioc4_4","nicioc4_5","nicioc4_6","nicioc4_7","nicioc5_1","nicioc5_2","nicioc5_3","nicioc5_4","nicioc5_5","nicioc5_6","nicioc5_7","nicioc5_8","nicioc5_9","mil10a","mil10c","mil10e","nicnew1","nicnew2","vol207n","vol208n","dvw1","dvw2","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","nicmedia1","nicmedia2","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","nicagua","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"5","3b704b21-3242-4f4f-a018-5d4b65e1d59f-10383af61e570b9b48478647","504","3","42","514","59","173","2","5","1","08mar2014","1","2","1990","24","1","5","2","2","2","2","2","2","4","4","2","4","4","4","4","4","4","888888","2","2","2","1","2","999999","999999","999999","2","2","4","3","2","3","2","1","7","7","7","4","5","4","5","7","6","7","1","4","7","6","7","6","5","888888","7","7","7","5","3","5","3","6","4","5","5","2","1","2","999999","999999","999999","999999","999999","1","1","2","2","2","4","1","3","5","7","2","2","2","1","3","1","9","4","3","4","9","10","9","6","4","1","3","6","2","2","0","0","0","999999","999999","999999","0","0","1","3","2","999999","2","2","2","1","0","2","1","1","502","999999","999999","1","502","3","2","2","2","2","6","4","11","2","2","3","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","4","3","2","2","3","3","2","2","2","6","0","1","1","5","999999","1","999999","2","1","3","2","3","5","3","2","1","501","5","2","1","1","888888","888888","1","888888","0","0","1","0","0","0","0","1","0","0","0","0","999999","0","1","2","3","41.1","2","5","NIC14_0359","5","2"
"5","3be5c285-d909-4b37-bfe7-00aba697c472-9ab241365e91877748483197","505","2","49","503","12","202","1","3","1","03mar2014","1","1","1966","48","2","4","2","2","2","2","2","2","4","1","4","4","4","3","4","999999","4","1","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","3","1","2","3","2","4","4","2","6","4","6","7","6","4","4","5","7","6","7","4","5","5","4","6","1","4","5","5","5","4","6","2","2","1","888888","3","1","2","5","1","3","2","2","3","4","1","7","7","4","7","7","1","1","3","2","10","1","1","1","7","7","10","7","6","1","2","6","2","2","0","0","0","999999","0","999999","999999","0","0","2","2","999999","1","2","2","0","0","4","1","1","502","999999","999999","1","502","3","1","988888","2","2","6","7","10","3","2","2","2","988888","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","4","2","2","2","4","4","3","3","2","6","888888","1","1","1","3","5","4","2","2","3","2","2","6","1","3","1","501","5","1","2","1","1","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","5","2","5","38.35","2","4","NIC14_0360","5","1"
"5","3cf08901-6015-4c36-be72-b809072e6dc0-9ab241365e91877748483606","502","3","19","506","45","83","2","5","1","16mar2014","1","1","1949","65","1","1","3","3","1","2","3","1","3","1","2","4","4","4","4","999999","1","988888","2","988888","988888","2","2","999999","999999","999999","2","2","4","3","2","4","3","2","4","7","3","5","6","4","4","6","7","2","7","1","7","4","3","1","4","7","6","3","1","4","3","7","888888","3","4","888888","6","2","2","1","888888","2","1","2","3","2","3","2","2","2","5","2","7","7","3","4","7","1","1","2","1","4","1","1","8","4","3","1","3","1","1","3","7","2","1","0","0","0","999999","0","999999","999999","0","0","1","2","999999","2","2","2","0","0","4","1","2","999999","77","999999","2","999999","4","2","888888","2","2","888888","888888","888888","888888","999999","888888","999999","888888","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","888888","888888","888888","2","2","5","3","3","3","2","0","0","5","1","1","4","988888","988888","2","2","4","3","2","4","2","6","2","501","5","2","2","888888","888888","888888","1","52","0","0","1","0","0","0","0","1","0","0","0","0","999999","0","4","2","5","36.116","2","4","NIC14_0362","5","1"
"5","3cf08901-6015-4c36-be72-b809072e6dc0-9ab241365e91877748483608","502","3","19","506","45","83","2","5","1","16mar2014","1","1","1968","46","1","1","2","3","2","2","2","1","3","1","4","4","4","4","4","999999","1","1","2","888888","888888","888888","2","999999","999999","999999","2","2","4","3","2","4","3","2","1","4","4","5","3","4","7","2","4","888888","7","1","1","3","7","3","4","888888","888888","6","3","888888","888888","4","2","2","3","888888","5","2","3","2","999999","999999","999999","999999","999999","1","2","2","2","2","6","3","7","3","1","5","7","3","1","2","2","4","1","1","3","5","4","4","3","9","1","3","7","2","2","0","0","0","0","0","999999","999999","0","0","2","1","2","2","2","2","0","0","1","1","1","502","999999","999999","2","999999","4","1","888888","2","2","1","888888","888888","1","2","3","3","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","3","888888","3","2","2","3","2","3","2","2","6","1","5","1","1","4","988888","988888","2","2","2","3","2","4","1","6","2","501","5","1","2","2","1","888888","1","63","1","0","1","0","0","0","0","1","1","0","0","1","0","0","3","2","5","40.15","2","4","NIC14_0363","5","1"
"5","3cf08901-6015-4c36-be72-b809072e6dc0-9ab241365e91877748483611","502","3","19","506","45","83","2","5","1","16mar2014","1","2","1986","28","1","1","1","1","2","1","2","1","3","2","2","2","4","4","4","4","1","888888","2","2","2","888888","2","999999","999999","999999","2","2","2","3","2","4","1","2","4","888888","7","7","7","7","7","4","4","1","7","888888","7","7","3","7","7","7","6","4","7","4","6","7","888888","5","4","1","888888","2","1","2","999999","999999","999999","999999","999999","1","3","2","2","2","3","888888","7","7","7","5","7","2","1","2","2","5","1","1","1","888888","7","6","4","1","1","3","7","2","2","0","0","0","0","999999","999999","999999","0","0","2","2","999999","2","2","1","1","0","3","1","2","999999","7","999999","2","999999","4","888888","888888","2","2","888888","888888","888888","888888","999999","888888","999999","1","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","5","3","3","3","2","10","0","5","1","5","999999","12","999999","1","2","3","1","1","8","2","3","3","501","3","4","888888","888888","888888","888888","1","52","1","0","1","0","0","0","1","1","1","0","0","1","0","0","1","2","5","41.0","2","4","NIC14_0364","5","2"
"5","3d4c0016-ee92-40f6-9e9b-3794502d216f-9ab241365e91877748483469","504","3","43","514","60","180","2","5","1","09mar2014","1","2","1965","49","2","5","3","2","2","2","3","2","4","4","4","4","4","4","4","4","2","2","2","1","1","2","2","999999","999999","999999","2","2","3","3","2","4","1","2","7","6","3","7","7","7","7","6","7","1","7","5","7","6","7","4","2","3","7","7","7","6","5","7","2","6","7","4","6","2","2","2","999999","999999","999999","999999","999999","1","3","3","3","2","6","6","5","7","4","2","6","2","1","2","2","6","2","1","7","8","9","2","1","10","4","3","2","888888","1","0","0","0","999999","999999","999999","0","999999","1","1","1","3","2","2","2","1","1","4","1","1","502","999999","999999","2","999999","4","2","2","2","2","4","4","4","4","999999","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","4","4","1","3","2","4","3","3","3","2","0","888888","4","2","5","999999","2","999999","2","2","4","2","1","3","0","5","2","501","5","2","1","2","888888","888888","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","6","2","5","42.9","2","4","NIC14_0365","5","2"
"5","3d4c0016-ee92-40f6-9e9b-3794502d216f-9ab241365e91877748483470","504","3","43","514","60","180","2","5","1","09mar2014","1","1","1975","39","2","1","1","2","2","2","2","2","4","1","4","4","4","4","4","999999","2","988888","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","4","2","1","3","7","5","6","7","7","7","7","7","4","7","4","7","7","4","3","5","7","7","4","5","7","2","2","3","3","4","3","5","2","3","2","999999","999999","999999","999999","999999","2","2","2","3","4","6","4","3","2","6","3","5","1","1","2","1","10","1","1","10","10","10","4","5","1","1","5","6","2","1","0","0","0","0","0","999999","999999","0","0","3","2","999999","2","2","2","0","1","4","1","2","999999","7","999999","2","999999","3","2","2","2","2","6","4","4","1","2","3","2","1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","4","3","1","2","5","3","3","3","2","7","0","5","1","1","2","5","5","2","2","3","2","1","2","0","1","2","501","5","2","2","2","1","888888","1","0","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","6","2","4","41.766000000000005","2","4","NIC14_0366","5","1"
"5","3dccfbb7-4273-41db-8f83-3fc63a1b918c-76782eb89541814e48660643","503","3","33","512","55","137","1","4","1","12mar2014","1","2","1956","58","1","1","1","1","2","1","2","2","2","2","4","4","4","2","4","2","3","10","2","1","1","1","2","999999","999999","999999","2","1","2","3","3","3","2","2","2","7","4","7","7","3","3","4","7","7","7","2","7","3","4","3","4","5","5","7","7","5","4","7","7","6","7","7","7","2","2","2","999999","999999","999999","999999","999999","2","3","1","2","1","2","5","3","4","5","7","3","1","1","1","1","10","3","1","10","10","10","6","10","1","10","7","3","2","1","0","0","0","999999","0","999999","0","999999","0","3","2","999999","888888","2","2","0","1","4","1","1","502","999999","999999","1","502","1","2","2","2","2","888888","2","11","3","2","3","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","3","3","1","1","3","2","3","1","2","0","0","1","1","1","2","7","2","2","2","3","2","3","6","1","6","2","501","5","1","2","1","888888","888888","1","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","6","2","4","43.95","2","3","NIC14_0367","5","2"
"5","3e741d8e-b569-4d6a-9303-acdec7b01ae6-9ab241365e91877748483597","502","3","17","506","20","73","1","4","1","15mar2014","1","2","1979","35","1","5","2","2","2","2","2","1","4","4","2","4","4","4","4","4","3","988888","2","2","2","2","2","999999","999999","999999","2","3","4","3","2","4","2","1","6","888888","4","888888","5","5","888888","1","3","4","1","1","5","5","3","4","888888","888888","5","888888","4","4","888888","7","2","3","4","888888","4","2","2","2","999999","999999","999999","999999","999999","1","2","4","2","4","6","3","7","988888","1","2","6","3","3","2","1","3","1","2","4","7","3","3","2","2","1","4","6","2","2","0","0","0","0","0","999999","0","0","0","3","1","2","2","2","2","0","0","1","1","1","502","999999","999999","1","502","3","3","2","2","2","888888","888888","4","1","2","3","3","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","888888","4","3","888888","2","5","5","3","3","2","6","0","4","1","1","2","5","5","2","2","3","2","1","3","2","2","2","501","5","2","888888","2","1","2","1","63","1","0","1","0","0","0","0","0","0","0","0","1","1","0","1","2","4","42.083","2","4","NIC14_0368","5","2"
"5","3e741d8e-b569-4d6a-9303-acdec7b01ae6-9ab241365e91877748483598","502","3","17","506","20","73","1","4","1","15mar2014","1","1","1997","17","1","3","3","3","2","2","2","2","4","4","4","4","4","4","4","999999","2","888888","2","2","2","2","2","999999","999999","999999","1","1","1","3","2","2","3","2","4","2","3","4","2","3","888888","3","7","2","7","4","7","4","3","7","888888","5","3","4","4","4","6","7","2","2","2","3","7","2","2","2","999999","999999","999999","999999","999999","2","3","2","2","2","6","7","7","7","888888","4","7","1","1","2","1","8","3","1","10","1","4","3","3","2","10","4","6","2","1","0","0","0","0","0","999999","999999","999999","0","3","2","999999","2","2","2","0","0","3","2","2","999999","77","999999","1","502","3","1","2","2","2","1","6","12","3","2","3","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","888888","3","3","2","5","5","3","3","2","5","0","4","3","1","4","13","4","2","1","3","1","1","6","2","0","2","501","5","3","888888","888888","888888","888888","888888","53","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","2","5","38.916","2","4","NIC14_0369","5","1"
"5","3ec2fa9b-6338-4ce9-9618-e0a0da9073cd-1d33de0133fc1864484691186","506","2","59","516","68","243","2","5","1","16mar2014","1","1","1962","52","2","4","2","2","2","1","3","2","4","1","3","4","3","3","4","999999","2","10","2","1","1","2","2","999999","999999","999999","1","3","1","3","2","4","3","2","3","5","4","3","4","3","4","4","4","7","5","4","5","4","4","4","3","2","5","5","5","4","3","3","2","5","3","4","6","2","1","2","999999","999999","999999","999999","999999","1","2","2","2","3","6","1","7","7","4","4","6","3","2","3","1","5","5","5","5","8","7","5","6","5","5","5","6","2","2","0","0","0","999999","0","1","0","0","0","2","2","999999","2","2","2","1","1","2","1","1","502","999999","999999","1","502","2","2","2","2","2","4","4","4","3","3","3","3","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","4","4","4","2","2","3","4","3","3","2","0","0","1","1","1","4","4","4","2","2","2","2","1","6","0","2","2","501","5","2","2","3","1","888888","1","70","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","2","4","40.566","2","5","NIC14_0370","5","1"
"5","3ec2fa9b-6338-4ce9-9618-e0a0da9073cd-1d33de0133fc1864484691189","506","2","59","516","68","243","2","5","1","16mar2014","1","2","1973","41","1","1","1","1","2","2","1","2","4","2","2","3","2","2","2","4","1","5","2","2","2","2","2","999999","999999","999999","2","3","2","3","2","4","3","1","4","5","6","6","5","5","5","2","4","5","3","2","6","5","4","4","6","5","7","6","5","5","3","4","3","3","4","3","5","2","1","2","999999","999999","999999","999999","999999","1","3","2","2","3","6","1","7","7","4","4","4","3","1","2","1","5","5","7","3","8","5","9","7","4","1","2","6","2","2","0","0","0","0","0","999999","0","0","0","2","2","999999","2","2","2","1","0","1","1","1","502","999999","999999","1","502","3","2","2","2","2","4","4","11","3","2","3","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","4","4","2","1","3","3","3","3","2","13","0","1","1","1","1","12","11","2","2","2","1","1","4","2","5","2","501","5","3","2","1","888888","1","1","15","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","2","4","39.3","2","5","NIC14_0371","5","2"
"5","3fcf2664-334f-4395-91e0-6054a4f6addb-e0ba42050498679648672785","502","2","15","506","17","66","1","2","1","11mar2014","1","2","1971","43","1","3","2","2","2","2","2","2","3","4","4","4","4","4","4","4","1","988888","2","2","2","988888","2","999999","999999","999999","2","1","1","3","3","4","888888","1","3","5","2","4","6","5","1","1","6","988888","7","1","988888","6","7","988888","988888","988888","988888","5","988888","4","988888","988888","1","6","4","5","988888","2","2","2","999999","999999","999999","999999","999999","1","2","1","1","988888","888888","988888","6","6","1","1","4","3","1","988888","2","1","988888","1","1","1","5","1","1","988888","988888","6","7","1","2","0","0","0","999999","0","999999","999999","0","0","988888","2","999999","2","2","2","1","0","4","3","2","999999","77","999999","2","999999","4","988888","1","2","2","888888","888888","4","888888","999999","3","2","888888","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","888888","888888","988888","1","1","5","5","3","3","2","8","1","4","1","1","2","9","9","2","2","3","2","2","5","0","3","2","501","5","3","2","988888","888888","888888","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","1","1","2","1","44.6","1","7","NIC14_0372","5","2"
"5","3fcf2664-334f-4395-91e0-6054a4f6addb-e0ba42050498679648672787","502","2","15","506","17","66","1","2","1","11mar2014","1","1","1998","16","3","888888","3","2","2","2","2","2","4","4","4","4","4","4","4","999999","4","988888","2","1","1","1","2","999999","999999","999999","2","4","1","2","2","4","4","2","1","7","4","4","5","1","5","5","3","6","5","1","1","4","5","4","4","3","4","3","2","4","2","1","4","4","4","4","4","2","1","2","999999","999999","999999","999999","999999","2","1","2","1","1","3","3","3","4","1","1","7","2","1","1","2","4","4","4","2","4","8","10","4","1","1","1","7","1","2","0","0","0","999999","0","999999","999999","999999","0","4","1","1","2","2","1","1","0","4","2","2","999999","8","999999","2","999999","3","988888","1","2","2","888888","10","6","1","3","1","3","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","4","4","4","3","888888","5","5","3","3","2","7","8","2","1","1","4","888888","1","2","2","2","2","1","4","2","0","1","501","5","1","2","2","1","888888","888888","888888","1","0","1","0","0","0","1","1","1","0","0","1","0","0","1","2","1","45.216","1","7","NIC14_0373","5","1"
"5","403df223-fc1b-45b7-9746-e45cd848ced6-9b14866a1893a3e748479217","505","3","45","501","62","188","2","5","1","02mar2014","1","2","1969","45","2","988888","1","1","1","2","2","2","4","4","4","4","2","4","4","4","1","10","2","988888","988888","2","2","999999","999999","999999","2","2","1","3","3","4","1","2","4","7","6","7","7","7","7","6","6","3","5","7","7","7","7","7","6","6","7","7","7","6","5","6","7","6","4","5","7","2","1","2","999999","999999","999999","999999","999999","2","1","2","2","2","1","4","6","4","7","4","7","2","2","2","2","9","4","3","8","3","5","7","7","7","9","3","6","3","2","0","0","0","999999","0","999999","0","999999","0","2","2","999999","2","2","2","0","0","2","1","1","502","999999","999999","1","502","3","2","2","2","2","4","4","1","1","2","1","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","888888","988888","2","3","2","3","2","3","3","2","6","888888","5","1","1","1","9","9","2","2","3","2","3","2","0","2","4","501","5","4","2","3","888888","888888","1","888888","1","0","1","0","0","0","0","0","0","0","0","1","0","0","6","2","5","41.583","2","4","NIC14_0374","5","2"
"5","403df223-fc1b-45b7-9746-e45cd848ced6-9b14866a1893a3e748479218","505","3","45","501","62","188","2","5","1","02mar2014","1","1","1984","30","2","3","2","1","2","2","2","2","4","4","4","4","4","4","4","999999","888888","9","2","2","1","2","1","1","8","1","2","3","2","3","888888","4","3","2","7","6","4","2","1","5","6","4","3","1","1","2","5","7","6","5","3","2","4","5","2","7","3","6","2","4","5","1","2","1","2","2","999999","999999","999999","999999","999999","888888","3","3","3","2","2","5","3","6","4","5","4","1","1","3","1","6","10","2","1","4","3","6","7","1","1","1","2","2","2","0","0","0","999999","0","0","999999","1","1","888888","1","2","2","2","1","0","0","2","1","1","502","999999","999999","2","999999","3","1","2","2","2","1","4","12","3","2","1","4","1","888888","888888","888888","888888","888888","888888","888888","0","1","0","0","0","0","0","0","0","3","3","3","2","2","5","5","3","3","2","1","1","4","2","1","2","10","8","2","1","3","1","3","5","3","3","1","501","5","1","1","3","2","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","6","2","3","48.333","2","4","NIC14_0375","5","1"
"5","40446840-fbae-44f7-b948-6d55bc4d4832-fdaa84388ca4093348571430","501","1","4","501","3","16","1","1","1","26feb2014","1","2","1949","65","1","59","2","2","2","2","2","2","4","4","4","4","4","4","4","4","2","5","2","2","2","2","2","999999","999999","999999","2","2","2","3","2","4","2","1","3","7","2","3","4","4","4","2","5","6","1","1","4","4","4","4","1","1","2","4","3","4","1","1","1","1","7","4","6","2","2","1","1","3","1","2","4","1","3","2","2","1","4","1","1","7","4","4","6","3","2","2","2","10","1","2","1","9","8","10","3","10","5","2","7","2","2","0","0","0","0","999999","999999","0","999999","0","2","2","999999","2","2","2","1","0","2","1","1","502","999999","999999","2","999999","2","2","888888","2","2","6","2","2","2","888888","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","888888","4","2","2","2","5","3","3","3","2","6","0","1","1","1","4","988888","988888","2","2","3","3","6","6","1","2","2","501","2","1","2","2","1","1","1","50","1","1","1","1","1","1","0","1","1","1","1","1","1","1","5","2","3","55.966","2","5","NIC14_0376","5","2"
"5","404a7072-9d86-469b-8fa7-f6ecadaf2456-60cd915396dbaafa48470805","502","2","18","506","44","80","2","5","1","18mar2014","1","1","1973","41","2","1","1","1","2","2","1","2","2","1","2","2","2","2","4","999999","3","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","3","4","3","2","4","7","7","6","7","4","4","5","5","1","7","3","5","7","5","5","4","5","4","7","4","5","1","7","5","4","3","3","4","2","2","2","999999","999999","999999","999999","999999","1","3","2","2","2","3","4","5","7","6","3","1","3","1","3","1","10","1","1","1","4","4","1","1","1","1","3","7","2","1","0","0","0","999999","0","999999","999999","0","1","1","2","999999","2","2","2","1","1","3","1","1","502","999999","999999","1","502","3","2","988888","2","2","6","6","4","3","2","3","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","888888","888888","888888","1","1","4","1","3","3","1","3","1","5","1","1","5","2","2","2","1","3","2","2","6","3","5","1","501","5","2","1","2","888888","888888","888888","888888","0","0","1","0","0","0","0","1","1","0","0","0","999999","0","1","2","5","46.7","2","5","NIC14_0377","5","1"
"5","404a7072-9d86-469b-8fa7-f6ecadaf2456-60cd915396dbaafa48470806","502","2","18","506","44","80","2","5","1","18mar2014","1","2","1981","33","2","3","1","1","2","2","2","2","4","4","2","3","4","3","4","3","2","988888","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","1","2","4","6","5","6","4","7","3","6","7","1","5","5","7","7","7","7","6","4","7","7","7","7","1","1","7","6","1","1","5","2","2","2","999999","999999","999999","999999","999999","1","2","2","2","2","2","6","7","5","7","7","7","1","1","2","2","10","1","10","10","1","7","1","1","1","1","1","7","3","2","0","0","0","999999","999999","999999","0","0","0","3","2","999999","2","2","2","0","0","1","1","1","502","999999","999999","1","502","3","2","1","1","2","888888","888888","888888","3","2","4","999999","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","888888","888888","888888","2","2","5","3","3","3","2","0","0","5","2","5","999999","4","999999","2","2","4","2","2","4","1","3","888888","501","5","2","1","2","888888","888888","2","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","2","6","45.383","2","5","NIC14_0378","5","2"
"5","40c3c9d9-021c-41aa-8dc1-911caa34eff3-60cd915396dbaafa48471173","501","1","6","501","4","24","1","1","1","27feb2014","1","1","1982","32","1","70","1","1","2","2","2","2","4","2","1","2","2","4","1","999999","1","10","1","2","2","2","2","999999","999999","999999","1","2","3","3","3","4","1","1","5","6","4","5","7","7","6","6","7","7","6","5","7","7","1","1","5","7","6","7","6","7","7","7","5","5","5","4","5","2","3","2","999999","999999","999999","999999","999999","2","1","2","2","3","3","5","5","5","4","5","7","2","1","3","2","10","10","1","5","8","10","8","8","1","1","1","7","3","1","1","0","0","0","0","999999","0","0","1","2","1","2","2","2","2","0","0","4","1","1","502","999999","999999","1","502","4","1","2","1","2","4","1","1","1","2","3","4","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","4","4","3","2","5","2","2","2","1","9","3","5","1","988888","999999","15","999999","2","1","3","2","3","15","5","2","2","501","4","4","2","2","1","888888","2","72","1","1","1","0","0","1","0","1","1","0","1","1","0","1","1","2","5","44.466","2","4","NIC14_0379","5","1"
"5","40c3c9d9-021c-41aa-8dc1-911caa34eff3-60cd915396dbaafa48471176","501","1","6","501","4","24","1","1","1","27feb2014","1","2","1988","26","1","3","1","1","2","2","4","1","3","1","2","4","4","3","4","4","1","1","2","1","1","2","2","999999","999999","999999","1","3","1","2","2","1","4","2","2","2","1","1","1","1","4","1","1","1","6","1","1","1","6","1","6","888888","1","3","3","5","6","6","5","3","3","3","3","2","3","1","888888","3","1","2","5","1","3","2","4","4","3","1","4","3","7","1","7","2","2","3","1","10","5","5","10","5","10","1","1","5","5","1","2","2","1","0","0","0","0","999999","999999","0","0","1","2","888888","999999","2","2","2","1","0","2","1","2","999999","2","999999","2","999999","4","2","4","2","2","2","2","2","1","4","3","2","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","3","4","3","2","2","3","5","3","3","2","14","3","5","3","5","999999","13","999999","2","1","3","2","3","8","2","2","2","501","3","1","2","2","1","888888","2","888888","0","0","1","0","0","0","1","1","0","1","0","1","0","1","1","2","5","46.716","2","4","NIC14_0380","5","2"
"5","4124694b-d5b2-4192-bcf8-22e11a831848-e0ba42050498679648477217","501","1","10","501","6","45","1","1","1","01mar2014","1","1","1983","31","1","3","3","1","2","2","2","1","4","4","2","4","4","4","4","999999","1","5","2","2","1","2","2","999999","999999","999999","2","1","2","3","2","3","3","1","3","7","4","5","7","4","7","7","5","7","7","5","6","7","7","5","7","7","7","7","5","7","7","7","4","3","1","1","5","2","2","1","1","4","1","1","3","2","3","2","2","2","2","1","7","5","5","7","7","2","1","2","1","10","5","1","1","4","1","1","1","1","1","7","7","3","2","0","0","0","999999","0","0","999999","0","0","1","1","3","2","2","2","0","0","999999","1","1","988888","999999","999999","2","999999","1","1","888888","2","2","4","6","11","1","2","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","3","1","1","3","3","3","3","2","16","8","5","1","1","4","15","15","2","2","2","1","2","3","1","1","2","501","2","1","1","1","1","888888","2","888888","1","0","1","1","0","1","0","1","1","1","0","1","1","1","1","2","5","36.1","1","5","NIC14_0381","5","1"
"5","420a6dbd-f566-4577-821e-95bb4e4f9804-a74709ea6440b56348466258","505","2","54","505","65","224","1","3","1","05mar2014","1","1","1959","55","1","3","3","2","1","2","3","2","2","4","4","4","4","4","4","999999","2","5","2","2","2","2","2","999999","999999","999999","1","3","3","2","3","3","4","1","5","5","2","1","1","4","2","1","1","5","5","1","1","1","4","1","1","1","1","2","1","1","888888","4","1","7","4","7","1","2","3","1","1","4","1","2","4","1","2","2","2","3","6","1","1","1","1","7","7","2","3","3","1","1","1","1","1","7","2","1","1","7","1","2","2","2","2","0","0","0","999999","0","999999","0","0","0","1","2","999999","2","2","2","1","0","3","1","1","97","999999","2","2","999999","4","2","1","2","2","2","1","4","1","2","3","2","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3","3","2","3","1","3","3","3","3","2","4","2","1","1","2","4","11","10","2","2","2","2","2","4","0","3","1","501","5","1","2","1","1","1","2","96","1","0","1","0","0","0","0","0","0","1","0","1","0","0","6","2","5","44.733000000000004","2","5","NIC14_0382","5","1"
