"pais","idnum","estratopri","estratosec","upm","prov","municipio","hondistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","muni10","sgl1","honmun30","honmuni31","honmun32","honmun33","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","honmun42","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","honcp22","honcp21a","cpss1","it1","l1","prot3","prot4","prot7","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","vic40","vic41","vic43","vic45","ico2","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b37","b47a","b14","b15","b19","b46","honb51","venb11","venhonb51","venhonvb10","epp1","epp3","n9","n11","n15","mil1","mil2","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr3d","pr3e","pr4","honqt1","honqt2","honqt3","honqt4","honqt5","honqt6","honqt7","honqt8","honqt9","honqt10","honqt11","honqt12","m1","m2","honm3","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","dst1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","aut1","honjc17","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","inf3a","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"4","5c1c95de-4794-49b0-83b0-d9ab81f949cc-4968edfa99a19aa5587611084","401","1","6","401","101","80101","164","1","1","1","24apr2014","1","1","1981","33","2","5","2","2","2","2","999999","3","1","1","2","2","2","1","2","2","2","2","2","2","4","4","4","4","4","999999","4","4","4","1","10","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","5","2","2","3","3","4","2","3","5","7","6","7","4","4","5","4","4","5","6","7","6","7","3","7","7","7","7","7","6","7","7","7","7","4","6","7","7","5","4","5","5","5","5","1","7","6","7","7","7","1","2","3","2","2","1","3","2","3","2","2","3","1","3","3","2","999999","2","3","4","6","5","6","5","5","6","2","3","2","1","5","1","1","4","6","2","3","2","5","8","3","7","2","2","2","2","0","0","0","999999","0","999999","999999","0","0","3","5","5","5","5","5","5","5","2","999999","2","2","2","0","1","4","1","1","401","999999","999999","1","401","3","2","2","2","4","10","1","1","2","1","1","1","3","1","2","2","18","6","2","1","1","3","16","16","2","1","1","2","2","4","1","3","2","401","1","1","1","1","1","127","1","1","1","2","1","1","1","1","1","1","1","1","0","1","1","2","3","30.333000000000002","2","5","HON14_0565","1"
"4","5c5ad487-1b07-4f9b-99ff-500e15a70b0b-e11aa36bf015054258767148","403","1","19","404","401","50101","120","1","2","1","29mar2014","1","1","1975","39","2","5","2","2","2","2","999999","3","1","1","2","2","2","2","999999","999999","999999","999999","999999","2","4","2","3","4","4","999999","4","4","2","1","9","2","999999","999999","2","1","2","2","1","2","3","3","2","1","1","2","2","6","3","1","3","2","4","4","2","3","5","2","4","6","2","1","6","3","2","5","5","2","5","5","3","4","4","2","3","2","888888","3","2","2","2","4","5","6","3","6","7","2","7","7","1","1","2","3","6","3","3","4","4","4","4","3","3","4","2","3","4","3","2","3","4","3","999999","3","5","3","5","7","6","3","5","7","3","3","3","1","6","2","1","5","8","5","6","3","10","2","4","5","2","2","2","2","1","0","0","999999","0","999999","0","0","0","2","3","4","4","4","5","4","4","2","999999","888888","2","2","0","0","1","1","1","401","999999","999999","1","401","2","2","2","2","4","4","1","2","3","1","2","2","3","2","2","2","12","3","5","2","1","2","11","9","1","1","2","2","2","5","2","3","1","401","3","1","1","1","1","115","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","2","2","28.6","2","6","HON14_0566","1"
"4","5c5ad487-1b07-4f9b-99ff-500e15a70b0b-e11aa36bf015054258767150","403","1","19","404","401","50101","120","1","2","1","29mar2014","1","2","1971","43","1","3","2","2","2","1","0","3","1","1","2","2","3","2","999999","999999","999999","999999","999999","2","4","4","4","4","3","4","4","4","4","2","10","2","999999","999999","2","2","2","2","1","1","3","3","1","2","1","2","2","3","2","3","2","2","3","3","2","3","3","3","3","3","3","1","4","1","3","5","5","1","5","3","5","3","3","1","1","1","1","1","3","3","1","1","3","3","3","7","7","3","3","7","3","1","7","7","7","1","4","4","4","4","4","4","4","4","4","4","4","4","3","3","888888","3","2","3","888888","4","888888","888888","7","3","4","5","3","2","3","1","10","10","1","10","10","10","10","10","10","10","4","7","3","1","1","2","1","0","0","1","0","999999","0","0","1","2","2","3","3","3","2","2","3","888888","999999","888888","888888","2","0","0","1","1","1","403","999999","999999","2","999999","3","888888","1","1","4","4","2","2","2","1","3","2","4","3","2","2","6","1","1","1","1","2","8","3","2","2","3","2","3","6","1","4","2","401","5","2","2","2","1","888888","1","0","1","0","0","1","0","1","1","0","0","1","0","1","1","2","8","26.7","2","6","HON14_0567","2"
"4","5c5ad487-1b07-4f9b-99ff-500e15a70b0b-e11aa36bf015054258767151","403","1","19","404","401","50101","120","1","2","1","29mar2014","1","1","1995","19","2","5","3","3","2","2","999999","888888","1","1","2","2","2","2","999999","999999","999999","999999","999999","2","4","1","4","4","4","999999","4","4","1","2","10","2","999999","999999","1","1","1","1","1","1","3","3","2","2","1","2","999999","6","2","3","3","3","2","3","1","1","2","1","2","2","1","888888","6","2","1","7","3","3","4","4","3","4","3","3","888888","1","1","1","1","3","3","1","3","3","3","3","7","3","7","7","1","1","7","888888","6","5","3","2","888888","888888","2","2","2","4","3","4","888888","2","2","2","2","2","3","3","4","4","3","7","6","4","3","7","2","1","3","1","10","3","1","3","3","4","4","4","10","1","2","7","2","2","2","1","0","0","0","999999","999999","999999","999999","999999","1","2","4","4","4","4","5","4","4","2","999999","2","1","2","0","0","1","1","1","404","999999","999999","1","401","2","3","2","2","4","4","4","2","2","1","2","1","4","2","2","1","12","4","1","1","3","999999","7","999999","2","1","2","2","1","5","2","0","2","401","2","1","1","1","1","198","1","0","1","0","0","1","0","1","1","1","0","1","0","1","1","2","4","27.333000000000002","2","6","HON14_0568","1"
"4","5ce43f53-1f0a-42b4-bc92-01cbe87f8179-4968edfa99a19aa558761832","406","3","49","411","1105","131802","194","2","5","1","01apr2014","1","2","1984","30","2","5","3","3","1","1","1","2","2","888888","999999","999999","1","1","1","2","2","2","2","1","4","2","2","2","4","4","4","4","4","1","6","2","999999","999999","2","2","2","2","2","999999","999999","999999","1","1","1","2","2","6","3","4","3","3","4","2","1","5","7","5","5","4","4","1","5","5","3","5","6","1","4","4","5","5","4","5","4","3","5","1","5","5","5","1","4","3","5","2","4","3","1","5","1","5","6","1","1","6","3","3","4","4","2","2","3","3","2","3","888888","4","3","3","3","3","2","2","4","4","3","5","6","5","6","1","2","2","4","1","10","1","1","1","6","6","5","6","6","10","1","7","2","2","2","2","0","0","0","999999","0","999999","0","999999","0","1","1","5","5","5","5","5","5","2","999999","2","2","2","0","0","2","1","1","888888","999999","999999","2","999999","4","4","2","2","4","4","1","1","2","1","2","3","4","3","2","2","17","3","1","1","1","1","2","3","2","2","2","2","2","4","2","2","3","401","1","1","888888","2","1","888888","1","0","1","1","0","1","1","1","1","1","1","1","0","0","1","2","5","38.116","2","5","HON14_0569","2"
"4","5d65630d-f0df-41ea-9dfb-cfb1e3a1caa2-6bbab82ca9986ad5875891","409","3","63","421","2108","61101","31","1","4","1","24mar2014","1","2","1980","34","1","4","2","2","2","2","999999","3","2","1","2","999999","2","2","999999","999999","999999","999999","999999","2","4","2","2","4","4","4","4","4","4","3","3","1","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","3","2","2","3","2","3","3","2","6","6","5","4","5","5","4","4","5","5","6","6","3","4","5","5","4","5","5","5","4","4","4","4","4","4","3","3","3","3","4","4","4","4","6","4","6","6","6","5","4","2","2","2","3","2","2","2","2","3","3","3","2","3","3","3","2","2","2","2","4","4","6","4","3","2","6","3","1","2","1","7","4","5","8","6","6","5","6","4","2","6","4","1","1","2","1","0","0","0","999999","999999","999999","999999","0","0","1","1","1","2","5","5","2","3","1","2","1","2","2","1","1","2","1","1","403","999999","999999","2","999999","3","888888","2","2","10","4","4","2","2","1","2","3","2","2","2","2","15","2","4","2","5","999999","6","999999","2","2","2","2","2","4","2","2","3","401","4","2","1","888888","1","888888","1","0","1","0","0","1","0","1","1","1","0","1","0","1","1","2","4","54.766000000000005","1","3","HON14_0570","2"
"4","5d65630d-f0df-41ea-9dfb-cfb1e3a1caa2-6bbab82ca9986ad5875892","409","3","63","421","2108","61101","31","1","4","1","24mar2014","1","1","1991","23","1","5","2","2","2","2","999999","2","1","1","1","999999","1","2","999999","999999","999999","999999","999999","2","3","2","4","4","4","999999","4","4","4","2","8","2","999999","999999","1","1","2","2","2","999999","999999","999999","2","2","2","2","2","1","2","2","3","2","4","2","1","5","7","5","6","6","5","5","6","5","5","7","7","5","6","6","4","5","6","5","5","5","6","5","6","5","5","4","5","5","4","5","5","5","5","6","2","4","4","2","4","6","2","2","2","2","3","2","3","2","2","2","2","2","1","2","2","3","3","2","3","3","4","6","6","5","5","7","1","2","2","1","8","1","1","1","3","10","1","2","8","1","3","6","2","2","2","1","0","0","0","999999","0","999999","999999","999999","0","2","3","3","3","5","4","4","5","1","3","888888","2","2","0","0","2","1","1","988888","999999","999999","1","988888","2","988888","2","2","4","4","5","2","2","1","2","2","888888","2","2","2","15","1","1","1","1","2","16","12","1","2","1","1","1","9","1","0","2","401","1","2","1","2","1","128","1","1","1","1","0","1","0","1","1","1","1","1","0","1","1","2","3","50.433","1","3","HON14_0571","1"
"4","5d943859-5b6c-4bb0-a0e8-80543d8bcf55-697680513876eb3e5877526","402","3","13","403","301","120109","188","1","4","1","18mar2014","1","2","1986","28","2","5","3","2","2","2","999999","4","1","1","1","1","1","2","999999","999999","999999","999999","999999","1","3","4","4","4","4","4","4","4","3","2","10","2","999999","999999","2","2","2","2","1","2","8","1","2","1","1","2","2","1","2","2","3","3","3","2","1","5","7","5","7","7","6","6","7","5","6","7","7","6","7","7","7","5","7","6","5","6","6","6","6","4","3","4","6","7","3","7","7","4","4","5","1","5","6","1","3","4","2","3","2","2","3","1","3","2","2","2","1","2","2","2","3","2","2","3","4","2","5","7","7","5","5","6","1","1","2","1","4","5","5","5","8","8","5","10","10","8","3","7","2","2","2","2","0","0","0","999999","999999","999999","999999","999999","0","3","1","1","1","1","2","3","1","1","2","1","2","2","1","0","1","1","1","403","999999","999999","1","402","2","2","2","2","4","4","4","2","2","1","2","3","2","2","2","2","12","4","5","1","5","999999","10","999999","2","1","2","3","1","7","1","0","2","401","5","1","1","1","1","69","1","0","1","0","0","1","0","1","0","0","0","1","0","1","1","2","6","56.416000000000004","1","5","HON14_0572","2"
"4","5d943859-5b6c-4bb0-a0e8-80543d8bcf55-697680513876eb3e5877529","402","3","13","403","301","120109","188","1","4","1","18mar2014","1","2","1980","34","1","5","3","3","2","2","999999","3","1","1","1","2","2","2","999999","999999","999999","999999","999999","2","4","3","4","4","3","4","4","4","4","1","10","2","999999","999999","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","1","1","2","2","2","4","2","1","4","4","5","6","5","5","4","7","2","5","5","1","1","7","5","7","5","4","7","4","1","4","5","6","4","3","1","2","1","4","7","7","7","1","1","4","7","7","4","3","7","1","4","3","3","2","1","3","3","3","3","4","2","1","3","3","1","1","2","1","3","3","5","5","5","5","2","2","1","1","2","4","4","1","5","5","10","3","5","1","1","4","7","2","2","2","2","0","0","0","999999","999999","999999","999999","999999","0","3","1","2","1","1","2","2","5","2","999999","2","2","2","0","0","1","1","1","402","999999","999999","1","406","2","3","2","2","4","4","1","2","2","2","2","2","2","2","2","2","0","1","1","1","5","999999","9","999999","2","2","1","3","1","4","2","4","2","401","5","1","2","2","1","128","1","1","0","0","0","1","0","1","0","0","0","1","0","1","1","2","7","30.983","1","6","HON14_0573","2"
"4","5d943859-5b6c-4bb0-a0e8-80543d8bcf55-697680513876eb3e5877530","402","3","13","403","301","120109","188","1","4","1","18mar2014","1","1","1988","26","2","3","2","2","2","2","999999","3","2","1","2","2","999999","2","999999","999999","999999","999999","999999","2","4","3","4","4","4","999999","4","4","2","1","10","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","2","2","3","3","4","3","1","4","6","3","4","4","4","2","5","1","4","7","1","1","3","2","4","3","2","1","1","2","2","2","2","1","1","3","3","4","3","7","4","6","3","4","3","6","5","4","2","3","3","2","3","2","2","2","4","3","2","4","3","2","2","3","2","2","2","2","1","4","4","3","4","3","3","7","1","1","2","2","4","4","2","2","3","6","10","5","5","5","3","7","2","2","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","1","1","2","1","5","4","2","999999","2","2","2","0","0","3","1","1","402","999999","999999","2","999999","2","3","2","1","4","4","4","4","999999","2","2","2","4","2","2","2","12","7","1","1","1","2","9","10","2","1","2","3","1","4","0","0","2","401","3","1","1","1","1","128","1","1","1","2","0","1","0","1","1","0","0","1","0","0","1","2","6","37.116","1","6","HON14_0574","1"
"4","5e4a957c-fd57-477d-8db9-bc272df745f9-6d86b958edcc58a258757232","409","3","62","421","2107","60405","27","2","5","1","30mar2014","1","2","1985","29","3","4","3","3","2","1","1","2","1","1","999999","999999","2","2","999999","999999","999999","999999","999999","1","4","1","2","2","2","4","4","3","4","4","10","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","6","3","2","3","3","4","2","2","7","5","4","7","7","7","3","4","5","1","2","5","1","6","6","3","6","1","7","3","6","7","5","7","5","4","3","7","5","6","5","4","2","5","7","2","4","1","1","4","2","2","1","2","4","1","2","3","3","4","4","3","3","2","2","2","2","4","4","4","4","1","5","2","5","1","6","3","2","3","2","1","2","1","8","3","3","2","2","5","1","3","6","3","1","2","1","0","0","0","999999","999999","999999","0","0","0","2","4","4","4","4","4","4","4","2","999999","888888","2","2","0","0","4","1","1","401","999999","999999","2","999999","3","1","2","2","10","1","4","2","4","1","4","3","4","3","2","2","3","0","5","1","5","999999","1","999999","2","2","4","2","3","9","3","3","2","401","5","1","2","2","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","2","3","39.866","2","2","HON14_0575","2"
"4","5e4a957c-fd57-477d-8db9-bc272df745f9-6d86b958edcc58a258757234","409","3","62","421","2107","60405","27","2","5","1","30mar2014","1","2","1968","46","3","1","3","3","2","2","999999","3","1","1","999999","999999","2","2","999999","999999","999999","999999","999999","2","4","1","2","4","4","4","4","4","4","2","1","2","999999","999999","2","2","1","2","2","999999","999999","999999","2","2","2","2","2","5","2","2","3","3","3","2","3","5","7","7","5","7","3","5","7","6","7","6","7","6","7","5","2","6","7","7","7","5","6","6","5","7","7","2","6","7","7","7","2","2","7","7","7","6","7","5","2","7","1","1","1","1","2","2","1","1","2","2","1","1","2","2","3","2","1","1","4","4","2","7","2","2","7","7","3","3","4","1","4","10","4","9","4","4","10","10","4","2","2","7","2","2","2","2","0","0","0","999999","999999","999999","0","999999","0","4","2","4","2","4","4","3","4","888888","999999","888888","2","2","0","0","2","1","2","999999","3","999999","2","999999","4","3","2","2","6","12","1","2","4","2","4","2","3","3","2","2","3","1","5","2","5","999999","2","999999","2","2","4","3","3","4","1","1","2","401","5","1","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","2","3","43.7","2","2","HON14_0576","2"
"4","5e4a957c-fd57-477d-8db9-bc272df745f9-6d86b958edcc58a258757235","409","3","62","421","2107","60405","27","2","5","1","30mar2014","1","2","1976","38","3","4","3","2","2","2","999999","3","1","1","999999","999999","2","2","999999","999999","999999","999999","999999","2","4","4","2","4","4","4","4","4","4","2","888888","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","5","4","3","3","3","4","2","3","5","3","1","4","6","5","4","2","3","1","3","7","2","2","5","5","2","3","4","3","4","4","2","4","6","2","3","5","5","1","5","5","2","2","5","3","3","3","3","4","4","2","2","3","4","2","4","3","3","3","3","3","4","3","3","2","2","3","4","3","999999","4","4","4","2","1","7","3","3","4","2","8","1","1","3","4","2","4","2","2","1","6","5","3","2","2","1","0","0","0","999999","0","0","0","0","0","4","2","4","2","4","4","4","3","2","999999","1","2","2","0","0","2","1","2","999999","77","999999","1","401","2","1","2","2","4","1","2","2","2","1","3","2","3","3","2","1","2","1","5","2","1","4","1","1","2","2","4","3","6","8","5","7","2","401","5","1","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","999999","1","1","2","3","46.5","2","2","HON14_0577","2"
"4","5f2c21a3-758d-4968-992f-1705ca7b1ef5-4968edfa99a19aa5587611007","404","1","38","407","703","180401","244","1","2","1","13apr2014","1","2","1951","63","1","5","2","2","2","2","999999","2","1","1","1","2","1","2","999999","999999","999999","999999","999999","2","4","1","4","4","4","4","4","4","4","3","5","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","999999","1","2","2","3","3","2","3","3","4","7","2","1","5","3","5","5","5","6","5","7","4","5","2","5","6","5","4","5","5","2","6","4","6","6","1","6","5","6","5","6","4","6","7","1","2","7","6","5","7","2","2","888888","2","3","2","3","2","2","4","4","3","2","3","3","2","999999","2","2","3","4","4","6","5","4","6","2","2","3","1","6","4","3","6","5","9","3","5","8","2","6","7","2","1","2","1","0","0","0","999999","999999","999999","999999","999999","0","2","3","4","3","3","2","3","4","2","999999","2","2","2","0","0","999999","2","2","999999","5","999999","2","999999","4","3","2","2","4","1","2","1","2","2","2","1","4","2","2","2","12","2","1","2","5","999999","5","999999","2","2","2","2","6","3","0","5","2","401","5","1","1","2","2","127","1","0","1","1","1","1","0","1","1","1","0","1","1","1","1","2","3","38.933","2","5","HON14_0578","2"
"4","5f2c21a3-758d-4968-992f-1705ca7b1ef5-4968edfa99a19aa5587611009","404","1","38","407","703","180401","244","1","2","1","13apr2014","1","1","1987","27","2","5","2","1","2","2","999999","3","1","1","2","1","1","2","999999","999999","999999","999999","999999","2","4","1","4","4","4","999999","4","4","1","2","5","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","1","2","2","2","3","3","3","3","4","6","5","2","6","3","2","2","2","5","4","6","2","2","3","4","2","2","2","1","3","4","7","3","5","4","2","5","5","2","4","6","7","5","6","1","5","4","3","4","2","3","3","888888","3","3","3","888888","888888","3","3","3","3","2","3","3","2","999999","2","1","2","3","7","4","5","2","7","2","2","2","1","5","2","7","5","4","10","2","3","3","1","3","6","2","1","2","2","0","0","0","999999","0","999999","999999","999999","0","3","3","3","2","4","1","3","4","2","999999","1","2","2","1","0","999999","1","1","401","999999","999999","2","999999","3","3","2","2","4","4","2","1","1","2","1","2","4","2","2","2","12","1","2","1","1","2","8","8","2","1","2","2","1","5","0","0","2","401","1","1","1","1","1","888888","1","0","1","0","1","1","1","1","1","1","0","1","0","1","1","2","4","33.433","2","5","HON14_0579","1"
"4","5f3ee590-694f-4db4-b113-535bfb9b3fc8-7006111a4c45344b58760337","406","3","48","411","1101","130303","191","2","5","1","02apr2014","1","1","1947","67","2","1","3","3","1","2","999999","3","1","2","2","999999","3","2","999999","999999","999999","999999","999999","2","4","1","2","2","3","999999","4","2","4","3","5","1","1","2","1","1","2","2","2","999999","999999","999999","2","1","1","2","2","3","2","1","1","3","4","2","2","1","4","4","4","7","4","4","6","1","5","7","5","6","7","6","6","7","7","4","5","1","5","6","5","1","4","7","7","5","6","7","7","5","4","7","4","7","4","1","1","5","1","3","3","4","3","2","3","3","2","3","4","1","3","3","3","4","3","3","2","4","1","7","7","1","5","7","1","1","2","1","10","1","1","10","4","5","5","5","1","1","1","7","2","2","2","1","0","0","0","999999","0","999999","0","0","0","1","5","5","1","2","2","2","1","1","1","1","1","2","1","0","2","1","1","401","999999","999999","1","401","1","2","1","1","4","2","2","3","2","1","2","4","4","1","2","1","6","0","1","1","1","4","4","4","2","2","2","3","2","5","2","10","1","401","5","1","1","1","1","128","0","0","1","0","0","0","0","1","1","0","0","1","1","0","1","2","5","42.25","2","6","HON14_0580","1"
"4","5fd8437c-5502-4b5f-aa49-10d255ed869b-92eead07ac92311158764165","406","3","53","413","1309","161701","220","1","4","1","26mar2014","1","2","1984","30","1","1","3","2","2","2","999999","3","2","2","2","2","2","1","1","1","1","1","1","1","4","1","2","4","4","4","4","4","4","1","10","2","999999","999999","2","1","888888","1","2","999999","999999","999999","2","2","1","2","2","1","1","1","2","2","3","1","2","4","7","4","4","7","5","6","7","4","6","988888","988888","4","5","7","5","5","6","5","5","6","6","3","4","6","5","4","5","5","4","5","5","4","5","6","2","4","3","4","4","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","4","7","7","7","7","4","7","3","3","2","2","2","1","5","3","1","5","3","5","988888","1","1","3","888888","2","2","1","0","0","0","0","0","999999","0","0","1","2","1","1","888888","4","3","2","4","1","3","888888","2","2","1","0","2","1","2","999999","77","999999","1","401","3","1","2","2","4","4","4","4","999999","2","2","4","4","2","2","1","6","888888","5","1","1","4","4","1","2","2","3","2","2","4","2","2","2","401","5","3","1","888888","1","20","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","2","3","51.45","1","4","HON14_0581","2"
"4","5fe239b6-6ab8-49b0-8f03-9070c5d4f1b3-8be0ec014da8a3dd58770312","404","3","33","406","603","20801","36","1","4","1","10apr2014","1","1","888888","888888","1","3","2","1","2","2","999999","4","888888","1","999999","888888","3","2","999999","999999","999999","999999","999999","2","3","4","4","4","4","999999","4","4","4","4","888888","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","3","3","2","2","4","4","1","888888","988888","1","1","2","6","1","1","1","1","1","988888","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","988888","988888","1","1","988888","2","1","888888","4","4","4","4","4","4","4","4","4","4","4","4","988888","988888","4","4","3","4","6","3","988888","1","888888","1","2","6","3","1","3","888888","10","8","2","9","9","9","9","9","9","1","4","7","2","1","2","1","0","0","0","999999","0","999999","999999","0","0","4","1","1","5","5","2","5","4","2","999999","2","2","2","0","0","4","1","1","401","999999","999999","2","999999","4","3","2","2","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","2","2","6","1","1","1","1","4","888888","888888","2","2","3","3","3","6","3","3","2","401","5","2","1","888888","1","888888","1","0","1","0","0","0","1","0","0","0","0","1","0","0","1","2","5","30.715999999999998","1","6","HON14_0582","1"
"4","5fe239b6-6ab8-49b0-8f03-9070c5d4f1b3-8be0ec014da8a3dd58770315","404","3","33","406","603","20801","36","1","4","1","10apr2014","1","2","1960","54","2","4","3","3","2","2","999999","3","1","1","999999","999999","1","888888","999999","999999","999999","999999","999999","2","4","1","2","4","4","4","4","2","4","1","5","2","999999","999999","1","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","3","2","2","3","4","2","4","7","6","6","5","6","7","7","7","6","7","7","7","5","7","7","6","7","888888","6","7","6","7","4","6","6","7","2","5","4","6","888888","3","7","7","3","7","7","2","1","7","2","2","2","2","2","2","2","2","2","2","3","2","888888","888888","2","2","2","2","5","2","6","7","3","1","3","6","2","1","2","2","2","6","3","2","2","6","2","3","1","1","6","7","1","2","2","2","0","0","0","999999","999999","999999","0","0","0","1","5","3","4","4","1","2","4","1","3","1","2","2","0","0","4","1","1","402","999999","999999","2","999999","3","888888","2","2","1","888888","1","888888","999999","2","2","888888","888888","4","1","1","2","1","5","1","5","999999","11","999999","2","2","3","1","3","11","5","8","2","401","5","1","888888","888888","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","1","0","1","2","3","31.883000000000003","1","6","HON14_0583","2"
"4","5ffc314e-a50e-4a84-aa54-25b4aa7f048d-e11aa36bf015054258767136","403","1","15","404","401","50101","107","1","2","1","28mar2014","1","1","1976","38","1","5","2","2","2","2","999999","5","2","1","2","3","999999","2","999999","999999","999999","999999","999999","2","4","4","4","4","4","999999","4","4","1","2","5","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","1","1","2","1","6","4","2","3","3","4","4","1","1","7","4","3","3","3","1","6","6","5","4","7","1","6","6","3","1","3","1","2","3","1","3","1","3","3","1","1","1","1","4","6","4","7","7","2","3","7","2","7","4","2","2","888888","2","2","2","4","888888","3","3","888888","2","2","4","2","2","999999","999999","5","1","1","7","7","1","7","7","3","2","3","1","9","1","1","1","10","10","10","10","10","1","3","7","2","1","2","1","0","0","0","999999","0","999999","999999","0","0","2","4","4","888888","4","4","888888","4","1","3","2","2","2","1","0","1","1","1","404","999999","999999","1","407","4","3","2","2","4","4","13","2","2","1","2","2","4","2","2","2","9","0","4","4","1","2","12","12","2","2","2","2","3","5","3","3","2","401","1","1","1","1","1","128","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","2","5","30.383000000000003","2","6","HON14_0584","1"
"4","5ffc314e-a50e-4a84-aa54-25b4aa7f048d-e11aa36bf015054258767138","403","1","15","404","401","50101","107","1","2","1","28mar2014","1","2","1973","41","2","5","3","3","2","2","999999","4","1","1","2","888888","3","2","999999","999999","999999","999999","999999","2","4","2","2","2","4","4","4","4","4","1","10","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","999999","1","888888","1","3","3","2","4","3","1","7","1","3","3","1","5","5","5","1","7","3","3","7","1","5","5","3","4","6","6","2","7","7","5","2","888888","5","5","5","5","6","5","4","7","1","1","1","5","3","4","2","2","3","4","4","2","4","888888","3","888888","888888","3","1","2","4","3","999999","999999","6","4","7","7","7","1","4","7","3","3","3","1","10","1","1","10","5","10","5","4","10","1","5","5","2","1","2","1","0","0","0","999999","999999","999999","999999","0","0","1","1","4","4","4","4","4","4","1","2","2","2","2","0","0","2","1","1","404","999999","999999","1","401","4","2","2","2","4","1","1","3","2","1","2","2","4","3","2","2","12","2","1","1","5","999999","15","999999","2","2","2","2","3","4","1","3","2","401","2","1","1","1","1","136","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","2","5","29.75","2","6","HON14_0585","2"
"4","602418f6-a2fa-45d2-864b-9f4ed00a2434-4968edfa99a19aa558761879","406","2","47","410","907","100601","178","1","4","1","03apr2014","1","2","1985","29","2","5","2","2","2","1","0","2","1","1","2","2","2","2","999999","999999","999999","999999","999999","2","4","4","4","4","4","2","4","4","4","3","5","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","1","2","999999","2","2","2","3","3","3","3","3","5","5","5","5","3","5","5","5","4","2","4","3","2","6","5","5","5","5","5","5","4","3","2","3","3","3","3","5","4","4","3","5","4","4","3","4","3","4","4","5","5","4","3","2","3","3","4","4","888888","1","2","888888","3","2","2","2","2","2","2","2","4","4","4","5","6","5","5","3","3","2","2","4","6","1","1","5","5","6","5","10","1","1","6","2","1","2","1","0","0","0","999999","0","999999","0","0","1","2","5","5","5","4","4","3","5","2","999999","2","2","2","0","0","3","1","1","401","999999","999999","1","401","2","2","1","1","4","4","4","2","2","1","4","2","888888","888888","2","2","6","0","1","4","1","2","3","3","2","1","3","2","1","5","1","1","2","401","5","1","888888","888888","1","888888","0","0","1","0","0","0","0","1","1","0","0","1","1","1","1","2","4","30.366","2","5","HON14_0586","2"
