"id","householdid","sex","relationship","age","maritalstatus","occupation","monthsinhouse","member","participate","read","write","school","grade","diploma","inschool","notinschool","notinschoolspec","daysmissedschool","reasonmissedschool","tuition","uniform","textbooks","schoolsupplies","schoolcosts","vaccination","wormmed","iron","diarrhea","ors","sugarsaltdrink","d_treatoutside","d_whynotreat","d_wheretreat","d_dayslost","fever","cough","breatheprobs","reas_breathe_probs","f_treatoutside","f_whynotreat","f_wheretreat","f_wheretreatspec","f_medicine","f_dayslost"
"26","4103","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","1","2","1",,"7","1","1","2",,,"1",,"7","First Aid student","1","1"
"26","1588","2","Grandchild","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","2","2","1",,"5","1","2","2",,,,,,,,
"26","5577","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"250","950","300","150",,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","1772","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"1","2",,,"1",,"3",,"1","2"
"26","7090","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"5200","200","0","0","5200","1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","2713","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","2763","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","2",,,,,,,,,"1","2","2","2",,,,,,,"1","1","1","3","2","1",,,"1","1"
"26","617","1","Child/Adopted child","2-9.","NA","NA","5","1",,"2",,"1","NA","0","1",,,"0",,"0","0","0","0","1500","1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","8241","1","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"0","650","0","750","1350","2","1","2","2",,,,,,,"2","2",,,,,,,,
"11","2487","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"700","350","0","0","1050","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","1509","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"7","0","2","2",,,,,,,,
"11","7481","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","1176","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","8405","2","Child/Adopted child","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","1","2",,"2","1",,,"1","2"
"11","701","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","156","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"0","600","0","0","600","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","7866","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"4","6","400","0","0","0","400","1","1","1","1","1","2","1",,"2","4","1","2",,,"1",,"2",,"1","4"
"11","6452","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"1","1","2",,"1",,"2",,"1","3"
"11","1772","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","4272","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","375","0","350","725","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","3812","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"1","3","75","600","0","450","1125","1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","7234","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"4","4","0","500","160","450",,"1","2","2","1","1","2","1",,"2","3","2","2",,,,,,,,
"11","7133","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","1","2","2","1",,"2","3","1","1","1","2","1",,"2",,"1","2"
"11","2099","2","Child/Adopted child","2-9.","NA","NA","8","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"4","3","1","1","2",,"1",,"4",,"1","2"
"11","7535","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"1200","425","100","0","1725","1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","1033","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","1","1","2","1",,"4","2","1","2",,,"1",,"4",,"1","1"
"11","5893","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","1","1","2","2","1",,,"1","4"
"11","1426","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","700","0","500","1200","2","1","2","1","1","2","1",,"4","0","2","2",,,,,,,,
"11","862","1","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"550","375","0","0","925","1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","7817","1","Grandchild","2-9.","NA","NA","7","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","2",,,"2","2",,,"1","2"
"11","7293","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"350","275","0","0","625","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","4324","2","Niece/Nephew","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","5563","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","600","0","600",,"1","1","2","1","1","2","2","2",,"2","2","2",,,,,,,,
"11","3134","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"15","5","20","0","15","0","35","1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","3752","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","1","1","1","1",,"2","2","1","2",,,"1",,"2",,"1","2"
"11","7623","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","4","500","650","120","0","1270","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","7450","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","1587","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2",,"0","550","120","425",,"2","1","2","2",,,,,,,"2","2",,,,,,,,
"11","3567","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","5865","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","2",,,"1",,"2",,"1","4"
"11","4688","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","3",,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","4087","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"400","350","200","350",,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","6707","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","6433","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"1","2",,,"1",,"2",,"1","3"
"11","7449","1","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"5","3","0","450","0","550",,"2","2","2","2",,,,,,,"2","2",,,,,,,,
"11","426","2","Other","2-9.","NA","NA","1","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","1","1","1","1",,"2",,"1","2"
"11","1807","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"1","3","100","0","50","0","150","1","2","2","1","2","2","1",,"4","2","1","1","2",,"1",,"4",,"1","1"
"11","1610","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"550","750","0","750",,"2","2","2","2",,,,,,,"1","2",,,"2","6",,,"1","2"
"11","7144","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"100","800","250","850","100","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","5218","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"5","4","185","300","5","60","0","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","7157","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"4","2","1","1","2",,"2","1",,,"1","1"
"11","2728","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"1","4","3000","550","100","850","4400","1","2","2","1","2","2","1",,"2","1","1","1","2",,"1",,"2",,"1","2"
"11","836","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","1","1","2","1",,"5",,"1","5"
"11","7470","2","Child/Adopted child","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"1","2",,,"1",,"5",,"1","5"
"11","8283","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","2",,,,,,,,,"1","1","1","2",,,,,,,"1","2",,,"1",,"2",,"1","3"
"11","5397","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"450","600","0","750","1800","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","7467","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"300","200","0","0","500","1","1","2","2",,,,,,,"1","2",,,"1",,"4",,"1","4"
"11","5656","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","1","2","1",,"3","14","1","1","1","1","1",,"3",,"1","14"
"11","1588","1","Grandchild","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"1","2",,,"1",,"2",,"1","2"
"11","604","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"125","660","50","160","0","1","2","1","2",,,,,,,"1","2",,,"1",,"2",,"1","2"
"11","8136","1","Grandchild","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","2",,,"1",,"2",,"1","3"
"11","4186","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","550","100","500","1100","1","1","2","1","1","2","1",,"1","4","1","1","1","3","1",,"1",,"1","5"
"11","5485","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"1","1","1","1","1",,"2",,"1","3"
"11","4972","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","1","1","2","1",,"5","2","1","1","2",,"1",,"5",,"1","2"
"11","999","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","1000","0","250","1250","1","1","2","2",,,,,,,"2","1","2",,"1",,"4",,"1","0"
"11","3005","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","2",,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","4973","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","3298","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"1","1","2",,"2","1",,,"1","0"
"11","5160","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","8141","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"2","1","2","2",,,,,,,"2","2",,,,,,,,
"11","2690","2","Grandchild","2-9.","NA","NA","6","1",,"2",,"1","NA","0","1",,,"1","6","100","800","0","650","1550","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","5592","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","500","0","250",,"1","1","1","2",,,,,,,"2","1","2",,"1",,"2",,"1","0"
"11","829","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","2",,,"1",,"2",,"1","3"
"11","4512","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"250","500","50","275","1075","1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","7119","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","500","0","500",,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","3523","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","4953","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","1","1","1","1",,"2",,"1","3"
"11","7944","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","7785","1","Child/Adopted child","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","3175","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","1","2","1","1",,"2","0","1","2",,,"1",,"2",,"1","0"
"11","7648","1","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"7","6","0","1000","0","515","1515","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","6971","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","7179","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","3507","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","1","1","1",,"2","6","1","1","1","3","1",,"2",,"1","6"
"11","4325","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","500","0","500","1000","1","2","2","2",,,,,,,"1","2",,,"1",,"4",,"1","2"
"11","531","1","Child/Adopted child","2-9.","NA","NA","7","1",,"2",,"1","NA","0","1",,,"0",,"5","0","0","0","2300","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","962","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"150",,,,"2000","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","54","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","6884","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","1","2",,"1",,"2",,"1","2"
"11","2079","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","2","2","2","6",,"0","2","1","1","2","2","1",,,"2","0"
"11","1070","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"800","350","100","350",,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","270","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"50","700","0","150","800","1","1","2","1","2","2","1",,"4","2","1","1","2",,"1",,"4",,"1","2"
"11","3840","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","4358","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"1","2",,,"1",,"2",,"1","0"
"11","1454","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"5","4","3850","750","400","550",,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","7919","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"200","500","0","610","1310","2","1","1","2",,,,,,,"1","2",,,"2","6",,,"1","0"
"11","5254","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"300","580","100","250",,"1","2","2","1","1","2","1",,"2","3","1","1","1","2","1",,"2",,"1","4"
"11","3601","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","5996","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","400","0","0","400","1","1","2","2",,,,,,,"1","2",,,"1",,"2",,"1","2"
"11","2763","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","1","1","3","1",,"1",,"1","7"
"11","316","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"2","2","1","2",,,"1",,"2",,"1","2"
"11","7294","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","3","150","500","25","650","1325","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","338","1","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"300","550","400","625","300","1","1","2","2",,,,,,,"2","1","2",,"2","6",,,"1","3"
"11","5829","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","4061","2","Child/Adopted child","2-9.","NA","NA","8","1",,"2",,"1","NA","0","1",,,"0",,"0","0","0","0","1000","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","2939","2","Grandchild","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","7408","1","Grandchild","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"2","2","2","2",,,,,,,,
"11","7988","1","Other","2-9.","NA","NA","7","1",,"2",,"1","NA","0","1",,,"0",,"100","1145","0","330","1545","1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","6911","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","3","50","500","50","500","1100","1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","6930","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","1","1","1",,"2","3","1","1","1","3","1",,"2",,"1","3"
"11","1913","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"1","0","2","2",,,,,,,,
"11","5805","1","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"0","800","375","510","0","1","1","2","2",,,,,,,"1","2",,,"1",,"2",,"1","2"
"11","6982","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","2",,,"1",,"5",,"2","0"
"11","4883","2","Child/Adopted child","2-9.","NA","NA","5","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","1206","1","Other","2-9.","NA","NA","12","1",,"1","2","1","NA","0","1",,,"0",,"175","1150","150","0","1475","1","2","2","2",,,,,,,"2","1","1","2","1",,"4",,"1","2"
"11","945","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","392","2","Other","2-9.","NA","NA","6","1",,"2",,"1","NA","0","1",,,"0",,"1600","1250","0","260","3110","1","2","2","1","2","2","1",,"2","1","1","2",,,"1",,"2",,"1","1"
"11","8359","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","4","500","400","0","600","1500","1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","131","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"150","500","0","600",,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","5953","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","1145","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"2","4","1","1","1","3","1",,"2",,"1","5"
"11","1947","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","500","150","500",,"1","1","1","1","2","1","2","1",,"3","1","2",,,"2","1",,,"1","1"
"11","574","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","1","2","1","1",,"2","1","1","1","2",,"1",,"2",,"1","1"
"11","58","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","8","No money",,,,,,,,"1","2","2","2",,,,,,,"1","1","2",,"2","1",,,"1","0"
"11","7778","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","1","2","1","1",,"1","0","2","2",,,,,,,,
"11","4128","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"5","2","2","2",,,,,,,,
"11","1177","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","4","250","500","25","700","1475","1","1","1","1","1","2","1",,"2","10","1","1","2",,"1",,"2",,"1","10"
"11","7667","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","1","1","1","2","6",,"12","1","1","1","3","1",,"5",,"1","12"
"11","6652","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"3","7","1","2",,,"1",,"3",,"1","7"
"11","5313","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"150","650","0","250",,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","1799","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","7209","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","2",,,"1",,"2",,"1","2"
"11","957","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","1","2","2","1",,"3","7","1","1","2",,"1",,"3",,"1","7"
"11","6080","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","6","250","400","50","320","0","1","2","2","2",,,,,,,"2","1","2",,"1",,"2",,"1","0"
"11","6833","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","1","1","1","2","1",,"5","2","2","2",,,,,,,,
"11","8262","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","6","150","375","150","320","150","1","1","2","2",,,,,,,"2","2",,,,,,,,
"11","5337","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"1","2","300","500","0","600",,"1","1","2","2",,,,,,,"1","2",,,"1",,"5",,"1","0"
"11","4889","1","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"1500","500","0","900","2900","2","1","2","2",,,,,,,"2","2",,,,,,,,
"11","2482","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","8","Was staying with him at t",,,,,,,,"1","1","1","2",,,,,,,"1","1","2",,"1",,"2",,"1","2"
"11","1474","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"7","4","0","350","0","550","900","1","1","2","2",,,,,,,"1","2",,,"1",,"4",,"1","7"
"11","662","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"7","4","100","500","0","700",,"1","1","1","2",,,,,,,"1","1","2",,"1",,"5",,"1","7"
"11","438","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","2",,,"1",,"2",,"1","3"
"11","7910","1","Grandchild","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"1","2",,,"2","1",,,"1","0"
"11","2858","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"11","5424","1","Grandchild","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","2","2","2","1",,"2","2","2",,,,,,,,
"11","3690","1","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","3","0","550","0","50","600","1","2","2","1","2","1","2","1",,"1","2","2",,,,,,,,
"11","8454","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"25","4","1500","950","0","150","2600","1","1","2","2",,,,,,,"1","1","1","1","1",,"3",,"1","10"
"11","2533","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"3","7","2","1","1","2","1",,"3",,"1","7"
"11","2332","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"5","3","150","500","25","75","0","1","1","2","1","1","2","1",,"2","4","2","2",,,,,,,,
"11","4250","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","513","2","Child/Adopted child","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"2","2",,,,,,,,
"11","626","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"1","4","150","500","0","1000","1650","1","2","2","2",,,,,,,"1","2",,,"2","1",,,"2","0"
"11","3391","2","Sister/Brother","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","1","1","2","1",,"2","7","2","2",,,,,,,,
"11","7537","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"300","500","100","500","1400","1","2","1","2",,,,,,,"2","1","1","1","1",,"2",,"1","2"
"11","1675","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","450","0","1100","1550","1","2","2","1","1","2","2","6",,"2","1","2",,,"2","6",,,"1","2"
"11","4532","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"5","0","2","1","1","3","2","1",,,"2","0"
"5","3448","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"11","5990","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","2","1","1",,"3","4","2","2",,,,,,,,
"11","1998","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
