"questionnaire","village","district","sex","age","education","physc_pca","physc_score","weath_score","sespca","agri_score","agric_pca","hum_capitalpca","hum_score","gov_score","governance_pca","healthpca","health_score","infrast_score","infrastr_pca"
"1778","ODIMAI","AMURIA","Female","30","Primary","2nd lowest","-1.365058661","-1.98115623","Lowest quantile","-0.380429715","2nd quantile","None-Primary","-0.253881603","0.846043229","Highest","2nd lowest","-1.351342559","-0.759549558","2nd lowest"
"1733","OGUDO","AMURIA","Female","32","Primary","Lowest quantile","-3.195562601","-1.721016765","Lowest quantile","0.403940201","3rd quantile","None-Primary","-0.253881603","0.750082731","Average","2nd lowest","-1.153186798","-1.190728068","2nd lowest"
"1572","takaramem","AMURIA","Female","21","Other","3rd lowest","-0.289488435","-1.86733222","Lowest quantile","1.232369065","4th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","3rd lowest","0.55036819","-1.55817616","Lowest quantile"
"1464","KARAMATA","AMURIA","Female","70","No schooling","2nd lowest","-1.261168122","-1.331723809","2nd lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","2nd lowest","-0.992224216","0.759318352","4th lowest"
"1755","asuksuk","AMURIA","Male","76","Primary","2nd lowest","-1.677218199","-1.804592729","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Lowest quantile","-2.035676718","-1.55817616","Lowest quantile"
"1433","AMONI","AMURIA","Male","37","Other","4th lowest","1.099275112","-0.448442817","3rd lowest","-1.083033085","2nd quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","4th lowest","1.306404829","-1.55817616","Lowest quantile"
"1278","MORU","AMURIA","Male","38","Other","2nd lowest","-0.715919316","-0.741640806","2nd lowest","0.606992841","4th quantile","Atleast Sec  education","0.851217806","-0.347146302","Average","Highest quantile","2.07447958","0.405640244","4th lowest"
"1598","Atiira","AMURIA","Male","39","Other","2nd lowest","-0.927586257","-0.582179368","2nd lowest","-0.221436039","2nd quantile","Atleast Sec  education","0.851217806","-1.847134471","Lowest","3rd lowest","-0.045222402","-1.55817616","Lowest quantile"
"1752","ODIDING","AMURIA","Female","52","No schooling","Lowest quantile","-2.954080582","-1.573830128","Lowest quantile","1.232369065","4th quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-2.630750895","-0.405871511","3rd lowest"
"1559","atiira","AMURIA","Male","18","No schooling","3rd lowest","-0.481891394","-1.938329339","Lowest quantile","0.808999538","4th quantile","None-Primary","-1.358981013","1.943272233","Highest",,,"-1.55817616","Lowest quantile"
"1449","ACORIKOIT A","AMURIA","Female","66","No schooling","Lowest quantile","-2.819318771","-0.448442817","3rd lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest","Lowest quantile","-3.054897547","-0.759549558","2nd lowest"
"1356","ACHOMAIT","AMURIA","Female","32","No schooling","2nd lowest","-0.704253495","-1.610045552","Lowest quantile","-1.347408891","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-2.632307768","-1.55817616","Lowest quantile"
"1436","AMONI","AMURIA","Male","54","Primary","3rd lowest","0.523239613","-0.678901315","2nd lowest","-0.722032726","2nd quantile","None-Primary","-0.253881603","0.798443437","Average","Lowest quantile","-2.343851566","-0.392986298","3rd lowest"
"1471","ASUKSUK","AMURIA","Male","45","Tertiary","4th lowest","0.702615678","0.141640246","3rd lowest","-0.221436039","2nd quantile","Atleast Sec  education","3.061416626","-0.347146302","Average","2nd lowest","-0.927195728","-1.55817616","Lowest quantile"
"1376","AKUNAKARIBU KOLOLO","AMURIA","Female","35","Primary","2nd lowest","-0.712504804","0.131242976","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.58811295","Highest","3rd lowest","0.087366283","1.557944894","Highest quantile"
"918","AKULAR","AMURIA","Female","56","No schooling","Lowest quantile","-2.819318771","-3.040951252","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest","Highest quantile","2.07447958","-1.55817616","Lowest quantile"
"1649","ABILET","AMURIA","Male","28","Primary","2nd lowest","-0.817960918","-0.448442817","3rd lowest","0.808999538","4th quantile","None-Primary","-0.253881603","-0.702305675","Average","2nd lowest","-1.06842947","-1.55817616","Lowest quantile"
"1275","ORIETA","AMURIA","Male","29","Other","2nd lowest","-0.6835168","-1.117787719","2nd lowest","0.106396146","3rd quantile","Atleast Sec  education","0.851217806","-1.847134471","Lowest","3rd lowest","0.512158215","-1.55817616","Lowest quantile"
"1721","MAMBASA","AMURIA","Male","36","Primary","Lowest quantile","-2.728007793","0.672212243","4th Lowest","0.403940201","3rd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","2nd lowest","-1.188055754","-0.759549558","2nd lowest"
"1677","OKOKORIO","AMURIA","Male","41","Primary","2nd lowest","-0.973249376","-1.117787719","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"-1.55817616","Lowest quantile"
"1561","atiira","AMURIA","Male","58","No schooling","2nd lowest","-1.232871771","-1.337128639","2nd lowest",,,"None-Primary","-1.358981013","1.943272233","Highest","4th lowest","0.799057603","-1.55817616","Lowest quantile"
"1510","MABASA","AMURIA","Female","54","No schooling","3rd lowest","0.058219988","-0.582179368","2nd lowest",,,"None-Primary","-1.358981013","1.943272233","Highest","3rd lowest","0.127778381","1.557944894","Highest quantile"
"1603","amusus","AMURIA","Male","33","Other","Highest quantile","2.969135046","0.672212243","4th Lowest","-0.221436039","2nd quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","2nd lowest","-0.904497445","-0.392986298","3rd lowest"
"1348","ACAUNA KOLONG","AMURIA","Female","20","Primary","3rd lowest","0.318711787","0.093777008","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-0.583267808","0.759318352","4th lowest"
"1738","okoona","AMURIA","Female","46","Primary","Highest quantile","2.118941545","-3.083778143","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.07447958",,
"1637","MAMBASA","AMURIA","Female","37","Primary","Highest quantile","1.830965638","-1.696223021","Lowest quantile","0.403940201","3rd quantile","None-Primary","-0.253881603","0.750082731","Average","4th lowest","0.995117724","-1.55817616","Lowest quantile"
"1722","MAMBASA","AMURIA","Male","49","Primary","Lowest quantile","-3.000720739","0.672212243","4th Lowest","0.403940201","3rd quantile","None-Primary","-0.253881603","-1.847134471","Lowest","2nd lowest","-1.859334946","-0.759549558","2nd lowest"
"1483","ODIMAI","AMURIA","Male","28","Other","3rd lowest","-0.223814189","-2.15226531","Lowest quantile","-0.518980086","2nd quantile","Atleast Sec  education","0.851217806","1.58811295","Highest","4th lowest","1.479405642","-1.55817616","Lowest quantile"
"1639","AKUNYUKO","AMURIA","Male","26","Primary",,,"-1.86733222","Lowest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","1.615096092","-0.392986298","3rd lowest"
"1336","ABILET","AMURIA","Female","34","Primary","2nd lowest","-1.524190784","-0.077332191","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","0.846043229","Highest","Lowest quantile","-3.054897547","-1.55817616","Lowest quantile"
"1689","AYOGA","AMURIA","Female","18","No schooling","2nd lowest","-1.135573745","-3.448277235","Lowest quantile","-1.410865307","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-0.759549558","2nd lowest"
"1555","KOONA","AMURIA","Male","55","No schooling","2nd lowest","-1.629520297","-1.402720928","2nd lowest","0.403940201","3rd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","4th lowest","1.529822111","-0.392986298","3rd lowest"
"1623","AKULAR","AMURIA","Female","39","Primary","3rd lowest","-0.164633036","1.26981461","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.702305675","Average","Lowest quantile","-2.632307768","0.220272079","3rd lowest"
"1469","OCORIKOIT B","AMURIA","Male","40","Primary","4th lowest","1.6222229","-0.837735713","2nd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.213511229","1.557944894","Highest quantile"
"1363","OKUNGURO","AMURIA","Female","998","No schooling","Lowest quantile","-4.085587502","-3.040951252","Lowest quantile","-2.536838293","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-0.759549558","2nd lowest"
"1398","AKUNA KORIBU","AMURIA","Female","22","Tertiary","2nd lowest","-1.41897738","-0.163205519","3rd lowest",,,"Atleast Sec  education","3.061416626","-0.298785597","Average","4th lowest","0.711330831","0.759318352","4th lowest"
"1541","ATIIDA","AMURIA","Female","80","No schooling","Lowest quantile","-2.515622377","-3.619386435","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","3rd lowest","0.435953021","-1.55817616","Lowest quantile"
"1381","ACUMET","AMURIA","Male","45","No schooling","Lowest quantile","-3.398096085","-2.049300432","Lowest quantile","1.309596181","5th quantile","None-Primary","-1.358981013","1.943272233","Highest","2nd lowest","-0.592981696","0.405640244","4th lowest"
"1344","ACOMAT","AMURIA","Male","80","Primary","Lowest quantile","-2.393138409","-2.15226531","Lowest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","0.947157979","1.557944894","Highest quantile"
"1662","ABWOLOIT","AMURIA","Male","42","Primary","2nd lowest","-0.999389708","-2.334233761","Lowest quantile","0.403940201","3rd quantile","None-Primary","-0.253881603","0.750082731","Average",,,"0.759318352","4th lowest"
"1354","ACHOMAIT","AMURIA","Female","39","No schooling","3rd lowest","-0.375977218","0.672212243","4th Lowest","1.232369065","4th quantile","None-Primary","-1.358981013","1.943272233","Highest","Lowest quantile","-2.632307768","-0.759549558","2nd lowest"
"1467","ACORIKOIT A","AMURIA","Female","30","Primary","Highest quantile","2.535244226","-2.912668943","Lowest quantile","0.403940201","3rd quantile","None-Primary","-0.253881603","-0.347146302","Average","Highest quantile","2.07447958","0.328139812","3rd lowest"
"1486","ODIDING","AMURIA","Female","30","Primary","2nd lowest","-1.325819373","-1.16061461","2nd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","1.479405642",,
"1445","ODIDING","AMURIA","Female","30","Primary","Highest quantile","2.819898605","-1.331723809","2nd lowest","1.10654366","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","0.722852409","1.557944894","Highest quantile"
"444","mashefu","BUDUDA","Male","40","Primary","Lowest quantile","-2.209809542","-0.823035181","2nd lowest","0.042939801","3rd quantile","None-Primary","-0.253881603","-0.347146302","Average","Lowest quantile","-2.343851566","0.328139812","3rd lowest"
"386","NAMUBI","BUDUDA","Male","48","No schooling","Lowest quantile","-2.113332272","-1.042376041","2nd lowest","-1.834234834","1st quantile","None-Primary","-1.358981013","-0.749905467","Average","3rd lowest","0.612294912","-1.98935461","Lowest quantile"
"378","KUBEWO","BUDUDA","Male","22","Primary","Highest quantile","1.87730968","0.709678233","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.749905467","Average","Lowest quantile","-3.341797113","-1.98935461","Lowest quantile"
"193","SHEELO","BUDUDA","Male","28","Primary","3rd lowest","0.203131333","-0.11086335","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.443284094","Average","Lowest quantile","-2.573722124","-0.837050021","2nd lowest"
"244","NASHITA","BUDUDA","Female","58","Primary","3rd lowest","0.318160266","-0.646471739","2nd lowest","1.10654366","4th quantile","None-Primary","-0.253881603","0.750082731","Average","2nd lowest","-0.955569685","-0.824164808","2nd lowest"
"153","TSUTSU","BUDUDA","Female","33","Primary","4th lowest","1.187560439","0.539726198","3rd lowest","-1.731778026","1st quantile","None-Primary","-0.253881603","-0.702305675","Average","4th lowest","1.195847392","1.126766324","4th lowest"
"214","SOOLA","BUDUDA","Female","51","Primary","2nd lowest","-1.019829631","1.440885067","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.298785597","Average","3rd lowest","-0.419980943","0.328139812","3rd lowest"
"64","MONYI","BUDUDA","Male","28","Primary","3rd lowest","-0.194722399","-0.646471739","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.394746125","Average","3rd lowest","0.011806187","-0.824164808","2nd lowest"
"227","MABALE","BUDUDA","Male","42","Primary","4th lowest","1.596969008","-0.280815363","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.394746125","Average","3rd lowest","0.325395554","-0.837050021","2nd lowest"
"381","MONYI","BUDUDA","Female","50","No schooling","3rd lowest","0.127359077","-0.538101971","2nd lowest","1.232369065","4th quantile","None-Primary","-1.358981013","-0.749905467","Average","Lowest quantile","-3.341797113","-1.98935461","Lowest quantile"
"400","BUNAMUMBYA","BUDUDA","Female","80","No schooling","Lowest quantile","-2.057228088","-1.358643532","2nd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","-0.394746125","Average","2nd lowest","-1.218753934","-1.98935461","Lowest quantile"
"132","MASHIOMO","BUDUDA","Female","70","No schooling","Lowest quantile","-3.17438364","-1.224907041","2nd lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013",,,,,,
"382","MONYI","BUDUDA","Male","39","Primary",,,"1.25189805","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.749905467","Average","2nd lowest","-1.638242006","-1.98935461","Lowest quantile"
"290","BUNAMUBYA","BUDUDA","Female","40","No schooling","3rd lowest","0.321331471","0.709678233","4th Lowest","0.106396146","3rd quantile","None-Primary","-1.358981013","1.943272233","Highest","2nd lowest","-0.765465915","-0.025538282","3rd lowest"
"466","BUNAMUMBYA","BUDUDA","Male","25","Primary","Highest quantile","2.689444065","-0.002493593","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.58811295","Highest",,,"-1.98935461","Lowest quantile"
"253","BUSHAKI","BUDUDA","Male","35","Other","3rd lowest","0.429608315","-0.041116744","3rd lowest","0.808999538","4th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","3rd lowest","0.512158215","-0.824164808","2nd lowest"
"7","NAKOYONZO","BUDUDA","Male","84","Primary","2nd lowest","-0.730552316","-0.646471739","2nd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.750082731","Average","4th lowest","1.145442247","-0.837050021","2nd lowest"
"412","BUKUNA","BUDUDA","Female","23","Primary","2nd lowest","-1.067346096","1.263545871","4th Lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","Lowest quantile","-1.921261668","1.126766324","4th lowest"
"348","NAMAKHO CELL","BUDUDA","Male","57","Primary","Highest quantile","2.38394928","1.203511","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.798443437","Average","4th lowest","1.195847392","-0.824164808","2nd lowest"
"225","BUNYANZUSHI LOWER","BUDUDA","Male","25","Other","Highest quantile","2.605489016","1.25189805","4th Lowest","1.232369065","4th quantile","Atleast Sec  education","0.851217806","0.490883917","Average","2nd lowest","-1.178986907","0.328139812","3rd lowest"
"281","MWABI VILLAGE","BUDUDA","Female","44","No schooling","4th lowest","1.191419721","0.716289639","4th Lowest","1.232369065","4th quantile","None-Primary","-1.358981013","1.943272233","Highest","Highest quantile","2.014338493","0.328139812","3rd lowest"
"84","NABUYEMBE","BUDUDA","Female","67","Primary","2nd lowest","-1.576204658","-0.823035181","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.394746125","Average","3rd lowest","-0.419980943","-1.190728068","2nd lowest"
"368","NASHITA","BUDUDA","Female","34","Primary","3rd lowest","0.168384135",,,"-0.785489023","2nd quantile","None-Primary","-0.253881603","0.798443437","Average","3rd lowest","0.285628557",,
"230","MABALE","BUDUDA","Male","34","Primary","4th lowest","1.44374609","1.42300725","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.443284094","Average","4th lowest","0.996674776","-1.98935461","Lowest quantile"
"221","TSEBILYE","BUDUDA","Male","49","Primary","Highest quantile","2.042900324","0.539726198","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.749905467","Average","3rd lowest","-0.385650635","-1.190728068","2nd lowest"
"44",,"BUDUDA","Male","68","Primary","Lowest quantile","-1.687159896","0.066857256","3rd lowest","-2.536838293","1st quantile","None-Primary","-0.253881603","-1.847134471","Lowest","4th lowest","1.963922143","1.126766324","4th lowest"
"168","MABALE","BUDUDA","Male","32","Primary","3rd lowest","0.154199332","0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.653944969","Average","Lowest quantile","-3.341797113","-0.837050021","2nd lowest"
"413","BUKUNA","BUDUDA","Female","37","Primary","Lowest quantile","-2.636101484","0.721326053","4th Lowest","1.309596181","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Lowest quantile","-3.054897547","-0.038423479","3rd lowest"
"112","MONYI","BUDUDA","Male","51","Other","2nd lowest","-0.519094944","-1.224907041","2nd lowest","1.10654366","4th quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest",,,"-1.98935461","Lowest quantile"
"74","NABUYEMBE","BUDUDA","Male","19","Primary","2nd lowest","-0.908980072","-1.469614744","Lowest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","-0.749905467","Average",,,"-0.025538282","3rd lowest"
"300","mwabo cell","BUDUDA","Male","39","Primary","4th lowest","1.575878859","0.862449825","4th Lowest","0.606992841","4th quantile","None-Primary","-0.253881603","0.443284094","Average","2nd lowest","-1.178986907","-0.824164808","2nd lowest"
"109","ABULA","BUDUDA","Male","20","Primary","4th lowest","0.93471235","-0.619552016","2nd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"0.328139812","3rd lowest"
"145","NABUYEMBE","BUDUDA","Female","42","Primary","3rd lowest","0.088704109","-0.002493593","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"-1.190728068","2nd lowest"
"395","NAMUBI","BUDUDA","Female","50","Primary","Highest quantile","2.642198801","1.610837102","Highest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","0.798443437","Average","2nd lowest","-0.67099458","-1.98935461","Lowest quantile"
"421","BUSHIYI","BUDUDA","Male","23","Primary","Lowest quantile","-2.957890272","-1.288896918","2nd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","Lowest quantile","-3.341797113","-1.98935461","Lowest quantile"
"297","SHIKAMOSI CELL","BUDUDA","Male","66","No schooling","Lowest quantile","-3.686819077","-1.224907041","2nd lowest","-2.536838293","1st quantile","None-Primary","-1.358981013","-0.298785597","Average","4th lowest","1.963922143","-0.824164808","2nd lowest"
"90","NAKOYONZO","BUDUDA","Female","57","Primary","2nd lowest","-1.335196376","0.716289639","4th Lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","4th lowest","1.292642951","-1.98935461","Lowest quantile"
"243","NASHITA","BUDUDA","Female","998","No schooling","3rd lowest","-0.139706925","-1.937078834","Lowest quantile","0.106396146","3rd quantile","None-Primary","-1.358981013","-0.394746125","Average","4th lowest","1.618437171","-0.824164808","2nd lowest"
"271","NAMAKHO","BUDUDA","Male","40","Primary","4th lowest","0.61610198","0.174069837","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.981585979","1.126766324","4th lowest"
"100","SHISAMWA","BUDUDA","Female","50","Other","Lowest quantile","-1.964908957","0.168615595","3rd lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","4th lowest","1.292642951","-1.190728068","2nd lowest"
"187","SOOLA","BUDUDA","Male","54","Primary","3rd lowest","-0.311518222","-0.538101971","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.394923389","Average","2nd lowest","-1.663503408","1.126766324","4th lowest"
"89","NAKOYONZO","BUDUDA","Male","698","Primary","4th lowest","0.940956771","-1.937078834","Lowest quantile","-0.94740808","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","4th lowest","1.195847392","-1.98935461","Lowest quantile"
"372","SHANEMBA","BUDUDA","Female","22","Primary","Lowest quantile","-1.687600136","0.905276716","4th Lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","3rd lowest","0.260367066","1.126766324","4th lowest"
"423","SAKUSAKU","BUDUDA","Male","20","Tertiary","3rd lowest","0.134959713","0.501103044","3rd lowest","1.934972525","5th quantile","Atleast Sec  education","3.061416626","1.58811295","Highest",,,"-0.038423479","3rd lowest"
"121","NYEKHE","BUDUDA","Male","25","Primary","2nd lowest","-0.515417278","-0.861658335","2nd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.347146302","Average",,,"1.126766324","4th lowest"
"280","MWABO","BUDUDA","Female","24","Other","4th lowest","1.450811386","2.15305686","Highest quantile","1.232369065","4th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","3rd lowest","0.310783535",,
"220","NAMAWUMBA","BUDUDA","Female","60","Primary","Highest quantile","2.727329254","0.709678233","4th Lowest","0.042939801","3rd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","0.087366283","0.328139812","3rd lowest"
"207","SAKUSAKU","BUDUDA","Male","45","Primary","Highest quantile","3.648986578","1.25189805","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","0.435953021","-1.98935461","Lowest quantile"
"278","MWABO","BUDUDA","Male","42","Primary","4th lowest","1.19555831","-0.475362539","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.846043229","Highest","Highest quantile","2.386512041","-0.824164808","2nd lowest"
"335","SAKUSAKU","BUDUDA","Female","43","Primary","3rd lowest","0.338486016","0.673462808","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","0.127778381","-1.98935461","Lowest quantile"
"276","MULABO","BUDUDA","Female","35","Primary","4th lowest","0.614762545","1.075228691","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.750082731","Average","4th lowest","0.682956874","-0.824164808","2nd lowest"
"37","TSUTSU CELL","BUDUDA","Female","45","Other","2nd lowest","-1.003718138","-0.002493593","3rd lowest","0.606992841","4th quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","Highest quantile","2.386512041","-1.190728068","2nd lowest"
"482","SHIKHAMOSI CELL","BUDUDA","Female","63","Primary","3rd lowest","0.397990525","0.060245845","3rd lowest","0.183623314","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","1.479405642","-0.824164808","2nd lowest"
"298","MWABO CELL","BUDUDA","Male","51","Primary","4th lowest","0.916370451","1.99986434","Highest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","0.798443437","Average","4th lowest","1.292642951","1.307961464","Highest quantile"
"231","MABALE","BUDUDA","Male","52","No schooling","3rd lowest","-0.216141224","0.673462808","4th Lowest","1.934972525","5th quantile","None-Primary","-1.358981013","0.394923389","Average","3rd lowest","0.612294912","-1.98935461","Lowest quantile"
"343","SOWETO CELL","BUDUDA","Male","48","Tertiary","Highest quantile","3.585161924","3.3032763","Highest quantile","0.606992841","4th quantile","Atleast Sec  education","3.061416626","-1.491975188","Lowest","4th lowest","1.252875924","1.385461926","Highest quantile"
"399","NAMUBI","BUDUDA","Male","30","Other","3rd lowest","0.053074948","0.709678233","4th Lowest","1.232369065","4th quantile","Atleast Sec  education","1.956317186","0.443284094","Average","Lowest quantile","-2.670517683","-1.190728068","2nd lowest"
"485","SHIKAMOSI","BUDUDA","Female","27","Primary","Highest quantile","2.339403629","1.25189805","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","3rd lowest","0.030982807","0.328139812","3rd lowest"
"262","SHEELO","BUDUDA","Male","73","Primary","2nd lowest","-1.215269804","-1.358643532","2nd lowest","-1.083033085","2nd quantile","None-Primary","-0.253881603","-0.298785597","Average","Highest quantile","2.386512041","0.328139812","3rd lowest"
"259","SHEELO","BUDUDA","Male","61","Other","4th lowest","1.259750485","0.174069837","3rd lowest","-0.380429715","2nd quantile","Atleast Sec  education","0.851217806","0.750082731","Average","3rd lowest","-0.028089304","-1.190728068","2nd lowest"
"331","SOOLA","BUDUDA","Female","30","Other","Highest quantile","1.898153424","0.758698642","4th Lowest","1.232369065","4th quantile","Atleast Sec  education","0.851217806","-0.394746125","Average","2nd lowest","-0.507707715","-0.025538282","3rd lowest"
"60","TSUTSU","BUDUDA","Female","18","Other","3rd lowest","-0.184167325","0.345179021","3rd lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","0.798443437","Average","Highest quantile","2.386512041","-0.025538282","3rd lowest"
"294","BUNAMBUYA","BUDUDA","Male","80","Primary","2nd lowest","-1.355008841","-0.646471739","2nd lowest","-0.722032726","2nd quantile","None-Primary","-0.253881603","-0.298785597","Average","2nd lowest","-1.249982476","0.328139812","3rd lowest"
"67","KUBEWO","BUDUDA","Female","23","Primary","3rd lowest","0.292232633","0.716289639","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-1.215652108","-0.837050021","2nd lowest"
"122","NYEKHE","BUDUDA","Male","63","No schooling","2nd lowest","-0.76496309","0.709678233","4th Lowest","1.309596181","5th quantile","None-Primary","-1.358981013","-1.491975188","Lowest",,,"-1.190728068","2nd lowest"
"463","BUNAMUMBYA","BUDUDA","Female","20","Primary","Highest quantile","2.918149233","0.539726198","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","Lowest quantile","-2.570381165","-1.98935461","Lowest quantile"
"13","TSUTSU CELL","BUDUDA","Male","74","Other","4th lowest","0.657551229","2.21380043","Highest quantile",,,"Atleast Sec  education","0.851217806","-0.394746125","Average","2nd lowest","-0.668670297","2.537766457","Highest quantile"
"254","BASHAKYI","BUDUDA","Male","23","Primary","4th lowest","0.90014559","0.501103044","3rd lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-1.279123545","-0.824164808","2nd lowest"
"101","nashefu","BUDUDA","Female","42","Primary","4th lowest","0.658761919","0.709678233","4th Lowest","0.120166965","3rd quantile","None-Primary","-0.253881603","0.798443437","Average",,,"-1.98935461","Lowest quantile"
"405","BUKUNA","BUDUDA","Female","51","Primary","3rd lowest","0.453038603","0.709678233","4th Lowest","1.309596181","5th quantile","None-Primary","-0.253881603","1.58811295","Highest","2nd lowest","-1.663503408","0.328139812","3rd lowest"
"175","NAMAWUMBA","BUDUDA","Male","40","Primary","3rd lowest","-0.465737849","0.131242976","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-0.653944969","Average",,,"-1.190728068","2nd lowest"
"334","NAKOKOLO","BUDUDA","Male","58","Tertiary","Highest quantile","1.963374972","2.809443474","Highest quantile",,,"Atleast Sec  education","3.061416626","1.943272233","Highest","3rd lowest","0.484801143","2.537766457","Highest quantile"
"425","KUBEWO","BUDUDA","Male","30","Primary","4th lowest","1.22441113","-0.280815363","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.58811295","Highest","Lowest quantile","-3.054897547","-0.824164808","2nd lowest"
"241","Nashefu","BUDUDA","Female","43","Primary","3rd lowest","0.016636372","1.25189805","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.443284094","Average","3rd lowest","0.524568141","-1.190728068","2nd lowest"
"189","BUNANZUSHI LOWER","BUDUDA","Female","43","Tertiary","4th lowest","1.571721554","2.200920105","Highest quantile","1.232369065","4th quantile","Atleast Sec  education","3.061416626","1.58811295","Highest","3rd lowest","-0.186478063","0.328139812","3rd lowest"
