"pais","idnum","estratopri","estratosec","upm","prov","municipio","pardistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","epp1","epp3","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc19","parex19a","parh150","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar7","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","parclien","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","leng4","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","sexi","colori","ti","uniq_id","sex"
"12","50b69ff7-7411-46c2-abc7-732632650cb8-a991fb213ff2403340317165","1205","3","12121111","1212","121211","12121111","12121111231","2","5","1","23jan2014","1","1","1995","19","2","3","3","3","2","2","3","2","4","4","4","4","4","999999","2","8","2","2","1","2","2","999999","999999","999999","2","2","2","3","3","4","4","2","1","7","3","2","5","3","2","3","1","6","4","3","5","6","4","2","3","4","5","2","4","5","5","5","6","5","6","2","3","2","2","2","3","4","6","7","6","5","4","6","1","3","2","4","1","3","6","4","3","2","3","1","1","6","5","1","1","0","0","0","999999","0","999999","999999","999999","0","2","2","2","2","2","999999","2","999999","2","2","0","0","2","2","1","1","2","999999","6","999999","2","999999","2","3","2","2","999999","10","5","2","3","2","2","3","2","2","888888","3","2","2","5","1","1","2","1","4","1","1","2","1","3","2","1","3","0","0","1","1201","2","4","1","888888","888888","1","888888","1","0","1","0","1","0","1","1","1","0","0","1","1","0","2","2","2","6","31.566","PAR14_0458","1"
"12","50e88db4-894d-4358-8007-5a34246806e8-374cbeb98596c7b240329376","1205","2","12072424","1207","120724","12072424","12072424120","2","3","1202","26jan2014","1","1","1977","37","2","3","3","2","2","2","888888","2","4","1","2","2","4","999999","1","1","1","1","1","2","2","999999","999999","999999","2","2","1","2","2","4","3","2","1","1","7","1","1","1","7","1","7","7","7","1","1","7","1","1","1","7","1","1","5","4","1","1","3","5","6","1","5","2","2","2","2","1","1","7","6","3","5","6","1","3","2","10","10","2","8","10","10","10","10","7","9","3","7","2","2","0","0","0","999999","999999","999999","999999","0","0","2","1","2","3","1","888888","2","999999","2","2","0","1","1","1","1","1","1","1203","999999","999999","2","999999","4","888888","2","2","999999","4","5","10","1","2","888888","999999","2","4","2","3","2","2","4","888888","1","1","1","4","3","2","2","2","3","2","3","4","2","2","4","1202","3","5","2","1","888888","1","888888","1","0","1","0","1","0","1","1","0","0","0","1","0","0","2","4","1","5","35.2","PAR14_0459","1"
"12","513f1457-2273-4793-a0c5-e1837ec0a488-b2044f4a096d764840319162","1203","3","12010404","1201","120104","12010404","12010404031","2","5","1202","25jan2014","1","2","1976","38","2","888888","888888","2","2","2","3","2","4","1","4","2","4","4","2","888888","2","2","2","888888","2","999999","999999","999999","2","4","2","3","3","4","4","888888","4","4","1","1","1","4","1","1","1","7","1","5","3","1","6","2","5","888888","3","5","4","888888","6","4","888888","3","6","2","4","2","3","2","3","1","3","5","6","3","6","4","2","888888","2","7","5","2","8","3","8","3","7","1","1","888888","5","888888","2","0","0","0","999999","0","999999","0","0","0","2","3","2","2","2","999999","2","999999","2","2","0","0","999999","4","1","1","1","1201","999999","999999","2","999999","888888","888888","2","2","999999","6","4","2","888888","999999","3","2","3","4","4","3","2","1","6","888888","1","1","1","4","888888","888888","2","2","2","3","2","5","2","4","2","1202","3","5","2","888888","888888","1","888888","0","0","0","0","0","0","1","1","0","0","0","1","1","0","2","6","2","11","28.316","PAR14_0460","2"
"12","513f1457-2273-4793-a0c5-e1837ec0a488-b2044f4a096d764840319165","1203","3","12010404","1201","120104","12010404","12010404031","2","5","1202","25jan2014","1","1","1994","20","3","888888","2","3","1","2","2","2","2","4","4","4","4","999999","3","8","2","1","2","1","2","999999","999999","999999","2","3","3","3","3","4","3","2","4","2","3","3","4","5","6","3","4","5","2","1","3","5","4","3","1","2","4","3","2","3","5","3","4","4","5","2","3","2","3","3","3","2","4","2","3","7","4","2","2","3","2","4","6","4","6","888888","5","4","6","4","1","2","4","2","2","1","0","0","999999","0","999999","0","999999","0","2","1","2","1","1","3","2","999999","2","1","0","0","999999","999999","1","1","2","999999","6","999999","2","999999","4","1","2","2","999999","4","12","888888","888888","999999","4","999999","3","3","2","1","2","2","5","2","4","4","1","2","3","3","2","1","1","2","1","3","0","0","4","1202","2","5","2","888888","888888","1","888888","0","1","1","1","1","1","0","1","0","0","0","1","0","1","2","8","2","11","30.7","PAR14_0461","1"
"12","51720a08-6160-4fb8-899f-f084a4c24903-b2044f4a096d764840319185","1203","3","12010404","1201","120104","12010404","12010404032","2","5","1202","26jan2014","1","1","1966","48","2","888888","3","2","2","2","2","2","3","2","4","4","4","999999","2","1","1","1","1","2","2","999999","999999","999999","2","888888","2","3","3","4","2","2","4","888888","1","4","888888","888888","3","3","4","6","888888","3","5","6","6","3","1","4","3","4","888888","888888","6","3","888888","888888","6","1","2","3","2","2","1","2","7","6","888888","3","2","6","1","3","2","5","4","1","3","4","5","4","3","1","1","4","5","2","2","0","0","0","999999","0","999999","0","0","888888","2","5","2","3","1","3","2","999999","2","2","0","1","3","1","1","1","1","1201","999999","999999","1","1201","4","2","2","2","999999","2","4","4","3","888888","3","888888","3","1","1","3","1","1","6","888888","1","1","2","4","2","888888","2","2","2","2","2","9","3","8","1","1202","3","5","3","888888","888888","1","888888","0","0","1","0","1","0","1","1","0","0","0","1","0","0","2","6","2","11","30.883000000000003","PAR14_0462","1"
"12","51a4ed28-bd80-4a01-9258-92e9a8295f55-b2044f4a096d764840319197","1203","2","12010101","1201","120101","12010101","12010101027","2","3","1202","26jan2014","1","2","1972","42","2","58","3","2","2","1","2","1","2","2","2","2","3","2","3","8","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","3","4","888888","1","888888","888888","888888","888888","2","4","888888","2","7","2","888888","4","4","888888","888888","1","888888","888888","1","7","888888","4","888888","888888","3","888888","1","2","999999","2","4","888888","4","3","7","7","4","888888","7","2","2","2","4","4","1","888888","888888","888888","1","1","1","1","1","7","3","888888","888888","0","0","999999","0","999999","0","0","888888","888888","1","2","888888","1","3","2","999999","2","2","0","1","1","4","1","1","1","1201","999999","999999","888888","999999","3","3","2","2","999999","4","888888","10","888888","999999","888888","999999","888888","888888","2","3","1","1","5","888888","5","1","1","4","1","1","2","2","3","3","2","12","6","10","4","1202","2","5","1","888888","888888","1","888888","0","0","1","0","0","0","1","1","0","0","0","1","0","0","2","6","2","11","40.3","PAR14_0463","2"
"12","51b2a17d-ecc8-45ad-a906-66c918038fb1-dbec051edfaab50640325388","1205","2","12072424","1207","120724","12072424","12072424118","2","3","1","26jan2014","1","2","1983","31","2","19","1","2","2","2","1","2","2","1","3","4","4","4","1","8","2","2","2","2","2","999999","999999","999999","2","2","2","3","2","4","888888","2","5","5","4","4","7","6","6","7","7","7","4","5","4","4","5","5","4","5","6","6","5","5","6","4","2","2","2","2","2","2","2","2","1","4","5","6","5","5","4","3","1","2","2","8","5","3","1","5","4","4","5","3","2","3","5","3","1","0","0","0","999999","0","999999","0","0","0","2","888888","2","2","2","999999","2","999999","2","2","0","1","1","3","1","1","1","888888","999999","999999","1","1201","1","2","2","2","999999","10","5","10","3","4","3","4","3","4","3","3","1","1","6","1","1","1","1","2","14","3","2","2","3","1","2","5","2","2","4","1202","3","5","3","888888","888888","1","888888","1","0","1","1","1","0","1","1","1","0","0","1","0","0","2","5","1","5","37.183","PAR14_0464","2"
"12","5209f875-2d54-4652-8b9a-11fba4bfe39d-7890337bbbe0ef1640315349","1204","3","12050606","1205","120506","12050606","12050606073","1","4","1202","26jan2014","1","2","1956","58","2","3","3","3","2","2","5","2","2","1","4","4","3","4","2","988888","1","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","1","2","1","888888","1","1","1","888888","888888","888888","7","1","3","1","1","1","1","1","1","1","4","1","888888","888888","7","1","1","1","888888","2","5","1","2","3","2","4","1","1","7","1","6","7","1","3","1","10","5","1","1","10","988888","888888","6","1","1","7","7","2","1","1","0","0","0","0","0","0","999999","0","2","1","2","1","2","999999","2","999999","2","2","0","0","1","1","1","1","1","1202","999999","999999","1","1202","4","3","2","2","999999","10","4","14","4","999999","1","2","4","888888","4","3","2","2","6","1","2","1","5","999999","888888","999999","1","2","2","2","2","1","0","5","1","1202","3","5","1","888888","888888","1","888888","1","0","888888","0","1","1","1","1","1","0","0","1","0","0","2","2","1","5","36.966","PAR14_0465","2"
"12","52217012-4e5e-4c13-8557-3efcaa907875-dbec051edfaab5064032589","1205","3","12080202","1208","120802","12080202","12080202122","1","4","1","22jan2014","1","2","1973","41","1","5","888888","2","2","2","3","2","2","1","2","4","3","4","2","9","2","888888","1","2","2","999999","999999","999999","2","2","3","3","2","4","2","3","6","7","6","7","7","5","5","5","6","7","6","7","7","5","6","6","6","888888","888888","7","6","6","7","6","7","888888","6","2","2","2","2","2","1","1","5","6","6","6","6","6","3","3","888888","9","6","1","8","7","9","7","7","9","5","4","7","2","2","0","0","0","0","0","999999","0","0","0","2","3","2","2","2","999999","2","999999","2","2","0","0","4","4","1","1","1","1201","999999","999999","1","1201","1","2","2","2","999999","4","4","1","3","3","2","2","888888","888888","2","3","2","2","18","3","1","1","1","1","16","16","2","2","2","2","4","2","0","1","2","1201","1","1","1","1","1","1","80","1","1","1","1","1","0","0","1","1","1","1","1","1","1","2","4","1","5","31.166","PAR14_0466","2"
"12","52217012-4e5e-4c13-8557-3efcaa907875-dbec051edfaab5064032590","1205","3","12080202","1208","120802","12080202","12080202122","1","4","1","22jan2014","1","1","1981","33","2","1","1","2","1","1","2","1","2","1","2","2","2","999999","2","8","2","2","888888","2","2","999999","999999","999999","2","2","2","3","2","4","3","3","1","7","7","5","5","5","5","6","5","6","1","5","7","6","6","4","4","5","6","6","4","3","3","3","3","5","5","2","2","2","2","2","3","2","1","7","6","4","3","6","3","2","2","5","5","4","7","888888","4","3","3","9","888888","4","7","2","888888","0","0","0","0","0","1","0","0","0","2","1","2","2","2","999999","2","999999","2","2","0","0","2","1","1","1","1","1201","999999","999999","1","1201","1","2","2","2","999999","4","888888","10","1","2","1","888888","2","888888","888888","888888","2","2","12","2","1","1","1","2","8","8","2","2","2","2","1","3","0","2","1","1202","2","2","3","1","888888","1","35","1","0","1","2","1","1","1","1","1","1","1","1","1","1","2","3","1","5","35.216","PAR14_0467","1"
"12","52280789-df3b-4e34-bd27-755fa622d7cd-b2044f4a096d764840319211","1203","2","12130101","1213","121301","12130101","12130101234","1","3","1","27jan2014","1","1","1967","47","1","21","2","2","2","1","2","2","2","2","2","2","3","999999","2","5","1","2","2","2","2","999999","999999","999999","2","2","3","3","2","3","3","1","3","4","4","3","4","4","3","3","4","3","6","3","5","5","4","4","3","4","4","3","3","3","2","2","6","6","5","2","2","2","2","4","3","2","6","4","3","2","3","2","1","3","2","9","7","2","1","2","3","2","3","2","1","6","7","2","2","1","0","0","0","0","999999","0","1","0","2","2","2","1","1","2","888888","999999","2","1","1","0","999999","3","1","1","1","1201","999999","999999","1","1201","3","2","2","2","2","5","5","2","3","2","1","4","3","4","4","3","2","2","15","1","5","1","2","1","14","10","2","2","2","2","2","6","2","3","2","1202","2","2","1","1","1","1","80","1","0","1","1","1","0","1","1","1","1","1","1","1","0","2","6","2","11","27.866","PAR14_0468","1"
"12","52280789-df3b-4e34-bd27-755fa622d7cd-b2044f4a096d764840319215","1203","2","12130101","1213","121301","12130101","12130101234","1","3","1","27jan2014","1","1","1994","20","2","58","1","1","2","2","2","2","4","2","4","4","4","999999","2","5","2","1","1","2","2","999999","999999","999999","2","3","3","1","1","2","4","1","3","3","3","3","3","1","3","3","3","4","888888","3","5","5","4","4","3","3","4","4","4","6","6","5","5","2","6","2","3","2","3","3","2","2","5","5","5","1","3","6","1","3","1","10","4","4","8","8","10","8","8","8","5","4","5","2","2","1","0","0","0","999999","999999","999999","999999","0","2","1","2","1","1","2","888888","999999","2","1","1","0","999999","1","1","1","2","999999","6","999999","1","1201","1","2","2","2","1","4","5","10","1","4","3","2","3","888888","2","3","2","2","12","8","1","1","4","999999","16","999999","2","2","1","1","1","5","1","0","2","1201","2","1","2","1","888888","1","24","1","0","1","0","1","0","0","1","1","1","1","1","1","1","2","6","2","11","27.95","PAR14_0469","1"
"12","5295d865-997b-42b6-b9c5-51cc3358c7fe-96f095331909127140322497","1202","1","12111443","1211","121114","12111443","12111443209","1","1","1","04feb2014","1","2","1954","60","1","5","2","2","2","2","4","2","4","2","4","4","4","4","2","10","2","2","2","2","2","999999","999999","999999","2","3","2","3","3","3","4","2","3","6","2","1","1","1","5","1","3","7","3","4","4","3","2","888888","1","1","1","2","1","1","4","888888","5","2","6","2","2","999999","999999","3","3","4","888888","7","2","1","2","5","1","3","2","10","3","3","1","9","10","4","8","1","1","1","6","2","1","0","0","0","999999","999999","999999","0","999999","0","2","3","2","1","2","999999","888888","999999","2","2","0","0","2","999999","1","1","1","1201","999999","999999","2","999999","3","888888","2","2","999999","888888","888888","10","2","3","2","2","2","888888","1","3","2","2","4","1","1","1","5","999999","888888","999999","1","2","2","1","2","6","0","4","2","1202","2","5","1","1","888888","1","100","1","0","1","0","1","0","0","1","1","0","0","1","1","0","2","4","2","4","29.616","PAR14_0470","2"
"12","5295d865-997b-42b6-b9c5-51cc3358c7fe-96f095331909127140322502","1202","1","12111443","1211","121114","12111443","12111443209","1","1","1","04feb2014","1","1","1988","26","1","3","3","2","2","2","3","2","4","2","4","4","4","999999","2","888888","2","2","2","2","2","999999","999999","999999","2","3","2","3","3","4","4","3","1","3","3","1","1","1","5","1","3","7","888888","1","1","3","1","888888","1","1","1","3","5","5","6","1","1","1","5","2","2","3","888888","3","2","4","5","7","3","2","3","5","3","3","1","9","10","1","10","8","9","10","5","9","1","4","6","2","2","0","0","0","0","0","999999","999999","999999","1","1","1","2","1","2","999999","888888","999999","2","2","1","0","1","999999","1","1","1","988888","999999","999999","2","999999","4","4","1","2","2","4","888888","14","1","2","1","2","2","4","2","3","2","2","12","2","1","2","1","2","14","7","2","1","2","2","3","2","0","0","1","1201","2","1","2","1","1","1","888888","1","0","1","0","1","0","1","1","1","1","1","1","0","0","2","2","2","4","39.1","PAR14_0471","1"
"12","534f36a8-a012-46da-815f-d142e200143f-a991fb213ff2403340317455","1206","2","12140303","1214","121403","12140303","12140303238","2","3","1202","29jan2014","1","2","1987","27","1","1","2","2","2","2","4","2","4","1","1","4","4","4","1","888888","2","2","2","2","2","999999","999999","999999","2","3","2","3","3","4","2","2","3","3","3","3","5","3","5","4","4","7","2","5","5","5","3","4","4","1","1","4","6","5","4","3","5","5","5","2","3","3","3","3","5","4","5","5","4","7","4","7","3","4","2","9","9","5","1","5","4","4","4","1","1","5","7","3","1","0","0","0","999999","0","999999","999999","0","0","888888","888888","2","3","2","999999","2","999999","2","2","0","0","999999","1","1","1","1","1202","999999","999999","2","999999","2","888888","2","2","999999","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","3","2","1","6","2","1","2","1","4","2","1","2","2","4","2","2","5","3","3","2","1202","3","5","1","888888","888888","888888","888888","1","0","1","0","0","0","1","1","0","0","0","0","999999","0","2","6","2","5","28.1","PAR14_0472","2"
"12","534f36a8-a012-46da-815f-d142e200143f-a991fb213ff2403340317456","1206","2","12140303","1214","121403","12140303","12140303238","2","3","1202","29jan2014","1","1","1989","25","2","5","2","2","1","2","4","1","2","1","1","3","4","999999","1","2","2","1","2","2","2","999999","999999","999999","2","3","3","3","3","3","4","2","4","3","4","5","5","3","6","3","1","7","4","1","1","3","3","1","1","4","4","3","7","7","5","5","5","6","7","2","3","4","4","4","2","4","4","3","4","7","3","7","3","4","2","10","8","1","5","5","4","5","5","9","1","4","3","3","1","0","0","0","999999","0","999999","0","0","0","2","888888","2","2","2","999999","2","999999","2","1","0","0","1","1","1","1","1","1201","999999","999999","2","999999","2","888888","2","2","999999","5","4","4","888888","999999","888888","999999","888888","888888","888888","3","2","1","6","888888","1","2","1","4","3","2","2","2","4","3","2","4","0","0","2","1202","2","5","4","888888","888888","1","888888","1","0","1","0","1","0","1","1","0","0","0","1","0","0","2","5","2","5","35.066","PAR14_0473","1"
"12","53625def-147d-442f-80de-42ac4048f8dc-96f095331909127140322194","1204","2","12040101","1204","120401","12040101","12040101060","2","3","1","27jan2014","1","2","1993","21","1","27","3","2","2","2","4","2","4","1","4","4","4","4","1","888888","2","1","1","1","2","999999","999999","999999","2","3","2","3","3","4","4","2","3","5","6","3","7","5","5","4","5","7","888888","2","3","3","4","4","6","5","1","2","1","4","7","4","1","4","6","2","3","3","999999","2","6","4","3","6","5","2","2","6","1","3","1","9","9","9","9","9","10","8","8","9","9","6","2","3","1","0","0","0","999999","0","999999","999999","999999","1","1","1","2","2","2","999999","2","999999","2","2","0","0","1","999999","1","1","1","1201","999999","999999","2","999999","3","4","2","2","999999","5","888888","12","888888","999999","1","2","888888","4","888888","3","2","2","14","1","1","1","1","4","988888","3","2","1","3","3","1","5","1","0","1","1202","3","5","2","888888","888888","1","888888","1","0","1","0","1","0","1","1","0","0","0","1","0","0","2","3","2","4","25.75","PAR14_0474","2"
"12","53d605bc-713a-458b-aed4-671b10006d76-c99cdebebf8adaa040310726","1202","2","12111010","1211","121110","12111010","12111010198","1","3","1","08feb2014","1","1","1973","41","1","61","1","2","2","2","4","1","2","1","1","4","3","999999","2","3","1","2","2","2","1","1","2","4","1","3","1","3","2","4","3","1","4","7","2","5","7","2","2","2","2","3","3","2","3","1","7","3","3","3","2","5","4","4","4","1","1","888888","7","1","2","3","4","4","4","4","1","7","7","2","7","1","1","2","2","10","1","1","1","10","10","10","10","10","10","7","5","2","2","1","1","0","1","1","999999","0","0","0","2","1","2","1","1","2","2","999999","2","2","0","1","1","1","1","1","1","1205","999999","999999","1","1201","1","888888","1","1","2","4","4","4","3","2","1","2","3","4","3","3","2","2","16","7","1","1","1","3","16","16","2","2","2","2","2","5","0","1","1","1201","1","1","1","1","1","1","80","1","1","1","3","1","1","0","1","1","1","1","1","1","0","2","4","2","8","28.15","PAR14_0475","1"
"12","53eca706-58ce-4cc1-b768-4022572fb2d2-dbec051edfaab50640325721","1202","1","12110221","1211","121102","12110221","12110221170","1","2","1","05feb2014","1","1","1984","30","1","3","2","2","2","2","3","2","2","4","2","4","4","999999","2","10","2","1","1","2","2","999999","999999","999999","2","2","3","3","3","1","2","2","4","2","3","1","1","2","7","2","4","4","6","4","4","4","2","2","3","1","3","2","7","7","7","4","1","7","7","2","3","2","2","2","3","4","7","7","6","6","2","7","3","3","1","7","10","5","8","10","5","1","3","5","3","2","6","2","1","0","0","0","999999","0","999999","999999","0","0","1","3","2","2","2","999999","2","999999","2","2","0","0","1","2","2","1","1","1202","999999","999999","1","1202","3","3","1","2","999999","5","5","1","1","2","3","2","1","4","2","3","2","2","6","0","1","1","1","4","7","7","2","1","4","2","6","3","2","2","1","1202","3","4","2","1","2","1","40","1","0","1","0","0","0","1","1","0","0","0","1","0","0","2","3","1","6","25.95","PAR14_0476","1"
"12","53eca706-58ce-4cc1-b768-4022572fb2d2-dbec051edfaab50640325723","1202","1","12110221","1211","121102","12110221","12110221170","1","2","1","05feb2014","1","1","1987","27","2","1","2","2","2","2","3","2","3","4","4","3","4","999999","3","1","2","1","1","2","2","999999","999999","999999","2","3","3","3","3","3","3","3","5","3","2","3","5","3","5","2","2","6","1","1","1","4","1","2","2","2","2","1","2","3","5","6","6","7","3","2","2","3","2","3","2","4","1","5","5","3","3","6","3","3","2","5","2","2","8","5","5","5","8","6","5","6","7","3","2","0","0","0","999999","0","999999","999999","999999","0","2","1","2","1","2","999999","2","999999","2","2","1","0","1","1","1","1","2","999999","7","999999","2","999999","4","4","2","2","3","1","1","2","1","2","1","4","2","3","2","3","2","2","12","888888","1","3","1","2","9","8","1","1","2","1","1","5","0","0","2","1201","2","4","2","888888","1","2","888888","1","0","1","1","1","1","0","1","0","1","1","1","0","0","2","3","1","6","25.066","PAR14_0477","1"
"12","54c40bb3-9091-42c5-999a-e68b26bcd16e-15e7020eb785260f40327578","1203","3","12160101","1216","121601","12160101","12160101249","2","5","1","01feb2014","1","2","1967","47","1","3","3","2","2","2","3","2","2","2","2","2","4","4","1","888888","2","888888","1","2","2","999999","999999","999999","2","2","2","3","3","4","1","2","888888","5","3","3","7","5","7","4","7","7","3","3","7","7","6","5","3","2","4","2","5","3","7","6","7","7","3","2","3","2","3","3","3","4","7","7","5","4","3","7","1","3","2","7","9","3","6","7","7","6","8","1","1","1","7","3","2","0","0","0","999999","999999","999999","0","0","0","1","1","2","3","2","999999","2","999999","2","2","0","0","2","1","1","1","1","1201","999999","999999","2","999999","1","2","2","2","999999","888888","4","14","3","2","1","2","2","2","2","3","2","2","12","1","1","1","5","999999","0","999999","2","2","2","2","2","5","2","5","1","1202","2","5","1","888888","888888","1","888888","1","0","1","0","0","0","1","0","0","0","0","1","0","0","2","4","2","3","29.133000000000003","PAR14_0478","2"
"12","557a6755-918e-4085-a4fd-7c936b846f2e-dbec051edfaab50640325689","1202","1","12110221","1211","121102","12110221","12110221165","1","2","1","04feb2014","1","1","1969","45","2","1","3","3","2","2","2","2","1","4","4","2","2","999999","2","8","2","1","1","1","2","999999","999999","999999","2","2","2","2","3","1","1","2","2","4","1","5","4","2","6","3","5","7","7","4","5","5","4","3","3","6","5","6","7","7","7","5","7","7","5","2","2","3","2","2","2","3","7","6","5","1","4","7","2","2","1","10","1","1","10","6","8","5","6","10","1","3","4","3","1","0","0","0","1","0","999999","999999","999999","1","1","1","1","1","1","3","1","1","2","2","1","0","1","1","1","1","1","1201","999999","999999","2","999999","2","2","2","2","999999","2","4","10","1","2","3","2","2","4","2","3","2","2","11","0","1","1","1","4","14","5","2","1","3","1","3","4","0","2","1","1202","4","2","1","1","2","1","888888","1","0","1","1","1","1","0","1","0","0","0","1","0","0","2","3","1","6","34.016","PAR14_0479","1"
"12","557a6755-918e-4085-a4fd-7c936b846f2e-dbec051edfaab50640325693","1202","1","12110221","1211","121102","12110221","12110221165","1","2","1","04feb2014","1","1","1993","21","2","13","1","1","2","2","3","2","2","1","4","4","4","999999","2","8","2","1","1","1","1","2","1","4","2","2","2","2","2","3","3","2","4","4","3","4","5","4","5","4","5","6","4","2","6","4","4","3","1","5","5","4","4","2","4","6","7","1","4","2","2","3","2","2","2","2","4","7","5","4","3","6","1","2","2","8","3","3","8","3","8","1","1","3","1","5","6","3","1","0","0","0","999999","999999","999999","0","999999","0","2","2","2","2","1","2","888888","999999","1","2","1","0","1","1","2","1","2","999999","7","999999","2","999999","4","2","2","2","999999","4","4","6","1","2","2","3","2","3","3","3","2","2","14","3","1","1","4","999999","8","999999","2","2","4","2","1","4","1","0","1","1202","2","2","1","1","1","1","888888","1","0","1","0","1","0","1","1","1","0","0","1","0","0","2","4","1","6","32.516","PAR14_0480","1"
"12","563b0e11-f77f-4fcc-a024-d3274cc75747-dbec051edfaab5064032577","1205","3","12080707","1208","120807","12080707","12080707128","2","5","1202","22jan2014","1","1","1982","32","3","13","2","2","2","2","2","2","4","4","3","2","4","999999","1","5","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","3","3","2","7","3","1","1","2","4","2","3","2","4","1","5","7","4","4","2","4","4","4","5","4","6","6","7","7","6","2","2","2","2","1","2","4","5","7","3","3","4","5","3","2","2","9","5","2","3","4","8","8","8","3","1","1","1","2","2","0","0","0","0","0","999999","999999","0","0","2","3","2","2","2","999999","2","999999","2","2","0","0","2","3","1","1","1","1203","999999","999999","2","999999","1","3","2","2","999999","4","4","4","1","2","1","2","2","2","2","2","2","2","6","2","1","2","1","2","4","4","2","2","3","2","2","4","2","2","2","1202","3","4","1","1","2","1","65","1","0","1","0","0","0","0","1","0","0","0","1","0","0","2","3","1","5","34.7","PAR14_0481","1"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031910","1201","1","12000011","1200","120000","12000011","12000011006","1","1","1","18jan2014","1","1","1985","29","1","70","2","2","2","2","3","2","4","4","4","4","4","999999","1","8","1","2","2","2","2","999999","999999","999999","2","3","3","3","2","3","3","1","4","1","4","2","5","3","4","2","2","6","6","2","2","3","2","3","2","3","1","2","4","6","3","1","7","1","5","2","3","3","3","3","1","4","1","1","7","1","7","7","2","1","2","7","10","1","1","10","5","3","3","4","4","2","6","2","2","0","0","0","0","0","999999","999999","999999","0","2","2","2","3","1","1","2","999999","2","2","1","0","2","2","1","1","1","1201","999999","999999","1","1201","3","3","2","2","999999","4","4","2","1","1","1","2","1","4","2","3","2","2","12","2","1","1","1","1","9","7","2","2","3","3","1","10","2","0","2","1202","2","1","1","2","1","1","40","1","0","1","0","1","0","1","1","0","1","1","1","0","1","2","4","2","8","42.36600000000001","PAR14_0482","1"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031915","1201","1","12000011","1200","120000","12000011","12000011007","1","1","1","18jan2014","1","2","1982","32","1","4","3","3","2","2","3","2","4","4","3","4","3","4","888888","4","2","1","2","2","1","3","3","2","1","4","3","2","2","2","1","2","1","4","2","3","3","4","6","4","2","7","3","3","4","5","3","4","3","1","2","1","1","888888","5","1","6","6","1","2","5","3","2","3","4","4","7","7","3","7","3","6","2","3","2","2","3","3","10","8","6","5","3","1","3","6","3","1","1","0","1","0","1","0","999999","0","0","0","2","2","2","1","1","3","1","3","2","2","1","0","1","2","1","1","1","988888","999999","999999","2","999999","4","1","2","1","2","4","2","2","2","2","2","2","2","888888","2","3","2","2","12","3","1","4","1","3","4","4","2","1","3","2","1","8","4","4","1","1201","2","3","1","1","888888","1","888888","0","1","1","0","1","1","1","1","1","0","0","1","1","888888","2","4","2","8","38.083","PAR14_0483","2"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031918","1201","1","12000011","1200","120000","12000011","12000011007","1","1","1","18jan2014","1","1","1994","20","2","4","1","3","2","2","4","2","1","4","4","4","4","999999","2","6","2","1","1","1","2","999999","999999","999999","1","3","2","3","3","4","3","2","3","2","4","3","5","4","3","2","1","4","4","3","5","5","5","4","2","3","4","3","4","4","7","6","4","4","3","2","3","3","2","3","2","4","1","4","4","5","7","7","2","3","2","10","10","7","10","8","9","7","8","1","1","1","4","2","2","0","0","0","999999","999999","999999","0","999999","0","2","3","2","3","1","2","2","999999","1","2","1","0","3","3","1","1","1","1201","999999","999999","2","999999","4","1","2","1","2","5","4","10","3","4","3","4","2","3","3","3","2","2","12","4","4","4","3","999999","9","999999","2","2","2","1","1","13","3","0","1","1201","1","1","2","1","888888","1","35","1","1","1","0","1","0","0","1","1","1","0","1","0","1","2","2","2","8","26.6","PAR14_0484","1"
