"unique_id","gender","interview_start_time_hh","interview_start_time_min","interview_date_dd","interview_date_mm","interview_date_yy","constituency","a1","a2_a","a2_b","a2_c","a2_d","a3","b1","b2a","b2b","b3a","b3b","c1","c2","c2_other","c3","c3_other","c4","c5","c6","c6_other","c7a","c7b","c8","c9","interview_end_time_hh","interview_end_time_min"
"26355","2","15","31","27","9","19","khyber jamrod","3","0","1","0","0","2","3","1",,"2",,"1",,,"1",,"1","1",,,"1",,"2","1","15","34"
"26356","2","10","55","27","9","19","Khyber","3","0","1","1","0","2","3","1",,"2",,"1",,,"3",,"1","1",,,"1",,"1","1","11","0"
"26357","2","14","50","27","9","19","khyber jamrod","3","0","0","1","0","2","3","1",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","14","52"
"26360","2","11","15","1","10","19","Khyber","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","11","22"
"26361","2","9","39","1","10","19","Jamrod Khyber","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","9","43"
"26363","2","14","12","27","9","19","PK-107","2","0","0","1","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","submitted to coordinator","2","not allowed by presiding officer","2","1","14","20"
"26364","2","11","46","27","9","19","Khyber","3","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"1","4",,,"1",,"2","1","11","51"
"26365","2","12","21","26","9","19","khyber","1","0","1","1","0","1","3","1",,"2",,"1",,,"1",,"1","2","3",,"1",,"2","2","12","25"
"26366","2","14","8","1","10","19","PK-107","3","0","0","1","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Submitted to supervisor","1",,"2","1","14","18"
"26368","2","12","33","30","9","19","Khyber","3","0","1","1","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","12","39"
"26369","2","10","0","26","9","19","PK-107 Khyber II","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","12"
"26370","2","15","41","30","9","19","NA 107 Safa Bara","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","1","15","45"
"26373","2","10","54","30","9","19","PK-107","3","0","1","1","0","2","3","1",,"2",,"1",,,"1",,"1","1",,,"1",,"2","2","10","57"
"26374","2","10","56","27","9","19","Khyber","4","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","1","11","0"
"26375","2","16","33","30","9","19","PK-107","3","0","1","1","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","2","16","36"
"26377","2","14","30","26","9","19","khyber bara","3","0","1","1","0","2","3","1",,"2",,"1",,,"1",,"1","1",,,"1",,"2","2","14","32"
"26378","2","14","5","30","9","19","Khyber Agency","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","14","9"
"26379","2","12","36","27","9","19","PK-107","3","0","1","1","0","2","3","2",,"2",,"1",,,"1",,"1","2","3",,"1",,"2","2","12","38"
"26380","2","16","4","30","9","19","Khyber","5","1","0","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","16","8"
"26381","2","11","19","1","10","19","khyber agency","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","uploaded by coordinator","1",,"2","2","11","21"
"26383","2","11","28","26","9","19","PK-107 Khyber III","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Submitted to coordinator","1",,"2","1","11","36"
"26384","2","11","36","26","9","19","PK-107 Khyber III","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","11","43"
"26385","2","15","49","25","9","19","khyber tribal ares","4","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","due to duty couldnt upload","1",,"2","1","15","56"
"26386","2","9","25","30","9","19","Khawanji Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","1","9","29"
"26387","2","14","59","1","10","19","Lkhabar agency","1","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Uploaded by coordinator","1",,"2","2","15","2"
"26388","2","10","48","30","9","19","PK-107 Khyber III","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","10","57"
"26389","2","14","20","27","9","19","PK-107","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","submitted to coordinator","1",,"2","1","14","27"
"26392","2","9","15","30","9","19","Neelwar Khyber","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Done by Coordinator","1",,"2","1","9","19"
"26393","2","15","20","27","9","19","khyber","3","0","1","0","0","1","3","2",,"2",,"1",,,"1",,"2","2","3",,"1",,"2","2","15","24"
"26394","2","11","41","30","9","19","PK-107","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","submitted to coordinator","1",,"2","1","11","47"
"26396","2","12","0","1","10","19","Bara Barqamberkhel Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","12","5"
"26398","2","10","40","27","9","19","PK-107","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","1","10","50"
"26399","2","15","12","27","9","19","PK-107 khyber bara","4","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","15","16"
"26401","2","16","39","26","9","19","khyber","3","0","1","1","0","2","1","1",,"2",,"1",,,"2",,"1","4",,,"1",,"2","2","16","45"
"26402","2","15","55","26","9","19","khyber","3","0","0","1","0","2","3","2",,"2",,"1",,,"1",,"2","1",,,"1",,"2","2","15","58"
"26403","2","14","7","26","9","19","khyber","4","0","0","1","0","2","3","2",,"2",,"1",,,"2",,"1","2","3",,"1",,"2","2","14","10"
"26404","2","11","37","30","9","19","khyber.bara","3","0","1","1","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","11","40"
"26405","2","16","15","27","9","19","PK-107","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","16","22"
"26406","2","15","57","27","9","19","PK-107","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","16","7"
"26407","2","11","53","27","9","19","Khyber","3","0","0","1","0","2","3","1",,"1",,"1",,,"1",,"2","4",,,"1",,"2","1","11","58"
"26408","2","11","2","2","10","19","PK-107","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"2","2","4","Submitted to coordinator","1",,"2","1","11","15"
"26409","2","10","5","27","9","19","Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","1","10","10"
"26410","2","14","19","30","9","19","Bara Khyber","4","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","14","23"
"26801","2","11","5","1","10","19","Sherokot FR Kohat","1","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Done by Coordinator","1",,"2","1","11","8"
"26802","2","15","41","27","9","19","Gadir Khel Frontier Regions","2","0","1","0","0","2","3","2",,"1",,"2","2",,,,,,,,,,,,"15","45"
"26803","2","10","49","1","10","19","Frontier Region","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","55"
"26804","2","16","21","27","9","19","HassanKhel / FR Peshawar","3","0","1","0","0","2","3","2",,"1",,"1",,,"2",,"2","2","4","Done by Coordinator","1",,"2","1","16","26"
"26805","2","11","1","1","10","19","Jaoki FR Kohat","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","11","4"
"26806","2","12","41","1","10","19","Jandola FR Tank","5","0","1","0","0","3","3","1",,"1",,"2","2",,,,,,,,,,,,"12","44"
"26807","2","14","18","26","9","19","PK-115 EX FR","5","0","0","0","1","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","2","14","33"
"26808","2","11","0","27","9","19","PK-115","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","11","13"
"26809","2","16","22","1","10","19","Dara / FR Kohat","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Done by Coordinator","1",,"2","1","16","26"
"26810","2","12","6","27","9","19","dara adam khel","2","0","1","1","0","2","3","1",,"2",,"1",,,"2",,"1","2","4","data given to coordinator","1",,"2","2","12","10"
"26813","2","10","43","30","9","19","PK-115","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","submitted to coordinator","1",,"2","1","10","48"
"26814","2","10","48","30","9","19","Zareen Khel Peshawar","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Done by Supervisor","1",,"2","1","10","51"
"26815","2","15","52","30","9","19","Frontier Region","3","0","1","0","0","2","3","2",,"1",,"1",,,"2",,"1","1",,,"2","Card election 2018","2","1","16","1"
"26816","2","15","30","30","9","19","Frontier Region","4","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","2","4","Coordinator/agent did the online work","1",,"1","1","15","39"
"26817","2","11","42","26","9","19","laki marwat","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","1","11","45"
"26818","2","12","49","27","9","19","Frontier Region","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","12","54"
"26819","2","10","20","27","9","19","Dera Adam Khel","3","0","1","1","0","2","3","1",,"2",,"1",,,"2",,"1","2","3",,"1",,"2","2","10","25"
"26820","2","9","39","27","9","19","Tang / FR","4","0","0","0","1","2","3","1",,"1",,"2","1",,,,,,,,,,,,"9","44"
"26821","2","10","23","30","9","19","khyber","2","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","2","10","27"
"26822","2","10","20","1","10","19","Frontier Region","2","0","1","1","0","1","3","2",,"2",,"1",,,"2",,"1","2","4","Coordinator did the online work","1",,"2","2","10","28"
"26824","2","15","20","1","10","19","Hassan Khel","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","15","24"
"26825","2","16","15","27","9","19","dara adam khel","2","0","1","0","0","2","3","2",,"2",,"1",,,"3",,"1","4",,,"1",,"2","2","16","18"
"26826","2","16","6","25","9","19","PK-115 FR","3","0","1","0","0","2","3","2",,"1",,"1",,,"2",,"1","2","4","Entered by assistant","1",,"2","1","16","16"
"26828","2","10","45","1","10","19","PK-115","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Submitted to coordinator","1",,"2","1","10","55"
"26829","2","12","35","1","10","19","Frontier Region","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","2","4","Coordinator did the online work","1",,"2","2","12","39"
"26830","2","15","48","30","9","19","PK-115","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"2","2","4","submitted to coordinator","1",,"2","1","15","54"
"26831","2","11","6","30","9","19","Pk-115 Frontier Regions","4","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"2","4",,,"1",,"2","1","11","12"
"26832","2","11","30","27","9","19","PK-115","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"2","1",,,"1",,"2","1","11","40"
"26833","2","14","43","1","10","19","Gumbat FR Bannu","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","14","48"
"26835","2","10","13","27","9","19","jandola","2","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"2","1",,,"2","army didnt allow because of mines blast","2","2","10","16"
"26836","2","10","50","27","9","19","PK-115","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"2","2","4","submitted to coordinator","1",,"2","2","11","0"
"26837","2","12","14","30","9","19","PK-115 Ex FR","3","0","1","0","0","2","3","1",,"2",,"1",,,"1",,"1","1",,,"1",,"2","2","12","23"
"26840","2","11","14","27","9","19","Frontier Region","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","11","20"
"26842","2","9","48","26","9","19","PK-115 EX FR","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Submitted to assistant","1",,"2","1","9","10"
"26843","2","14","39","27","9","19","Bannu","2","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","14","42"
