"village","country","guinea","senegal","householdsincommunity","timetoclosestmarket","hasmotorizedtransport","costtoclosestmarket","roadquality","transportearnings","ispeul","isdjallonke","isbedik","isbassari","istanda","isdiakhanke","ismalinke","ismandingo","ismende","pplinhh","agworkersinhh","kidsinschool","workoutsideag","ismason","iswelldigger","ischauffeur","issmallbusiness","issellstrees","iswoodworker","isblacksmith","ismechanic","istailor","isgriot","isgardener","ismarabout","ispensioner","isinvolvedingold","monthlyearnings","age","grewcorn","grewfonio","grewrice","grewsorghum","grewpeanuts","grewpotatoes","grewcabbage","grewcotton","grewsweetpotato","grewbeans","grewcassava","grewtarot","grewokra","grewbissap","grewtiguagelen","grewjakatu","numbercropsgrown","areacorn","areafonio","arearice","areasorghum","areapeanuts","areapotatoes","areacabbage","areacotton","areabeans","areacassava","areaokra","areabissap","areatiguagelen","boughtfertilizer","wasofferedfertilizer","usedurea","usednpk","ureaamt","npkamt","ureaprice","npkprice","fertilizedpotatoes","fertilizedcabbage","fertilizedcorn","fertilizedrice","fertilizedcotton","fertilizedpeanuts","fertilizedbissap","fertilizedjakatu","fertilizedmillet","fertilizedfonio","fertilizedcassava","mulch","manure","leavebranches","gathercompost","usedherbicide","herbicidepricebottle","herbicidepricesack","herbicidesacks","herbicidebottle","herbicidecorn","herbicidepeanuts","herbiciderice","herbicidecotton","herbicidebeans","herbicidefonio","herbicidemillet","herbicidebissap","herbicidejakatu","boughtinsecticide","insecticidepricepacket","insecticidepricebottle","insecticidebottles","insecticidepackets","insecticidecabbage","insecticidepotatoes","insecticidetrees","insecticidecotton","insecticidepeanuts","usedplow","plowedcorn","plowedpeanuts","plowedfonio","plowedpotatoes","plowedrice","plowedmillet","plowedcotton","cattleowned","cattlerented","paidtorentcattle","trainedcattle","daystrainedcattle","plowowned","plowcost","plowyearsowned","paytoborrowplow","farmonhill","cornonslope","riceonslope","fonioonslope","potatoesonslope","beansonslope","peanutsonslope","milletonslope","cottononslope","erosionispositive","erosionseverity","hiredlabor","dayslaborworked","amtlaborpaid","wagerateearly","wageratelate","helpedothers","dayshelpedothers","foniovarsknown","foniovarsgrown","foniosacs","foniosoilkansa","foniosoilsand","foniosoilndantaari","foniosoilkoccu","foniosoildounkiire","foniodaysseeding","foniodaysweeding","foniodaysharvesting","foniototaldays","foniokile","foniokileppl","foniokilespent","foniounpoundedsacssold","foniounpoundedprice","foniounpoundedsoldmonth","foniounpoundedearned","foniopoundedsoldmeasures","foniopoundedtimetopound","foniopoundedmeasureprice","foniopoundedmonthsold","foniopoundedearned","foniodaystoeatsack","cornvarsknown","cornvarsgrown","cornsacks","cornsoilkansa","cornsoilsand","cornsoildounkiire","cornsoilkoccu","corndaysseeding","corndaysweeding","corndaysharvesting","cornkile","cornkileppl","cornkilecost","cornsackssold","cornwhensold","cornprice","cornamtearned","milletvarsknown","milletvarsgrown","milletsacks","milletsoildounkiire","milletsoilsand","milletsoilkoccu","milletdaysseeding","milletdaysweeding","milletdaysharvesting","milletkile","milletkileppl","milletkilespent","milletsackssold","milletwhensold","milletprice","milletamtearned","peanutsvarsknown","peanutsvarsgrown","peanutssacs","peanutssoilkansa","peanutssoilndantaari","peanutssoilsand","peanutssoildounkiire","peanutssoilkoccu","peanutsdaysseeding","peanutsdaysweeding","peanutsdaysharvested","peanutskile","peanutskileppl","peanutskilespent","peanutssacssold","peanutswhensold","peanutssoldsacprice","peanutsearned","ricevarsknown","ricevarsgrown","ricesacks","ricesoilkansa","ricesoildounkiire","ricedaysseeding","ricedaysweeding","ricedaysharvesting","ricekile","ricekileppl","ricekilespent","ricesold","ricesoldmonth","ricesoldsacks","riceprice","riceamtearned","cottonamtharvested","cottonpaidseeds","cottonsoilkoccu","cottonsoildounkiire","cottonsoilsand","cottondaysseeding","cottondaysweeding","cottondaysharvesting","cottonkile","cottonkileppl","cottonkilespent","cottonamtearned","cottonlostmoney","putesacks","puteprice","putesoldamt","tarotsacks","tarotsoilkansa","tarotdaysharvesting","tarotsold","tarotwhensold","tarotsackssold","tarotprice","tarotamtearned","cabbagesacks","cabbagesoildounkiire","cabbagedaysplanting","cabbagedaysweeding","cabbagedaysharvesting","cabbagesold","cabbagesoldmonth","cabbagesoldamt","cabbageprice","cabbageamtearned","potatovarsknown","potatovarsgrown","potatopaidseeds","potatoamtharvested","potatosoil","potatodaysplanting","potatodaysweeding","potatodaysharvesting","potatosold","potatowheresold","potatowhensold","potatosoldkg","potatosoldprice","cassavavarsgrown","cassavasoilkansa","cassavasoilndanta","cassavapeople","cassavadaysplanting","cassavasold","cassavasoldamt","cassavaprice","cassavaamtearned","cassavaleavessold","cassavaleavesearned","cowsown","cowsnumber","milkamtearned","cattleinnoculated","cattleinnoculationcost","livestocksold","livestockamtmade","productivetreeshas","productivetreesspecies","mangoesowns","mangoesamtearned","mangoesprice","bananasowns","bananasamtearned","orangesowns","orangetrees","orangesamtearned","orangesprice","avocadosowns","avocadosamtearned","avocadopricesac","monthsofrain","tempforcrops","hotterlongterm","coolerlongterm","drierlongterm","wetterlongterm","changeshuman","needtoplanttrees","changesfromtreeamt","plantothercrops","othernatresourcemgmttechniques","religiouspraygod","precipmoredamaging","moralproblems","meanstationtemp","meanstationprecip","meanartestemp","meanartesprecip","foniopoundedsackssold","foniopoundedsackprice","corntotaldays","millettotaldays","peanutstotaldays","ricetotaldays","cabbagetotaldays","potatosoildounkiire","potatosoilkebele","potatosoilkansa","potatosoilndantaari","rateofinterest","lifetimeofplow","ssmi_win","ssmi_spr","ssmi_sum","ssmi_fall","artesjan","artesfeb","artesmar","artesapr","artesmay","artesjun","artesjul","artesaug","artessep","artesoct","artesnov","artesdec","distance"
"Missira","Guinea","1","0","50","60","1","1000","2","1000","1","0","0","0","0","0","0","0","0","20","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.16","0","0.67","0","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","2","5","2","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","1","1","10","1","0","0","0","0","10","15","12","0","0","0","0","0","6000","0","5","1","10","1","0","8","18","10","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","2500","0","0",,,"1","0","0","0","0","1","2","0","0","0","0","0","4","3","1","0","1","0","1","1","1","1","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","9","0","37","36","0","0","0","0","0","0.04","30","20.429","27.3897","24.3347","22.3389","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","141452"
"Missira","Guinea","1","0","50","60","1","1000","2","1000","1","0","0","0","0","0","0","0","0","9","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.2","0","0.4","0","0.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","16000","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","1","5","6000",,,"1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","0","2","7","1","0","0","0","3","10","6","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","1","1","9","1","0","0","0","0","12","13","15","0","0","0","0","0","6000","0","5","1","6","1","0","15","20","13","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"1","0","0","0","0","1","3","0","0","1","0","0","5","5","1","0","1","0","1","1","1","1","1","0","0","0","18.83","1509.99","27.85","960.54","0","0","19","0","40","48","0","0","0","0","0","0.04","30","20.429","27.3897","24.3347","22.3389","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","141452"
"Missira","Guinea","1","0","50","60","1","1000","3","1000","1","0","0","0","0","0","0","0","0","9","3","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5000","45","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0.12","0.25","1.13","0","0.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","10000","0","7","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","500","750","1","7","3","1","10","1","0","0","0","0","15","7","1","23","3","15","15000","0","2166","0","0","0","0","0","0","0","0","2","2","3","1","0","0","0","2","8","3","1","7","5000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","10","1","0","0","0","0","1","7","10","2","10","7000","0","0","6000","0","4","2","10","1","0","20","30","8","3","10","15000","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","18000","1","200000",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","13","0","18","58","0","0","0","0","0","0.04","30","20.429","27.3897","24.3347","22.3389","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","141452"
"Missira","Guinea","1","0","50","60","1","1000","3","1000","1","0","0","0","0","0","0","0","0","10","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0.24","0.15","1.33","0","0.71","0","0","0","0","0","0","0","0","1","0","1","0","160","50","100","500","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","12000","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","2","1","10","10000","500","500","1","3","3","3","4","1","0","0","0","0","10","7","10","27","1","6","9000","0","2166","0","0","0","0","0","0","0","12","3","3","7","1","0","0","0","4","16","10","1","8","8000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","2",,"9","1","0","0","0","0","10","15","8","0","0","0","0","0","6000","0","3","2","25","1","0","8","30","25","3","15","15000","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","5000","1","220000",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","30","0","33","63","0","0","0","0","0","0.04","30","20.429","27.3897","24.3347","22.3389","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","141452"
"Mere Piike","Guinea","1","0","120","35","1","850","3","1500","1","0","0","0","0","0","0","0","0","10","6","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7500","30","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0.12","0.125","0.27","0","0.49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","14","1","100000","0","0","1","0","1","1","0","0","0","0","0","0","4","0","0","0","1000","750","0","0","2",,"15","1","0","0","0","0","10","10","8","28","0","0","0","0","2166","0","0","0","0","0","0","0","14","2","1","8","1","0","0","0","2","7","3","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","2","1","8","1","0","0","0","0","14","7","21","0","0","0","0","0","6000","0","4",,"2","1","0","30","21","21","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1500","0","0","1","100000",,,"1","0","0","1",,"1","1","0","0","1","0","0","6","3","1","0","1","0","0","0","0","0","1","1","0","0","18.83","1509.99","27.85","960.54","0","0","12","0","42","72","0","0","0","0","0","0.04","30","20.429","27.3897","24.3347","22.3389","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","151937.2"
"Mere Piike","Guinea","1","0","120","35","1","850","3","1500","1","0","0","0","0","0","0","0","0","20","10","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4000","61","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0.44","1","0.4","0","0.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","1","8","1","100000","1","0","1","0","1","0","0","0","0","0","0","0","4","0","0","0","500","500","1","4","1",,"30","1","0","0","0","0","18","20","15","53","0","0","0","0","2166","0","0","0","0","0","0","0","6","0","2","40","1","0","0","0","3","14","7","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","1","1","37","1","0","0","0","0","7","14","22","0","0","0","15",,"6000","900000","1","1","17","1","0","8","10","7","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0",,,"1","0","0","0","0","1","6","0","0","1","0","0","6","3","1","0","1","0","0","0","0","0","1","0","0","0","18.83","1509.99","27.85","960.54","0","0","24","0","43","25","0","0","0","0","0","0.04","30","20.429","27.3897","24.3347","22.3389","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","151937.2"
"Mere Piike","Guinea","1","0","120","30","1","850","2","1000","1","0","0","0","0","0","0","0","0","9","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","52","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.24","0","0.53","0","0.2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","10000","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","1","3","30000","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","2","2","15","1","0","0","0","3","7","5","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","3","1","7","1","0","0","0","0","3","7","1","0","0","0","0","0","6000","0","3","1","4","1","0","25","15","7","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","2000","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","15","0","11","47","0","0","0","0","0","0.04","30","20.429","27.3897","24.3347","22.3389","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","151937.2"
"Mere Piike","Guinea","1","0","120","30","1","850","2","1000","1","0","0","0","0","0","0","0","0","6","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","15000","35","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","10","1","750","27","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","750","750","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","2","1","8","1","0","0","0","2","6","3","2","7","7000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","800","1","55000",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","11","0","0","0","0","0","0","0","0","0.04","30","20.429","27.3897","24.3347","22.3389","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","151937.2"
"Kaouma","Guinea","1","0","75","120","1","700","2","1000","1","0","0","0","0","0","0","0","0","36","17","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","16000","37","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.64","0","0.47","0","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","15","1","6000","25","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1250","1500","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","2","2","9","0","0","1","0","5","38","57","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","2","2","17","1","0","0","0","0","9","14","36","0","0","0","0","0","6962.5","0","5","3","37","1","0","14","30","30","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1000","3000","5","0","0","0","0","0","1200",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","250","0","0","0","0","0","0","0","0","0","1","1000","0","27","500","1","10500","1","400000",,,"1","0","7000","0","0","1","17","0","0","1","0","0","6","4","0","0","0","0","1","0","0","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","100","0","59","74","0","0","0","0","0","0.04","30","20.3663","27.2518","23.8608","22.1077","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","182500"
"Kaouma","Guinea","1","0","75","120","1","700","2","1000","1","0","0","0","0","0","0","0","0","15","6","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5000","60","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0.52","0","0","0","1.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","7000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","750",,"1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","0","2","5","0","0","1","0","5","30","20","4","66","7500","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","2","2","17","0","0","0","1","0","15","30","40","5","42",,"5",,"7500","37500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"1000","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","10","600","1","5000","1","300000",,,"1","0","0","0","0","1","7","0","0","0","0","0","6","4","0","0","1","0","1","0","0","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","55","0","85","0","0","0","0","0","0","0.04","30","20.3663","27.2518","23.8608","22.1077","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","182500"
"Kaouma","Guinea","1","0","75","120","1","700","2","1000","1","0","0","0","0","0","0","0","0","15","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","10000","35","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.08","0","0.8","0","0.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","6000","17","0","1","0","1","0","0","0","0","0","0","0","4","1","4","8000",,,"1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","2","2","20","0","0","0","0","0","5","7",,"0","27","12000","0","0","6962.5","0",,"2","6","1","0","21","30","14","2","8.5","8000","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"1000","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","2100","1",,,,"1","0","0","0","0","1","5","0","0","1","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","0","0","12","65","0","0","0","0","0","0.04","30","20.3663","27.2518","23.8608","22.1077","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","182500"
"Kaouma","Guinea","1","0","75","120","1","700","1","1000","1","0","0","0","0","0","0","0","0","15","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0.88","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1000","1000","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","3","2","30","0","0","1","0","8","0","15","3","27","12500","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","3","3","0","1","0","0","1","0","15","15","15","0","0","0","10",,"5550","75000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","0","0","0","0","0","2","2","40000","1500","dounkiire","5","8","12","1","madina wora, gaya","1","500","250","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","4500","0","0",,,"0","0","0","1","65000","0","0","0","0","0","0","0","6","4","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","23","0","45","0","0","1","0","0","0","0.04","30","20.3663","27.2518","23.8608","22.1077","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","182500"
"Kaouma","Guinea","1","0","75","120","1","700","1","1000","1","0","0","0","0","0","0","0","0","15","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.48","0","1.33","0","0.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","8","12000","1000","1000","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","3","2","20","0","0","1","0","5","0","12","3","20","15000","5","3","10000","50000","0",,"25","1","0","0","8","15","24","3","25","6666","10","3","10000","100000","3","1","20","0","0","0","1","0","4","8","15","2","10","8000","10","3","7400","80000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","17","47","27","0","0","0","0","0","0","0.04","30","20.3663","27.2518","23.8608","22.1077","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","182500"
