"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","corridor","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5m","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","y4","bolprot3","haiprot1","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","haib21b","b32","haib32","b47a","epp1","epp3","n9","n11","n15","mil3","pr3a","pr3b","pr3c","pr4","pr5","m1","haim1","haim2","haiblame1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q10b","q10c1","haiq10c","q16","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"22","576","2203","2","5510","2201","551","55190014503","1","3","14","07mar2014","1","1","1951","63","4","2","2","3","3","2","2","4","2","2","3","1","2","4","4","999999","4","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","3","2","3","3","888888","3","1","5","6","4","7","5","5","6","6","7","5","4","7","6","6","5","6","5","1","4","5","3","4","3","2","4","5","2","2","3","3","4","2","2","3","3","7","6","7","5","6","1","3","1","10","10","1","10","10","10","10","10","1","1","2","2","0","0","1","0","1","999999","0","0","1","1","2","888888","999999","1","2","1","2","0","0","1","1","2202","999999","999999","2","999999","3","2","1","2","4","4","4","2","2","1","2","3","3","3","2","11","888888","1","1","1","2","13","13","1","3","3","5","999999","2","3","3","6","3","0","8","4","2201","5","1","1","888888","1","888888","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","7","40","2","8","HAI14_0576","1"
"22","577","2203","2","6110","2202","611","61190018503","1","3","14","03mar2014","1","2","1995","19","4","1","3","2","2","2","2","2","2","2","4","1","888888","4","4","4","2","2","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","1","2","5","6","5","5","6","5","5","6","4","7","4","6","5","5","6","4","4","5","6","6","5","5","4","5","3","5","1","2","2","3","5","3","2","2","3","5","4","4","4","3","2","2","1","9","1","1","1","4","5","4","5","1","1","2","2","0","0","999999","999999","999999","999999","999999","0","4","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","77","999999","2","999999","3","888888","888888","2","3","7","11","4","999999","3","1","888888","888888","3","2","11","2","2","1","4","999999","888888","999999","2","999999","999999","5","999999","1","3","2","1","6","1","0","4","2201","4","4","1","1","1","42","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","8","38","2","9","HAI14_0577","2"
"22","578","2203","2","6110","2202","611","61190018503","1","3","14","03mar2014","1","2","1977","37","4","3","1","3","2","2","2","4","2","2","3","2","3","4","4","4","2","4","2","999999","999999","999999","1","1","888888","1","1","3","4","2","3","3","2","2","4","3","2","3","2","1","1","1","3","1","3","7","5","2","3","2","1","1","3","2","3","1","2","1","888888","2","1","4","1","2","4","4","4","3","3","2","3","888888","5","3","4","2","1","3","888888","1","8","1","1","3","4","2","2","2","1","1","3","1","0","0","999999","999999","999999","1","1","888888","2","1","2","2","999999","2","999999","2","999999","0","0","1","1","2203","999999","999999","2","999999","3","888888","2","2","11","888888","4","888888","999999","2","888888","4","4","3","2","7","0","4","3","5","999999","2","999999","2","999999","999999","2","4","1","4","3","3","7","3","2","4","2201","5","2","1","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","10","35","2","5","HAI14_0578","2"
"22","579","2203","2","6110","2202","611","61190018503","1","3","14","03mar2014","1","2","1955","59","4","3","1","3","3","2","2","4","2","2","2","3","2","4","4","2","3","1","2","999999","999999","999999","888888","2","2","2","999999","999999","999999","2","3","3","2","3","4","3","1","3","6","4","6","3","3","4","4","7","5","2","4","4","3","3","4","2","1","4","3","4","3","2","1","7","4","2","3","3","3","3","3","3","4","888888","4","5","6","2","2","1","3","1","6","6","3","4","6","6","7","6","2","2","3","2","0","0","0","999999","1","999999","1","888888","2","2","999999","888888","999999","2","999999","2","999999","0","0","1","1","2204","999999","999999","2","999999","3","2","1","2","2","4","11","3","3","1","2","3","4","2","2","6","1","1","1","5","999999","3","999999","1","2","3","2","4","2","4","888888","6","6","2","5","4","2201","5","1","2","2","2","50","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","9","37","2","8","HAI14_0579","2"
"22","580","2203","2","6110","2202","611","61190018503","1","3","14","03mar2014","1","1","1995","19","4","2","59","1","2","2","2","3","2","1","4","1","4","3","4","999999","2","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","2","2","3","2","4","2","1","4","6","2","5","4","4","3","4","1","7","3","7","5","3","3","5","4","2","3","4","3","7","3","1","5","2","888888","2","3","888888","6","3","2","3","3","5","2","7","2","3","3","1","1","10","2","1","5","888888","7","4","3","2","1","2","2","0","0","999999","999999","999999","999999","999999","1","888888","2","999999","2","999999","1","3","2","999999","0","0","2","2","999999","6","999999","1","2204","988888","2","2","2","4","4","4","2","3","1","1","3","888888","1","2","12","0","5","1","4","999999","888888","999999","1","3","2","3","4","1","4","2","1","5","0","0","4","2201","5","3","1","1","1","76","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","8","40","2","5","HAI14_0580","1"
"22","581","2203","2","6110","2202","611","61190018503","1","3","14","03mar2014","1","1","1970","44","4","2","2","2","3","1","2","2","2","2","3","3","3","3","3","999999","3","6","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","2","1","4","5","5","4","5","4","5","6","6","4","5","7","7","6","6","5","5","4","6","5","4","6","4","5","4","5","1","1","1","3","3","3","2","2","3","7","6","7","4","4","1","2","1","10","2","3","1","9","9","7","7","1","1","2","2","0","0","999999","0","999999","999999","0","0","3","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","1","2204","2","2","888888","2","4","4","13","1","1","1","1","3","888888","3","2","10","1","1","2","1","4","16","16","1","2","2","5","999999","1","3","2","2","8","2","5","4","2201","5","1","1","1","1","888888","1","0","1","0","0","0","1","0","0","0","0","1","1","0","1","7","36","2","9","HAI14_0581","1"
"22","582","2203","2","6110","2202","611","61190018503","1","3","14","03mar2014","1","2","1962","52","4","2","3","2","1","2","2","4","2","2","3","4","4","3","3","988888","1","8","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","3","3","1","2","3","1","3","6","7","5","6","7","5","6","7","7","4","4","6","5","6","6","3","3","2","5","4","3","4","6","5","7","4","1","3","3","5","4","4","4","4","5","7","6","6","4","3","1","2","1","6","5","7","7","8","6","7","5","1","1","2","2","0","0","999999","1","999999","999999","1","1","2","1","2","2","999999","2","999999","2","999999","0","0","1","1","2203","999999","999999","1","2203","1","3","1","2","2","4","10","1","4","1","1","2","3","1","1","6","0","1","1","1","888888","888888","988888","2","999999","999999","5","999999","888888","3","3","3","12","3","3","4","2201","5","4","2","2","1","80","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","10","46","1","6","HAI14_0582","2"
"22","583","2203","2","6120","2202","612","61290008503","1","3","14","04mar2014","1","2","1991","23","4","988888","56","1","2","2","2","2","2","2","2","1","4","2","4","4","3","4","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","4","3","2","2","2","4","2","4","3","5","6","4","3","4","5","4","5","3","4","2","3","4","3","4","3","3","4","2","3","4","3","4","2","1","2","2","4","4","4","4","4","6","4","3","3","2","1","1","4","1","1","6","7","7","8","4","6","5","6","5","3","2","0","0","999999","999999","999999","999999","999999","0","988888","1","2","1","888888","2","999999","2","999999","0","0","1","1","2202","999999","999999","1","2202","3","2","2","2","1","4","10","1","4","1","1","4","4","2","2","5","0","2","2","7","999999","988888","999999","2","999999","999999","5","999999","2","888888","988888","3","12","2","4","4","2201","5","888888","2","2","1","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","10","39","1","6","HAI14_0583","2"
"22","584","2203","2","6120","2202","612","61290008503","1","3","14","04mar2014","1","2","1975","39","4","3","2","2","3","1","2","3","1","888888","3","2","3","3","888888","3","2","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","999999","3","3","2","2","3","3","2","3","7","5","4","3","4","5","4","7","3","4","7","7","3","4","6","3","4","6","6","6","3","6","3","7","3","2","1","1","3","3","4","2","4","6","7","6","7","2","3","1","3","1","6","8","3","8","4","3","5","988888","7","3","2","2","0","0","999999","999999","999999","1","1","0","2","2","999999","2","999999","1","2","2","999999","0","0","1","1","2202","999999","999999","2","999999","3","2","1","1","4","4","4","4","999999","1","1","4","888888","2","2","4","0","1","1","5","999999","888888","999999","2","999999","999999","5","999999","888888","4","988888","3","7","4","5","4","2201","5","4","2","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","11","45","2","8","HAI14_0584","2"
"22","585","2203","2","6120","2202","612","61290008503","1","3","14","04mar2014","1","2","1955","59","4","4","18","3","3","2","2","5","2","2","4","3","3","4","4","4","4","2","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","4","3","3","3","888888","1","2","4","5","4","5","4","4","5","2","7","4","888888","7","7","3","4","4","4","4","5","5","4","888888","888888","5","4","4","2","1","2","3","5","4","3","3","6","5","4","7","2","2","1","4","1","9","1","1","7","4","4","5","6","2","1","2","2","0","0","999999","0","999999","0","0","0","3","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","4","2","1","2","988888","888888","888888","888888","999999","888888","999999","999999","999999","999999","2","0","0","1","2","1","4","14","988888","2","999999","999999","5","999999","988888","4","3","3","9","3","7","4","2201","5","4","2","2","1","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","8","42","2","9","HAI14_0585","2"
"22","586","2203","2","6120","2202","612","61290008503","1","3","14","04mar2014","1","1","1995","19","4","4","3","2","3","2","2","888888","2","2","3","4","4","3","3","999999","2","4","988888","999999","999999","999999","2","2","1","2","999999","999999","999999","2","4","3","2","2","4","2","2","5","6","988888","3","2","3","2","3","7","4","3","7","5","2","3","5","3","3","2","2","2","3","2","1","6","3","2","1","2","4","3","3","3","4","6","7","7","6","2","3","3","4","1","8","8","4","9","7","7","7","7","3","2","3","1","0","0","999999","999999","999999","1","999999","1","3","888888","999999","2","999999","1","3","2","999999","0","0","2","2","999999","6","999999","888888","999999","2","2","2","2","6","1","10","2","2","2","2","3","3","2","988888","3","1","1","1","3","999999","4","999999","988888","999999","999999","4","5","1","4","988888","1","9","6","1","4","2201","5","3","1","2","1","45","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","9","45","2","8","HAI14_0586","1"
"22","587","2203","2","6120","2202","612","61290008503","1","3","14","04mar2014","1","1","1975","39","4","988888","5","2","2","2","2","4","2","2","4","4","4","4","3","999999","3","8","1","4","2","1","2","2","2","2","999999","999999","999999","2","4","4","1","1","2","3","2","6","5","6","7","6","5","6","6","6","4","5","5","4","6","3","2","5","4","4","3","2","3","4","2","3","1","2","3","3","3","4","4","3","4","6","1","2","4","1","1","1","4","2","3","1","1","6","6","5","6","5","3","3","888888","2","0","0","999999","1","999999","999999","1","0","4","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","1","2203","3","3","1","1","3","4","10","2","4","1","2","1","1","1","2","7","1","1","1","1","4","9","9","2","999999","999999","888888","999999","1","888888","3","3","6","0","2","4","2201","5","3","1","2","1","89","0","0","1","0","0","0","1","0","0","0","0","0","999999","0","1","8","33","1","6","HAI14_0587","1"
"22","588","2203","2","6120","2202","612","61290008503","1","3","14","04mar2014","1","1","1950","64","4","3","70","2","2","2","2","5","2","1","3","1","3","3","4","999999","3","6","2","999999","999999","999999","1","2","2","1","1","11","3","2","4","3","888888","2","888888","3","3","2","3","1","3","2","2","2","1","7","5","4","5","4","2","2","3","2","1","4","5","2","4","1","1","3","1","2","3","4","4","6","4","3","3","6","7","2","5","2","3","3","2","888888","10","5","5","10","4","5","2","2","1","1","1","2","0","0","999999","0","999999","1","0","1","2","1","2","2","999999","2","999999","1","3","0","0","1","1","2202","999999","999999","1","2204","2","2","1","2","4","888888","13","4","999999","888888","999999","888888","888888","3","2","6","0","1","1","1","4","7","7","1","3","5","3","4","888888","4","3","3","6","2","4","4","2201","5","1","2","2","1","888888","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","9","40","2","5","HAI14_0588","1"
"22","589","2203","2","6230","2202","623","62390001501","1","3","14","05mar2014","1","2","1994","20","4","4","1","3","3","2","2","4","2","2","2","3","2","3","4","4","2","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","2","1","3","2","4","2","1","4","7","4","5","4","5","5","5","3","7","5","6","5","3","1","3","4","4","5","5","4","3","6","7","7","6","2","2","3","3","3","3","3","4","5","7","7","4","3","3","1","3","1","8","10","6","7","8","8","6","6","3","2","2","2","0","0","999999","999999","999999","999999","999999","1","1","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","6","999999","2","999999","3","2","2","2","6","10","4","888888","999999","1","1","4","4","3","1","9","2","2","1","4","999999","888888","999999","2","999999","999999","5","999999","1","4","888888","1","7","3","0","4","2201","5","3","1","2","1","75","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","9","38","2","8","HAI14_0589","2"
"22","590","2203","2","6230","2202","623","62390001501","1","3","14","05mar2014","1","2","1974","40","4","1","3","2","2","1","1","2","1","2","4","4","3","4","4","4","2","6","2","999999","999999","999999","1","1","1","2","999999","999999","999999","2","3","2","1","2","4","3","2","6","7","6","5","5","6","4","4","6","3","4","5","4","6","3","6","1","4","3","4","5","6","3","2","7","6","1","1","2","3","4","4","3","3","5","3","6","3","1","4","1","3","1","6","7","6","6","7","8","10","6","1","1","2","1","0","0","1","1","999999","999999","1","1","4","2","999999","2","999999","1","1","2","999999","0","1","1","1","2202","999999","999999","1","2202","2","2","2","2","2","4","10","1","4","1","2","1","1","1","2","10","3","1","2","1","4","888888","5","1","3","2","2","3","888888","3","3","3","10","3","3","4","2201","4","3","1","2","1","99","0","0","1","0","0","1","1","0","0","0","0","0","999999","0","1","8","43","1","6","HAI14_0590","2"
"22","591","2203","2","6230","2202","623","62390001501","1","3","14","05mar2014","1","2","1961","53","4","4","1","888888","3","2","2","3","2","1","3","3","3","3","4","3","3","4","2","999999","999999","999999","1","1","888888","2","999999","999999","999999","1","3","3","3","2","3","3","3","4","3","2","2","2","4","1","3","5","5","3","3","1","1","1","2","3","1","2","3","1","3","2","1","4","1","2","3","4","4","6","3","3","3","888888","5","3","7","2","3","2","3","1","10","1","1","5","4","8","2","2","2","1","2","2","0","0","999999","999999","999999","999999","1","888888","2","1","3","2","999999","2","999999","1","3","0","0","1","1","2203","999999","999999","2","999999","3","4","2","2","888888","888888","13","888888","999999","888888","999999","4","4","4","2","1","888888","7","2","7","999999","988888","999999","1","3","6","2","4","888888","4","888888","5","5","1","2","4","2201","5","888888","2","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","7","40","2","5","HAI14_0591","2"
"22","592","2203","2","6230","2202","623","62390001501","1","3","14","05mar2014","1","1","1990","24","4","3","24","988888","888888","2","2","3","2","2","2","4","4","4","3","999999","1","3","2","999999","999999","999999","2","2","2","1","1","4","4","2","4","4","1","2","888888","2","3","3","4","5","6","7","6","5","6","3","6","4","6","4","3","2","1","1","1","6","5","6","4","6","5","6","5","2","2","2","5","4","4","4","4","6","3","6","3","3","2","3","3","2","10","6","7","10","8","10","8","6","1","1","1","2","0","0","999999","999999","999999","999999","1","1","4","1","2","1","2","2","999999","2","999999","0","0","1","1","2201","999999","999999","1","2202","1","2","2","2","1","4","10","2","4","1","1","1","888888","1","2","14","888888","2","1","4","999999","988888","999999","2","999999","999999","5","999999","1","3","888888","1","6","0","1","4","2201","1","4","1","1","1","99","0","0","1","0","0","1","1","0","0","0","0","0","999999","0","1","4","45","1","6","HAI14_0592","1"
"22","593","2203","2","6230","2202","623","62390001501","1","3","14","05mar2014","1","1","1970","44","4","3","18","2","3","1","2","5","2","1","1","4","3","3","3","999999","2","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","2","2","988888","2","2","7","7","7","5","5","6","5","6","7","5","5","4","3","3","3","3","3","2","6","4","5","3","5","2","7","5","2","3","4","2","4","4","2","3","5","4","3","5","2","3","2","2","1","10","10","4","6","9","9","8","9","2","1","2","2","0","0","1","1","0","1","1","1","2","888888","999999","2","999999","1","3","888888","999999","0","0","1","1","2202","999999","999999","1","2210","2","3","1","2","6","6","4","1","2","1","1","2","3","3","2","10","1","1","1","1","4","6","5","1","3","5","2","4","1","4","3","3","5","2","2","4","2201","5","2","1","2","1","70","0","0","0","0","0","0","1","0","0","0","0","0","999999","0","1","6","40","2","8","HAI14_0593","1"
"22","594","2203","2","6230","2202","623","62390001501","1","3","14","05mar2014","1","1","1965","49","4","2","4","2","2","2","2","888888","2","2","3","3","3","4","4","999999","3","1","2","999999","999999","999999","1","2","1","2","999999","999999","999999","2","4","1","3","3","888888","3","1","4","4","5","3","4","4","5","4","3","6","5","5","5","5","5","3","4","3","5","5","3","888888","888888","888888","4","5","1","5","4","4","1","4","3","3","6","7","5","6","4","5","2","3","2","8","2","2","1","10","10","5","5","1","1","1","2","0","1","999999","1","1","0","0","0","1","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2207","999999","999999","1","77","2","3","1","2","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","2","5","0","2","1","1","4","988888","988888","2","999999","999999","5","999999","988888","3","3","2","8","3","5","4","2201","5","3","1","2","1","88","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","8","41","2","9","HAI14_0594","1"
"22","595","2203","3","6310","2202","631","63190005502","1","4","14","06mar2014","1","2","1989","25","4","1","18","1","2","1","1","2","1","2","4","4","3","4","4","4","1","988888","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","2","3","2","3","4","3","1","3","4","5","3","4","5","4","5","6","5","4","4","3","2","1","2","3","1","3","4","2","2","3","4","6","7","1","1","4","5","4","2","2","2","3","3","5","3","2","3","1","1","1","3","4","2","6","5","4","3","2","2","1","2","2","0","0","999999","999999","999999","1","1","888888","2","2","999999","2","999999","1","1","2","999999","888888","0","1","1","2202","999999","999999","1","2202","2","2","2","2","1","4","10","1","4","1","1","1","1","1","2","14","3","1","2","4","999999","11","999999","888888","999999","999999","1","2","1","1","2","1","9","3","1","4","2201","2","1","1","1","1","888888","1","0","1","0","0","1","0","1","0","0","0","1","0","0","1","8","40","1","6","HAI14_0595","2"
"22","596","2203","3","6310","2202","631","63190005502","1","4","14","06mar2014","1","2","1984","30","4","3","1","2","2","2","2","3","2","2","2","2","3","3","4","3","1","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","3","2","4","2","2","4","6","5","4","3","5","4","5","5","7","3","6","6","5","4","5","4","3","7","6","6","3","6","7","7","7","2","2","2","3","3","2","2","2","4","5","6","5","2","2","2","3","888888","8","8","4","3","6","6","7","7","1","1","2","2","988888","0","999999","999999","999999","0","1","1","1","2","999999","2","999999","1","2","2","999999","0","0","1","1","2202","999999","999999","2","999999","3","2","1","2","4","4","4","3","3","1","2","4","4","3","1","4","1","2","1","5","999999","7","999999","1","1","3","4","3","1","3","2","2","7","3","5","4","2201","5","3","2","2","1","60","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","10","41","2","8","HAI14_0596","2"
"22","597","2203","3","6310","2202","631","63190005502","1","4","14","06mar2014","1","2","1964","50","4","2","13","1","2","2","2","3","2","2","2","1","3","3","4","3","2","3","2","999999","999999","999999","1","1","888888","2","999999","999999","999999","2","3","2","888888","2","888888","2","1","4","5","3","2","1","4","3","4","7","5","2","3","1","1","2","3","2","1","3","2","1","4","3","1","4","2","2","3","4","4","3","3","3","3","888888","6","3","4","2","1","988888","888888","1","6","1","1","3","3","5","1","1","1","1","3","1","0","0","999999","999999","999999","999999","1","888888","1","1","2","888888","999999","1","3","2","999999","0","0","2","2","999999","77","999999","2","999999","4","3","2","2","4","888888","13","4","999999","2","888888","888888","888888","3","1","2","888888","1","1","5","999999","888888","999999","2","999999","999999","4","5","888888","3","888888","2","6","2","4","4","2201","5","888888","2","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","9","45","2","5","HAI14_0597","2"
"22","598","2203","3","6310","2202","631","63190005502","1","4","14","06mar2014","1","1","1985","29","4","2","3","2","1","1","2","2","2","2","1","3","3","3","2","999999","2","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","2","2","2","2","888888","3","2","6","7","6","3","3","5","4","6","6","3","4","7","6","6","5","5","4","4","4","4","5","3","7","6","7","5","2","1","2","3","4","3","3","3","5","7","7","6","2","2","1","2","1","9","9","5","7","5","5","4","4","2","2","2","2","0","0","1","0","999999","999999","1","1","2","888888","999999","888888","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","1","2213","2","2","2","2","6","2","3","2","4","2","2","3","4","4","2","9","2","1","1","1","4","9","9","1","3","5","2","4","1","3","1","1","8","4","3","4","2201","888888","1","1","1","1","90","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","9","42","2","8","HAI14_0598","1"
"22","599","2203","3","6310","2202","631","63190005502","1","4","14","06mar2014","1","1","1981","33","4","2","13","2","2","2","1","3","2","2","3","2","3","4","4","999999","1","7","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","1","2","1","2","4","2","2","6","5","4","3","2","4","2","5","3","5","4","6","4","3","4","3","3","1","3","2","4","4","6","5","7","4","2","2","2","3","888888","2","3","2","5","6","5","4","3","4","2","2","888888","1","6","7","3","7","6","6","5","3","4","2","2","1","0","999999","999999","999999","1","999999","888888","4","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2204","999999","999999","1","2204","2","4","1","2","3","4","10","1","2","1","1","1","1","1","2","11","0","2","1","3","999999","6","999999","1","3","2","1","2","1","1","2","3","8","0","2","4","2201","1","2","1","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","5","38","1","6","HAI14_0599","1"
"22","600","2203","3","6310","2202","631","63190005502","1","4","14","06mar2014","1","1","1959","55","4","2","2","3","2","2","2","2","2","2","2","1","3","4","4","999999","3","3","2","999999","999999","999999","888888","888888","888888","2","999999","999999","999999","2","2","2","888888","3","888888","1","1","3","4","4","5","6","2","5","4","3","6","4","6","5","4","5","5","4","4","6","7","5","7","888888","4","4","4","1","3","3","3","1","3","2","2","3","6","5","7","3","3","2","2","1","9","2","1","1","9","8","7","8","1","1","1","2","0","0","999999","0","999999","999999","0","0","3","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2204","999999","999999","2","999999","3","3","888888","2","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","2","7","1","2","1","1","1","16","16","1","1","2","4","3","2","3","3","2","7","2","4","4","2206","5","2","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","5","42","2","9","HAI14_0600","1"
"22","601","2205","2","7110","2210","711","71190016508","1","3","14","26feb2014","1","1","1965","49","4","2","2","3","3","2","2","3","2","2","3","2","2","3","4","999999","2","4","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","2","3","3","3","4","1","1","5","4","3","6","1","4","5","7","6","1","7","6","7","6","4","1","1","1","6","4","1","6","3","2","7","1","2","4","4","4","2","2","3","3","6","5","7","1","2","1","4","1","10","1","1","5","7","9","5","4","1","1","2","2","0","0","0","0","999999","999999","0","988888","2","1","3","888888","999999","1","2","1","2","0","0","1","1","2202","999999","999999","2","999999","4","4","1","2","4","4","4","3","2","1","1","3","4","1","2","10","1","1","2","1","4","13","13","1","2","1","1","1","1","3","2","2","5","0","3","4","2201","2","1","1","1","1","96","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","9","44","2","8","HAI14_0601","1"
"22","602","2205","2","7110","2210","711","71190016508","1","3","14","26feb2014","1","2","1961","53","4","4","2","3","3","2","2","888888","2","2","2","1","2","4","4","1","2","1","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","1","2","3","3","3","2","1","5","1","1","2","2","5","1","7","6","7","1","7","7","2","1","2","2","3","6","7","3","4","2","4","1","1","2","3","4","988888","888888","2","2","3","888888","7","7","7","1","1","1","4","1","10","1","1","1","7","10","10","6","1","1","2","2","0","0","999999","999999","999999","999999","999999","0","888888","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","3","888888","888888","2","888888","888888","11","3","2","1","1","2","888888","1","2","10","0","2","1","5","999999","988888","999999","2","999999","999999","5","999999","1","988888","3","2","8","1","3","4","2201","5","3","1","888888","1","86","0","0","1","0","0","0","1","0","0","0","0","0","999999","0","1","9","44","1","8","HAI14_0602","2"
"22","603","2205","2","7110","2210","711","71190016508","1","3","14","26feb2014","1","1","1989","25","4","988888","3","1","2","2","2","2","2","2","4","3","4","3","3","999999","3","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","3","3","3","3","2","1","4","2","3","4","3","4","3","3","7","7","4","6","5","4","2","1","3","2","4","5","5","5","3","4","2","3","2","2","2","3","888888","2","2","2","4","4","3","4","2","3","1","2","2","4","7","9","2","6","8","3","4","1","1","2","1","0","0","999999","999999","999999","0","999999","0","2","1","3","2","999999","1","3","2","999999","0","0","1","1","2202","999999","999999","1","2204","2","2","2","2","4","6","11","2","2","1","1","3","4","1","2","16","3","1","1","4","999999","2","999999","1","3","2","5","999999","1","3","3","1","8","0","0","4","2201","2","1","1","1","1","99","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","9","45","2","8","HAI14_0603","1"
"22","604","2205","2","7110","2210","711","71190016508","1","3","14","26feb2014","1","2","1970","44","4","2","3","2","2","2","2","4","2","2","3","3","2","4","4","4","3","1","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","3","3","3","3","2","2","4","5","4","3","4","4","3","3","7","6","3","5","6","3","1","2","3","2","3","4","3","4","2","4","3","4","2","3","3","3","4","2","2","3","4","4","3","4","2","3","2","3","1","3","6","2","1","4","7","2","1","1","1","2","888888","0","0","999999","999999","999999","1","0","0","2","1","2","2","999999","1","2","1","3","0","0","1","1","2202","999999","999999","2","999999","4","2","2","2","6","5","4","2","2","1","2","3","4","1","2","12","2","1","1","5","999999","3","999999","1","3","2","5","999999","1","3","3","2","6","0","2","4","2201","1","4","1","1","1","80","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","7","42","2","8","HAI14_0604","2"
