"year","pais","nationality","estratopri","upm","prov","municipio","guyndc","guysegmento","guysec","ur","tamano","idiomaq","clusterdesc","cluster","idnum","persondesc","gend","ager","completedpercent","napercent","startdate","lastupdate","collectorcreator","lastfilledoutelement","annotations","intid","fecha","q1","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1b","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2a","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b33","b43","b16","b37","b46","b47","b48","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","crisis1","crisis2","vb1","vb2","vb3","vb10","vb11","pol1","vb20","clien1","clien2","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","leng1","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1b1","ocup1b2","pen1","pen3","pen4","sal1","sal2","sal4","colorr","sexi","ietid","colori","ti","ti3","ti4"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","182","Female 35-49","2","2","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","5.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","6.0","3.0","4.0","5.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","2.0","1.0","3.0","5.0","2.0","4.0","3.0","2.0","3.0","5.0","3.0","2.0","4.0","5.0","2.0","3.0","1.0","4.0","3.0","3.0","2.0","7.0","3.0","1.0","2.0","4.0","6.0","1.0","3.0","1.0","4.0","1.0","3.0","5.0","5.0","3.0","3.0","1.0","1.0","3.0","3.0","1.0","2.0","1.0","7.0","2.0","2.0","7.0","7.0","3.0","7.0","7.0","2.0","3.0","10.0","10.0","4.0","3.0","1.0","1.0","3.0","4.0","3.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"1.0","0.0","0.0","1.0","7.0","1.0","4.0","1.0","7.0","3.0","4.0","1.0","3.0","1.0","2.0","4.0","1.0","2.0",,"2.0",,"3.0","1.0","3.0",,"11.0","2.0","211.0","38.0",,,,,"5.0","507.0","1.0","1.0","3.0","1.0","3.0","1.0","2.0","3.0","1.0","2.0","2.0",,"3.0","2.0","1.0","2.0","2401.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","0","0","1","0","1","1","1","0","1","2.0","2.0","3.0","2.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","1619.0","26.983333000000002"
"2010","24","24","2402","42","3","304","304","181","135","2","5","2","Goed Fortuin 181","124","184","Female 50+","2","3","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","57.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","1.0","4.0","4.0","4.0","4.0","3.0","5.0","4.0","4.0","6.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","2.0","3.0","3.0","2.0","3.0","4.0","3.0","2.0","4.0","5.0","2.0","3.0","4.0","1.0",,"1.0","2.0","3.0","3.0","4.0","7.0","1.0","3.0","2.0","3.0","6.0","3.0","4.0","1.0","3.0","3.0","2.0","5.0","5.0","2.0","3.0","1.0","1.0","3.0","2.0","2.0","3.0","2.0","7.0","4.0","3.0","7.0","7.0","3.0","5.0","7.0","2.0","2.0","10.0","10.0","6.0","4.0","1.0","1.0","4.0","5.0","2.0","2.0","3.0","3.0","2.0","1.0","1.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","1.0","1.0","1.0","6.0","1.0","7.0","4.0","5.0","1.0","6.0","1.0","2.0","2.0","1.0","2.0",,"2.0",,"3.0","1.0","3.0",,"13.0","3.0","313.0","52.0",,,,,"3.0","302.0","2.0","1.0","5.0","1.0","4.0","1.0","2.0","3.0","2.0","1.0","1.0",,"6.0","4.0","4.0","2.0","2405.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","1","1","5.0",,"3.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","4507.0","75.116667"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","185","Male 18-34","1","1","100","8","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","2.0","31.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","2.0","4.0","4.0","4.0","4.0",,"6.0","5.0","3.0","6.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","2.0","2.0","2.0","5.0","4.0","4.0","3.0","3.0","4.0","6.0","4.0","2.0","3.0","4.0","2.0","2.0","1.0","2.0","4.0","1.0",,"7.0","2.0","1.0",,"2.0","3.0","1.0",,"2.0","2.0","1.0",,"5.0","5.0","4.0","4.0","1.0","1.0","2.0","3.0","1.0","1.0","1.0","7.0","3.0","3.0","7.0","6.0",,"7.0","7.0","3.0","2.0","10.0","10.0","5.0","6.0","1.0","1.0","5.0","4.0","4.0","1.0","5.0","5.0","3.0","2.0","2.0","2.0","4.0","2.0","1.0","0.0","0.0",,"0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0","1.0","4.0","2.0","4.0","5.0","4.0","3.0","4.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","2402.0","2.0",,"4.0","3.0","3.0",,"11.0","2.0","211.0","21.0",,"1.0","2.0","1.0","2.0","204.0","2.0","1.0","3.0","1.0","2.0","1.0","3.0","3.0","1.0","2.0","1.0",,"5.0","1.0","0.0","4.0","2401.0","4.0","1.0","1.0","1.0",,"1","1","1","1","0","0","1","0","1","1","0","0","0","3.0",,"4.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","2399.0","39.983333"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","186","Male 18-34","1","1","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","2.0","3.0","3.0","2.0","2.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0",,"4.0","3.0","3.0","5.0","2.0",,,"1.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","2.0","2.0","2.0","5.0","2.0","3.0","3.0","3.0","2.0","5.0","1.0","2.0","5.0","1.0","3.0","2.0","2.0","5.0","2.0","4.0","3.0","4.0","4.0","1.0","4.0","4.0","3.0","3.0","4.0","3.0","4.0","5.0","3.0","5.0","5.0","3.0","3.0","1.0","1.0","3.0","2.0","3.0","1.0","2.0","7.0","3.0","6.0","7.0","7.0","2.0","7.0","7.0","2.0","2.0","10.0","10.0","6.0","3.0","1.0","1.0","3.0","3.0","4.0","1.0","4.0","3.0","5.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","1.0","5.0","7.0","7.0","4.0","6.0","1.0","2.0","1.0","1.0","3.0","1.0","2.0",,"2.0",,"3.0","3.0","3.0",,"11.0","2.0","211.0","19.0","4.0","1.0","2.0","1.0","2.0","204.0","1.0","1.0","4.0","2.0",,,"4.0",,"1.0","1.0","1.0",,"1.0","0.0",,"2.0","2401.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","2","1","1","1","1","1","1","1","1","4.0",,"4.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","2134.0","35.566666999999995"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","187","Male 35-49","1","2","100","8","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","3.0","5.0","4.0","1.0","1.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","4.0","2.0","4.0","3.0","2.0","4.0",,"0.0","4.0","2.0","5.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","3.0","2.0","5.0","5.0","4.0","1.0","4.0","4.0","4.0","6.0","5.0","7.0","7.0","3.0","1.0","5.0","7.0","5.0","7.0","7.0","7.0","7.0","7.0","3.0","7.0","6.0","7.0",,,,"7.0","7.0","1.0","1.0","1.0","1.0",,"7.0","1.0","1.0","1.0","7.0","6.0","5.0","3.0","5.0","7.0","7.0","7.0","7.0","7.0",,,"6.0","5.0",,"1.0","1.0","1.0","5.0","4.0","1.0","5.0","2.0","1.0","1.0",,"1.0",,"3.0","2.0","0.0","0.0","0.0",,"1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","2.0","7.0","2.0","6.0","6.0","5.0","5.0","7.0","1.0","4.0","1.0",,,"1.0","1.0",,"2.0",,"2.0","1.0","3.0",,"9.0","2.0","209.0","45.0",,,,,"3.0","305.0","2.0","1.0","3.0","1.0","2.0","2.0","3.0","4.0","2.0","1.0","2.0",,"2.0","1.0","1.0","5.0",,"3.0","1.0","1.0","1.0","1.0","1","1","1","1","1","0","0","1","0","0","0","0","0",,,"2.0","2.0","2.0",,,"1.0",,,"5.0","2","4","7.0","13480000000.0","1800.0","30.0"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","188","Male 35-49","1","2","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","1.0","57.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","3.0","4.0","4.0","4.0",,"6.0","2.0","2.0","6.0","2.0",,,"1.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","3.0","3.0","7.0","4.0","5.0","1.0","4.0","5.0","6.0","7.0","7.0","6.0","5.0","4.0","1.0","3.0","7.0","5.0","1.0","6.0","7.0","7.0","6.0","5.0","6.0","5.0","4.0","4.0","5.0","6.0","7.0","6.0","5.0","2.0","1.0","2.0","1.0","1.0","1.0","5.0","4.0","5.0","1.0","5.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0",,,"4.0","9.0","1.0","1.0","1.0","1.0","9.0","5.0","5.0","1.0","1.0","1.0","1.0",,,,"4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","1.0","6.0","3.0","6.0","6.0","6.0","5.0","6.0","4.0","5.0","1.0",,,"1.0","1.0","2401.0","2.0",,"4.0",,"3.0",,"11.0","2.0","211.0","45.0",,,,,"2.0","204.0","2.0","1.0","3.0","2.0",,,"4.0",,"2.0","1.0","1.0",,"2.0","3.0","3.0","5.0","2401.0","4.0","1.0","1.0","1.0","1.0","1","0","0","1","0","0","0","1","0","0","0","0","0","1.0","1.0","3.0","2.0","2.0",,,"1.0",,"2.0","9.0","2","4","7.0","13480000000.0","1459.0","24.316667000000002"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","189","Male 50+","1","3","100","9","13480000000.0","13480000000.0","E2-10","QLapopGuy",,"33","13480000000.0","1","1.0","4.0","3.0","3.0","3.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","2.0","1.0","4.0","2.0","2.0","4.0",,"5.0","7.0","3.0","5.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","3.0","3.0","7.0","3.0","5.0","4.0","5.0","6.0","6.0","5.0","7.0","4.0","4.0","2.0","6.0","2.0","5.0","7.0","2.0","4.0","7.0","5.0","5.0","5.0","6.0","6.0","4.0","3.0","4.0","5.0","4.0","2.0","4.0","5.0","3.0","2.0","1.0","1.0","1.0","7.0","1.0","3.0","6.0","6.0","6.0","6.0","5.0","5.0","7.0","7.0","7.0","3.0","2.0","10.0","10.0","8.0","2.0","1.0","1.0","7.0","7.0","7.0","1.0","1.0","8.0","1.0","3.0","2.0","2.0","3.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","1.0","1.0","0.0","1.0","1.0","5.0","2.0","3.0","6.0","6.0","4.0","6.0","5.0","6.0","3.0","2.0","4.0","1.0","1.0","2402.0","2.0",,"3.0","3.0","3.0",,"9.0","2.0","209.0","55.0",,,,,"5.0","504.0","4.0","3.0","1.0","2.0",,,"2.0","4.0","1.0","4.0","2.0",,"1.0","8.0","0.0","4.0","2401.0","5.0","1.0","1.0","1.0","1.0","0","0","0","1","0","0","0","0","0","0","0","0","0","2.0","4.0","3.0","2.0","2.0",,,"2.0",,,"9.0","2","4","7.0","13480000000.0","4951.0","82.516667"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","190","Female 18-34","2","1","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","5.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","6.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","3.0","1.0","2.0",,"4.0","2.0","3.0","3.0","2.0","1.0","4.0","3.0","2.0","2.0","4.0","3.0","2.0","1.0","2.0","5.0","3.0","3.0","7.0","1.0","3.0","1.0","4.0","6.0","1.0","1.0","3.0","3.0","1.0","3.0","5.0","5.0","4.0","4.0","1.0","1.0","4.0","4.0","1.0","1.0","2.0","7.0","2.0","3.0","7.0","7.0","3.0","4.0","7.0","3.0","2.0","10.0","10.0","3.0","3.0","1.0","1.0","3.0","3.0","3.0","1.0","4.0","3.0","2.0","2.0","2.0","2.0","4.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","1.0","3.0","1.0","7.0","1.0","6.0","1.0","5.0","1.0","1.0","3.0","1.0","1.0",,"2.0",,"3.0","3.0","3.0",,"11.0","2.0","211.0","20.0","3.0","5.0","1.0","2.0","5.0","507.0","1.0","1.0","3.0","2.0",,,"4.0",,"1.0","2.0","1.0",,"1.0","0.0",,"5.0","2401.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","1","0","1","1","0","1","1","0","1","1.0","1.0","3.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","1667.0","27.783333000000002"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","191","Female 18-34","2","1","100","9","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","1.0","5.0","2.0","1.0",,"3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","1.0","2.0","4.0","4.0","4.0","2.0","8.0","3.0","2.0","6.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","2.0","3.0","4.0","3.0","1.0","2.0","2.0","1.0","1.0","3.0","3.0","2.0","1.0","5.0","4.0","1.0","3.0","5.0","1.0","1.0","7.0","4.0","1.0","4.0","1.0","5.0","5.0","7.0","4.0","4.0","6.0","5.0","2.0","2.0","2.0","3.0","3.0","4.0","4.0","2.0","3.0","5.0","3.0","5.0","4.0","4.0","7.0","7.0","6.0","3.0","6.0","2.0","3.0","3.0","9.0","2.0","1.0","1.0","1.0","5.0","3.0","1.0","1.0","2.0","1.0","1.0",,"1.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","1.0","6.0","4.0","5.0","3.0","6.0","6.0","5.0","5.0","6.0","1.0","1.0","8.0","2.0","2.0",,"2.0",,"4.0","1.0","3.0",,"12.0","4.0","412.0","21.0","4.0","7.0",,"1.0","5.0","502.0","2.0","1.0","3.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0","1.0",,"1.0","0.0",,"2.0",,"3.0","1.0","1.0","1.0","1.0","1","1","1","1","0","0","1","0","1","1","0","0","0","4.0",,"3.0","2.0","2.0",,,"2.0",,,"6.0","2","4","7.0","13480000000.0","2675.0","44.583333"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","192","Female 35-49","2","2","100","9","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","3.0","4.0","4.0","2.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","7.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","3.0","1.0","2.0","2.0","4.0","2.0","3.0","2.0","3.0","3.0","5.0","3.0","2.0","4.0","3.0","3.0",,"1.0","1.0","2.0","2.0","3.0","7.0","1.0","2.0","1.0","2.0","6.0","1.0","2.0","1.0","2.0","4.0","3.0","4.0","4.0","4.0","4.0","1.0","1.0","2.0","3.0","1.0","1.0","2.0","7.0","4.0","4.0","7.0","7.0","4.0","5.0","7.0","3.0","2.0","10.0","10.0","10.0","4.0","1.0","1.0","3.0","4.0","10.0","1.0","3.0","5.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"1.0","0.0","0.0","1.0","7.0","1.0","4.0","1.0","6.0","3.0","7.0","1.0","6.0","1.0","1.0","4.0","1.0","1.0","2406.0","2.0",,"3.0","3.0","3.0",,"13.0","4.0","413.0","36.0",,,,,"2.0","204.0","1.0","1.0","4.0","1.0","4.0","2.0","2.0","2.0","1.0","1.0","1.0",,"5.0","1.0","1.0","4.0","2401.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","0","0","1","0","1","1","1","0","1","1.0","2.0","3.0","2.0","2.0",,,"2.0",,,"8.0","2","4","7.0","13480000000.0","1631.0","27.183333"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","193","Female 35-49","2","2","100","12","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","5.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","5.0","3.0","3.0","4.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","3.0","1.0","2.0","3.0","4.0","3.0","2.0","3.0","3.0","2.0","4.0","3.0","2.0","2.0","3.0",,,"2.0","2.0","4.0","3.0","2.0","7.0",,"1.0",,"2.0","5.0","1.0","2.0","1.0","3.0","2.0","3.0","4.0","4.0","3.0","3.0","1.0","1.0","1.0","3.0","1.0","2.0","2.0","7.0",,"3.0","7.0","7.0","4.0","4.0","7.0","2.0",,"10.0","10.0","10.0","4.0","1.0","1.0","3.0","3.0","4.0","1.0","4.0","3.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","3.0","4.0","5.0","7.0","2.0","6.0","1.0","5.0","1.0","1.0","4.0","1.0","1.0",,"2.0",,"3.0","3.0","3.0",,"10.0","2.0","210.0","36.0",,,,,"5.0","510.0","2.0","1.0","2.0","2.0",,,"4.0",,"2.0","3.0","2.0",,"3.0","2.0","1.0","4.0","2401.0","4.0","1.0","1.0","1.0","2.0","1","1","1","1","0","0","0","0","0","1","0","0","0","5.0",,"4.0","2.0","2.0",,,"2.0",,,"9.0","2","4","7.0","13480000000.0","2174.0","36.233333"
"2010","24","24","2402","42","3","304","304","187","137","2","5","2","Malgre Tout 187","126","194","Female 50+","2","3","100","11","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","2","2.0","3.0","3.0","3.0",,"3.0",,,"2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","4.0","2.0","4.0","4.0","4.0","4.0","7.0","6.0","3.0","7.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","2.0","3.0","1.0","2.0","3.0","5.0","3.0","2.0","1.0","2.0","1.0","5.0","1.0","5.0","2.0","1.0","5.0","7.0","1.0","4.0","6.0","1.0","4.0","7.0","1.0","1.0","4.0","4.0","6.0","7.0","1.0","5.0","4.0","1.0","2.0","5.0","5.0","2.0","2.0","1.0","6.0","1.0","3.0","3.0","4.0","5.0","7.0","6.0","7.0","7.0","7.0","3.0","4.0","6.0","2.0","2.0","5.0","10.0","5.0","1.0","1.0","1.0","5.0","9.0","1.0","1.0","4.0","1.0","1.0",,,,"4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","1.0","5.0","4.0","5.0","3.0","6.0","4.0","6.0","5.0","5.0","6.0","2.0","8.0","1.0","1.0",,"2.0",,"4.0",,"3.0",,"9.0","2.0","209.0","54.0",,,,,"2.0","204.0","2.0","2.0","2.0","2.0",,,"3.0","4.0","2.0","3.0","2.0",,"6.0","2.0","2.0","4.0",,"5.0","1.0","1.0","1.0","1.0","1","1","0","1","0","0","0","0","0","0","0","0","0","5.0",,"3.0","1.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","2615.0","43.583333"
"2010","24","24","2402","42","3","304","304","186","136","2","5","2","Versailles 186","125","195","Male 18-34","1","1","100","9","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","2.0","3.0","4.0","2.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","4.0","4.0","4.0","4.0",,"4.0","3.0","2.0","4.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","1.0","1.0","4.0","4.0","2.0","1.0","2.0","2.0","2.0","3.0","4.0","2.0","3.0","2.0","2.0","4.0","3.0","3.0","2.0","2.0","3.0",,,"2.0","3.0","2.0",,,"7.0",,"1.0",,"3.0","6.0","3.0","2.0","1.0","2.0","2.0","3.0","5.0","5.0","2.0","2.0","1.0","1.0","3.0","4.0","2.0","1.0",,"7.0","5.0","6.0","7.0","7.0","5.0","6.0","7.0","2.0","2.0","10.0","10.0","10.0","4.0","1.0","1.0","4.0","5.0","10.0","1.0","5.0","1.0","1.0","2.0","2.0","2.0","4.0","1.0","1.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","1.0","5.0","5.0","7.0","4.0","7.0","1.0","3.0","1.0","2.0","3.0","1.0","2.0",,"2.0",,"3.0",,"3.0",,"11.0","2.0","211.0","20.0","4.0","9.0","2.0","1.0","2.0","204.0","2.0","1.0","3.0","1.0","3.0","2.0","4.0",,"1.0","2.0","2.0",,"1.0","0.0",,"5.0","2401.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","0","1","4.0",,"4.0","2.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","1475.0","24.583333"
"2010","24","24","2402","42","3","304","304","186","136","2","5","2","Versailles 186","125","196","Male 18-34","1","1","100","8","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","2.0","13.0","4.0","1.0","1.0","3.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0",,"3.0","2.0","2.0","4.0","4.0","2.0","2.0",,"6.0","5.0","3.0","7.0","2.0",,,,,,"2.0","2.0","1.0",,"11.0","3.0","2.0","2.0","2.0","2.0","4.0","2.0","5.0","5.0","6.0","4.0","4.0","2.0","4.0","1.0","4.0","4.0","1.0","6.0","4.0","1.0","3.0","3.0","3.0","3.0","5.0","4.0","4.0","5.0","6.0","5.0","4.0","4.0","1.0","5.0","4.0","5.0","2.0","2.0","2.0","2.0","4.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","4.0","7.0","5.0","5.0","5.0","5.0","5.0","2.0","2.0","4.0","5.0","4.0","4.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","6.0","1.0",,"2.0",,"3.0","2.0","1.0","1.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","7.0","7.0","1.0","7.0","1.0","7.0","7.0","7.0","4.0","3.0",,"1.0","2.0",,"1.0","2401.0","2.0","2.0","2.0","2.0","15.0","4.0","415.0",,,,,,"3.0","306.0","2.0","1.0","1.0","1.0","2.0","2.0","3.0","4.0","1.0","2.0","1.0",,"1.0","0.0",,"5.0","2401.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","0","1","1.0","1.0","3.0","2.0","1.0","3.0","3.0","1.0","1.0","1.0","5.0","2","4","7.0","13480000000.0","2725.0","45.416667"
"2010","24","24","2402","42","3","304","304","186","136","2","5","2","Versailles 186","125","197","Male 35-49","1","2","100","10","13480000000.0","13480000000.0","E2-06","QLapopGuy",,"33","13480000000.0","1","1.0","5.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","1.0","2.0",,"4.0","4.0",,"8.0","8.0","2.0","5.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","2.0","3.0","6.0","4.0","2.0","4.0","5.0","4.0","3.0","4.0","5.0","5.0","4.0","2.0",,"5.0","6.0","4.0","3.0","3.0","7.0","3.0","3.0","2.0","5.0","7.0","3.0","4.0","2.0","3.0","4.0","6.0","5.0","5.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","3.0","2.0","7.0","6.0","6.0","7.0","7.0","6.0","7.0","7.0","2.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","2.0","2.0","3.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","2.0","3.0","1.0","7.0","1.0","7.0","1.0","5.0","1.0","2.0","8.0","1.0","1.0","2401.0",,,"2.0","2.0","3.0",,"16.0","4.0","416.0","36.0",,,,,"3.0","305.0","1.0","1.0","6.0","1.0","4.0","2.0","2.0","2.0","1.0","1.0","1.0",,"2.0","2.0","2.0","5.0","2401.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","1","1","1","1","1","1","1.0","3.0","3.0","2.0","2.0",,,"2.0",,,"5.0","2","4","7.0","13480000000.0","1815.0","30.25"
