"areaenum","elsdept","elsmunicipio","elscanton","elszona","elssegmento","obsid","pais","estratopri","upm","elssec","cluster","ur","tamano","elsidioma","sexo","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b47","n1","n3","n9","n10","n11","n12","elsb52","elsb54","elsb56","elsb57","elsb58","elsb59","elsay7","elsay8","m1","ing4","pn2","dem23","pn4","pn5","elspn3a","elspn3b","elspn3c","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","elsvb3","vb4","vb8","vb6","elsvb7","elsvb21","vb10","vb11","elsvb12","elsvb13","elsvb14","elsvb15","elsvb17","elsvb19","elsvb20","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","elsetid","elsetida","elsleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","duracion"
"20","2","6","0","3","13","155","3","1","6","0","0","1","2","1","2","2006-07-02T13:48:00.000","7","2","5.0","80.0","3.0","0.0","80.0","3","1","1","4.0","3.0","2.0","2.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","3.0","4.0","4.0","4.0","4.0","1.0","2.0","8.0","2.0",,"2.0","2.0",,,"1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"1.0","1.0","2.0","2",,,,"2.0","1.0","1.0","3.0","2.0","4.0","2.0",,,,"1.0","5.0","6.0","5.0","7.0",,"6.0","6.0",,"6.0","6.0",,"4.0","3.0","1.0","1.0","5.0","7","6.0","6.0",,"6.0","5.0","5.0","6.0",,"6.0","6.0","6.0",,"1.0","2",,,,"3.0","0.0","2.0","5.0","7.0","1.0","2.0","1.0","1.0",,"1.0",,"9.0","9.0","1.0","1.0","1.0","1.0","1.0",,"1.0","1.0","9.0","1.0","1.0","1.0",,,"1.0","2.0","2.0","2.0","4.0","2",,"2.0","2.0","0","0","2",,"2.0",,"2.0",,"1","0.0","2.0",,"0.0","0.0","0.0",,"1.0",,"1.0","2.0",,"1","1.0","1.0",,"1.0","1.0","1.0","14.0","1.0","1.0","4.0",,"1.0","1.0","3.0","2.0","4.0","3.0","5.0","1.0","4.0","6.0",,"2.0",,"2.0","2.0","1.0","4","4","73","5.0",,"2",,"99999",,"4.0","2.0","2.0","2.0","5.0","2.0","2.0","1.0","1","1","1","1","0","1","1","1","1","1","1","13.0",,,,,,"1","1",,"2006-07-02T14:57:31.000","4171"
"14","2","6","0","1","2","115","3","1","6","0","0","1","2","1","1","2006-07-02T09:08:04.000","22","1","1.0","80.0","3.0","0.0","3.0","2","1","2","4.0","3.0","2.0","3.0","1.0","2","2.0","2.0","2.0","3.0","2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","5.0","2.0","3.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2",,,,"2.0","2.0","2.0","4.0","2.0","3.0","1.0",,,,"2.0","4.0","5.0","5.0","5.0","5.0","5.0","6.0","6.0","5.0","5.0","5.0","5.0","6.0","5.0","5.0","6.0","6","5.0","6.0","5.0","5.0","6.0","5.0","5.0","4.0","5.0","4.0","4.0","2.0","1.0","2",,,,"5.0","0.0","3.0","7.0","6.0","4.0","2.0","2.0","3.0","4.0","2.0","8.0","7.0","7.0","8.0","6.0","3.0","4.0","7.0","2.0","2.0","2.0","2.0","2.0","6.0","8.0","7.0","6.0","1.0","2.0","2.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","2.0","1.0",,"1.0","2.0",,"1","2.0",,"10.0",,"2.0",,"4.0","1.0","2.0","3.0","2.0","2.0","2.0","3.0","1.0","1.0","2.0","4.0","2.0","2.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","12","6","19","1.0","4.0","2",,"99999",,"4.0","1.0","3.0","1.0","0.0","2.0","2.0","1.0","1","1","1","1","0","0","0","0","1","1","0","1.0","1.0","2.0","3.0","1.0",,"3","1",,"2006-07-02T09:40:55.000","1971"
"14","2","6","0","1","2","119","3","1","6","0","0","1","2","1","2","2005-01-13T08:20:11.000","14","2","3.0","3.0","17.0","3.0","17.0","4","1","3","4.0","5.0","3.0","4.0","3.0","2","1.0","1.0","3.0",,"2",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","1.0","3.0","5.0","2.0","4.0","2.0","4.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2",,,,"2.0","2.0","1.0","4.0","2.0","4.0","2.0","2.0","1.0",,"2.0","2.0","7.0","2.0","1.0","4.0","2.0","1.0","4.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","5.0","7","1.0","5.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","2.0","1","2.0","2.0","2.0","7.0","5.0","5.0","6.0","7.0","7.0","4.0","3.0","4.0","4.0","4.0","3.0","8.0","5.0","1.0","1.0","1.0","7.0","1.0","3.0","2.0","10.0","1.0","1.0","3.0","6.0","5.0","4.0","1.0","2.0","1.0","1.0","4.0","2","1.0","1.0","1.0","0","0","1","0.0","1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"1","1.0","2.0",,"2.0","1.0","2.0","5.0","2.0",,,,"1.0","4.0","4.0","1.0","1.0","4.0","4.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","11","5","45","5.0","2.0","2",,"99999",,"2.0","1.0","3.0","1.0","4.0","3.0","3.0","1.0","1","1","0","1","0","0","1","0","1","1","0","8.0","1.0","2.0","1.0","2.0",,"3","1",,"2005-01-13T09:02:07.000","2516"
"15","2","6","0","1","9","124","3","1","6","0","0","1","2","1","2","2006-07-02T08:52:26.000","9","2","5.0","3.0","0.0",,"3.0","3","3","3","3.0","3.0","2.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","1.0","3.0",,"2.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","2",,,,"2.0","2.0","1.0","2.0","2.0","2.0","1.0",,,,,"1.0","3.0","4.0","5.0","5.0","1.0","7.0","4.0","3.0","3.0","4.0","6.0","5.0","5.0","4.0","4.0","7","4.0","1.0","4.0","5.0","5.0","5.0","4.0","5.0","5.0","5.0","3.0","2.0","2.0","1","2.0","2.0","3.0","0.0","5.0","2.0","7.0","7.0","1.0",,"2.0","3.0","3.0","3.0","1.0","10.0","7.0","2.0","1.0","1.0","1.0","8.0","5.0","3.0","6.0","6.0","1.0","8.0","8.0","5.0","7.0","1.0","2.0","2.0","2.0","4.0","2","1.0","1.0","2.0","0","0","1","0.0","2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"1","1.0",,,,"1.0",,"3.0","2.0",,,,"1.0","3.0","3.0","2.0","1.0","3.0","5.0","1.0","3.0","4.0","1.0","2.0","2.0","2.0","2.0","2.0","9","3","42","1.0","6.0","2",,"99999",,"4.0","2.0","2.0","2.0","3.0","2.0","2.0","1.0","1","1","1","1","0","0","1","0","1","1","0","13.0",,,,,,"1","1",,"2006-07-02T09:41:14.000","2928"
"15","2","6","0","1","9","122","3","1","6","0","0","1","2","1","1","2006-07-02T09:49:31.000","9","1","1.0","3.0","4.0","0.0","3.0","2","1","3","3.0","3.0","3.0","3.0","3.0","1","1.0","1.0","3.0",,"1","1.0","2.0","1.0","2.0","4.0","3.0","3.0","4.0","4.0","4.0","1.0","1.0",,"2.0","3.0","2.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2",,,,"2.0","2.0","1.0","2.0","2.0","4.0",,,,,,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","7.0","7.0","4.0","7.0","7.0","7",,,,"5.0","7.0","5.0","5.0","5.0",,"4.0","3.0","2.0","2.0","2",,,,"7.0","5.0","3.0","7.0","7.0","5.0","2.0","3.0","3.0","3.0","3.0","5.0","9.0","7.0","1.0","1.0","1.0","1.0","1.0","6.0","4.0","3.0","4.0","3.0","3.0","9.0","3.0","3.0","1.0","2.0","1.0","2.0","4.0","2","1.0","2.0","3.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","2.0","1.0",,"1.0","1.0",,"1","2.0",,"2.0",,"2.0",,"2.0","2.0",,,,"1.0","3.0","3.0","1.0","1.0","1.0","2.0","1.0","3.0","7.0","1.0","1.0","1.0","2.0","1.0","3.0","14","2","37","4.0","4.0","2",,"99999",,"4.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","1","1","1","0","0","0","0","0","1","1","0","4.0","1.0","1.0","4.0","1.0",,"3","1",,"2006-07-02T10:34:05.000","2674"
"15","2","6","0","1","9","120","3","1","6","0","0","1","2","1","1","2006-07-02T08:41:21.000","17","1","5.0","1.0","0.0",,"1.0","4","3","4","4.0","5.0","3.0","4.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"2.0","2.0","4.0","4.0","4.0","4.0","1.0","3.0","8.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0",,"2.0","2.0","2.0",,"2.0","2.0","1.0","2.0","2.0","2",,,,"1.0","1.0","1.0","4.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","4.0","6.0","4.0","3.0","3.0","4.0","4.0","6.0","5.0","5.0","5.0","5.0","4.0","4.0","5.0","4.0","7","6.0","4.0","5.0","3.0","3.0","3.0","5.0","4.0","4.0","4.0","5.0","4.0","2.0","2",,,,"0.0","0.0","3.0","4.0","5.0","5.0","3.0","3.0","3.0","3.0","3.0","8.0","8.0","8.0","4.0","2.0","1.0","1.0","3.0","2.0","4.0","6.0","2.0","2.0","2.0","2.0","1.0","3.0","1.0","2.0","2.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0",,"1.0","1.0",,"1","1.0","1.0",,"3.0","2.0",,"5.0","2.0",,,,"1.0","2.0","1.0","2.0","1.0","3.0","4.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","9","3","34","5.0","6.0","2",,"99999",,"4.0","2.0","3.0","2.0","2.0","3.0","3.0","1.0","1","1","1","0","0","1","0","0","1","1","0","10.0","1.0","2.0","4.0","1.0",,"3","1",,"2006-07-02T09:21:01.000","2380"
"15","2","6","0","1","9","125","3","1","6","0","0","1","2","1","2","2006-07-02T09:23:49.000","17","2","5.0","3.0","0.0",,"3.0","3","1","3","4.0","3.0","2.0","3.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"2.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","6.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2",,,,"2.0","1.0","1.0","4.0","2.0","4.0","1.0",,"3.0","3.0","2.0","1.0","7.0","5.0","1.0","7.0","5.0","5.0","5.0","5.0","4.0","5.0","5.0","5.0","5.0","4.0","5.0","5","4.0","4.0","3.0","5.0","3.0","5.0","3.0","3.0","5.0","3.0","5.0","3.0","1.0","2",,,,"0.0","0.0","3.0","7.0","7.0","1.0","3.0","2.0","4.0","4.0","2.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","2.0","7.0","2.0","1.0","1.0","1.0","10.0","10.0","1.0","8.0","10.0","2.0","2.0","2.0","4.0","2","1.0","1.0","2.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","1.0",,"1.0","1.0",,"1.0","1.0",,"1","2.0",,"5.0",,"2.0",,"5.0","2.0",,,,"2.0","2.0","2.0","2.0","1.0","4.0","5.0","1.0","1.0","1.0","5.0","2.0","2.0","2.0","2.0","2.0","10","4","39","4.0","4.0","2",,"99999",,"4.0","1.0","3.0","2.0","3.0","1.0","2.0","1.0","1","1","1","1","0","0","0","0","1","1","0","10.0","1.0","4.0","1.0","2.0",,"3","1",,"2006-07-02T10:05:31.000","2502"
"15","2","6","0","1","9","121","3","1","6","0","0","1","2","1","1","2006-07-01T20:38:01.000","13","1","5.0","3.0","2.0","6.0","3.0","3","2","3","3.0","2.0","2.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","2.0","1.0","8.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2",,,,"2.0","2.0","1.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","5.0","6.0","3.0","4.0","6.0","5.0","5.0","6.0","5.0","6.0","5.0","5.0","7.0","6.0","5.0","6.0","7","6.0","6.0","6.0","7.0","6.0","5.0","6.0","5.0","6.0","5.0","6.0","2.0","2.0","2",,,,"5.0","0.0","2.0","5.0","6.0","6.0","2.0","1.0","1.0","3.0","3.0","4.0","9.0","9.0","2.0","2.0","1.0","1.0","1.0","5.0","6.0","3.0","7.0","8.0","6.0","9.0","7.0","8.0","8.0","2.0","1.0","2.0","2.0","2","1.0","1.0","1.0","0","0","1","0.0","1.0","0.0","2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"2","2.0",,"6.0",,"2.0",,"6.0","2.0",,,,"1.0","1.0","2.0","2.0","1.0","2.0","4.0","2.0","5.0","3.0","5.0","2.0","2.0","2.0","2.0","2.0","12","6","28","1.0","5.0","2",,"99999",,"4.0","2.0","3.0","3.0","1.0","2.0","2.0","1.0","1","1","1","1","0","0","0","0","1","1","0","2.0","1.0","4.0","1.0","2.0",,"3","1",,"2006-07-01T21:13:28.000","2127"
"15","2","6","0","1","9","123","3","1","6","0","0","1","2","1","2","2006-07-01T21:15:24.000","13","2","4.0","2.0","3.0","6.0","3.0","3","1","4","4.0","5.0","3.0","4.0","3.0","1","1.0","1.0","3.0",,"1","2.0","2.0","1.0","2.0","4.0","2.0","1.0","4.0","4.0","4.0","1.0","2.0",,"1.0","3.0","1.0","3.0","3.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2",,,,"1.0","2.0","1.0","4.0","2.0","4.0","1.0","4.0","3.0","3.0","2.0","1.0","7.0","1.0","1.0","4.0","4.0","4.0","6.0","4.0","5.0","4.0","4.0","7.0","5.0","4.0","6.0","7","4.0","5.0","4.0","3.0","5.0","1.0","4.0","1.0","4.0","5.0","3.0","4.0","1.0","2",,,,"0.0","0.0","3.0","7.0","6.0","5.0","2.0","2.0","3.0","3.0","3.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","7.0","10.0","2.0","5.0","4.0","1.0","5.0","10.0","1.0","4.0","4.0","2.0","1.0","2.0","4.0","2","1.0","1.0","2.0","0","0","1","0.0","1.0","0.0","2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","2.0","1.0",,"1.0","1.0",,"1","2.0",,"3.0",,"1.0","3.0","3.0","2.0",,,,"1.0","3.0","2.0","2.0","1.0","4.0","5.0","1.0","6.0","3.0","5.0","1.0",,"2.0","2.0","1.0","3","3","34","5.0","4.0","2",,"99999",,"4.0","2.0","4.0","6.0","1.0","2.0","2.0","1.0","1","1","1","0","0","0","0","0","1","0","0","10.0","1.0","2.0","4.0","1.0",,"1","1",,"2006-07-01T21:52:41.000","2237"
"17","2","6","0","2","10","137","3","1","6","0","0","1","2","1","2","2006-07-02T17:30:30.000","11","2","1.0",,,,,"1","1","4","4.0","5.0","3.0","5.0","3.0","2","2.0","1.0","3.0",,"1","1.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","1.0","2.0","1.0","2.0","4.0","1.0","4.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2",,,,"2.0","1.0","1.0","4.0","2.0","4.0","2.0",,,,"3.0","2.0","7.0","5.0","1.0","3.0","1.0","1.0","6.0","1.0","1.0","2.0","6.0","3.0","6.0","4.0","2.0","7","7.0","6.0","2.0","3.0","2.0","2.0","3.0","2.0","2.0","3.0","4.0","1.0","2.0","1","2.0","2.0","2.0","7.0","5.0","3.0","6.0","6.0","1.0","3.0","2.0","2.0","4.0","4.0","9.0","9.0","9.0","6.0","1.0","5.0","7.0","10.0","8.0","6.0","2.0","2.0","1.0","3.0","10.0","9.0","9.0","1.0","2.0","1.0","1.0","2.0","2","1.0","1.0","1.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"1","1.0","2.0",,"3.0","1.0","2.0","5.0","1.0","2.0","2.0","1.0","2.0","4.0","3.0","1.0","1.0","3.0","5.0","4.0","6.0","2.0","7.0","1.0","2.0","2.0","2.0","1.0","6","6","48","1.0","1.0","2",,"99999",,"4.0","1.0","4.0","1.0","0.0","2.0","2.0","1.0","1","0","0","0","0","0","0","0","1","0","0","10.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-07-02T18:22:11.000","3101"
"17","2","6","0","2","10","136","3","1","6","0","0","1","2","1","2","2006-07-02T17:25:46.000","16","2","4.0",,,,,"2","1","4","4.0","5.0","3.0","5.0","3.0","2","2.0","2.0","3.0",,"1","1.0","2.0","1.0","1.0","4.0","2.0","3.0","4.0","4.0","4.0","2.0","4.0","8.0","2.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2",,,,"2.0","3.0","1.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","6.0","7.0","3.0","4.0","7.0","5.0","7.0","5.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","7","6.0","6.0","2.0","6.0","5.0","1.0","2.0","2.0","5.0","5.0","2.0","4.0","1.0","2",,,,"3.0","5.0","2.0","2.0","7.0","3.0","3.0","3.0","3.0","3.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","10.0","5.0","10.0","9.0","6.0","5.0","1.0","3.0","2.0","2.0","3.0","2","1.0","1.0","1.0","0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0",,"1.0","2.0",,"1","1.0",,,"3.0","2.0",,"13.0","2.0",,,,"2.0","1.0","1.0","2.0","2.0","4.0","5.0","1.0","7.0","1.0","1.0","2.0",,"2.0","2.0","1.0","5","5","36","2.0","3.0","2",,"99999",,"4.0","2.0","3.0","2.0","2.0","1.0","1.0","1.0","1","1","0","0","0","0","0","0","1","1","0","13.0",,,,,,"1","1",,"2006-07-02T18:00:14.000","2068"
"17","2","6","0","2","10","135","3","1","6","0","0","1","2","1","2","2006-07-02T17:14:31.000","4","2","3.0","80.0","0.0",,"80.0","3","1","3","4.0","4.0","3.0","4.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","1.0","1.0","5.0","2.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2",,,,"1.0","4.0","1.0","4.0","2.0","3.0","2.0",,,,"2.0","3.0","5.0","5.0","4.0","4.0","3.0","6.0","5.0","4.0","3.0","6.0","5.0","4.0","3.0","4.0","5.0","7","6.0","5.0","5.0","6.0","4.0","3.0","4.0","3.0","5.0","5.0","2.0","4.0","2.0","2",,,,"7.0","0.0","4.0","4.0","6.0","7.0","3.0","3.0","3.0","4.0","3.0","4.0","6.0","6.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","5.0","6.0","6.0","7.0","1.0","2.0","2.0","2.0","4.0","2","2.0","2.0","3.0","0","0","2",,"2.0",,"2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","3.0","1.0",,"1.0","1.0",,"1","2.0",,"4.0",,"1.0","4.0","5.0","2.0",,,,"1.0","3.0","3.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","9","3","20","5.0","1.0","1","2.0","99999","3.0","4.0","1.0","4.0","2.0","1.0","2.0","2.0","1.0","1","0","0","1","0","0","0","0","1","1","0","13.0",,,,,,"3","1",,"2006-07-02T17:44:13.000","1782"
"17","2","6","0","2","10","133","3","1","6","0","0","1","2","1","1","2006-07-02T16:35:00.000","11","1","1.0","8.0","20.0","12.0","8.0","4","1","4","4.0","5.0","3.0","5.0","3.0","2","2.0","2.0","3.0",,"1","1.0","1.0","2.0","1.0","2.0","4.0","2.0","4.0","4.0","4.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","2.0","2",,,,"1.0","4.0","1.0","4.0","2.0","4.0","2.0","4.0","1.0","1.0","1.0","3.0","4.0","3.0","2.0","3.0","5.0","6.0","6.0","2.0","4.0","5.0","5.0","7.0","4.0","5.0","6.0","7","5.0","6.0","4.0","6.0","5.0","3.0","5.0","5.0","6.0","5.0","4.0","4.0","1.0","2",,,,"7.0","0.0","3.0","5.0","5.0","1.0","3.0","3.0","2.0","3.0","1.0","10.0","10.0","10.0","5.0","1.0","1.0","1.0","1.0","6.0","5.0","1.0","1.0","1.0","10.0","10.0","7.0","10.0","1.0","2.0","1.0","2.0","2.0","2","1.0","1.0","1.0","0","0","1","0.0","2.0",,"1.0","0.0","2",,"1.0","0.0","0.0","0.0","0.0","1.0",,,"1.0","1.0",,"1","1.0","2.0",,"1.0","1.0","2.0","5.0","2.0",,,,"2.0","1.0","3.0","2.0","1.0","1.0","3.0","1.0","1.0","7.0","1.0","1.0",,"1.0","2.0","1.0","6","6","54","1.0","1.0","2",,"99999",,"4.0","1.0","4.0","2.0","4.0","1.0","1.0","1.0","1","1","1","0","1","0","0","0","1","1","0","14.0",,,,,,"1","1",,"2006-07-02T17:28:14.000","3194"
"17","2","6","0","2","10","132","3","1","6","0","0","1","2","1","1","2006-07-02T16:29:38.000","16","1","5.0","17.0","80.0","7.0","80.0","4","2","2","4.0","4.0","2.0","2.0","2.0","2","2.0","2.0","3.0",,"1","1.0","2.0","1.0","2.0","1.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","5.0","2.0","2.0","1.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","1","7.0","1.0",,"2.0","3.0","1.0","4.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","4.0","7.0","5.0","2.0","2.0","3.0","4.0","5.0","4.0","4.0","4.0","3.0","6.0","3.0","3.0","4.0","2","3.0","4.0","4.0","3.0","4.0","2.0","2.0","1.0","3.0","4.0","3.0","5.0","2.0","2",,,,"7.0","0.0","4.0","4.0","5.0","4.0","3.0","3.0","3.0","3.0","3.0","5.0","10.0","5.0","4.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","2.0","2.0","1.0","4.0","2","1.0","2.0","2.0","0","0","2",,"2.0",,"2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","3.0","1.0",,"1.0","1.0",,"1","2.0",,"6.0",,"2.0",,"4.0","2.0",,,,"1.0","3.0","3.0","2.0","1.0","2.0","4.0","3.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","3.0","13","1","19","1.0","6.0","1","4.0","99999","3.0","1.0","1.0","3.0","1.0","0.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","12.0",,,,,,"3","1",,"2006-07-02T17:05:10.000","2132"
"17","2","6","0","2","10","134","3","1","6","0","0","1","2","1","2","2006-07-02T16:35:37.000","3","2","4.0",,,,,"3","2","2","4.0","4.0","2.0","2.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","9.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2",,,,"2.0","3.0","1.0","4.0","2.0","2.0","1.0",,,,,"2.0","4.0","3.0","2.0","6.0","4.0","5.0","4.0","3.0","3.0","5.0","5.0","2.0","3.0","4.0","5.0","7","5.0","6.0","4.0","6.0","7.0","2.0","4.0","3.0","5.0","4.0","3.0","6.0","1.0","2",,,,"7.0","5.0","2.0","2.0","6.0","6.0","3.0","2.0","3.0","3.0","3.0","8.0","10.0","6.0","6.0","3.0","4.0","5.0","7.0","9.0","6.0","8.0","2.0","2.0","8.0","10.0","7.0","6.0","10.0","2.0","1.0","2.0","4.0","2","1.0","1.0","3.0","0","0","2",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","0.0","1.0","1.0",,"1.0","2.0",,"1","1.0",,,"3.0","2.0",,"2.0","1.0",,"2.0","2.0","1.0","1.0","2.0","2.0","1.0","3.0","3.0","4.0","5.0","7.0","6.0","2.0","2.0","2.0","2.0","2.0","11","5","20","5.0","2.0","2",,"99999",,"4.0","2.0","2.0","3.0","0.0","2.0","2.0","1.0","1","1","0","1","0","1","0","0","1","1","0","13.0",,,,,,"1","2","1.0","2006-07-02T17:02:52.000","1635"
