"name","number","horizon","top","bottom","average","clay","silt","sand","ph_h2o","ph_kcl","soc","tn","c_n","brayp","totalp","crop","landuse","position","ri","include","includetop","cec_ac","cecclay","exca_cmolc_kg","exmg_cmolc_kg","exk_cmolc_kg","exna_cmolc_kg","teb","bs","bs_scaled","teb_icraf","soc_umn","tn_umn","wrb_group","usorder","pit","elevation","cultivated","author","p_differenceparent","p_ratioparent","p_ratiobraytotal","teb_all","map_mm","pet_mm","matx10_c","mi","afsis_bdrule","jelinski_bd","aspect","aspectcat"
"Emao-5","22","4","70","105","87.5","74","0","26","5.4","4.23","1.43","0.09","15.88888889","1.54","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1920","1","Meliyo","NA","NA","NA","NA","859","1292","152","66","NA","1.146682105","108","S"
"Emao-5","22","5","105","125","115","38","29","33","5.28","4.17","0.56","0.025","22.4","0.91","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1920","1","Meliyo","NA","NA","NA","NA","859","1292","152","66","NA","1.382311581","108","S"
"GEM-P1","23","1","0","24","12","43","20","37","5.41","4.48","4.19","0.34","12.32352941","50.41","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1800","1","Meliyo","NA","NA","NA","NA","809","1305","154","62","NA","0.876484998","92","S"
"GEM-P1","23","2","24","49","36.5","48","20","32","4.5","4.01","3.6","0.31","11.61290323","30.1","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1800","1","Meliyo","NA","NA","NA","NA","809","1305","154","62","NA","0.914630087","92","S"
"GEM-P1","23","3","49","84","66.5","65","2","33","5.4","4.24","3.8","0.3","12.66666667","8.2","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1800","1","Meliyo","NA","NA","NA","NA","809","1305","154","62","NA","0.901040832","92","S"
"GEM-P1","23","4","84","119","101.5","73","0","27","5.2","4.1","1.22","0.07","17.42857143","1.56","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1800","1","Meliyo","NA","NA","NA","NA","809","1305","154","62","NA","1.186600825","92","S"
"GEM-P1","23","5","119","136","127.5","38","30","32","5.3","4.2","0.55","0.026","21.15384615","0.92","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1800","1","Meliyo","NA","NA","NA","NA","809","1305","154","62","NA","1.386840352","92","S"
"Gol-1","24","1","0","10","5","34","16","50","6.37","5.47","5.14","0.36","14.27777778","1.87","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","1980","0","Meliyo","NA","NA","NA","NA","831","1268","149","66","NA","0.825123079","112","S"
"Gol-1","24","2","10","25","17.5","55","4","41","6.11","5.15","1.98","0.49","4.040816327","0.52","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","1980","0","Meliyo","NA","NA","NA","NA","831","1268","149","66","NA","1.064890439","112","S"
"Gol-1","24","3","25","120","72.5","53","6","41","4.68","3.59","1.27","0.08","15.875","0.42","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","1980","0","Meliyo","NA","NA","NA","NA","831","1268","149","66","NA","1.176505492","112","S"
"Gol-3","25","1","0","35","17.5","50","30","20","5.97","5.32","4.48","0.31","14.4516129","9.69","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fluvisol","Mollisol","1","1920","1","Meliyo","NA","NA","NA","NA","837","1271","148","66","NA","0.859664744","311","N"
"Gol-3","25","2","35","90","62.5","50","37","13","5.1","4.16","4.82","0.53","9.094339623","1.66","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fluvisol","Mollisol","1","1920","1","Meliyo","NA","NA","NA","NA","837","1271","148","66","NA","0.841279001","311","N"
"Gol-2","26","1","0","25","12.5","50","22","28","5.12","4.48","4.21","0.34","12.38235294","52.82","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1960","0","Meliyo","NA","NA","NA","NA","856","1260","145","68","NA","0.875288138","295","N"
"Gol-2","26","2","25","50","37.5","52","20","28","4.7","4.05","3.68","0.31","11.87096774","27.35","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1960","0","Meliyo","NA","NA","NA","NA","856","1260","145","68","NA","0.909105909","295","N"
"Gol-2","26","3","50","85","67.5","65","2","33","5.21","4.24","3.86","0.29","13.31034483","8.2","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1960","0","Meliyo","NA","NA","NA","NA","856","1260","145","68","NA","0.89710331","295","N"
"Gol-2","26","4","85","115","100","70","3","27","5.22","4.22","1.42","0.09","15.77777778","1.56","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1960","0","Meliyo","NA","NA","NA","NA","856","1260","145","68","NA","1.148445902","295","N"
"Gol-2","26","5","115","130","122.5","38","31","31","5.29","4.18","0.56","0.029","19.31034483","0.91","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1960","0","Meliyo","NA","NA","NA","NA","856","1260","145","68","NA","1.382311581","295","N"
"MAL-P1","27","1","0","20","10","48","22","30","4.88","4.42","4.19","0.32","13.09375","55.83","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","853","1302","157","66","NA","0.876484998","241","S"
"MAL-P1","27","2","20","40","30","53","18","29","4.9","4.02","3.77","0.29","13","97.35","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","853","1302","157","66","NA","0.903032969","241","S"
"MAL-P1","27","3","40","80","60","62","3","35","5.13","4.23","3.86","0.28","13.78571429","7.71","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","853","1302","157","66","NA","0.89710331","241","S"
"MAL-P1","27","4","80","100","90","69","2","29","5.2","4.13","1.41","0.08","17.625","1.55","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","853","1302","157","66","NA","1.150222164","241","S"
"MAN-P2","28","1","0","20","10","46","4","50","5.42","4.49","2.63","0.18","14.61111111","7.9","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1800","1","Meliyo","NA","NA","NA","NA","831","1309","156","63","NA","0.99353828","53","N"
"MAN-P2","28","2","20","36","28","36","14","50","5.4","4.7","1.65","0.11","15","2.1","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1800","1","Meliyo","NA","NA","NA","NA","831","1309","156","63","NA","1.110715139","53","N"
"MAN-P2","28","3","36","106","71","55","5","40","6.5","5.19","0.8","0.04","20","1.8","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1800","1","Meliyo","NA","NA","NA","NA","831","1309","156","63","NA","1.2926649","53","N"
"MAN-P1","29","1","0","23","11.5","30","20","50","5.6","4.5","4.2","0.27","15.55555556","52.82","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1860","1","Meliyo","NA","NA","NA","NA","827","1301","152","64","NA","0.875885855","355","N"
"MAN-P1","29","2","23","53","38","51","18","31","4.7","4.02","3.5","0.3","11.66666667","27.35","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1860","1","Meliyo","NA","NA","NA","NA","827","1301","152","64","NA","0.921710555","355","N"
"MAN-P1","29","3","53","93","73","67","3","30","5.1","4.2","3.9","0.31","12.58064516","7.8","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1860","1","Meliyo","NA","NA","NA","NA","827","1301","152","64","NA","0.894512153","355","N"
"MAN-P1","29","4","93","133","113","75","0","25","5.3","4.3","1.42","0.09","15.77777778","1.54","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1860","1","Meliyo","NA","NA","NA","NA","827","1301","152","64","NA","1.148445902","355","N"
"MAN-P1","29","5","133","146","139.5","39","30","31","5.26","4.1","0.52","0.028","18.57142857","1.1","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1860","1","Meliyo","NA","NA","NA","NA","827","1301","152","64","NA","1.400937878","355","N"
"MSO-P1","30","1","0","21","10.5","47","23","30","4.92","4.44","4.19","0.32","13.09375","55.83","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","0","Meliyo","NA","NA","NA","NA","888","1326","161","67","NA","0.876484998","278","N"
"MSO-P1","30","2","21","47","34","53","18","29","4.9","4.02","3.77","0.29","13","97.35","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","0","Meliyo","NA","NA","NA","NA","888","1326","161","67","NA","0.903032969","278","N"
"MSO-P1","30","3","47","92","69.5","62","3","35","5.13","4.23","3.86","0.28","13.78571429","7.71","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","0","Meliyo","NA","NA","NA","NA","888","1326","161","67","NA","0.89710331","278","N"
"MSO-P1","30","4","92","137","114.5","69","2","29","5.2","4.13","1.41","0.08","17.625","1.55","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","0","Meliyo","NA","NA","NA","NA","888","1326","161","67","NA","1.150222164","278","N"
"MSO-P1","30","5","137","162","149.5","38","30","32","5.25","4.16","0.54","0.029","18.62068966","0.93","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","0","Meliyo","NA","NA","NA","NA","888","1326","161","67","NA","1.391452224","278","N"
"MWA-P4","31","1","0","20","10","55","4","41","5.62","5.1","2.22","0.17","13.05882353","7.26","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","1","Meliyo","NA","NA","NA","NA","876","1318","160","66","NA","1.036134541","57","N"
"MWA-P4","31","2","20","30","25","60","4","36","6","5.1","1.6","0.12","13.33333333","1.6","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","1","Meliyo","NA","NA","NA","NA","876","1318","160","66","NA","1.118449288","57","N"
"MWA-P4","31","3","30","100","65","54","6","40","6.33","5.2","0.5","0.02","25","1.4","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","1","Meliyo","NA","NA","NA","NA","876","1318","160","66","NA","1.410795612","57","N"
"MWA-P4","31","4","100","125","112.5","55","10","35","5.4","3.9","1.2","0.03","40","3.2","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1720","1","Meliyo","NA","NA","NA","NA","876","1318","160","66","NA","1.1907553","57","N"
"MWA-P3","32","1","0","20","10","35","10","60","5.42","4.4","2.51","0.19","13.21052632","8.9","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1500","0","Meliyo","NA","NA","NA","NA","979","1378","173","71","NA","1.005276133","68","N"
"MWA-P3","32","2","20","35","27.5","35","10","55","5.5","4.9","1.5","0.11","13.63636364","1.7","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1500","0","Meliyo","NA","NA","NA","NA","979","1378","173","71","NA","1.1346704","68","N"
"MWA-P3","32","3","35","60","47.5","48","6","46","5.5","5.1","0.2","0.01","20","1.7","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1500","0","Meliyo","NA","NA","NA","NA","979","1378","173","71","NA","1.641096125","68","N"
"MWA-P2","33","1","0","12","6","41","4","55","5.72","4.65","2.42","0.18","13.44444444","7.4","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Regosol","Entisol","1","1430","0","Meliyo","NA","NA","NA","NA","980","1396","179","70","NA","1.014453866","170","S"
"MWA-P2","33","2","12","92","52","37","23","40","5.2","4.8","1.69","0.13","13","1.88","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Regosol","Entisol","1","1430","0","Meliyo","NA","NA","NA","NA","980","1396","179","70","NA","1.104694732","170","S"
"MWA-P2","33","3","92","192","142","48","2","50","6.6","5.4","0.1","0.01","10","1.6","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Regosol","Entisol","1","1430","0","Meliyo","NA","NA","NA","NA","980","1396","179","70","NA","1.815311737","170","S"
"MWA-P1","34","1","0","20","10","41","4","55","5.32","4.49","2.42","0.18","13.44444444","7.39","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1840","0","Meliyo","NA","NA","NA","NA","881","1301","156","68","NA","1.014453866","223","S"
"MWA-P1","34","2","20","45","32.5","51","9","40","5.83","4.89","1.63","0.11","14.81818182","1.61","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1840","0","Meliyo","NA","NA","NA","NA","881","1301","156","68","NA","1.113780299","223","S"
"MWA-P1","34","3","45","115","80","58","6","36","6.33","5.19","0.8","0.06","13.33333333","1.61","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1840","0","Meliyo","NA","NA","NA","NA","881","1301","156","68","NA","1.2926649","223","S"
"MWA-P1","34","4","115","135","125","50","9","41","5.3","3.96","1.21","0.04","30.25","3.44","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1840","0","Meliyo","NA","NA","NA","NA","881","1301","156","68","NA","1.188669479","223","S"
"ND-P1","35","1","0","16","8","44","23","33","5.21","4.16","4.21","0.33","12.75757576","53.22","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","863","1288","153","67","NA","0.875288138","140","S"
"ND-P1","35","2","16","46","31","50","20","30","4.9","4.01","3.62","0.32","11.3125","26.35","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","863","1288","153","67","NA","0.913237618","140","S"
"ND-P1","35","3","46","76","61","65","5","30","5.2","4.21","3.91","0.28","13.96428571","8.1","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","863","1288","153","67","NA","0.893868516","140","S"
"ND-P1","35","4","76","121","98.5","72","0","28","5.3","4.21","1.41","0.08","17.625","1.6","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","863","1288","153","67","NA","1.150222164","140","S"
"ND-P1","35","5","121","135","128","38","32","30","5.27","4.2","0.57","0.027","21.11111111","0.93","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1760","0","Meliyo","NA","NA","NA","NA","863","1288","153","67","NA","1.377862969","140","S"
"ND-P2","36","1","0","8","4","29","21","50","5.41","4.42","4.19","0.35","11.97142857","52.72","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1900","0","Meliyo","NA","NA","NA","NA","885","1250","146","71","NA","0.876484998","76","N"
"ND-P2","36","2","8","40","24","50","18","32","4.8","4.03","3.58","0.31","11.5483871","27.25","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1900","0","Meliyo","NA","NA","NA","NA","885","1250","146","71","NA","0.916030314","76","N"
"ND-P2","36","3","40","50","45","65","3","32","5.19","4.24","3.83","0.29","13.20689655","7.6","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","1900","0","Meliyo","NA","NA","NA","NA","885","1250","146","71","NA","0.89906436","76","N"
"Mag-5","37","1","0","15","7.5","45","20","35","5.31","4.45","4.19","0.34","12.32352941","52.62","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1006","1202","134","84","NA","0.876484998","2","N"
"Mag-5","37","2","15","40","27.5","48","19","33","4.9","4.06","3.58","0.31","11.5483871","28.35","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1006","1202","134","84","NA","0.916030314","2","N"
"Mag-5","37","3","40","75","57.5","65","7","28","5.21","4.23","3.79","0.29","13.06896552","7.69","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1006","1202","134","84","NA","0.901703125","2","N"
"Mag-5","37","4","75","110","92.5","70","2","28","5.33","4.12","1.45","0.09","16.11111111","1.57","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1006","1202","134","84","NA","1.143191216","2","N"
"Mag-5","37","5","110","125","117.5","38","30","32","5.28","4.15","0.57","0.03","19","0.92","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Acrisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1006","1202","134","84","NA","1.377862969","2","N"
"Mag-4","38","1","0","25","12.5","19","16","65","4.38","3.64","6.08","0.55","11.05454545","99.5","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2180","0","Meliyo","NA","NA","NA","NA","1033","1194","132","87","NA","0.78291012","246","S"
"Mag-4","38","2","25","40","32.5","22","0","78","4.5","3.72","1.67","0.13","12.84615385","25.36","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2180","0","Meliyo","NA","NA","NA","NA","1033","1194","132","87","NA","1.10768691","246","S"
"Mag-4","38","3","40","60","50","38","3","59","4.49","3.77","9.19","1.13","8.132743363","9.17","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2180","0","Meliyo","NA","NA","NA","NA","1033","1194","132","87","NA","0.679078741","246","S"
"Mag-4","38","4","60","120","90","72","18","10","4.83","3.46","1.46","0.13","11.23076923","9.38","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2180","0","Meliyo","NA","NA","NA","NA","1033","1194","132","87","NA","1.141463786","246","S"
"Mag-3","39","1","0","10","5","17","14","69","4.68","3.91","7.44","1.19","6.25210084","21.83","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2130","0","Meliyo","NA","NA","NA","NA","985","1215","136","81","NA","0.732173081","233","S"
"Mag-3","39","2","10","25","17.5","38","14","48","4.7","3.75","5.66","0.36","15.72222222","1.66","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2130","0","Meliyo","NA","NA","NA","NA","985","1215","136","81","NA","0.800901239","233","S"
"Mag-3","39","3","25","100","62.5","58","2","40","5.11","3.85","0.73","0.16","4.5625","1.51","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2130","0","Meliyo","NA","NA","NA","NA","985","1215","136","81","NA","1.315679399","233","S"
"Mag-3","39","4","100","120","110","57","4","39","4.76","3.87","1.25","0.06","20.83333333","10.21","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2130","0","Meliyo","NA","NA","NA","NA","985","1215","136","81","NA","1.1804951","233","S"
"Mag-2","40","1","0","15","7.5","41","0","59","5.8","4.65","10.79","0.65","16.6","7.03","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2040","0","Meliyo","NA","NA","NA","NA","985","1215","136","81","NA","0.638737705","197","S"
"Mag-2","40","2","15","65","40","46","11","43","5.72","4.11","1.29","0.11","11.72727273","1.2","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2040","0","Meliyo","NA","NA","NA","NA","985","1215","136","81","NA","1.172578225","197","S"
"Mag-6","41","1","0","10","5","20","20","60","6.62","5.43","3.8","0.34","11.17647059","5.109945738","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1030","1193","132","86","NA","0.901040832","29","N"
"Mag-6","41","2","10","25","17.5","45","5","50","6.08","4.73","1.063244451","0.071414286","14.8884","5.25816","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1030","1193","132","86","NA","1.221166565","29","N"
"Mag-6","41","3","25","70","47.5","60","5","35","4.6","3.7","1.1597","0.0769","15.08062419","4.6","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1030","1193","132","86","NA","1.199341126","29","N"
"Mag-6","41","4","70","110","90","61.89","8","30","4.42","3.6","0.993513498","0.054","18.39839811","60.22087946","NA","2","Forest","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","2240","0","Meliyo","NA","NA","NA","NA","1030","1193","132","86","NA","1.238215628","29","N"
"Kir3","42","1","0","35","17.5","36","6","58","4.08","3.42","4.09","0.37","11.05405405","12.08","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","1925","1","Meliyo","NA","NA","NA","NA","883","1273","150","69","NA","0.882556307","8","N"
"Kir3","42","2","35","50","42.5","58","0","42","4.4","3.66","4.97","0.34","14.61764706","2.71","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","1925","1","Meliyo","NA","NA","NA","NA","883","1273","150","69","NA","0.833576457","8","N"
"Kir3","42","3","50","115","77.5","53","0","47","4.46","3.93","4.26","0.25","17.04","1.25","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Alisol","Ultisol","1","1925","1","Meliyo","NA","NA","NA","NA","883","1273","150","69","NA","0.872320689","8","N"
