"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","immig1","immig2","prot3","panprot1","panprot2","panprot3","panprot4","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","panele1","panele2","panpar1","panpar2","panpar3","panpar4","panpar5","pancon1","pancon2","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922465","702","1","30110","3","301","301042059072","2","5","1","08apr2014","1","2","1986","28","1","13","1","1","1","1","3","1","4","3","4","4","4","4","4","3","5","1","1","2","2","1","2","2","2","2","1","2","999999","999999","999999","2","2","2","1","1","1","1","1","7","7","7","3","7","7","7","4","7","7","6","7","3","3","7","7","7","7","7","7","3","4","7","3","4","1","7","7","1","1","1","2","2","2","2","2","7","7","3","7","3","2","2","10","1","10","1","1","10","10","10","10","10","1","7","2","1","0","0","0","0","999999","999999","0","999999","0","4","1","1","1","1","1","1","1","2","999999","1","2","2","999999","1","988888","0","0","1","1","1","2","999999","1","999999","1","702","3","2","1","2","2","2","2","1","2","2","999999","1","2","4","4","4","3","2","2","2","3","3","2","1","2","11","2","5","1","5","999999","1","999999","1","5","999999","2","2","3","1","1","4","3","4","4","701","2","1","1","1","1","52","1","0","1","0","0","1","0","1","1","0","0","1","1","0","2","9","21.166","2","6","PAN14_0617","7","2"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922472","702","1","30110","3","301","301047061074","2","5","1","09apr2014","1","1","1966","48","2","5","1","2","2","2","3","2","4","3","3","4","4","999999","3","2","9","2","1","2","2","1","2","1","2","2","1","2","999999","999999","999999","1","2","2","1","1","1","3","2","5","7","7","7","5","5","5","5","5","4","7","5","3","3","5","4","7","6","5","7","1","5","6","3","4","1","6","6","2","1","1","2","2","2","2","3","7","7","3","7","2","2","1","2","2","2","2","1","10","1","10","9","1","1","7","2","1","0","0","0","999999","0","999999","0","0","0","2","2","2","2","2","2","2","2","2","999999","1","988888","2","999999","1","1","0","0","2","2","1","1","701","999999","999999","2","999999","3","3","3","3","3","2","1","2","1","2","999999","2","1","4","4","4","4","999999","2","2","3","3","2","1","2","9","2","1","1","1","2","1","999999","1","5","5","2","2","2","1","3","4","2","2","4","701","2","1","1","1","1","53","1","0","1","0","1","0","0","1","0","0","0","1","1","0","2","9","22.583000000000002","2","6","PAN14_0618","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922484","702","3","303","3","303","303052063076","2","5","1","09apr2014","1","1","1969","45","2","58","1","1","2","2","3","2","4","3","4","4","4","999999","4","2","6","1","2","2","1","2","1","2","2","2","1","2","999999","999999","999999","2","2","2","1","1","1","2","2","6","5","6","6","5","5","5","5","5","6","7","3","3","6","6","5","7","5","5","6","3","5","7","5","5","1","6","5","2","2","2","2","2","2","2","4","7","7","5","6","2","2","2","10","10","10","1","1","10","2","10","10","10","1","7","2","1","0","0","0","999999","0","999999","0","999999","0","2","2","2","2","2","2","2","2","2","999999","1","2","2","999999","1","2","0","0","2","2","1","1","702","999999","999999","1","702","2","2","1","2","3","2","2","2","1","2","999999","2","2","10","10","4","2","2","2","2","2","2","2","2","2","11","4","1","2","2","4","1","999999","2","4","4","2","2","3","1","3","3","0","2","1","701","3","1","1","1","1","53","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","3","21.033","2","6","PAN14_0619","7","1"
"7","8f22a29c-9848-43f5-a416-c5e8fa923de7-665500b7f81b0a08449922495","702","3","303","3","303","303051064077","2","5","1","10apr2014","1","2","1987","27","1","5","1","1","1","2","3","2","4","2","4","4","4","4","4","2","9","1","1","2","1","1","2","2","2","2","1","2","999999","999999","999999","2","1","3","1","1","1","2","2","6","6","6","6","6","6","6","6","6","6","6","7","6","6","6","6","7","6","6","6","6","6","7","6","6","1","7","2","6","6","1","1","1","1","1","2","7","7","6","7","3","1","1","10","10","10","1","1","10","1","10","10","10","1","7","2","1","0","0","0","999999","0","999999","0","999999","0","3","1","1","1","1","1","1","1","2","999999","1","1","2","999999","1","1","0","0","1","1","1","1","702","999999","999999","1","702","2","2","1","2","2","2","2","2","2","2","999999","2","2","4","4","4","2","2","2","2","2","2","2","2","2","12","2","5","1","1","2","1","999999","1","5","2","2","2","2","1","3","3","0","0","1","701","1","1","1","1","1","52","1","0","1","0","1","0","0","1","1","0","0","1","1","0","2","2","27.483","2","6","PAN14_0620","7","2"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351586","704","3","1204","12","1206","1206170066079","2","5","1","09apr2014","1","1","1966","48","1","19","2","2","2","2","3","2","3","4","2","3","2","999999","4","888888","9","5","1","2","2","888888","988888","2","2","2","2","2","999999","999999","999999","2","3","4","3","3","4","2","3","6","6","6","7","6","3","3","3","1","5","1","1","1","1","3","1","7","4","5","3","1","5","1","3","3","1","6","4","5","6","2","3","2","1","2","6","7","6","1","4","1","2","2","3","3","1","1","3","4","4","6","7","1","3","6","1","2","0","0","0","999999","0","999999","0","0","0","1","1","4","5","4","4","5","5","2","999999","2","999999","2","999999","2","999999","0","0","4","3","1","1","702","999999","999999","1","703","1","3","3","3","3","2","2","2","1","2","999999","2","2","1","1","1","2","4","3","2","3","3","2","2","1","4","0","4","4","1","4","2","2","999999","1","1","2","2","4","3","3","8","1","7","3","704","5","1","1","2","1","73","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","7","49.166000000000004","2","6","PAN14_0621","7","1"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351587","704","3","1204","12","1206","1206170066079","2","5","1","09apr2014","1","2","1944","70","1","18","2","1","2","2","3","2","4","1","4","3","4","4","4","1","3","2","888888","2","988888","2","1","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","2","1","5","6","7","7","5","6","4","4","2","7","7","4","5","1","2","2","6","1","3","5","1","4","1","3","2","1","7","3","4","7","2","4","1","1","1","2","6","4","2","4","1","3","888888","3","6","3","2","4","3","8","5","1","1","7","4","2","1","0","0","0","0","0","999999","0","0","0","1","4","5","4","5","5","5","5","2","999999","2","999999","2","999999","2","999999","0","0","4","4","1","1","701","999999","999999","1","701","1","3","2","1","3","2","1","1","1","2","999999","2","2","1","1","1","1","2","4","999999","1","4","2","2","2","9","0","10","1","1","4","2","2","999999","11","1","2","2","2","2","4","6","3","1","3","704","5","5","1","2","1","72","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","6","33.383","2","6","PAN14_0622","7","2"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351588","704","3","1204","12","1206","1206170066079","2","5","1","09apr2014","1","1","1970","44","1","15","3","2","2","2","3","2","4","1","2","3","2","999999","4","4","5","4","2","1","1","2","1","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","2","3","6","6","7","6","6","5","7","5","1","7","7","7","4","1","5","3","7","6","7","5","1","6","2","5","1","2","5","4","4","6","2","3","2","2","2","888888","5","3","1","5","1","2","2","5","2","2","1","6","4","9","6","1","1","2","6","1","1","0","0","0","999999","999999","999999","0","0","0","1","4","4","4","4","4","5","5","2","999999","2","999999","2","999999","2","999999","0","0","3","3","1","1","702","999999","999999","2","999999","1","3","3","3","3","3","1","1","1","2","999999","2","2","4","4","1","1","2","1","2","2","4","2","2","2","8","0","1","1","7","999999","2","2","999999","0","999999","2","2","3","3","3","8","4","6","3","704","5","1","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","5","51.05","2","6","PAN14_0623","7","1"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351590","704","3","1204","12","1206","1206170066079","2","5","1","09apr2014","1","1","1986","28","2","24","1","2","2","2","4","2","4","1","4","4","4","999999","1","3","5","5","2","2","1","1","1","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","1","3","5","7","7","7","5","7","7","5","1","5","7","5","1","4","5","1","7","5","4","3","1","4","4","5","5","4","6","5","7","4","2","3","2","2","2","5","5","1","1","5","2","2","2","3","4","3","1","4","7","5","4","1","1","4","7","1","2","0","0","0","999999","999999","999999","0","0","0","2","3","4","5","5","5","5","5","2","999999","2","999999","2","999999","2","999999","0","0","3","3","1","1","0","999999","5","888888","999999","4","1","999999","888888","3","2","2","1","1","1","1","2","2","4","4","4","3","2","2","2","2","4","3","2","2","13","2","1","1","3","999999","2","1","999999","2","999999","2","2","3","2","1","4","0","1","3","704","5","1","1","1","1","70","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","5","38.533","2","6","PAN14_0625","7","1"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351591","704","3","1204","12","1206","1206170066079","2","5","1","09apr2014","1","2","1984","30","2","4","2","3","2","2","2","2","4","1","2","3","4","4","4","2","5","2","2","2","888888","2","1","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","2","3","5","1","3","7","3","3","6","4","1","7","7","7","1","1","4","3","7","5","7","4","1","5","2","6","2","1","6","3","4","6","2","5","2","2","2","5","7","6","2","3","1","2","2","2","5","2","2","6","4","10","7","7","1","6","4","888888","1","0","0","0","999999","999999","999999","0","0","0","888888","4","5","4","5","5","5","5","2","999999","2","999999","2","999999","2","999999","0","0","4","4","1","1","702","999999","999999","1","702","2","2","1","2","3","2","1","1","1","1","2","2","2","1","1","1","1","2","2","3","2","4","2","2","2","12","1","1","1","7","999999","2","2","999999","4","999999","2","2","3","2","3","4","2","2","3","704","5","1","1","2","1","69","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","5","37.466","2","6","PAN14_0626","7","2"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351592","704","3","1204","12","1206","1206171067080","2","5","1","08apr2014","1","1","1966","48","3","60","1","1","2","2","3","2","3","1","4","3","2","999999","4","4","2","1","1","1","1","988888","2","2","2","2","2","2","999999","999999","999999","2","4","1","2","2","4","4","3","7","6","1","3","6","2","5","5","3","6","2","7","3","3","3","2","7","2","1","4","3","4","6","5","1","1","1","2","2","5","2","4","1","2","2","6","4","4","1","5","1","2","2","4","8","1","2","7","9","9","8","9","1","6","6","1","1","0","0","0","999999","999999","999999","0","0","0","4","5","3","3","4","4","5","5","888888","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","702","999999","999999","1","701","2","3","2","1","1","888888","888888","888888","888888","1","2","2","2","888888","888888","888888","1","3","4","999999","4","4","2","2","1","2","0","5","1","7","999999","2","2","999999","0","999999","1","2","4","888888","2","8","4","4","3","704","5","5","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","7","43.416000000000004","2","6","PAN14_0627","7","1"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351593","704","3","1204","12","1206","1206171067080","2","5","1","08apr2014","1","2","1947","67","3","19","3","3","1","1","4","2","3","1","2","3","4","4","4","2","5","3","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","4","2","5","6","3","1","4","5","7","3","2","5","7","7","1","1","7","2","7","3","5","4","1","4","1","5","1","2","6","5","3","4","2","5","2","2","1","888888","6","6","1","3","1","888888","2","7","3","4","1","5","4","10","6","3","1","6","3","888888","988888","0","0","0","999999","999999","999999","0","999999","0","888888","4","4","888888","5","888888","5","888888","2","999999","888888","999999","2","999999","2","999999","0","0","3","2","1","1","702","999999","999999","1","701","3","3","2","1","888888","888888","988888","988888","888888","888888","999999","2","2","1","3","888888","888888","999999","4","999999","2","2","3","2","2","0","0","5","1","7","999999","2","2","999999","0","999999","2","2","888888","888888","3","10","3","4","3","704","5","2","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","7","40.0","2","6","PAN14_0628","7","2"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351594","704","3","1204","12","1206","1206171067080","2","5","1","08apr2014","1","1","1973","41","1","55","2","2","2","1","1","1","4","1","3","4","1","999999","4","4","8","1","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","1","2","5","3","5","5","6","2","4","6","3","5","1","7","3","4","5","1","7","5","5","3","1","1","1","1","2","1","6","6","2","5","2","5","2","2","2","6","7","5","3","1","1","4","2","4","5","3","1","5","5","6","5","1","1","4","7","888888","888888","0","0","0","999999","999999","999999","0","0","0","2","4","5","5","4","4","4","5","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","2","999999","3","3","2","1","2","3","888888","888888","888888","2","999999","2","2","12","12","14","4","999999","4","999999","4","4","4","2","2","6","0","5","1","7","999999","2","2","999999","0","999999","2","2","4","3","3","6","1","3","3","704","5","1","888888","888888","1","73","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","7","46.333","2","6","PAN14_0629","7","1"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351595","704","3","1204","12","1206","1206171067080","2","5","1","08apr2014","1","2","1943","71","1","19","1","2","2","2","4","2","3","1","3","1","4","4","4","2","7","5","1","1","2","2","2","2","2","2","2","2","999999","999999","999999","2","4","888888","888888","3","4","4","1","7","3","7","5","4","5","7","7","7","7","7","7","3","5","4","1","7","3","6","5","1","4","5","6","3","888888","6","6","5","5","2","5","2","1","1","888888","7","6","1","4","1","2","2","9","9","3","1","3","6","5","8","1","1","6","7","2","1","0","0","0","999999","999999","999999","0","0","0","1","5","5","5","5","5","5","5","888888","999999","888888","999999","2","999999","888888","999999","0","0","4","2","1","1","701","999999","999999","1","701","2","3","2","1","1","888888","888888","888888","888888","2","999999","2","2","4","1","4","1","2","4","999999","3","4","2","1","1","6","0","5","1","2","5","2","2","999999","0","0","2","2","4","3","3","8","3","6","3","704","888888","888888","888888","2","1","73","0","0","0","0","0","0","0","1","0","0","0","0","999999","0","2","7","43.36600000000001","2","6","PAN14_0630","7","2"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351596","704","3","1204","12","1206","1206171067080","2","5","1","08apr2014","1","1","1990","24","1","55","2","2","2","2","3","2","4","1","1","4","1","999999","1","3","4","5","888888","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","1","3","3","4","4","2","2","5","7","6","3","5","7","3","5","6","1","7","2","1","4","2","4","1","4","2","5","3","1","7","6","4","4","6","3","2","2","3","2","2","2","6","7","5","1","5","1","2","2","4","1","1","1","5","3","3","3","2","1","6","7","888888","2","0","0","0","0","999999","999999","0","999999","0","988888","5","5","988888","5","5","5","5","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","2","999999","2","3","3","3","888888","888888","888888","888888","888888","988888","999999","2","2","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","1","9","1","5","1","7","999999","2","2","999999","888888","999999","2","2","4","3","2","10","5","2","3","704","5","4","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","5","40.733000000000004","2","6","PAN14_0631","7","1"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351597","704","3","1204","12","1206","1206171067080","2","5","1","08apr2014","1","2","1996","18","2","19","3","1","2","2","3","1","4","1","2","3","3","4","4","1","8","4","2","2","888888","1","888888","888888","2","2","2","2","999999","999999","999999","2","888888","1","2","2","888888","888888","3","3","2","6","4","7","4","3","4","2","7","1","7","1","2","6","4","7","4","4","6","3","6","3","3","3","1","6","3","5","7","2","4","1","3","2","6","6","4","1","3","1","988888","2","6","4","1","2","3","8","9","8","1","1","7","1","988888","888888","0","0","0","999999","999999","999999","0","0","0","888888","4","4","4","4","4","4","4","2","999999","2","999999","2","999999","2","999999","0","0","4","1","1","1","701","999999","999999","1","701","2","3","2","1","888888","888888","888888","888888","888888","2","999999","2","2","1","1","13","1","2","2","2","2","3","2","2","2","3","0","5","1","7","999999","2","2","999999","0","999999","2","2","4","888888","3","6","4","4","3","704","988888","5","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","6","37.883","2","6","PAN14_0632","7","2"
"7","930b0003-b12f-4e09-ba7a-eeddfb21396b-9ca4551aa578653e448351598","704","3","1204","12","1206","1206171068081","2","5","1","07apr2014","1","1","1948","66","1","19","3","3","1","2","4","1","1","1","2","3","1","999999","4","3","7","1","888888","2","888888","888888","888888","2","2","2","2","2","999999","999999","999999","2","4","4","3","3","4","4","1","5","3","1","7","6","7","5","7","4","4","7","7","4","6","4","3","7","1","4","7","1","5","6","4","3","3","4","6","4","5","2","4","2","2","2","4","4","4","2","1","1","2","2","4","2","2","1","1","1","3","1","1","1","4","2","2","888888","0","0","0","999999","0","999999","999999","999999","0","2","4","3","3","3","3","3","4","2","999999","2","999999","2","999999","2","999999","0","0","4","4","1","1","702","999999","999999","1","703","2","3","3","3","2","2","2","1","2","2","999999","1","2","4","12","4","2","1","3","2","3","4","1","2","2","888888","0","5","1","1","2","2","2","999999","4","4","2","2","3","3","2","10","1","8","2","705","2","2","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","0","0","999999","1","2","7","43.36600000000001","2","6","PAN14_0633","7","1"
