"a09","a21","pbs_id","d01","d02","d03","d04","d05","d06","d07","d08","modd_missing","f01","f03","f05","f02","f04","f06","modf_missing","a02","a05","a06","country","c02","c03","c04","zic_literacy","zic_school_cur","zic_school_ever","zic_edu_lvl","hhwght","urbrur","id_code"
"2","1","61","8.0","7.0","4.0","2.0","14.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","3.0","1.0","2.0","2.0",,"1106","2","3"
"2","1","61","8.0","7.0","4.0","2.0","14.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","0.0",,,,,"1106","2","4"
"1","1","62","8.0","6.0","2.0","3.0","14.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","51.0","4.0","2.0","1.0","2.0","1106","2","1"
"1","1","62","8.0","6.0","2.0","3.0","14.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","50.0","4.0","2.0","2.0",,"1106","2","2"
"1","1","62","8.0","6.0","2.0","3.0","14.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","16.0","4.0","1.0",,"11.0","1106","2","3"
"1","1","62","8.0","6.0","2.0","3.0","14.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","14.0","4.0","1.0",,"11.0","1106","2","4"
"1","1","62","8.0","6.0","2.0","3.0","14.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","13.0","4.0","1.0",,"11.0","1106","2","5"
"1","1","62","8.0","6.0","2.0","3.0","14.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","12.0","3.0","1.0",,"2.0","1106","2","6"
"1","1","63","8.0","8.0","9.0","2.0","12.0","14.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","17","33","1","Uganda","1","1","31.0","1.0","2.0","1.0","2.0","1106","2","1"
"1","1","63","8.0","8.0","9.0","2.0","12.0","14.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","17","33","1","Uganda","2","2","23.0","4.0","2.0","1.0","12.0","1106","2","2"
"1","1","63","8.0","8.0","9.0","2.0","12.0","14.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","17","33","1","Uganda","2","3","3.0","1.0","2.0","1.0","1.0","1106","2","3"
"1","1","63","8.0","8.0","9.0","2.0","12.0","14.0","2.0","5.0","0","1.0","1.0","2.0","1.0","1.0",,"0","17","33","1","Uganda","1","3","0.0",,,,,"1106","2","4"
"1","1","64","8.0","7.0","2.0","2.0","17.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","1","34.0","4.0","2.0","1.0","11.0","1106","2","1"
"1","1","64","8.0","7.0","2.0","2.0","17.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","2","26.0","1.0","2.0","2.0",,"1106","2","2"
"1","1","64","8.0","7.0","2.0","2.0","17.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","12.0","4.0","1.0",,"11.0","1106","2","3"
"1","1","64","8.0","7.0","2.0","2.0","17.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","1","3","10.0","2.0","1.0",,"2.0","1106","2","4"
"1","1","64","8.0","7.0","2.0","2.0","17.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","17","33","1","Uganda","2","3","0.0",,,,,"1106","2","5"
"3","1","65","8.0","7.0","2.0","1.0","17.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","59.0","1.0","2.0","2.0",,"1217","2","1"
"3","1","65","8.0","7.0","2.0","1.0","17.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","19.0","1.0","2.0","1.0","2.0","1217","2","2"
"3","1","65","8.0","7.0","2.0","1.0","17.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","16.0","4.0","1.0",,"12.0","1217","2","3"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","87.0","4.0","2.0","1.0","2.0","1217","2","1"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","68.0","1.0","2.0","2.0",,"1217","2","2"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","32.0","4.0","2.0","1.0","11.0","1217","2","3"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","29.0","4.0","2.0","1.0","12.0","1217","2","4"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","20.0","4.0","2.0","1.0","11.0","1217","2","5"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","18.0","4.0","2.0","1.0","11.0","1217","2","6"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","15.0","4.0","1.0",,"11.0","1217","2","7"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","9","10.0","1.0","2.0","2.0",,"1217","2","8"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","22.0","1.0","2.0","2.0",,"1217","2","9"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","5","10.0","4.0","2.0","1.0","2.0","1217","2","10"
"1","1","66","8.0","7.0","2.0","5.0","12.0","21.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","5","8.0","4.0","2.0","1.0","2.0","1217","2","11"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","40.0","4.0","2.0","1.0","11.0","1217","2","1"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","47.0","4.0","2.0","1.0","12.0","1217","2","2"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","25.0","4.0","1.0",,"14.0","1217","2","3"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","17.0","4.0","1.0",,"12.0","1217","2","4"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","8","16.0","4.0","1.0",,"12.0","1217","2","5"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","9.0","4.0","1.0",,"2.0","1217","2","6"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","5","6.0","1.0","1.0",,"1.0","1217","2","7"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","6.0","1.0","1.0",,"1.0","1217","2","8"
"1","1","67","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","5","4.0","1.0","2.0","2.0",,"1217","2","9"
"1","1","68","8.0","6.0","10.0","4.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","48.0","4.0","2.0","1.0","14.0","1217","2","1"
"1","1","68","8.0","6.0","10.0","4.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","43.0","4.0","2.0","1.0","14.0","1217","2","2"
"1","1","68","8.0","6.0","10.0","4.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","23.0","4.0","2.0","1.0","11.0","1217","2","3"
"1","1","68","8.0","6.0","10.0","4.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","18.0","4.0","1.0",,"11.0","1217","2","4"
"1","1","68","8.0","6.0","10.0","4.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","10.0","4.0","1.0",,"2.0","1217","2","5"
"1","1","68","8.0","6.0","10.0","4.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","5","4.0","1.0","2.0","2.0",,"1217","2","6"
"1","1","68","8.0","6.0","10.0","4.0","13.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","5","0.0",,,,,"1217","2","7"
"1","1","69","8.0","6.0","2.0","4.0","12.0","15.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","41.0","2.0","2.0","2.0",,"1217","2","1"
"1","1","69","8.0","6.0","2.0","4.0","12.0","15.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","37.0","2.0","2.0","1.0","2.0","1217","2","2"
"1","1","69","8.0","6.0","2.0","4.0","12.0","15.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","5.0","1.0","2.0","2.0",,"1217","2","3"
"1","1","69","8.0","6.0","2.0","4.0","12.0","15.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","3.0","1.0","99.0","2.0",,"1217","2","4"
"1","1","70","8.0","6.0","2.0","1.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","24.0","2.0","2.0","1.0","2.0","1217","2","1"
"1","1","70","8.0","6.0","2.0","1.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","18.0","4.0","2.0","1.0","11.0","1217","2","2"
"1","1","70","8.0","6.0","2.0","1.0","12.0","22.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","0.0",,,,,"1217","2","3"
"1","1","71","8.0","8.0","4.0","3.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","48.0","4.0","2.0","1.0","12.0","1217","2","1"
"1","1","71","8.0","8.0","4.0","3.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","42.0","4.0","2.0","1.0","11.0","1217","2","2"
"1","1","71","8.0","8.0","4.0","3.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","18.0","4.0","1.0",,"12.0","1217","2","3"
"1","1","71","8.0","8.0","4.0","3.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","2","15.0","4.0","1.0",,"12.0","1217","2","4"
"1","1","71","8.0","8.0","4.0","3.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","13.0","4.0","1.0",,"11.0","1217","2","5"
"1","1","71","8.0","8.0","4.0","3.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","6.0","4.0","1.0",,"1.0","1217","2","6"
"1","1","71","8.0","8.0","4.0","3.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","5","2.0",,,,,"1217","2","7"
"2","1","72","8.0","7.0","4.0","1.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","1","38.0","4.0","2.0","1.0","13.0","1217","2","1"
"2","1","72","8.0","7.0","4.0","1.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","22.0","4.0","2.0","1.0","11.0","1217","2","2"
"2","1","72","8.0","7.0","4.0","1.0","12.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","10.0","1.0","2.0","1.0","2.0","1217","2","3"
"2","1","73","8.0","8.0","4.0","6.0","12.0","20.0","2.0","4.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","1","52.0","4.0","2.0","1.0","11.0","1217","2","1"
"2","1","73","8.0","8.0","4.0","6.0","12.0","20.0","2.0","4.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","16.0","4.0","1.0",,"12.0","1217","2","2"
"2","1","73","8.0","8.0","4.0","6.0","12.0","20.0","2.0","4.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","21.0","4.0","2.0","1.0","12.0","1217","2","3"
"2","1","73","8.0","8.0","4.0","6.0","12.0","20.0","2.0","4.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","5","6.0","3.0","1.0",,"2.0","1217","2","4"
"3","1","75","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","22.0","1.0","2.0","2.0",,"1217","2","1"
"3","1","75","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","14","22.0","4.0","2.0","1.0","11.0","1217","2","2"
"2","1","76","8.0","6.0","2.0","3.0","14.0","12.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","1","80.0","1.0","2.0","2.0",,"1217","2","1"
"1","1","77","8.0","6.0","2.0","3.0","13.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","41.0","4.0","2.0","1.0","11.0","1217","2","1"
"1","1","77","8.0","6.0","2.0","3.0","13.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","38.0","4.0","2.0","1.0","11.0","1217","2","2"
"1","1","77","8.0","6.0","2.0","3.0","13.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","16.0","4.0","1.0",,"12.0","1217","2","3"
"1","1","77","8.0","6.0","2.0","3.0","13.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","14.0","4.0","1.0",,"11.0","1217","2","4"
"1","1","77","8.0","6.0","2.0","3.0","13.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","12.0","4.0","1.0",,"2.0","1217","2","5"
"1","1","77","8.0","6.0","2.0","3.0","13.0","14.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","9.0","1.0","1.0",,"2.0","1217","2","6"
"1","1","78","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","21.0","1.0","2.0","2.0",,"1217","2","1"
"1","1","78","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","21.0","1.0","2.0","2.0",,"1217","2","2"
"1","1","78","8.0","7.0","2.0","2.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","0.0",,,,,"1217","2","3"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","61.0","4.0","2.0","1.0","11.0","1217","2","1"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","50.0","4.0","2.0","1.0","11.0","1217","2","2"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","8","16.0","4.0","1.0",,"12.0","1217","2","3"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","15.0","4.0","1.0",,"12.0","1217","2","4"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","5","14.0","4.0","1.0",,"11.0","1217","2","5"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","13.0","4.0","1.0",,"11.0","1217","2","6"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","5","12.0","4.0","1.0",,"2.0","1217","2","7"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","5","9.0","4.0","1.0",,"11.0","1217","2","8"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","5","9.0","1.0","1.0",,"2.0","1217","2","9"
"1","1","79","8.0","8.0","9.0","4.0","9.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","5","8.0","4.0","1.0",,"2.0","1217","2","10"
"1","1","80","8.0","6.0","2.0","4.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","53.0","3.0","2.0","1.0","11.0","1217","2","1"
"1","1","80","8.0","6.0","2.0","4.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","36.0","1.0","2.0","2.0",,"1217","2","2"
"1","1","80","8.0","6.0","2.0","4.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","5.0","1.0","2.0","2.0",,"1217","2","3"
"1","1","80","8.0","6.0","2.0","4.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","14","2.0",,,,,"1217","2","4"
"2","1","81","8.0","6.0","5.0","3.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","1","29.0","2.0","2.0","1.0","11.0","1217","2","1"
"2","1","81","8.0","6.0","5.0","3.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","12.0","4.0","1.0",,"2.0","1217","2","2"
"2","1","81","8.0","6.0","5.0","3.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","10.0","1.0","2.0","2.0",,"1217","2","3"
"2","1","81","8.0","6.0","5.0","3.0","14.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","8.0","1.0","2.0","2.0",,"1217","2","4"
"1","1","82","8.0","7.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","30.0","4.0","2.0","1.0","12.0","1217","2","1"
"1","1","82","8.0","7.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","30.0","4.0","2.0","1.0","12.0","1217","2","2"
"1","1","82","8.0","7.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","9.0","1.0","1.0",,"2.0","1217","2","3"
"1","1","82","8.0","7.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","7.0","1.0","2.0","2.0",,"1217","2","4"
"1","1","82","8.0","7.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","5.0","1.0","2.0","2.0",,"1217","2","5"
"1","1","82","8.0","7.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","4.0","1.0","2.0","2.0",,"1217","2","6"
"1","1","82","8.0","7.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","2.0",,,,,"1217","2","7"
"1","1","82","8.0","7.0","4.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","0.0",,,,,"1217","2","8"
"1","1","83","8.0","8.0","9.0","4.0","13.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","54.0","4.0","2.0","1.0","11.0","1217","2","1"
"1","1","83","8.0","8.0","9.0","4.0","13.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","30.0","1.0","2.0","1.0","11.0","1217","2","2"
"1","1","83","8.0","8.0","9.0","4.0","13.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","11.0","3.0","1.0",,"2.0","1217","2","3"
"1","1","83","8.0","8.0","9.0","4.0","13.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","7.0","1.0","1.0",,"1.0","1217","2","4"
"1","1","83","8.0","8.0","9.0","4.0","13.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","5.0","1.0","1.0",,"1.0","1217","2","5"
"1","1","83","8.0","8.0","9.0","4.0","13.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","3.0","1.0","1.0",,"1.0","1217","2","6"
"1","1","83","8.0","8.0","9.0","4.0","13.0","19.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","0.0",,,,,"1217","2","7"
"1","1","84","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","84.0","4.0","2.0","1.0","2.0","1217","2","1"
"1","1","84","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","53.0","4.0","2.0","1.0","11.0","1217","2","2"
"1","1","84","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","22.0","4.0","2.0","1.0","11.0","1217","2","3"
"1","1","84","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","20.0","4.0","2.0","1.0","11.0","1217","2","4"
"1","1","84","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","15.0","4.0","1.0",,"11.0","1217","2","5"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","1","50.0","4.0","2.0","1.0","11.0","1217","2","1"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","2","33.0","1.0","2.0","2.0",,"1217","2","2"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","17.0","4.0","2.0","1.0","11.0","1217","2","3"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","15.0","4.0","1.0",,"11.0","1217","2","4"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","12.0","4.0","1.0",,"2.0","1217","2","5"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","11.0","4.0","1.0",,"2.0","1217","2","6"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","8.0","1.0","1.0",,"1.0","1217","2","7"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","9.0","1.0","1.0",,"2.0","1217","2","8"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","5.0","1.0","2.0","2.0",,"1217","2","9"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","4.0","1.0","2.0","2.0",,"1217","2","10"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","2","3","0.0",,,,,"1217","2","11"
"1","1","85","8.0","6.0","2.0","4.0","12.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","18","33","1","Uganda","1","3","9.0","4.0","1.0",,"2.0","1217","2","12"
"1","1","87","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","42.0","4.0","2.0","1.0","11.0","1159","2","1"
"1","1","87","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","2","38.0","4.0","2.0","1.0","11.0","1159","2","2"
"1","1","87","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","10.0","1.0","1.0",,"2.0","1159","2","3"
"1","1","87","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","8.0","1.0","1.0",,"2.0","1159","2","4"
"1","1","87","8.0","6.0","2.0","4.0","14.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","2","3","5.0","1.0","2.0","2.0",,"1159","2","5"
"3","1","88","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","1","40.0","4.0","2.0","1.0","12.0","1159","2","1"
"3","1","88","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","14.0","4.0","1.0",,"12.0","1159","2","2"
"3","1","88","8.0","8.0","9.0","6.0","13.0","20.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","19","33","1","Uganda","1","3","12.0","4.0","1.0",,"12.0","1159","2","3"
